actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
613,PT06M54.00S,2026-03-27T01:04:47.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642847,,,1610612740,109,95,2026-03-27T01:04:47Z,5970000,False,,,0,,J. Fears Free Throw 1 of 2 (10 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
614,PT06M54.00S,2026-03-27T01:04:48.6Z,4,REGULAR,substitution,out,[],1631105,,,1610612740,109,95,2026-03-27T01:04:55Z,5980000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M54.00S,2026-03-27T01:04:48.6Z,4,REGULAR,substitution,in,[],1630194,,,1610612740,109,95,2026-03-27T01:04:55Z,5990000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M54.00S,2026-03-27T01:05:08.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642847,,,1610612740,109,96,2026-03-27T01:05:08Z,6000000,False,,,0,,J. Fears Free Throw 2 of 2 (11 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
617,PT06M42.00S,2026-03-27T01:05:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612765,109,96,2026-03-27T01:05:38Z,6010000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Jenkins 2 FT),"[1630529, 1642450]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,,,,,,,,3.0,0.0,Jenkins,1642450.0
619,PT06M42.00S,2026-03-27T01:05:49.3Z,4,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,110,96,2026-03-27T01:05:49Z,6030000,False,,,0,,D. Jenkins Free Throw 1 of 2 (15 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
620,PT06M42.00S,2026-03-27T01:05:50.6Z,4,REGULAR,substitution,out,[],1641722,,,1610612765,110,96,2026-03-27T01:05:59Z,6040000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M42.00S,2026-03-27T01:05:50.6Z,4,REGULAR,substitution,in,[],1627749,,,1610612765,110,96,2026-03-27T01:05:59Z,6050000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M42.00S,2026-03-27T01:06:11.4Z,4,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,111,96,2026-03-27T01:06:11Z,6060000,False,,,0,,D. Jenkins Free Throw 2 of 2 (16 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
623,PT06M24.00S,2026-03-27T01:06:30.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,10.693166885676746,44.85294117647059,1610612740,111,98,2026-03-27T01:06:36Z,6070000,False,26.0,48.0,1,left,Z. Williamson cutting DUNK (19 PTS) (J. Fears 5 AST),"[1629627, 1642847]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,5.44,Made,19.0,J. Fears,1642847.0,5.0,,,,,,,,,,,,
625,PT06M07.00S,2026-03-27T01:06:47.7Z,4,REGULAR,3pt,Jump Shot,[],1642450,72.84822601839684,86.76470588235294,1610612765,114,98,2026-03-27T01:06:51Z,6090000,False,184.0,203.0,1,right,D. Jenkins 27' 3PT  (19 PTS) (P. Reed 1 AST),"[1642450, 1630194]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,27.36,Made,19.0,P. Reed,1630194.0,1.0,,,,,,,,,,,,
627,PT05M56.00S,2026-03-27T01:06:59.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631255,9.247700394218143,56.61764705882353,1610612740,114,100,2026-03-27T01:07:02Z,6110000,False,-33.0,34.0,1,left,K. Matković driving Hook (6 PTS) (H. Jones 4 AST),"[1631255, 1630529]",1610612740.0,NOP,driving,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,4.77,Made,6.0,H. Jones,1630529.0,4.0,,,,,,,,,,,,
629,PT05M46.00S,2026-03-27T01:07:08.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,94.26741130091985,58.088235294117645,1610612765,116,100,2026-03-27T01:07:17Z,6130000,False,40.0,1.0,1,right,K. Huerter driving Layup (22 PTS) (D. Jenkins 7 AST),"[1628989, 1642450]",1610612765.0,DET,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,4.04,Made,22.0,D. Jenkins,1642450.0,7.0,,,,,,,,,,,,
630,PT05M32.00S,2026-03-27T01:07:23.1Z,4,REGULAR,3pt,Jump Shot,[],1631255,26.461892247043366,88.72549019607843,1610612740,116,100,2026-03-27T01:07:29Z,6140000,False,-194.0,196.0,1,left,MISS K. Matković 27' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,27.56,Missed,,,,,,,,,,,,,,,,
631,PT05M31.00S,2026-03-27T01:07:24.1Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612765,116,100,2026-03-27T01:07:29Z,6150000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,630.0,3.0,3.0,0.0,,,,,,,,
642,PT05M04.00S,2026-03-27T01:07:55.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,116,100,2026-03-27T01:09:25Z,6165000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,,,,,,
634,PT04M55.00S,2026-03-27T01:08:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,10.693166885676746,47.79411764705882,1610612740,116,100,2026-03-27T01:09:25Z,6170000,False,11.0,48.0,1,left,MISS D. Murray driving finger roll Layup,[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,4.92,Missed,,,,,,,,,,,,,,,,
635,PT04M54.00S,2026-03-27T01:08:02.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,116,100,2026-03-27T01:08:17Z,6180000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,634.0,,,,,,,,,,,
636,PT04M54.00S,2026-03-27T01:08:06.3Z,4,REGULAR,foul,personal,[],1631255,,,1610612765,116,100,2026-03-27T01:08:14Z,6190000,False,,,0,,K. Matković loose ball personal FOUL (2 PF),"[1631255, 1642450]",1610612740.0,NOP,loose ball,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,,,2.0,0.0,Jenkins,1642450.0
638,PT04M34.00S,2026-03-27T01:08:45.1Z,4,REGULAR,3pt,Jump Shot,[],1629750,81.7838370565046,96.81372549019608,1610612765,119,100,2026-03-27T01:08:58Z,6210000,False,234.0,119.0,1,right,J. Green 26' 3PT  (8 PTS) (D. Jenkins 8 AST),"[1629750, 1642450]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,26.25,Made,8.0,D. Jenkins,1642450.0,8.0,,,,,,,,,,,,
640,PT04M23.00S,2026-03-27T01:09:18.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,9.904730617608408,49.26470588235294,1610612740,119,102,2026-03-27T01:09:40Z,6230000,False,4.0,41.0,1,left,Z. Williamson driving DUNK (21 PTS) (J. Fears 6 AST),"[1629627, 1642847]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,4.08,Made,21.0,J. Fears,1642847.0,6.0,,,,,,,,,,,,
643,PT03M59.00S,2026-03-27T01:09:41.4Z,4,REGULAR,2pt,Jump Shot,[],1628989,73.89947437582128,63.23529411764706,1610612765,119,102,2026-03-27T01:09:47Z,6250000,False,66.0,193.0,1,right,MISS K. Huerter 20' step back Shot,[1628989],1610612765.0,DET,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,20.38,Missed,,,,,,,,,,,,,,,,
644,PT03M58.00S,2026-03-27T01:09:43.4Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612765,119,102,2026-03-27T01:09:43Z,6260000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,643.0,3.0,1.0,2.0,,,,,,,,
645,PT03M58.00S,2026-03-27T01:09:45.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612765,119,102,2026-03-27T01:09:55Z,6270000,False,,,0,,D. Murray shooting personal FOUL (2 PF) (Reed 2 FT),"[1627749, 1630194]",1610612740.0,NOP,shooting,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,2.0,0.0,Reed,1630194.0
647,PT03M58.00S,2026-03-27T01:10:10.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630194,,,1610612765,120,102,2026-03-27T01:10:10Z,6290000,False,,,0,,P. Reed Free Throw 1 of 2 (7 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
648,PT03M58.00S,2026-03-27T01:10:11.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612765,120,102,2026-03-27T01:10:21Z,6300000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M58.00S,2026-03-27T01:10:11.5Z,4,REGULAR,substitution,in,[],1642852,,,1610612765,120,102,2026-03-27T01:10:21Z,6310000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M58.00S,2026-03-27T01:10:36.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630194,,,1610612765,121,102,2026-03-27T01:10:36Z,6320000,False,,,0,,P. Reed Free Throw 2 of 2 (8 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
652,PT03M36.00S,2026-03-27T01:10:59.3Z,4,REGULAR,3pt,Jump Shot,[],1630529,33.6892247043364,55.3921568627451,1610612740,121,102,2026-03-27T01:12:35Z,6330000,False,-27.0,264.0,1,left,MISS H. Jones 26' pullup 3PT,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,26.56,Missed,,,,,,,,,,,,,,,,
653,PT03M34.00S,2026-03-27T01:11:01.3Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,121,102,2026-03-27T01:11:04Z,6340000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,652.0,4.0,4.0,0.0,,,,,,,,
654,PT03M30.00S,2026-03-27T01:11:08.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642852,,,1610612765,121,102,2026-03-27T01:11:20Z,6350000,False,,,0,,D. Queen shooting personal FOUL (2 PF) (Thompson 2 FT),"[1642852, 1641709]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,,,2.0,0.0,Thompson,1641709.0
656,PT03M30.00S,2026-03-27T01:11:38.1Z,4,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,121,102,2026-03-27T01:11:38Z,6370000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
657,PT03M30.00S,2026-03-27T01:11:38.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,121,102,2026-03-27T01:11:38Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,656.0,,,,,,,,,,,
658,PT03M30.00S,2026-03-27T01:11:39.2Z,4,REGULAR,substitution,out,[],1628989,,,1610612765,121,102,2026-03-27T01:11:46Z,6390000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M30.00S,2026-03-27T01:11:39.2Z,4,REGULAR,substitution,out,[],1630529,,,1610612765,121,102,2026-03-27T01:11:46Z,6400000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M30.00S,2026-03-27T01:11:39.2Z,4,REGULAR,substitution,in,[],1642404,,,1610612765,121,102,2026-03-27T01:11:46Z,6410000,False,,,0,,SUB in: C. Lanier,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M30.00S,2026-03-27T01:11:39.2Z,4,REGULAR,substitution,in,[],1642877,,,1610612765,121,102,2026-03-27T01:11:46Z,6420000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M30.00S,2026-03-27T01:12:00.5Z,4,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,122,102,2026-03-27T01:12:00Z,6430000,False,,,0,,A. Thompson Free Throw 2 of 2 (11 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
663,PT03M15.00S,2026-03-27T01:12:17.8Z,4,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,122,102,2026-03-27T01:12:24Z,6440000,False,,,0,,D. Queen lost ball out-of-bounds TURNOVER (2 TO),[1642852],1610612740.0,NOP,lost ball,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,1627526.0,2.0,,,,,,,,,,,,,,,,,,
664,PT03M15.00S,2026-03-27T01:12:20.9Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,122,102,2026-03-27T01:12:24Z,6450000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M15.00S,2026-03-27T01:12:20.9Z,4,REGULAR,substitution,in,[],1641842,,,1610612765,122,102,2026-03-27T01:12:24Z,6460000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M06.00S,2026-03-27T01:12:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642404,68.11760840998686,76.7156862745098,1610612765,125,102,2026-03-27T01:12:39Z,6470000,False,134.0,247.0,1,right,C. Lanier 28' 3PT  (6 PTS) (D. Jenkins 9 AST),"[1642404, 1642450]",1610612765.0,DET,,,,Lanier,C. Lanier,,,,,Above the Break 3,24+ Right Center,,,28.1,Made,6.0,D. Jenkins,1642450.0,9.0,,,,,,,,,,,,
668,PT02M49.00S,2026-03-27T01:12:52.6Z,4,REGULAR,3pt,Jump Shot,[],1627749,28.038764783180028,91.66666666666667,1610612740,125,102,2026-03-27T01:13:29Z,6490000,False,-208.0,211.0,1,left,MISS D. Murray 29' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,29.66,Missed,,,,,,,,,,,,,,,,
669,PT02M48.00S,2026-03-27T01:12:53.6Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,125,102,2026-03-27T01:16:07Z,6500000,False,,,0,,D. Queen REBOUND (Off:3 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,668.0,8.0,5.0,3.0,,,,,,,,
683,PT02M47.00S,2026-03-27T01:12:56.1Z,4,REGULAR,turnover,bad pass,[],1642852,,,1610612740,125,102,2026-03-27T01:16:58Z,6505000,False,,,0,,D. Queen bad pass TURNOVER (3 TO),"[1642852, 1629750]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,3.0,,,,,,,,,,,,,Green,1629750.0,,,,
684,PT02M47.00S,2026-03-27T01:12:56.1Z,4,REGULAR,steal,,[],1629750,,,1610612765,125,102,2026-03-27T01:16:23Z,6507500,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
670,PT02M42.00S,2026-03-27T01:12:59.6Z,4,REGULAR,turnover,lost ball,[],1641842,,,1610612765,125,102,2026-03-27T01:13:02Z,6510000,False,,,0,,R. Holland II lost ball TURNOVER (2 TO),"[1641842, 1631255]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,Matković,1631255.0,,,,
671,PT02M42.00S,2026-03-27T01:12:59.6Z,4,REGULAR,steal,,[],1631255,,,1610612740,125,102,2026-03-27T01:13:01Z,6520000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
672,PT02M36.00S,2026-03-27T01:13:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642852,4.77989487516426,60.294117647058826,1610612740,125,104,2026-03-27T01:13:09Z,6530000,False,-51.0,-8.0,1,left,D. Queen running Layup (11 PTS) (K. Matković 1 AST),"[1642852, 1631255]",1610612740.0,NOP,running,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,5.21,Made,11.0,K. Matković,1631255.0,1.0,,,,,,,,,,,,
674,PT02M32.00S,2026-03-27T01:13:13.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627749,,,1610612765,125,104,2026-03-27T01:15:39Z,6550000,False,,,0,,D. Murray transition take personal FOUL (3 PF) (Jenkins 1 FT),"[1627749, 1642450]",1610612740.0,NOP,transition take,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right,204059.0,,,,,,,,,,,,,,,,3.0,0.0,Jenkins,1642450.0
676,PT02M32.00S,2026-03-27T01:13:39.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,125,104,2026-03-27T01:13:39Z,6570000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M32.00S,2026-03-27T01:13:41.2Z,4,REGULAR,substitution,out,[],1642450,,,1610612765,125,104,2026-03-27T01:16:15Z,6580000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M32.00S,2026-03-27T01:13:41.2Z,4,REGULAR,substitution,out,[],1629750,,,1610612765,125,104,2026-03-27T01:16:15Z,6590000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M32.00S,2026-03-27T01:13:41.2Z,4,REGULAR,substitution,out,[],1627749,,,1610612765,125,104,2026-03-27T01:16:15Z,6600000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M32.00S,2026-03-27T01:13:41.2Z,4,REGULAR,substitution,in,[],1641752,,,1610612765,125,104,2026-03-27T01:16:15Z,6610000,False,,,0,,SUB in: B. Klintman,[1641752],1610612765.0,DET,,,,Klintman,B. Klintman,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M32.00S,2026-03-27T01:13:41.2Z,4,REGULAR,substitution,in,[],1642403,,,1610612765,125,104,2026-03-27T01:16:15Z,6620000,False,,,0,,SUB in: I. Jones,[1642403],1610612765.0,DET,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M32.00S,2026-03-27T01:13:41.2Z,4,REGULAR,substitution,in,[],1641722,,,1610612765,125,104,2026-03-27T01:16:15Z,6630000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT02M32.00S,2026-03-27T01:16:37.3Z,4,REGULAR,freethrow,1 of 1,[],1642404,,,1610612765,125,104,2026-03-27T01:17:25Z,6640000,False,,,0,,MISS C. Lanier transition take Free Throw 1 of 1,[1642404],1610612765.0,DET,transition take,,,Lanier,C. Lanier,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
690,PT02M32.00S,2026-03-27T01:16:37.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,125,104,2026-03-27T01:17:25Z,6645000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,685.0,,,,,,,,,,,
686,PT02M20.00S,2026-03-27T01:17:03.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642403,88.74835742444152,50.49019607843137,1610612765,125,104,2026-03-27T01:19:39Z,6650000,False,2.0,53.0,1,right,MISS I. Jones driving floating Shot,[1642403],1610612765.0,DET,driving floating,,,Jones,I. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,5.34,Missed,,,,,,,,,,,,,,,,
687,PT02M19.00S,2026-03-27T01:17:04.7Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,125,104,2026-03-27T01:19:39Z,6660000,False,,,0,,D. Queen REBOUND (Off:3 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,686.0,9.0,6.0,3.0,,,,,,,,
688,PT02M14.00S,2026-03-27T01:17:10.9Z,4,REGULAR,foul,personal,[],1630194,,,1610612740,125,104,2026-03-27T01:17:14Z,6670000,False,,,0,,P. Reed personal FOUL (6 PF),"[1630194, 1642852]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left,1627526.0,,,,,,,,,,,,,,,,6.0,0.0,Queen,1642852.0
691,PT02M14.00S,2026-03-27T01:17:19.3Z,4,REGULAR,substitution,out,[],1630194,,,1610612740,125,104,2026-03-27T01:17:28Z,6690000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT02M14.00S,2026-03-27T01:17:19.3Z,4,REGULAR,substitution,in,[],1642449,,,1610612740,125,104,2026-03-27T01:17:28Z,6700000,False,,,0,,SUB in: T. Smith,[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT01M57.00S,2026-03-27T01:17:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,17.132063074901453,46.81372549019608,1610612740,125,104,2026-03-27T01:17:57Z,6710000,False,16.0,109.0,1,left,MISS J. Fears 10' step back Shot,[1642847],1610612740.0,NOP,step back,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,10.97,Missed,,,,,,,,,,,,,,,,
694,PT01M56.00S,2026-03-27T01:17:54.9Z,4,REGULAR,rebound,defensive,[],1641752,,,1610612765,125,104,2026-03-27T01:18:01Z,6720000,False,,,0,,B. Klintman REBOUND (Off:0 Def:1),[1641752],1610612765.0,DET,,,,Klintman,B. Klintman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,693.0,1.0,1.0,0.0,,,,,,,,
695,PT01M50.00S,2026-03-27T01:18:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641842,93.61038107752957,61.029411764705884,1610612765,125,104,2026-03-27T01:18:06Z,6730000,False,55.0,8.0,1,right,MISS R. Holland II running Layup,[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,5.56,Missed,,,,,,,,,,,,,,,,
696,PT01M49.00S,2026-03-27T01:18:02.4Z,4,REGULAR,rebound,offensive,[],1642449,,,1610612765,125,104,2026-03-27T01:18:06Z,6740000,False,,,0,,T. Smith REBOUND (Off:1 Def:0),[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,695.0,1.0,0.0,1.0,,,,,,,,
697,PT01M49.00S,2026-03-27T01:18:04.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642449,94.40999984741211,50.0,1610612765,127,104,2026-03-27T01:18:04Z,6750000,False,0.0,0.0,1,right,T. Smith tip Layup (2 PTS),[1642449],1610612765.0,DET,tip,,,Smith,T. Smith,,,,,Mid-Range,8-16 Left,,,0.0,Made,2.0,,,,,,,,,,,,,,,
698,PT01M39.00S,2026-03-27T01:18:18.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,10.95597897503285,52.450980392156865,1610612740,127,104,2026-03-27T01:18:27Z,6760000,False,-12.0,50.0,1,left,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,5.2,Missed,,,,,,,,,,,,,,,,
699,PT01M38.00S,2026-03-27T01:18:19.2Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,127,104,2026-03-27T01:18:27Z,6770000,False,,,0,,D. Queen REBOUND (Off:4 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,698.0,10.0,6.0,4.0,,,,,,,,
700,PT01M37.00S,2026-03-27T01:18:21.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642852,5.590000152587891,50.0,1610612740,127,104,2026-03-27T01:18:32Z,6780000,False,0.0,0.0,1,left,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
