actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,shotResult,pointsTotal,playerName,playerNameI,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
177,PT00M05.40S,2026-02-01T23:43:27.3Z,1,REGULAR,turnover,offensive goaltending,[],1630549,,,1610612751,31,24,2026-02-01T23:43:51Z,1700000,False,,,0,,D. Sharpe offensive goaltending TURNOVER (1 TO),[1630549],1610612751.0,BKN,1830.0,,,,Sharpe,D. Sharpe,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,,
179,PT00M00.30S,2026-02-01T23:43:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642450,91.80354796320631,48.529411764705884,1610612765,33,24,2026-02-02T00:16:20Z,1705000,False,-7.0,25.0,1,right,D. Jenkins driving Layup (4 PTS),[1642450],1610612765.0,DET,,driving,Made,4.0,Jenkins,D. Jenkins,,,,,,Restricted Area,0-8 Center,,,,,2.56,,,,,,,,,,,,
180,PT00M00.00S,2026-02-01T23:45:22.6Z,1,REGULAR,period,end,[],0,,,1610612751,33,24,2026-02-01T23:46:10Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-02-01T23:45:42.7Z,2,REGULAR,substitution,out,['startperiod'],202699,,,1610612751,33,24,2026-02-01T23:46:15Z,1730000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-02-01T23:45:42.7Z,2,REGULAR,substitution,out,['startperiod'],1629130,,,1610612751,33,24,2026-02-01T23:46:15Z,1740000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-02-01T23:45:42.7Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612751,33,24,2026-02-01T23:46:15Z,1750000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-02-01T23:45:42.7Z,2,REGULAR,substitution,in,['startperiod'],1631093,,,1610612751,33,24,2026-02-01T23:46:15Z,1760000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-02-01T23:46:23.7Z,2,REGULAR,period,start,[],0,,,1610612765,33,24,2026-02-01T23:46:23Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M43.00S,2026-02-01T23:46:39.2Z,2,REGULAR,3pt,Jump Shot,[],1631093,83.52496714848883,2.450980392156863,1610612765,33,24,2026-02-01T23:46:46Z,1780000,False,-238.0,102.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,Missed,,Ivey,J. Ivey,,,,,,Above the Break 3,24+ Left Center,,,,,25.88,,,,,,,,,,,,
187,PT11M41.00S,2026-02-01T23:46:41.8Z,2,REGULAR,rebound,defensive,[],1642962,,,1610612751,33,24,2026-02-01T23:46:41Z,1790000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[1642962],1610612751.0,BKN,,,,,Powell,D. Powell,,,,,,Above the Break 3,24+ Left Center,,,,,,186.0,2.0,1.0,1.0,,,,,,,,
188,PT11M22.00S,2026-02-01T23:47:01.3Z,2,REGULAR,2pt,Jump Shot,[],1642962,6.652431011826544,26.225490196078432,1610612751,33,26,2026-02-01T23:47:06Z,1800000,False,119.0,10.0,1,left,D. Powell 11' fadeaway Jump Shot (2 PTS) (C. Thomas 1 AST),"[1642962, 1630560]",1610612751.0,BKN,,fadeaway,Made,2.0,Powell,D. Powell,,,,,,Mid-Range,8-16 Right,,,,,11.93,,,,,,,C. Thomas,1630560.0,1.0,,,
190,PT11M02.00S,2026-02-01T23:47:21.0Z,2,REGULAR,turnover,bad pass,[],1629750,,,1610612765,33,26,2026-02-01T23:47:25Z,1820000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 1642879]",1610612765.0,DET,,,,,Green,J. Green,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Saraf,1642879.0
191,PT11M02.00S,2026-02-01T23:47:21.0Z,2,REGULAR,steal,,[],1642879,,,1610612751,33,26,2026-02-01T23:47:23Z,1830000,False,,,0,,B. Saraf STEAL (1 STL),[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,
192,PT10M40.00S,2026-02-01T23:47:42.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,22.158344283837057,94.85294117647058,1610612751,33,29,2026-02-01T23:50:46Z,1840000,False,-224.0,156.0,1,left,C. Thomas 27' 3PT step back (5 PTS),[1630560],1610612751.0,BKN,,step back,Made,5.0,Thomas,C. Thomas,,,,,,Above the Break 3,24+ Left Center,,,,,27.31,,,,,,,,,,,,
193,PT10M26.00S,2026-02-01T23:47:56.0Z,2,REGULAR,turnover,bad pass,[],1630191,,,1610612765,33,29,2026-02-01T23:47:59Z,1850000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1642879]",1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Saraf,1642879.0
194,PT10M26.00S,2026-02-01T23:47:56.0Z,2,REGULAR,steal,,[],1642879,,,1610612751,33,29,2026-02-01T23:47:57Z,1860000,False,,,0,,B. Saraf STEAL (2 STL),[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,
195,PT10M21.00S,2026-02-01T23:48:01.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630560,34.11629434954008,51.9607843137255,1610612751,33,29,2026-02-01T23:51:10Z,1870000,False,-10.0,268.0,1,left,MISS C. Thomas 26' running pullup 3PT,[1630560],1610612751.0,BKN,,running pullup,Missed,,Thomas,C. Thomas,,,,,,Above the Break 3,24+ Center,,,,,26.84,,,,,,,,,,,,
196,PT10M17.00S,2026-02-01T23:48:05.1Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,33,29,2026-02-01T23:48:05Z,1880000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,Above the Break 3,24+ Center,,,,,,195.0,1.0,1.0,0.0,,,,,,,,
197,PT10M06.00S,2026-02-01T23:48:16.6Z,2,REGULAR,3pt,Jump Shot,[],1631093,84.05059132720105,97.54901960784314,1610612765,33,29,2026-02-01T23:48:20Z,1890000,False,238.0,97.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,Missed,,Ivey,J. Ivey,,,,,,Above the Break 3,24+ Right Center,,,,,25.69,,,,,,,,,,,,
198,PT10M03.00S,2026-02-01T23:48:19.6Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,33,29,2026-02-01T23:48:20Z,1900000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:3),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,Above the Break 3,24+ Right Center,,,,,,197.0,3.0,3.0,0.0,,,,,,,,
199,PT09M51.00S,2026-02-01T23:48:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630560,20.318659658344284,94.6078431372549,1610612751,33,32,2026-02-01T23:48:35Z,1910000,False,-223.0,138.0,1,left,C. Thomas 26' 3PT  (8 PTS) (B. Saraf 2 AST),"[1630560, 1642879]",1610612751.0,BKN,,,Made,8.0,Thomas,C. Thomas,,,,,,Above the Break 3,24+ Left Center,,,,,26.25,,,,,,,B. Saraf,1642879.0,2.0,,,
201,PT09M34.00S,2026-02-01T23:48:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,89.70105124835742,44.11764705882353,1610612765,33,32,2026-02-01T23:48:53Z,1930000,False,-29.0,44.0,1,right,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,,driving floating,Missed,,Cunningham,C. Cunningham,,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.32,,,,,,,,,,,,
202,PT09M31.00S,2026-02-01T23:48:51.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,33,32,2026-02-01T23:48:53Z,1940000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:4),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,201.0,4.0,4.0,0.0,,,,,,,,
203,PT09M25.00S,2026-02-01T23:48:57.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,33.590670170827856,44.11764705882353,1610612751,33,32,2026-02-01T23:49:00Z,1950000,False,29.0,263.0,1,left,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,Missed,,Thomas,C. Thomas,,,,,,Above the Break 3,24+ Center,,,,,26.49,,,,,,,,,,,,
204,PT09M23.00S,2026-02-01T23:48:59.4Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612765,33,32,2026-02-01T23:49:00Z,1960000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,,Green,J. Green,,,,,,Above the Break 3,24+ Center,,,,,,203.0,1.0,1.0,0.0,,,,,,,,
205,PT09M16.00S,2026-02-01T23:49:06.6Z,2,REGULAR,3pt,Jump Shot,[],1629750,69.20170827858082,70.83333333333334,1610612765,36,32,2026-02-01T23:52:22Z,1970000,False,104.0,237.0,1,right,J. Green 25' 3PT  (3 PTS) (C. Cunningham 7 AST),"[1629750, 1630595]",1610612765.0,DET,,,Made,3.0,Green,J. Green,,,,,,Above the Break 3,24+ Right Center,,,,,25.89,,,,,,,C. Cunningham,1630595.0,7.0,,,
207,PT09M01.00S,2026-02-01T23:49:25.4Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612751,36,32,2026-02-01T23:49:35Z,1990000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Saraf 2 FT),"[1630191, 1642879]",1610612765.0,DET,1830.0,shooting,,,Stewart,I. Stewart,,,,,,In The Paint (Non-RA),0-8 Center,1.0,0.0,Saraf,1642879.0,,,,,,,,,,,,,
209,PT09M01.00S,2026-02-01T23:49:48.1Z,2,REGULAR,freethrow,1 of 2,[],1642879,,,1610612751,36,33,2026-02-01T23:49:48Z,2010000,False,,,0,,B. Saraf Free Throw 1 of 2 (2 PTS),[1642879],1610612751.0,BKN,,,Made,2.0,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M01.00S,2026-02-01T23:50:12.4Z,2,REGULAR,freethrow,2 of 2,[],1642879,,,1610612751,36,34,2026-02-01T23:50:12Z,2020000,False,,,0,,B. Saraf Free Throw 2 of 2 (3 PTS),[1642879],1610612751.0,BKN,,,Made,3.0,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M45.00S,2026-02-01T23:50:32.8Z,2,REGULAR,foul,offensive,[],1630595,,,1610612765,36,34,2026-02-01T23:50:45Z,2030000,False,,,0,,C. Cunningham offensive FOUL (1 PF),"[1630595, 1630592]",1610612765.0,DET,1627964.0,,,,Cunningham,C. Cunningham,,,,,,Above the Break 3,24+ Center,1.0,0.0,Wilson,1630592.0,,,,,,,,,,,,,
213,PT08M45.00S,2026-02-01T23:50:32.8Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,36,34,2026-02-01T23:50:32Z,2050000,False,,,0,,C. Cunningham offensive foul TURNOVER (2 TO),[1630595],1610612765.0,DET,1627964.0,,,,Cunningham,C. Cunningham,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,
214,PT08M33.00S,2026-02-01T23:50:57.1Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612751,36,34,2026-02-01T23:51:01Z,2060000,False,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1630595]",1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Cunningham,1630595.0
215,PT08M33.00S,2026-02-01T23:50:57.1Z,2,REGULAR,steal,,[],1630595,,,1610612765,36,34,2026-02-01T23:50:59Z,2070000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,
216,PT08M25.00S,2026-02-01T23:51:06.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630191,90.09526938239159,47.30392156862745,1610612765,36,34,2026-02-01T23:51:30Z,2080000,False,-13.0,41.0,1,right,MISS I. Stewart Hook,[1630191],1610612765.0,DET,,,Missed,,Stewart,I. Stewart,,,,,,Restricted Area,0-8 Center,,,,,4.28,,,,,,,,,,,,
217,PT08M24.00S,2026-02-01T23:51:07.7Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,36,34,2026-02-01T23:51:30Z,2090000,False,,,0,,J. Wilson REBOUND (Off:1 Def:1),[1630592],1610612751.0,BKN,,,,,Wilson,J. Wilson,,,,,,Restricted Area,0-8 Center,,,,,,216.0,2.0,1.0,1.0,,,,,,,,
218,PT08M22.00S,2026-02-01T23:51:14.2Z,2,REGULAR,foul,personal,[],1630595,,,1610612751,36,34,2026-02-01T23:51:20Z,2100000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1630560]",1610612765.0,DET,1627964.0,,,,Cunningham,C. Cunningham,,,,,,Above the Break 3,24+ Left Center,2.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,
220,PT08M09.00S,2026-02-01T23:51:41.6Z,2,REGULAR,2pt,Jump Shot,[],1630560,7.703679369250986,28.431372549019606,1610612751,36,34,2026-02-01T23:53:54Z,2120000,False,108.0,20.0,1,left,MISS C. Thomas 10' driving floating Shot,[1630560],1610612751.0,BKN,,driving floating,Missed,,Thomas,C. Thomas,,,,,,Mid-Range,8-16 Right,,,,,10.96,,,,,,,,,,,,
221,PT08M07.00S,2026-02-01T23:51:43.6Z,2,REGULAR,rebound,offensive,[],1630560,,,1610612751,36,34,2026-02-01T23:51:46Z,2130000,False,,,0,,C. Thomas REBOUND (Off:1 Def:1),[1630560],1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,Mid-Range,8-16 Right,,,,,,220.0,2.0,1.0,1.0,,,,,,,,
222,PT08M06.00S,2026-02-01T23:51:44.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,8.09789750328515,29.166666666666668,1610612751,36,34,2026-02-01T23:51:49Z,2140000,False,104.0,24.0,1,left,MISS C. Thomas 10' fadeaway Shot,[1630560],1610612751.0,BKN,,fadeaway,Missed,,Thomas,C. Thomas,,,,,,Mid-Range,8-16 Right,,,,,10.68,,,,,,,,,,,,
223,PT08M06.00S,2026-02-01T23:51:44.7Z,2,REGULAR,rebound,defensive,[],1642450,,,1610612765,36,34,2026-02-01T23:51:49Z,2150000,False,,,0,,D. Jenkins REBOUND (Off:0 Def:2),[1642450],1610612765.0,DET,,,,,Jenkins,D. Jenkins,,,,,,Mid-Range,8-16 Right,,,,,,222.0,2.0,2.0,0.0,,,,,,,,
224,PT08M02.00S,2026-02-01T23:51:49.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,91.14651773981603,51.225490196078425,1610612765,38,34,2026-02-01T23:57:08Z,2160000,False,6.0,31.0,1,right,C. Cunningham running finger roll Layup (6 PTS),[1630595],1610612765.0,DET,,running finger roll,Made,6.0,Cunningham,C. Cunningham,,,,,,Restricted Area,0-8 Center,,,,,3.13,,,,,,,,,,,,
225,PT08M02.00S,2026-02-01T23:51:53.4Z,2,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612765,38,34,2026-02-01T23:52:04Z,2170000,False,,,0,,J. Wilson shooting personal FOUL (2 PF) (Cunningham 1 FT),"[1630592, 1630595]",1610612751.0,BKN,1830.0,shooting,,,Wilson,J. Wilson,,,,,,Restricted Area,0-8 Center,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
227,PT08M02.00S,2026-02-01T23:52:20.7Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,38,34,2026-02-01T23:52:23Z,2190000,False,,,0,,MISS C. Cunningham Free Throw 1 of 1,[1630595],1610612765.0,DET,,,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M59.00S,2026-02-01T23:52:23.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,38,34,2026-02-01T23:52:23Z,2200000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:5),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,227.0,5.0,5.0,0.0,,,,,,,,
229,PT07M48.00S,2026-02-01T23:52:37.1Z,2,REGULAR,foul,personal,[],1642450,,,1610612751,38,34,2026-02-01T23:52:49Z,2210000,False,,,0,,D. Jenkins personal FOUL (1 PF),"[1642450, 1642879]",1610612765.0,DET,1830.0,,,,Jenkins,D. Jenkins,,,,,,In The Paint (Non-RA),0-8 Center,1.0,0.0,Saraf,1642879.0,,,,,,,,,,,,,
231,PT07M48.00S,2026-02-01T23:52:46.4Z,2,REGULAR,substitution,out,[],1642450,,,1610612751,38,34,2026-02-01T23:52:50Z,2230000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M48.00S,2026-02-01T23:52:46.4Z,2,REGULAR,substitution,in,[],1641709,,,1610612751,38,34,2026-02-01T23:52:50Z,2240000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M41.00S,2026-02-01T23:53:05.0Z,2,REGULAR,turnover,lost ball,[],1630549,,,1610612751,38,34,2026-02-01T23:53:10Z,2250000,False,,,0,,D. Sharpe lost ball TURNOVER (2 TO),"[1630549, 1630595]",1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,Cunningham,1630595.0
234,PT07M41.00S,2026-02-01T23:53:05.0Z,2,REGULAR,steal,,[],1630595,,,1610612765,38,34,2026-02-01T23:53:07Z,2260000,False,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,
235,PT07M38.00S,2026-02-01T23:53:10.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631093,89.56964520367937,49.01960784313725,1610612765,40,34,2026-02-01T23:53:17Z,2270000,False,-5.0,46.0,1,right,J. Ivey running DUNK (2 PTS) (C. Cunningham 8 AST),"[1631093, 1630595]",1610612765.0,DET,,running,Made,2.0,Ivey,J. Ivey,,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.58,,,,,,,C. Cunningham,1630595.0,8.0,,,
237,PT07M38.00S,2026-02-01T23:53:16.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,40,34,2026-02-01T23:53:16Z,2290000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M16.00S,2026-02-01T23:56:31.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,8.623521681997373,52.20588235294118,1610612751,40,36,2026-02-01T23:56:35Z,2300000,False,-11.0,29.0,1,left,D. Sharpe cutting Layup (4 PTS) (C. Thomas 2 AST),"[1630549, 1630560]",1610612751.0,BKN,,cutting,Made,4.0,Sharpe,D. Sharpe,,,,,,Restricted Area,0-8 Center,,,,,3.06,,,,,,,C. Thomas,1630560.0,2.0,,,
242,PT07M00.00S,2026-02-01T23:56:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,71.96123521681997,18.627450980392158,1610612765,40,36,2026-02-01T23:56:58Z,2320000,False,-157.0,211.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,Missed,,Cunningham,C. Cunningham,,,,,,Above the Break 3,24+ Left Center,,,,,26.3,,,,,,,,,,,,
243,PT06M59.00S,2026-02-01T23:56:49.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,40,36,2026-02-01T23:56:58Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,242.0,,,,,,,,,,,
245,PT06M59.00S,2026-02-01T23:56:57.1Z,2,REGULAR,substitution,out,[],1631093,,,1610612751,40,36,2026-02-01T23:57:44Z,2350000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M59.00S,2026-02-01T23:56:57.1Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,40,36,2026-02-01T23:57:44Z,2360000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M59.00S,2026-02-01T23:56:57.1Z,2,REGULAR,substitution,out,[],1642879,,,1610612751,40,36,2026-02-01T23:57:44Z,2370000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M59.00S,2026-02-01T23:56:57.1Z,2,REGULAR,substitution,in,[],1629130,,,1610612751,40,36,2026-02-01T23:57:44Z,2380000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M59.00S,2026-02-01T23:56:57.1Z,2,REGULAR,substitution,in,[],1642849,,,1610612751,40,36,2026-02-01T23:57:44Z,2390000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M59.00S,2026-02-01T23:56:57.1Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,40,36,2026-02-01T23:57:44Z,2400000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M54.00S,2026-02-01T23:57:47.5Z,2,REGULAR,foul,personal,[],1630191,,,1610612751,40,36,2026-02-01T23:58:11Z,2410000,False,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 1630549]",1610612765.0,DET,1830.0,,,,Stewart,I. Stewart,,,,,,Above the Break 3,24+ Right Center,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,
253,PT06M54.00S,2026-02-01T23:57:57.0Z,2,REGULAR,substitution,out,[],1630191,,,1610612751,40,36,2026-02-01T23:58:13Z,2430000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M54.00S,2026-02-01T23:57:57.0Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,40,36,2026-02-01T23:58:13Z,2440000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M54.00S,2026-02-01T23:57:57.0Z,2,REGULAR,substitution,in,[],1631105,,,1610612751,40,36,2026-02-01T23:58:13Z,2450000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M54.00S,2026-02-01T23:57:57.0Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,40,36,2026-02-01T23:58:13Z,2460000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M46.00S,2026-02-01T23:58:16.4Z,2,REGULAR,turnover,out-of-bounds,[],1642849,,,1610612751,40,36,2026-02-01T23:58:27Z,2470000,False,,,0,,N. Traore bad pass out-of-bounds TURNOVER (1 TO),[1642849],1610612751.0,BKN,1830.0,bad pass,,,Traore,N. Traore,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,,
258,PT06M39.00S,2026-02-01T23:58:27.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,91.5407358738502,96.32352941176471,1610612765,43,36,2026-02-01T23:58:41Z,2480000,False,232.0,27.0,1,right,J. Green 3PT  (6 PTS) (C. Cunningham 9 AST),"[1629750, 1630595]",1610612765.0,DET,,,Made,6.0,Green,J. Green,,,,,,Right Corner 3,24+ Right,,,,,23.32,,,,,,,C. Cunningham,1630595.0,9.0,,,
260,PT06M39.00S,2026-02-01T23:58:34.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,43,36,2026-02-01T23:58:34Z,2500000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M39.00S,2026-02-01T23:58:34.8Z,2,REGULAR,substitution,out,[],1642962,,,1610612751,43,36,2026-02-02T00:01:19Z,2510000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M39.00S,2026-02-01T23:58:34.8Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,43,36,2026-02-02T00:01:19Z,2520000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M39.00S,2026-02-01T23:58:34.8Z,2,REGULAR,substitution,in,[],1642874,,,1610612751,43,36,2026-02-02T00:01:19Z,2530000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M39.00S,2026-02-01T23:58:34.8Z,2,REGULAR,substitution,in,[],1642856,,,1610612751,43,36,2026-02-02T00:01:19Z,2540000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M19.00S,2026-02-02T00:01:41.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,6.652431011826544,60.78431372549019,1610612751,43,38,2026-02-02T00:01:59Z,2550000,False,-54.0,10.0,1,left,T. Mann alley-oop DUNK (2 PTS) (N. Claxton 1 AST),"[1629611, 1629651]",1610612751.0,BKN,,alley-oop,Made,2.0,Mann,T. Mann,,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.48,,,,,,,N. Claxton,1629651.0,1.0,,,
