actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT07M47.00S,2025-11-06T00:49:03.0Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,34,38,2025-11-06T00:49:23Z,2470000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M47.00S,2025-11-06T00:49:03.0Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,34,38,2025-11-06T00:49:23Z,2480000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M47.00S,2025-11-06T00:49:03.0Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,34,38,2025-11-06T00:49:23Z,2490000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M47.00S,2025-11-06T00:49:03.0Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,34,38,2025-11-06T00:49:23Z,2500000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M47.00S,2025-11-06T00:49:03.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,34,38,2025-11-06T00:49:23Z,2510000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M47.00S,2025-11-06T00:49:03.0Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,34,38,2025-11-06T00:49:23Z,2520000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M34.00S,2025-11-06T00:49:36.4Z,2,REGULAR,3pt,Jump Shot,[],1630595,67.85479632063075,67.64705882352942,1610612765,34,38,2025-11-06T01:04:15Z,2530000,False,88.0,250.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
255,PT07M32.00S,2025-11-06T00:49:38.9Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612762,34,38,2025-11-06T00:49:38Z,2540000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:4),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,254.0,5.0,4.0,1.0,,,,,,,,,,
256,PT07M25.00S,2025-11-06T00:49:50.8Z,2,REGULAR,foul,personal,[],1630595,,,1610612762,34,38,2025-11-06T00:51:46Z,2550000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1628374]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Markkanen,1628374.0
258,PT07M25.00S,2025-11-06T00:50:02.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612762,34,38,2025-11-06T00:50:07Z,2570000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M25.00S,2025-11-06T00:50:02.9Z,2,REGULAR,substitution,in,[],1641842,,,1610612762,34,38,2025-11-06T00:50:07Z,2580000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M21.00S,2025-11-06T00:50:17.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,26.330486202365307,87.25490196078431,1610612762,34,41,2025-11-06T00:50:28Z,2590000,False,-186.0,195.0,1,left,L. Markkanen 26' 3PT  (12 PTS) (W. Clayton Jr. 4 AST),"[1628374, 1642383]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.97,Made,12.0,W. Clayton Jr.,1642383.0,4.0,,,,,,,,,,,,,,
262,PT06M58.00S,2025-11-06T00:50:39.9Z,2,REGULAR,2pt,Jump Shot,[],1641842,92.82194480946123,77.69607843137254,1610612765,34,41,2025-11-06T01:05:57Z,2610000,False,138.0,15.0,1,right,MISS R. Holland II 13' step back Shot,[1641842],1610612765.0,DET,step back,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Right,13.93,Missed,,,,,,,,,,,,,,,,,,
263,PT06M55.00S,2025-11-06T00:50:42.9Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,34,41,2025-11-06T00:50:46Z,2620000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,
264,PT06M46.00S,2025-11-06T00:50:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,11.087385019710908,47.79411764705882,1610612762,34,43,2025-11-06T01:06:42Z,2630000,False,11.0,52.0,1,left,J. Nurkić floating Jump Shot (2 PTS) (S. Mykhailiuk 2 AST),"[203994, 1629004]",1610612762.0,UTA,floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,2.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,,,,,
266,PT06M46.00S,2025-11-06T00:50:57.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,34,43,2025-11-06T00:51:07Z,2650000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,out,[],1641707,,,1610612765,34,43,2025-11-06T00:53:45Z,2660000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,out,[],1642383,,,1610612765,34,43,2025-11-06T00:53:45Z,2670000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,out,[],1628374,,,1610612765,34,43,2025-11-06T00:53:45Z,2680000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,out,[],203994,,,1610612765,34,43,2025-11-06T00:53:45Z,2690000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,in,[],201567,,,1610612765,34,43,2025-11-06T00:53:45Z,2700000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,in,[],1642846,,,1610612765,34,43,2025-11-06T00:53:45Z,2710000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,in,[],1642271,,,1610612765,34,43,2025-11-06T00:53:45Z,2720000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M46.00S,2025-11-06T00:50:58.1Z,2,REGULAR,substitution,in,[],1641718,,,1610612765,34,43,2025-11-06T00:53:45Z,2730000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M30.00S,2025-11-06T00:54:02.0Z,2,REGULAR,turnover,traveling,[],1629130,,,1610612765,34,43,2025-11-06T00:54:12Z,2740000,False,,,0,,D. Robinson traveling TURNOVER (2 TO),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204059.0,2.0,,,,,,
277,PT06M13.00S,2025-11-06T00:54:30.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,29.352825229960573,24.019607843137265,1610612762,34,46,2025-11-06T00:54:38Z,2750000,False,130.0,223.0,1,left,S. Mykhailiuk 25' 3PT  (16 PTS) (K. George 3 AST),"[1629004, 1641718]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.84,Made,16.0,K. George,1641718.0,3.0,,,,,,,,,,,,,,
279,PT06M00.00S,2025-11-06T00:54:42.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,94.3988173455979,2.941176470588232,1610612765,37,46,2025-11-06T00:54:49Z,2770000,False,-235.0,0.0,1,right,D. Robinson 3PT  (6 PTS) (R. Holland II 1 AST),"[1629130, 1641842]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.53,Made,6.0,R. Holland II,1641842.0,1.0,,,,,,,,,,,,,,
281,PT05M47.00S,2025-11-06T00:54:59.2Z,2,REGULAR,foul,personal,[],1630595,,,1610612762,37,46,2025-11-06T00:55:20Z,2790000,False,,,0,,C. Cunningham personal FOUL (3 PF),"[1630595, 1642846]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,,,3.0,0.0,Bailey,1642846.0
283,PT05M36.00S,2025-11-06T00:55:39.1Z,2,REGULAR,3pt,Jump Shot,[],1641718,31.586727989487514,31.372549019607845,1610612762,37,46,2025-11-06T01:10:35Z,2810000,False,93.0,244.0,1,left,MISS K. George 26' step back 3PT - blocked,"[1641718, 1641842]",1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,Holland II,1641842.0,,,,,,,,
284,PT05M36.00S,2025-11-06T00:55:39.1Z,2,REGULAR,block,,[],1641842,,,1610612762,37,46,2025-11-06T00:55:42Z,2820000,False,,,0,,R. Holland II BLOCK (1 BLK),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
285,PT05M35.00S,2025-11-06T00:55:40.1Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,37,46,2025-11-06T00:57:16Z,2830000,False,,,0,,R. Holland II REBOUND (Off:1 Def:3),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,283.0,4.0,3.0,1.0,,,,,,,,,,
286,PT05M30.00S,2025-11-06T00:55:43.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641842,91.63929040735874,52.205882352941174,1610612765,39,46,2025-11-06T00:55:51Z,2840000,False,11.0,26.0,1,right,R. Holland II running DUNK (4 PTS),[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,2.83,Made,4.0,,,,,,,,,,,,,,,,,
287,PT05M30.00S,2025-11-06T00:55:58.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,39,46,2025-11-06T00:55:58Z,2850000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M05.00S,2025-11-06T00:59:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,9.379106438896187,41.17647058823529,1610612762,39,48,2025-11-06T00:59:12Z,2860000,False,44.0,36.0,1,left,S. Mykhailiuk driving floating Jump Shot (18 PTS),[1629004],1610612762.0,UTA,driving floating,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,18.0,,,,,,,,,,,,,,,,,
289,PT04M50.00S,2025-11-06T00:59:23.2Z,2,REGULAR,violation,kicked ball,[],201567,,,1610612765,39,48,2025-11-06T00:59:30Z,2870000,False,,,0,,K. Love kicked ball VIOLATION,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,1628480.0,,,,,,,
291,PT04M41.00S,2025-11-06T01:00:07.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,70.08869908015768,77.20588235294117,1610612765,39,48,2025-11-06T01:00:14Z,2890000,False,136.0,229.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
292,PT04M37.00S,2025-11-06T01:00:10.7Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,39,48,2025-11-06T01:00:10Z,2900000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,
293,PT04M20.00S,2025-11-06T01:00:30.5Z,2,REGULAR,turnover,traveling,[],1642846,,,1610612762,39,48,2025-11-06T01:00:36Z,2910000,False,,,0,,A. Bailey traveling TURNOVER (1 TO),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,1.0,,,,,,
294,PT04M08.00S,2025-11-06T01:00:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,92.82194480946123,43.872549019607845,1610612765,41,48,2025-11-06T01:01:01Z,2920000,False,-31.0,15.0,1,right,I. Stewart cutting Layup (5 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.41,Made,5.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
296,PT03M57.00S,2025-11-06T01:01:07.8Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612762,41,48,2025-11-06T01:01:18Z,2940000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Love 2 FT),"[1631105, 201567]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Love,201567.0
298,PT03M57.00S,2025-11-06T01:01:34.0Z,2,REGULAR,freethrow,1 of 2,[],201567,,,1610612762,41,49,2025-11-06T01:01:34Z,2960000,False,,,0,,K. Love Free Throw 1 of 2 (1 PTS),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
299,PT03M57.00S,2025-11-06T01:01:35.0Z,2,REGULAR,substitution,out,[],1641842,,,1610612762,41,49,2025-11-06T01:01:45Z,2970000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M57.00S,2025-11-06T01:01:35.0Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,41,49,2025-11-06T01:01:45Z,2980000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M57.00S,2025-11-06T01:01:35.0Z,2,REGULAR,substitution,in,[],1641709,,,1610612762,41,49,2025-11-06T01:01:45Z,2990000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M57.00S,2025-11-06T01:01:35.0Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,41,49,2025-11-06T01:01:45Z,3000000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M57.00S,2025-11-06T01:02:00.4Z,2,REGULAR,freethrow,2 of 2,[],201567,,,1610612762,41,50,2025-11-06T01:02:00Z,3010000,False,,,0,,K. Love Free Throw 2 of 2 (2 PTS),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
304,PT03M45.00S,2025-11-06T01:02:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.95335085413929,43.872549019607845,1610612765,41,50,2025-11-06T01:13:33Z,3020000,False,-31.0,14.0,1,right,MISS I. Stewart driving Layup,[1630191],1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
305,PT03M42.00S,2025-11-06T01:02:17.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612762,41,50,2025-11-06T01:02:18Z,3030000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,304.0,1.0,1.0,0.0,,,,,,,,,,
306,PT03M29.00S,2025-11-06T01:02:30.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,30.929697766097235,27.205882352941174,1610612762,41,50,2025-11-06T01:02:34Z,3040000,False,114.0,238.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
307,PT03M25.00S,2025-11-06T01:02:33.7Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,41,50,2025-11-06T01:02:33Z,3050000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,306.0,1.0,1.0,0.0,,,,,,,,,,
308,PT03M18.00S,2025-11-06T01:02:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.34756898817345,56.61764705882353,1610612765,41,50,2025-11-06T01:02:45Z,3060000,False,33.0,10.0,1,right,MISS J. Duren cutting Layup,[1631105],1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
309,PT03M14.00S,2025-11-06T01:02:45.0Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,41,50,2025-11-06T01:02:45Z,3070000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,308.0,7.0,4.0,3.0,,,,,,,,,,
310,PT03M14.00S,2025-11-06T01:02:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.40999984741211,50.0,1610612765,43,50,2025-11-06T01:02:45Z,3080000,False,0.0,0.0,1,right,J. Duren tip Layup (8 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
311,PT03M07.00S,2025-11-06T01:02:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,14.635348226018394,65.44117647058823,1610612762,43,50,2025-11-06T01:14:34Z,3090000,False,-77.0,85.0,1,left,MISS K. George 11' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,11.49,Missed,,,,,,,,,,,,,,,,,,
312,PT03M06.00S,2025-11-06T01:02:53.0Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,43,50,2025-11-06T01:14:34Z,3100000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,311.0,8.0,5.0,3.0,,,,,,,,,,
313,PT02M59.00S,2025-11-06T01:02:59.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.42772667542707,42.64705882352941,1610612765,45,50,2025-11-06T01:03:05Z,3110000,False,-37.0,19.0,1,right,J. Duren alley-oop DUNK (10 PTS) (C. Cunningham 5 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,4.13,Made,10.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,,,,
315,PT02M41.00S,2025-11-06T01:03:22.0Z,2,REGULAR,3pt,Jump Shot,[],1641718,10.82457293035479,4.166666666666657,1610612762,45,53,2025-11-06T01:03:27Z,3130000,False,229.0,49.0,1,left,K. George 3PT  (9 PTS) (K. Love 1 AST),"[1641718, 201567]",1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,23.44,Made,9.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,
317,PT02M29.00S,2025-11-06T01:03:34.4Z,2,REGULAR,3pt,Jump Shot,[],1630191,66.5407358738502,37.5,1610612765,45,53,2025-11-06T01:03:39Z,3150000,False,-62.0,262.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
318,PT02M26.00S,2025-11-06T01:03:37.4Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,45,53,2025-11-06T01:03:39Z,3160000,False,,,0,,J. Duren REBOUND (Off:4 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,317.0,9.0,5.0,4.0,,,,,,,,,,
319,PT02M25.00S,2025-11-06T01:03:38.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,92.42772667542707,47.79411764705882,1610612765,47,53,2025-11-06T01:15:48Z,3170000,False,-11.0,19.0,1,right,J. Duren putback DUNK (12 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.17,Made,12.0,,,,,,,,,,,,,,,,,
320,PT02M07.00S,2025-11-06T01:03:56.7Z,2,REGULAR,3pt,Jump Shot,[],1629004,8.722076215505908,97.05882352941177,1610612762,47,53,2025-11-06T01:04:02Z,3180000,False,-235.0,29.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
321,PT02M03.00S,2025-11-06T01:03:59.8Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,47,53,2025-11-06T01:03:59Z,3190000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,320.0,2.0,1.0,1.0,,,,,,,,,,
322,PT01M59.00S,2025-11-06T01:04:07.9Z,2,REGULAR,foul,personal,[],1642846,,,1610612765,47,53,2025-11-06T01:04:34Z,3200000,False,,,0,,A. Bailey personal FOUL (2 PF),"[1642846, 1630595]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Cunningham,1630595.0
324,PT01M59.00S,2025-11-06T01:04:23.0Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,47,53,2025-11-06T01:04:33Z,3220000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M59.00S,2025-11-06T01:04:23.0Z,2,REGULAR,substitution,in,[],1641842,,,1610612765,47,53,2025-11-06T01:04:33Z,3230000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M59.00S,2025-11-06T01:04:41.4Z,2,REGULAR,substitution,out,[],201567,,,1610612765,47,53,2025-11-06T01:04:47Z,3240000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M59.00S,2025-11-06T01:04:41.4Z,2,REGULAR,substitution,in,[],203994,,,1610612765,47,53,2025-11-06T01:04:47Z,3250000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M45.00S,2025-11-06T01:04:52.6Z,2,REGULAR,turnover,lost ball,[],1631105,,,1610612765,47,53,2025-11-06T01:04:57Z,3260000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 203994]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Nurkić,203994.0,,,,
329,PT01M45.00S,2025-11-06T01:04:52.6Z,2,REGULAR,steal,,[],203994,,,1610612762,47,53,2025-11-06T01:04:54Z,3270000,False,,,0,,J. Nurkić STEAL (4 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M41.00S,2025-11-06T01:04:57.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641718,5.568331143232584,58.088235294117645,1610612762,47,55,2025-11-06T01:05:05Z,3280000,False,-40.0,0.0,1,left,K. George running Layup (11 PTS),[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,4.04,Made,11.0,,,,,,,,,,,,,,,,,
332,PT01M26.00S,2025-11-06T01:05:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,89.01116951379764,58.82352941176471,1610612765,49,55,2025-11-06T01:05:19Z,3300000,False,44.0,51.0,1,right,J. Duren 6' turnaround Jump Shot (14 PTS),[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,14.0,,,,,,,,,,,,,,,,,
333,PT01M06.00S,2025-11-06T01:05:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,7.802233902759525,59.55882352941176,1610612762,49,55,2025-11-06T01:05:36Z,3310000,False,-48.0,21.0,1,left,MISS S. Mykhailiuk driving Layup - blocked,"[1629004, 1630191]",1610612762.0,UTA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,Stewart,1630191.0,,,,,,,,
