actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
681,PT07M26.00S,2025-11-18T02:22:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,88.38699080157687,46.07843137254902,1610612765,107,91,2025-11-18T02:22:28Z,6730000,False,-20.0,57.0,1,right,C. LeVert 6' driving floating Jump Shot (8 PTS),[1627747],1610612765.0,DET,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,8.0,,,,,,,,,,,,,,,,,
683,PT07M21.00S,2025-11-18T02:22:31.6Z,4,REGULAR,foul,personal,[],1641842,,,1610612754,107,91,2025-11-18T02:22:39Z,6750000,False,,,0,,R. Holland II personal FOUL (3 PF),"[1641842, 1627783]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,201245.0,3.0,0.0,Siakam,1627783.0,,,,
685,PT07M15.00S,2025-11-18T02:23:10.1Z,4,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612754,107,91,2025-11-18T02:23:20Z,6770000,False,,,0,,I. Stewart shooting personal FOUL (5 PF) (Siakam 2 FT),"[1630191, 1627783]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1201.0,5.0,0.0,Siakam,1627783.0,,,,
687,PT07M15.00S,2025-11-18T02:23:37.4Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,107,92,2025-11-18T02:23:37Z,6790000,False,,,0,,P. Siakam Free Throw 1 of 2 (22 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
688,PT07M15.00S,2025-11-18T02:23:38.3Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,107,92,2025-11-18T02:23:51Z,6800000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT07M15.00S,2025-11-18T02:23:38.3Z,4,REGULAR,substitution,in,[],1642450,,,1610612754,107,92,2025-11-18T02:23:51Z,6810000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT07M15.00S,2025-11-18T02:24:01.2Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,107,93,2025-11-18T02:24:01Z,6820000,False,,,0,,P. Siakam Free Throw 2 of 2 (23 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
691,PT07M08.00S,2025-11-18T02:24:15.8Z,4,REGULAR,foul,personal,[],1627783,,,1610612765,107,93,2025-11-18T02:24:26Z,6830000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1631111]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202007.0,2.0,0.0,Moore Jr.,1631111.0,,,,
693,PT06M52.00S,2025-11-18T02:24:52.3Z,4,REGULAR,2pt,Jump Shot,[],1642450,95.74572930354796,69.36274509803921,1610612765,109,93,2025-11-18T02:24:59Z,6850000,False,97.0,-13.0,1,right,D. Jenkins 9' fadeaway Jump Shot (21 PTS),[1642450],1610612765.0,DET,fadeaway,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Right,9.76,Made,21.0,,,,,,,,,,,,,,,,,
694,PT06M31.00S,2025-11-18T02:25:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,6.915243101182654,42.8921568627451,1610612754,109,93,2025-11-18T02:25:21Z,6860000,False,36.0,13.0,1,left,MISS B. Sheppard reverse Layup,[1641767],1610612754.0,IND,reverse,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
695,PT06M30.00S,2025-11-18T02:25:14.4Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,109,93,2025-11-18T02:25:21Z,6870000,False,,,0,,I. Jackson REBOUND (Off:7 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,694.0,9.0,2.0,7.0,,,,,,,,,
696,PT06M29.00S,2025-11-18T02:25:17.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,5.590000152587891,50.0,1610612754,109,95,2025-11-18T02:25:25Z,6880000,False,0.0,0.0,1,left,I. Jackson tip Layup (16 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.0,Made,16.0,,,,,,,,,,,,,,,,,
697,PT06M06.00S,2025-11-18T02:25:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,94.1688567674113,42.15686274509804,1610612765,111,95,2025-11-18T02:25:47Z,6890000,False,-39.0,2.0,1,right,D. Jenkins driving finger roll Layup (23 PTS),[1642450],1610612765.0,DET,driving finger roll,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,3.93,Made,23.0,,,,,,,,,,,,,,,,,
698,PT06M01.00S,2025-11-18T02:25:46.0Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612754,111,95,2025-11-18T02:25:59Z,6900000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Siakam 2 FT),"[1629130, 1627783]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,201245.0,3.0,0.0,Siakam,1627783.0,,,,
700,PT06M01.00S,2025-11-18T02:26:22.2Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,111,95,2025-11-18T02:26:52Z,6920000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
701,PT06M01.00S,2025-11-18T02:26:22.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,111,95,2025-11-18T02:26:52Z,6930000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,
702,PT06M01.00S,2025-11-18T02:26:23.5Z,4,REGULAR,substitution,out,[],1631111,,,1610612754,111,95,2025-11-18T02:26:36Z,6940000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612765.0,DET,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT06M01.00S,2025-11-18T02:26:23.5Z,4,REGULAR,substitution,in,[],1631105,,,1610612754,111,95,2025-11-18T02:26:36Z,6950000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT06M01.00S,2025-11-18T02:26:22.2Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,111,95,2025-11-18T02:26:52Z,6960000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
705,PT06M00.00S,2025-11-18T02:26:23.2Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,111,95,2025-11-18T02:26:52Z,6970000,False,,,0,,J. Duren REBOUND (Off:3 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,704.0,13.0,10.0,3.0,,,,,,,,,
706,PT05M41.00S,2025-11-18T02:27:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,94.03745072273325,42.64705882352941,1610612765,113,95,2025-11-18T02:39:49Z,6980000,False,-37.0,4.0,1,right,J. Duren driving Layup (25 PTS) (D. Jenkins 7 AST),"[1631105, 1642450]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.7,Made,25.0,D. Jenkins,1642450.0,7.0,,,,,,,,,,,,,,
708,PT05M36.00S,2025-11-18T02:27:16.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612754,113,95,2025-11-18T02:27:26Z,7000000,False,,,0,,I. Stewart shooting personal FOUL (6 PF) (Mathurin 2 FT),"[1630191, 1631097]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1201.0,6.0,0.0,Mathurin,1631097.0,,,,
710,PT05M36.00S,2025-11-18T02:27:32.7Z,4,REGULAR,substitution,out,[],1630191,,,1610612754,113,95,2025-11-18T02:27:37Z,7020000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT05M36.00S,2025-11-18T02:27:32.7Z,4,REGULAR,substitution,in,[],1629750,,,1610612754,113,95,2025-11-18T02:27:37Z,7030000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT05M36.00S,2025-11-18T02:27:52.2Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,113,95,2025-11-18T02:27:52Z,7040000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
713,PT05M36.00S,2025-11-18T02:27:52.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,113,95,2025-11-18T02:27:52Z,7050000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,712.0,,,,,,,,,,,,
714,PT05M36.00S,2025-11-18T02:27:52.2Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,113,95,2025-11-18T02:28:16Z,7060000,False,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
715,PT05M33.00S,2025-11-18T02:27:55.2Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,113,95,2025-11-18T02:28:16Z,7070000,False,,,0,,I. Jackson REBOUND (Off:8 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,714.0,10.0,2.0,8.0,,,,,,,,,
716,PT05M20.00S,2025-11-18T02:28:27.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,35.56176084099869,63.970588235294116,1610612754,113,95,2025-11-18T02:40:50Z,7080000,False,-70.0,282.0,1,left,MISS B. Mathurin 29' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,29.03,Missed,,,,,,,,,,,,,,,,,,
717,PT05M19.00S,2025-11-18T02:28:31.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,113,95,2025-11-18T02:28:31Z,7090000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,716.0,,,,,,,,,,,,
720,PT05M04.00S,2025-11-18T02:29:10.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,18.478975032851512,20.833333333333336,1610612754,113,95,2025-11-18T02:29:13Z,7120000,False,146.0,121.0,1,left,MISS A. Nembhard 18' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,18.96,Missed,,,,,,,,,,,,,,,,,,
721,PT05M02.00S,2025-11-18T02:29:12.1Z,4,REGULAR,rebound,offensive,[],1641767,,,1610612754,113,95,2025-11-18T02:29:12Z,7130000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Right Center,,,,,,,,720.0,4.0,3.0,1.0,,,,,,,,,
722,PT04M59.00S,2025-11-18T02:29:14.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,30.831143232588698,78.43137254901961,1610612754,113,95,2025-11-18T02:29:24Z,7140000,False,-142.0,237.0,1,left,MISS B. Mathurin 27' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.66,Missed,,,,,,,,,,,,,,,,,,
723,PT04M58.00S,2025-11-18T02:29:15.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,113,95,2025-11-18T02:29:24Z,7150000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,722.0,,,,,,,,,,,,
724,PT04M58.00S,2025-11-18T02:29:24.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612754,113,95,2025-11-18T02:29:34Z,7160000,False,,,0,,J. Green loose ball personal FOUL (4 PF) (Siakam 2 FT),"[1629750, 1627783]",1610612765.0,DET,loose ball,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1201.0,4.0,0.0,Siakam,1627783.0,,,,
726,PT04M58.00S,2025-11-18T02:29:50.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612754,113,96,2025-11-18T02:29:50Z,7180000,False,,,0,,P. Siakam Free Throw 1 of 2 (24 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
727,PT04M58.00S,2025-11-18T02:30:11.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612754,113,97,2025-11-18T02:30:11Z,7190000,False,,,0,,P. Siakam Free Throw 2 of 2 (25 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
728,PT04M44.00S,2025-11-18T02:30:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.24901445466492,56.127450980392155,1610612765,115,97,2025-11-18T02:30:34Z,7200000,False,31.0,11.0,1,right,J. Duren cutting Layup (27 PTS) (D. Robinson 3 AST),"[1631105, 1629130]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.25,Made,27.0,D. Robinson,1629130.0,3.0,,,,,,,,,,,,,,
730,PT04M35.00S,2025-11-18T02:30:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.1268068331143235,45.34313725490196,1610612754,115,99,2025-11-18T02:30:42Z,7220000,False,23.0,5.0,1,left,P. Siakam driving Layup (27 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.39,Made,27.0,,,,,,,,,,,,,,,,,
731,PT04M22.00S,2025-11-18T02:30:51.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,70.25295663600527,74.01960784313727,1610612765,115,99,2025-11-18T02:30:55Z,7230000,False,120.0,227.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
732,PT04M21.00S,2025-11-18T02:30:52.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,115,99,2025-11-18T02:30:55Z,7240000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,731.0,,,,,,,,,,,,
734,PT04M10.00S,2025-11-18T02:31:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,11.777266754270697,47.794117647058826,1610612754,115,101,2025-11-18T02:31:15Z,7260000,False,11.0,58.0,1,left,A. Nembhard driving floating Jump Shot (13 PTS),[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,13.0,,,,,,,,,,,,,,,,,
735,PT03M52.00S,2025-11-18T02:31:28.3Z,4,REGULAR,3pt,Jump Shot,[],1642450,93.11760840998686,96.32352941176471,1610612765,118,101,2025-11-18T02:31:32Z,7270000,False,232.0,12.0,1,right,D. Jenkins 3PT  (26 PTS) (D. Robinson 4 AST),"[1642450, 1629130]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Right Corner 3,24+ Right,23.19,Made,26.0,D. Robinson,1629130.0,4.0,,,,,,,,,,,,,,
737,PT03M45.00S,2025-11-18T02:31:43.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612754,118,101,2025-11-18T02:31:50Z,7290000,False,,,0,,J. Green shooting personal FOUL (5 PF) (Nembhard 2 FT),"[1629750, 1629614]",1610612765.0,DET,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202007.0,5.0,0.0,Nembhard,1629614.0,,,,
739,PT03M45.00S,2025-11-18T02:32:05.8Z,4,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,118,102,2025-11-18T02:32:05Z,7310000,False,,,0,,A. Nembhard Free Throw 1 of 2 (14 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
740,PT03M45.00S,2025-11-18T02:32:20.2Z,4,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,118,103,2025-11-18T02:32:20Z,7320000,False,,,0,,A. Nembhard Free Throw 2 of 2 (15 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
741,PT03M33.00S,2025-11-18T02:32:44.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,118,103,2025-11-18T02:32:44Z,7330000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,PT03M33.00S,2025-11-18T02:32:45.5Z,4,REGULAR,substitution,out,[],1631097,,,1610612765,118,103,2025-11-18T02:35:19Z,7340000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT03M33.00S,2025-11-18T02:32:45.5Z,4,REGULAR,substitution,in,[],1641716,,,1610612765,118,103,2025-11-18T02:35:19Z,7350000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT03M23.00S,2025-11-18T02:35:47.2Z,4,REGULAR,3pt,Jump Shot,[],1629130,88.38699080157687,95.09803921568627,1610612765,118,103,2025-11-18T02:35:52Z,7360000,False,225.0,57.0,1,right,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.25,Missed,,,,,,,,,,,,,,,,,,
745,PT03M20.00S,2025-11-18T02:35:50.2Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,118,103,2025-11-18T02:35:52Z,7370000,False,,,0,,J. Duren REBOUND (Off:4 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,,,744.0,14.0,10.0,4.0,,,,,,,,,
746,PT03M19.00S,2025-11-18T02:35:50.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631105,89.43823915900131,51.470588235294116,1610612765,120,103,2025-11-18T02:35:54Z,7380000,False,7.0,47.0,1,right,J. Duren Hook (29 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,29.0,,,,,,,,,,,,,,,,,
747,PT03M03.00S,2025-11-18T02:36:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,10.726018396846255,48.77450980392157,1610612754,120,105,2025-11-18T02:36:12Z,7390000,False,6.0,48.0,1,left,P. Siakam driving floating Jump Shot (29 PTS) (A. Nembhard 4 AST),"[1627783, 1629614]",1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,29.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,,
748,PT02M39.00S,2025-11-18T02:36:31.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641842,90.09526938239159,37.99019607843137,1610612765,120,105,2025-11-18T02:36:35Z,7400000,False,-60.0,41.0,1,right,MISS R. Holland II 7' turnaround Shot,[1641842],1610612765.0,DET,turnaround,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
749,PT02M37.00S,2025-11-18T02:36:33.8Z,4,REGULAR,rebound,offensive,[],1642450,,,1610612765,120,105,2025-11-18T02:36:33Z,7410000,False,,,0,,D. Jenkins REBOUND (Off:2 Def:0),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,748.0,2.0,0.0,2.0,,,,,,,,,
758,PT02M30.00S,2025-11-18T02:36:40.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642450,91.5407358738502,48.77450980392157,1610612765,120,105,2025-11-18T02:38:13Z,7415000,False,-6.0,27.0,1,right,MISS D. Jenkins driving Layup - blocked,"[1642450, 1641767]",1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,Sheppard,1641767.0
759,PT02M30.00S,2025-11-18T02:36:40.6Z,4,REGULAR,block,,[],1641767,,,1610612765,120,105,2025-11-18T02:38:05Z,7417500,False,,,0,,B. Sheppard BLOCK (1 BLK),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
760,PT02M29.00S,2025-11-18T02:36:41.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,120,105,2025-11-18T02:38:13Z,7418750,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,758.0,,,,,,,,,,,,
751,PT02M24.00S,2025-11-18T02:37:05.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,91.5407358738502,1.715686274509804,1610612765,120,105,2025-11-18T02:38:05Z,7430000,False,-241.0,27.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,24.29,Missed,,,,,,,,,,,,,,,,,,
752,PT02M23.00S,2025-11-18T02:37:06.5Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,120,105,2025-11-18T02:37:13Z,7440000,False,,,0,,J. Duren REBOUND (Off:5 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,,,751.0,15.0,10.0,5.0,,,,,,,,,
753,PT02M22.00S,2025-11-18T02:37:10.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,122,105,2025-11-18T02:37:17Z,7450000,False,0.0,0.0,1,right,J. Duren tip Layup (31 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,31.0,,,,,,,,,,,,,,,,,
754,PT02M15.00S,2025-11-18T02:37:13.7Z,4,REGULAR,3pt,Jump Shot,[],1627783,29.77989487516426,18.38235294117647,1610612754,122,105,2025-11-18T02:37:22Z,7460000,False,158.0,227.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,27.7,Missed,,,,,,,,,,,,,,,,,,
755,PT02M15.00S,2025-11-18T02:37:13.7Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612754,122,105,2025-11-18T02:37:22Z,7470000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,754.0,7.0,5.0,2.0,,,,,,,,,
756,PT02M11.00S,2025-11-18T02:37:21.3Z,4,REGULAR,turnover,traveling,[],1627783,,,1610612754,122,105,2025-11-18T02:37:27Z,7480000,False,,,0,,P. Siakam traveling TURNOVER (3 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,3.0,,,,,1201.0,,,,,,,,
757,PT02M11.00S,2025-11-18T02:37:49.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,122,105,2025-11-18T02:37:49Z,7490000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT02M11.00S,2025-11-18T02:38:18.7Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612765,122,105,2025-11-18T02:39:24Z,7500000,False,,,0,,TEAM foul technical,[],1610612754.0,IND,excess timeout,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
762,PT02M11.00S,2025-11-18T02:38:40.3Z,4,REGULAR,substitution,out,[],1631105,,,1610612765,122,105,2025-11-18T02:39:14Z,7510000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
763,PT02M11.00S,2025-11-18T02:38:40.3Z,4,REGULAR,substitution,out,[],1629614,,,1610612765,122,105,2025-11-18T02:39:14Z,7520000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
764,PT02M11.00S,2025-11-18T02:38:40.3Z,4,REGULAR,substitution,out,[],1630543,,,1610612765,122,105,2025-11-18T02:39:14Z,7530000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
765,PT02M11.00S,2025-11-18T02:38:40.3Z,4,REGULAR,substitution,out,[],1641767,,,1610612765,122,105,2025-11-18T02:39:14Z,7540000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
766,PT02M11.00S,2025-11-18T02:38:40.3Z,4,REGULAR,substitution,out,[],1627783,,,1610612765,122,105,2025-11-18T02:39:14Z,7550000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
767,PT02M11.00S,2025-11-18T02:38:40.3Z,4,REGULAR,substitution,in,[],1630194,,,1610612765,122,105,2025-11-18T02:39:14Z,7560000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
