actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M07.00S,2025-12-06T00:43:59.4Z,1,REGULAR,rebound,offensive,[],1631321,,,1610612757,2,0,2025-12-06T00:44:24Z,160000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,,
17,PT11M07.00S,2025-12-06T00:43:58.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203924,32.933639947437584,48.529411764705884,1610612757,2,3,2025-12-06T00:44:02Z,170000,False,7.0,257.0,1,left,J. Grant 25' 3PT  (3 PTS) (S. Cissoko 1 AST),"[203924, 1631321]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,25.72,Made,,,,,,,,,,3.0,S. Cissoko,1631321.0,1.0,,
18,PT10M50.00S,2025-12-06T00:44:17.9Z,1,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612765,2,3,2025-12-06T00:44:31Z,180000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Thompson 2 FT),"[1629057, 1641709]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628481.0,2.0,0.0,Thompson,1641709.0,,,,,,
21,PT10M50.00S,2025-12-06T00:44:40.7Z,1,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,2,3,2025-12-06T00:44:40Z,200000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
22,PT10M50.00S,2025-12-06T00:44:40.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,2,3,2025-12-06T00:44:40Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,
23,PT10M50.00S,2025-12-06T00:44:56.2Z,1,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,3,3,2025-12-06T00:44:56Z,220000,False,,,0,,A. Thompson Free Throw 2 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
24,PT10M41.00S,2025-12-06T00:45:09.6Z,1,REGULAR,turnover,traveling,[],1631321,,,1610612757,3,3,2025-12-06T00:45:17Z,230000,False,,,0,,S. Cissoko traveling TURNOVER (1 TO),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,1626300.0,,,,,,,,,,
25,PT10M33.00S,2025-12-06T00:45:27.1Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,3,3,2025-12-06T00:45:35Z,240000,False,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1641739]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,1.0,Camara,1641739.0,,,,,,,,,,,,,,,,,
26,PT10M33.00S,2025-12-06T00:45:27.1Z,1,REGULAR,steal,,[],1641739,,,1610612757,3,3,2025-12-06T00:45:29Z,250000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
27,PT10M32.00S,2025-12-06T00:45:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612757,3,3,2025-12-06T00:47:46Z,260000,False,,,0,,C. Cunningham clear-path personal FOUL (1 PF) (Camara 2 FT),"[1630595, 1641739]",1610612765.0,DET,clear-path,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Camara,1641739.0,,,,,,
30,PT10M32.00S,2025-12-06T00:47:51.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641739,,,1610612757,3,3,2025-12-06T00:47:51Z,290000,False,,,0,,MISS T. Camara clear-path Free Throw 1 of 2,[1641739],1610612757.0,POR,clear-path,,,Camara,T. Camara,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
31,PT10M32.00S,2025-12-06T00:47:51.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,3,3,2025-12-06T00:47:51Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,
32,PT10M32.00S,2025-12-06T00:48:05.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641739,,,1610612757,3,4,2025-12-06T00:48:05Z,310000,False,,,0,,T. Camara clear-path Free Throw 2 of 2 (1 PTS),[1641739],1610612757.0,POR,clear-path,,,Camara,T. Camara,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
33,PT10M20.00S,2025-12-06T00:48:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,8.754927726675426,51.225490196078425,1610612757,3,4,2025-12-06T01:58:51Z,320000,False,-6.0,30.0,1,left,MISS R. Williams III cutting Layup,[1629057],1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,,,,,,
34,PT10M19.00S,2025-12-06T00:48:39.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,3,4,2025-12-06T00:49:28Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,33.0,,,,,,,,,,,,,,
36,PT10M19.00S,2025-12-06T00:48:47.0Z,1,REGULAR,turnover,offensive goaltending,[],1629057,,,1610612757,3,4,2025-12-06T00:48:57Z,350000,False,,,0,,R. Williams III offensive goaltending TURNOVER (1 TO),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,1626300.0,,,,,,,,,,
37,PT10M04.00S,2025-12-06T00:49:04.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629130,93.51182654402102,51.71568627450981,1610612765,3,4,2025-12-06T00:49:09Z,360000,False,9.0,8.0,1,right,MISS D. Robinson driving Layup,[1629130],1610612765.0,DET,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,1.21,Missed,,,,,,,,,,,,,,,
38,PT10M02.00S,2025-12-06T00:49:06.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,3,4,2025-12-06T00:49:11Z,370000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,
39,PT09M51.00S,2025-12-06T00:49:17.6Z,1,REGULAR,3pt,Jump Shot,[],203924,24.129434954007884,85.7843137254902,1610612757,3,7,2025-12-06T00:49:33Z,380000,False,-179.0,174.0,1,left,J. Grant 24' 3PT  (6 PTS) (D. Avdija 1 AST),"[203924, 1630166]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,24.98,Made,,,,,,,,,,6.0,D. Avdija,1630166.0,1.0,,
41,PT09M39.00S,2025-12-06T00:49:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,93.24901445466492,48.529411764705884,1610612765,3,7,2025-12-06T00:51:01Z,400000,False,-7.0,11.0,1,right,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.33,Missed,,,,,,,,,,,,,,,
42,PT09M39.00S,2025-12-06T00:49:29.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,3,7,2025-12-06T00:49:36Z,410000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT09M35.00S,2025-12-06T00:49:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630166,7.440867279894875,47.794117647058826,1610612757,3,9,2025-12-06T00:49:49Z,430000,False,11.0,17.0,1,left,D. Avdija running Layup (2 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,2.06,Made,,,,,,,,,,2.0,,,,,
45,PT09M35.00S,2025-12-06T00:49:41.7Z,1,REGULAR,violation,defensive goaltending,[],1641709,,,1610612757,3,9,2025-12-06T00:49:49Z,440000,False,,,0,,A. Thompson defensive goaltending VIOLATION,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,
46,PT09M20.00S,2025-12-06T00:50:05.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,95.22010512483574,45.83333333333333,1610612765,3,9,2025-12-06T00:52:38Z,450000,False,-21.0,-8.0,1,right,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
47,PT09M17.00S,2025-12-06T00:50:08.8Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,3,9,2025-12-06T00:50:09Z,460000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,
48,PT09M17.00S,2025-12-06T00:50:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,93.51182654402102,50.98039215686274,1610612765,5,9,2025-12-06T00:53:20Z,470000,False,5.0,8.0,1,right,A. Thompson putback Layup (5 PTS),[1641709],1610612765.0,DET,putback,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,,,,,,5.0,,,,,
49,PT09M02.00S,2025-12-06T00:50:23.2Z,1,REGULAR,3pt,Jump Shot,[],1631321,30.17411300919842,25.49019607843137,1610612757,5,9,2025-12-06T00:50:31Z,480000,False,123.0,231.0,1,left,MISS S. Cissoko 26' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,26.16,Missed,,,,,,,,,,,,,,,
50,PT09M01.00S,2025-12-06T00:50:24.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,5,9,2025-12-06T00:50:38Z,490000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,
51,PT09M00.00S,2025-12-06T00:50:31.2Z,1,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,5,9,2025-12-06T00:50:56Z,500000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (1 TO),[1630166],1610612757.0,POR,bad pass,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,1628481.0,,,,,,,,,,
52,PT08M38.00S,2025-12-06T00:50:58.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202699,91.40932982917214,3.431372549019608,1610612765,5,9,2025-12-06T00:51:08Z,510000,False,-233.0,28.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,23.45,Missed,,,,,,,,,,,,,,,
53,PT08M36.00S,2025-12-06T00:51:02.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,5,9,2025-12-06T00:51:02Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,,52.0,,,,,,,,,,,,,,
55,PT08M36.00S,2025-12-06T00:51:23.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,5,9,2025-12-06T00:52:15Z,540000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203593.0,,,,,,,,,,
56,PT08M30.00S,2025-12-06T00:51:46.5Z,1,REGULAR,foul,personal,[],1641709,,,1610612757,5,9,2025-12-06T00:51:54Z,550000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1630166]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628481.0,1.0,0.0,Avdija,1630166.0,,,,,,
58,PT08M26.00S,2025-12-06T00:52:08.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,15.588042049934298,36.76470588235294,1610612757,5,11,2025-12-06T00:52:47Z,570000,False,66.0,94.0,1,left,D. Avdija 11' fadeaway Jump Shot (4 PTS) (J. Grant 1 AST),"[1630166, 203924]",1610612757.0,POR,fadeaway,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,,11.5,Made,,,,,,,,,,4.0,J. Grant,203924.0,1.0,,
60,PT08M26.00S,2025-12-06T00:52:12.1Z,1,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612757,5,11,2025-12-06T00:52:18Z,590000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Avdija 1 FT),"[1629130, 1630166]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,203593.0,1.0,0.0,Avdija,1630166.0,,,,,,
62,PT08M26.00S,2025-12-06T00:52:39.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630166,,,1610612757,5,12,2025-12-06T00:52:39Z,610000,False,,,0,,D. Avdija Free Throw 1 of 1 (5 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
63,PT08M09.00S,2025-12-06T00:52:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,74.45795006570303,16.176470588235293,1610612765,8,12,2025-12-06T00:53:00Z,620000,False,-169.0,188.0,1,right,D. Robinson 25' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1629130, 1630595]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,25.26,Made,,,,,,,,,,3.0,C. Cunningham,1630595.0,1.0,,
66,PT07M55.00S,2025-12-06T00:53:15.2Z,1,REGULAR,substitution,out,[],203924,,,1610612757,8,12,2025-12-06T00:53:41Z,650000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M55.00S,2025-12-06T00:53:15.2Z,1,REGULAR,substitution,out,[],1629057,,,1610612757,8,12,2025-12-06T00:53:41Z,660000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M55.00S,2025-12-06T00:53:15.2Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,8,12,2025-12-06T00:53:41Z,670000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M55.00S,2025-12-06T00:53:15.2Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,8,12,2025-12-06T00:53:41Z,680000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M47.00S,2025-12-06T00:53:44.0Z,1,REGULAR,3pt,Jump Shot,[],1641871,32.670827858081466,67.8921568627451,1610612757,8,15,2025-12-06T00:53:50Z,690000,False,-89.0,255.0,1,left,D. Reath 26' 3PT  (3 PTS) (S. Sharpe 1 AST),"[1641871, 1631101]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,26.99,Made,,,,,,,,,,3.0,S. Sharpe,1631101.0,1.0,,
72,PT07M25.00S,2025-12-06T00:54:05.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.24901445466492,51.9607843137255,1610612765,10,15,2025-12-06T00:58:32Z,710000,False,10.0,11.0,1,right,J. Duren cutting DUNK (2 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,,,,,,,2.0,A. Thompson,1641709.0,1.0,,
74,PT07M07.00S,2025-12-06T00:54:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,11.12023653088042,49.754901960784316,1610612757,10,15,2025-12-06T01:00:41Z,730000,False,1.0,52.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,5.2,Missed,,,,,,,,,,,,,,,
76,PT07M04.00S,2025-12-06T00:54:27.4Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,10,15,2025-12-06T00:54:32Z,750000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,
77,PT07M03.00S,2025-12-06T00:54:28.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,28.991458607095925,25.0,1610612757,10,15,2025-12-06T00:54:35Z,760000,False,125.0,220.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,25.3,Missed,,,,,,,,,,,,,,,
78,PT07M01.00S,2025-12-06T00:54:30.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,10,15,2025-12-06T00:54:35Z,770000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT06M57.00S,2025-12-06T00:54:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,90.3580814717477,49.26470588235294,1610612765,10,15,2025-12-06T00:54:40Z,780000,False,-4.0,38.0,1,right,MISS T. Harris running Layup - blocked,"[202699, 1631321]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,3.83,Missed,,,,,,,,,,,,,,Cissoko,1631321.0
80,PT06M57.00S,2025-12-06T00:54:35.0Z,1,REGULAR,block,,[],1631321,,,1610612765,10,15,2025-12-06T00:54:36Z,790000,False,,,0,,S. Cissoko BLOCK (1 BLK),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT06M55.00S,2025-12-06T00:54:37.0Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,10,15,2025-12-06T00:54:40Z,800000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT06M48.00S,2025-12-06T00:54:48.2Z,1,REGULAR,foul,personal,[],1630595,,,1610612757,10,15,2025-12-06T00:54:56Z,810000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1641739]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,203593.0,2.0,0.0,Camara,1641739.0,,,,,,
84,PT06M48.00S,2025-12-06T00:54:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,10,15,2025-12-06T00:54:56Z,830000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M41.00S,2025-12-06T00:58:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,8.360709592641262,47.05882352941176,1610612757,10,17,2025-12-06T00:58:52Z,840000,False,15.0,26.0,1,left,S. Sharpe driving finger roll Layup (2 PTS),[1631101],1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,3.0,Made,,,,,,,,,,2.0,,,,,
86,PT06M26.00S,2025-12-06T00:58:19.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,73.53810775295663,79.90196078431373,1610612765,13,17,2025-12-06T00:58:26Z,850000,False,150.0,196.0,1,right,C. Cunningham 24' 3PT pullup (3 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,24.67,Made,,,,,,,,,,3.0,,,,,
87,PT06M06.00S,2025-12-06T00:58:40.9Z,1,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,13,17,2025-12-06T00:58:46Z,860000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (1 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,1628481.0,,,,,,,,,,
88,PT05M56.00S,2025-12-06T00:59:12.1Z,1,REGULAR,foul,personal,[],1631321,,,1610612765,13,17,2025-12-06T00:59:30Z,870000,False,,,0,,S. Cissoko personal FOUL (1 PF),"[1631321, 1631105]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Duren,1631105.0,,,,,,
90,PT05M56.00S,2025-12-06T00:59:19.2Z,1,REGULAR,substitution,out,[],1631321,,,1610612765,13,17,2025-12-06T00:59:23Z,890000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M56.00S,2025-12-06T00:59:19.2Z,1,REGULAR,substitution,in,[],1631126,,,1610612765,13,17,2025-12-06T00:59:23Z,900000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
