actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
87,PT04M38.00S,2026-02-04T00:25:02.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,76.82325886990802,10.049019607843137,1610612743,21,11,2026-02-04T00:32:02Z,870000,False,-200.0,165.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.94,,,,,,,,,,,,
88,PT04M37.00S,2026-02-04T00:25:03.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,21,11,2026-02-04T00:25:09Z,880000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,87.0,3.0,3.0,0.0,,,,,,
89,PT04M25.00S,2026-02-04T00:25:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,10.85742444152431,44.85294117647059,1610612765,21,11,2026-02-04T00:32:51Z,890000,False,26.0,50.0,1,left,MISS I. Stewart driving floating Shot,[1630191],1610612765.0,DET,driving floating,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.59,,,,,,,,,,,,
90,PT04M24.00S,2026-02-04T00:25:17.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,21,11,2026-02-04T00:25:22Z,900000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,89.0,3.0,2.0,1.0,,,,,,
91,PT04M16.00S,2026-02-04T00:25:27.2Z,1,REGULAR,foul,personal,[],1629130,,,1610612743,21,11,2026-02-04T00:25:36Z,910000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 203999]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Center,1627962.0,1.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
93,PT04M16.00S,2026-02-04T00:25:35.6Z,1,REGULAR,substitution,out,[],1641709,,,1610612743,21,11,2026-02-04T00:25:49Z,930000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M16.00S,2026-02-04T00:25:35.6Z,1,REGULAR,substitution,out,[],1629130,,,1610612743,21,11,2026-02-04T00:25:49Z,940000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2026-02-04T00:25:35.6Z,1,REGULAR,substitution,in,[],1627747,,,1610612743,21,11,2026-02-04T00:25:49Z,950000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2026-02-04T00:25:35.6Z,1,REGULAR,substitution,in,[],1641842,,,1610612743,21,11,2026-02-04T00:25:49Z,960000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M05.00S,2026-02-04T00:26:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.30026281208936,62.99019607843137,1610612743,21,11,2026-02-04T00:34:07Z,970000,False,65.0,1.0,1,right,MISS N. Jokić 6' driving Layup,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.5,,,,,,,,,,,,
98,PT04M03.00S,2026-02-04T00:26:03.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,21,11,2026-02-04T00:26:06Z,980000,False,,,0,,J. Duren REBOUND (Off:0 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,97.0,4.0,4.0,0.0,,,,,,
99,PT03M59.00S,2026-02-04T00:26:08.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,7.178055190538765,43.627450980392155,1610612765,23,11,2026-02-04T00:34:58Z,990000,False,32.0,15.0,1,left,I. Stewart running Layup (2 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.53,,,,,,,,,,C. Cunningham,1630595.0,4.0
101,PT03M59.00S,2026-02-04T00:26:14.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,23,11,2026-02-04T00:26:14Z,1010000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2026-02-04T00:26:14.7Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,23,11,2026-02-04T00:28:56Z,1020000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M59.00S,2026-02-04T00:26:14.7Z,1,REGULAR,substitution,out,[],203999,,,1610612743,23,11,2026-02-04T00:28:56Z,1030000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M59.00S,2026-02-04T00:26:14.7Z,1,REGULAR,substitution,in,[],202685,,,1610612743,23,11,2026-02-04T00:28:56Z,1040000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M59.00S,2026-02-04T00:26:14.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,23,11,2026-02-04T00:28:56Z,1050000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M47.00S,2026-02-04T00:29:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,90.22667542706965,51.71568627450981,1610612743,23,13,2026-02-04T00:29:27Z,1060000,False,9.0,39.0,1,right,J. Valančiūnas cutting Layup (2 PTS) (J. Murray 3 AST),"[202685, 1627750]",1610612743.0,DEN,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,4.03,,,,,,,,,,J. Murray,1627750.0,3.0
112,PT03M35.00S,2026-02-04T00:30:13.6Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612765,23,13,2026-02-04T02:55:15Z,1085000,False,,,0,,J. Valančiūnas flagrant-type-1 personal FOUL (1 PF) (Stewart 2 FT),"[202685, 1630191]",1610612743.0,DEN,flagrant-type-1,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,201639.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,
165,PT03M35.00S,2026-02-04T00:32:31.6Z,1,REGULAR,foul,technical,[],1631105,,,1610612765,23,13,2026-02-04T00:42:55Z,1120000,False,,,0,,J. Duren double technical FOUL (1 Tech),[1631105],1610612765.0,DET,double,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,201639.0,1.0,1.0,,,,,,,,,,,,,,,,,
168,PT03M35.00S,2026-02-04T00:32:31.6Z,1,REGULAR,foul,technical,[],202685,,,1610612765,23,13,2026-02-04T00:42:55Z,1130000,False,,,0,,J. Valančiūnas double technical FOUL (1 Tech),[202685],1610612743.0,DEN,double,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,1.0,1.0,,,,,,,,,,,,,,,,,
114,PT03M35.00S,2026-02-04T00:34:14.9Z,1,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,24,13,2026-02-04T00:34:14Z,1140000,False,,,0,,I. Stewart flagrant Free Throw 1 of 2 (3 PTS),[1630191],1610612765.0,DET,flagrant,,,Stewart,I. Stewart,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
115,PT03M35.00S,2026-02-04T00:34:14.9Z,1,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,24,13,2026-02-04T00:34:18Z,1150000,False,,,0,,MISS I. Stewart flagrant Free Throw 2 of 2,[1630191],1610612765.0,DET,flagrant,,,Stewart,I. Stewart,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
116,PT03M35.00S,2026-02-04T00:34:14.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,24,13,2026-02-04T00:34:18Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,
117,PT03M27.00S,2026-02-04T00:34:36.3Z,1,REGULAR,3pt,Jump Shot,[],1630595,30.436925098554536,70.58823529411765,1610612765,24,13,2026-02-04T00:37:12Z,1170000,False,-103.0,234.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.53,,,,,,,,,,,,
118,PT03M27.00S,2026-02-04T00:34:36.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,24,13,2026-02-04T00:34:44Z,1180000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,117.0,,,,,,,,,
119,PT03M21.00S,2026-02-04T00:34:58.1Z,1,REGULAR,foul,technical,['1freethrow'],2794,,,1610612743,24,13,2026-02-04T00:35:15Z,1190000,False,,,0,,TEAM foul technical,[2794],1610612765.0,DET,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,
120,PT03M21.00S,2026-02-04T00:35:17.9Z,1,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,24,14,2026-02-04T00:35:17Z,1200000,False,,,0,,J. Murray technical Free Throw 1 of 1 (3 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
121,PT03M21.00S,2026-02-04T00:35:26.9Z,1,REGULAR,substitution,out,[],1631105,,,1610612743,24,14,2026-02-04T00:35:32Z,1210000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M21.00S,2026-02-04T00:35:26.9Z,1,REGULAR,substitution,in,[],202699,,,1610612743,24,14,2026-02-04T00:35:32Z,1220000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M07.00S,2026-02-04T00:35:46.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,69.07030223390277,24.264705882352942,1610612743,24,17,2026-02-04T00:39:33Z,1230000,False,-129.0,238.0,1,right,J. Murray 27' 3PT pullup (6 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,27.07,,,,,,,,,,,,
124,PT02M47.00S,2026-02-04T00:36:06.5Z,1,REGULAR,2pt,Jump Shot,[],202699,13.354139290407357,32.1078431372549,1610612765,24,17,2026-02-04T00:36:16Z,1240000,False,89.0,73.0,1,left,MISS T. Harris 11' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.55,,,,,,,,,,,,
125,PT02M46.00S,2026-02-04T00:36:07.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,24,17,2026-02-04T00:50:32Z,1250000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,
126,PT02M37.00S,2026-02-04T00:36:16.5Z,1,REGULAR,2pt,Jump Shot,[],1631212,86.15308804204993,27.941176470588236,1610612743,24,17,2026-02-04T00:36:21Z,1260000,False,-110.0,78.0,1,right,MISS P. Watson 13' driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.49,,,,,,,,,,,,
127,PT02M35.00S,2026-02-04T00:36:18.9Z,1,REGULAR,rebound,offensive,[],202685,,,1610612743,24,17,2026-02-04T00:36:18Z,1270000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,126.0,2.0,1.0,1.0,,,,,,
128,PT02M34.00S,2026-02-04T00:36:20.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,69.72733245729303,18.627450980392158,1610612743,24,20,2026-02-04T00:37:19Z,1280000,False,-157.0,232.0,1,right,T. Hardaway Jr. 28' 3PT  (3 PTS) (J. Murray 4 AST),"[203501, 1627750]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,28.02,,,,,,,,,,J. Murray,1627750.0,4.0
130,PT02M31.00S,2026-02-04T00:36:35.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612765,24,20,2026-02-04T00:36:35Z,1300000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M31.00S,2026-02-04T00:36:37.0Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,24,20,2026-02-04T00:38:11Z,1310000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M31.00S,2026-02-04T00:36:37.0Z,1,REGULAR,substitution,in,[],1642450,,,1610612765,24,20,2026-02-04T00:38:11Z,1320000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M21.00S,2026-02-04T00:38:18.7Z,1,REGULAR,3pt,Jump Shot,[],1630191,32.802233902759525,64.70588235294117,1610612765,24,20,2026-02-04T00:52:36Z,1330000,False,-74.0,256.0,1,left,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.62,,,,,,,,,,,,
134,PT02M21.00S,2026-02-04T00:38:18.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,24,20,2026-02-04T00:52:36Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,133.0,,,,,,,,,
135,PT02M21.00S,2026-02-04T00:38:24.3Z,1,REGULAR,foul,personal,[],1628971,,,1610612765,24,20,2026-02-04T00:39:28Z,1350000,False,,,0,,B. Brown loose ball personal FOUL (1 PF),"[1628971, 1642450]",1610612743.0,DEN,loose ball,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,1.0,0.0,Jenkins,1642450.0,,,,,,,,,,,,,,,
191,PT02M15.00S,2026-02-04T00:38:43.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202699,13.485545335085414,28.921568627450984,1610612765,24,20,2026-02-04T00:53:10Z,1365000,False,105.0,74.0,1,left,MISS T. Harris 12' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,Missed,,12.9,,,,,,,,,,,,
192,PT02M13.00S,2026-02-04T00:38:45.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,24,20,2026-02-04T00:48:03Z,1367500,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,191.0,,,,,,,,,
138,PT02M13.00S,2026-02-04T00:39:02.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612743,24,20,2026-02-04T00:48:03Z,1370000,False,,,0,,I. Stewart loose ball personal FOUL (1 PF) (Murray 2 FT),"[1630191, 1627750]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,1627962.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
141,PT02M13.00S,2026-02-04T00:39:29.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,24,21,2026-02-04T00:39:29Z,1400000,False,,,0,,J. Murray Free Throw 1 of 2 (7 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
142,PT02M13.00S,2026-02-04T00:39:42.0Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,24,22,2026-02-04T00:39:42Z,1410000,False,,,0,,J. Murray Free Throw 2 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
143,PT01M58.00S,2026-02-04T00:39:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,9.937582128777924,43.627450980392155,1610612765,26,22,2026-02-04T00:40:06Z,1420000,False,32.0,41.0,1,left,D. Jenkins driving floating Jump Shot (2 PTS),[1642450],1610612765.0,DET,driving floating,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.19,,,,,,,,,,,,
144,PT01M39.00S,2026-02-04T00:40:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,90.48948751642575,54.90196078431373,1610612743,26,22,2026-02-04T00:40:22Z,1430000,False,25.0,37.0,1,right,MISS P. Watson driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.43,,,,,,,,,,,,
145,PT01M36.00S,2026-02-04T00:40:20.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,26,22,2026-02-04T00:40:20Z,1440000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,
146,PT01M29.00S,2026-02-04T00:40:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.09789750328515,57.35294117647059,1610612765,26,22,2026-02-04T00:55:30Z,1450000,False,-37.0,24.0,1,left,MISS C. LeVert driving Layup - blocked,"[1627747, 202685]",1610612765.0,DET,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.37,Valančiūnas,202685.0,,,,,,,,,,
147,PT01M29.00S,2026-02-04T00:40:27.7Z,1,REGULAR,block,,[],202685,,,1610612765,26,22,2026-02-04T00:40:30Z,1460000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M26.00S,2026-02-04T00:40:30.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,26,22,2026-02-04T00:40:30Z,1470000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,146.0,3.0,2.0,1.0,,,,,,
149,PT01M17.00S,2026-02-04T00:40:39.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,68.01905387647832,28.676470588235293,1610612743,26,25,2026-02-04T00:56:09Z,1480000,False,-107.0,248.0,1,right,J. Murray 27' 3PT pullup (11 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,27.0,,,,,,,,,,,,
150,PT01M00.00S,2026-02-04T00:40:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,6.389618922470433,41.17647058823529,1610612765,26,25,2026-02-04T00:56:41Z,1490000,False,44.0,8.0,1,left,MISS D. Jenkins driving Layup - blocked,"[1642450, 202685]",1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.48,Valančiūnas,202685.0,,,,,,,,,,
151,PT01M00.00S,2026-02-04T00:40:57.8Z,1,REGULAR,block,,[],202685,,,1610612765,26,25,2026-02-04T00:41:00Z,1500000,False,,,0,,J. Valančiūnas BLOCK (2 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M00.00S,2026-02-04T00:40:57.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,26,25,2026-02-04T00:41:33Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,150.0,,,,,,,,,
154,PT01M00.00S,2026-02-04T00:41:03.9Z,1,REGULAR,substitution,out,[],1631212,,,1610612765,26,25,2026-02-04T00:41:06Z,1530000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M00.00S,2026-02-04T00:41:03.9Z,1,REGULAR,substitution,in,[],1631124,,,1610612765,26,25,2026-02-04T00:41:06Z,1540000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M51.10S,2026-02-04T00:41:24.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,22.552562417871222,6.61764705882353,1610612765,26,25,2026-02-04T00:57:26Z,1550000,False,217.0,159.0,1,left,MISS C. LeVert 26' pullup 3PT,[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.92,,,,,,,,,,,,
157,PT00M48.40S,2026-02-04T00:41:27.1Z,1,REGULAR,rebound,offensive,[],202699,,,1610612765,26,25,2026-02-04T01:06:48Z,1560000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,156.0,3.0,2.0,1.0,,,,,,
158,PT00M45.00S,2026-02-04T00:41:31.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,10.726018396846255,56.372549019607845,1610612765,26,25,2026-02-04T00:41:40Z,1570000,False,-32.0,48.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.79,,,,,,,,,,,,
159,PT00M45.00S,2026-02-04T00:41:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,26,25,2026-02-04T00:41:34Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,158.0,,,,,,,,,
160,PT00M45.00S,2026-02-04T00:41:37.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612765,26,25,2026-02-04T00:41:47Z,1590000,False,,,0,,J. Valančiūnas loose ball personal FOUL (2 PF) (Stewart 2 FT),"[202685, 1630191]",1610612743.0,DEN,loose ball,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1627962.0,2.0,1.0,Stewart,1630191.0,,,,,,,,,,,,,,,
162,PT00M45.00S,2026-02-04T00:42:00.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,27,25,2026-02-04T00:42:00Z,1610000,False,,,0,,I. Stewart Free Throw 1 of 2 (4 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
163,PT00M45.00S,2026-02-04T00:42:17.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,28,25,2026-02-04T00:42:17Z,1620000,False,,,0,,I. Stewart Free Throw 2 of 2 (5 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
164,PT00M34.70S,2026-02-04T00:42:31.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642450,,,1610612743,28,25,2026-02-04T00:42:43Z,1630000,False,,,0,,D. Jenkins shooting personal FOUL (1 PF) (Murray 2 FT),"[1642450, 1627750]",1610612765.0,DET,shooting,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Left Center,1627529.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
167,PT00M34.70S,2026-02-04T00:42:53.4Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,28,26,2026-02-04T00:42:53Z,1650000,False,,,0,,J. Murray Free Throw 1 of 2 (12 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
169,PT00M34.70S,2026-02-04T00:42:58.0Z,1,REGULAR,substitution,out,[],202685,,,1610612743,28,26,2026-02-04T00:43:05Z,1660000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M34.70S,2026-02-04T00:42:58.0Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,28,26,2026-02-04T00:43:05Z,1670000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M34.70S,2026-02-04T00:43:22.4Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,28,27,2026-02-04T00:43:22Z,1680000,False,,,0,,J. Murray Free Throw 2 of 2 (13 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
172,PT00M19.70S,2026-02-04T00:43:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,7.703679369250986,60.049019607843135,1610612765,30,27,2026-02-04T00:43:54Z,1690000,False,-50.0,20.0,1,left,D. Jenkins driving Layup (4 PTS) (T. Harris 1 AST),"[1642450, 202699]",1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.4,,,,,,,,,,T. Harris,202699.0,1.0
