actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
189,PT10M45.00S,2026-01-11T01:12:17.3Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,31,16,2026-01-11T01:12:18Z,1820000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,,188.0,,,,,,1.0,1.0,0.0,,,,,
190,PT10M41.00S,2026-01-11T01:12:22.8Z,2,REGULAR,foul,personal,['2freethrow'],201587,,,1610612765,31,16,2026-01-11T01:12:37Z,1830000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Holland II 2 FT),"[201587, 1641842]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,,,,,,,
192,PT10M41.00S,2026-01-11T01:12:51.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641842,,,1610612765,32,16,2026-01-11T01:12:51Z,1850000,False,,,0,,R. Holland II Free Throw 1 of 2 (3 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
193,PT10M41.00S,2026-01-11T01:12:51.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641842,,,1610612765,33,16,2026-01-11T01:25:26Z,1860000,False,,,0,,R. Holland II Free Throw 2 of 2 (4 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
194,PT10M26.00S,2026-01-11T01:13:23.4Z,2,REGULAR,turnover,bad pass,[],202695,,,1610612746,33,16,2026-01-11T01:13:30Z,1870000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1631204]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Sasser,1631204.0
195,PT10M26.00S,2026-01-11T01:13:23.4Z,2,REGULAR,steal,,[],1631204,,,1610612765,33,16,2026-01-11T01:13:25Z,1880000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
196,PT10M22.00S,2026-01-11T01:13:26.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,7.440867279894875,53.67647058823529,1610612765,35,16,2026-01-11T01:26:13Z,1890000,False,-18.0,17.0,1,left,A. Thompson running alley-oop DUNK (2 PTS) (M. Sasser 2 AST),"[1641709, 1631204]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.53,M. Sasser,1631204.0,2.0,,,,,,,,
198,PT10M08.00S,2026-01-11T01:13:40.2Z,2,REGULAR,3pt,Jump Shot,[],201572,66.96780551905388,60.78431372549019,1610612746,35,16,2026-01-11T01:13:45Z,1910000,False,54.0,258.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.36,,,,,,,,,,,
199,PT10M04.00S,2026-01-11T01:13:43.9Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,35,16,2026-01-11T01:13:43Z,1920000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,198.0,,,,,,2.0,1.0,1.0,,,,,
200,PT10M04.00S,2026-01-11T01:13:45.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202695,70.38436268068331,69.85294117647058,1610612746,35,19,2026-01-11T01:26:33Z,1930000,False,99.0,226.0,1,right,K. Leonard 24' 3PT pullup (4 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,4.0,24.68,,,,,,,,,,,
201,PT09M51.00S,2026-01-11T01:13:57.3Z,2,REGULAR,turnover,bad pass,[],1642450,,,1610612765,35,19,2026-01-11T01:14:01Z,1940000,False,,,0,,D. Jenkins bad pass TURNOVER (1 TO),"[1642450, 202695]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Leonard,202695.0
202,PT09M51.00S,2026-01-11T01:13:57.3Z,2,REGULAR,steal,,[],202695,,,1610612746,35,19,2026-01-11T01:14:03Z,1950000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2026-01-11T01:14:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1642450,,,1610612746,35,19,2026-01-11T01:14:22Z,1960000,False,,,0,,D. Jenkins shooting personal FOUL (1 PF) (Miller 2 FT),"[1642450, 1641757]",1610612765.0,DET,shooting,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Miller,1641757.0,,,,,,,,,,,,,,,
205,PT09M44.00S,2026-01-11T01:14:32.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641757,,,1610612746,35,20,2026-01-11T01:14:32Z,1980000,False,,,0,,J. Miller Free Throw 1 of 2 (5 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
206,PT09M44.00S,2026-01-11T01:14:33.8Z,2,REGULAR,substitution,out,[],1642450,,,1610612746,35,20,2026-01-11T01:14:41Z,1990000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M44.00S,2026-01-11T01:14:33.8Z,2,REGULAR,substitution,out,[],201572,,,1610612746,35,20,2026-01-11T01:14:41Z,2000000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M44.00S,2026-01-11T01:14:33.8Z,2,REGULAR,substitution,in,[],1631093,,,1610612746,35,20,2026-01-11T01:14:41Z,2010000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M44.00S,2026-01-11T01:14:33.8Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,35,20,2026-01-11T01:14:41Z,2020000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M44.00S,2026-01-11T01:14:51.4Z,2,REGULAR,substitution,out,[],201587,,,1610612746,35,20,2026-01-11T01:14:54Z,2030000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M44.00S,2026-01-11T01:14:51.4Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,35,20,2026-01-11T01:14:54Z,2040000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M44.00S,2026-01-11T01:15:05.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641757,,,1610612746,35,21,2026-01-11T01:15:05Z,2050000,False,,,0,,J. Miller Free Throw 2 of 2 (6 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
213,PT09M23.00S,2026-01-11T01:15:28.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,8.754927726675426,58.08823529411765,1610612765,35,21,2026-01-11T01:27:33Z,2060000,False,-40.0,30.0,1,left,MISS P. Reed driving Hook - blocked,"[1630194, 1627826]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.02,,,,,,,Zubac,1627826.0,,,
214,PT09M23.00S,2026-01-11T01:15:28.1Z,2,REGULAR,block,,[],1627826,,,1610612765,35,21,2026-01-11T01:15:30Z,2070000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT09M20.00S,2026-01-11T01:15:31.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,35,21,2026-01-11T01:15:31Z,2080000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,213.0,,,,,,3.0,2.0,1.0,,,,,
217,PT09M11.00S,2026-01-11T01:16:03.7Z,2,REGULAR,foul,personal,[],1630194,,,1610612746,35,21,2026-01-11T01:16:52Z,2100000,False,,,0,,P. Reed personal FOUL (2 PF),"[1630194, 202695]",1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,2.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,,
219,PT09M04.00S,2026-01-11T01:16:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,90.22667542706965,65.19607843137256,1610612746,35,21,2026-01-11T01:28:56Z,2120000,False,76.0,39.0,1,right,MISS K. Leonard 8' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,8.56,,,,,,,,,,,
220,PT09M01.00S,2026-01-11T01:16:22.7Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,35,21,2026-01-11T01:28:56Z,2130000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,219.0,,,,,,2.0,2.0,0.0,,,,,
221,PT08M53.00S,2026-01-11T01:16:31.1Z,2,REGULAR,3pt,Jump Shot,[],1631093,19.66162943495401,91.42156862745098,1610612765,35,21,2026-01-11T01:17:01Z,2140000,False,-207.0,132.0,1,left,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.58,,,,,,,,,,,
222,PT08M49.00S,2026-01-11T01:16:34.9Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612765,35,21,2026-01-11T01:16:34Z,2150000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,221.0,,,,,,2.0,1.0,1.0,,,,,
223,PT08M46.00S,2026-01-11T01:16:38.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641842,7.178055190538765,2.2058823529411766,1610612765,38,21,2026-01-11T01:16:50Z,2160000,False,239.0,15.0,1,left,R. Holland II 3PT  (7 PTS) (A. Thompson 4 AST),"[1641842, 1641709]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,Made,,7.0,23.95,A. Thompson,1641709.0,4.0,,,,,,,,
225,PT08M24.00S,2026-01-11T01:16:59.5Z,2,REGULAR,turnover,lost ball,[],1642920,,,1610612746,38,21,2026-01-11T01:17:07Z,2180000,False,,,0,,K. Sanders lost ball TURNOVER (2 TO),"[1642920, 1630194]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Reed,1630194.0
226,PT08M24.00S,2026-01-11T01:16:59.5Z,2,REGULAR,steal,,[],1630194,,,1610612765,38,21,2026-01-11T01:17:01Z,2190000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
227,PT08M20.00S,2026-01-11T01:17:03.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631093,30.305519053876477,67.40196078431373,1610612765,38,21,2026-01-11T01:17:32Z,2200000,False,-87.0,232.0,1,left,MISS J. Ivey 24' running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.82,,,,,,,,,,,
228,PT08M18.00S,2026-01-11T01:17:05.7Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,38,21,2026-01-11T01:31:08Z,2210000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,227.0,,,,,,3.0,2.0,1.0,,,,,
229,PT08M10.00S,2026-01-11T01:17:16.6Z,2,REGULAR,foul,personal,[],1631204,,,1610612746,38,21,2026-01-11T01:17:36Z,2220000,False,,,0,,M. Sasser personal FOUL (1 PF),"[1631204, 1627739]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,2882.0,1.0,0.0,Dunn,1627739.0,,,,,,,,,,,,,,,
231,PT08M10.00S,2026-01-11T01:17:33.8Z,2,REGULAR,substitution,out,[],1642920,,,1610612746,38,21,2026-01-11T01:17:36Z,2240000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M10.00S,2026-01-11T01:17:33.8Z,2,REGULAR,substitution,in,[],1628381,,,1610612746,38,21,2026-01-11T01:17:36Z,2250000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M07.00S,2026-01-11T01:17:44.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.94152431011827,44.6078431372549,1610612746,38,21,2026-01-11T01:32:48Z,2260000,False,-27.0,70.0,1,right,MISS I. Zubac 7' bank Hook,[1627826],1610612746.0,LAC,bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.52,,,,,,,,,,,
234,PT08M06.00S,2026-01-11T01:17:45.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,38,21,2026-01-11T01:32:48Z,2270000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,233.0,,,,,,4.0,2.0,2.0,,,,,
235,PT08M06.00S,2026-01-11T01:17:48.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,38,23,2026-01-11T01:32:55Z,2280000,False,0.0,0.0,1,right,I. Zubac tip Layup (6 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,0.0,,,,,,,,,,,
236,PT07M50.00S,2026-01-11T01:17:59.6Z,2,REGULAR,3pt,Jump Shot,[],1631204,20.18725361366623,94.11764705882352,1610612765,38,23,2026-01-11T01:18:05Z,2290000,False,-221.0,137.0,1,left,MISS M. Sasser 25' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.98,,,,,,,,,,,
237,PT07M45.00S,2026-01-11T01:18:04.6Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,38,23,2026-01-11T01:51:58Z,2300000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,236.0,,,,,,4.0,3.0,1.0,,,,,
238,PT07M29.00S,2026-01-11T01:18:20.6Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,38,23,2026-01-11T01:35:29Z,2310000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1630194]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Reed,1630194.0
239,PT07M29.00S,2026-01-11T01:18:20.6Z,2,REGULAR,steal,,[],1630194,,,1610612765,38,23,2026-01-11T01:35:29Z,2320000,False,,,0,,P. Reed STEAL (3 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
240,PT07M25.00S,2026-01-11T01:18:25.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631204,31.35676741130092,68.13725490196079,1610612765,38,23,2026-01-11T01:36:00Z,2330000,False,-91.0,242.0,1,left,MISS M. Sasser 25' running pullup 3PT,[1631204],1610612765.0,DET,running pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.87,,,,,,,,,,,
241,PT07M22.00S,2026-01-11T01:18:28.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,38,23,2026-01-11T01:36:00Z,2340000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,240.0,,,,,,5.0,3.0,2.0,,,,,
242,PT07M04.00S,2026-01-11T01:18:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,90.62089356110381,47.794117647058826,1610612746,38,25,2026-01-11T01:36:28Z,2350000,False,-11.0,36.0,1,right,I. Zubac driving Layup (8 PTS),[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,3.74,,,,,,,,,,,
243,PT07M04.00S,2026-01-11T01:18:52.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,38,25,2026-01-11T01:18:52Z,2360000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M04.00S,2026-01-11T01:19:34.5Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,38,25,2026-01-11T01:21:43Z,2370000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M04.00S,2026-01-11T01:19:34.5Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,38,25,2026-01-11T01:21:43Z,2380000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M04.00S,2026-01-11T01:19:34.5Z,2,REGULAR,substitution,in,[],1629750,,,1610612765,38,25,2026-01-11T01:21:43Z,2390000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M04.00S,2026-01-11T01:19:34.5Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,38,25,2026-01-11T01:21:43Z,2400000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M45.00S,2026-01-11T01:22:03.0Z,2,REGULAR,3pt,Jump Shot,[],1631204,17.821944809461236,94.85294117647058,1610612765,38,25,2026-01-11T01:22:11Z,2410000,False,-224.0,115.0,1,left,MISS M. Sasser 25' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.21,,,,,,,,,,,
249,PT06M42.00S,2026-01-11T01:22:06.0Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612765,38,25,2026-01-11T01:22:11Z,2420000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,248.0,,,,,,3.0,1.0,2.0,,,,,
250,PT06M40.00S,2026-01-11T01:22:07.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629750,14.011169513797633,56.61764705882353,1610612765,40,25,2026-01-11T01:22:19Z,2430000,False,-33.0,79.0,1,left,J. Green 8' floating Jump Shot (4 PTS) (P. Reed 2 AST),"[1629750, 1630194]",1610612765.0,DET,floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,4.0,8.58,P. Reed,1630194.0,2.0,,,,,,,,
252,PT06M21.00S,2026-01-11T01:22:26.8Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,40,25,2026-01-11T01:22:35Z,2450000,False,,,0,,I. Zubac bad pass TURNOVER (2 TO),"[1627826, 1629750]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Green,1629750.0
253,PT06M21.00S,2026-01-11T01:22:26.8Z,2,REGULAR,steal,,[],1629750,,,1610612765,40,25,2026-01-11T01:22:28Z,2460000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
254,PT06M17.00S,2026-01-11T01:22:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,9.674770039421814,50.0,1610612765,40,25,2026-01-11T01:23:06Z,2470000,False,0.0,38.0,1,left,MISS J. Ivey running Layup - blocked,"[1631093, 1628381]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.84,,,,,,,Collins,1628381.0,,,
255,PT06M17.00S,2026-01-11T01:22:30.4Z,2,REGULAR,block,,[],1628381,,,1610612765,40,25,2026-01-11T01:22:33Z,2480000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT06M14.00S,2026-01-11T01:22:33.4Z,2,REGULAR,rebound,defensive,[],1641757,,,1610612746,40,25,2026-01-11T01:22:38Z,2490000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,254.0,,,,,,1.0,1.0,0.0,,,,,
257,PT06M05.00S,2026-01-11T01:22:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612746,40,25,2026-01-11T01:22:59Z,2500000,False,,,0,,P. Reed shooting personal FOUL (3 PF) (Leonard 2 FT),"[1630194, 202695]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,200833.0,3.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,,
259,PT06M05.00S,2026-01-11T01:23:16.9Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,40,26,2026-01-11T01:23:16Z,2520000,False,,,0,,K. Leonard Free Throw 1 of 2 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
260,PT06M05.00S,2026-01-11T01:23:17.8Z,2,REGULAR,substitution,out,[],1630194,,,1610612746,40,26,2026-01-11T01:23:23Z,2530000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M05.00S,2026-01-11T01:23:17.8Z,2,REGULAR,substitution,out,[],1641757,,,1610612746,40,26,2026-01-11T01:23:23Z,2540000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M05.00S,2026-01-11T01:23:17.8Z,2,REGULAR,substitution,in,[],1642449,,,1610612746,40,26,2026-01-11T01:23:23Z,2550000,False,,,0,,SUB in: T. Smith,[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M05.00S,2026-01-11T01:23:17.8Z,2,REGULAR,substitution,in,[],201935,,,1610612746,40,26,2026-01-11T01:23:23Z,2560000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M05.00S,2026-01-11T01:23:39.3Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,40,27,2026-01-11T01:23:39Z,2570000,False,,,0,,K. Leonard Free Throw 2 of 2 (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
265,PT05M55.00S,2026-01-11T01:23:48.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.670827858081466,41.42156862745098,1610612765,43,27,2026-01-11T01:23:52Z,2580000,False,43.0,255.0,1,left,D. Robinson 25' 3PT  (16 PTS) (M. Sasser 3 AST),"[1629130, 1631204]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,Made,,16.0,25.82,M. Sasser,1631204.0,3.0,,,,,,,,
268,PT05M40.00S,2026-01-11T01:24:18.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.8166885676741,53.67647058823529,1610612746,43,29,2026-01-11T01:38:33Z,2610000,False,18.0,118.0,1,right,K. Leonard 11' driving floating Jump Shot (8 PTS),[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,8.0,11.98,,,,,,,,,,,
269,PT05M23.00S,2026-01-11T01:24:36.4Z,2,REGULAR,3pt,Jump Shot,[],1629750,7.835085413929041,96.07843137254902,1610612765,43,29,2026-01-11T01:24:40Z,2620000,False,-230.0,21.0,1,left,MISS J. Green 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.14,,,,,,,,,,,
270,PT05M21.00S,2026-01-11T01:24:38.4Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,43,29,2026-01-11T01:24:40Z,2630000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,,269.0,,,,,,5.0,4.0,1.0,,,,,
