actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
256,PT06M49.00S,2026-04-01T00:58:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.046649145860711,53.67647058823529,1610612765,40,33,2026-04-01T01:06:42Z,2510000,False,-18.0,14.0,1,left,T. Harris cutting Layup (2 PTS) (J. Duren 2 AST),"[202699, 1631105]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,2.0,,,,,,,,,J. Duren,1631105.0,2.0
258,PT06M24.00S,2026-04-01T00:58:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,90.3580814717477,64.95098039215686,1610612761,40,35,2026-04-01T00:58:48Z,2530000,False,75.0,38.0,1,right,B. Ingram 8' fadeaway Jump Shot (6 PTS),[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,8.39,Made,,,,,,,6.0,,,,,,,,,,,
259,PT06M12.00S,2026-04-01T00:59:00.0Z,2,REGULAR,foul,personal,[],1627742,,,1610612765,40,35,2026-04-01T00:59:20Z,2540000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1642450]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Jenkins,1642450.0,,,,,,
261,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,out,[],1631105,,,1610612765,40,35,2026-04-01T00:59:20Z,2560000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,out,[],1628989,,,1610612765,40,35,2026-04-01T00:59:20Z,2570000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,40,35,2026-04-01T00:59:20Z,2580000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,out,[],1627751,,,1610612765,40,35,2026-04-01T00:59:20Z,2590000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,40,35,2026-04-01T00:59:20Z,2600000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,40,35,2026-04-01T00:59:20Z,2610000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,in,[],1630194,,,1610612765,40,35,2026-04-01T00:59:20Z,2620000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M12.00S,2026-04-01T00:59:07.9Z,2,REGULAR,substitution,in,[],1642867,,,1610612765,40,35,2026-04-01T00:59:20Z,2630000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M02.00S,2026-04-01T00:59:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,10.33180026281209,53.67647058823529,1610612765,40,35,2026-04-01T01:07:55Z,2640000,False,-18.0,45.0,1,left,MISS D. Jenkins driving finger roll Layup,[1642450],1610612765.0,DET,driving finger roll,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
270,PT06M01.00S,2026-04-01T00:59:41.1Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,40,35,2026-04-01T01:07:55Z,2650000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,269.0,4.0,3.0,1.0,,,,,,,,,,,,
271,PT06M01.00S,2026-04-01T00:59:42.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,40,35,2026-04-01T01:08:36Z,2660000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
272,PT05M59.00S,2026-04-01T00:59:44.5Z,2,REGULAR,rebound,offensive,[],1642450,,,1610612765,40,35,2026-04-01T01:08:36Z,2670000,False,,,0,,D. Jenkins REBOUND (Off:1 Def:2),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,
273,PT05M48.00S,2026-04-01T00:59:55.5Z,2,REGULAR,foul,personal,[],1642266,,,1610612765,40,35,2026-04-01T01:00:11Z,2680000,False,,,0,,J. Walter personal FOUL (2 PF),"[1642266, 1630194]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,2.0,0.0,Reed,1630194.0,,,,,,
275,PT05M43.00S,2026-04-01T01:00:22.9Z,2,REGULAR,foul,offensive,[],1642450,,,1610612765,40,35,2026-04-01T01:00:28Z,2700000,False,,,0,,D. Jenkins offensive FOUL (2 PF),"[1642450, 1642347]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1146.0,2.0,0.0,Shead,1642347.0,,,,,,
277,PT05M43.00S,2026-04-01T01:00:22.9Z,2,REGULAR,turnover,offensive foul,[],1642450,,,1610612765,40,35,2026-04-01T01:00:22Z,2720000,False,,,0,,D. Jenkins offensive foul TURNOVER (2 TO),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1146.0,,,,,2.0,,,,,
278,PT05M27.00S,2026-04-01T01:00:49.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642347,68.80749014454665,68.13725490196079,1610612761,40,35,2026-04-01T01:09:15Z,2730000,False,91.0,241.0,1,right,MISS J. Shead 25' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
279,PT05M24.00S,2026-04-01T01:00:52.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,40,35,2026-04-01T01:00:53Z,2740000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,,,
280,PT05M13.00S,2026-04-01T01:01:02.1Z,2,REGULAR,2pt,Jump Shot,[],1630194,4.812746386333772,24.754901960784316,1610612765,42,35,2026-04-01T01:01:06Z,2750000,False,126.0,-7.0,1,left,P. Reed 12' Jump Shot (2 PTS) (T. Harris 2 AST),"[1630194, 202699]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,12.64,Made,,,,,,,2.0,,,,,,,,,T. Harris,202699.0,2.0
282,PT05M01.00S,2026-04-01T01:01:14.8Z,2,REGULAR,3pt,Jump Shot,[],1630639,82.1287779237845,95.61121323529412,1610612761,42,38,2026-04-01T01:04:32Z,2770000,False,228.0,115.0,1,right,A. Lawson 25' 3PT  (3 PTS) (J. Shead 3 AST),"[1630639, 1642347]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,25.57,Made,,,,,,,3.0,,,,,,,,,J. Shead,1642347.0,3.0
284,PT05M01.00S,2026-04-01T01:01:20.0Z,2,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612761,42,38,2026-04-01T01:04:24Z,2790000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Lawson 1 FT),"[1629130, 1630639]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,2.0,0.0,Lawson,1630639.0,,,,,,
286,PT05M01.00S,2026-04-01T01:01:27.0Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,42,38,2026-04-01T01:02:22Z,2810000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M01.00S,2026-04-01T01:01:27.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,42,38,2026-04-01T01:02:22Z,2820000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M01.00S,2026-04-01T01:01:51.0Z,2,REGULAR,freethrow,1 of 1,[],1630639,,,1610612761,42,39,2026-04-01T01:05:17Z,2830000,False,,,0,,A. Lawson Free Throw 1 of 1 (4 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
289,PT04M36.00S,2026-04-01T01:02:18.5Z,2,REGULAR,3pt,Jump Shot,[],202699,16.245072273324574,95.83333333333334,1610612765,42,39,2026-04-01T01:02:24Z,2840000,False,-229.0,100.0,1,left,MISS T. Harris 25' turnaround 3PT,[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
290,PT04M33.00S,2026-04-01T01:02:22.3Z,2,REGULAR,rebound,defensive,[],1630639,,,1610612761,42,39,2026-04-01T01:02:22Z,2850000,False,,,0,,A. Lawson REBOUND (Off:0 Def:2),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,
291,PT04M26.00S,2026-04-01T01:02:28.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,86.5473061760841,68.13725490196079,1610612761,42,41,2026-04-01T01:02:32Z,2860000,False,91.0,74.0,1,right,B. Ingram 11' pullup Jump Shot (8 PTS) (J. Walter 2 AST),"[1627742, 1642266]",1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,11.71,Made,,,,,,,8.0,,,,,,,,,J. Walter,1642266.0,2.0
293,PT04M11.00S,2026-04-01T01:02:43.4Z,2,REGULAR,3pt,Jump Shot,[],1629130,18.74178712220762,94.11764705882352,1610612765,45,41,2026-04-01T01:02:47Z,2880000,False,-221.0,124.0,1,left,D. Robinson 25' 3PT  (5 PTS) (A. Thompson 3 AST),"[1629130, 1641709]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.29,Made,,,,,,,5.0,,,,,,,,,A. Thompson,1641709.0,3.0
295,PT04M04.00S,2026-04-01T01:02:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,92.59198423127464,48.28431372549019,1610612761,45,43,2026-04-01T01:12:45Z,2900000,False,-9.0,17.0,1,right,C. Murray-Boyles cutting Layup (6 PTS) (S. Barnes 4 AST),"[1642867, 1630567]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,6.0,,,,,,,,,S. Barnes,1630567.0,4.0
297,PT03M50.00S,2026-04-01T01:03:05.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,7.30946123521682,54.166666666666664,1610612765,47,43,2026-04-01T01:03:10Z,2920000,False,-21.0,16.0,1,left,P. Reed cutting DUNK (4 PTS) (D. Robinson 1 AST),"[1630194, 1629130]",1610612765.0,DET,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,4.0,,,,,,,,,D. Robinson,1629130.0,1.0
299,PT03M39.00S,2026-04-01T01:03:26.0Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612761,47,43,2026-04-01T01:03:38Z,2940000,False,,,0,,P. Reed shooting personal FOUL (3 PF) (Barnes 2 FT),"[1630194, 1630567]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,3.0,0.0,Barnes,1630567.0,,,,,,
301,PT03M39.00S,2026-04-01T01:03:48.0Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,47,43,2026-04-01T01:03:48Z,2960000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
302,PT03M39.00S,2026-04-01T01:03:48.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,47,43,2026-04-01T01:03:48Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,
303,PT03M39.00S,2026-04-01T01:03:48.6Z,2,REGULAR,substitution,out,[],1630194,,,1610612761,47,43,2026-04-01T01:03:54Z,2980000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M39.00S,2026-04-01T01:03:48.6Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,47,43,2026-04-01T01:03:54Z,2990000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M39.00S,2026-04-01T01:03:48.6Z,2,REGULAR,substitution,in,[],1631105,,,1610612761,47,43,2026-04-01T01:03:54Z,3000000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M39.00S,2026-04-01T01:03:48.6Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,47,43,2026-04-01T01:03:54Z,3010000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M39.00S,2026-04-01T01:04:08.3Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,47,44,2026-04-01T01:04:08Z,3020000,False,,,0,,S. Barnes Free Throw 2 of 2 (1 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
308,PT03M17.00S,2026-04-01T01:04:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,8.492115637319317,53.92156862745098,1610612765,47,44,2026-04-01T01:04:42Z,3030000,False,-20.0,27.0,1,left,MISS A. Thompson alley-oop Layup,[1641709],1610612765.0,DET,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
309,PT03M15.00S,2026-04-01T01:04:33.3Z,2,REGULAR,rebound,defensive,[],1642867,,,1610612761,47,44,2026-04-01T01:15:11Z,3040000,False,,,0,,C. Murray-Boyles REBOUND (Off:6 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,308.0,7.0,1.0,6.0,,,,,,,,,,,,
310,PT03M10.00S,2026-04-01T01:04:38.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642266,81.68528252299606,93.87254901960785,1610612761,47,44,2026-04-01T01:16:24Z,3050000,False,219.0,120.0,1,right,MISS J. Walter 24' running 3PT,[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
311,PT03M08.00S,2026-04-01T01:04:40.6Z,2,REGULAR,rebound,defensive,[],1642450,,,1610612765,47,44,2026-04-01T01:16:51Z,3060000,False,,,0,,D. Jenkins REBOUND (Off:1 Def:3),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,,,310.0,4.0,3.0,1.0,,,,,,,,,,,,
312,PT03M00.00S,2026-04-01T01:04:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202699,7.046649145860711,3.431372549019608,1610612765,50,44,2026-04-01T01:05:07Z,3070000,False,233.0,14.0,1,left,T. Harris 3PT running (5 PTS) (D. Robinson 2 AST),"[202699, 1629130]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.32,Made,,,,,,,5.0,,,,,,,,,D. Robinson,1629130.0,2.0
314,PT02M56.00S,2026-04-01T01:04:56.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,50,44,2026-04-01T01:04:56Z,3090000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M56.00S,2026-04-01T01:06:00.9Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,50,44,2026-04-01T01:06:23Z,3100000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M56.00S,2026-04-01T01:06:00.9Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,50,44,2026-04-01T01:06:23Z,3110000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M39.00S,2026-04-01T01:06:40.7Z,2,REGULAR,3pt,Jump Shot,[],1642867,93.51182654402102,95.58823529411765,1610612761,50,44,2026-04-01T01:06:45Z,3120000,False,228.0,8.0,1,right,MISS C. Murray-Boyles 3PT,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
318,PT02M36.00S,2026-04-01T01:06:43.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,50,44,2026-04-01T01:06:45Z,3130000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,317.0,4.0,3.0,1.0,,,,,,,,,,,,
319,PT02M28.00S,2026-04-01T01:06:52.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,7.440867279894875,47.794117647058826,1610612765,52,44,2026-04-01T01:06:55Z,3140000,False,11.0,17.0,1,left,J. Duren cutting DUNK (17 PTS) (T. Harris 3 AST),"[1631105, 202699]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,17.0,,,,,,,,,T. Harris,202699.0,3.0
322,PT02M15.00S,2026-04-01T01:07:19.3Z,2,REGULAR,substitution,out,[],1642867,,,1610612761,52,44,2026-04-01T01:07:24Z,3170000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M15.00S,2026-04-01T01:07:19.3Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,52,44,2026-04-01T01:07:24Z,3180000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M06.00S,2026-04-01T01:07:45.2Z,2,REGULAR,3pt,Jump Shot,[],1627742,86.41590013140605,96.07843137254902,1610612761,52,44,2026-04-01T01:07:48Z,3190000,False,230.0,75.0,1,right,MISS B. Ingram 24' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,24.24,Missed,,,,,,,,,,,,,,,,,,
325,PT02M03.00S,2026-04-01T01:07:48.2Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,52,44,2026-04-01T01:07:48Z,3200000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,324.0,4.0,4.0,0.0,,,,,,,,,,,,
326,PT01M53.00S,2026-04-01T01:07:58.2Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612765,52,44,2026-04-01T01:08:01Z,3210000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1630567]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,,
327,PT01M53.00S,2026-04-01T01:07:58.2Z,2,REGULAR,steal,,[],1630567,,,1610612761,52,44,2026-04-01T01:07:59Z,3220000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
328,PT01M48.00S,2026-04-01T01:08:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,92.9862023653088,47.30392156862745,1610612761,52,46,2026-04-01T01:08:07Z,3230000,False,-13.0,13.0,1,right,R. Barrett running Layup (15 PTS) (J. Shead 4 AST),"[1629628, 1642347]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,15.0,,,,,,,,,J. Shead,1642347.0,4.0
330,PT01M30.00S,2026-04-01T01:08:21.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,29.25427069645204,73.2843137254902,1610612765,55,46,2026-04-01T01:08:25Z,3250000,False,-116.0,222.0,1,left,D. Robinson 25' 3PT  (8 PTS) (D. Jenkins 1 AST),"[1629130, 1642450]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.11,Made,,,,,,,8.0,,,,,,,,,D. Jenkins,1642450.0,1.0
332,PT01M17.00S,2026-04-01T01:08:34.0Z,2,REGULAR,3pt,Jump Shot,[],1642347,90.22667542706965,94.85294117647058,1610612761,55,49,2026-04-01T01:08:38Z,3270000,False,224.0,39.0,1,right,J. Shead 3PT  (6 PTS) (S. Barnes 5 AST),"[1642347, 1630567]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Right Corner 3,24+ Right,22.77,Made,,,,,,,6.0,,,,,,,,,S. Barnes,1630567.0,5.0
333,PT01M03.00S,2026-04-01T01:08:57.1Z,2,REGULAR,foul,personal,[],1627751,,,1610612765,55,49,2026-04-01T01:09:24Z,3280000,False,,,0,,J. Poeltl personal FOUL (2 PF),"[1627751, 1642450]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1146.0,2.0,0.0,Jenkins,1642450.0,,,,,,
335,PT00M50.60S,2026-04-01T01:09:32.3Z,2,REGULAR,turnover,lost ball,[],1641709,,,1610612765,55,49,2026-04-01T01:09:36Z,3300000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 1630567]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Barnes,1630567.0,,,
336,PT00M50.60S,2026-04-01T01:09:32.3Z,2,REGULAR,steal,,[],1630567,,,1610612761,55,49,2026-04-01T01:25:57Z,3310000,False,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT00M41.00S,2026-04-01T01:09:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,93.77463863337714,46.07843137254902,1610612761,55,51,2026-04-01T01:09:46Z,3320000,False,-20.0,6.0,1,right,J. Poeltl reverse Layup (9 PTS) (S. Barnes 6 AST),"[1627751, 1630567]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,9.0,,,,,,,,,S. Barnes,1630567.0,6.0
339,PT00M32.00S,2026-04-01T01:09:58.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612765,55,51,2026-04-01T01:10:04Z,3340000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Harris 2 FT),"[1627742, 202699]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,1146.0,2.0,0.0,Harris,202699.0,,,,,,
341,PT00M32.00S,2026-04-01T01:10:22.6Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,56,51,2026-04-01T01:10:22Z,3360000,False,,,0,,T. Harris Free Throw 1 of 2 (6 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
342,PT00M32.00S,2026-04-01T01:10:23.1Z,2,REGULAR,substitution,out,[],1627751,,,1610612765,56,51,2026-04-01T01:10:28Z,3370000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M32.00S,2026-04-01T01:10:23.1Z,2,REGULAR,substitution,in,[],1642867,,,1610612765,56,51,2026-04-01T01:10:28Z,3380000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M32.00S,2026-04-01T01:10:52.2Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,56,51,2026-04-01T01:10:52Z,3390000,False,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
345,PT00M29.30S,2026-04-01T01:10:54.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,56,51,2026-04-01T01:10:54Z,3400000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,344.0,1.0,1.0,0.0,,,,,,,,,,,,
