actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
187,PT10M41.00S,2026-03-14T00:13:37.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641842,95.22010512483574,53.92156862745098,1610612765,39,39,2026-03-14T00:13:41Z,1800000,False,20.0,-8.0,1,right,R. Holland II DUNK (6 PTS) (C. LeVert 2 AST),"[1641842, 1627747]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,2.1,Made,6.0,C. LeVert,1627747.0,2.0,,,,,,
189,PT10M28.00S,2026-03-14T00:13:49.4Z,2,REGULAR,3pt,Jump Shot,[],1630610,32.14520367936925,67.64705882352942,1610612763,39,39,2026-03-14T00:28:55Z,1820000,False,-88.0,250.0,1,left,MISS D. Jarreau 26' pullup 3PT,[1630610],1610612763.0,MEM,pullup,,,Jarreau,D. Jarreau,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.48,Missed,,,,,,,,,,
190,PT10M25.00S,2026-03-14T00:13:53.1Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,39,39,2026-03-14T00:13:53Z,1830000,False,,,0,,R. Holland II REBOUND (Off:2 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,189.0,3.0,1.0,2.0,,
191,PT10M11.00S,2026-03-14T00:14:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641842,81.02825229960578,60.29411764705882,1610612765,39,39,2026-03-14T00:14:11Z,1840000,False,51.0,126.0,1,right,MISS R. Holland II 13' pullup Shot,[1641842],1610612765.0,DET,pullup,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,13.59,Missed,,,,,,,,,,
192,PT10M09.00S,2026-03-14T00:14:08.6Z,2,REGULAR,rebound,defensive,[],1630610,,,1610612763,39,39,2026-03-14T00:14:11Z,1850000,False,,,0,,D. Jarreau REBOUND (Off:2 Def:1),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,191.0,3.0,1.0,2.0,,
193,PT10M00.00S,2026-03-14T00:14:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,17.296320630749015,42.8921568627451,1610612763,39,39,2026-03-14T00:14:33Z,1860000,False,36.0,110.0,1,left,MISS T. Jerome 11' driving floating Shot,[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.57,Missed,,,,,,,,,,
194,PT09M59.00S,2026-03-14T00:14:20.2Z,2,REGULAR,rebound,offensive,[],201959,,,1610612763,39,39,2026-03-14T00:14:33Z,1870000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,193.0,1.0,0.0,1.0,,
195,PT09M58.00S,2026-03-14T00:14:22.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201959,5.590000152587891,50.0,1610612763,39,39,2026-03-14T00:14:36Z,1880000,False,0.0,0.0,1,left,MISS T. Gibson tip Layup,[201959],1610612763.0,MEM,tip,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
196,PT09M57.00S,2026-03-14T00:14:23.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,39,39,2026-03-14T00:14:36Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,195.0,,,,,
198,PT09M42.00S,2026-03-14T00:14:52.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,11.12023653088042,55.14705882352941,1610612763,39,41,2026-03-14T00:31:21Z,1910000,False,-26.0,52.0,1,left,T. Jerome driving floating Jump Shot (7 PTS) (D. Jarreau 1 AST),"[1629660, 1630610]",1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.8,Made,7.0,D. Jarreau,1630610.0,1.0,,,,,,
200,PT09M36.00S,2026-03-14T00:15:02.4Z,2,REGULAR,foul,personal,[],201959,,,1610612765,39,41,2026-03-14T00:15:28Z,1930000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1630191]",1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,202049.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,
202,PT09M36.00S,2026-03-14T00:15:12.2Z,2,REGULAR,substitution,out,[],201959,,,1610612765,39,41,2026-03-14T00:15:15Z,1950000,False,,,0,,SUB out: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M36.00S,2026-03-14T00:15:12.2Z,2,REGULAR,substitution,in,[],1641765,,,1610612765,39,41,2026-03-14T00:15:15Z,1960000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M26.00S,2026-03-14T00:15:36.9Z,2,REGULAR,3pt,Jump Shot,[],1627747,91.27792378449409,3.9215686274509802,1610612765,39,41,2026-03-14T00:15:47Z,1970000,False,-230.0,29.0,1,right,MISS C. LeVert 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,,,,23.23,Missed,,,,,,,,,,
205,PT09M24.00S,2026-03-14T00:15:38.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,39,41,2026-03-14T00:15:47Z,1980000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,204.0,,,,,
206,PT09M24.00S,2026-03-14T00:15:45.8Z,2,REGULAR,foul,personal,[],1630191,,,1610612763,39,41,2026-03-14T00:16:04Z,1990000,False,,,0,,I. Stewart loose ball personal FOUL (1 PF),"[1630191, 1641765]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,202049.0,1.0,0.0,Prosper,1641765.0,,,,,,,,,,,,,,,
208,PT09M13.00S,2026-03-14T00:16:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629660,32.14520367936925,43.13725490196079,1610612763,39,44,2026-03-14T00:35:21Z,2010000,False,34.0,250.0,1,left,T. Jerome 25' 3PT pullup (10 PTS),[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,25.2,Made,10.0,,,,,,,,,
209,PT08M48.00S,2026-03-14T00:16:34.4Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612765,39,44,2026-03-14T00:16:37Z,2020000,False,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1642907]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,Coward,1642907.0,,,,,,,,,,,,
210,PT08M48.00S,2026-03-14T00:16:34.4Z,2,REGULAR,steal,,[],1642907,,,1610612763,39,44,2026-03-14T00:16:35Z,2030000,False,,,0,,C. Coward STEAL (1 STL),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
212,PT08M44.00S,2026-03-14T00:16:42.3Z,2,REGULAR,substitution,out,[],1641707,,,1610612763,39,44,2026-03-14T00:16:44Z,2050000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M44.00S,2026-03-14T00:16:42.3Z,2,REGULAR,substitution,in,[],1631174,,,1610612763,39,44,2026-03-14T00:16:44Z,2060000,False,,,0,,SUB in: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M44.00S,2026-03-14T00:16:42.3Z,2,REGULAR,substitution,out,[],1627747,,,1610612763,39,44,2026-03-14T00:16:57Z,2070000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M44.00S,2026-03-14T00:16:42.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612763,39,44,2026-03-14T00:16:57Z,2080000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M30.00S,2026-03-14T00:17:18.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,31.488173455978973,13.23529411764706,1610612763,39,44,2026-03-14T00:17:25Z,2090000,False,184.0,243.0,1,left,MISS T. Jerome 30' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,,,,30.51,Missed,,,,,,,,,,
217,PT08M27.00S,2026-03-14T00:17:21.9Z,2,REGULAR,rebound,defensive,[],1642450,,,1610612765,39,44,2026-03-14T00:17:25Z,2100000,False,,,0,,D. Jenkins REBOUND (Off:0 Def:1),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,216.0,1.0,1.0,0.0,,
218,PT08M23.00S,2026-03-14T00:17:25.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,78.13731931668858,89.4607843137255,1610612765,42,44,2026-03-14T00:17:31Z,2110000,False,197.0,153.0,1,right,K. Huerter 24' 3PT running (8 PTS) (D. Jenkins 4 AST),"[1628989, 1642450]",1610612765.0,DET,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.97,Made,8.0,D. Jenkins,1642450.0,4.0,,,,,,
220,PT08M00.00S,2026-03-14T00:17:48.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,30.831143232588698,23.774509803921568,1610612763,42,44,2026-03-14T00:36:51Z,2130000,False,131.0,237.0,1,left,MISS T. Jerome 27' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.11,Missed,,,,,,,,,,
221,PT07M57.00S,2026-03-14T00:17:51.2Z,2,REGULAR,rebound,defensive,[],1642450,,,1610612765,42,44,2026-03-14T00:17:52Z,2140000,False,,,0,,D. Jenkins REBOUND (Off:0 Def:2),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,220.0,2.0,2.0,0.0,,
222,PT07M53.00S,2026-03-14T00:17:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,93.11760840998686,50.0,1610612765,44,44,2026-03-14T00:18:01Z,2150000,False,0.0,12.0,1,right,I. Stewart running alley-oop Layup (6 PTS) (D. Robinson 1 AST),"[1630191, 1629130]",1610612765.0,DET,running alley-oop,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,1.22,Made,6.0,D. Robinson,1629130.0,1.0,,,,,,
224,PT07M43.00S,2026-03-14T00:18:05.4Z,2,REGULAR,3pt,Jump Shot,[],1642907,28.991458607095925,80.63725490196079,1610612763,44,44,2026-03-14T00:37:32Z,2170000,False,-153.0,220.0,1,left,MISS C. Coward 26' pullup 3PT,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.81,Missed,,,,,,,,,,
225,PT07M41.00S,2026-03-14T00:18:07.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612765,44,44,2026-03-14T00:18:10Z,2180000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,224.0,2.0,2.0,0.0,,
227,PT07M35.00S,2026-03-14T00:18:19.8Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629130,80.23981603153744,18.137254901960784,1610612765,46,44,2026-03-14T00:18:28Z,2200000,False,-159.0,133.0,1,right,D. Robinson 20' running Jump Shot (9 PTS) (D. Jenkins 5 AST),"[1629130, 1642450]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,20.77,Made,9.0,D. Jenkins,1642450.0,5.0,,,,,,
229,PT07M35.00S,2026-03-14T00:18:27.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,46,44,2026-03-14T00:18:27Z,2220000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M35.00S,2026-03-14T00:20:51.0Z,2,REGULAR,substitution,out,[],1642450,,,1610612763,46,44,2026-03-14T00:21:12Z,2230000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M35.00S,2026-03-14T00:20:51.0Z,2,REGULAR,substitution,out,[],1630610,,,1610612763,46,44,2026-03-14T00:21:12Z,2240000,False,,,0,,SUB out: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M35.00S,2026-03-14T00:20:51.0Z,2,REGULAR,substitution,in,[],1630595,,,1610612763,46,44,2026-03-14T00:21:12Z,2250000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M35.00S,2026-03-14T00:20:51.0Z,2,REGULAR,substitution,in,[],1642285,,,1610612763,46,44,2026-03-14T00:21:12Z,2260000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M27.00S,2026-03-14T00:21:39.4Z,2,REGULAR,foul,personal,[],1641842,,,1610612763,46,44,2026-03-14T00:22:19Z,2270000,False,,,0,,R. Holland II personal FOUL (2 PF),"[1641842, 1641765]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,202027.0,2.0,0.0,Prosper,1641765.0,,,,,,,,,,,,,,,
237,PT07M13.00S,2026-03-14T00:22:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,8.492115637319317,60.78431372549019,1610612763,46,44,2026-03-14T00:40:10Z,2290000,False,-54.0,27.0,1,left,MISS O. Prosper 6' driving Layup,[1641765],1610612763.0,MEM,driving,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.04,Missed,,,,,,,,,,
238,PT07M10.00S,2026-03-14T00:22:17.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,46,44,2026-03-14T00:40:10Z,2300000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,237.0,4.0,4.0,0.0,,
239,PT07M07.00S,2026-03-14T00:22:21.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,90.75229960578186,95.09803921568627,1610612765,46,44,2026-03-14T00:41:56Z,2310000,False,225.0,34.0,1,right,MISS K. Huerter running 3PT,[1628989],1610612765.0,DET,running,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,,,,22.81,Missed,,,,,,,,,,
240,PT07M03.00S,2026-03-14T00:22:25.4Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,46,44,2026-03-14T00:22:34Z,2320000,False,,,0,,C. Spencer REBOUND (Off:1 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,239.0,2.0,1.0,1.0,,
241,PT06M47.00S,2026-03-14T00:22:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,14.668199737187912,39.21568627450981,1610612763,46,44,2026-03-14T00:42:26Z,2330000,False,54.0,85.0,1,left,MISS C. Spencer 10' floating Shot,[1642285],1610612763.0,MEM,floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,10.1,Missed,,,,,,,,,,
242,PT06M47.00S,2026-03-14T00:22:40.5Z,2,REGULAR,rebound,offensive,[],1642907,,,1610612763,46,44,2026-03-14T00:23:33Z,2340000,False,,,0,,C. Coward REBOUND (Off:1 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,241.0,2.0,1.0,1.0,,
243,PT06M47.00S,2026-03-14T00:22:51.8Z,2,REGULAR,foul,personal,[],1629130,,,1610612763,46,44,2026-03-14T00:22:55Z,2350000,False,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 1642907]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,202049.0,2.0,0.0,Coward,1642907.0,,,,,,,,,,,,,,,
245,PT06M47.00S,2026-03-14T00:22:57.0Z,2,REGULAR,substitution,out,[],1641842,,,1610612763,46,44,2026-03-14T00:23:05Z,2370000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M47.00S,2026-03-14T00:22:57.0Z,2,REGULAR,substitution,out,[],1630191,,,1610612763,46,44,2026-03-14T00:23:05Z,2380000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M47.00S,2026-03-14T00:22:57.0Z,2,REGULAR,substitution,in,[],1631105,,,1610612763,46,44,2026-03-14T00:23:05Z,2390000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M47.00S,2026-03-14T00:22:57.0Z,2,REGULAR,substitution,in,[],1629750,,,1610612763,46,44,2026-03-14T00:23:05Z,2400000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M35.00S,2026-03-14T00:23:33.3Z,2,REGULAR,turnover,lost ball,[],1641765,,,1610612763,46,44,2026-03-14T01:02:45Z,2435000,False,,,0,,O. Prosper lost ball TURNOVER (1 TO),"[1641765, 1629750]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,1.0,Green,1629750.0,,,,,,,,,,,,
412,PT06M35.00S,2026-03-14T00:23:33.3Z,2,REGULAR,steal,,[],1629750,,,1610612765,46,44,2026-03-14T01:02:45Z,2437500,False,,,0,,J. Green STEAL (2 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT06M30.00S,2026-03-14T00:23:56.6Z,2,REGULAR,foul,personal,[],1631174,,,1610612765,46,44,2026-03-14T00:24:15Z,2450000,False,,,0,,T. Burton personal FOUL (1 PF),"[1631174, 1631105]",1610612763.0,MEM,,,,Burton,T. Burton,,,,,Restricted Area,0-8 Center,1627524.0,1.0,0.0,Duren,1631105.0,,,,,,,,,,,,,,,
255,PT06M24.00S,2026-03-14T00:24:24.2Z,2,REGULAR,foul,personal,[],1642907,,,1610612765,46,44,2026-03-14T00:24:42Z,2470000,False,,,0,,C. Coward personal FOUL (1 PF),"[1642907, 1630595]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Right,202049.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
257,PT06M13.00S,2026-03-14T00:24:52.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,73.01248357424441,15.931372549019606,1610612765,49,44,2026-03-14T01:02:45Z,2490000,False,-170.0,201.0,1,right,C. Cunningham 26' 3PT pullup (5 PTS) (D. Robinson 2 AST),"[1630595, 1629130]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.36,Made,5.0,D. Robinson,1629130.0,2.0,,,,,,
259,PT06M01.00S,2026-03-14T00:25:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,9.674770039421814,61.76470588235294,1610612763,49,46,2026-03-14T00:25:07Z,2510000,False,-59.0,38.0,1,left,T. Jerome 7' driving floating bank Jump Shot (12 PTS) (C. Spencer 2 AST),"[1629660, 1642285]",1610612763.0,MEM,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.02,Made,12.0,C. Spencer,1642285.0,2.0,,,,,,
262,PT05M49.00S,2026-03-14T00:25:19.7Z,2,REGULAR,substitution,out,[],1628989,,,1610612765,49,46,2026-03-14T00:25:29Z,2540000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M49.00S,2026-03-14T00:25:19.7Z,2,REGULAR,substitution,out,[],1629660,,,1610612765,49,46,2026-03-14T00:25:29Z,2550000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M49.00S,2026-03-14T00:25:19.7Z,2,REGULAR,substitution,out,[],1642907,,,1610612765,49,46,2026-03-14T00:25:29Z,2560000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M49.00S,2026-03-14T00:25:19.7Z,2,REGULAR,substitution,in,[],1631204,,,1610612765,49,46,2026-03-14T00:25:29Z,2570000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M49.00S,2026-03-14T00:25:19.7Z,2,REGULAR,substitution,in,[],1642942,,,1610612765,49,46,2026-03-14T00:25:29Z,2580000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M49.00S,2026-03-14T00:25:19.7Z,2,REGULAR,substitution,in,[],1642914,,,1610612765,49,46,2026-03-14T00:25:29Z,2590000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M34.00S,2026-03-14T00:25:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.77463863337714,54.65686274509803,1610612765,51,46,2026-03-14T00:25:59Z,2600000,False,23.0,6.0,1,right,J. Duren driving Layup (6 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,2.41,Made,6.0,,,,,,,,,
269,PT05M18.00S,2026-03-14T00:26:11.2Z,2,REGULAR,3pt,Jump Shot,[],1631174,21.76412614980289,92.40196078431373,1610612763,51,46,2026-03-14T00:26:17Z,2610000,False,-212.0,152.0,1,left,MISS T. Burton 26' 3PT,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.09,Missed,,,,,,,,,,
270,PT05M12.00S,2026-03-14T00:26:16.5Z,2,REGULAR,rebound,offensive,[],1642914,,,1610612763,51,46,2026-03-14T00:26:16Z,2620000,False,,,0,,J. Small REBOUND (Off:1 Def:0),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,269.0,1.0,0.0,1.0,,
271,PT05M08.00S,2026-03-14T00:26:19.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642914,4.28712220762155,33.088235294117645,1610612763,51,48,2026-03-14T00:47:08Z,2630000,False,85.0,-12.0,1,left,J. Small 8' driving floating Jump Shot (14 PTS),[1642914],1610612763.0,MEM,driving floating,,,Small,J. Small,,,,,Mid-Range,8-16 Right,,,,,,,,,8.55,Made,14.0,,,,,,,,,
272,PT04M54.00S,2026-03-14T00:26:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,94.30026281208936,52.94117647058824,1610612765,53,48,2026-03-14T00:26:41Z,2640000,False,15.0,1.0,1,right,J. Duren cutting Layup (8 PTS) (C. Cunningham 6 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,1.47,Made,8.0,C. Cunningham,1630595.0,6.0,,,,,,
274,PT04M41.00S,2026-03-14T00:26:47.1Z,2,REGULAR,3pt,Jump Shot,[],1641765,27.54599211563732,19.852941176470587,1610612763,53,51,2026-03-14T00:26:53Z,2660000,False,151.0,206.0,1,left,O. Prosper 25' 3PT  (5 PTS) (T. Burton 1 AST),"[1641765, 1631174]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.56,Made,5.0,T. Burton,1631174.0,1.0,,,,,,
276,PT04M26.00S,2026-03-14T00:27:02.1Z,2,REGULAR,turnover,bad pass,[],1629750,,,1610612765,53,51,2026-03-14T00:27:05Z,2680000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 1642285]",1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,Spencer,1642285.0,,,,,,,,,,,,
277,PT04M26.00S,2026-03-14T00:27:02.1Z,2,REGULAR,steal,,[],1642285,,,1610612763,53,51,2026-03-14T00:27:03Z,2690000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
278,PT04M20.00S,2026-03-14T00:27:08.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642942,7.046649145860711,47.05882352941176,1610612763,53,51,2026-03-14T00:48:19Z,2700000,False,15.0,14.0,1,left,MISS J. Mashack running Layup - blocked,"[1642942, 1631105]",1610612763.0,MEM,running,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,,,2.01,Missed,,,,,,,,,Duren,1631105.0
