actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
409,PT00M54.40S,2026-01-16T01:25:03.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,29.221419185282528,80.3921568627451,1610612765,54,63,2026-01-16T01:25:18Z,4030000,False,-152.0,222.0,1,left,D. Robinson 26' 3PT  (10 PTS) (C. Cunningham 6 AST),"[1629130, 1630595]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.92,Made,,,,,,,10.0,,,,,,C. Cunningham,1630595.0,6.0,,,
411,PT00M43.20S,2026-01-16T01:25:22.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612756,54,63,2026-01-16T01:25:30Z,4050000,False,,,0,,I. Stewart personal FOUL (2 PF) (O'Neale 2 FT),"[1630191, 1626220]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,1155.0,2.0,1.0,O'Neale,1626220.0,,,,,,
413,PT00M43.20S,2026-01-16T01:25:40.9Z,2,REGULAR,freethrow,1 of 2,[],1626220,,,1610612756,54,63,2026-01-16T01:25:40Z,4070000,False,,,0,,MISS R. O'Neale Free Throw 1 of 2,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
414,PT00M43.20S,2026-01-16T01:25:40.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,54,63,2026-01-16T01:25:40Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,
415,PT00M43.20S,2026-01-16T01:25:53.4Z,2,REGULAR,freethrow,2 of 2,[],1626220,,,1610612756,54,63,2026-01-16T01:25:53Z,4090000,False,,,0,,MISS R. O'Neale Free Throw 2 of 2,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
416,PT00M40.80S,2026-01-16T01:25:55.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,54,63,2026-01-16T01:25:55Z,4100000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,415.0,2.0,2.0,0.0,,,,,,,,,,,,
417,PT00M28.50S,2026-01-16T01:26:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.247700394218143,47.549019607843135,1610612765,56,63,2026-01-16T01:39:29Z,4110000,False,12.0,34.0,1,left,C. Cunningham driving floating bank Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,,,6.0,,,,,,,,,,,
418,PT00M03.40S,2026-01-16T01:26:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,93.61038107752957,42.40196078431373,1610612756,56,63,2026-01-16T01:41:46Z,4120000,False,-38.0,8.0,1,right,MISS R. O'Neale driving finger roll Layup - blocked,"[1626220, 1630191]",1610612756.0,PHX,driving finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,3.88,Missed,Stewart,1630191.0,,,,,,,,,,,,,,,,
419,PT00M03.40S,2026-01-16T01:26:36.4Z,2,REGULAR,block,,[],1630191,,,1610612756,56,63,2026-01-16T01:26:39Z,4130000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT00M03.40S,2026-01-16T01:26:36.4Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,56,63,2026-01-16T01:26:41Z,4140000,False,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,418.0,3.0,2.0,1.0,,,,,,,,,,,,
421,PT00M00.00S,2026-01-16T01:26:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.356767411300922,45.34313725490197,1610612765,56,63,2026-01-16T01:42:56Z,4150000,False,23.0,7.0,1,left,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
422,PT00M00.00S,2026-01-16T01:26:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,56,63,2026-01-16T01:42:56Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,421.0,,,,,,,,,,,,,,,
423,PT00M00.00S,2026-01-16T01:27:02.0Z,2,REGULAR,period,end,[],0,,,1610612765,56,63,2026-01-16T01:27:02Z,4170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,out,['startperiod'],1630191,,,1610612765,56,63,2026-01-16T01:41:55Z,4180000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612765,56,63,2026-01-16T01:41:55Z,4190000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,out,['startperiod'],1642345,,,1610612765,56,63,2026-01-16T01:41:55Z,4200000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,out,['startperiod'],1630692,,,1610612765,56,63,2026-01-16T01:41:55Z,4210000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,out,['startperiod'],1642346,,,1610612765,56,63,2026-01-16T01:41:55Z,4220000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,56,63,2026-01-16T01:41:55Z,4230000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612765,56,63,2026-01-16T01:41:55Z,4240000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612765,56,63,2026-01-16T01:41:55Z,4250000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612765,56,63,2026-01-16T01:41:55Z,4260000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2026-01-16T01:41:33.5Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612765,56,63,2026-01-16T01:41:55Z,4270000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2026-01-16T01:41:58.7Z,3,REGULAR,period,start,[],0,,,1610612765,56,63,2026-01-16T01:41:58Z,4280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT11M41.00S,2026-01-16T01:42:19.6Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612765,56,63,2026-01-16T01:42:30Z,4290000,False,,,0,,G. Allen shooting personal FOUL (4 PF) (Cunningham 2 FT),"[1628960, 1630595]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1155.0,4.0,0.0,Cunningham,1630595.0,,,,,,
442,PT11M41.00S,2026-01-16T01:42:43.0Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,57,63,2026-01-16T01:42:43Z,4310000,False,,,0,,C. Cunningham Free Throw 1 of 2 (7 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
443,PT11M41.00S,2026-01-16T01:42:43.0Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,57,63,2026-01-16T01:48:26Z,4320000,False,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT11M37.00S,2026-01-16T01:42:47.0Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,57,63,2026-01-16T01:48:26Z,4330000,False,,,0,,J. Duren REBOUND (Off:3 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,443.0,10.0,7.0,3.0,,,,,,,,,,,,
445,PT11M37.00S,2026-01-16T01:43:01.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,66.14651773981603,59.80392156862745,1610612765,60,63,2026-01-16T01:43:11Z,4340000,False,49.0,266.0,1,right,D. Robinson 27' 3PT  (13 PTS) (J. Duren 1 AST),"[1629130, 1631105]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,27.02,Made,,,,,,,13.0,,,,,,J. Duren,1631105.0,1.0,,,
446,PT11M37.00S,2026-01-16T01:43:09.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,60,63,2026-01-16T01:43:09Z,4350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT11M18.00S,2026-01-16T01:46:12.5Z,3,REGULAR,2pt,Jump Shot,[],1631221,8.327858081471746,68.87254901960785,1610612756,60,63,2026-01-16T01:49:54Z,4360000,False,-94.0,26.0,1,left,MISS C. Gillespie 9' step back Shot - blocked,"[1631221, 1630595]",1610612756.0,PHX,step back,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,9.79,Missed,Cunningham,1630595.0,,,,,,,,,,,,,,,,
453,PT11M18.00S,2026-01-16T01:46:12.5Z,3,REGULAR,block,,[],1630595,,,1610612756,60,63,2026-01-16T01:46:15Z,4370000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
454,PT11M18.00S,2026-01-16T01:46:12.5Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,60,63,2026-01-16T01:46:21Z,4380000,False,,,0,,J. Duren REBOUND (Off:3 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,451.0,11.0,8.0,3.0,,,,,,,,,,,,
455,PT11M10.00S,2026-01-16T01:46:21.1Z,3,REGULAR,2pt,Jump Shot,[],1630595,77.57884362680683,74.01960784313725,1610612765,60,63,2026-01-16T01:50:33Z,4390000,False,120.0,158.0,1,right,MISS C. Cunningham 19' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,19.87,Missed,,,,,,,,,,,,,,,,,,
456,PT11M08.00S,2026-01-16T01:46:23.1Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,60,63,2026-01-16T01:46:28Z,4400000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,455.0,4.0,2.0,2.0,,,,,,,,,,,,
457,PT10M59.00S,2026-01-16T01:46:32.4Z,3,REGULAR,3pt,Jump Shot,[],1626220,30.66688567674113,80.14705882352942,1610612756,60,66,2026-01-16T01:50:56Z,4410000,False,-151.0,236.0,1,left,R. O'Neale 27' 3PT pullup (9 PTS) (C. Gillespie 4 AST),"[1626220, 1631221]",1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,27.98,Made,,,,,,,9.0,,,,,,C. Gillespie,1631221.0,4.0,,,
459,PT10M36.00S,2026-01-16T01:46:54.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.69250985545335,49.100030637254896,1610612765,62,66,2026-01-16T01:51:20Z,4430000,False,-4.0,7.0,1,right,J. Duren cutting DUNK (6 PTS) (A. Thompson 2 AST),"[1631105, 1641709]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,6.0,,,,,,A. Thompson,1641709.0,2.0,,,
461,PT10M30.00S,2026-01-16T01:47:18.8Z,3,REGULAR,foul,personal,[],1641709,,,1610612756,62,66,2026-01-16T01:47:53Z,4450000,False,,,0,,A. Thompson personal FOUL (4 PF),"[1641709, 1628960]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1155.0,4.0,0.0,Allen,1628960.0,,,,,,
463,PT10M30.00S,2026-01-16T01:47:25.8Z,3,REGULAR,foul,technical,['1freethrow'],1628960,,,1610612756,62,66,2026-01-16T01:47:32Z,4470000,False,,,0,,G. Allen technical FOUL (1 Tech),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right,,,,,,,,,,1155.0,4.0,1.0,,,,,,,,
464,PT10M30.00S,2026-01-16T01:47:40.7Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612756,62,66,2026-01-16T01:47:40Z,4480000,False,,,0,,MISS C. Cunningham technical Free Throw 1 of 1,[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT10M30.00S,2026-01-16T01:47:40.7Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612756,62,66,2026-01-16T01:47:40Z,4490000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,
466,PT10M17.00S,2026-01-16T01:48:09.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,36.84296977660972,72.79411764705883,1610612756,62,69,2026-01-16T01:48:15Z,4500000,False,-114.0,294.0,1,left,G. Allen 31' 3PT  (24 PTS) (C. Gillespie 5 AST),"[1628960, 1631221]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,31.51,Made,,,,,,,24.0,,,,,,C. Gillespie,1631221.0,5.0,,,
468,PT09M58.00S,2026-01-16T01:48:27.1Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,62,69,2026-01-16T01:48:32Z,4520000,False,,,0,,C. Cunningham bad pass TURNOVER (4 TO),"[1630595, 1631109]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Williams,1631109.0
469,PT09M58.00S,2026-01-16T01:48:27.1Z,3,REGULAR,steal,,[],1631109,,,1610612756,62,69,2026-01-16T01:48:30Z,4530000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT09M52.00S,2026-01-16T01:48:32.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631109,7.539421813403408,47.549019607843135,1610612756,62,71,2026-01-16T01:48:39Z,4540000,False,12.0,18.0,1,left,M. Williams cutting DUNK (3 PTS) (R. O'Neale 3 AST),"[1631109, 1626220]",1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,3.0,,,,,,R. O'Neale,1626220.0,3.0,,,
472,PT09M39.00S,2026-01-16T01:48:49.8Z,3,REGULAR,violation,kicked ball,[],1631109,,,1610612765,62,71,2026-01-16T01:49:06Z,4560000,False,,,0,,M. Williams kicked ball VIOLATION,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,
473,PT09M24.00S,2026-01-16T01:49:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,80.81471747700394,38.334865196078425,1610612765,64,71,2026-01-16T01:49:22Z,4570000,False,-58.0,128.0,1,right,T. Harris 14' driving floating Jump Shot (12 PTS) (C. Cunningham 7 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,14.05,Made,,,,,,,12.0,,,,,,C. Cunningham,1630595.0,7.0,,,
475,PT09M04.00S,2026-01-16T01:49:35.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,36.18593955321945,28.431372549019613,1610612756,64,71,2026-01-16T01:49:39Z,4590000,False,108.0,288.0,1,left,MISS G. Allen 30' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,30.71,Missed,,,,,,,,,,,,,,,,,,
476,PT09M02.00S,2026-01-16T01:49:37.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,64,71,2026-01-16T01:49:39Z,4600000,False,,,0,,J. Duren REBOUND (Off:3 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,475.0,12.0,9.0,3.0,,,,,,,,,,,,
477,PT08M55.00S,2026-01-16T01:49:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,89.22470433639947,46.30055147058824,1610612765,64,71,2026-01-16T01:54:27Z,4610000,False,-18.0,49.0,1,right,MISS J. Duren driving Layup - blocked,"[1631105, 1631109]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,Williams,1631109.0,,,,,,,,,,,,,,,,
478,PT08M55.00S,2026-01-16T01:49:45.7Z,3,REGULAR,block,,[],1631109,,,1610612765,64,71,2026-01-16T01:49:54Z,4620000,False,,,0,,M. Williams BLOCK (4 BLK),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
479,PT08M45.00S,2026-01-16T01:49:55.7Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,64,71,2026-01-16T01:49:56Z,4630000,False,,,0,,J. Duren REBOUND (Off:4 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,477.0,13.0,9.0,4.0,,,,,,,,,,,,
480,PT08M44.00S,2026-01-16T01:49:55.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,94.7437582128778,47.34604779411765,1610612765,66,71,2026-01-16T01:54:43Z,4640000,False,-13.0,-3.0,1,right,J. Duren putback DUNK (8 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,8.0,,,,,,,,,,,
481,PT08M34.00S,2026-01-16T01:50:05.8Z,3,REGULAR,2pt,Jump Shot,[],1628415,20.942838370565042,36.76470588235294,1610612756,66,71,2026-01-16T01:55:15Z,4650000,False,66.0,144.0,1,left,MISS D. Brooks 15' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,15.89,Missed,,,,,,,,,,,,,,,,,,
482,PT08M31.00S,2026-01-16T01:50:09.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,66,71,2026-01-16T01:50:09Z,4660000,False,,,0,,J. Duren REBOUND (Off:4 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Center,,,,,481.0,14.0,10.0,4.0,,,,,,,,,,,,
483,PT08M15.00S,2026-01-16T01:50:25.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,91.77069645203679,40.931372549019606,1610612765,66,71,2026-01-16T01:50:29Z,4670000,False,-45.0,25.0,1,right,MISS J. Duren turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
484,PT08M11.00S,2026-01-16T01:50:28.1Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,66,71,2026-01-16T01:50:28Z,4680000,False,,,0,,A. Thompson REBOUND (Off:2 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,483.0,2.0,0.0,2.0,,,,,,,,,,,,
485,PT08M11.00S,2026-01-16T01:50:28.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,94.40999984741211,50.0,1610612765,66,71,2026-01-16T01:50:32Z,4690000,False,0.0,0.0,1,right,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
486,PT08M11.00S,2026-01-16T01:50:28.1Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,66,71,2026-01-16T01:50:32Z,4700000,False,,,0,,A. Thompson REBOUND (Off:3 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,485.0,3.0,0.0,3.0,,,,,,,,,,,,
487,PT08M09.00S,2026-01-16T01:50:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,94.40999984741211,50.0,1610612765,68,71,2026-01-16T01:50:30Z,4710000,False,0.0,0.0,1,right,A. Thompson tip Layup (2 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
488,PT07M58.00S,2026-01-16T01:50:41.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,28.43298291721419,20.588235294117652,1610612756,68,74,2026-01-16T01:50:45Z,4720000,False,147.0,215.0,1,left,D. Brooks 26' 3PT  (16 PTS) (C. Gillespie 6 AST),"[1628415, 1631221]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.03,Made,,,,,,,16.0,,,,,,C. Gillespie,1631221.0,6.0,,,
490,PT07M40.00S,2026-01-16T01:50:59.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,74.81931668856767,88.97058823529412,1610612765,71,74,2026-01-16T01:56:43Z,4740000,False,195.0,184.0,1,right,D. Robinson 26' 3PT pullup (16 PTS) (C. Cunningham 8 AST),"[1629130, 1630595]",1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.82,Made,,,,,,,16.0,,,,,,C. Cunningham,1630595.0,8.0,,,
492,PT07M23.00S,2026-01-16T01:51:25.2Z,3,REGULAR,3pt,Jump Shot,[],1626220,19.23455978975032,95.34313725490196,1610612756,71,74,2026-01-16T01:51:29Z,4760000,False,-227.0,128.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
493,PT07M20.00S,2026-01-16T01:51:28.2Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,71,74,2026-01-16T01:51:29Z,4770000,False,,,0,,A. Thompson REBOUND (Off:3 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,492.0,4.0,1.0,3.0,,,,,,,,,,,,
494,PT07M10.00S,2026-01-16T01:51:38.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,89.01116951379764,96.56862745098039,1610612765,71,74,2026-01-16T01:51:42Z,4780000,False,233.0,51.0,1,right,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,,,
495,PT07M08.00S,2026-01-16T01:51:40.9Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,71,74,2026-01-16T01:51:40Z,4790000,False,,,0,,A. Thompson REBOUND (Off:4 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,494.0,5.0,1.0,4.0,,,,,,,,,,,,
496,PT07M04.00S,2026-01-16T01:51:45.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,94.61235216819973,47.571997549019606,1610612765,73,74,2026-01-16T01:51:55Z,4800000,False,-12.0,-2.0,1,right,J. Duren DUNK (10 PTS) (C. Cunningham 9 AST),"[1631105, 1630595]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,10.0,,,,,,C. Cunningham,1630595.0,9.0,,,
498,PT07M04.00S,2026-01-16T01:51:51.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,73,74,2026-01-16T01:51:51Z,4820000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT07M04.00S,2026-01-16T01:51:52.1Z,3,REGULAR,substitution,out,[],1631221,,,1610612756,73,74,2026-01-16T01:54:35Z,4830000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M04.00S,2026-01-16T01:51:52.1Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,73,74,2026-01-16T01:54:35Z,4840000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT07M04.00S,2026-01-16T01:51:52.1Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,73,74,2026-01-16T01:54:35Z,4850000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
