actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
192,PT12M00.00S,2025-10-29T23:44:02.0Z,2,REGULAR,period,start,[],0,,,1610612765,29,36,2025-10-29T23:44:02Z,1940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M46.00S,2025-10-29T23:44:14.7Z,2,REGULAR,3pt,Jump Shot,[],1641842,6.8823915900131425,97.79411764705883,1610612765,29,36,2025-10-29T23:44:20Z,1950000,False,-239.0,12.0,1,left,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,23.93,Missed,,,,,,,,,,,,,,,
194,PT11M43.00S,2025-10-29T23:44:17.8Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,29,36,2025-10-29T23:44:17Z,1960000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,
195,PT11M33.00S,2025-10-29T23:44:27.7Z,2,REGULAR,3pt,Jump Shot,[],1630591,73.76806833114324,13.725490196078425,1610612753,29,36,2025-10-29T23:44:32Z,1970000,False,-181.0,194.0,1,right,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,26.57,Missed,,,,,,,,,,,,,,,
196,PT11M31.00S,2025-10-29T23:44:29.7Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,29,36,2025-10-29T23:44:32Z,1980000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,
197,PT11M27.00S,2025-10-29T23:44:35.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,26.067674113009204,14.460784313725497,1610612765,29,36,2025-10-29T23:51:38Z,1990000,False,178.0,193.0,1,left,MISS D. Robinson 26' running 3PT,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,26.2,Missed,,,,,,,,,,,,,,,
198,PT11M25.00S,2025-10-29T23:44:37.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,29,36,2025-10-29T23:44:50Z,2000000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,,,
199,PT11M20.00S,2025-10-29T23:44:43.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,90.71944809461235,97.05882352941177,1610612753,29,39,2025-10-29T23:52:26Z,2010000,False,235.0,35.0,1,right,T. da Silva 3PT running (8 PTS) (T. Jones 1 AST),"[1641783, 1626145]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,,23.78,Made,,,,,,,,,,8.0,T. Jones,1626145.0,1.0,,
201,PT11M02.00S,2025-10-29T23:45:02.7Z,2,REGULAR,3pt,Jump Shot,[],1629750,6.093955321944804,97.54901960784314,1610612765,32,39,2025-10-29T23:45:28Z,2030000,False,-238.0,5.0,1,left,J. Green 3PT  (3 PTS) (C. Cunningham 1 AST),"[1629750, 1630595]",1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,23.77,Made,,,,,,,,,,3.0,C. Cunningham,1630595.0,1.0,,
203,PT10M56.00S,2025-10-29T23:45:14.5Z,2,REGULAR,3pt,Jump Shot,[],1630532,74.95072273324573,89.2156862745098,1610612753,32,42,2025-10-29T23:45:24Z,2050000,False,196.0,183.0,1,right,F. Wagner 26' 3PT  (8 PTS) (G. Bitadze 1 AST),"[1630532, 1629048]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,26.82,Made,,,,,,,,,,8.0,G. Bitadze,1629048.0,1.0,,
205,PT10M33.00S,2025-10-29T23:45:28.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,6.4881734559789805,44.607843137254896,1610612765,34,42,2025-10-29T23:45:38Z,2070000,False,27.0,8.0,1,left,I. Stewart cutting DUNK (7 PTS) (C. Cunningham 2 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,2.83,Made,,,,,,,,,,7.0,C. Cunningham,1630595.0,2.0,,
207,PT10M20.00S,2025-10-29T23:45:42.9Z,2,REGULAR,foul,personal,[],1629750,,,1610612753,34,42,2025-10-29T23:45:56Z,2090000,False,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1630591]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202041.0,1.0,0.0,Suggs,1630591.0,,,,,,
209,PT10M20.00S,2025-10-29T23:45:52.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,34,42,2025-10-29T23:46:05Z,2110000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M20.00S,2025-10-29T23:45:52.9Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,34,42,2025-10-29T23:46:05Z,2120000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M15.00S,2025-10-29T23:46:23.1Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612753,34,42,2025-10-29T23:46:42Z,2130000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Black 2 FT),"[1630191, 1641710]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,2.0,0.0,Black,1641710.0,,,,,,
213,PT10M15.00S,2025-10-29T23:46:48.2Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,34,43,2025-10-29T23:47:08Z,2150000,False,,,0,,A. Black Free Throw 1 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
214,PT10M15.00S,2025-10-29T23:46:48.2Z,2,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,34,43,2025-10-29T23:47:08Z,2160000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
215,PT10M11.00S,2025-10-29T23:46:52.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,34,43,2025-10-29T23:47:08Z,2170000,False,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,
216,PT10M04.00S,2025-10-29T23:47:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.305519053876466,58.33333333333333,1610612765,34,43,2025-10-29T23:47:41Z,2180000,False,-42.0,-3.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,4.18,Missed,,,,,,,,,,,,,,,
217,PT10M01.00S,2025-10-29T23:47:19.1Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,34,43,2025-10-29T23:47:41Z,2190000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,
218,PT09M51.00S,2025-10-29T23:47:33.5Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612753,34,43,2025-10-29T23:47:43Z,2200000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Wagner 2 FT),"[1629130, 1630532]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628484.0,2.0,0.0,Wagner,1630532.0,,,,,,
220,PT09M51.00S,2025-10-29T23:48:04.1Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,34,44,2025-10-29T23:48:30Z,2220000,False,,,0,,F. Wagner Free Throw 1 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,,,,,,,,,,9.0,,,,,
221,PT09M51.00S,2025-10-29T23:48:04.1Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,34,44,2025-10-29T23:48:30Z,2230000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
222,PT09M49.00S,2025-10-29T23:48:06.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,34,44,2025-10-29T23:48:30Z,2240000,False,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,,,,
223,PT09M34.00S,2025-10-29T23:48:39.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,8.590670170827863,55.14705882352941,1610612765,36,44,2025-10-29T23:48:46Z,2250000,False,-26.0,28.0,1,left,I. Stewart cutting DUNK (9 PTS) (C. Cunningham 3 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,3.82,Made,,,,,,,,,,9.0,C. Cunningham,1630595.0,3.0,,
225,PT09M12.00S,2025-10-29T23:49:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.74178712220763,57.59803921568628,1610612753,36,44,2025-10-29T23:49:10Z,2270000,False,38.0,6.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.85,Missed,,,,,,,,,,,,,,,
226,PT09M11.00S,2025-10-29T23:49:03.6Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612765,36,44,2025-10-29T23:49:10Z,2280000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,225.0,1.0,1.0,0.0,,,,,,,,,,,
227,PT08M57.00S,2025-10-29T23:49:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629750,26.593298291721425,18.137254901960787,1610612765,36,44,2025-10-29T23:49:24Z,2290000,False,159.0,197.0,1,left,MISS J. Green 25' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,25.37,Missed,,,,,,,,,,,,,,,
228,PT08M56.00S,2025-10-29T23:49:17.9Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,36,44,2025-10-29T23:49:24Z,2300000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,
229,PT08M48.00S,2025-10-29T23:49:26.0Z,2,REGULAR,3pt,Jump Shot,[],1641783,92.95335085413929,3.1862745098039227,1610612753,36,44,2025-10-29T23:49:46Z,2310000,False,-234.0,14.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,23.45,Missed,,,,,,,,,,,,,,,
230,PT08M47.00S,2025-10-29T23:49:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,36,44,2025-10-29T23:49:46Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,229.0,,,,,,,,,,,,,,
231,PT08M47.00S,2025-10-29T23:49:39.1Z,2,REGULAR,foul,personal,[],1630191,,,1610612753,36,44,2025-10-29T23:49:57Z,2330000,False,,,0,,I. Stewart personal FOUL (3 PF),"[1630191, 1629048]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,3.0,0.0,Bitadze,1629048.0,,,,,,
233,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,out,[],1630191,,,1610612753,36,44,2025-10-29T23:50:04Z,2350000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,out,[],1629130,,,1610612753,36,44,2025-10-29T23:50:04Z,2360000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,out,[],1626145,,,1610612753,36,44,2025-10-29T23:50:04Z,2370000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,36,44,2025-10-29T23:50:04Z,2380000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,in,[],1627747,,,1610612753,36,44,2025-10-29T23:50:04Z,2390000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,in,[],1631105,,,1610612753,36,44,2025-10-29T23:50:04Z,2400000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,36,44,2025-10-29T23:50:04Z,2410000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M47.00S,2025-10-29T23:49:54.5Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,36,44,2025-10-29T23:50:04Z,2420000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M38.00S,2025-10-29T23:50:09.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629048,92.69053876478318,61.51960784313725,1610612753,36,46,2025-10-29T23:50:14Z,2430000,False,58.0,16.0,1,right,G. Bitadze turnaround Hook (6 PTS) (D. Bane 1 AST),"[1629048, 1630217]",1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,5.98,Made,,,,,,,,,,6.0,D. Bane,1630217.0,1.0,,
243,PT08M25.00S,2025-10-29T23:50:22.0Z,2,REGULAR,3pt,Jump Shot,[],1641842,7.933639947437584,4.166666666666657,1610612765,39,46,2025-10-29T23:50:27Z,2450000,False,229.0,22.0,1,left,R. Holland II 3PT  (6 PTS) (C. Cunningham 4 AST),"[1641842, 1630595]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,23.03,Made,,,,,,,,,,6.0,C. Cunningham,1630595.0,4.0,,
245,PT07M59.00S,2025-10-29T23:50:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,90.32522996057818,97.05882352941177,1610612753,39,46,2025-10-29T23:50:53Z,2470000,False,235.0,38.0,1,right,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,23.84,Missed,,,,,,,,,,,,,,,
246,PT07M58.00S,2025-10-29T23:50:49.6Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,39,46,2025-10-29T23:50:53Z,2480000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,,245.0,4.0,3.0,1.0,,,,,,,,,,,
247,PT07M55.00S,2025-10-29T23:50:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,92.42772667542707,56.372549019607845,1610612753,39,48,2025-10-29T23:50:56Z,2490000,False,32.0,19.0,1,right,G. Bitadze Layup (8 PTS) (P. Banchero 6 AST),"[1629048, 1631094]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,3.7,Made,,,,,,,,,,8.0,P. Banchero,1631094.0,6.0,,
249,PT07M45.00S,2025-10-29T23:51:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612765,39,48,2025-10-29T23:51:58Z,2510000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Duren 2 FT),"[1629048, 1631105]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,1.0,0.0,Duren,1631105.0,,,,,,
251,PT07M45.00S,2025-10-29T23:51:34.9Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,40,48,2025-10-29T23:52:03Z,2530000,False,,,0,,J. Duren Free Throw 1 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
252,PT07M45.00S,2025-10-29T23:51:34.9Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,41,48,2025-10-29T23:52:03Z,2540000,False,,,0,,J. Duren Free Throw 2 of 2 (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
253,PT07M29.00S,2025-10-29T23:52:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.08475689881735,57.59803921568628,1610612753,41,48,2025-10-29T23:52:16Z,2550000,False,38.0,13.0,1,right,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,4.0,Missed,,,,,,,,,,,,,,,
254,PT07M27.00S,2025-10-29T23:52:12.4Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,41,48,2025-10-29T23:52:16Z,2560000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,253.0,4.0,2.0,2.0,,,,,,,,,,,
255,PT07M17.00S,2025-10-29T23:52:22.7Z,2,REGULAR,3pt,Jump Shot,[],1630595,29.48423127463863,25.490196078431367,1610612765,44,48,2025-10-30T00:01:01Z,2570000,False,123.0,225.0,1,left,C. Cunningham 25' 3PT pullup (7 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,25.59,Made,,,,,,,,,,7.0,,,,,
256,PT06M57.00S,2025-10-29T23:52:45.3Z,2,REGULAR,3pt,Jump Shot,[],1641783,66.67214191852825,33.82352941176471,1610612753,44,48,2025-10-29T23:52:55Z,2580000,False,-81.0,261.0,1,right,MISS T. da Silva 27' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,27.31,Missed,,,,,,,,,,,,,,,
257,PT06M56.00S,2025-10-29T23:52:46.3Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,44,48,2025-10-29T23:52:55Z,2590000,False,,,0,,P. Banchero REBOUND (Off:2 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,256.0,5.0,3.0,2.0,,,,,,,,,,,
258,PT06M54.00S,2025-10-29T23:52:50.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,93.61038107752957,57.59803921568628,1610612753,44,50,2025-10-30T02:35:53Z,2600000,False,38.0,8.0,1,right,P. Banchero putback Layup (9 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,3.88,Made,,,,,,,,,,9.0,,,,,
259,PT06M54.00S,2025-10-29T23:52:53.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627747,,,1610612753,44,50,2025-10-29T23:53:02Z,2610000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Banchero 1 FT),"[1627747, 1631094]",1610612765.0,DET,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628484.0,1.0,0.0,Banchero,1631094.0,,,,,,
261,PT06M54.00S,2025-10-29T23:53:05.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,44,50,2025-10-29T23:53:05Z,2630000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M54.00S,2025-10-29T23:53:07.8Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,44,50,2025-10-29T23:55:50Z,2640000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M54.00S,2025-10-29T23:53:07.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,44,50,2025-10-29T23:55:50Z,2650000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M54.00S,2025-10-29T23:56:12.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631094,,,1610612753,44,51,2025-10-29T23:56:12Z,2660000,False,,,0,,P. Banchero Free Throw 1 of 1 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,,,,10.0,,,,,
265,PT06M37.00S,2025-10-29T23:56:29.6Z,2,REGULAR,3pt,Jump Shot,[],1627747,27.77595269382391,82.59803921568627,1610612765,44,51,2025-10-29T23:56:35Z,2670000,False,-163.0,209.0,1,left,MISS C. LeVert 26' 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,26.47,Missed,,,,,,,,,,,,,,,
266,PT06M34.00S,2025-10-29T23:56:32.6Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,44,51,2025-10-29T23:56:35Z,2680000,False,,,0,,J. Duren REBOUND (Off:3 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,265.0,5.0,2.0,3.0,,,,,,,,,,,
267,PT06M24.00S,2025-10-29T23:56:42.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630595,9.247700394218143,54.65686274509804,1610612765,46,51,2025-10-29T23:56:46Z,2690000,False,-23.0,34.0,1,left,C. Cunningham driving floating Jump Shot (9 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,4.15,Made,,,,,,,,,,9.0,,,,,
268,PT06M13.00S,2025-10-29T23:56:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.69053876478318,57.84313725490196,1610612753,46,51,2025-10-29T23:57:14Z,2700000,False,39.0,16.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1630595]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,4.24,Missed,,,,,,,,,,,,,,Cunningham,1630595.0
269,PT06M13.00S,2025-10-29T23:56:57.3Z,2,REGULAR,block,,[],1630595,,,1610612753,46,51,2025-10-29T23:57:02Z,2710000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT06M12.00S,2025-10-29T23:56:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,46,51,2025-10-29T23:57:14Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,268.0,,,,,,,,,,,,,,
271,PT06M12.00S,2025-10-29T23:57:27.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,46,51,2025-10-29T23:57:27Z,2730000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M12.00S,2025-10-30T00:00:58.9Z,2,REGULAR,substitution,out,[],1641842,,,1610612753,46,51,2025-10-30T00:01:11Z,2750000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M12.00S,2025-10-30T00:00:58.9Z,2,REGULAR,substitution,in,[],202699,,,1610612753,46,51,2025-10-30T00:01:11Z,2760000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M03.00S,2025-10-30T00:01:40.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641710,75.21353482260184,88.97058823529412,1610612753,46,51,2025-10-30T00:02:44Z,2770000,False,195.0,180.0,1,right,MISS A. Black 26' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,26.56,Missed,,,,,,,,,,,,,,,
276,PT05M59.00S,2025-10-30T00:01:44.6Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,46,51,2025-10-30T00:01:45Z,2780000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,,,
277,PT05M50.00S,2025-10-30T00:01:55.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,12.00722733245729,58.57843137254902,1610612765,48,51,2025-10-30T00:03:24Z,2790000,False,-43.0,60.0,1,left,C. Cunningham 7' Hook (11 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,7.41,Made,,,,,,,,,,11.0,,,,,
