actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
569,PT00M01.50S,2023-11-03T03:00:23.7Z,3,REGULAR,steal,,[],1630532,,,1610612753,86,90,2023-11-03T03:00:25Z,5580000,False,,,0,,F. Wagner STEAL (3 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
570,PT00M00.00S,2023-11-03T03:00:28.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,49.227989487516425,40.44117647058824,1610612753,86,90,2023-11-03T03:00:32Z,5590000,False,-48.0,425.0,1,right,MISS J. Isaac 42' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,42.75,Missed,,,,,,,,,,,,,,,
571,PT00M00.00S,2023-11-03T03:00:28.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,86,90,2023-11-03T03:00:32Z,5600000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,570.0,,,,,,,,,,,,
572,PT00M00.00S,2023-11-03T03:00:31.2Z,3,REGULAR,period,end,[],0,,,1610612753,86,90,2023-11-03T03:00:31Z,5610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2023-11-03T03:01:58.5Z,4,REGULAR,substitution,out,['startperiod'],1631323,,,1610612753,86,90,2023-11-03T03:02:57Z,5620000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2023-11-03T03:01:58.5Z,4,REGULAR,substitution,out,['startperiod'],1630209,,,1610612753,86,90,2023-11-03T03:02:57Z,5630000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2023-11-03T03:01:58.5Z,4,REGULAR,substitution,out,['startperiod'],1628374,,,1610612753,86,90,2023-11-03T03:02:57Z,5640000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2023-11-03T03:01:58.5Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612753,86,90,2023-11-03T03:02:57Z,5650000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2023-11-03T03:01:58.5Z,4,REGULAR,substitution,in,['startperiod'],1631117,,,1610612753,86,90,2023-11-03T03:02:57Z,5660000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2023-11-03T03:01:58.5Z,4,REGULAR,substitution,in,['startperiod'],203482,,,1610612753,86,90,2023-11-03T03:02:57Z,5670000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2023-11-03T03:03:17.0Z,4,REGULAR,period,start,[],0,,,1610612762,86,90,2023-11-03T03:03:17Z,5680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT11M36.00S,2023-11-03T03:03:39.4Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,86,90,2023-11-03T03:03:43Z,5690000,False,,,0,,J. Clarkson bad pass TURNOVER (5 TO),"[203903, 1641710]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.0,Black,1641710.0,,,,,,,,,,,,,,,,,
581,PT11M36.00S,2023-11-03T03:03:39.4Z,4,REGULAR,steal,,[],1641710,,,1610612753,86,90,2023-11-03T03:03:40Z,5700000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT11M32.00S,2023-11-03T03:04:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,86,90,2023-11-03T03:04:09Z,5720000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT11M32.00S,2023-11-03T03:04:29.7Z,4,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,86,90,2023-11-03T03:07:37Z,5730000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (1 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,200832.0,,,,,,,
587,PT11M23.00S,2023-11-03T03:07:20.5Z,4,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612762,86,90,2023-11-03T03:07:27Z,5750000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Sexton 2 FT),"[1641710, 1629012]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Sexton,1629012.0,,,
589,PT11M23.00S,2023-11-03T03:07:52.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,87,90,2023-11-03T03:08:10Z,5770000,False,,,0,,C. Sexton Free Throw 1 of 2 (10 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
590,PT11M23.00S,2023-11-03T03:07:52.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,87,90,2023-11-03T03:08:10Z,5780000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
591,PT11M21.00S,2023-11-03T03:07:54.3Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,87,90,2023-11-03T03:08:10Z,5790000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,590.0,2.0,1.0,1.0,,,,,,,,,
592,PT11M04.00S,2023-11-03T03:08:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,81.15965834428384,47.30392156862745,1610612753,87,92,2023-11-03T03:08:32Z,5800000,False,-13.0,125.0,1,right,F. Wagner 12' driving floating Jump Shot (16 PTS) (C. Anthony 5 AST),"[1630532, 1630175]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,12.53,Made,,,,,,,16.0,,,,,,C. Anthony,1630175.0,5.0
594,PT10M44.00S,2023-11-03T03:08:45.4Z,4,REGULAR,3pt,Jump Shot,[],1629012,29.122864651773984,72.54901960784314,1610612762,87,92,2023-11-03T03:08:50Z,5820000,False,-113.0,221.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,24.83,Missed,,,,,,,,,,,,,,,
595,PT10M42.00S,2023-11-03T03:08:47.4Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,87,92,2023-11-03T03:08:50Z,5830000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,594.0,3.0,2.0,1.0,,,,,,,,,
596,PT10M32.00S,2023-11-03T03:08:58.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,94.03745072273325,54.166666666666664,1610612753,87,94,2023-11-03T03:09:03Z,5840000,False,21.0,4.0,1,right,A. Black cutting DUNK (6 PTS) (C. Anthony 6 AST),"[1641710, 1630175]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,,,6.0,,,,,,C. Anthony,1630175.0,6.0
598,PT10M28.00S,2023-11-03T03:09:22.6Z,4,REGULAR,foul,technical,['1freethrow'],1631094,,,1610612762,87,94,2023-11-03T03:10:12Z,5860000,False,,,0,,P. Banchero technical FOUL (1 Tech),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,204058.0,4.0,1.0,,,,,
599,PT10M28.00S,2023-11-03T03:09:33.5Z,4,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,88,94,2023-11-03T03:09:33Z,5870000,False,,,0,,J. Clarkson technical Free Throw 1 of 1 (14 PTS),[203903],1610612762.0,UTA,technical,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
600,PT10M28.00S,2023-11-03T03:09:35.1Z,4,REGULAR,substitution,out,[],1629012,,,1610612762,88,94,2023-11-03T03:09:37Z,5880000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT10M28.00S,2023-11-03T03:09:35.1Z,4,REGULAR,substitution,in,[],1629659,,,1610612762,88,94,2023-11-03T03:09:37Z,5890000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT10M05.00S,2023-11-03T03:10:28.5Z,4,REGULAR,3pt,Jump Shot,[],203903,28.597240473061763,75.0,1610612762,88,94,2023-11-03T03:16:05Z,5910000,False,-125.0,216.0,1,left,MISS J. Clarkson 24' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,24.98,Missed,,,,,,,,,,,,,,,
604,PT10M01.00S,2023-11-03T03:10:32.5Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,88,94,2023-11-03T03:10:35Z,5920000,False,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,603.0,5.0,5.0,0.0,,,,,,,,,
605,PT09M50.00S,2023-11-03T03:10:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.10183968462549,36.76470588235294,1610612753,88,96,2023-11-03T03:10:48Z,5930000,False,-66.0,88.0,1,right,F. Wagner 10' driving floating Jump Shot (18 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Left,,,,10.97,Made,,,,,,,18.0,,,,,,,,
606,PT09M39.00S,2023-11-03T03:10:57.8Z,4,REGULAR,foul,personal,[],1628371,,,1610612762,88,96,2023-11-03T03:11:02Z,5940000,False,,,0,,J. Isaac personal FOUL (1 PF),"[1628371, 203482]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Olynyk,203482.0,,,
608,PT09M24.00S,2023-11-03T03:11:35.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,6.389618922470433,54.41176470588235,1610612762,90,96,2023-11-03T03:11:40Z,5960000,False,-22.0,8.0,1,left,T. Horton-Tucker driving DUNK (11 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,2.34,Made,,,,,,,11.0,,,,,,,,
609,PT09M12.00S,2023-11-03T03:11:47.7Z,4,REGULAR,3pt,Jump Shot,[],1630175,72.48685939553219,18.872549019607842,1610612753,90,99,2023-11-03T03:11:55Z,5970000,False,-156.0,206.0,1,right,C. Anthony 25' 3PT pullup (18 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,25.82,Made,,,,,,,18.0,,,,,,,,
610,PT08M51.00S,2023-11-03T03:12:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,10.33180026281209,48.28431372549019,1610612762,90,99,2023-11-03T03:12:14Z,5980000,False,9.0,45.0,1,left,MISS J. Clarkson driving Layup - blocked,"[203903, 1628371]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.54,Missed,Isaac,1628371.0,,,,,,,,,,,,,
611,PT08M51.00S,2023-11-03T03:12:08.3Z,4,REGULAR,block,,[],1628371,,,1610612762,90,99,2023-11-03T03:12:11Z,5990000,False,,,0,,J. Isaac BLOCK (3 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
612,PT08M51.00S,2023-11-03T03:12:08.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,90,99,2023-11-03T03:12:14Z,6000000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,610.0,,,,,,,,,,,,
614,PT08M32.00S,2023-11-03T03:12:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.72339027595268,53.92156862745098,1610612753,90,99,2023-11-03T03:12:43Z,6020000,False,20.0,16.0,1,right,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
615,PT08M30.00S,2023-11-03T03:12:41.5Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612762,90,99,2023-11-03T03:12:43Z,6030000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,614.0,3.0,3.0,0.0,,,,,,,,,
616,PT08M23.00S,2023-11-03T03:12:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.258212877792378,52.94117647058824,1610612762,92,99,2023-11-03T03:12:52Z,6040000,False,-15.0,6.0,1,left,W. Kessler Layup (4 PTS) (K. Olynyk 2 AST),"[1631117, 203482]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,1.6,Made,,,,,,,4.0,,,,,,K. Olynyk,203482.0,2.0
618,PT08M13.00S,2023-11-03T03:13:04.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,92,99,2023-11-03T03:13:04Z,6060000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,out,[],1641718,,,1610612753,92,99,2023-11-03T03:15:58Z,6070000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,out,[],1631117,,,1610612753,92,99,2023-11-03T03:15:58Z,6080000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,92,99,2023-11-03T03:15:58Z,6090000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,92,99,2023-11-03T03:15:58Z,6100000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,in,[],1628381,,,1610612753,92,99,2023-11-03T03:15:58Z,6110000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,in,[],1628374,,,1610612753,92,99,2023-11-03T03:15:58Z,6120000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,92,99,2023-11-03T03:15:58Z,6130000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M13.00S,2023-11-03T03:15:41.1Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,92,99,2023-11-03T03:15:58Z,6140000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M07.00S,2023-11-03T03:16:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.27792378449409,59.55882352941176,1610612753,92,99,2023-11-03T03:18:30Z,6150000,False,48.0,29.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,5.62,Missed,,,,,,,,,,,,,,,
628,PT08M05.00S,2023-11-03T03:16:08.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,92,99,2023-11-03T03:16:15Z,6160000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,627.0,,,,,,,,,,,,
630,PT07M55.00S,2023-11-03T03:16:30.8Z,4,REGULAR,3pt,Jump Shot,[],1628374,27.677398160315374,75.98039215686273,1610612762,92,99,2023-11-03T03:16:35Z,6180000,False,-130.0,208.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,24.5,Missed,,,,,,,,,,,,,,,
631,PT07M51.00S,2023-11-03T03:16:34.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,92,99,2023-11-03T03:16:35Z,6190000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,630.0,4.0,3.0,1.0,,,,,,,,,
632,PT07M41.00S,2023-11-03T03:16:43.9Z,4,REGULAR,3pt,Jump Shot,[],1628976,67.09921156373193,68.87254901960785,1610612753,92,99,2023-11-03T03:16:48Z,6200000,False,94.0,257.0,1,right,MISS W. Carter Jr. 27' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,27.36,Missed,,,,,,,,,,,,,,,
633,PT07M39.00S,2023-11-03T03:16:45.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,92,99,2023-11-03T03:16:48Z,6210000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,632.0,1.0,1.0,0.0,,,,,,,,,
634,PT07M30.00S,2023-11-03T03:16:54.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629659,5.732588699080158,47.794117647058826,1610612762,94,99,2023-11-03T03:19:21Z,6220000,False,11.0,1.0,1,left,T. Horton-Tucker running Layup (13 PTS),[1629659],1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1.11,Made,,,,,,,13.0,,,,,,,,
635,PT07M10.00S,2023-11-03T03:17:18.5Z,4,REGULAR,foul,personal,[],203903,,,1610612753,94,99,2023-11-03T03:17:24Z,6230000,False,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1630532]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200832.0,1.0,0.0,Wagner,1630532.0,,,
637,PT07M04.00S,2023-11-03T03:17:48.2Z,4,REGULAR,3pt,Jump Shot,[],1630532,68.80749014454665,72.30392156862744,1610612753,94,102,2023-11-03T03:17:54Z,6250000,False,112.0,241.0,1,right,F. Wagner 26' 3PT  (21 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,26.53,Made,,,,,,,21.0,,,,,,W. Carter Jr.,1628976.0,2.0
639,PT06M52.00S,2023-11-03T03:18:07.2Z,4,REGULAR,foul,personal,[],1630532,,,1610612762,94,102,2023-11-03T03:18:11Z,6270000,False,,,0,,F. Wagner personal FOUL (4 PF),"[1630532, 1628374]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,4.0,0.0,Markkanen,1628374.0,,,
641,PT06M43.00S,2023-11-03T03:18:30.0Z,4,REGULAR,turnover,lost ball,[],1628381,,,1610612762,94,102,2023-11-03T03:18:34Z,6290000,False,,,0,,J. Collins lost ball TURNOVER (2 TO),"[1628381, 1631094]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,2.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
642,PT06M43.00S,2023-11-03T03:18:30.0Z,4,REGULAR,steal,,[],1631094,,,1610612753,94,102,2023-11-03T03:18:31Z,6300000,False,,,0,,P. Banchero STEAL (3 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
643,PT06M39.00S,2023-11-03T03:18:35.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641710,94.30026281208936,48.529411764705884,1610612753,94,104,2023-11-03T03:21:21Z,6310000,False,-7.0,1.0,1,right,A. Black running reverse Layup (8 PTS) (P. Banchero 5 AST),"[1641710, 1631094]",1610612753.0,ORL,running reverse,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,0.75,Made,,,,,,,8.0,,,,,,P. Banchero,1631094.0,5.0
645,PT06M39.00S,2023-11-03T03:18:38.4Z,4,REGULAR,foul,personal,['1freethrow'],1629659,,,1610612753,94,104,2023-11-03T03:18:43Z,6330000,False,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Black 1 FT),"[1629659, 1641710]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,3.0,0.0,Black,1641710.0,,,
647,PT06M39.00S,2023-11-03T03:19:01.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641710,,,1610612753,94,104,2023-11-03T03:19:04Z,6350000,False,,,0,,MISS A. Black Free Throw 1 of 1,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
648,PT06M38.00S,2023-11-03T03:19:02.8Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,94,104,2023-11-03T03:19:04Z,6360000,False,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,647.0,8.0,6.0,2.0,,,,,,,,,
649,PT06M24.00S,2023-11-03T03:19:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.521024967148489,54.65686274509803,1610612762,96,104,2023-11-03T03:22:07Z,6370000,False,-23.0,9.0,1,left,K. Olynyk driving Layup (4 PTS),[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,2.49,Made,,,,,,,4.0,,,,,,,,
650,PT06M05.00S,2023-11-03T03:19:34.7Z,4,REGULAR,3pt,Jump Shot,[],1630532,61.711563731931676,54.41176470588235,1610612753,96,104,2023-11-03T03:19:40Z,6380000,False,22.0,307.0,1,right,MISS F. Wagner 30' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,30.82,Missed,,,,,,,,,,,,,,,
651,PT06M02.00S,2023-11-03T03:19:37.7Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,96,104,2023-11-03T03:19:40Z,6390000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,650.0,5.0,3.0,2.0,,,,,,,,,
652,PT05M57.00S,2023-11-03T03:19:43.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,24.655059132720105,89.70588235294117,1610612762,99,104,2023-11-03T03:20:18Z,6400000,False,-199.0,179.0,1,left,J. Clarkson 26' 3PT step back (17 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,26.75,Made,,,,,,,17.0,,,,,,,,
653,PT05M29.00S,2023-11-03T03:20:10.8Z,4,REGULAR,3pt,Jump Shot,[],1631094,71.96123521681997,17.15686274509804,1610612753,99,107,2023-11-03T03:20:17Z,6410000,False,-164.0,211.0,1,right,P. Banchero 26' 3PT step back (23 PTS) (A. Black 1 AST),"[1631094, 1641710]",1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,26.74,Made,,,,,,,23.0,,,,,,A. Black,1641710.0,1.0
655,PT05M13.00S,2023-11-03T03:20:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.915243101182654,54.65686274509803,1610612762,99,107,2023-11-03T03:20:31Z,6430000,False,-23.0,13.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,2.64,Missed,,,,,,,,,,,,,,,
656,PT05M11.00S,2023-11-03T03:20:29.4Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612762,99,107,2023-11-03T03:20:31Z,6440000,False,,,0,,J. Collins REBOUND (Off:3 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,655.0,9.0,6.0,3.0,,,,,,,,,
