actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT00M00.70S,2024-02-15T02:34:57.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,28,34,2024-02-15T02:38:43Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,168.0,,,,,,,,,,,
170,PT00M00.00S,2024-02-15T02:35:00.6Z,1,REGULAR,period,end,[],0,,,1610612762,28,34,2024-02-15T02:38:43Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-02-15T02:35:57.7Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612762,28,34,2024-02-15T02:38:43Z,1700000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-02-15T02:35:57.7Z,2,REGULAR,substitution,out,['startperiod'],1626174,,,1610612762,28,34,2024-02-15T02:38:43Z,1710000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-02-15T02:35:57.7Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612762,28,34,2024-02-15T02:38:43Z,1720000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-02-15T02:35:57.7Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612762,28,34,2024-02-15T02:38:43Z,1730000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2024-02-15T02:37:49.9Z,2,REGULAR,period,start,[],0,,,1610612762,28,34,2024-02-15T02:37:49Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M40.00S,2024-02-15T02:38:09.3Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,28,34,2024-02-15T02:38:13Z,1750000,False,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1629637]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Hayes,1629637.0,,,,,,,,,,,,,,
177,PT11M40.00S,2024-02-15T02:38:09.3Z,2,REGULAR,steal,,[],1629637,,,1610612747,28,34,2024-02-15T02:38:11Z,1760000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT11M33.00S,2024-02-15T02:38:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629060,7.178055190538765,54.65686274509803,1610612747,28,36,2024-02-15T02:38:25Z,1770000,False,-23.0,15.0,1,left,R. Hachimura driving Layup (12 PTS) (D. Russell 5 AST),"[1629060, 1626156]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.77,Made,12.0,,,,,,,,,,D. Russell,1626156.0,5.0,,,,,
180,PT11M33.00S,2024-02-15T02:38:22.8Z,2,REGULAR,foul,personal,['1freethrow'],203903,,,1610612747,28,36,2024-02-15T02:38:32Z,1790000,False,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Hachimura 1 FT),"[203903, 1629060]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Hachimura,1629060.0
182,PT11M33.00S,2024-02-15T02:38:52.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629060,,,1610612747,28,37,2024-02-15T02:38:52Z,1810000,False,,,0,,R. Hachimura Free Throw 1 of 1 (13 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
183,PT11M18.00S,2024-02-15T02:39:09.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627739,92.19776609724047,52.20588235294118,1610612762,30,37,2024-02-15T02:39:13Z,1820000,False,11.0,21.0,1,right,K. Dunn driving DUNK (10 PTS),[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.35,Made,10.0,,,,,,,,,,,,,,,,,
184,PT11M07.00S,2024-02-15T02:39:20.5Z,2,REGULAR,2pt,Jump Shot,[],1626156,12.959921156373195,67.15686274509804,1610612747,30,37,2024-02-15T02:39:25Z,1830000,False,-86.0,69.0,1,left,MISS D. Russell 11' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,11.03,Missed,,,,,,,,,,,,,,,,,,
185,PT11M02.00S,2024-02-15T02:39:25.5Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,30,37,2024-02-15T02:39:25Z,1840000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,
186,PT10M59.00S,2024-02-15T02:39:28.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628381,92.46057818659659,52.450980392156865,1610612762,32,37,2024-02-15T02:40:44Z,1850000,False,12.0,18.0,1,right,J. Collins running alley-oop DUNK (2 PTS) (K. Dunn 1 AST),"[1628381, 1627739]",1610612762.0,UTA,running alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,,,,,,,,,,K. Dunn,1627739.0,1.0,,,,,
188,PT10M44.00S,2024-02-15T02:39:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,10.5946123521682,47.30392156862745,1610612747,32,39,2024-02-15T02:39:47Z,1870000,False,13.0,47.0,1,left,S. Dinwiddie driving floating bank Jump Shot (2 PTS),[203915],1610612747.0,LAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,2.0,,,,,,,,,,,,,,,,,
189,PT10M38.00S,2024-02-15T02:39:49.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,91.93495400788436,50.49019607843137,1610612762,34,39,2024-02-15T02:39:53Z,1880000,False,2.0,23.0,1,right,J. Collins cutting DUNK (4 PTS) (T. Horton-Tucker 1 AST),"[1628381, 1629659]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.34,Made,4.0,,,,,,,,,,T. Horton-Tucker,1629659.0,1.0,,,,,
192,PT10M11.00S,2024-02-15T02:40:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,19.66162943495401,55.392156862745104,1610612747,34,41,2024-02-15T02:40:34Z,1910000,False,-27.0,132.0,1,left,D. Russell 13' fadeaway Jump Shot (6 PTS) (J. Hayes 1 AST),"[1626156, 1629637]",1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,13.5,Made,6.0,,,,,,,,,,J. Hayes,1629637.0,1.0,,,,,
193,PT09M56.00S,2024-02-15T02:40:44.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,89.04402102496715,47.794117647058826,1610612762,36,41,2024-02-15T02:40:48Z,1920000,False,-11.0,50.0,1,right,T. Horton-Tucker driving floating Jump Shot (2 PTS),[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,2.0,,,,,,,,,,,,,,,,,
194,PT09M43.00S,2024-02-15T02:40:57.1Z,2,REGULAR,3pt,Jump Shot,[],1629685,27.020367936925098,11.029411764705882,1610612747,36,44,2024-02-15T02:41:00Z,1930000,False,195.0,201.0,1,left,D. Windler 28' 3PT  (3 PTS) (D. Russell 6 AST),"[1629685, 1626156]",1610612747.0,LAL,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Right Center,28.03,Made,3.0,,,,,,,,,,D. Russell,1626156.0,6.0,,,,,
196,PT09M31.00S,2024-02-15T02:41:09.2Z,2,REGULAR,3pt,Jump Shot,[],1629659,76.82325886990802,6.862745098039216,1610612762,36,44,2024-02-15T02:41:14Z,1950000,False,-216.0,165.0,1,right,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
197,PT09M28.00S,2024-02-15T02:41:12.2Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,36,44,2024-02-15T02:41:14Z,1960000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,
200,PT09M24.00S,2024-02-15T02:41:29.5Z,2,REGULAR,foul,personal,['3freethrow'],1627739,,,1610612747,36,44,2024-02-15T02:41:33Z,1990000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Russell 3 FT),"[1627739, 1626156]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Russell,1626156.0
202,PT09M24.00S,2024-02-15T02:41:45.8Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1626156,,,1610612747,36,45,2024-02-15T02:41:45Z,2010000,False,,,0,,D. Russell Free Throw 1 of 3 (7 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
203,PT09M24.00S,2024-02-15T02:41:46.6Z,2,REGULAR,substitution,out,[],1629685,,,1610612747,36,45,2024-02-15T02:41:51Z,2020000,False,,,0,,SUB out: D. Windler,[1629685],1610612747.0,LAL,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M24.00S,2024-02-15T02:41:46.6Z,2,REGULAR,substitution,in,[],1627752,,,1610612747,36,45,2024-02-15T02:41:51Z,2030000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M24.00S,2024-02-15T02:41:45.8Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1626156,,,1610612747,36,46,2024-02-15T02:44:17Z,2040000,False,,,0,,D. Russell Free Throw 2 of 3 (8 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
206,PT09M24.00S,2024-02-15T02:41:45.8Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1626156,,,1610612747,36,47,2024-02-15T02:44:17Z,2050000,False,,,0,,D. Russell Free Throw 3 of 3 (9 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
207,PT09M16.00S,2024-02-15T02:42:38.1Z,2,REGULAR,3pt,Jump Shot,[],1628374,73.01248357424441,16.666666666666664,1610612762,36,47,2024-02-15T02:42:43Z,2060000,False,-167.0,201.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
208,PT09M11.00S,2024-02-15T02:42:43.1Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,36,47,2024-02-15T02:42:43Z,2070000,False,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,207.0,4.0,4.0,0.0,,,,,,,,
209,PT09M10.00S,2024-02-15T02:42:45.5Z,2,REGULAR,foul,personal,[],1627739,,,1610612747,36,47,2024-02-15T02:42:57Z,2080000,False,,,0,,K. Dunn personal FOUL (2 PF),"[1627739, 1626156]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Russell,1626156.0
211,PT09M04.00S,2024-02-15T02:43:13.9Z,2,REGULAR,3pt,Jump Shot,[],203915,7.5722733245729295,2.696078431372549,1610612747,36,50,2024-02-15T02:43:18Z,2100000,False,237.0,19.0,1,left,S. Dinwiddie 3PT  (5 PTS) (D. Russell 7 AST),"[203915, 1626156]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.72,Made,5.0,,,,,,,,,,D. Russell,1626156.0,7.0,,,,,
213,PT08M48.00S,2024-02-15T02:43:29.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,72.35545335085413,78.67647058823529,1610612762,39,50,2024-02-15T02:43:34Z,2120000,False,143.0,207.0,1,right,L. Markkanen 25' 3PT  (8 PTS) (K. Dunn 2 AST),"[1628374, 1627739]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.21,Made,8.0,,,,,,,,,,K. Dunn,1627739.0,2.0,,,,,
215,PT08M24.00S,2024-02-15T02:43:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,10.85742444152431,57.59803921568627,1610612747,39,52,2024-02-15T02:43:57Z,2140000,False,-38.0,50.0,1,left,R. Hachimura 6' driving floating bank Jump Shot (15 PTS) (T. Prince 1 AST),"[1629060, 1627752]",1610612747.0,LAL,driving floating bank,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,15.0,,,,,,,,,,T. Prince,1627752.0,1.0,,,,,
217,PT08M07.00S,2024-02-15T02:44:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,89.43823915900131,55.88235294117647,1610612762,41,52,2024-02-15T02:44:16Z,2160000,False,29.0,47.0,1,right,J. Clarkson finger roll Layup (2 PTS),[203903],1610612762.0,UTA,finger roll,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,2.0,,,,,,,,,,,,,,,,,
219,PT07M59.00S,2024-02-15T02:44:23.7Z,2,REGULAR,substitution,out,[],1628381,,,1610612747,41,52,2024-02-15T02:44:31Z,2180000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M59.00S,2024-02-15T02:44:23.7Z,2,REGULAR,substitution,out,[],1628374,,,1610612747,41,52,2024-02-15T02:44:31Z,2190000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M59.00S,2024-02-15T02:44:23.7Z,2,REGULAR,substitution,in,[],1641707,,,1610612747,41,52,2024-02-15T02:44:31Z,2200000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M59.00S,2024-02-15T02:44:23.7Z,2,REGULAR,substitution,in,[],1631117,,,1610612747,41,52,2024-02-15T02:44:31Z,2210000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M46.00S,2024-02-15T02:44:54.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,11.777266754270697,41.911764705882355,1610612747,41,54,2024-02-15T02:44:58Z,2220000,False,40.0,58.0,1,left,R. Hachimura 7' driving Hook (17 PTS),[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,17.0,,,,,,,,,,,,,,,,,
224,PT07M24.00S,2024-02-15T02:45:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629659,67.36202365308804,41.911764705882355,1610612762,44,54,2024-02-15T02:45:21Z,2230000,False,-40.0,254.0,1,right,T. Horton-Tucker 25' 3PT  (5 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,25.75,Made,5.0,,,,,,,,,,,,,,,,,
225,PT07M12.00S,2024-02-15T02:45:31.8Z,2,REGULAR,foul,personal,[],1641707,,,1610612747,44,54,2024-02-15T02:45:48Z,2240000,False,,,0,,T. Hendricks personal FOUL (2 PF),"[1641707, 1629637]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Hayes,1629637.0
227,PT07M12.00S,2024-02-15T02:45:36.3Z,2,REGULAR,substitution,out,[],1626156,,,1610612747,44,54,2024-02-15T02:45:39Z,2260000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M12.00S,2024-02-15T02:45:36.3Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,44,54,2024-02-15T02:45:39Z,2270000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M03.00S,2024-02-15T02:46:02.4Z,2,REGULAR,2pt,Jump Shot,[],1629060,17.95335085413929,13.970588235294118,1610612747,44,54,2024-02-15T02:46:09Z,2280000,False,180.0,116.0,1,left,MISS R. Hachimura 21' step back Shot,[1629060],1610612747.0,LAL,step back,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right,21.44,Missed,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2024-02-15T02:46:06.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,44,54,2024-02-15T02:46:09Z,2290000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,,,,,,229.0,3.0,2.0,1.0,,,,,,,,
231,PT06M51.00S,2024-02-15T02:46:14.7Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612762,44,54,2024-02-15T02:46:19Z,2300000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1629637]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Hayes,1629637.0,,,,,,,,,,,,,,
232,PT06M51.00S,2024-02-15T02:46:14.7Z,2,REGULAR,steal,,[],1629637,,,1610612747,44,54,2024-02-15T02:58:07Z,2310000,False,,,0,,J. Hayes STEAL (2 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT06M48.00S,2024-02-15T02:46:20.6Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,44,54,2024-02-15T02:46:26Z,2320000,False,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,,,200832.0,,,,
234,PT06M48.00S,2024-02-15T02:46:29.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,44,54,2024-02-15T02:46:29Z,2330000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M48.00S,2024-02-15T02:48:49.8Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,44,54,2024-02-15T02:49:08Z,2340000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M48.00S,2024-02-15T02:48:49.8Z,2,REGULAR,substitution,out,[],1627739,,,1610612762,44,54,2024-02-15T02:49:08Z,2350000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M48.00S,2024-02-15T02:48:49.8Z,2,REGULAR,substitution,out,[],1629637,,,1610612762,44,54,2024-02-15T02:49:08Z,2360000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M48.00S,2024-02-15T02:48:49.8Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,44,54,2024-02-15T02:49:08Z,2370000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M48.00S,2024-02-15T02:48:49.8Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,44,54,2024-02-15T02:49:08Z,2380000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M48.00S,2024-02-15T02:48:49.8Z,2,REGULAR,substitution,in,[],203076,,,1610612762,44,54,2024-02-15T02:49:08Z,2390000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M31.00S,2024-02-15T02:49:37.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641707,89.56964520367937,3.1862745098039214,1610612762,47,54,2024-02-15T02:49:42Z,2400000,False,-234.0,46.0,1,right,T. Hendricks 3PT  (3 PTS) (K. George 4 AST),"[1641707, 1641718]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,23.85,Made,3.0,,,,,,,,,,K. George,1641718.0,4.0,,,,,
244,PT06M13.00S,2024-02-15T02:49:54.1Z,2,REGULAR,3pt,Jump Shot,[],203915,33.590670170827856,49.754901960784316,1610612747,47,54,2024-02-15T02:49:58Z,2420000,False,1.0,263.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
245,PT06M10.00S,2024-02-15T02:49:57.1Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,47,54,2024-02-15T02:49:59Z,2430000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,
246,PT06M05.00S,2024-02-15T02:50:04.5Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612762,47,54,2024-02-15T02:50:09Z,2440000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Clarkson 2 FT),"[203915, 203903]",1610612747.0,LAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Clarkson,203903.0
248,PT06M05.00S,2024-02-15T02:50:28.4Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,48,54,2024-02-15T02:50:28Z,2460000,False,,,0,,J. Clarkson Free Throw 1 of 2 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
249,PT06M05.00S,2024-02-15T02:50:45.8Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,49,54,2024-02-15T02:50:45Z,2470000,False,,,0,,J. Clarkson Free Throw 2 of 2 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
250,PT06M02.00S,2024-02-15T02:50:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612747,49,54,2024-02-15T02:51:02Z,2480000,False,,,0,,W. Kessler personal FOUL (3 PF) (Davis 2 FT),"[1631117, 203076]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,3.0,0.0,Davis,203076.0
252,PT06M02.00S,2024-02-15T02:51:30.2Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,49,54,2024-02-15T02:51:30Z,2500000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT06M02.00S,2024-02-15T02:51:30.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,49,54,2024-02-15T02:51:30Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,
254,PT06M02.00S,2024-02-15T02:51:55.6Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,49,55,2024-02-15T02:51:55Z,2520000,False,,,0,,A. Davis Free Throw 2 of 2 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
255,PT05M49.00S,2024-02-15T02:52:09.5Z,2,REGULAR,3pt,Jump Shot,[],203903,69.72733245729303,25.98039215686275,1610612762,52,55,2024-02-15T02:52:14Z,2530000,False,-120.0,232.0,1,right,J. Clarkson 26' 3PT pullup (7 PTS) (K. George 5 AST),"[203903, 1641718]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.13,Made,7.0,,,,,,,,,,K. George,1641718.0,5.0,,,,,
257,PT05M34.00S,2024-02-15T02:52:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,7.703679369250986,52.20588235294118,1610612747,52,57,2024-02-15T02:52:32Z,2550000,False,-11.0,20.0,1,left,R. Hachimura driving reverse Layup (19 PTS) (S. Dinwiddie 3 AST),"[1629060, 203915]",1610612747.0,LAL,driving reverse,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.27,Made,19.0,,,,,,,,,,S. Dinwiddie,203915.0,3.0,,,,,
258,PT05M17.00S,2024-02-15T02:52:42.2Z,2,REGULAR,3pt,Jump Shot,[],203903,79.97700394218134,4.901960784313726,1610612762,55,57,2024-02-15T02:54:17Z,2560000,False,-225.0,136.0,1,right,J. Clarkson 26' 3PT  (10 PTS) (K. George 6 AST),"[203903, 1641718]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.32,Made,10.0,,,,,,,,,,K. George,1641718.0,6.0,,,,,
