actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT04M35.00S,2024-04-12T01:25:45.9Z,1,REGULAR,3pt,Jump Shot,[],1627832,74.45795006570303,13.23529411764706,1610612745,18,19,2024-04-12T01:25:51Z,850000,False,-184.0,188.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
87,PT04M31.00S,2024-04-12T01:25:49.9Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,18,19,2024-04-12T01:25:51Z,860000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,
88,PT04M23.00S,2024-04-12T01:26:00.7Z,1,REGULAR,foul,offensive,[],1630548,,,1610612762,18,19,2024-04-12T01:26:17Z,870000,False,,,0,,J. Juzang offensive FOUL (1 PF),"[1630548, 1627832]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,203054.0,,1.0,0.0,VanVleet,1627832.0,,
90,PT04M23.00S,2024-04-12T01:26:00.7Z,1,REGULAR,turnover,offensive foul,[],1630548,,,1610612762,18,19,2024-04-12T01:26:00Z,890000,False,,,0,,J. Juzang offensive foul TURNOVER (2 TO),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,203054.0,2.0,,,,,,
91,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,out,[],1641718,,,1610612745,18,19,2024-04-12T01:26:15Z,900000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,out,[],1630548,,,1610612745,18,19,2024-04-12T01:26:15Z,910000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,out,[],1630209,,,1610612745,18,19,2024-04-12T01:26:15Z,920000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,in,[],1629659,,,1610612745,18,19,2024-04-12T01:26:15Z,930000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,in,[],1630695,,,1610612745,18,19,2024-04-12T01:26:15Z,940000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,in,[],1641729,,,1610612745,18,19,2024-04-12T01:26:15Z,950000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,18,19,2024-04-12T01:26:18Z,960000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M23.00S,2024-04-12T01:26:07.7Z,1,REGULAR,substitution,in,[],201145,,,1610612745,18,19,2024-04-12T01:26:18Z,970000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M12.00S,2024-04-12T01:26:31.7Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,18,19,2024-04-12T01:26:36Z,980000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1641707]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,,,,,Hendricks,1641707.0
100,PT04M12.00S,2024-04-12T01:26:31.7Z,1,REGULAR,steal,,[],1641707,,,1610612762,18,19,2024-04-12T01:29:33Z,990000,False,,,0,,T. Hendricks STEAL (2 STL),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2024-04-12T01:26:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629677,6.258212877792378,53.431372549019606,1610612762,20,19,2024-04-12T01:28:30Z,1010000,False,-17.0,6.0,1,left,L. Samanic driving Layup (11 PTS) (B. Sensabaugh 1 AST),"[1629677, 1641729]",1610612762.0,UTA,driving,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,1.83,Made,11.0,B. Sensabaugh,1641729.0,1.0,,,,,,,,,,,,,,
104,PT03M44.00S,2024-04-12T01:27:18.2Z,1,REGULAR,foul,personal,[],1630695,,,1610612745,20,19,2024-04-12T01:27:40Z,1030000,False,,,0,,M. Potter personal FOUL (1 PF),"[1630695, 1629111]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,1.0,0.0,Landale,1629111.0,,
106,PT03M44.00S,2024-04-12T01:27:26.7Z,1,REGULAR,substitution,out,[],1641707,,,1610612745,20,19,2024-04-12T01:27:33Z,1050000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2024-04-12T01:27:26.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,20,19,2024-04-12T01:27:33Z,1060000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2024-04-12T01:27:26.7Z,1,REGULAR,substitution,in,[],1629647,,,1610612745,20,19,2024-04-12T01:27:33Z,1070000,False,,,0,,SUB in: D. Bazley,[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2024-04-12T01:27:26.7Z,1,REGULAR,substitution,in,[],1641715,,,1610612745,20,19,2024-04-12T01:27:33Z,1080000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2024-04-12T01:27:53.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,90.09526938239159,94.85294117647058,1610612745,20,22,2024-04-12T01:28:01Z,1090000,False,224.0,41.0,1,right,F. VanVleet 3PT step back bank (14 PTS),[1627832],1610612745.0,HOU,step back bank,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,22.79,Made,14.0,,,,,,,,,,,,,,,,,
111,PT03M04.00S,2024-04-12T01:28:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,9.017739816031538,50.49019607843137,1610612762,22,22,2024-04-12T01:29:54Z,1100000,False,-2.0,32.0,1,left,M. Potter Layup (2 PTS) (T. Horton-Tucker 1 AST),"[1630695, 1629659]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,3.24,Made,2.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,
113,PT02M54.00S,2024-04-12T01:28:33.6Z,1,REGULAR,2pt,Jump Shot,[],1627832,80.23981603153744,73.2843137254902,1610612745,22,22,2024-04-12T01:28:39Z,1120000,False,116.0,133.0,1,right,MISS F. VanVleet 17' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,17.69,Missed,,,,,,,,,,,,,,,,,,
114,PT02M52.00S,2024-04-12T01:28:35.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,22,22,2024-04-12T01:28:39Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,113.0,,,,,,,,,,,
115,PT02M52.00S,2024-04-12T01:28:38.7Z,1,REGULAR,foul,personal,[],1629659,,,1610612745,22,22,2024-04-12T01:29:11Z,1140000,False,,,0,,T. Horton-Tucker loose ball personal FOUL (1 PF),"[1629659, 1629111]",1610612762.0,UTA,loose ball,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,1.0,0.0,Landale,1629111.0,,
117,PT02M52.00S,2024-04-12T01:28:46.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,22,22,2024-04-12T01:28:46Z,1160000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M52.00S,2024-04-12T01:31:17.7Z,1,REGULAR,substitution,out,[],1629677,,,1610612745,22,22,2024-04-12T01:31:35Z,1170000,False,,,0,,SUB out: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M52.00S,2024-04-12T01:31:17.7Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,22,22,2024-04-12T01:31:35Z,1180000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M52.00S,2024-04-12T01:31:17.7Z,1,REGULAR,substitution,in,[],1631254,,,1610612745,22,22,2024-04-12T01:31:35Z,1190000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M52.00S,2024-04-12T01:31:17.7Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,22,22,2024-04-12T01:31:35Z,1200000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M45.00S,2024-04-12T01:31:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612745,22,22,2024-04-12T01:31:59Z,1210000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1641729, 1641715]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203054.0,,1.0,0.0,Whitmore,1641715.0,,
124,PT02M45.00S,2024-04-12T01:32:20.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641715,,,1610612745,22,23,2024-04-12T01:32:20Z,1230000,False,,,0,,C. Whitmore Free Throw 1 of 2 (1 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
125,PT02M45.00S,2024-04-12T01:32:36.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641715,,,1610612745,22,24,2024-04-12T01:32:36Z,1240000,False,,,0,,C. Whitmore Free Throw 2 of 2 (2 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
126,PT02M29.00S,2024-04-12T01:32:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,5.469776609724048,54.166666666666664,1610612762,24,24,2024-04-12T01:32:58Z,1250000,False,-21.0,-1.0,1,left,K. Lofton Jr. driving Layup (2 PTS),[1631254],1610612762.0,UTA,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,,,,,,,,,,,,,,,,,
128,PT02M14.00S,2024-04-12T01:33:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,91.14651773981603,43.627450980392155,1610612745,24,26,2024-04-12T01:33:13Z,1270000,False,-32.0,31.0,1,right,J. Landale cutting Layup (2 PTS) (C. Whitmore 1 AST),"[1629111, 1641715]",1610612745.0,HOU,cutting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,2.0,C. Whitmore,1641715.0,1.0,,,,,,,,,,,,,,
130,PT02M02.00S,2024-04-12T01:33:20.4Z,1,REGULAR,3pt,Jump Shot,[],1629659,31.882391590013142,52.94117647058824,1610612762,24,26,2024-04-12T01:33:25Z,1290000,False,-15.0,247.0,1,left,MISS T. Horton-Tucker 24' pullup 3PT,[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,24.76,Missed,,,,,,,,,,,,,,,,,,
131,PT01M59.00S,2024-04-12T01:33:23.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,24,26,2024-04-12T01:33:25Z,1300000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,
132,PT01M53.00S,2024-04-12T01:33:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.40932982917214,52.94117647058824,1610612745,24,26,2024-04-12T01:34:30Z,1310000,False,15.0,28.0,1,right,MISS F. VanVleet driving reverse Layup - blocked,"[1627832, 1629647]",1610612745.0,HOU,driving reverse,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,Bazley,1629647.0,,,,,,,,,,,,
133,PT01M53.00S,2024-04-12T01:33:30.1Z,1,REGULAR,block,,[],1629647,,,1610612745,24,26,2024-04-12T01:33:32Z,1320000,False,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT01M53.00S,2024-04-12T01:33:30.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,26,2024-04-12T01:33:35Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,132.0,,,,,,,,,,,
136,PT01M51.00S,2024-04-12T01:33:55.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201145,67.09921156373193,60.78431372549019,1610612745,24,29,2024-04-12T01:34:00Z,1350000,False,54.0,257.0,1,right,J. Green 26' 3PT  (3 PTS) (J. Smith Jr. 1 AST),"[201145, 1631095]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.24,Made,3.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,,,,
138,PT01M33.00S,2024-04-12T01:34:13.4Z,1,REGULAR,3pt,Jump Shot,[],1641729,25.04927726675427,15.931372549019606,1610612762,24,29,2024-04-12T01:34:18Z,1370000,False,170.0,183.0,1,left,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
139,PT01M29.00S,2024-04-12T01:34:17.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,24,29,2024-04-12T01:34:18Z,1380000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,
140,PT01M20.00S,2024-04-12T01:34:26.2Z,1,REGULAR,3pt,Jump Shot,[],201145,89.70105124835742,95.34313725490196,1610612745,24,32,2024-04-12T01:34:31Z,1390000,False,227.0,44.0,1,right,J. Green 3PT  (6 PTS) (F. VanVleet 3 AST),"[201145, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.1,Made,6.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
142,PT01M03.00S,2024-04-12T01:34:43.8Z,1,REGULAR,3pt,Jump Shot,[],1631254,19.793035479632064,6.127450980392156,1610612762,24,32,2024-04-12T01:34:48Z,1410000,False,219.0,134.0,1,left,MISS K. Lofton Jr. 25' 3PT,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
143,PT00M59.40S,2024-04-12T01:34:47.4Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,24,32,2024-04-12T01:34:48Z,1420000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,
144,PT00M53.40S,2024-04-12T01:34:53.1Z,1,REGULAR,3pt,Jump Shot,[],1641715,67.23061760840999,29.65686274509804,1610612745,24,32,2024-04-12T01:34:58Z,1430000,False,-102.0,256.0,1,right,MISS C. Whitmore 27' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,,
145,PT00M50.90S,2024-04-12T01:34:55.6Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,24,32,2024-04-12T01:34:58Z,1440000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,
146,PT00M42.60S,2024-04-12T01:35:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,10.200394218134035,51.225490196078425,1610612762,26,32,2024-04-12T01:35:10Z,1450000,False,-6.0,43.0,1,left,B. Sensabaugh driving floating Jump Shot (2 PTS),[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,4.38,Made,2.0,,,,,,,,,,,,,,,,,
147,PT00M30.90S,2024-04-12T01:35:20.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,65.78515111695138,15.686274509803921,1610612745,26,35,2024-04-12T01:35:36Z,1460000,False,-172.0,269.0,1,right,F. VanVleet 31' 3PT pullup (17 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,31.92,Made,17.0,,,,,,,,,,,,,,,,,
148,PT00M10.60S,2024-04-12T01:35:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,15.456636005256241,61.029411764705884,1610612762,26,35,2024-04-12T01:36:04Z,1470000,False,-55.0,93.0,1,left,MISS T. Horton-Tucker 10' turnaround fadeaway Shot,[1629659],1610612762.0,UTA,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
149,PT00M09.10S,2024-04-12T01:35:45.0Z,1,REGULAR,rebound,offensive,[],1631254,,,1610612762,26,35,2024-04-12T01:35:45Z,1480000,False,,,0,,K. Lofton Jr. REBOUND (Off:1 Def:0),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,
150,PT00M09.00S,2024-04-12T01:35:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631254,7.30946123521682,48.03921568627451,1610612762,28,35,2024-04-12T01:36:17Z,1490000,False,10.0,16.0,1,left,K. Lofton Jr. putback Layup (4 PTS),[1631254],1610612762.0,UTA,putback,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,1.89,Made,4.0,,,,,,,,,,,,,,,,,
151,PT00M00.80S,2024-04-12T01:36:00.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,68.54467805519053,15.441176470588236,1610612745,28,38,2024-04-12T01:36:57Z,1500000,False,-173.0,243.0,1,right,F. VanVleet 29' 3PT pullup (20 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,29.83,Made,20.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2024-04-12T01:36:09.7Z,1,REGULAR,period,end,[],0,,,1610612762,28,38,2024-04-12T01:36:09Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-04-12T01:37:48.6Z,2,REGULAR,substitution,out,['startperiod'],1629111,,,1610612762,28,38,2024-04-12T01:38:40Z,1520000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-04-12T01:37:48.6Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612762,28,38,2024-04-12T01:38:40Z,1530000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-04-12T01:37:48.6Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612762,28,38,2024-04-12T01:38:40Z,1540000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-04-12T01:37:48.6Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612762,28,38,2024-04-12T01:38:40Z,1550000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-04-12T01:38:53.5Z,2,REGULAR,period,start,[],0,,,1610612762,28,38,2024-04-12T01:38:53Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-04-12T01:38:54.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,28,38,2024-04-12T01:39:09Z,1570000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,
160,PT11M42.00S,2024-04-12T01:39:10.6Z,2,REGULAR,turnover,lost ball,[],1629659,,,1610612762,28,38,2024-04-12T01:39:15Z,1580000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 203493]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Bullock Jr.,203493.0
161,PT11M42.00S,2024-04-12T01:39:10.6Z,2,REGULAR,steal,,[],203493,,,1610612745,28,38,2024-04-12T01:39:12Z,1590000,False,,,0,,R. Bullock Jr. STEAL (1 STL),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M38.00S,2024-04-12T01:39:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,92.06636005256242,53.431372549019606,1610612745,28,40,2024-04-12T01:39:21Z,1600000,False,17.0,22.0,1,right,J. Smith Jr. running Layup (2 PTS) (C. Whitmore 2 AST),"[1631095, 1641715]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.8,Made,2.0,C. Whitmore,1641715.0,2.0,,,,,,,,,,,,,,
164,PT11M22.00S,2024-04-12T01:39:30.1Z,2,REGULAR,3pt,Jump Shot,[],1629659,23.340998685939553,5.392156862745098,1610612762,31,40,2024-04-12T01:39:34Z,1620000,False,223.0,167.0,1,left,T. Horton-Tucker 27' 3PT  (3 PTS) (B. Sensabaugh 2 AST),"[1629659, 1641729]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,27.85,Made,3.0,B. Sensabaugh,1641729.0,2.0,,,,,,,,,,,,,,
166,PT11M08.00S,2024-04-12T01:39:44.6Z,2,REGULAR,3pt,Jump Shot,[],1631095,71.04139290407359,21.323529411764707,1610612745,31,40,2024-04-12T01:39:50Z,1640000,False,-143.0,220.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
167,PT11M06.00S,2024-04-12T01:39:46.6Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,31,40,2024-04-12T01:39:50Z,1650000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,
168,PT11M00.00S,2024-04-12T01:39:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612762,31,40,2024-04-12T01:40:00Z,1660000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Sensabaugh 2 FT),"[1630224, 1641729]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1627534.0,,2.0,0.0,Sensabaugh,1641729.0,,
170,PT11M00.00S,2024-04-12T01:40:21.5Z,2,REGULAR,freethrow,1 of 2,[],1641729,,,1610612762,32,40,2024-04-12T01:40:21Z,1680000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (3 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
171,PT11M00.00S,2024-04-12T01:40:39.7Z,2,REGULAR,freethrow,2 of 2,[],1641729,,,1610612762,33,40,2024-04-12T01:40:39Z,1690000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (4 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
