actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
56,PT08M32.00S,2024-02-26T01:19:06.1Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,5,6,2024-02-26T01:19:10Z,530000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1629012]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Sexton,1629012.0
57,PT08M32.00S,2024-02-26T01:19:06.1Z,1,REGULAR,steal,,[],1629012,,,1610612762,5,6,2024-02-26T01:19:07Z,540000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
58,PT08M26.00S,2024-02-26T01:19:13.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629012,7.966491458607096,47.05882352941176,1610612762,7,6,2024-02-26T01:19:29Z,550000,False,15.0,22.0,1,left,C. Sexton running Layup (4 PTS),[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,,,,,,,,4.0,,,,,,
59,PT08M15.00S,2024-02-26T01:19:24.0Z,1,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,7,6,2024-02-26T01:19:30Z,560000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (2 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1629178.0,,,,,,,,,2.0,,
60,PT07M59.00S,2024-02-26T01:19:47.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641718,11.777266754270697,60.049019607843135,1610612762,7,6,2024-02-26T01:19:51Z,570000,False,-50.0,58.0,1,left,MISS K. George 7' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
61,PT07M57.00S,2024-02-26T01:19:49.8Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,7,6,2024-02-26T01:19:51Z,580000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,
62,PT07M54.00S,2024-02-26T01:19:53.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,69.99014454664915,77.69607843137256,1610612759,7,6,2024-02-26T01:23:09Z,590000,False,138.0,230.0,1,right,MISS D. Vassell 26' running pullup 3PT,[1630170],1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
63,PT07M51.00S,2024-02-26T01:19:56.1Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,7,6,2024-02-26T01:19:58Z,600000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,
64,PT07M39.00S,2024-02-26T01:20:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.30946123521682,42.8921568627451,1610612762,7,6,2024-02-26T01:20:12Z,610000,False,36.0,16.0,1,left,MISS J. Collins driving Layup - blocked,"[1628381, 1641705]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.9,Missed,Wembanyama,1641705.0,,,,,,,,,,,,,,,,
84,PT07M39.00S,2024-02-26T01:20:07.8Z,1,REGULAR,block,,[],1641705,,,1610612762,7,6,2024-02-26T01:22:09Z,620000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT07M37.00S,2024-02-26T01:20:09.8Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,7,6,2024-02-26T01:20:12Z,630000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,64.0,3.0,3.0,0.0,,,,,,,,,,,,
67,PT07M31.00S,2024-02-26T01:20:15.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630170,92.85479632063075,54.90196078431373,1610612759,7,8,2024-02-26T01:24:22Z,640000,False,25.0,15.0,1,right,D. Vassell running DUNK (4 PTS) (J. Champagnie 1 AST),"[1630170, 1630577]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,,,4.0,J. Champagnie,1630577.0,1.0,,,
69,PT07M13.00S,2024-02-26T01:20:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,9.411957950065702,46.07843137254902,1610612762,7,8,2024-02-26T01:20:38Z,660000,False,20.0,36.0,1,left,MISS K. George driving Layup - blocked,"[1641718, 1641705]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,4.1,Missed,Wembanyama,1641705.0,,,,,,,,,,,,,,,,
70,PT07M13.00S,2024-02-26T01:20:33.6Z,1,REGULAR,block,,[],1641705,,,1610612762,7,8,2024-02-26T01:20:35Z,670000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT07M11.00S,2024-02-26T01:20:35.6Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,7,8,2024-02-26T01:20:38Z,680000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,
72,PT07M10.00S,2024-02-26T01:20:40.0Z,1,REGULAR,turnover,out-of-bounds,[],1630577,,,1610612759,7,8,2024-02-26T01:20:45Z,690000,False,,,0,,J. Champagnie bad pass out-of-bounds TURNOVER (1 TO),[1630577],1610612759.0,SAS,bad pass,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,101283.0,,,,,,,,,1.0,,
73,PT06M53.00S,2024-02-26T01:21:20.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,33.196452036793694,64.70588235294117,1610612762,10,8,2024-02-26T01:21:25Z,700000,False,-74.0,260.0,1,left,K. George 26' 3PT  (3 PTS) (L. Markkanen 1 AST),"[1641718, 1628374]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,26.97,Made,,,,,,,,,,,,3.0,L. Markkanen,1628374.0,1.0,,,
75,PT06M37.00S,2024-02-26T01:21:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,88.91261498028909,40.931372549019606,1610612759,10,8,2024-02-26T01:21:41Z,720000,False,-45.0,52.0,1,right,MISS V. Wembanyama 6' turnaround Hook,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
76,PT06M35.00S,2024-02-26T01:21:38.6Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,10,8,2024-02-26T01:21:41Z,730000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,75.0,3.0,3.0,0.0,,,,,,,,,,,,
77,PT06M30.00S,2024-02-26T01:21:43.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641707,22.946780551905388,5.392156862745098,1610612762,10,8,2024-02-26T02:10:07Z,740000,False,223.0,163.0,1,left,MISS T. Hendricks 27' running 3PT,[1641707],1610612762.0,UTA,running,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,27.63,Missed,,,,,,,,,,,,,,,,,,
78,PT06M27.00S,2024-02-26T01:21:46.6Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,10,8,2024-02-26T01:21:49Z,750000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,77.0,3.0,3.0,0.0,,,,,,,,,,,,
79,PT06M23.00S,2024-02-26T01:21:50.2Z,1,REGULAR,turnover,lost ball,[],1630200,,,1610612759,10,8,2024-02-26T01:21:53Z,760000,False,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 1628374]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0
80,PT06M23.00S,2024-02-26T01:21:50.2Z,1,REGULAR,steal,,[],1628374,,,1610612762,10,8,2024-02-26T01:21:51Z,770000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
81,PT06M20.00S,2024-02-26T01:21:53.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,8.623521681997373,44.36274509803921,1610612762,12,8,2024-02-26T01:21:59Z,780000,False,28.0,29.0,1,left,J. Collins running DUNK (2 PTS) (K. George 1 AST),"[1628381, 1641718]",1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,,,2.0,K. George,1641718.0,1.0,,,
