actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT04M33.00S,2024-01-14T02:54:20.3Z,1,REGULAR,2pt,Jump Shot,[],203903,80.23981603153744,33.088235294117645,1610612762,24,22,2024-01-14T02:54:25Z,850000,False,-85.0,133.0,1,right,MISS J. Clarkson 15' pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,15.78,Missed,,,,,,,,,,,,,,,,,,
88,PT04M30.00S,2024-01-14T02:54:23.3Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,24,22,2024-01-14T02:54:25Z,860000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,,
89,PT04M30.00S,2024-01-14T02:54:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,24,22,2024-01-14T02:54:23Z,870000,False,0.0,0.0,1,right,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2024-01-14T02:54:24.2Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,24,22,2024-01-14T02:54:24Z,880000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,
91,PT04M25.00S,2024-01-14T02:54:29.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630559,6.258212877792378,54.166666666666664,1610612747,24,24,2024-01-14T02:56:15Z,890000,False,-21.0,6.0,1,left,A. Reaves running Layup (12 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.17,Made,12.0,,,,,,,,,,,,,,,,,
92,PT04M12.00S,2024-01-14T02:54:41.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,68.28186596583443,28.921568627450984,1610612762,27,24,2024-01-14T02:54:45Z,900000,False,-105.0,246.0,1,right,L. Markkanen 26' 3PT  (8 PTS) (S. Fontecchio 2 AST),"[1628374, 1631323]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.74,Made,8.0,,,,,S. Fontecchio,1631323.0,2.0,,,,,,,,,,
94,PT03M48.00S,2024-01-14T02:55:06.3Z,1,REGULAR,3pt,Jump Shot,[],1631108,25.706307490144546,16.911764705882355,1610612747,27,27,2024-01-14T02:55:10Z,920000,False,165.0,189.0,1,left,M. Christie 25' 3PT  (3 PTS) (A. Davis 3 AST),"[1631108, 203076]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.12,Made,3.0,,,,,A. Davis,203076.0,3.0,,,,,,,,,,
96,PT03M28.00S,2024-01-14T02:55:25.8Z,1,REGULAR,3pt,Jump Shot,[],1631323,70.38436268068331,79.65686274509804,1610612762,27,27,2024-01-14T02:55:29Z,940000,False,148.0,226.0,1,right,MISS S. Fontecchio 27' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,27.02,Missed,,,,,,,,,,,,,,,,,,
97,PT03M26.00S,2024-01-14T02:55:27.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,27,27,2024-01-14T02:55:29Z,950000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,
98,PT03M12.00S,2024-01-14T02:55:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,8.09789750328515,54.41176470588235,1610612747,27,29,2024-01-14T02:55:47Z,960000,False,-22.0,24.0,1,left,T. Prince driving Layup (5 PTS) (M. Christie 1 AST),"[1627752, 1631108]",1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,3.23,Made,5.0,,,,,M. Christie,1631108.0,1.0,,,,,,,,,,
100,PT02M54.00S,2024-01-14T02:56:02.7Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612762,27,29,2024-01-14T02:56:07Z,980000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1631108, 203903]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Clarkson,203903.0,,
102,PT02M54.00S,2024-01-14T02:56:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,27,29,2024-01-14T02:56:13Z,1000000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M54.00S,2024-01-14T02:58:30.3Z,1,REGULAR,substitution,out,[],1631323,,,1610612762,27,29,2024-01-14T02:59:01Z,1010000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M54.00S,2024-01-14T02:58:30.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,27,29,2024-01-14T02:59:01Z,1020000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M54.00S,2024-01-14T02:58:30.3Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,27,29,2024-01-14T02:59:01Z,1030000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M54.00S,2024-01-14T02:58:30.3Z,1,REGULAR,substitution,in,[],203482,,,1610612762,27,29,2024-01-14T02:59:01Z,1040000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M54.00S,2024-01-14T02:59:08.1Z,1,REGULAR,substitution,out,[],1627752,,,1610612762,27,29,2024-01-14T02:59:22Z,1050000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M54.00S,2024-01-14T02:59:08.1Z,1,REGULAR,substitution,out,[],1630559,,,1610612762,27,29,2024-01-14T02:59:22Z,1060000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M54.00S,2024-01-14T02:59:08.1Z,1,REGULAR,substitution,in,[],1626156,,,1610612762,27,29,2024-01-14T02:59:22Z,1070000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M54.00S,2024-01-14T02:59:08.1Z,1,REGULAR,substitution,in,[],1629060,,,1610612762,27,29,2024-01-14T02:59:22Z,1080000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M54.00S,2024-01-14T02:59:27.2Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,28,29,2024-01-14T02:59:27Z,1090000,False,,,0,,J. Clarkson Free Throw 1 of 2 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
114,PT02M54.00S,2024-01-14T02:59:42.7Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,29,29,2024-01-14T02:59:42Z,1100000,False,,,0,,J. Clarkson Free Throw 2 of 2 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
115,PT02M38.00S,2024-01-14T03:00:00.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,33.590670170827856,42.8921568627451,1610612747,29,29,2024-01-14T03:00:05Z,1110000,False,36.0,263.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2024-01-14T03:00:03.9Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,29,29,2024-01-14T03:00:05Z,1120000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,115.0,2.0,1.0,1.0,,,,,,,,,,,,,
117,PT02M26.00S,2024-01-14T03:00:13.7Z,1,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,29,29,2024-01-14T03:00:20Z,1130000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,203593.0,,,,,,
118,PT02M14.00S,2024-01-14T03:00:29.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,30.042706964520367,27.696078431372552,1610612747,29,29,2024-01-14T03:00:36Z,1140000,False,112.0,230.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
119,PT02M07.00S,2024-01-14T03:00:36.9Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,29,29,2024-01-14T03:00:36Z,1150000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,118.0,4.0,3.0,1.0,,,,,,,,,,,,,
120,PT02M07.00S,2024-01-14T03:00:36.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,5.590000152587891,50.0,1610612747,29,31,2024-01-14T03:00:36Z,1160000,False,0.0,0.0,1,left,A. Davis putback DUNK (2 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
121,PT01M45.00S,2024-01-14T03:00:57.6Z,1,REGULAR,2pt,Jump Shot,[],203482,93.77463863337714,66.17647058823529,1610612762,29,31,2024-01-14T03:01:02Z,1170000,False,81.0,6.0,1,right,MISS K. Olynyk 8' floating Shot - blocked,"[203482, 203076]",1610612762.0,UTA,floating,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,8.11,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
122,PT01M45.00S,2024-01-14T03:00:57.6Z,1,REGULAR,block,,[],203076,,,1610612762,29,31,2024-01-14T03:00:59Z,1180000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
123,PT01M42.00S,2024-01-14T03:01:00.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,29,31,2024-01-14T03:01:02Z,1190000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,
124,PT01M37.00S,2024-01-14T03:01:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.075558475689881,40.931372549019606,1610612747,29,31,2024-01-14T03:01:10Z,1200000,False,45.0,-5.0,1,left,MISS A. Davis Layup - blocked,"[203076, 1630534]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,Agbaji,1630534.0
125,PT01M37.00S,2024-01-14T03:01:06.8Z,1,REGULAR,block,,[],1630534,,,1610612747,29,31,2024-01-14T03:01:09Z,1210000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M37.00S,2024-01-14T03:01:06.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,29,31,2024-01-14T03:01:10Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,124.0,,,,,,,,,,,,,,,,
128,PT01M35.00S,2024-01-14T03:01:25.8Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612747,29,31,2024-01-14T03:01:42Z,1240000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Davis 2 FT),"[1631117, 203076]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Davis,203076.0,,
130,PT01M35.00S,2024-01-14T03:01:50.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,29,32,2024-01-14T03:02:15Z,1260000,False,,,0,,A. Davis Free Throw 1 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
131,PT01M35.00S,2024-01-14T03:01:50.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,29,32,2024-01-14T03:02:15Z,1270000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M34.00S,2024-01-14T03:01:51.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,29,32,2024-01-14T03:02:15Z,1280000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,131.0,3.0,2.0,1.0,,,,,,,,,,,,,
133,PT01M18.00S,2024-01-14T03:02:29.4Z,1,REGULAR,3pt,Jump Shot,[],1641718,92.59198423127464,96.07843137254902,1610612762,29,32,2024-01-14T03:02:33Z,1290000,False,230.0,17.0,1,right,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
134,PT01M14.00S,2024-01-14T03:02:33.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,29,32,2024-01-14T03:02:33Z,1300000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,133.0,5.0,4.0,1.0,,,,,,,,,,,,,
135,PT01M08.00S,2024-01-14T03:02:39.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,11.251642575558476,52.69607843137255,1610612747,29,32,2024-01-14T03:04:47Z,1310000,False,-13.0,53.0,1,left,MISS R. Hachimura running Layup,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,,
136,PT01M06.00S,2024-01-14T03:02:41.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,29,32,2024-01-14T03:02:44Z,1320000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,135.0,4.0,3.0,1.0,,,,,,,,,,,,,
137,PT00M58.90S,2024-01-14T03:02:48.8Z,1,REGULAR,2pt,Jump Shot,[],203482,92.32917214191852,24.754901960784316,1610612762,29,32,2024-01-14T03:02:53Z,1330000,False,-126.0,20.0,1,right,MISS K. Olynyk 12' pullup Shot,[203482],1610612762.0,UTA,pullup,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,12.77,Missed,,,,,,,,,,,,,,,,,,
138,PT00M56.40S,2024-01-14T03:02:51.3Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,29,32,2024-01-14T03:02:53Z,1340000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,137.0,3.0,3.0,0.0,,,,,,,,,,,,,
139,PT00M47.60S,2024-01-14T03:03:01.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,9.017739816031538,44.85294117647059,1610612747,29,34,2024-01-14T03:03:05Z,1350000,False,26.0,32.0,1,left,R. Hachimura DUNK (2 PTS) (J. Vanderbilt 1 AST),"[1629060, 1629020]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,4.13,Made,2.0,,,,,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,
141,PT00M32.90S,2024-01-14T03:03:18.4Z,1,REGULAR,3pt,Jump Shot,[],1630534,91.14651773981603,95.09803921568627,1610612762,29,34,2024-01-14T03:03:22Z,1370000,False,225.0,31.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
142,PT00M29.50S,2024-01-14T03:03:21.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,29,34,2024-01-14T03:03:22Z,1380000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,141.0,6.0,5.0,1.0,,,,,,,,,,,,,
144,PT00M13.30S,2024-01-14T03:03:53.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612747,29,34,2024-01-14T03:06:49Z,1400000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Davis 2 FT),"[1631117, 203076]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202053.0,2.0,0.0,Davis,203076.0,,
146,PT00M13.30S,2024-01-14T03:04:41.7Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,29,35,2024-01-14T03:04:41Z,1420000,False,,,0,,A. Davis Free Throw 1 of 2 (4 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
147,PT00M13.30S,2024-01-14T03:04:43.3Z,1,REGULAR,substitution,out,[],1631117,,,1610612747,29,35,2024-01-14T03:04:46Z,1430000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M13.30S,2024-01-14T03:04:43.3Z,1,REGULAR,substitution,in,[],1628374,,,1610612747,29,35,2024-01-14T03:04:46Z,1440000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M13.30S,2024-01-14T03:05:08.3Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,29,36,2024-01-14T03:05:08Z,1450000,False,,,0,,A. Davis Free Throw 2 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
150,PT00M04.90S,2024-01-14T03:05:20.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,92.85479632063075,53.92156862745098,1610612762,31,36,2024-01-14T03:05:24Z,1460000,False,20.0,15.0,1,right,L. Markkanen alley-oop DUNK (10 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.45,Made,10.0,,,,,K. George,1641718.0,1.0,,,,,,,,,,
152,PT00M00.50S,2024-01-14T03:05:32.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,29.911300919842315,79.41176470588235,1610612747,31,39,2024-01-14T03:05:38Z,1480000,False,-147.0,229.0,1,left,D. Russell 27' 3PT pullup (12 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,27.19,Made,12.0,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2024-01-14T03:05:37.0Z,1,REGULAR,period,end,[],0,,,1610612762,31,39,2024-01-14T03:05:37Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-01-14T03:07:58.0Z,2,REGULAR,substitution,out,['startperiod'],1628374,,,1610612762,31,39,2024-01-14T03:08:31Z,1500000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-01-14T03:07:58.0Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612762,31,39,2024-01-14T03:08:31Z,1510000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-01-14T03:07:58.0Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612762,31,39,2024-01-14T03:08:31Z,1520000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-01-14T03:07:58.0Z,2,REGULAR,substitution,in,['startperiod'],1631117,,,1610612762,31,39,2024-01-14T03:08:31Z,1530000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-01-14T03:07:58.0Z,2,REGULAR,substitution,in,['startperiod'],1626174,,,1610612762,31,39,2024-01-14T03:08:31Z,1540000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-01-14T03:07:58.0Z,2,REGULAR,substitution,in,['startperiod'],1629629,,,1610612762,31,39,2024-01-14T03:08:31Z,1550000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-01-14T03:08:34.6Z,2,REGULAR,period,start,[],0,,,1610612747,31,39,2024-01-14T03:08:34Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-01-14T03:08:35.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,31,39,2024-01-14T03:08:58Z,1570000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,
163,PT11M45.00S,2024-01-14T03:08:49.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,28.465834428383708,24.264705882352942,1610612747,31,39,2024-01-14T03:09:02Z,1580000,False,129.0,215.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
164,PT11M41.00S,2024-01-14T03:08:53.4Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,31,39,2024-01-14T03:09:02Z,1590000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,
165,PT11M27.00S,2024-01-14T03:09:06.3Z,2,REGULAR,turnover,lost ball,[],203482,,,1610612762,31,39,2024-01-14T03:09:11Z,1600000,False,,,0,,K. Olynyk lost ball TURNOVER (1 TO),"[203482, 1631108]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Christie,1631108.0,,,,,,,
166,PT11M27.00S,2024-01-14T03:09:06.3Z,2,REGULAR,steal,,[],1631108,,,1610612747,31,39,2024-01-14T03:09:08Z,1610000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
167,PT11M13.00S,2024-01-14T03:09:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,7.30946123521682,49.26470588235294,1610612747,31,41,2024-01-14T03:09:26Z,1620000,False,4.0,16.0,1,left,C. Wood cutting Layup (2 PTS) (D. Russell 4 AST),"[1626174, 1626156]",1610612747.0,LAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.66,Made,2.0,,,,,D. Russell,1626156.0,4.0,,,,,,,,,,
168,PT10M54.00S,2024-01-14T03:09:38.8Z,2,REGULAR,2pt,Jump Shot,[],203903,82.47371879106439,16.666666666666664,1610612762,31,41,2024-01-14T03:09:45Z,1630000,False,-167.0,112.0,1,right,MISS J. Clarkson 20' step back Shot,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left,20.09,Missed,,,,,,,,,,,,,,,,,,
169,PT10M50.00S,2024-01-14T03:09:42.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612747,31,41,2024-01-14T03:09:45Z,1640000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,
170,PT10M37.00S,2024-01-14T03:09:55.9Z,2,REGULAR,3pt,Jump Shot,[],1626174,31.488173455978973,38.72549019607843,1610612747,31,41,2024-01-14T03:09:59Z,1650000,False,56.0,243.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
171,PT10M35.00S,2024-01-14T03:09:57.9Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,31,41,2024-01-14T03:09:59Z,1660000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,
