actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
84,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,19,13,2024-02-07T02:24:32Z,820000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,19,13,2024-02-07T02:24:32Z,830000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612762,19,13,2024-02-07T02:24:32Z,840000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,out,[],1631114,,,1610612762,19,13,2024-02-07T02:24:32Z,850000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,19,13,2024-02-07T02:24:32Z,860000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,19,13,2024-02-07T02:24:32Z,870000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,in,[],1629026,,,1610612762,19,13,2024-02-07T02:24:32Z,880000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M13.00S,2024-02-07T02:23:25.8Z,1,REGULAR,substitution,in,[],1631172,,,1610612762,19,13,2024-02-07T02:24:32Z,890000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M55.00S,2024-02-07T02:24:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,85.89027595269383,50.49019607843137,1610612762,21,13,2024-02-07T02:25:00Z,900000,False,2.0,80.0,1,right,L. Markkanen 8' fadeaway Jump Shot (7 PTS) (S. Fontecchio 1 AST),"[1628374, 1631323]",1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.01,Made,7.0,S. Fontecchio,1631323.0,1.0,,,,,,
94,PT04M39.00S,2024-02-07T02:25:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.258212877792378,44.85294117647059,1610612760,21,15,2024-02-07T02:32:27Z,920000,False,26.0,6.0,1,left,L. Dort cutting Layup (2 PTS) (O. Dieng 1 AST),"[1629652, 1631172]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,2.65,Made,2.0,O. Dieng,1631172.0,1.0,,,,,,
96,PT04M39.00S,2024-02-07T02:25:16.1Z,1,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612760,21,15,2024-02-07T02:25:28Z,940000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Dort 1 FT),"[1631117, 1629652]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,201638.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,
98,PT04M39.00S,2024-02-07T02:25:32.9Z,1,REGULAR,substitution,out,[],1629012,,,1610612760,21,15,2024-02-07T02:25:53Z,960000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M39.00S,2024-02-07T02:25:32.9Z,1,REGULAR,substitution,in,[],203903,,,1610612760,21,15,2024-02-07T02:25:53Z,970000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M39.00S,2024-02-07T02:25:52.2Z,1,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,21,15,2024-02-07T02:25:52Z,980000,False,,,0,,MISS L. Dort Free Throw 1 of 1,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
101,PT04M38.00S,2024-02-07T02:25:53.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,21,15,2024-02-07T02:25:54Z,990000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,100.0,1.0,1.0,0.0,,
102,PT04M16.00S,2024-02-07T02:26:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,86.15308804204993,51.9607843137255,1610612762,21,15,2024-02-07T02:26:21Z,1000000,False,10.0,78.0,1,right,MISS K. George 7' driving floating Shot - blocked,"[1641718, 1628983]",1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.83,Missed,,,,,,,,,Gilgeous-Alexander,1628983.0
103,PT04M16.00S,2024-02-07T02:26:15.8Z,1,REGULAR,block,,[],1628983,,,1610612762,21,15,2024-02-07T02:26:18Z,1010000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2024-02-07T02:26:19.8Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,21,15,2024-02-07T02:26:21Z,1020000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,102.0,2.0,2.0,0.0,,
105,PT04M06.00S,2024-02-07T02:26:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,11.777266754270697,58.82352941176471,1610612760,21,15,2024-02-07T02:26:29Z,1030000,False,-44.0,58.0,1,left,MISS S. Gilgeous-Alexander 7' turnaround Shot,[1628983],1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.3,Missed,,,,,,,,,,
106,PT04M03.00S,2024-02-07T02:26:27.5Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,21,15,2024-02-07T02:26:29Z,1040000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,105.0,2.0,2.0,0.0,,
107,PT03M58.00S,2024-02-07T02:26:34.8Z,1,REGULAR,foul,offensive,[],1628374,,,1610612762,21,15,2024-02-07T02:26:43Z,1050000,False,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 1628983]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,201638.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
109,PT03M58.00S,2024-02-07T02:26:34.8Z,1,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,21,15,2024-02-07T02:26:34Z,1070000,False,,,0,,L. Markkanen offensive foul TURNOVER (1 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.0,,,201638.0,,,,,,,,,,,,,,,,
110,PT03M58.00S,2024-02-07T02:26:40.9Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,21,15,2024-02-07T02:26:43Z,1080000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M58.00S,2024-02-07T02:26:40.9Z,1,REGULAR,substitution,in,[],1641717,,,1610612760,21,15,2024-02-07T02:26:43Z,1090000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M47.00S,2024-02-07T02:27:02.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,5.732588699080158,4.411764705882353,1610612760,21,18,2024-02-07T02:27:05Z,1100000,False,228.0,1.0,1,left,J. Williams 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,22.79,Made,3.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,
114,PT03M29.00S,2024-02-07T02:27:20.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,89.56964520367937,49.26470588235294,1610612762,23,18,2024-02-07T02:27:26Z,1120000,False,-4.0,46.0,1,right,L. Markkanen floating Jump Shot (9 PTS) (S. Fontecchio 2 AST),"[1628374, 1631323]",1610612762.0,UTA,floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.57,Made,9.0,S. Fontecchio,1631323.0,2.0,,,,,,
116,PT03M08.00S,2024-02-07T02:27:42.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631119,9.937582128777924,63.23529411764706,1610612760,23,18,2024-02-07T02:37:10Z,1140000,False,-66.0,41.0,1,left,MISS J. Williams 7' floating Shot,[1631119],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.78,Missed,,,,,,,,,,
117,PT03M03.00S,2024-02-07T02:27:47.4Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,23,18,2024-02-07T02:27:52Z,1150000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,
118,PT03M01.00S,2024-02-07T02:27:48.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,68.9388961892247,72.30392156862744,1610612762,23,18,2024-02-07T02:38:01Z,1160000,False,112.0,239.0,1,right,MISS S. Fontecchio 26' running pullup 3PT,[1631323],1610612762.0,UTA,running pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.42,Missed,,,,,,,,,,
119,PT02M59.00S,2024-02-07T02:27:51.7Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612762,23,18,2024-02-07T02:27:51Z,1170000,False,,,0,,S. Fontecchio REBOUND (Off:3 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,118.0,4.0,1.0,3.0,,
120,PT02M57.00S,2024-02-07T02:27:53.5Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612762,23,18,2024-02-07T02:28:01Z,1180000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1631119]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,1.0,Williams,1631119.0,,,,,,,,,,,,,,,,,
121,PT02M57.00S,2024-02-07T02:27:53.5Z,1,REGULAR,steal,,[],1631119,,,1610612760,23,18,2024-02-07T03:05:30Z,1190000,False,,,0,,J. Williams STEAL (1 STL),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M47.00S,2024-02-07T02:28:04.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631172,5.206964520367937,96.32352941176471,1610612760,23,21,2024-02-07T02:28:08Z,1200000,False,-232.0,-4.0,1,left,O. Dieng 3PT  (3 PTS) (J. Williams 1 AST),"[1631172, 1631119]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,,,,,,,,,23.16,Made,3.0,J. Williams,1631119.0,1.0,,,,,,
124,PT02M25.00S,2024-02-07T02:28:24.8Z,1,REGULAR,3pt,Jump Shot,[],1641718,87.72996057818659,96.32352941176471,1610612762,26,21,2024-02-07T02:28:30Z,1220000,False,232.0,63.0,1,right,K. George 24' 3PT  (3 PTS) (J. Clarkson 1 AST),"[1641718, 203903]",1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,,,,24.0,Made,3.0,J. Clarkson,203903.0,1.0,,,,,,
126,PT02M01.00S,2024-02-07T02:28:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.35676741130092,58.08823529411765,1610612760,26,24,2024-02-07T02:28:54Z,1240000,False,-40.0,242.0,1,left,S. Gilgeous-Alexander 24' 3PT pullup (5 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,24.56,Made,5.0,,,,,,,,,
127,PT01M46.00S,2024-02-07T02:29:06.3Z,1,REGULAR,3pt,Jump Shot,[],203903,68.80749014454665,68.38235294117648,1610612762,26,24,2024-02-07T02:29:09Z,1250000,False,92.0,241.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.76,Missed,,,,,,,,,,
128,PT01M43.00S,2024-02-07T02:29:07.9Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,26,24,2024-02-07T02:29:07Z,1260000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,
129,PT01M33.00S,2024-02-07T02:29:18.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,21.107095926412615,66.17647058823529,1610612760,26,26,2024-02-07T02:29:22Z,1270000,False,-81.0,146.0,1,left,S. Gilgeous-Alexander 16' pullup Jump Shot (7 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,16.68,Made,7.0,,,,,,,,,
130,PT01M16.00S,2024-02-07T02:29:35.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,94.30026281208936,53.431372549019606,1610612762,28,26,2024-02-07T02:29:39Z,1280000,False,17.0,1.0,1,right,L. Markkanen alley-oop DUNK (11 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,1.72,Made,11.0,K. George,1641718.0,1.0,,,,,,
132,PT01M01.00S,2024-02-07T02:29:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,7.5722733245729295,55.392156862745104,1610612760,28,28,2024-02-07T02:29:57Z,1300000,False,-27.0,19.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (9 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,3.28,Made,9.0,,,,,,,,,
133,PT01M01.00S,2024-02-07T02:29:56.5Z,1,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612760,28,28,2024-02-07T02:30:14Z,1310000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[1628374, 1628983]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,204058.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
135,PT01M01.00S,2024-02-07T02:30:01.1Z,1,REGULAR,substitution,out,[],1631323,,,1610612760,28,28,2024-02-07T02:30:34Z,1330000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M01.00S,2024-02-07T02:30:01.1Z,1,REGULAR,substitution,out,[],1628374,,,1610612760,28,28,2024-02-07T02:30:34Z,1340000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M01.00S,2024-02-07T02:30:01.1Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,28,28,2024-02-07T02:30:34Z,1350000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M01.00S,2024-02-07T02:30:01.1Z,1,REGULAR,substitution,in,[],1629677,,,1610612760,28,28,2024-02-07T02:30:34Z,1360000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M01.00S,2024-02-07T02:30:01.1Z,1,REGULAR,substitution,in,[],203482,,,1610612760,28,28,2024-02-07T02:30:34Z,1370000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M01.00S,2024-02-07T02:30:01.1Z,1,REGULAR,substitution,in,[],1631096,,,1610612760,28,28,2024-02-07T02:30:34Z,1380000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M01.00S,2024-02-07T02:30:24.6Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,28,29,2024-02-07T02:30:24Z,1390000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
142,PT00M41.00S,2024-02-07T02:30:47.8Z,1,REGULAR,turnover,lost ball,[],203903,,,1610612762,28,29,2024-02-07T02:30:51Z,1400000,False,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 1631172]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,1.0,Dieng,1631172.0,,,,,,,,,,,,,,,,,
143,PT00M41.00S,2024-02-07T02:30:47.8Z,1,REGULAR,steal,,[],1631172,,,1610612760,28,29,2024-02-07T02:30:49Z,1410000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
144,PT00M36.70S,2024-02-07T02:30:52.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631172,14.536793692509855,36.51960784313725,1610612760,28,31,2024-02-07T02:42:45Z,1420000,False,67.0,84.0,1,left,O. Dieng 10' driving floating Jump Shot (5 PTS),[1631172],1610612760.0,OKC,driving floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,10.78,Made,5.0,,,,,,,,,
146,PT00M23.30S,2024-02-07T02:31:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629677,93.11760840998686,2.941176470588235,1610612762,28,31,2024-02-07T02:31:34Z,1440000,False,-235.0,12.0,1,right,MISS L. Samanic 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Left Corner 3,24+ Left,,,,,,,,,23.56,Missed,,,,,,,,,,
147,PT00M20.10S,2024-02-07T02:31:33.3Z,1,REGULAR,rebound,offensive,[],1641718,,,1610612762,28,31,2024-02-07T02:31:34Z,1450000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,146.0,1.0,0.0,1.0,,
148,PT00M09.10S,2024-02-07T02:31:44.1Z,1,REGULAR,turnover,lost ball,[],203903,,,1610612762,28,31,2024-02-07T02:31:48Z,1460000,False,,,0,,J. Clarkson lost ball TURNOVER (2 TO),"[203903, 1629026]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,2.0,Williams,1629026.0,,,,,,,,,,,,,,,,,
149,PT00M09.10S,2024-02-07T02:31:44.1Z,1,REGULAR,steal,,[],1629026,,,1610612760,28,31,2024-02-07T02:51:30Z,1470000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M01.70S,2024-02-07T02:31:51.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,4.28712220762155,71.32352941176471,1610612760,28,33,2024-02-07T02:31:55Z,1480000,False,-107.0,-12.0,1,left,S. Gilgeous-Alexander 10' pullup Jump Shot (12 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,10.73,Made,12.0,,,,,,,,,
151,PT00M00.00S,2024-02-07T02:32:00.0Z,1,REGULAR,period,end,[],0,,,1610612762,28,33,2024-02-07T02:32:00Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-02-07T02:34:19.9Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612762,28,33,2024-02-07T02:34:34Z,1500000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-02-07T02:34:19.9Z,2,REGULAR,substitution,out,['startperiod'],1641717,,,1610612762,28,33,2024-02-07T02:34:34Z,1510000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-02-07T02:34:19.9Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612762,28,33,2024-02-07T02:34:34Z,1520000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-02-07T02:34:19.9Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612762,28,33,2024-02-07T02:34:34Z,1530000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-02-07T02:34:19.9Z,2,REGULAR,substitution,in,['startperiod'],203995,,,1610612762,28,33,2024-02-07T02:34:34Z,1540000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-02-07T02:34:19.9Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612762,28,33,2024-02-07T02:34:34Z,1550000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-02-07T02:34:41.1Z,2,REGULAR,period,start,[],0,,,1610612762,28,33,2024-02-07T02:34:41Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M40.00S,2024-02-07T02:35:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,91.5407358738502,43.38235294117647,1610612762,28,33,2024-02-07T02:35:06Z,1570000,False,-33.0,27.0,1,right,MISS K. Olynyk Layup,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,4.27,Missed,,,,,,,,,,
160,PT11M35.00S,2024-02-07T02:35:04.4Z,2,REGULAR,rebound,defensive,[],1631172,,,1610612760,28,33,2024-02-07T02:35:04Z,1580000,False,,,0,,O. Dieng REBOUND (Off:0 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,159.0,2.0,2.0,0.0,,
161,PT11M31.00S,2024-02-07T02:35:11.2Z,2,REGULAR,turnover,traveling,[],203995,,,1610612760,28,33,2024-02-07T02:35:23Z,1590000,False,,,0,,V. Micic traveling TURNOVER (1 TO),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Mid-Range,8-16 Right,1.0,,,2530.0,,,,,,,,,,,,,,,,
162,PT11M22.00S,2024-02-07T02:35:33.6Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,28,33,2024-02-07T02:35:41Z,1600000,False,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,3.0,,,2530.0,,,,,,,,,,,,,,,,
163,PT11M07.00S,2024-02-07T02:35:57.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631172,29.122864651773984,72.30392156862744,1610612760,28,36,2024-02-07T02:36:02Z,1610000,False,-112.0,221.0,1,left,O. Dieng 24' 3PT  (8 PTS) (J. Williams 1 AST),"[1631172, 1631114]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.78,Made,8.0,J. Williams,1631114.0,1.0,,,,,,
165,PT10M53.00S,2024-02-07T02:36:10.2Z,2,REGULAR,3pt,Jump Shot,[],1641718,70.77858081471747,17.892156862745097,1610612762,31,36,2024-02-07T02:36:15Z,1630000,False,-161.0,222.0,1,right,K. George 27' 3PT  (6 PTS) (K. Olynyk 1 AST),"[1641718, 203482]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.41,Made,6.0,K. Olynyk,203482.0,1.0,,,,,,
