actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
89,PT04M49.00S,2024-03-07T02:22:34.4Z,1,REGULAR,3pt,Jump Shot,[],1628381,28.203022339027594,75.24509803921569,1610612762,18,19,2024-03-07T02:22:39Z,890000,False,-126.0,213.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,24.72,Missed,,,,,,,,,,,,
90,PT04M47.00S,2024-03-07T02:22:36.4Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,18,19,2024-03-07T02:22:39Z,900000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,
91,PT04M38.00S,2024-03-07T02:22:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630245,92.59198423127464,94.6078431372549,1610612741,18,22,2024-03-07T02:22:50Z,910000,False,223.0,17.0,1,right,A. Dosunmu 3PT  (5 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,22.37,Made,5.0,C. White,1629632.0,1.0,,,,,,,,
93,PT04M14.00S,2024-03-07T02:23:09.5Z,1,REGULAR,3pt,Jump Shot,[],1629012,30.962549277266753,29.65686274509804,1610612762,18,22,2024-03-07T02:23:15Z,930000,False,102.0,239.0,1,left,MISS C. Sexton 25' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,25.93,Missed,,,,,,,,,,,,
94,PT04M11.00S,2024-03-07T02:23:12.5Z,1,REGULAR,rebound,defensive,[],1641763,,,1610612741,18,22,2024-03-07T02:23:15Z,940000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,
95,PT04M01.00S,2024-03-07T02:23:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,88.78120893561103,50.98039215686274,1610612741,18,24,2024-03-07T02:26:23Z,950000,False,5.0,53.0,1,right,N. Vucevic driving floating Jump Shot (8 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.32,Made,8.0,A. Dosunmu,1630245.0,6.0,,,,,,,,
97,PT03M35.00S,2024-03-07T02:23:48.9Z,1,REGULAR,3pt,Jump Shot,[],203903,29.25427069645204,15.196078431372548,1610612762,18,24,2024-03-07T02:23:57Z,970000,False,174.0,222.0,1,left,MISS J. Clarkson 28' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,28.25,Missed,,,,,,,,,,,,
98,PT03M33.00S,2024-03-07T02:23:50.9Z,1,REGULAR,rebound,defensive,[],1641763,,,1610612741,18,24,2024-03-07T02:23:57Z,980000,False,,,0,,J. Phillips REBOUND (Off:0 Def:2),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,
100,PT03M22.00S,2024-03-07T02:24:06.1Z,1,REGULAR,substitution,out,[],1641729,,,1610612741,18,24,2024-03-07T02:24:18Z,1000000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M22.00S,2024-03-07T02:24:06.1Z,1,REGULAR,substitution,out,[],202696,,,1610612741,18,24,2024-03-07T02:24:18Z,1010000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M22.00S,2024-03-07T02:24:06.1Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,18,24,2024-03-07T02:24:18Z,1020000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M22.00S,2024-03-07T02:24:06.1Z,1,REGULAR,substitution,in,[],1630548,,,1610612741,18,24,2024-03-07T02:24:18Z,1030000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M22.00S,2024-03-07T02:24:06.1Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,18,24,2024-03-07T02:24:18Z,1040000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M22.00S,2024-03-07T02:24:06.1Z,1,REGULAR,substitution,in,[],203083,,,1610612741,18,24,2024-03-07T02:24:18Z,1050000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M20.00S,2024-03-07T02:24:30.3Z,1,REGULAR,3pt,Jump Shot,[],1628975,82.60512483574244,95.58823529411765,1610612741,18,24,2024-03-07T02:24:35Z,1060000,False,228.0,111.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,25.35,Missed,,,,,,,,,,,,
107,PT03M17.00S,2024-03-07T02:24:33.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,18,24,2024-03-07T02:24:35Z,1070000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,106.0,1.0,0.0,1.0,,,,
108,PT03M14.00S,2024-03-07T02:24:36.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203083,88.12417871222075,48.529411764705884,1610612741,18,24,2024-03-07T02:24:40Z,1080000,False,-7.0,59.0,1,right,MISS A. Drummond Hook,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.96,Missed,,,,,,,,,,,,
109,PT03M11.00S,2024-03-07T02:24:39.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,18,24,2024-03-07T02:24:40Z,1090000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,
110,PT02M58.00S,2024-03-07T02:24:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630548,32.40801576872536,35.53921568627451,1610612762,18,24,2024-03-07T02:24:56Z,1100000,False,72.0,252.0,1,left,MISS J. Juzang 26' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,,26.23,Missed,,,,,,,,,,,,
111,PT02M55.00S,2024-03-07T02:24:54.6Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,18,24,2024-03-07T02:24:56Z,1110000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,
112,PT02M46.00S,2024-03-07T02:25:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,88.51839684625493,45.34313725490196,1610612741,18,24,2024-03-07T02:25:11Z,1120000,False,-23.0,55.0,1,right,MISS A. Dosunmu 6' driving Layup - blocked,"[1630245, 1628381]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.01,Missed,,,,,,,,,Collins,1628381.0,,
113,PT02M46.00S,2024-03-07T02:25:03.6Z,1,REGULAR,block,,[],1628381,,,1610612741,18,24,2024-03-07T02:25:05Z,1130000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2024-03-07T02:25:05.6Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,18,24,2024-03-07T02:25:11Z,1140000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,
115,PT02M37.00S,2024-03-07T02:25:12.9Z,1,REGULAR,3pt,Jump Shot,[],1629012,29.6484888304862,71.32352941176471,1610612762,21,24,2024-03-07T02:25:17Z,1150000,False,-107.0,226.0,1,left,C. Sexton 25' 3PT  (9 PTS) (T. Horton-Tucker 1 AST),"[1629012, 1629659]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,25.01,Made,9.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,
117,PT02M19.00S,2024-03-07T02:25:30.5Z,1,REGULAR,3pt,Jump Shot,[],1641763,69.33311432325887,28.431372549019606,1610612741,21,24,2024-03-07T02:25:35Z,1170000,False,-108.0,236.0,1,right,MISS J. Phillips 25' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,,,,,,,25.93,Missed,,,,,,,,,,,,
118,PT02M17.00S,2024-03-07T02:25:32.5Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,21,24,2024-03-07T02:25:35Z,1180000,False,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,117.0,2.0,0.0,2.0,,,,
119,PT02M11.00S,2024-03-07T02:25:39.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630245,89.70105124835742,70.58823529411765,1610612741,21,24,2024-03-07T02:30:42Z,1190000,False,103.0,44.0,1,right,MISS A. Dosunmu 11' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,11.2,Missed,,,,,,,,,,,,
120,PT02M08.00S,2024-03-07T02:25:42.2Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,21,24,2024-03-07T02:25:43Z,1200000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,119.0,2.0,2.0,0.0,,,,
121,PT01M54.00S,2024-03-07T02:25:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,10.988830486202366,50.98039215686274,1610612762,21,24,2024-03-07T02:31:08Z,1210000,False,-5.0,51.0,1,left,MISS C. Sexton finger roll Layup,[1629012],1610612762.0,UTA,finger roll,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.1,Missed,,,,,,,,,,,,
122,PT01M53.00S,2024-03-07T02:25:56.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,21,24,2024-03-07T02:25:59Z,1220000,False,,,0,,A. Drummond REBOUND (Off:2 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,121.0,3.0,1.0,2.0,,,,
123,PT01M47.00S,2024-03-07T02:26:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641931,70.51576872536137,78.92156862745098,1610612741,21,24,2024-03-07T02:32:14Z,1230000,False,145.0,225.0,1,right,MISS O. Bitim 26' running 3PT,[1641931],1610612741.0,CHI,running,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Right Center,,,,,,,26.72,Missed,,,,,,,,,,,,
124,PT01M44.00S,2024-03-07T02:26:05.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,21,24,2024-03-07T02:26:07Z,1240000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,123.0,3.0,3.0,0.0,,,,
125,PT01M33.00S,2024-03-07T02:26:16.0Z,1,REGULAR,3pt,Jump Shot,[],1628381,29.25427069645204,28.921568627450984,1610612762,24,24,2024-03-07T02:26:20Z,1250000,False,105.0,222.0,1,left,J. Collins 24' 3PT  (5 PTS) (J. Clarkson 1 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,24.62,Made,5.0,J. Clarkson,203903.0,1.0,,,,,,,,
127,PT01M18.00S,2024-03-07T02:26:34.7Z,1,REGULAR,foul,personal,[],1629659,,,1610612741,24,24,2024-03-07T02:26:47Z,1270000,False,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1628975]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,202041.0,1.0,0.0,Carter,1628975.0,,,,,,,,,,,,,,,
129,PT01M18.00S,2024-03-07T02:26:41.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,24,2024-03-07T02:26:41Z,1290000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,out,[],1629012,,,1610612741,24,24,2024-03-07T02:29:31Z,1300000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,out,[],1628381,,,1610612741,24,24,2024-03-07T02:29:31Z,1310000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,24,24,2024-03-07T02:29:31Z,1320000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,out,[],1641931,,,1610612741,24,24,2024-03-07T02:29:31Z,1330000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,in,[],1630209,,,1610612741,24,24,2024-03-07T02:29:31Z,1340000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,in,[],1627739,,,1610612741,24,24,2024-03-07T02:29:31Z,1350000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,24,24,2024-03-07T02:29:31Z,1360000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M18.00S,2024-03-07T02:29:13.4Z,1,REGULAR,substitution,in,[],201942,,,1610612741,24,24,2024-03-07T02:29:31Z,1370000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M08.00S,2024-03-07T02:29:44.1Z,1,REGULAR,3pt,Jump Shot,[],1641763,67.23061760840999,62.5,1610612741,24,27,2024-03-07T02:29:49Z,1380000,False,62.0,256.0,1,right,J. Phillips 26' 3PT  (3 PTS) (C. White 2 AST),"[1641763, 1629632]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,,26.3,Made,3.0,C. White,1629632.0,2.0,,,,,,,,
140,PT00M46.70S,2024-03-07T02:30:05.1Z,1,REGULAR,3pt,Jump Shot,[],1629659,28.991458607095925,24.264705882352942,1610612762,27,27,2024-03-07T02:34:00Z,1400000,False,129.0,220.0,1,left,T. Horton-Tucker 25' 3PT pullup (3 PTS) (O. Yurtseven 1 AST),"[1629659, 1630209]",1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,25.49,Made,3.0,O. Yurtseven,1630209.0,1.0,,,,,,,,
142,PT00M35.00S,2024-03-07T02:30:21.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,66.5735873850197,16.666666666666664,1610612741,27,30,2024-03-07T02:30:26Z,1420000,False,-167.0,262.0,1,right,C. White 31' 3PT  (8 PTS) (D. DeRozan 2 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,31.03,Made,8.0,D. DeRozan,201942.0,2.0,,,,,,,,
144,PT00M16.30S,2024-03-07T02:30:44.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,14.799605781865965,50.0,1610612762,29,30,2024-03-07T02:34:26Z,1440000,False,0.0,87.0,1,left,K. Dunn 8' driving floating Jump Shot (2 PTS),[1627739],1610612762.0,UTA,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.66,Made,2.0,,,,,,,,,,,
145,PT00M02.60S,2024-03-07T02:31:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629632,68.28186596583443,18.38235294117647,1610612741,29,33,2024-03-07T02:31:06Z,1450000,False,-158.0,246.0,1,right,C. White 29' 3PT  (11 PTS) (D. DeRozan 3 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,29.22,Made,11.0,D. DeRozan,201942.0,3.0,,,,,,,,
147,PT00M00.00S,2024-03-07T02:31:09.1Z,1,REGULAR,3pt,Jump Shot,[],203903,61.84296977660972,5.88235294117647,1610612762,29,33,2024-03-07T02:31:13Z,1470000,False,221.0,529.0,1,left,MISS J. Clarkson 57' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,57.3,Missed,,,,,,,,,,,,
148,PT00M00.00S,2024-03-07T02:31:11.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,29,33,2024-03-07T02:31:11Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,147.0,,,,,,,
149,PT00M00.00S,2024-03-07T02:31:12.8Z,1,REGULAR,period,end,[],0,,,1610612762,29,33,2024-03-07T02:31:12Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-07T02:34:56.2Z,2,REGULAR,period,start,[],0,,,1610612741,29,33,2024-03-07T02:34:56Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M49.00S,2024-03-07T02:35:06.6Z,2,REGULAR,3pt,Jump Shot,[],1628975,87.33574244415243,95.34313725490196,1610612741,29,36,2024-03-07T02:35:11Z,1510000,False,227.0,67.0,1,right,J. Carter 3PT  (3 PTS) (D. DeRozan 4 AST),"[1628975, 201942]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,,23.63,Made,3.0,D. DeRozan,201942.0,4.0,,,,,,,,
153,PT11M34.00S,2024-03-07T02:35:20.5Z,2,REGULAR,3pt,Jump Shot,[],203903,22.815374507227332,11.27450980392157,1610612762,29,36,2024-03-07T02:35:44Z,1530000,False,194.0,162.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,25.24,Missed,,,,,,,,,,,,
154,PT11M33.00S,2024-03-07T02:35:21.5Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,29,36,2024-03-07T02:35:25Z,1540000,False,,,0,,J. Phillips REBOUND (Off:0 Def:3),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,153.0,3.0,3.0,0.0,,,,
155,PT11M24.00S,2024-03-07T02:35:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.1819973718791,41.42156862745098,1610612741,29,38,2024-03-07T02:35:35Z,1550000,False,-43.0,96.0,1,right,D. DeRozan 10' turnaround Jump Shot (5 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.53,Made,5.0,,,,,,,,,,,
156,PT11M03.00S,2024-03-07T02:35:51.6Z,2,REGULAR,3pt,Jump Shot,[],1630209,31.750985545335087,39.46078431372549,1610612762,29,38,2024-03-07T02:35:56Z,1560000,False,53.0,246.0,1,left,MISS O. Yurtseven 25' 3PT,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Center,,,,,,,25.16,Missed,,,,,,,,,,,,
157,PT11M01.00S,2024-03-07T02:35:53.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,29,38,2024-03-07T02:35:56Z,1570000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,156.0,4.0,2.0,2.0,,,,
158,PT10M46.00S,2024-03-07T02:36:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.06636005256242,54.90196078431373,1610612741,29,40,2024-03-07T02:36:46Z,1580000,False,25.0,22.0,1,right,A. Drummond driving Layup (2 PTS),[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,3.3,Made,2.0,,,,,,,,,,,
159,PT10M27.00S,2024-03-07T02:36:27.3Z,2,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612762,29,40,2024-03-07T02:36:39Z,1590000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1641763, 1629659]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Left,2882.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,
161,PT10M27.00S,2024-03-07T02:36:58.5Z,2,REGULAR,freethrow,1 of 2,[],1629659,,,1610612762,30,40,2024-03-07T02:36:58Z,1610000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (4 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
162,PT10M27.00S,2024-03-07T02:37:17.9Z,2,REGULAR,freethrow,2 of 2,[],1629659,,,1610612762,31,40,2024-03-07T02:37:17Z,1620000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (5 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
163,PT10M13.00S,2024-03-07T02:37:42.2Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612741,31,40,2024-03-07T02:37:48Z,1630000,False,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Drummond 2 FT),"[203903, 203083]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,1628172.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
165,PT10M13.00S,2024-03-07T02:38:15.2Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,31,40,2024-03-07T02:38:15Z,1650000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
166,PT10M13.00S,2024-03-07T02:38:15.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,31,40,2024-03-07T02:38:15Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,
167,PT10M13.00S,2024-03-07T02:38:16.1Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,31,40,2024-03-07T02:38:20Z,1670000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M13.00S,2024-03-07T02:38:16.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,31,40,2024-03-07T02:38:20Z,1680000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M13.00S,2024-03-07T02:38:32.8Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,31,41,2024-03-07T02:38:32Z,1690000,False,,,0,,A. Drummond Free Throw 2 of 2 (3 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
170,PT10M02.00S,2024-03-07T02:38:45.0Z,2,REGULAR,2pt,Jump Shot,[],1627739,13.61695137976347,32.35294117647059,1610612762,33,41,2024-03-07T02:39:33Z,1700000,False,88.0,75.0,1,left,K. Dunn 11' pullup Jump Shot (4 PTS),[1627739],1610612762.0,UTA,pullup,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,11.61,Made,4.0,,,,,,,,,,,
172,PT09M40.00S,2024-03-07T02:39:07.6Z,2,REGULAR,3pt,Jump Shot,[],1627936,92.06636005256242,2.941176470588235,1610612741,33,41,2024-03-07T02:39:12Z,1720000,False,-235.0,22.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,,,,,23.63,Missed,,,,,,,,,,,,
