actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
44,PT08M01.00S,2024-04-10T01:17:51.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631128,8.492115637319317,46.32352941176471,1610612743,4,16,2024-04-10T01:17:59Z,440000,False,18.0,27.0,1,left,C. Braun running DUNK (8 PTS) (K. Caldwell-Pope 3 AST),"[1631128, 203484]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.29,Made,8.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,,,,,
46,PT07M48.00S,2024-04-10T01:18:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,90.88370565045992,62.254901960784316,1610612762,4,16,2024-04-10T01:18:09Z,460000,False,61.0,33.0,1,right,MISS O. Yurtseven 6' turnaround Shot,[1630209],1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
47,PT07M46.00S,2024-04-10T01:18:06.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,4,16,2024-04-10T01:18:09Z,470000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT07M28.00S,2024-04-10T01:18:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.280551905387648,53.18627450980392,1610612743,4,16,2024-04-10T01:18:29Z,480000,False,-16.0,35.0,1,left,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
49,PT07M27.00S,2024-04-10T01:18:25.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,4,16,2024-04-10T01:18:29Z,490000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,48.0,4.0,3.0,1.0,,,,,,,,,,
50,PT07M25.00S,2024-04-10T01:18:27.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,3.7614980289093296,94.36274509803921,1610612743,4,16,2024-04-10T01:18:33Z,500000,False,-222.0,-17.0,1,left,MISS J. Murray 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,22.25,Missed,,,,,,,,,,,,,,,,,,
51,PT07M25.00S,2024-04-10T01:18:27.9Z,1,REGULAR,rebound,defensive,[],1629677,,,1610612762,4,16,2024-04-10T01:18:33Z,510000,False,,,0,,L. Samanic REBOUND (Off:1 Def:1),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Left Corner 3,24+ Left,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,
52,PT07M12.00S,2024-04-10T01:18:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629677,92.19776609724047,61.51960784313726,1610612762,4,16,2024-04-10T01:20:56Z,520000,False,58.0,21.0,1,right,MISS L. Samanic 6' turnaround Shot - blocked,"[1629677, 1627750]",1610612762.0,UTA,turnaround,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,Murray,1627750.0,,,,
53,PT07M12.00S,2024-04-10T01:18:42.5Z,1,REGULAR,block,,[],1627750,,,1610612762,4,16,2024-04-10T01:18:44Z,530000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M11.00S,2024-04-10T01:18:43.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,4,16,2024-04-10T01:20:56Z,535000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,52.0,,,,,,,,,,,,,
54,PT07M11.00S,2024-04-10T01:18:54.8Z,1,REGULAR,substitution,out,[],1641707,,,1610612762,4,16,2024-04-10T01:19:05Z,540000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M11.00S,2024-04-10T01:18:54.8Z,1,REGULAR,substitution,in,[],1629647,,,1610612762,4,16,2024-04-10T01:19:05Z,550000,False,,,0,,SUB in: D. Bazley,[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M07.00S,2024-04-10T01:19:16.0Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,4,16,2024-04-10T01:19:16Z,560000,False,,,0,,Jump Ball L. Samanic vs. J. Murray: Tip to K. George,"[1641718, 1629677, 1627750]",1610612762.0,UTA,heldball,K. George,1641718.0,George,K. George,Samanic,1629677.0,Murray,1627750.0,,,,,,,,,,,,,,,,,,,,,,
60,PT07M00.00S,2024-04-10T01:19:22.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,89.17542706964521,36.51960784313725,1610612762,4,16,2024-04-10T01:19:27Z,590000,False,-67.0,49.0,1,right,MISS O. Yurtseven 8' turnaround Hook,[1630209],1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Left,8.35,Missed,,,,,,,,,,,,,,,,,,
61,PT06M59.00S,2024-04-10T01:19:23.4Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,4,16,2024-04-10T01:19:27Z,600000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,,,
62,PT06M45.00S,2024-04-10T01:19:37.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.966491458607096,43.872549019607845,1610612743,4,18,2024-04-10T01:19:42Z,610000,False,31.0,22.0,1,left,N. Jokic bank Hook (4 PTS),[203999],1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.79,Made,4.0,,,,,,,,,,,,,,,,,
63,PT06M32.00S,2024-04-10T01:19:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,92.06636005256242,64.95098039215686,1610612762,4,18,2024-04-10T01:24:34Z,620000,False,75.0,22.0,1,right,MISS J. Juzang 7' driving floating Shot,[1630548],1610612762.0,UTA,driving floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
64,PT06M30.00S,2024-04-10T01:19:53.1Z,1,REGULAR,rebound,offensive,[],1630209,,,1610612762,4,18,2024-04-10T01:19:55Z,630000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:0),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,63.0,2.0,0.0,2.0,,,,,,,,,,
65,PT06M29.00S,2024-04-10T01:19:54.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,88.38699080157687,48.03921568627451,1610612762,6,18,2024-04-10T01:20:00Z,640000,False,-10.0,57.0,1,right,O. Yurtseven turnaround Hook (6 PTS),[1630209],1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,6.0,,,,,,,,,,,,,,,,,
66,PT06M12.00S,2024-04-10T01:20:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629008,31.225361366622867,45.09803921568628,1610612743,6,18,2024-04-10T01:25:12Z,650000,False,25.0,241.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.22,Missed,,,,,,,,,,,,,,,,,,
67,PT06M08.00S,2024-04-10T01:20:15.3Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,6,18,2024-04-10T01:25:12Z,660000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,
68,PT06M07.00S,2024-04-10T01:20:15.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,30.831143232588698,66.17647058823529,1610612743,6,21,2024-04-10T01:20:20Z,670000,False,-81.0,237.0,1,left,M. Porter Jr. 25' 3PT  (5 PTS) (C. Braun 1 AST),"[1629008, 1631128]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.07,Made,5.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
70,PT05M49.00S,2024-04-10T01:20:34.0Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,6,21,2024-04-10T01:20:37Z,690000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 203999]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,
71,PT05M49.00S,2024-04-10T01:20:34.0Z,1,REGULAR,steal,,[],203999,,,1610612743,6,21,2024-04-10T01:20:35Z,700000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
72,PT05M43.00S,2024-04-10T01:20:39.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,4.944152431011826,54.166666666666664,1610612743,6,23,2024-04-10T01:26:19Z,710000,False,-21.0,-6.0,1,left,J. Murray running reverse DUNK (6 PTS) (K. Caldwell-Pope 4 AST),"[1627750, 203484]",1610612743.0,DEN,running reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.16,Made,6.0,K. Caldwell-Pope,203484.0,4.0,,,,,,,,,,,,,,
74,PT05M30.00S,2024-04-10T01:21:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,92.06636005256242,45.83333333333333,1610612762,8,23,2024-04-10T01:29:15Z,730000,False,-21.0,22.0,1,right,J. Juzang cutting Layup (2 PTS) (O. Yurtseven 1 AST),"[1630548, 1630209]",1610612762.0,UTA,cutting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,3.03,Made,2.0,O. Yurtseven,1630209.0,1.0,,,,,,,,,,,,,,
76,PT05M19.00S,2024-04-10T01:21:15.4Z,1,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,8,23,2024-04-10T01:21:21Z,750000,False,,,0,,J. Murray lost ball out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,lost ball,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,201639.0,,,,,,
77,PT05M19.00S,2024-04-10T01:21:18.4Z,1,REGULAR,substitution,out,[],1629677,,,1610612762,8,23,2024-04-10T01:21:24Z,760000,False,,,0,,SUB out: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2024-04-10T01:21:18.4Z,1,REGULAR,substitution,out,[],1629008,,,1610612762,8,23,2024-04-10T01:21:24Z,770000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M19.00S,2024-04-10T01:21:18.4Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,8,23,2024-04-10T01:21:24Z,780000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M19.00S,2024-04-10T01:21:18.4Z,1,REGULAR,substitution,in,[],1631212,,,1610612762,8,23,2024-04-10T01:21:24Z,790000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M02.00S,2024-04-10T01:21:50.4Z,1,REGULAR,turnover,bad pass,[],1630209,,,1610612762,8,23,2024-04-10T01:21:54Z,800000,False,,,0,,O. Yurtseven bad pass TURNOVER (2 TO),"[1630209, 1627750]",1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,Murray,1627750.0,,,,,,,
