actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
416,PT06M45.00S,2023-12-30T23:33:48.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612748,65,69,2023-12-30T23:33:55Z,4040000,False,,,0,,L. Markkanen shooting personal FOUL (4 PF) (Butler 2 FT),"[1628374, 202710]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,,,,,,,202035.0,4.0,0.0,Butler,202710.0,,,,,,
418,PT06M45.00S,2023-12-30T23:34:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,65,69,2023-12-30T23:34:01Z,4060000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M45.00S,2023-12-30T23:36:24.2Z,3,REGULAR,substitution,out,[],1628374,,,1610612748,65,69,2023-12-30T23:36:37Z,4070000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M45.00S,2023-12-30T23:36:24.2Z,3,REGULAR,substitution,in,[],203482,,,1610612748,65,69,2023-12-30T23:36:37Z,4080000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M45.00S,2023-12-30T23:36:24.2Z,3,REGULAR,substitution,out,[],1627739,,,1610612748,65,69,2023-12-30T23:36:49Z,4090000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M45.00S,2023-12-30T23:36:24.2Z,3,REGULAR,substitution,in,[],1641718,,,1610612748,65,69,2023-12-30T23:36:49Z,4100000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M45.00S,2023-12-30T23:36:57.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,65,70,2023-12-31T02:08:46Z,4110000,False,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
425,PT06M45.00S,2023-12-30T23:36:57.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,65,71,2023-12-31T02:08:46Z,4120000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
426,PT06M27.00S,2023-12-30T23:37:29.4Z,3,REGULAR,turnover,bad pass,[],1629012,,,1610612762,65,71,2023-12-30T23:37:33Z,4130000,False,,,0,,C. Sexton bad pass TURNOVER (3 TO),"[1629012, 1628389]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Adebayo,1628389.0
427,PT06M27.00S,2023-12-30T23:37:29.4Z,3,REGULAR,steal,,[],1628389,,,1610612748,65,71,2023-12-30T23:37:30Z,4140000,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT06M23.00S,2023-12-30T23:37:33.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629312,78.0059132720105,8.333333333333332,1610612748,65,71,2023-12-30T23:40:08Z,4150000,False,-208.0,154.0,1,right,MISS H. Highsmith 25' running 3PT,[1629312],1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
429,PT06M19.00S,2023-12-30T23:37:37.2Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,65,71,2023-12-30T23:37:40Z,4160000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,428.0,4.0,4.0,0.0,,,,,,,,,,,,,
430,PT06M18.00S,2023-12-30T23:37:43.4Z,3,REGULAR,foul,personal,['2freethrow'],202710,,,1610612762,65,71,2023-12-30T23:37:56Z,4170000,False,,,0,,J. Butler shooting personal FOUL (2 PF) (Sexton 2 FT),"[202710, 1629012]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,2.0,0.0,Sexton,1629012.0,,,,,,
432,PT06M18.00S,2023-12-30T23:38:09.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612762,66,71,2023-12-30T23:38:09Z,4190000,False,,,0,,C. Sexton Free Throw 1 of 2 (19 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
433,PT06M18.00S,2023-12-30T23:38:10.3Z,3,REGULAR,substitution,out,[],202710,,,1610612762,66,71,2023-12-30T23:38:15Z,4200000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M18.00S,2023-12-30T23:38:10.3Z,3,REGULAR,substitution,in,[],201567,,,1610612762,66,71,2023-12-30T23:38:15Z,4210000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M18.00S,2023-12-30T23:38:27.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612762,67,71,2023-12-30T23:38:27Z,4220000,False,,,0,,C. Sexton Free Throw 2 of 2 (20 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
436,PT06M03.00S,2023-12-30T23:38:43.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,88.12417871222075,50.245098039215684,1610612748,67,71,2023-12-30T23:41:37Z,4230000,False,1.0,59.0,1,right,MISS J. Jaquez Jr. turnaround Hook,[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,,
437,PT06M01.00S,2023-12-30T23:38:45.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,67,71,2023-12-30T23:38:48Z,4240000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,436.0,10.0,9.0,1.0,,,,,,,,,,,,,
438,PT06M01.00S,2023-12-30T23:38:48.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612748,67,71,2023-12-30T23:38:58Z,4250000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631117, 1628389]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Adebayo,1628389.0,,,,,,
440,PT06M01.00S,2023-12-30T23:39:13.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,67,72,2023-12-30T23:39:13Z,4270000,False,,,0,,B. Adebayo Free Throw 1 of 2 (20 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
441,PT06M01.00S,2023-12-30T23:39:14.0Z,3,REGULAR,substitution,out,[],1629012,,,1610612748,67,72,2023-12-30T23:39:16Z,4280000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M01.00S,2023-12-30T23:39:14.0Z,3,REGULAR,substitution,in,[],203903,,,1610612748,67,72,2023-12-30T23:39:16Z,4290000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M01.00S,2023-12-30T23:39:32.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,67,73,2023-12-30T23:39:32Z,4300000,False,,,0,,B. Adebayo Free Throw 2 of 2 (21 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
444,PT05M51.00S,2023-12-30T23:39:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629639,,,1610612762,67,73,2023-12-30T23:39:53Z,4310000,False,,,0,,T. Herro shooting personal FOUL (2 PF) (George 3 FT),"[1629639, 1641718]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,202035.0,2.0,0.0,George,1641718.0,,,,,,
446,PT05M51.00S,2023-12-30T23:40:14.6Z,3,REGULAR,freethrow,1 of 3,[],1641718,,,1610612762,68,73,2023-12-30T23:40:14Z,4330000,False,,,0,,K. George Free Throw 1 of 3 (4 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
447,PT05M51.00S,2023-12-30T23:40:28.4Z,3,REGULAR,freethrow,2 of 3,[],1641718,,,1610612762,69,73,2023-12-30T23:40:28Z,4340000,False,,,0,,K. George Free Throw 2 of 3 (5 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
448,PT05M51.00S,2023-12-30T23:40:29.9Z,3,REGULAR,substitution,out,[],1629639,,,1610612762,69,73,2023-12-30T23:40:39Z,4350000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M51.00S,2023-12-30T23:40:29.9Z,3,REGULAR,substitution,in,[],1629130,,,1610612762,69,73,2023-12-30T23:40:39Z,4360000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M51.00S,2023-12-30T23:40:56.4Z,3,REGULAR,freethrow,3 of 3,[],1641718,,,1610612762,70,73,2023-12-30T23:40:56Z,4370000,False,,,0,,K. George Free Throw 3 of 3 (6 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
451,PT05M42.00S,2023-12-30T23:41:06.5Z,3,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,70,73,2023-12-30T23:41:12Z,4380000,False,,,0,,J. Jaquez Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631170],1610612748.0,MIA,lost ball,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202035.0,,,,,,,,1.0,,
452,PT05M25.00S,2023-12-30T23:41:30.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,5.601182654402102,44.6078431372549,1610612762,72,73,2023-12-30T23:41:35Z,4390000,False,27.0,0.0,1,left,S. Fontecchio driving Layup (10 PTS) (K. Olynyk 2 AST),"[1631323, 203482]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.7,Made,10.0,,,,,,,,,,,,K. Olynyk,203482.0,2.0,,,
454,PT05M16.00S,2023-12-30T23:41:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.40932982917214,49.26470588235294,1610612748,72,73,2023-12-30T23:45:32Z,4410000,False,-4.0,28.0,1,right,MISS B. Adebayo driving Layup - blocked,"[1628389, 1631117]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,Kessler,1631117.0,,,,,,,,,,,
455,PT05M16.00S,2023-12-30T23:41:39.2Z,3,REGULAR,block,,[],1631117,,,1610612748,72,73,2023-12-30T23:41:41Z,4420000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
456,PT05M13.00S,2023-12-30T23:41:42.2Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,72,73,2023-12-30T23:41:44Z,4430000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,454.0,5.0,5.0,0.0,,,,,,,,,,,,,
457,PT05M04.00S,2023-12-30T23:41:50.7Z,3,REGULAR,3pt,Jump Shot,[],1641718,28.991458607095925,73.2843137254902,1610612762,75,73,2023-12-30T23:41:55Z,4440000,False,-116.0,220.0,1,left,K. George 24' 3PT  (9 PTS) (S. Fontecchio 2 AST),"[1641718, 1631323]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.89,Made,9.0,,,,,,,,,,,,S. Fontecchio,1631323.0,2.0,,,
459,PT05M03.00S,2023-12-30T23:41:55.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,75,73,2023-12-30T23:41:55Z,4460000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M51.00S,2023-12-30T23:45:06.5Z,3,REGULAR,turnover,traveling,[],201567,,,1610612748,75,73,2023-12-30T23:45:14Z,4470000,False,,,0,,K. Love traveling TURNOVER (1 TO),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,,,,,,,,1.0,,
461,PT04M36.00S,2023-12-30T23:45:35.9Z,3,REGULAR,turnover,bad pass,[],203482,,,1610612762,75,73,2023-12-30T23:45:40Z,4480000,False,,,0,,K. Olynyk bad pass TURNOVER (2 TO),"[203482, 1628389]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Adebayo,1628389.0
462,PT04M36.00S,2023-12-30T23:45:35.9Z,3,REGULAR,steal,,[],1628389,,,1610612748,75,73,2023-12-30T23:45:37Z,4490000,False,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT04M23.00S,2023-12-30T23:45:48.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,78.13731931668858,49.50980392156863,1610612748,75,75,2023-12-30T23:45:53Z,4500000,False,-2.0,153.0,1,right,B. Adebayo 15' Jump Shot (23 PTS) (D. Robinson 3 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.3,Made,23.0,,,,,,,,,,,,D. Robinson,1629130.0,3.0,,,
465,PT04M00.00S,2023-12-30T23:46:14.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612762,75,75,2023-12-30T23:46:19Z,4520000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Olynyk 2 FT),"[1629130, 203482]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,3.0,0.0,Olynyk,203482.0,,,,,,
467,PT04M00.00S,2023-12-30T23:46:37.3Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,76,75,2023-12-30T23:46:37Z,4540000,False,,,0,,K. Olynyk Free Throw 1 of 2 (12 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
468,PT04M00.00S,2023-12-30T23:46:50.8Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,77,75,2023-12-30T23:46:50Z,4550000,False,,,0,,K. Olynyk Free Throw 2 of 2 (13 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
469,PT03M45.00S,2023-12-30T23:47:08.2Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,77,75,2023-12-30T23:54:26Z,4560000,False,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 203482]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,Olynyk,203482.0
470,PT03M45.00S,2023-12-30T23:47:08.2Z,3,REGULAR,steal,,[],203482,,,1610612762,77,75,2023-12-30T23:47:10Z,4570000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
471,PT03M36.00S,2023-12-30T23:47:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,11.12023653088042,43.13725490196079,1610612762,79,75,2023-12-30T23:50:40Z,4580000,False,34.0,52.0,1,left,S. Fontecchio 6' driving Layup (12 PTS) (J. Clarkson 1 AST),"[1631323, 203903]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,6.23,Made,12.0,,,,,,,,,,,,J. Clarkson,203903.0,1.0,,,
473,PT03M26.00S,2023-12-30T23:47:27.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,78.53153745072274,7.107843137254902,1610612748,79,78,2023-12-30T23:51:05Z,4600000,False,-214.0,149.0,1,right,D. Robinson 26' 3PT pullup (9 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.13,Made,9.0,,,,,,,,,,,,B. Adebayo,1628389.0,2.0,,,
475,PT03M09.00S,2023-12-30T23:47:44.7Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,79,78,2023-12-30T23:47:48Z,4620000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1641718, 1629312]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Highsmith,1629312.0
476,PT03M09.00S,2023-12-30T23:47:44.7Z,3,REGULAR,steal,,[],1629312,,,1610612748,79,78,2023-12-30T23:47:46Z,4630000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
477,PT03M06.00S,2023-12-30T23:47:47.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629312,92.46057818659659,54.166666666666664,1610612748,79,80,2023-12-30T23:47:53Z,4640000,False,21.0,18.0,1,right,H. Highsmith running DUNK (2 PTS),[1629312],1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.78,Made,2.0,,,,,,,,,,,,,,,,,
478,PT02M48.00S,2023-12-30T23:48:05.0Z,3,REGULAR,3pt,Jump Shot,[],1641718,32.670827858081466,68.13725490196079,1610612762,79,80,2023-12-30T23:51:52Z,4650000,False,-91.0,255.0,1,left,MISS K. George 27' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
479,PT02M45.00S,2023-12-30T23:48:08.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,79,80,2023-12-30T23:48:10Z,4660000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:10),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,478.0,11.0,10.0,1.0,,,,,,,,,,,,,
480,PT02M39.00S,2023-12-30T23:48:14.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629130,92.85479632063075,54.90196078431373,1610612748,79,80,2023-12-30T23:54:34Z,4670000,False,25.0,15.0,1,right,MISS D. Robinson running Layup - blocked,"[1629130, 1631117]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,Kessler,1631117.0,,,,,,,,,,,
481,PT02M39.00S,2023-12-30T23:48:14.6Z,3,REGULAR,block,,[],1631117,,,1610612748,79,80,2023-12-30T23:48:16Z,4680000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT02M37.00S,2023-12-30T23:48:16.6Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,79,80,2023-12-30T23:48:19Z,4690000,False,,,0,,W. Kessler REBOUND (Off:0 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,480.0,6.0,6.0,0.0,,,,,,,,,,,,,
483,PT02M35.00S,2023-12-30T23:48:22.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612762,79,80,2023-12-30T23:48:27Z,4700000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Fontecchio 2 FT),"[201567, 1631323]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Fontecchio,1631323.0,,,,,,
485,PT02M35.00S,2023-12-30T23:48:55.1Z,3,REGULAR,freethrow,1 of 2,[],1631323,,,1610612762,79,80,2023-12-30T23:49:20Z,4720000,False,,,0,,MISS S. Fontecchio Free Throw 1 of 2,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT02M35.00S,2023-12-30T23:48:55.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,79,80,2023-12-30T23:49:20Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,
487,PT02M35.00S,2023-12-30T23:48:55.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612762,79,80,2023-12-30T23:49:08Z,4740000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M35.00S,2023-12-30T23:48:55.8Z,3,REGULAR,substitution,out,[],1629312,,,1610612762,79,80,2023-12-30T23:49:08Z,4750000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M35.00S,2023-12-30T23:48:55.8Z,3,REGULAR,substitution,in,[],1631288,,,1610612762,79,80,2023-12-30T23:49:08Z,4760000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M35.00S,2023-12-30T23:48:55.8Z,3,REGULAR,substitution,in,[],1629639,,,1610612762,79,80,2023-12-30T23:49:08Z,4770000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M35.00S,2023-12-30T23:48:55.1Z,3,REGULAR,freethrow,2 of 2,[],1631323,,,1610612762,79,80,2023-12-30T23:49:20Z,4780000,False,,,0,,MISS S. Fontecchio Free Throw 2 of 2,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
492,PT02M34.00S,2023-12-30T23:48:56.1Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,79,80,2023-12-30T23:49:20Z,4790000,False,,,0,,T. Herro REBOUND (Off:2 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,491.0,6.0,4.0,2.0,,,,,,,,,,,,,
493,PT02M23.00S,2023-12-30T23:49:30.1Z,3,REGULAR,3pt,Jump Shot,[],1631170,90.62089356110381,3.1862745098039214,1610612748,79,80,2023-12-30T23:49:35Z,4800000,False,-234.0,36.0,1,right,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
494,PT02M19.00S,2023-12-30T23:49:34.1Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,79,80,2023-12-31T00:02:22Z,4810000,False,,,0,,W. Kessler REBOUND (Off:0 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,493.0,7.0,7.0,0.0,,,,,,,,,,,,,
495,PT02M12.00S,2023-12-30T23:49:40.3Z,3,REGULAR,3pt,Jump Shot,[],1631323,7.835085413929041,95.09803921568627,1610612762,79,80,2023-12-30T23:49:44Z,4820000,False,-225.0,21.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
496,PT02M10.00S,2023-12-30T23:49:42.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,79,80,2023-12-30T23:49:44Z,4830000,False,,,0,,K. Love REBOUND (Off:2 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,495.0,4.0,2.0,2.0,,,,,,,,,,,,,
497,PT02M01.00S,2023-12-30T23:49:51.9Z,3,REGULAR,2pt,Jump Shot,[],1629639,81.15965834428384,78.67647058823529,1610612748,79,82,2023-12-30T23:49:56Z,4840000,False,143.0,125.0,1,right,T. Herro 19' pullup Jump Shot (20 PTS) (J. Cain 1 AST),"[1629639, 1631288]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,19.0,Made,20.0,,,,,,,,,,,,J. Cain,1631288.0,1.0,,,
499,PT01M39.00S,2023-12-30T23:50:14.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,12.565703022339028,48.77450980392157,1610612762,81,82,2023-12-30T23:58:14Z,4860000,False,6.0,66.0,1,left,J. Clarkson 6' driving floating Jump Shot (6 PTS) (K. Olynyk 3 AST),"[203903, 203482]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,6.0,,,,,,,,,,,,K. Olynyk,203482.0,3.0,,,
