actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
27,PT09M43.00S,2024-03-17T01:44:31.1Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,2,2,2024-03-17T01:45:12Z,270000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M43.00S,2024-03-17T01:44:35.6Z,1,REGULAR,foul,personal,[],1630183,,,1610612762,2,2,2024-03-17T01:52:09Z,280000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1631117]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,1.0,0.0,Kessler,1631117.0,,,,,,,,
30,PT09M34.00S,2024-03-17T01:45:01.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641729,20.318659658344284,30.637254901960787,1610612762,4,2,2024-03-17T01:45:05Z,300000,False,97.0,138.0,1,left,B. Sensabaugh 16' pullup Jump Shot (4 PTS) (K. Dunn 1 AST),"[1641729, 1627739]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,16.9,Made,,,,,4.0,,,,,,K. Dunn,1627739.0,1.0,,,,,
31,PT09M20.00S,2024-03-17T01:45:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,84.97043363994744,49.26470588235294,1610612750,4,2,2024-03-17T01:45:20Z,310000,False,-4.0,89.0,1,right,MISS J. McDaniels 8' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,8.89,Missed,,,,,,,,,,,,,,,,,,
32,PT09M18.00S,2024-03-17T01:45:17.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,4,2,2024-03-17T01:45:20Z,320000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,31.0,3.0,2.0,1.0,,,,,,,,,,,,,,
33,PT09M04.00S,2024-03-17T01:45:31.5Z,1,REGULAR,3pt,Jump Shot,[],1641707,4.944152431011826,95.58823529411765,1610612762,4,2,2024-03-17T01:45:36Z,330000,False,-228.0,-6.0,1,left,MISS T. Hendricks 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
34,PT09M00.00S,2024-03-17T01:45:35.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,4,2,2024-03-17T01:52:15Z,340000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M43.00S,2024-03-17T01:45:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,89.83245729303549,49.754901960784316,1610612750,4,4,2024-03-17T01:45:57Z,350000,False,-1.0,43.0,1,right,M. Conley driving finger roll Layup (2 PTS) (N. Reid 1 AST),"[201144, 1629675]",1610612750.0,MIN,driving finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,2.0,,,,,,N. Reid,1629675.0,1.0,,,,,
38,PT08M25.00S,2024-03-17T01:46:10.1Z,1,REGULAR,3pt,Jump Shot,[],1641729,31.37935282522996,59.33670343137255,1610612762,4,4,2024-03-17T01:46:32Z,370000,False,-47.0,242.0,1,left,MISS B. Sensabaugh 24' pullup 3PT - blocked,"[1641729, 1630162]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,24.7,Missed,,,,,,,,,,,,,,Edwards,1630162.0,,,
39,PT08M25.00S,2024-03-17T01:46:10.1Z,1,REGULAR,block,,[],1630162,,,1610612762,4,4,2024-03-17T01:46:12Z,380000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
40,PT08M23.00S,2024-03-17T01:46:12.1Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,4,4,2024-03-17T01:46:14Z,390000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT08M21.00S,2024-03-17T01:46:14.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,70.64717477003943,70.83333333333334,1610612750,4,4,2024-03-17T01:50:22Z,400000,False,104.0,223.0,1,right,MISS A. Edwards 24' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2024-03-17T01:46:18.0Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,4,4,2024-03-17T02:07:37Z,410000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
155,PT08M17.00S,2024-03-17T01:46:18.4Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,4,4,2024-03-17T02:08:01Z,415000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1629675]",1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
156,PT08M17.00S,2024-03-17T01:46:18.4Z,1,REGULAR,steal,,[],1629675,,,1610612750,4,4,2024-03-17T02:07:55Z,417500,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M13.00S,2024-03-17T01:46:22.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,67.09921156373193,48.77450980392157,1610612750,4,4,2024-03-17T02:07:55Z,420000,False,-6.0,257.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2024-03-17T01:46:25.6Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,4,4,2024-03-17T01:46:25Z,430000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,43.0,3.0,2.0,1.0,,,,,,,,,,,,,,
45,PT08M00.00S,2024-03-17T01:46:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,17.69053876478318,42.8921568627451,1610612762,6,4,2024-03-17T01:46:41Z,440000,False,36.0,114.0,1,left,K. Dunn 11' step back Jump Shot (2 PTS),[1627739],1610612762.0,UTA,step back,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,11.92,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M46.00S,2024-03-17T01:46:48.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,82.34231274638634,41.42156862745098,1610612750,6,4,2024-03-17T01:46:55Z,450000,False,-43.0,113.0,1,right,MISS K. Anderson 12' floating Shot,[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
47,PT07M43.00S,2024-03-17T01:46:51.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,6,4,2024-03-17T01:46:55Z,460000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,46.0,4.0,3.0,1.0,,,,,,,,,,,,,,
48,PT07M36.00S,2024-03-17T01:46:58.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641718,14.536793692509855,36.27450980392157,1610612762,8,4,2024-03-17T01:54:28Z,470000,False,69.0,84.0,1,left,K. George 10' running Layup (2 PTS),[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,10.85,Made,,,,,2.0,,,,,,,,,,,,,
49,PT07M26.00S,2024-03-17T01:47:12.2Z,1,REGULAR,foul,personal,[],1627739,,,1610612750,8,4,2024-03-17T01:47:15Z,480000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1630162]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,2530.0,1.0,0.0,Edwards,1630162.0,,,,,,,,
51,PT07M18.00S,2024-03-17T01:47:36.9Z,1,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612750,8,4,2024-03-17T01:47:50Z,500000,False,,,0,,T. Hendricks shooting personal FOUL (1 PF) (Reid 2 FT),"[1641707, 1629675]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,1.0,0.0,Reid,1629675.0,,,,,,,,
53,PT07M18.00S,2024-03-17T01:48:05.5Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,8,5,2024-03-17T01:48:05Z,520000,False,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
54,PT07M18.00S,2024-03-17T01:48:22.1Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,8,6,2024-03-17T01:48:22Z,530000,False,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
55,PT07M11.00S,2024-03-17T01:48:34.7Z,1,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,8,6,2024-03-17T01:48:41Z,540000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (2 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627534.0,,,,,,,,,,2.0,,
56,PT06M51.00S,2024-03-17T01:49:04.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,89.04402102496715,35.049019607843135,1610612750,8,6,2024-03-17T01:49:09Z,550000,False,-75.0,50.0,1,right,MISS K. Anderson 9' driving floating Shot,[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,9.03,Missed,,,,,,,,,,,,,,,,,,
57,PT06M49.00S,2024-03-17T01:49:06.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,8,6,2024-03-17T01:49:09Z,560000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,56.0,5.0,4.0,1.0,,,,,,,,,,,,,,
58,PT06M38.00S,2024-03-17T01:49:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,12.565703022339028,37.254901960784316,1610612762,8,6,2024-03-17T01:49:20Z,570000,False,64.0,66.0,1,left,MISS K. George 9' driving floating bank Shot,[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,9.14,Missed,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2024-03-17T01:49:17.4Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,8,6,2024-03-17T01:49:20Z,580000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,,
60,PT06M33.00S,2024-03-17T01:49:21.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203937,87.20433639947439,42.8921568627451,1610612750,8,6,2024-03-17T01:50:13Z,590000,False,-36.0,68.0,1,right,MISS K. Anderson 7' driving floating Shot,[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
61,PT06M30.00S,2024-03-17T01:49:24.8Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,8,6,2024-03-17T02:09:40Z,600000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,,,
160,PT06M30.00S,2024-03-17T01:49:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,91.01511169513797,48.529411764705884,1610612750,8,6,2024-03-17T02:10:29Z,605000,False,-7.0,32.0,1,right,MISS K. Anderson tip Layup - blocked,"[203937, 1631117]",1610612750.0,MIN,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,Kessler,1631117.0,,,
161,PT06M30.00S,2024-03-17T01:49:29.0Z,1,REGULAR,block,,[],1631117,,,1610612750,8,6,2024-03-17T02:09:34Z,607500,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT06M30.00S,2024-03-17T01:49:29.0Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,8,6,2024-03-17T02:10:29Z,608750,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,160.0,4.0,3.0,1.0,,,,,,,,,,,,,,
62,PT06M21.00S,2024-03-17T01:49:36.3Z,1,REGULAR,foul,personal,[],1630183,,,1610612762,8,6,2024-03-17T02:09:34Z,610000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1641718]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2003.0,2.0,0.0,George,1641718.0,,,,,,,,
64,PT06M21.00S,2024-03-17T01:49:43.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,8,6,2024-03-17T02:09:34Z,630000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M21.00S,2024-03-17T01:52:18.7Z,1,REGULAR,substitution,out,[],203937,,,1610612762,8,6,2024-03-17T02:09:34Z,640000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M21.00S,2024-03-17T01:52:18.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612762,8,6,2024-03-17T02:09:34Z,650000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M21.00S,2024-03-17T01:52:18.7Z,1,REGULAR,substitution,in,[],203933,,,1610612762,8,6,2024-03-17T02:09:34Z,660000,False,,,0,,SUB in: T. Warren,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M21.00S,2024-03-17T01:52:18.7Z,1,REGULAR,substitution,in,[],1629638,,,1610612762,8,6,2024-03-17T02:09:34Z,670000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2024-03-17T01:52:56.0Z,1,REGULAR,3pt,Jump Shot,[],1641729,26.757555847568987,77.69607843137256,1610612762,8,6,2024-03-17T01:53:02Z,680000,False,-138.0,199.0,1,left,MISS B. Sensabaugh 24' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,24.25,Missed,,,,,,,,,,,,,,,,,,
70,PT06M10.00S,2024-03-17T01:52:59.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,8,6,2024-03-17T01:52:59Z,690000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,69.0,4.0,4.0,0.0,,,,,,,,,,,,,,
71,PT06M00.00S,2024-03-17T01:53:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.06636005256242,55.88235294117647,1610612750,8,8,2024-03-17T01:57:24Z,700000,False,29.0,22.0,1,right,A. Edwards driving reverse Layup (4 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,4.0,,,,,,,,,,,,,
72,PT06M00.00S,2024-03-17T01:53:12.9Z,1,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612750,8,8,2024-03-17T01:53:20Z,710000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Edwards 1 FT),"[1631117, 1630162]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,1.0,0.0,Edwards,1630162.0,,,,,,,,
