actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
84,PT05M06.00S,2023-12-09T03:25:39.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641738,,,1610612746,11,19,2023-12-09T03:25:39Z,840000,False,,,0,,K. Brown Free Throw 2 of 2 (1 PTS),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
85,PT04M52.00S,2023-12-09T03:26:00.5Z,1,REGULAR,foul,personal,[],1629611,,,1610612762,11,19,2023-12-09T03:26:09Z,850000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 203903]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Clarkson,203903.0,,,
87,PT04M46.00S,2023-12-09T03:26:26.5Z,1,REGULAR,foul,personal,[],202331,,,1610612762,11,19,2023-12-09T03:26:30Z,870000,False,,,0,,P. George personal FOUL (2 PF),"[202331, 203482]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,203054.0,2.0,0.0,Olynyk,203482.0,,,
89,PT04M46.00S,2023-12-09T03:26:45.1Z,1,REGULAR,substitution,out,[],202331,,,1610612762,11,19,2023-12-09T03:26:48Z,890000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2023-12-09T03:26:45.1Z,1,REGULAR,substitution,in,[],1626181,,,1610612762,11,19,2023-12-09T03:26:48Z,900000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M44.00S,2023-12-09T03:26:58.6Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612762,11,19,2023-12-09T03:27:02Z,910000,False,,,0,,S. Fontecchio bad pass TURNOVER (2 TO),"[1631323, 201566]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Westbrook,201566.0
92,PT04M44.00S,2023-12-09T03:26:58.6Z,1,REGULAR,steal,,[],201566,,,1610612746,11,19,2023-12-09T03:27:00Z,920000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
93,PT04M40.00S,2023-12-09T03:27:04.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,93.64323258869908,53.431372549019606,1610612746,11,21,2023-12-09T03:27:46Z,930000,False,17.0,7.0,1,right,K. Leonard running reverse Layup (11 PTS) (R. Westbrook 1 AST),"[202695, 201566]",1610612746.0,LAC,running reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.87,Made,11.0,,,,,,,R. Westbrook,201566.0,1.0,,,,,,,,
95,PT04M40.00S,2023-12-09T03:27:15.2Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612746,11,21,2023-12-09T03:27:21Z,950000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Leonard 1 FT),"[1628381, 202695]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203054.0,1.0,0.0,Leonard,202695.0,,,
97,PT04M40.00S,2023-12-09T03:27:31.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202695,,,1610612746,11,22,2023-12-09T03:27:31Z,970000,False,,,0,,K. Leonard Free Throw 1 of 1 (12 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
98,PT04M24.00S,2023-12-09T03:27:48.9Z,1,REGULAR,3pt,Jump Shot,[],1629659,31.09395532194481,69.36274509803921,1610612762,11,22,2023-12-09T03:27:54Z,980000,False,-97.0,240.0,1,left,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
99,PT04M21.00S,2023-12-09T03:27:51.9Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,11,22,2023-12-09T03:27:54Z,990000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,
100,PT04M14.00S,2023-12-09T03:27:59.1Z,1,REGULAR,turnover,bad pass,[],1629611,,,1610612746,11,22,2023-12-09T03:28:03Z,1000000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1628381]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Collins,1628381.0
101,PT04M14.00S,2023-12-09T03:27:59.1Z,1,REGULAR,steal,,[],1628381,,,1610612762,11,22,2023-12-09T03:49:41Z,1010000,False,,,0,,J. Collins STEAL (2 STL),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M09.00S,2023-12-09T03:28:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,9.937582128777924,48.28431372549019,1610612762,13,22,2023-12-09T03:28:14Z,1020000,False,9.0,41.0,1,left,T. Horton-Tucker running finger roll Layup (2 PTS),[1629659],1610612762.0,UTA,running finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,4.18,Made,2.0,,,,,,,,,,,,,,,,,
103,PT03M56.00S,2023-12-09T03:28:16.3Z,1,REGULAR,2pt,Jump Shot,[],202695,73.27529566360053,62.5,1610612746,13,24,2023-12-09T03:28:21Z,1030000,False,62.0,199.0,1,right,K. Leonard 20' pullup Jump Shot (14 PTS) (R. Westbrook 2 AST),"[202695, 201566]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,20.83,Made,14.0,,,,,,,R. Westbrook,201566.0,2.0,,,,,,,,
104,PT03M42.00S,2023-12-09T03:28:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.193823915900131,62.99019607843137,1610612762,15,24,2023-12-09T03:28:35Z,1040000,False,-65.0,90.0,1,left,J. Clarkson 11' step back Jump Shot (2 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,11.13,Made,2.0,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2023-12-09T03:28:46.9Z,1,REGULAR,3pt,Jump Shot,[],1626181,92.85479632063075,3.431372549019608,1610612746,15,24,2023-12-09T03:28:51Z,1050000,False,-233.0,15.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
106,PT03M24.00S,2023-12-09T03:28:47.9Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,15,24,2023-12-09T03:28:51Z,1060000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,
107,PT03M18.00S,2023-12-09T03:28:54.9Z,1,REGULAR,3pt,Jump Shot,[],203482,22.683968462549277,11.029411764705882,1610612762,18,24,2023-12-09T03:45:18Z,1070000,False,195.0,161.0,1,left,K. Olynyk 25' 3PT  (3 PTS) (J. Clarkson 1 AST),"[203482, 203903]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.26,Made,3.0,,,,,,,J. Clarkson,203903.0,1.0,,,,,,,,
109,PT03M16.00S,2023-12-09T03:29:01.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,18,24,2023-12-09T03:29:01Z,1090000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,out,[],203903,,,1610612746,18,24,2023-12-09T03:31:58Z,1100000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,out,[],1631323,,,1610612746,18,24,2023-12-09T03:31:58Z,1110000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,18,24,2023-12-09T03:31:58Z,1120000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,in,[],1631117,,,1610612746,18,24,2023-12-09T03:31:58Z,1130000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,in,[],1630534,,,1610612746,18,24,2023-12-09T03:31:58Z,1140000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,in,[],1629012,,,1610612746,18,24,2023-12-09T03:31:58Z,1150000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,18,24,2023-12-09T03:32:11Z,1160000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M16.00S,2023-12-09T03:31:30.3Z,1,REGULAR,substitution,in,[],1627826,,,1610612746,18,24,2023-12-09T03:32:11Z,1170000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2023-12-09T03:32:38.3Z,1,REGULAR,foul,personal,[],203482,,,1610612746,18,24,2023-12-09T03:33:05Z,1180000,False,,,0,,K. Olynyk personal FOUL (2 PF),"[203482, 202695]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202041.0,2.0,0.0,Leonard,202695.0,,,
122,PT02M58.00S,2023-12-09T03:33:16.4Z,1,REGULAR,3pt,Jump Shot,[],1626181,67.49342969776609,50.0,1610612746,18,24,2023-12-09T03:33:21Z,1220000,False,0.0,253.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2023-12-09T03:33:21.4Z,1,REGULAR,rebound,offensive,[],1641738,,,1610612746,18,24,2023-12-09T04:04:36Z,1230000,False,,,0,,K. Brown REBOUND (Off:1 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,,
132,PT02M52.00S,2023-12-09T03:33:40.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,92.59198423127464,49.26470588235294,1610612746,18,24,2023-12-09T03:36:45Z,1255000,False,-4.0,17.0,1,right,MISS I. Zubac DUNK - blocked,"[1627826, 1631117]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,Kessler,1631117.0,,,,,,,,,,,
133,PT02M52.00S,2023-12-09T03:33:40.9Z,1,REGULAR,block,,[],1631117,,,1610612746,18,24,2023-12-09T03:36:45Z,1257500,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M52.00S,2023-12-09T03:33:40.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,18,24,2023-12-09T03:36:45Z,1258750,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,132.0,,,,,,,,,,,,,,,,
126,PT02M52.00S,2023-12-09T03:33:58.8Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612762,18,24,2023-12-09T03:48:19Z,1260000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M41.00S,2023-12-09T03:36:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.915243101182654,49.50980392156863,1610612762,18,24,2023-12-09T03:52:26Z,1320000,False,2.0,13.0,1,left,MISS C. Sexton cutting Layup - blocked,"[1629012, 1641738]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,Brown,1641738.0,,,,,,,,,,,
136,PT02M41.00S,2023-12-09T03:36:48.2Z,1,REGULAR,block,,[],1641738,,,1610612762,18,24,2023-12-09T04:16:54Z,1330000,False,,,0,,K. Brown BLOCK (1 BLK),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT02M41.00S,2023-12-09T03:36:48.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,18,24,2023-12-09T03:36:52Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,135.0,,,,,,,,,,,,,,,,
139,PT02M26.00S,2023-12-09T03:37:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,89.83245729303549,57.84313725490197,1610612746,18,26,2023-12-09T03:37:21Z,1360000,False,39.0,43.0,1,right,N. Powell driving Layup (2 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,2.0,,,,,,,,,,,,,,,,,
142,PT02M07.00S,2023-12-09T03:37:47.9Z,1,REGULAR,3pt,Jump Shot,[],1630534,9.149145860709593,95.34313725490196,1610612762,21,26,2023-12-09T03:53:45Z,1390000,False,-227.0,34.0,1,left,O. Agbaji 3PT step back (3 PTS) (T. Horton-Tucker 1 AST),"[1630534, 1629659]",1610612762.0,UTA,step back,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,22.92,Made,3.0,,,,,,,T. Horton-Tucker,1629659.0,1.0,,,,,,,,
144,PT01M45.00S,2023-12-09T03:38:09.3Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,21,26,2023-12-09T03:38:12Z,1410000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629659]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Horton-Tucker,1629659.0
145,PT01M45.00S,2023-12-09T03:38:09.3Z,1,REGULAR,steal,,[],1629659,,,1610612762,21,26,2023-12-09T04:17:05Z,1420000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M43.00S,2023-12-09T03:38:14.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629659,4.681340341655716,44.85294117647059,1610612762,23,26,2023-12-09T03:54:45Z,1430000,False,26.0,-8.0,1,left,T. Horton-Tucker running reverse Layup (4 PTS),[1629659],1610612762.0,UTA,running reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.71,Made,4.0,,,,,,,,,,,,,,,,,
147,PT01M43.00S,2023-12-09T03:38:18.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201566,,,1610612762,23,26,2023-12-09T03:38:36Z,1440000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Horton-Tucker 1 FT),"[201566, 1629659]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Horton-Tucker,1629659.0,,,
149,PT01M43.00S,2023-12-09T03:38:46.3Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629659,,,1610612762,23,26,2023-12-09T03:38:48Z,1460000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 1,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT01M42.00S,2023-12-09T03:38:47.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,23,26,2023-12-09T03:38:48Z,1470000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,
151,PT01M23.00S,2023-12-09T03:39:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,89.70105124835742,52.94117647058824,1610612746,23,26,2023-12-09T03:55:12Z,1480000,False,15.0,44.0,1,right,MISS K. Leonard driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
152,PT01M19.00S,2023-12-09T03:39:09.7Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,23,26,2023-12-09T03:39:10Z,1490000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,151.0,3.0,2.0,1.0,,,,,,,,,,,,,
153,PT01M19.00S,2023-12-09T03:39:09.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,23,28,2023-12-09T03:39:09Z,1500000,False,0.0,0.0,1,right,I. Zubac tip DUNK (4 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
154,PT01M06.00S,2023-12-09T03:39:21.6Z,1,REGULAR,3pt,Jump Shot,[],1629659,4.5499342969776615,95.58823529411765,1610612762,23,28,2023-12-09T03:39:26Z,1510000,False,-228.0,-10.0,1,left,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
155,PT01M04.00S,2023-12-09T03:39:23.6Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612746,23,28,2023-12-09T03:39:26Z,1520000,False,,,0,,K. Brown REBOUND (Off:1 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Left Corner 3,24+ Left,,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,
156,PT00M49.50S,2023-12-09T03:39:40.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.64323258869908,52.69607843137255,1610612746,23,30,2023-12-09T03:39:44Z,1530000,False,13.0,7.0,1,right,I. Zubac DUNK (6 PTS) (K. Brown 1 AST),"[1627826, 1641738]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.53,Made,6.0,,,,,,,K. Brown,1641738.0,1.0,,,,,,,,
158,PT00M32.30S,2023-12-09T03:40:00.6Z,1,REGULAR,3pt,Jump Shot,[],1629659,23.866622864651774,10.294117647058822,1610612762,26,30,2023-12-09T03:40:05Z,1550000,False,199.0,172.0,1,left,T. Horton-Tucker 26' 3PT  (7 PTS) (C. Sexton 1 AST),"[1629659, 1629012]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,26.25,Made,7.0,,,,,,,C. Sexton,1629012.0,1.0,,,,,,,,
160,PT00M21.50S,2023-12-09T03:40:14.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.30683311432325,51.225490196078425,1610612746,26,32,2023-12-09T03:40:19Z,1570000,False,6.0,48.0,1,right,I. Zubac Hook (8 PTS) (N. Powell 1 AST),"[1627826, 1626181]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,8.0,,,,,,,N. Powell,1626181.0,1.0,,,,,,,,
162,PT00M02.30S,2023-12-09T03:40:37.0Z,1,REGULAR,3pt,Jump Shot,[],1629012,28.07161629434954,21.07843137254902,1610612762,26,32,2023-12-09T03:56:11Z,1590000,False,145.0,211.0,1,left,MISS C. Sexton 25' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
163,PT00M02.30S,2023-12-09T03:40:37.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,26,32,2023-12-09T03:40:42Z,1600000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,
164,PT00M00.00S,2023-12-09T03:40:43.3Z,1,REGULAR,period,end,[],0,,,1610612746,26,32,2023-12-09T03:40:43Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-12-09T03:43:50.6Z,2,REGULAR,substitution,out,['startperiod'],203482,,,1610612746,26,32,2023-12-09T03:44:08Z,1620000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-12-09T03:43:50.6Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,26,32,2023-12-09T03:44:08Z,1630000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-12-09T03:43:50.6Z,2,REGULAR,substitution,in,['startperiod'],1641707,,,1610612746,26,32,2023-12-09T03:44:08Z,1640000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-12-09T03:43:50.6Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,26,32,2023-12-09T03:44:08Z,1650000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-12-09T03:44:20.3Z,2,REGULAR,period,start,[],0,,,1610612762,26,32,2023-12-09T03:44:20Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M44.00S,2023-12-09T03:44:43.8Z,2,REGULAR,foul,personal,[],1641738,,,1610612762,26,32,2023-12-09T03:44:53Z,1670000,False,,,0,,K. Brown personal FOUL (1 PF),"[1641738, 1631117]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Kessler,1631117.0,,,
172,PT11M30.00S,2023-12-09T03:45:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,7.440867279894875,39.705882352941174,1610612762,28,32,2023-12-09T03:45:16Z,1690000,False,51.0,17.0,1,left,T. Horton-Tucker driving floating bank Jump Shot (9 PTS) (C. Sexton 2 AST),"[1629659, 1629012]",1610612762.0,UTA,driving floating bank,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,9.0,,,,,,,C. Sexton,1629012.0,2.0,,,,,,,,
173,PT11M19.00S,2023-12-09T03:45:23.0Z,2,REGULAR,foul,personal,[],1629012,,,1610612746,28,32,2023-12-09T03:45:34Z,1700000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1626181]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,203054.0,1.0,0.0,Powell,1626181.0,,,
175,PT11M14.00S,2023-12-09T03:45:44.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201566,93.64323258869908,43.627450980392155,1610612746,28,32,2023-12-09T03:59:19Z,1720000,False,-32.0,7.0,1,right,MISS R. Westbrook cutting DUNK - blocked,"[201566, 1631117]",1610612746.0,LAC,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,Kessler,1631117.0,,,,,,,,,,,
176,PT11M14.00S,2023-12-09T03:45:44.3Z,2,REGULAR,block,,[],1631117,,,1610612746,28,32,2023-12-09T03:45:46Z,1730000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT11M14.00S,2023-12-09T03:45:44.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,28,32,2023-12-09T03:45:49Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,175.0,,,,,,,,,,,,,,,,
179,PT10M53.00S,2023-12-09T03:46:19.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641707,10.726018396846255,48.28431372549019,1610612762,28,32,2023-12-09T04:00:07Z,1760000,False,9.0,48.0,1,left,MISS T. Hendricks driving Hook,[1641707],1610612762.0,UTA,driving,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
