actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M36.00S,2023-10-28T01:53:47.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630534,7.046649145860711,42.15686274509804,1610612762,22,15,2023-10-28T01:53:53Z,840000,False,39.0,14.0,1,left,O. Agbaji running DUNK (2 PTS) (K. Olynyk 1 AST),"[1630534, 203482]",1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,4.15,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
86,PT05M15.00S,2023-10-28T01:54:07.9Z,1,REGULAR,3pt,Jump Shot,[],1630538,68.67608409986859,73.0392156862745,1610612746,22,18,2023-10-28T01:54:12Z,860000,False,115.0,242.0,1,right,B. Hyland 26' 3PT  (3 PTS) (K. Leonard 1 AST),"[1630538, 202695]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,26.79,Made,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
88,PT05M02.00S,2023-10-28T01:54:21.3Z,1,REGULAR,2pt,Jump Shot,[],1628381,15.588042049934298,20.588235294117645,1610612762,22,18,2023-10-28T01:54:27Z,880000,False,147.0,94.0,1,left,MISS J. Collins 17' pullup Shot,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,17.46,Missed,,,,,,,,,,,,,,,,,,
89,PT04M59.00S,2023-10-28T01:54:24.3Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,22,18,2023-10-28T01:54:27Z,890000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,
90,PT04M44.00S,2023-10-28T01:54:39.5Z,1,REGULAR,2pt,Jump Shot,[],202695,85.49605781865965,81.37254901960785,1610612746,22,18,2023-10-28T01:54:46Z,900000,False,157.0,84.0,1,right,MISS K. Leonard 17' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right,17.79,Missed,,,,,,,,,,,,,,,,,,
91,PT04M42.00S,2023-10-28T01:54:41.5Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,22,18,2023-10-28T01:54:46Z,910000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,
92,PT04M36.00S,2023-10-28T01:54:47.5Z,1,REGULAR,3pt,Jump Shot,[],1628381,25.18068331143233,15.686274509803921,1610612762,22,18,2023-10-28T01:54:52Z,920000,False,172.0,184.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
93,PT04M35.00S,2023-10-28T01:54:48.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,22,18,2023-10-28T01:54:52Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,92.0,,,,,,,,,
94,PT04M35.00S,2023-10-28T01:54:51.7Z,1,REGULAR,foul,personal,[],1630534,,,1610612746,22,18,2023-10-28T01:55:53Z,940000,False,,,0,,O. Agbaji loose ball personal FOUL (1 PF),"[1630534, 1630538]",1610612762.0,UTA,loose ball,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,,,,,1.0,0.0,Hyland,1630538.0,,
96,PT04M35.00S,2023-10-28T01:54:59.3Z,1,REGULAR,substitution,out,[],203496,,,1610612746,22,18,2023-10-28T01:55:01Z,960000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2023-10-28T01:54:59.3Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,22,18,2023-10-28T01:55:01Z,970000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2023-10-28T01:55:22.2Z,1,REGULAR,foul,personal,[],1630534,,,1610612746,22,18,2023-10-28T01:55:27Z,980000,False,,,0,,O. Agbaji personal FOUL (2 PF),"[1630534, 202331]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2714.0,,,,,2.0,0.0,George,202331.0,,
100,PT04M25.00S,2023-10-28T01:55:34.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,22,18,2023-10-28T01:55:36Z,1000000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M25.00S,2023-10-28T01:55:34.1Z,1,REGULAR,substitution,in,[],203486,,,1610612746,22,18,2023-10-28T01:55:36Z,1010000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M17.00S,2023-10-28T01:56:01.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612746,22,18,2023-10-28T01:56:16Z,1020000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Plumlee 2 FT),"[203482, 203486]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,,,,,1.0,0.0,Plumlee,203486.0,,
104,PT04M17.00S,2023-10-28T01:56:26.7Z,1,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,22,18,2023-10-28T01:56:26Z,1040000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT04M17.00S,2023-10-28T01:56:26.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,22,18,2023-10-28T01:56:26Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,
106,PT04M17.00S,2023-10-28T01:56:49.7Z,1,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,22,19,2023-10-28T01:56:49Z,1060000,False,,,0,,M. Plumlee Free Throw 2 of 2 (1 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
107,PT04M07.00S,2023-10-28T01:57:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.338370565045992,55.14705882352941,1610612762,22,19,2023-10-28T01:57:05Z,1070000,False,-26.0,-2.0,1,left,MISS C. Sexton Layup,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
108,PT04M04.00S,2023-10-28T01:57:03.8Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,22,19,2023-10-28T01:57:05Z,1080000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,107.0,2.0,2.0,0.0,,,,,,
109,PT03M58.00S,2023-10-28T01:57:10.6Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612746,22,19,2023-10-28T01:57:14Z,1090000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1630534]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Agbaji,1630534.0,,,,,,,,,,,
110,PT03M58.00S,2023-10-28T01:57:10.6Z,1,REGULAR,steal,,[],1630534,,,1610612762,22,19,2023-10-28T01:57:12Z,1100000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
111,PT03M45.00S,2023-10-28T01:57:24.1Z,1,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612762,22,19,2023-10-28T01:57:30Z,1110000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Sexton 2 FT),"[1630538, 1629012]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2714.0,,,,,1.0,0.0,Sexton,1629012.0,,
113,PT03M45.00S,2023-10-28T01:57:50.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,23,19,2023-10-28T01:58:16Z,1130000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
114,PT03M45.00S,2023-10-28T01:57:52.7Z,1,REGULAR,substitution,out,[],202695,,,1610612762,23,19,2023-10-28T01:58:01Z,1140000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M45.00S,2023-10-28T01:57:52.7Z,1,REGULAR,substitution,in,[],201587,,,1610612762,23,19,2023-10-28T01:58:01Z,1150000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M45.00S,2023-10-28T01:57:50.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,23,19,2023-10-28T01:58:16Z,1160000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT03M43.00S,2023-10-28T01:57:52.9Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,23,19,2023-10-28T01:58:16Z,1170000,False,,,0,,P. George REBOUND (Off:1 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,116.0,2.0,1.0,1.0,,,,,,
118,PT03M30.00S,2023-10-28T01:58:27.3Z,1,REGULAR,3pt,Jump Shot,[],202331,67.36202365308804,58.82352941176471,1610612746,23,19,2023-10-28T01:58:32Z,1180000,False,44.0,254.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
119,PT03M28.00S,2023-10-28T01:58:29.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,23,19,2023-10-28T01:58:32Z,1190000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,118.0,2.0,2.0,0.0,,,,,,
120,PT03M20.00S,2023-10-28T01:58:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.040078843626807,47.549019607843135,1610612762,23,19,2023-10-28T01:58:42Z,1200000,False,12.0,61.0,1,left,MISS C. Sexton 6' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
121,PT03M17.00S,2023-10-28T01:58:40.6Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,23,19,2023-10-28T01:58:40Z,1210000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,120.0,3.0,2.0,1.0,,,,,,
122,PT03M08.00S,2023-10-28T01:58:49.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,6.389618922470433,53.67647058823529,1610612762,25,19,2023-10-28T01:58:55Z,1220000,False,-18.0,8.0,1,left,K. Olynyk reverse Layup (2 PTS),[203482],1610612762.0,UTA,reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2023-10-28T01:59:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,92.32917214191852,34.55882352941176,1610612746,25,21,2023-10-28T01:59:08Z,1230000,False,-77.0,20.0,1,right,P. George 7' pullup Jump Shot (6 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,6.0,,,,,,,,,,,,,,,,,
124,PT02M43.00S,2023-10-28T01:59:19.5Z,1,REGULAR,foul,personal,[],1630538,,,1610612762,25,21,2023-10-28T01:59:26Z,1240000,False,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 203482]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2714.0,,,,,2.0,0.0,Olynyk,203482.0,,
126,PT02M43.00S,2023-10-28T01:59:26.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,25,21,2023-10-28T01:59:26Z,1260000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M43.00S,2023-10-28T02:01:10.2Z,1,REGULAR,substitution,out,[],203903,,,1610612762,25,21,2023-10-28T02:01:45Z,1270000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M43.00S,2023-10-28T02:01:10.2Z,1,REGULAR,substitution,in,[],1627739,,,1610612762,25,21,2023-10-28T02:01:45Z,1280000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2023-10-28T02:01:10.2Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,25,21,2023-10-28T02:02:14Z,1290000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M43.00S,2023-10-28T02:01:10.2Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,25,21,2023-10-28T02:02:14Z,1300000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M29.00S,2023-10-28T02:02:31.3Z,1,REGULAR,3pt,Jump Shot,[],1627739,4.28712220762155,94.36274509803921,1610612762,25,21,2023-10-28T02:02:36Z,1310000,False,-222.0,-12.0,1,left,MISS K. Dunn 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,22.21,Missed,,,,,,,,,,,,,,,,,,
132,PT02M24.00S,2023-10-28T02:02:36.3Z,1,REGULAR,rebound,offensive,[],203482,,,1610612762,25,21,2023-10-28T02:02:36Z,1320000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,
133,PT02M24.00S,2023-10-28T02:02:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,5.590000152587891,50.0,1610612762,27,21,2023-10-28T02:02:35Z,1330000,False,0.0,0.0,1,left,K. Olynyk putback Layup (4 PTS),[203482],1610612762.0,UTA,putback,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
134,PT02M11.00S,2023-10-28T02:02:52.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612746,27,21,2023-10-28T02:02:59Z,1340000,False,,,0,,K. Dunn personal FOUL (1 PF) (George 2 FT),"[1627739, 202331]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left,,,,,,,,,,1626301.0,,,,,1.0,0.0,George,202331.0,,
136,PT02M11.00S,2023-10-28T02:03:17.2Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,27,22,2023-10-28T02:03:17Z,1360000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
137,PT02M11.00S,2023-10-28T02:03:35.4Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,27,23,2023-10-28T02:03:35Z,1370000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
138,PT01M53.00S,2023-10-28T02:03:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.915243101182654,54.65686274509803,1610612762,29,23,2023-10-28T02:04:03Z,1380000,False,-23.0,13.0,1,left,C. Sexton driving Layup (3 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.64,Made,3.0,,,,,,,,,,,,,,,,,
139,PT01M38.00S,2023-10-28T02:04:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630538,63.41984231274639,46.32352941176471,1610612746,29,26,2023-10-28T02:04:14Z,1390000,False,-18.0,291.0,1,right,B. Hyland 29' 3PT  (6 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,29.2,Made,6.0,,,,,,,,,,,,,,,,,
141,PT01M18.00S,2023-10-28T02:04:49.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,12.959921156373195,45.34313725490196,1610612762,31,26,2023-10-28T02:04:53Z,1410000,False,23.0,69.0,1,left,L. Markkanen 7' turnaround Hook (9 PTS) (K. Olynyk 2 AST),"[1628374, 203482]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,9.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
143,PT01M05.00S,2023-10-28T02:05:02.5Z,1,REGULAR,2pt,Jump Shot,[],202331,92.9862023653088,72.05882352941177,1610612746,31,26,2023-10-28T02:05:06Z,1430000,False,110.0,13.0,1,right,MISS P. George 11' turnaround Shot,[202331],1610612746.0,LAC,turnaround,,,George,P. George,,,,,Mid-Range,8-16 Right,11.11,Missed,,,,,,,,,,,,,,,,,,
144,PT01M03.00S,2023-10-28T02:05:04.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,26,2023-10-28T02:05:06Z,1440000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,,
145,PT00M59.10S,2023-10-28T02:05:12.7Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,31,26,2023-10-28T02:05:22Z,1450000,False,,,0,,K. Olynyk step out-of-bounds TURNOVER (1 TO),[203482],1610612762.0,UTA,step,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1626301.0,,,,,,,,,,
146,PT00M43.30S,2023-10-28T02:05:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,91.67214191852825,56.372549019607845,1610612746,31,28,2023-10-28T02:05:41Z,1460000,False,32.0,26.0,1,right,N. Powell driving Layup (2 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.1,Made,2.0,,,,,,,,,,,,,,,,,
147,PT00M32.90S,2023-10-28T02:05:51.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.697109067017081,49.26470588235294,1610612762,33,28,2023-10-28T02:05:56Z,1470000,False,4.0,67.0,1,left,C. Sexton 6' floating Jump Shot (5 PTS),[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,5.0,,,,,,,,,,,,,,,,,
148,PT00M21.90S,2023-10-28T02:06:04.6Z,1,REGULAR,turnover,lost ball,[],1630538,,,1610612746,33,28,2023-10-28T02:06:09Z,1480000,False,,,0,,B. Hyland lost ball TURNOVER (2 TO),"[1630538, 1627739]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Dunn,1627739.0,,,,,,,,,,,
149,PT00M21.90S,2023-10-28T02:06:04.6Z,1,REGULAR,steal,,[],1627739,,,1610612762,33,28,2023-10-28T02:06:06Z,1490000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
150,PT00M15.70S,2023-10-28T02:06:10.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627739,9.674770039421814,43.872549019607845,1610612762,33,28,2023-10-28T02:06:15Z,1500000,False,31.0,38.0,1,left,MISS K. Dunn Jump Shot - blocked,"[1627739, 201587]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
151,PT00M15.70S,2023-10-28T02:06:10.9Z,1,REGULAR,block,,[],201587,,,1610612762,33,28,2023-10-28T02:06:13Z,1510000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT00M12.00S,2023-10-28T02:06:14.6Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612746,33,28,2023-10-28T02:06:15Z,1520000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,
153,PT00M08.70S,2023-10-28T02:06:18.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630538,87.72996057818659,43.13725490196079,1610612746,33,30,2023-10-28T02:06:40Z,1530000,False,-34.0,63.0,1,right,B. Hyland 7' driving bank Jump Shot (8 PTS),[1630538],1610612746.0,LAC,driving bank,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,8.0,,,,,,,,,,,,,,,,,
154,PT00M01.60S,2023-10-28T02:06:27.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,32.276609724047304,44.6078431372549,1610612762,33,30,2023-10-28T02:06:42Z,1540000,False,27.0,251.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
155,PT00M01.60S,2023-10-28T02:06:27.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,33,30,2023-10-28T02:06:42Z,1550000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,
156,PT00M00.00S,2023-10-28T02:06:33.4Z,1,REGULAR,period,end,[],0,,,1610612746,33,30,2023-10-28T02:06:33Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,out,['startperiod'],1629012,,,1610612746,33,30,2023-10-28T02:09:06Z,1570000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,out,['startperiod'],1630534,,,1610612746,33,30,2023-10-28T02:09:06Z,1580000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,out,['startperiod'],203482,,,1610612746,33,30,2023-10-28T02:09:06Z,1590000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612746,33,30,2023-10-28T02:09:06Z,1600000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,in,['startperiod'],1641718,,,1610612746,33,30,2023-10-28T02:09:06Z,1610000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,in,['startperiod'],1631117,,,1610612746,33,30,2023-10-28T02:09:06Z,1620000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,in,['startperiod'],1629659,,,1610612746,33,30,2023-10-28T02:09:06Z,1630000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-10-28T02:08:48.8Z,2,REGULAR,substitution,in,['startperiod'],201566,,,1610612746,33,30,2023-10-28T02:09:06Z,1640000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-10-28T02:09:13.9Z,2,REGULAR,period,start,[],0,,,1610612746,33,30,2023-10-28T02:09:13Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M47.00S,2023-10-28T02:09:28.1Z,2,REGULAR,turnover,double dribble,[],1626181,,,1610612746,33,30,2023-10-28T02:09:43Z,1660000,False,,,0,,N. Powell double dribble TURNOVER (1 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,1626301.0,,,,,,,,,,
