actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
169,PT00M00.00S,2025-12-22T00:36:56.8Z,1,REGULAR,period,end,[],0,,,1610612749,23,29,2025-12-22T00:36:56Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,out,['startperiod'],1630545,,,1610612749,23,29,2025-12-22T00:39:19Z,1690000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612749,23,29,2025-12-22T00:39:19Z,1700000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,out,['startperiod'],1630538,,,1610612749,23,29,2025-12-22T00:39:19Z,1710000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612749,23,29,2025-12-22T00:39:19Z,1720000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612749,23,29,2025-12-22T00:39:19Z,1730000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612749,23,29,2025-12-22T00:39:19Z,1740000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612749,23,29,2025-12-22T00:39:19Z,1750000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-12-22T00:38:48.4Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612749,23,29,2025-12-22T00:39:19Z,1760000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-12-22T00:39:27.5Z,2,REGULAR,period,start,[],0,,,1610612749,23,29,2025-12-22T00:39:27Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M40.00S,2025-12-22T00:39:47.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,93.64323258869908,75.49019607843137,1610612749,23,31,2025-12-22T00:39:56Z,1780000,False,127.0,7.0,1,right,B. Portis 12' turnaround Jump Shot (7 PTS) (R. Rollins 2 AST),"[1626171, 1631157]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,12.77,Made,,,,,,,7.0,R. Rollins,1631157.0,2.0,,,,,,,,
181,PT11M21.00S,2025-12-22T00:40:05.5Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,23,31,2025-12-22T00:40:09Z,1800000,False,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1626171]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,Portis,1626171.0,,,,,,
182,PT11M21.00S,2025-12-22T00:40:05.5Z,2,REGULAR,steal,,[],1626171,,,1610612749,23,31,2025-12-22T00:40:07Z,1810000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
183,PT11M17.00S,2025-12-22T00:40:09.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,93.9060446780552,96.07843137254902,1610612749,23,31,2025-12-22T01:40:15Z,1820000,False,230.0,5.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
184,PT11M14.00S,2025-12-22T00:40:12.3Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,23,31,2025-12-22T00:40:18Z,1830000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT11M02.00S,2025-12-22T00:40:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,22.946780551905388,86.27450980392157,1610612750,23,31,2025-12-22T00:41:05Z,1840000,False,-181.0,163.0,1,left,MISS D. DiVincenzo 24' step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,,
186,PT11M00.00S,2025-12-22T00:40:27.1Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,23,31,2025-12-22T00:40:34Z,1850000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT10M55.00S,2025-12-22T00:40:32.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629018,90.3580814717477,58.57843137254902,1610612749,23,31,2025-12-22T00:40:47Z,1860000,False,43.0,38.0,1,right,MISS G. Trent Jr. running Layup - blocked,"[1629018, 201144]",1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,Conley,201144.0
188,PT10M55.00S,2025-12-22T00:40:32.8Z,2,REGULAR,block,,[],201144,,,1610612749,23,31,2025-12-22T00:40:34Z,1870000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT10M54.00S,2025-12-22T00:40:33.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,23,31,2025-12-22T00:40:47Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,187.0,,,,,,,,,,,,,,,,,
191,PT10M46.00S,2025-12-22T00:40:58.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631157,80.1084099868594,40.68627450980392,1610612749,23,33,2025-12-22T00:41:05Z,1900000,False,-47.0,134.0,1,right,R. Rollins 14' pullup Jump Shot (7 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,14.23,Made,,,,,,,7.0,,,,,,,,,,,
192,PT10M46.00S,2025-12-22T00:41:02.1Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612749,23,33,2025-12-22T00:41:10Z,1910000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Rollins 1 FT),"[1630183, 1631157]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628485.0,,,,,,,,1.0,0.0,Rollins,1631157.0,,
194,PT10M46.00S,2025-12-22T00:41:26.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631157,,,1610612749,23,34,2025-12-22T00:41:26Z,1930000,False,,,0,,R. Rollins Free Throw 1 of 1 (8 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
195,PT10M29.00S,2025-12-22T00:41:45.7Z,2,REGULAR,3pt,Jump Shot,[],201144,29.517082785808146,68.62745098039215,1610612750,23,34,2025-12-22T00:41:51Z,1940000,False,-93.0,225.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
196,PT10M25.00S,2025-12-22T00:41:49.7Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612749,23,34,2025-12-22T00:41:51Z,1950000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT10M13.00S,2025-12-22T00:42:27.1Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612749,23,34,2025-12-22T00:42:37Z,1970000,False,,,0,,J. McDaniels away-from-play personal FOUL (2 PF) (Rollins 1 FT),"[1630183, 1631157]",1610612750.0,MIN,away-from-play,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,1628485.0,,,,,,,,2.0,0.0,Rollins,1631157.0,,
200,PT10M13.00S,2025-12-22T00:42:47.4Z,2,REGULAR,freethrow,1 of 1,[],1631157,,,1610612749,23,35,2025-12-22T00:42:47Z,1990000,False,,,0,,R. Rollins away-from-play Free Throw 1 of 1 (9 PTS),[1631157],1610612749.0,MIL,away-from-play,,,Rollins,R. Rollins,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
201,PT10M07.00S,2025-12-22T00:43:25.1Z,2,REGULAR,foul,personal,[],1629675,,,1610612750,23,35,2025-12-22T00:43:37Z,2000000,False,,,0,,N. Reid personal FOUL (1 PF),"[1629675, 1631157]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,,,,,,,,1.0,0.0,Rollins,1631157.0,,
203,PT09M53.00S,2025-12-22T00:43:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,88.64980289093299,55.88235294117647,1610612749,23,35,2025-12-22T00:44:04Z,2020000,False,29.0,54.0,1,right,MISS G. Trent Jr. 6' turnaround Shot,[1629018],1610612749.0,MIL,turnaround,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
204,PT09M50.00S,2025-12-22T00:44:02.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,23,35,2025-12-22T00:44:04Z,2030000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,,,
205,PT09M47.00S,2025-12-22T00:44:05.2Z,2,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,23,35,2025-12-22T00:44:12Z,2040000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (3 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,3.0,,,,,,,,,,,,
206,PT09M37.00S,2025-12-22T00:44:21.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631157,71.56701708278581,65.68627450980392,1610612749,23,35,2025-12-22T00:44:33Z,2050000,False,78.0,215.0,1,right,MISS R. Rollins 22' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,22.87,Missed,,,,,,,,,,,,,,,,,,
207,PT09M35.00S,2025-12-22T00:44:23.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,23,35,2025-12-22T00:44:33Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right Center,,,206.0,,,,,,,,,,,,,,,,,
209,PT09M35.00S,2025-12-22T00:44:32.7Z,2,REGULAR,substitution,out,[],203914,,,1610612749,23,35,2025-12-22T00:44:41Z,2080000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M35.00S,2025-12-22T00:44:32.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612749,23,35,2025-12-22T00:44:41Z,2090000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M23.00S,2025-12-22T00:45:00.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631157,60.528909329829176,39.950980392156865,1610612749,23,35,2025-12-22T00:45:05Z,2100000,False,-50.0,319.0,1,right,MISS R. Rollins 32' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,32.24,Missed,,,,,,,,,,,,,,,,,,
212,PT09M20.00S,2025-12-22T00:45:03.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,23,35,2025-12-22T00:45:05Z,2110000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,211.0,6.0,5.0,1.0,,,,,,,,,,,,,,
213,PT09M14.00S,2025-12-22T00:45:09.4Z,2,REGULAR,3pt,Jump Shot,[],1629675,24.129434954007884,85.29411764705883,1610612750,23,35,2025-12-22T00:45:14Z,2120000,False,-176.0,174.0,1,left,MISS N. Reid 24' pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
214,PT09M11.00S,2025-12-22T00:45:12.4Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,23,35,2025-12-22T00:45:14Z,2130000,False,,,0,,J. Sims REBOUND (Off:1 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,
215,PT09M03.00S,2025-12-22T00:45:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,84.97043363994744,45.09803921568628,1610612749,23,35,2025-12-22T00:48:21Z,2140000,False,-25.0,89.0,1,right,MISS R. Rollins 9' driving floating Shot,[1631157],1610612749.0,MIL,driving floating,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,9.21,Missed,,,,,,,,,,,,,,,,,,
216,PT09M00.00S,2025-12-22T00:45:23.0Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,23,35,2025-12-22T00:45:25Z,2150000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,,
217,PT08M54.00S,2025-12-22T00:45:28.9Z,2,REGULAR,3pt,Jump Shot,[],201144,31.488173455978973,52.20588235294118,1610612750,23,35,2025-12-22T00:48:38Z,2160000,False,-11.0,243.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,24.37,Missed,,,,,,,,,,,,,,,,,,
218,PT08M50.00S,2025-12-22T00:45:32.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,23,35,2025-12-22T00:45:33Z,2170000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,
219,PT08M45.00S,2025-12-22T00:45:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630579,92.59198423127464,44.85294117647059,1610612749,23,37,2025-12-22T00:45:47Z,2180000,False,-26.0,17.0,1,right,J. Sims running Layup (5 PTS) (K. Kuzma 2 AST),"[1630579, 1628398]",1610612749.0,MIL,running,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,5.0,K. Kuzma,1628398.0,2.0,,,,,,,,
221,PT08M29.00S,2025-12-22T00:45:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,11.12023653088042,46.32352941176471,1610612750,25,37,2025-12-22T00:49:20Z,2200000,False,18.0,52.0,1,left,D. DiVincenzo driving floating Jump Shot (4 PTS) (N. Reid 2 AST),"[1628978, 1629675]",1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,5.52,Made,,,,,,,4.0,N. Reid,1629675.0,2.0,,,,,,,,
223,PT08M13.00S,2025-12-22T00:46:10.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,88.64980289093299,49.754901960784316,1610612749,25,37,2025-12-22T00:46:29Z,2220000,False,-1.0,54.0,1,right,MISS G. Trent Jr. Jump Shot - blocked,"[1629018, 203497]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
224,PT08M13.00S,2025-12-22T00:46:10.8Z,2,REGULAR,block,,[],203497,,,1610612749,25,37,2025-12-22T00:46:12Z,2230000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT08M13.00S,2025-12-22T00:46:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,25,37,2025-12-22T00:46:29Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,,,,,,,,,,,,,,,,,
227,PT08M13.00S,2025-12-22T00:46:17.7Z,2,REGULAR,substitution,out,[],1630183,,,1610612749,25,37,2025-12-22T00:46:32Z,2260000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M13.00S,2025-12-22T00:46:17.7Z,2,REGULAR,substitution,out,[],1629675,,,1610612749,25,37,2025-12-22T00:46:32Z,2270000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M13.00S,2025-12-22T00:46:17.7Z,2,REGULAR,substitution,in,[],1641740,,,1610612749,25,37,2025-12-22T00:46:32Z,2280000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M13.00S,2025-12-22T00:46:17.7Z,2,REGULAR,substitution,in,[],203944,,,1610612749,25,37,2025-12-22T00:46:32Z,2290000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M08.00S,2025-12-22T00:46:42.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629018,79.97700394218134,47.549019607843135,1610612749,25,37,2025-12-22T00:50:11Z,2300000,False,-12.0,136.0,1,right,MISS G. Trent Jr. 13' driving floating Shot,[1629018],1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.63,Missed,,,,,,,,,,,,,,,,,,
232,PT08M06.00S,2025-12-22T00:46:44.1Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,25,37,2025-12-22T00:46:49Z,2310000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,231.0,3.0,2.0,1.0,,,,,,,,,,,,,,
233,PT08M06.00S,2025-12-22T00:46:46.3Z,2,REGULAR,foul,personal,[],203944,,,1610612749,25,37,2025-12-22T00:46:53Z,2320000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1628398]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,1146.0,,,,,,,,1.0,0.0,Kuzma,1628398.0,,
235,PT08M06.00S,2025-12-22T00:46:52.0Z,2,REGULAR,substitution,out,[],1629018,,,1610612749,25,37,2025-12-22T00:47:02Z,2340000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M06.00S,2025-12-22T00:46:52.0Z,2,REGULAR,substitution,in,[],1629645,,,1610612749,25,37,2025-12-22T00:47:02Z,2350000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M56.00S,2025-12-22T00:47:26.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631157,85.10183968462549,23.284313725490197,1610612749,25,37,2025-12-22T00:47:33Z,2360000,False,-134.0,88.0,1,right,MISS R. Rollins 15' step back Shot,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,15.97,Missed,,,,,,,,,,,,,,,,,,
238,PT07M52.00S,2025-12-22T00:47:30.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,25,37,2025-12-22T00:47:33Z,2370000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,237.0,7.0,6.0,1.0,,,,,,,,,,,,,,
239,PT07M46.00S,2025-12-22T00:47:36.0Z,2,REGULAR,3pt,Jump Shot,[],203944,6.1268068331143235,94.85294117647058,1610612750,25,37,2025-12-22T00:50:58Z,2380000,False,-224.0,5.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
240,PT07M44.00S,2025-12-22T00:47:38.0Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,25,37,2025-12-22T00:47:56Z,2390000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,,
241,PT07M37.00S,2025-12-22T00:47:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,89.17542706964521,50.98039215686274,1610612749,25,39,2025-12-22T00:51:32Z,2400000,False,5.0,49.0,1,right,K. Porter Jr. running Layup (8 PTS) (K. Kuzma 3 AST),"[1629645, 1628398]",1610612749.0,MIL,running,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,,,8.0,K. Kuzma,1628398.0,3.0,,,,,,,,
243,PT07M37.00S,2025-12-22T00:47:49.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,25,39,2025-12-22T00:47:49Z,2420000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M37.00S,2025-12-22T00:50:00.5Z,2,REGULAR,substitution,out,[],1631157,,,1610612750,25,39,2025-12-22T00:50:36Z,2430000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M37.00S,2025-12-22T00:50:00.5Z,2,REGULAR,substitution,in,[],1631260,,,1610612750,25,39,2025-12-22T00:50:36Z,2440000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M17.00S,2025-12-22T00:51:11.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,21.369908015768726,89.2156862745098,1610612750,28,39,2025-12-22T00:51:15Z,2450000,False,-196.0,148.0,1,left,D. DiVincenzo 24' 3PT  (7 PTS) (M. Conley 1 AST),"[1628978, 201144]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.59,Made,,,,,,,7.0,M. Conley,201144.0,1.0,,,,,,,,
248,PT07M03.00S,2025-12-22T00:51:25.6Z,2,REGULAR,3pt,Jump Shot,[],1631260,67.7562417871222,27.450980392156865,1610612749,28,39,2025-12-22T00:51:35Z,2470000,False,-113.0,251.0,1,right,MISS A. Green 27' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
249,PT07M02.00S,2025-12-22T00:51:26.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,28,39,2025-12-22T00:51:35Z,2480000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,248.0,,,,,,,,,,,,,,,,,
251,PT06M52.00S,2025-12-22T00:51:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612750,28,39,2025-12-22T00:51:55Z,2500000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630579, 203497]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,,,,,,,,1.0,0.0,Gobert,203497.0,,
253,PT06M52.00S,2025-12-22T00:52:15.2Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,28,39,2025-12-22T00:52:37Z,2520000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT06M52.00S,2025-12-22T00:52:15.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,28,39,2025-12-22T00:52:37Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,
