actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT05M42.00S,2025-11-08T01:25:07.9Z,1,REGULAR,substitution,out,[],203994,,,1610612762,26,6,2025-11-08T01:26:23Z,890000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M42.00S,2025-11-08T01:25:07.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612762,26,6,2025-11-08T01:26:23Z,900000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M42.00S,2025-11-08T01:25:07.9Z,1,REGULAR,substitution,in,[],1641740,,,1610612762,26,6,2025-11-08T01:26:23Z,910000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M42.00S,2025-11-08T01:25:07.9Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,26,6,2025-11-08T01:26:23Z,920000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M42.00S,2025-11-08T01:26:26.2Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612762,27,6,2025-11-08T01:26:26Z,930000,False,,,0,,A. Edwards technical Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,technical,,,Edwards,A. Edwards,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
94,PT05M20.00S,2025-11-08T01:26:55.4Z,1,REGULAR,3pt,Jump Shot,[],1641729,6.783837056504599,4.6568627450980395,1610612762,27,6,2025-11-08T01:28:44Z,940000,False,227.0,11.0,1,left,MISS B. Sensabaugh step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,,22.7,Missed,,,,,,,,,,,,,,,
95,PT05M18.00S,2025-11-08T01:26:57.4Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,27,6,2025-11-08T01:26:59Z,950000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,
96,PT05M01.00S,2025-11-08T01:27:17.8Z,1,REGULAR,foul,personal,[],1629004,,,1610612750,27,6,2025-11-08T01:27:22Z,960000,False,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 1630162]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Edwards,1630162.0,,
98,PT05M01.00S,2025-11-08T01:27:22.9Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,27,6,2025-11-08T01:27:29Z,980000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M01.00S,2025-11-08T01:27:22.9Z,1,REGULAR,substitution,in,[],201144,,,1610612750,27,6,2025-11-08T01:27:29Z,990000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M55.00S,2025-11-08T01:27:51.5Z,1,REGULAR,foul,personal,[],1629004,,,1610612750,27,6,2025-11-08T01:28:15Z,1000000,False,,,0,,S. Mykhailiuk personal FOUL (2 PF),"[1629004, 1630162]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627962.0,2.0,0.0,Edwards,1630162.0,,
102,PT04M55.00S,2025-11-08T01:28:03.0Z,1,REGULAR,substitution,out,[],1629004,,,1610612750,27,6,2025-11-08T01:28:08Z,1020000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M55.00S,2025-11-08T01:28:03.0Z,1,REGULAR,substitution,in,[],1628374,,,1610612750,27,6,2025-11-08T01:28:08Z,1030000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M45.00S,2025-11-08T01:28:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.5407358738502,44.6078431372549,1610612750,27,6,2025-11-08T01:28:34Z,1040000,False,-27.0,27.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,3.82,Missed,,,,,,,,,,,,,,,
105,PT04M45.00S,2025-11-08T01:28:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,27,6,2025-11-08T01:28:34Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,104.0,,,,,,,,,,,,,
107,PT04M41.00S,2025-11-08T01:28:55.1Z,1,REGULAR,foul,offensive,[],203497,,,1610612750,27,6,2025-11-08T01:29:02Z,1070000,False,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1642268]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Collier,1642268.0,,
109,PT04M41.00S,2025-11-08T01:28:55.1Z,1,REGULAR,turnover,offensive foul,[],203497,,,1610612750,27,6,2025-11-08T01:28:55Z,1090000,False,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,203592.0,,,,,,
110,PT04M31.00S,2025-11-08T01:29:18.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642271,31.488173455978973,44.11764705882353,1610612762,27,9,2025-11-08T01:29:22Z,1100000,False,29.0,243.0,1,left,K. Filipowski 24' 3PT  (3 PTS) (B. Sensabaugh 1 AST),"[1642271, 1641729]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,24.53,Made,3.0,,,,,B. Sensabaugh,1641729.0,1.0,,,,,,,
112,PT04M07.00S,2025-11-08T01:29:42.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.23061760840999,70.34313725490196,1610612750,27,9,2025-11-08T01:30:45Z,1120000,False,102.0,256.0,1,right,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,27.5,Missed,,,,,,,,,,,,,,,
113,PT04M05.00S,2025-11-08T01:29:44.0Z,1,REGULAR,rebound,offensive,[],201144,,,1610612750,27,9,2025-11-08T01:29:45Z,1130000,False,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,
114,PT04M02.00S,2025-11-08T01:29:47.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630162,92.72339027595268,49.26470588235294,1610612750,29,9,2025-11-08T01:29:52Z,1140000,False,-4.0,16.0,1,right,A. Edwards cutting DUNK (14 PTS) (J. Clark 1 AST),"[1630162, 1641740]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,1.63,Made,14.0,,,,,J. Clark,1641740.0,1.0,,,,,,,
116,PT03M46.00S,2025-11-08T01:30:02.3Z,1,REGULAR,2pt,Jump Shot,[],1642846,26.757555847568987,62.5,1610612762,29,9,2025-11-08T01:30:07Z,1160000,False,-62.0,199.0,1,left,MISS A. Bailey 20' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,,,,20.86,Missed,,,,,,,,,,,,,,,
117,PT03M45.00S,2025-11-08T01:30:03.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,29,9,2025-11-08T01:30:07Z,1170000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,116.0,4.0,3.0,1.0,,,,,,,,,,
118,PT03M38.00S,2025-11-08T01:30:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,82.34231274638634,5.147058823529411,1610612750,29,9,2025-11-08T01:30:18Z,1180000,False,-224.0,113.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.14,Missed,,,,,,,,,,,,,,,
119,PT03M33.00S,2025-11-08T01:30:16.7Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,29,9,2025-11-08T01:30:18Z,1190000,False,,,0,,A. Bailey REBOUND (Off:0 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT03M29.00S,2025-11-08T01:30:19.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,28.203022339027594,25.98039215686275,1610612762,29,9,2025-11-08T01:33:09Z,1200000,False,120.0,213.0,1,left,MISS B. Sensabaugh 24' running 3PT,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,24.42,Missed,,,,,,,,,,,,,,,
121,PT03M27.00S,2025-11-08T01:30:22.2Z,1,REGULAR,rebound,offensive,[],1642846,,,1610612762,29,9,2025-11-08T01:30:22Z,1210000,False,,,0,,A. Bailey REBOUND (Off:1 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,,,,,120.0,2.0,1.0,1.0,,,,,,,,,,
122,PT03M26.00S,2025-11-08T01:30:23.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,31.488173455978973,41.17647058823529,1610612762,29,9,2025-11-08T01:30:27Z,1220000,False,44.0,243.0,1,left,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,,24.75,Missed,,,,,,,,,,,,,,,
123,PT03M23.00S,2025-11-08T01:30:26.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,29,9,2025-11-08T01:30:27Z,1230000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,122.0,5.0,4.0,1.0,,,,,,,,,,
124,PT03M23.00S,2025-11-08T01:30:29.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612750,29,9,2025-11-08T01:30:29Z,1240000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M23.00S,2025-11-08T01:31:30.5Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,29,9,2025-11-08T01:32:04Z,1250000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M23.00S,2025-11-08T01:31:30.5Z,1,REGULAR,substitution,out,[],203497,,,1610612750,29,9,2025-11-08T01:32:04Z,1260000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M23.00S,2025-11-08T01:31:30.5Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,29,9,2025-11-08T01:32:04Z,1270000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M23.00S,2025-11-08T01:31:30.5Z,1,REGULAR,substitution,in,[],203944,,,1610612750,29,9,2025-11-08T01:32:04Z,1280000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT03M23.00S,2025-11-08T01:31:30.5Z,1,REGULAR,substitution,out,[],1642268,,,1610612750,29,9,2025-11-08T01:33:55Z,1285000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03M23.00S,2025-11-08T01:31:30.5Z,1,REGULAR,substitution,in,[],1642383,,,1610612750,29,9,2025-11-08T01:33:55Z,1287500,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M14.00S,2025-11-08T01:32:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630183,90.3580814717477,96.07843137254902,1610612750,32,9,2025-11-08T01:32:20Z,1290000,False,230.0,38.0,1,right,J. McDaniels 3PT  (9 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,23.35,Made,9.0,,,,,N. Reid,1629675.0,1.0,,,,,,,
131,PT03M00.00S,2025-11-08T01:32:28.8Z,1,REGULAR,turnover,bad pass,[],1642846,,,1610612762,32,9,2025-11-08T01:32:32Z,1310000,False,,,0,,A. Bailey bad pass TURNOVER (2 TO),"[1642846, 1641740]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,2.0,Clark,1641740.0,,,,,,,,,,,,,,,,,
132,PT03M00.00S,2025-11-08T01:32:28.8Z,1,REGULAR,steal,,[],1641740,,,1610612750,32,9,2025-11-08T01:32:30Z,1320000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
133,PT02M55.00S,2025-11-08T01:32:34.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203944,92.46057818659659,45.09803921568628,1610612750,34,9,2025-11-08T01:34:30Z,1330000,False,-25.0,18.0,1,right,J. Randle running Layup (7 PTS) (J. Clark 2 AST),"[203944, 1641740]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,3.06,Made,7.0,,,,,J. Clark,1641740.0,2.0,,,,,,,
135,PT02M33.00S,2025-11-08T01:32:55.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,5.206964520367937,51.470588235294116,1610612762,34,11,2025-11-08T01:35:31Z,1350000,False,-7.0,-4.0,1,left,L. Markkanen DUNK (3 PTS) (K. Filipowski 1 AST),"[1628374, 1642271]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,0.82,Made,3.0,,,,,K. Filipowski,1642271.0,1.0,,,,,,,
137,PT02M20.00S,2025-11-08T01:33:08.0Z,1,REGULAR,2pt,Jump Shot,[],1641740,92.32917214191852,29.901960784313726,1610612750,34,11,2025-11-08T01:36:07Z,1370000,False,-100.0,20.0,1,right,MISS J. Clark 10' driving floating Shot,[1641740],1610612750.0,MIN,driving floating,,,Clark,J. Clark,,,,,Mid-Range,8-16 Left,,,,10.24,Missed,,,,,,,,,,,,,,,
138,PT02M18.00S,2025-11-08T01:33:10.0Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,34,11,2025-11-08T01:33:12Z,1380000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
139,PT02M02.00S,2025-11-08T01:33:26.1Z,1,REGULAR,2pt,Jump Shot,[],1628374,6.1268068331143235,73.77450980392157,1610612762,34,11,2025-11-08T01:36:41Z,1390000,False,-119.0,5.0,1,left,MISS L. Markkanen 11' fadeaway Shot,[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,11.9,Missed,,,,,,,,,,,,,,,
140,PT02M02.00S,2025-11-08T01:33:26.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,34,11,2025-11-08T01:33:35Z,1400000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,139.0,,,,,,,,,,,,,
141,PT02M02.00S,2025-11-08T01:33:32.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642271,,,1610612750,34,11,2025-11-08T01:34:02Z,1410000,False,,,0,,K. Filipowski loose ball personal FOUL (1 PF) (Randle 2 FT),"[1642271, 203944]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Randle,203944.0,,
145,PT02M02.00S,2025-11-08T01:34:09.2Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,35,11,2025-11-08T01:34:09Z,1430000,False,,,0,,J. Randle Free Throw 1 of 2 (8 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
146,PT02M02.00S,2025-11-08T01:34:27.5Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,36,11,2025-11-08T01:34:27Z,1440000,False,,,0,,J. Randle Free Throw 2 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
147,PT01M53.00S,2025-11-08T01:34:39.7Z,1,REGULAR,foul,personal,[],1641740,,,1610612762,36,11,2025-11-08T01:35:11Z,1450000,False,,,0,,J. Clark personal FOUL (1 PF),"[1641740, 1642383]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Clayton Jr.,1642383.0,,
149,PT01M46.00S,2025-11-08T01:35:09.2Z,1,REGULAR,3pt,Jump Shot,[],1641729,31.750985545335087,61.274509803921575,1610612762,36,11,2025-11-08T01:35:14Z,1470000,False,-56.0,246.0,1,left,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,,25.24,Missed,,,,,,,,,,,,,,,
150,PT01M42.00S,2025-11-08T01:35:13.2Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,36,11,2025-11-08T01:37:51Z,1480000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,149.0,2.0,1.0,1.0,,,,,,,,,,
151,PT01M40.00S,2025-11-08T01:35:14.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628374,7.178055190538765,52.450980392156865,1610612762,36,11,2025-11-08T01:38:00Z,1490000,False,-12.0,15.0,1,left,MISS L. Markkanen driving Hook,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,1.94,Missed,,,,,,,,,,,,,,,
152,PT01M37.00S,2025-11-08T01:35:17.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,36,11,2025-11-08T01:38:21Z,1500000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,151.0,3.0,3.0,0.0,,,,,,,,,,
153,PT01M27.00S,2025-11-08T01:35:27.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,71.96123521681997,75.24509803921569,1610612750,39,11,2025-11-08T01:35:32Z,1510000,False,126.0,211.0,1,right,N. Reid 24' 3PT  (3 PTS) (J. Randle 5 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,24.59,Made,3.0,,,,,J. Randle,203944.0,5.0,,,,,,,
155,PT01M23.00S,2025-11-08T01:35:35.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641740,,,1610612762,39,11,2025-11-08T01:35:51Z,1530000,False,,,0,,J. Clark personal FOUL (2 PF) (Clayton Jr. 2 FT),"[1641740, 1642383]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202035.0,2.0,0.0,Clayton Jr.,1642383.0,,
157,PT01M23.00S,2025-11-08T01:36:11.3Z,1,REGULAR,freethrow,1 of 2,[],1642383,,,1610612762,39,12,2025-11-08T01:36:11Z,1550000,False,,,0,,W. Clayton Jr. Free Throw 1 of 2 (1 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
158,PT01M23.00S,2025-11-08T01:36:12.6Z,1,REGULAR,substitution,out,[],1641740,,,1610612762,39,12,2025-11-08T01:36:15Z,1560000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M23.00S,2025-11-08T01:36:12.6Z,1,REGULAR,substitution,in,[],1642265,,,1610612762,39,12,2025-11-08T01:36:15Z,1570000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M23.00S,2025-11-08T01:36:29.8Z,1,REGULAR,freethrow,2 of 2,[],1642383,,,1610612762,39,13,2025-11-08T01:36:29Z,1580000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (2 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
161,PT01M11.00S,2025-11-08T01:36:44.2Z,1,REGULAR,2pt,Jump Shot,[],1630183,87.86136662286465,24.509803921568626,1610612750,39,13,2025-11-08T01:39:42Z,1590000,False,-127.0,62.0,1,right,MISS J. McDaniels 14' pullup Shot - blocked,"[1630183, 1642383]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,14.16,Missed,,,,,,,,,,,,,,Clayton Jr.,1642383.0
162,PT01M11.00S,2025-11-08T01:36:44.2Z,1,REGULAR,block,,[],1642383,,,1610612750,39,13,2025-11-08T01:36:46Z,1600000,False,,,0,,W. Clayton Jr. BLOCK (1 BLK),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
163,PT01M09.00S,2025-11-08T01:36:46.2Z,1,REGULAR,rebound,defensive,[],1642383,,,1610612762,39,13,2025-11-08T01:40:04Z,1610000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,8-16 Left,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,
164,PT01M05.00S,2025-11-08T01:36:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642846,5.995400788436268,55.63725490196079,1610612762,39,13,2025-11-08T01:36:57Z,1620000,False,-28.0,4.0,1,left,MISS A. Bailey running Layup,[1642846],1610612762.0,UTA,running,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,2.85,Missed,,,,,,,,,,,,,,,
165,PT01M03.00S,2025-11-08T01:36:52.0Z,1,REGULAR,rebound,defensive,[],1642265,,,1610612750,39,13,2025-11-08T01:36:57Z,1630000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT00M55.20S,2025-11-08T01:37:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.32917214191852,56.127450980392155,1610612750,39,13,2025-11-08T01:41:20Z,1640000,False,31.0,20.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,3.63,Missed,,,,,,,,,,,,,,,
167,PT00M54.20S,2025-11-08T01:37:01.5Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,39,13,2025-11-08T01:42:34Z,1650000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,166.0,1.0,0.0,1.0,,,,,,,,,,
168,PT00M53.20S,2025-11-08T01:37:03.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630183,94.40999984741211,50.0,1610612750,39,13,2025-11-08T01:42:39Z,1660000,False,0.0,0.0,1,right,MISS J. McDaniels tip Layup,[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
169,PT00M52.10S,2025-11-08T01:37:04.9Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,39,13,2025-11-08T01:42:39Z,1670000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,168.0,2.0,0.0,2.0,,,,,,,,,,
170,PT00M51.90S,2025-11-08T01:37:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,92.46057818659659,47.05882352941176,1610612750,41,13,2025-11-08T01:43:19Z,1680000,False,-15.0,18.0,1,right,J. McDaniels putback Layup (11 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2.36,Made,11.0,,,,,,,,,,,,,,
171,PT00M32.80S,2025-11-08T01:37:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,6.389618922470433,57.107843137254896,1610612762,41,15,2025-11-08T01:37:30Z,1690000,False,-36.0,8.0,1,left,K. Filipowski driving Layup (5 PTS) (B. Sensabaugh 2 AST),"[1642271, 1641729]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,3.63,Made,5.0,,,,,B. Sensabaugh,1641729.0,2.0,,,,,,,
