actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M29.00S,2026-01-25T22:53:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,84.70762155059133,58.333333333333336,1610612750,10,16,2026-01-25T22:53:47Z,840000,False,42.0,91.0,1,right,A. Edwards 10' pullup Jump Shot (6 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.03,Made,6.0,,,,,,,,,,,,,,,,,
85,PT05M19.00S,2026-01-25T22:53:54.0Z,1,REGULAR,3pt,Jump Shot,[],1630541,27.54599211563732,76.47058823529412,1610612744,10,19,2026-01-25T22:53:58Z,850000,False,-132.0,206.0,1,left,M. Moody 24' 3PT  (10 PTS) (G. Santos 1 AST),"[1630541, 1630611]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,24.52,Made,10.0,,,,,G. Santos,1630611.0,1.0,,,,,,,,,,
87,PT05M03.00S,2026-01-25T22:54:10.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,66.9616458607096,24.78936887254902,1610612750,10,19,2026-01-25T22:54:16Z,870000,False,-126.0,258.0,1,right,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,28.73,Missed,,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2026-01-25T22:54:14.8Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,10,19,2026-01-25T22:54:16Z,880000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,
89,PT04M49.00S,2026-01-25T22:54:23.3Z,1,REGULAR,3pt,Jump Shot,[],1642366,30.17411300919842,33.088235294117645,1610612744,10,19,2026-01-25T22:54:27Z,890000,False,85.0,231.0,1,left,MISS Q. Post 24' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
90,PT04M47.00S,2026-01-25T22:54:25.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,10,19,2026-01-25T22:54:27Z,900000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,
91,PT04M42.00S,2026-01-25T22:54:32.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628978,93.24901445466492,49.26470588235294,1610612750,12,19,2026-01-25T22:54:43Z,910000,False,-4.0,11.0,1,right,D. DiVincenzo running Layup (2 PTS),[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,,,,,,,,,,,,,,,,,
92,PT04M29.00S,2026-01-25T22:54:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.30946123521682,49.50980392156863,1610612744,12,21,2026-01-25T23:04:50Z,920000,False,2.0,16.0,1,left,S. Curry driving finger roll Layup (4 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.64,Made,4.0,,,,,,,,,,,,,,,,,
93,PT04M17.00S,2026-01-25T22:54:56.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.88764783180025,64.2156862745098,1610612750,15,21,2026-01-25T22:55:00Z,930000,False,71.0,249.0,1,right,D. DiVincenzo 25' 3PT pullup (5 PTS) (N. Reid 1 AST),"[1628978, 1629675]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.93,Made,5.0,,,,,N. Reid,1629675.0,1.0,,,,,,,,,,
94,PT04M17.00S,2026-01-25T22:55:19.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,15,21,2026-01-25T22:55:19Z,940000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M17.00S,2026-01-25T22:57:33.4Z,1,REGULAR,substitution,out,[],1628978,,,1610612744,15,21,2026-01-25T22:57:53Z,960000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M17.00S,2026-01-25T22:57:33.4Z,1,REGULAR,substitution,out,[],203497,,,1610612744,15,21,2026-01-25T22:57:53Z,970000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M17.00S,2026-01-25T22:57:33.4Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,15,21,2026-01-25T22:57:53Z,980000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M17.00S,2026-01-25T22:57:33.4Z,1,REGULAR,substitution,in,[],201144,,,1610612744,15,21,2026-01-25T22:57:53Z,990000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M17.00S,2026-01-25T22:57:33.4Z,1,REGULAR,substitution,in,[],203944,,,1610612744,15,21,2026-01-25T22:57:53Z,1000000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M17.00S,2026-01-25T22:57:33.4Z,1,REGULAR,substitution,in,[],1629001,,,1610612744,15,21,2026-01-25T22:57:53Z,1010000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M05.00S,2026-01-25T22:58:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.886333771353483,50.49019607843137,1610612744,15,21,2026-01-25T22:58:12Z,1020000,False,-2.0,31.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1630162]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,Edwards,1630162.0,,,,,
103,PT04M05.00S,2026-01-25T22:58:08.6Z,1,REGULAR,block,,[],1630162,,,1610612744,15,21,2026-01-25T23:07:01Z,1030000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
104,PT04M02.00S,2026-01-25T22:58:11.6Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,15,21,2026-01-25T22:58:12Z,1040000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,
105,PT03M58.00S,2026-01-25T22:58:14.9Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,15,21,2026-01-25T22:58:28Z,1050000,False,,,0,,A. Edwards lost ball TURNOVER (5 TO),"[1630162, 1642954]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,5.0,Richard,1642954.0,,,,,,,
106,PT03M58.00S,2026-01-25T22:58:14.9Z,1,REGULAR,steal,,[],1642954,,,1610612744,15,21,2026-01-25T22:58:16Z,1060000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M47.00S,2026-01-25T22:58:25.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629001,25.57490144546649,57.84313725490197,1610612744,15,21,2026-01-25T22:58:31Z,1070000,False,-39.0,188.0,1,left,MISS D. Melton 19' step back Shot,[1629001],1610612744.0,GSW,step back,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,19.19,Missed,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2026-01-25T22:58:28.6Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,15,21,2026-01-25T22:58:31Z,1080000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,107.0,3.0,3.0,0.0,,,,,,,,,,,,,
109,PT03M37.00S,2026-01-25T22:58:35.8Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612750,15,21,2026-01-25T22:58:41Z,1090000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1642954]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Richard,1642954.0,,,,,,,
110,PT03M37.00S,2026-01-25T22:58:35.8Z,1,REGULAR,steal,,[],1642954,,,1610612744,15,21,2026-01-25T23:01:38Z,1100000,False,,,0,,W. Richard STEAL (2 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M32.00S,2026-01-25T22:58:41.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,33.196452036793694,28.676470588235293,1610612744,15,21,2026-01-25T22:58:48Z,1110000,False,107.0,260.0,1,left,MISS S. Curry 28' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.05,Missed,,,,,,,,,,,,,,,,,,
112,PT03M28.00S,2026-01-25T22:58:45.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,15,21,2026-01-25T22:58:48Z,1120000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,111.0,4.0,4.0,0.0,,,,,,,,,,,,,
114,PT03M18.00S,2026-01-25T22:58:59.4Z,1,REGULAR,substitution,out,[],201939,,,1610612750,15,21,2026-01-25T22:59:06Z,1140000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M18.00S,2026-01-25T22:58:59.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612750,15,21,2026-01-25T22:59:06Z,1150000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M09.00S,2026-01-25T22:59:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,89.56964520367937,47.549019607843135,1610612750,15,21,2026-01-25T22:59:30Z,1160000,False,-12.0,46.0,1,right,MISS J. McDaniels driving Layup - blocked,"[1630183, 1627741]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,Hield,1627741.0,,,,,
117,PT03M09.00S,2026-01-25T22:59:26.6Z,1,REGULAR,block,,[],1627741,,,1610612750,15,21,2026-01-25T22:59:29Z,1170000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2026-01-25T22:59:26.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,15,21,2026-01-25T22:59:30Z,1180000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,116.0,,,,,,,,,,,,,,,,
120,PT02M58.00S,2026-01-25T22:59:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,6.915243101182654,51.225490196078425,1610612744,15,21,2026-01-25T22:59:47Z,1200000,False,-6.0,13.0,1,left,MISS D. Melton driving Layup,[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
121,PT02M57.00S,2026-01-25T22:59:45.2Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,15,21,2026-01-25T22:59:47Z,1210000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,
122,PT02M45.00S,2026-01-25T22:59:57.9Z,1,REGULAR,2pt,Jump Shot,[],203944,92.85479632063075,67.8921568627451,1610612750,15,21,2026-01-25T23:00:01Z,1220000,False,89.0,15.0,1,right,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.07,Missed,,,,,,,,,,,,,,,,,,
123,PT02M43.00S,2026-01-25T22:59:59.9Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,15,21,2026-01-25T23:00:01Z,1230000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,8-16 Right,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,
125,PT02M39.00S,2026-01-25T23:00:12.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612744,15,21,2026-01-25T23:00:24Z,1250000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M39.00S,2026-01-25T23:00:12.7Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,15,21,2026-01-25T23:00:24Z,1260000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M39.00S,2026-01-25T23:00:12.7Z,1,REGULAR,substitution,in,[],1641740,,,1610612744,15,21,2026-01-25T23:00:24Z,1270000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M39.00S,2026-01-25T23:00:12.7Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,15,21,2026-01-25T23:00:24Z,1280000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M39.00S,2026-01-25T23:00:12.7Z,1,REGULAR,substitution,out,[],1642954,,,1610612744,15,21,2026-01-25T23:04:10Z,1288750,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M39.00S,2026-01-25T23:00:12.7Z,1,REGULAR,substitution,in,[],201143,,,1610612744,15,21,2026-01-25T23:04:10Z,1289375,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M31.00S,2026-01-25T23:00:41.5Z,1,REGULAR,3pt,Jump Shot,[],1630611,18.347568988173457,92.8921568627451,1610612744,15,21,2026-01-25T23:00:52Z,1290000,False,-214.0,120.0,1,left,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
130,PT02M28.00S,2026-01-25T23:00:43.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,15,21,2026-01-25T23:00:43Z,1300000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,129.0,5.0,5.0,0.0,,,,,,,,,,,,,
131,PT02M07.00S,2026-01-25T23:01:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612750,15,21,2026-01-25T23:01:15Z,1310000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (Conley 2 FT),"[1641764, 201144]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Conley,201144.0
133,PT02M07.00S,2026-01-25T23:01:34.9Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,16,21,2026-01-25T23:01:34Z,1330000,False,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT02M07.00S,2026-01-25T23:01:51.8Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,17,21,2026-01-25T23:01:51Z,1340000,False,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
135,PT01M47.00S,2026-01-25T23:02:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629001,34.641918528252305,39.950980392156865,1610612744,17,21,2026-01-25T23:02:17Z,1350000,False,50.0,273.0,1,left,MISS D. Melton 27' pullup 3PT,[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,27.77,Missed,,,,,,,,,,,,,,,,,,
136,PT01M44.00S,2026-01-25T23:02:16.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,17,21,2026-01-25T23:02:17Z,1360000,False,,,0,,N. Reid REBOUND (Off:0 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,135.0,6.0,6.0,0.0,,,,,,,,,,,,,
137,PT01M39.00S,2026-01-25T23:02:26.9Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612750,17,21,2026-01-25T23:02:49Z,1370000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Reid 2 FT),"[201143, 1629675]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Reid,1629675.0
141,PT01M39.00S,2026-01-25T23:02:53.1Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,17,21,2026-01-25T23:03:15Z,1410000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT01M39.00S,2026-01-25T23:02:53.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,17,21,2026-01-25T23:03:15Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,
143,PT01M39.00S,2026-01-25T23:02:54.0Z,1,REGULAR,substitution,out,[],1630611,,,1610612750,17,21,2026-01-25T23:02:58Z,1430000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M39.00S,2026-01-25T23:02:54.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612750,17,21,2026-01-25T23:02:58Z,1440000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M39.00S,2026-01-25T23:02:53.1Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,17,21,2026-01-25T23:03:15Z,1450000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT01M36.00S,2026-01-25T23:02:56.1Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,17,21,2026-01-25T23:03:15Z,1460000,False,,,0,,M. Moody REBOUND (Off:0 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,145.0,3.0,3.0,0.0,,,,,,,,,,,,,
147,PT01M18.00S,2026-01-25T23:03:32.5Z,1,REGULAR,3pt,Jump Shot,[],201143,29.911300919842315,26.96078431372549,1610612744,17,24,2026-01-25T23:03:38Z,1470000,False,115.0,229.0,1,left,A. Horford 25' 3PT  (6 PTS) (M. Moody 2 AST),"[201143, 1630541]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.61,Made,6.0,,,,,M. Moody,1630541.0,2.0,,,,,,,,,,
151,PT00M59.30S,2026-01-25T23:03:51.2Z,1,REGULAR,2pt,Jump Shot,[],1630162,85.75886990801577,73.0392156862745,1610612750,19,24,2026-01-25T23:03:57Z,1490000,False,115.0,81.0,1,right,A. Edwards 14' pullup Jump Shot (8 PTS) (J. Randle 2 AST),"[1630162, 203944]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,14.11,Made,8.0,,,,,J. Randle,203944.0,2.0,,,,,,,,,,
155,PT00M40.80S,2026-01-25T23:04:14.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,14.14257555847569,49.754901960784316,1610612744,19,24,2026-01-25T23:04:17Z,1510000,False,1.0,80.0,1,left,MISS B. Podziemski 8' driving Hook,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
156,PT00M38.70S,2026-01-25T23:04:16.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,19,24,2026-01-25T23:04:17Z,1520000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,155.0,3.0,3.0,0.0,,,,,,,,,,,,,
157,PT00M24.80S,2026-01-25T23:04:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,79.84559789750328,50.73529411764706,1610612750,19,24,2026-01-25T23:04:33Z,1530000,False,4.0,137.0,1,right,MISS A. Edwards 13' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,13.7,Missed,,,,,,,,,,,,,,,,,,
158,PT00M21.70S,2026-01-25T23:04:33.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,19,24,2026-01-25T23:04:33Z,1540000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,
159,PT00M04.10S,2026-01-25T23:04:53.2Z,1,REGULAR,foul,personal,[],1641740,,,1610612744,19,24,2026-01-25T23:05:01Z,1550000,False,,,0,,J. Clark personal FOUL (1 PF),"[1641740, 1629001]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Melton,1629001.0
161,PT00M04.10S,2026-01-25T23:05:03.0Z,1,REGULAR,substitution,out,[],201144,,,1610612744,19,24,2026-01-25T23:05:27Z,1570000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M04.10S,2026-01-25T23:05:03.0Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,19,24,2026-01-25T23:05:27Z,1580000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M04.10S,2026-01-25T23:05:03.0Z,1,REGULAR,substitution,in,[],1630183,,,1610612744,19,24,2026-01-25T23:05:27Z,1590000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M04.10S,2026-01-25T23:05:03.0Z,1,REGULAR,substitution,in,[],201939,,,1610612744,19,24,2026-01-25T23:05:27Z,1600000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2026-01-25T23:05:35.5Z,1,REGULAR,3pt,Jump Shot,[],201143,38.32128777923784,28.921568627450984,1610612744,19,24,2026-01-25T23:05:45Z,1610000,False,105.0,308.0,1,left,MISS A. Horford 32' turnaround 3PT,[201143],1610612744.0,GSW,turnaround,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,32.53,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2026-01-25T23:05:35.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,19,24,2026-01-25T23:05:45Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,165.0,,,,,,,,,,,,,,,,
167,PT00M00.00S,2026-01-25T23:05:42.9Z,1,REGULAR,period,end,[],0,,,1610612744,19,24,2026-01-25T23:05:42Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612744,19,24,2026-01-25T23:08:08Z,1640000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612744,19,24,2026-01-25T23:08:08Z,1650000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,out,['startperiod'],1630183,,,1610612744,19,24,2026-01-25T23:08:08Z,1660000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,19,24,2026-01-25T23:08:08Z,1670000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
