actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M59.00S,2025-10-30T01:57:31.3Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,25,17,2025-10-30T01:57:45Z,840000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M59.00S,2025-10-30T01:57:31.3Z,1,REGULAR,substitution,in,[],1630545,,,1610612747,25,17,2025-10-30T01:57:45Z,850000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2025-10-30T01:57:31.3Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,25,17,2025-10-30T01:57:45Z,860000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2025-10-30T01:57:31.3Z,1,REGULAR,substitution,in,[],1642355,,,1610612747,25,17,2025-10-30T01:57:45Z,870000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M59.00S,2025-10-30T01:58:01.7Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,25,18,2025-10-30T01:58:01Z,880000,False,,,0,,A. Reaves Free Throw 2 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
90,PT04M48.00S,2025-10-30T01:58:13.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,27.677398160315374,80.3921568627451,1610612750,25,18,2025-10-30T01:58:18Z,890000,False,-152.0,208.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,25.74,Missed,,,,,,,,,,,,,,,,
91,PT04M44.00S,2025-10-30T01:58:17.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,25,18,2025-10-30T01:58:18Z,900000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,90.0,3.0,2.0,1.0,,,,,,,,,,,,
92,PT04M27.00S,2025-10-30T01:58:34.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,86.28449408672799,47.30392156862745,1610612747,25,20,2025-10-30T01:58:39Z,910000,False,-13.0,76.0,1,right,D. Ayton 7' turnaround Hook (4 PTS) (A. Reaves 4 AST),"[1629028, 1630559]",1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,7.76,Made,,,,,4.0,A. Reaves,1630559.0,4.0,,,,,,,,
94,PT04M13.00S,2025-10-30T01:58:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.176084099868594,54.595588235294116,1610612750,25,20,2025-10-30T01:58:54Z,930000,False,-23.0,6.0,1,left,MISS R. Gobert driving Layup,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.37,Missed,,,,,,,,,,,,,,,,
95,PT04M11.00S,2025-10-30T01:58:50.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,25,20,2025-10-30T01:58:54Z,940000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,94.0,4.0,3.0,1.0,,,,,,,,,,,,
96,PT04M06.00S,2025-10-30T01:58:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630559,91.93495400788436,55.14705882352941,1610612747,25,20,2025-10-30T01:59:01Z,950000,False,26.0,23.0,1,right,MISS A. Reaves running Layup,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,3.47,Missed,,,,,,,,,,,,,,,,
97,PT04M04.00S,2025-10-30T01:58:57.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,25,20,2025-10-30T01:59:01Z,960000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,
98,PT04M00.00S,2025-10-30T01:59:02.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642265,7.5722733245729295,46.32352941176471,1610612750,25,20,2025-10-30T01:59:07Z,970000,False,18.0,19.0,1,left,MISS R. Dillingham running Layup - blocked,"[1642265, 1642261]",1610612750.0,MIN,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,2.62,Missed,,,,,,,,,,,,,,,Knecht,1642261.0
99,PT04M00.00S,2025-10-30T01:59:02.0Z,1,REGULAR,block,,[],1642261,,,1610612750,25,20,2025-10-30T01:59:03Z,980000,False,,,0,,D. Knecht BLOCK (1 BLK),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2025-10-30T01:59:05.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,25,20,2025-10-30T01:59:07Z,990000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,
101,PT03M57.00S,2025-10-30T01:59:06.6Z,1,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,25,20,2025-10-30T01:59:13Z,1000000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (1 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,1627963.0,1.0,,,,,,,,,,,,,,,,,,
102,PT03M57.00S,2025-10-30T01:59:09.2Z,1,REGULAR,substitution,out,[],1629028,,,1610612747,25,20,2025-10-30T01:59:21Z,1010000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2025-10-30T01:59:09.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,25,20,2025-10-30T01:59:21Z,1020000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2025-10-30T01:59:09.2Z,1,REGULAR,substitution,in,[],1641733,,,1610612747,25,20,2025-10-30T01:59:21Z,1030000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2025-10-30T01:59:09.2Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,25,20,2025-10-30T01:59:21Z,1040000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M41.00S,2025-10-30T01:59:38.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642261,85.80814717477004,35.9375,1610612747,25,22,2025-10-30T01:59:44Z,1050000,False,-70.0,81.0,1,right,D. Knecht 10' pullup Jump Shot (4 PTS) (J. Hayes 1 AST),"[1642261, 1629637]",1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Left,,,10.72,Made,,,,,4.0,J. Hayes,1629637.0,1.0,,,,,,,,
108,PT03M22.00S,2025-10-30T01:59:59.7Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612750,25,22,2025-10-30T02:00:05Z,1070000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Reid 2 FT),"[1629637, 1629675]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2002.0,,,,,,,,,,,,,,1.0,0.0,Reid,1629675.0,,
111,PT03M22.00S,2025-10-30T02:00:21.8Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,25,22,2025-10-30T02:05:15Z,1095000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
112,PT03M22.00S,2025-10-30T02:00:21.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,25,22,2025-10-30T02:05:15Z,1102500,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,
117,PT03M22.00S,2025-10-30T02:00:21.8Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,25,22,2025-10-30T02:05:15Z,1106250,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
118,PT03M22.00S,2025-10-30T02:00:21.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,25,22,2025-10-30T02:05:35Z,1108125,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,117.0,5.0,4.0,1.0,,,,,,,,,,,,
113,PT03M22.00S,2025-10-30T02:00:22.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612747,25,22,2025-10-30T02:05:15Z,1110000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M22.00S,2025-10-30T02:00:22.4Z,1,REGULAR,substitution,out,[],203497,,,1610612747,25,22,2025-10-30T02:05:15Z,1120000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M22.00S,2025-10-30T02:00:22.4Z,1,REGULAR,substitution,in,[],203944,,,1610612747,25,22,2025-10-30T02:05:15Z,1130000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M22.00S,2025-10-30T02:00:22.4Z,1,REGULAR,substitution,in,[],1630538,,,1610612747,25,22,2025-10-30T02:05:15Z,1140000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2025-10-30T02:01:04.4Z,1,REGULAR,3pt,Jump Shot,[],1641733,69.85873850197109,70.83333333333334,1610612747,25,22,2025-10-30T02:03:35Z,1145000,False,104.0,231.0,1,right,MISS N. Smith Jr. 25' 3PT,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.32,Missed,,,,,,,,,,,,,,,,
120,PT03M03.00S,2025-10-30T02:01:05.4Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,25,22,2025-10-30T02:03:35Z,1147500,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,119.0,6.0,4.0,2.0,,,,,,,,,,,,
121,PT03M03.00S,2025-10-30T02:01:19.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612747,25,22,2025-10-30T02:01:25Z,1190000,False,,,0,,J. Randle personal FOUL (1 PF) (Vanderbilt 2 FT),"[203944, 1629020]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,2002.0,,,,,,,,,,,,,,1.0,0.0,Vanderbilt,1629020.0,,
123,PT03M03.00S,2025-10-30T02:01:33.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612747,25,22,2025-10-30T02:04:47Z,1210000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
124,PT03M03.00S,2025-10-30T02:01:33.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,25,22,2025-10-30T02:01:33Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,
125,PT03M03.00S,2025-10-30T02:01:49.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612747,25,23,2025-10-30T02:04:47Z,1230000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (1 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
126,PT02M51.00S,2025-10-30T02:02:05.3Z,1,REGULAR,foul,personal,[],1629020,,,1610612750,25,23,2025-10-30T02:02:14Z,1240000,False,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 1629675]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,2002.0,,,,,,,,,,,,,,1.0,0.0,Reid,1629675.0,,
128,PT02M51.00S,2025-10-30T02:02:12.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,25,23,2025-10-30T02:02:12Z,1260000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2025-10-30T02:05:51.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612750,25,23,2025-10-30T02:05:57Z,1270000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Randle 2 FT),"[1629637, 203944]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,2.0,0.0,Randle,203944.0,,
133,PT02M40.00S,2025-10-30T02:06:20.0Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,26,23,2025-10-30T02:06:20Z,1290000,False,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
134,PT02M40.00S,2025-10-30T02:06:36.7Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,27,23,2025-10-30T02:06:36Z,1300000,False,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
135,PT02M27.00S,2025-10-30T02:06:55.1Z,1,REGULAR,foul,offensive,['inpenalty'],1629020,,,1610612747,27,23,2025-10-30T02:07:07Z,1310000,False,,,0,,J. Vanderbilt charge offensive FOUL (2 PF),"[1629020, 1630545]",1610612747.0,LAL,charge,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,2.0,0.0,Shannon Jr.,1630545.0,,
137,PT02M27.00S,2025-10-30T02:06:55.1Z,1,REGULAR,turnover,offensive foul,[],1629020,,,1610612747,27,23,2025-10-30T02:06:55Z,1330000,False,,,0,,J. Vanderbilt offensive foul TURNOVER (2 TO),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,204059.0,2.0,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2025-10-30T02:07:17.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,31.750985545335087,49.01960784313725,1610612750,30,23,2025-10-30T02:07:22Z,1340000,False,5.0,246.0,1,left,J. Randle 24' 3PT  (13 PTS) (R. Dillingham 2 AST),"[203944, 1642265]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,24.6,Made,,,,,13.0,R. Dillingham,1642265.0,2.0,,,,,,,,
140,PT02M00.00S,2025-10-30T02:07:35.4Z,1,REGULAR,turnover,out-of-bounds,[],1642355,,,1610612747,30,23,2025-10-30T02:07:42Z,1360000,False,,,0,,B. James lost ball out-of-bounds TURNOVER (1 TO),[1642355],1610612747.0,LAL,lost ball,,,James,B. James,,,,,Above the Break 3,24+ Right Center,1627963.0,1.0,,,,,,,,,,,,,,,,,,
141,PT01M46.00S,2025-10-30T02:07:56.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,15.456636005256241,4.6568627450980395,1610612750,30,23,2025-10-30T02:08:00Z,1370000,False,227.0,93.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right,,,24.5,Missed,,,,,,,,,,,,,,,,
142,PT01M43.00S,2025-10-30T02:07:59.4Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,30,23,2025-10-30T02:08:00Z,1380000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,
143,PT01M37.00S,2025-10-30T02:08:06.1Z,1,REGULAR,turnover,bad pass,[],1641733,,,1610612747,30,23,2025-10-30T02:08:12Z,1390000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 1630545]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,Shannon Jr.,1630545.0,,,,,,
144,PT01M37.00S,2025-10-30T02:08:06.1Z,1,REGULAR,steal,,[],1630545,,,1610612750,30,23,2025-10-30T02:08:08Z,1400000,False,,,0,,T. Shannon Jr. STEAL (1 STL),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
145,PT01M33.00S,2025-10-30T02:08:10.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,6.1268068331143235,50.98039215686274,1610612750,32,23,2025-10-30T02:08:16Z,1410000,False,-5.0,5.0,1,left,B. Hyland running finger roll Layup (2 PTS) (T. Shannon Jr. 1 AST),"[1630538, 1630545]",1610612750.0,MIN,running finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,0.71,Made,,,,,2.0,T. Shannon Jr.,1630545.0,1.0,,,,,,,,
146,PT01M21.00S,2025-10-30T02:08:21.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.85479632063075,49.26470588235294,1610612747,32,25,2025-10-30T02:08:26Z,1420000,False,-4.0,15.0,1,right,J. Vanderbilt cutting DUNK (3 PTS) (J. Hayes 2 AST),"[1629020, 1629637]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,1.52,Made,,,,,3.0,J. Hayes,1629637.0,2.0,,,,,,,,
148,PT01M15.00S,2025-10-30T02:08:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,7.30946123521682,47.794117647058826,1610612750,32,25,2025-10-30T02:08:53Z,1440000,False,11.0,16.0,1,left,MISS R. Dillingham driving Layup - blocked,"[1642265, 1629637]",1610612750.0,MIN,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,1.96,Missed,,,,,,,,,,,,,,,Hayes,1629637.0
149,PT01M15.00S,2025-10-30T02:08:29.3Z,1,REGULAR,block,,[],1629637,,,1610612750,32,25,2025-10-30T02:08:31Z,1450000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M14.00S,2025-10-30T02:08:30.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,32,25,2025-10-30T02:08:53Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,148.0,,,,,,,,,,,,,,,
153,PT01M14.00S,2025-10-30T02:08:41.7Z,1,REGULAR,substitution,out,[],1641733,,,1610612750,32,25,2025-10-30T02:08:49Z,1480000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M14.00S,2025-10-30T02:08:41.7Z,1,REGULAR,substitution,in,[],1630559,,,1610612750,32,25,2025-10-30T02:08:49Z,1490000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M08.00S,2025-10-30T02:09:02.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,32.342312746386334,51.10294117647059,1610612750,32,25,2025-10-30T02:09:08Z,1500000,False,-6.0,252.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,25.16,Missed,,,,,,,,,,,,,,,,
156,PT01M06.00S,2025-10-30T02:09:04.3Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,32,25,2025-10-30T02:09:08Z,1510000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,155.0,7.0,5.0,2.0,,,,,,,,,,,,
157,PT00M51.00S,2025-10-30T02:09:20.5Z,1,REGULAR,3pt,Jump Shot,[],1642261,68.80749014454665,71.07843137254902,1610612747,32,28,2025-10-30T02:09:26Z,1520000,False,105.0,241.0,1,right,D. Knecht 26' 3PT  (7 PTS) (A. Reaves 5 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,26.28,Made,,,,,7.0,A. Reaves,1630559.0,5.0,,,,,,,,
159,PT00M37.60S,2025-10-30T02:09:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630545,9.543363994743759,94.85294117647058,1610612750,32,28,2025-10-30T02:09:43Z,1540000,False,-224.0,37.0,1,left,MISS T. Shannon Jr. 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Left Corner 3,24+ Left,,,22.74,Missed,,,,,,,,,,,,,,,,
160,PT00M35.00S,2025-10-30T02:09:40.2Z,1,REGULAR,rebound,offensive,[],1630538,,,1610612750,32,28,2025-10-30T02:09:43Z,1550000,False,,,0,,B. Hyland REBOUND (Off:1 Def:0),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,159.0,1.0,0.0,1.0,,,,,,,,,,,,
161,PT00M33.80S,2025-10-30T02:09:41.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,7.095926412614981,45.262714460784316,1610612750,34,28,2025-10-30T02:09:49Z,1560000,False,24.0,14.0,1,left,N. Reid Layup (2 PTS) (B. Hyland 1 AST),"[1629675, 1630538]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,2.76,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,
163,PT00M16.30S,2025-10-30T02:10:01.7Z,1,REGULAR,2pt,Jump Shot,[],1630559,87.72996057818659,24.509803921568626,1610612747,34,30,2025-10-30T02:16:48Z,1580000,False,-127.0,63.0,1,right,A. Reaves 14' fadeaway bank Jump Shot (6 PTS),[1630559],1610612747.0,LAL,fadeaway bank,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,14.21,Made,,,,,6.0,,,,,,,,,,,
164,PT00M04.00S,2025-10-30T02:10:16.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,4.681340341655716,3.6764705882352944,1610612750,34,30,2025-10-30T02:10:24Z,1590000,False,232.0,-8.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,23.18,Missed,,,,,,,,,,,,,,,,
165,PT00M02.40S,2025-10-30T02:10:20.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,34,30,2025-10-30T02:10:20Z,1600000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,164.0,,,,,,,,,,,,,,,
166,PT00M02.40S,2025-10-30T02:10:21.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630545,,,1610612747,34,30,2025-10-30T02:10:38Z,1610000,False,,,0,,T. Shannon Jr. loose ball personal FOUL (1 PF) (Reaves 2 FT),"[1630545, 1630559]",1610612750.0,MIN,loose ball,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0,,
168,PT00M02.40S,2025-10-30T02:10:53.8Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,34,31,2025-10-30T02:10:53Z,1630000,False,,,0,,A. Reaves Free Throw 1 of 2 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
169,PT00M02.40S,2025-10-30T02:11:07.3Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,34,32,2025-10-30T02:11:07Z,1640000,False,,,0,,A. Reaves Free Throw 2 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
170,PT00M00.30S,2025-10-30T02:11:12.4Z,1,REGULAR,heave,,[],0,,,1610612750,34,32,2025-10-30T02:11:23Z,1650000,False,,,0,,MIN Heave,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,47.06,,,,,,,,,,,,,,,,,
171,PT00M00.30S,2025-10-30T02:11:12.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,34,32,2025-10-30T02:11:23Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,170.0,,,,,,,,,,,,,,,
172,PT00M00.00S,2025-10-30T02:11:16.7Z,1,REGULAR,period,end,[],0,,,1610612750,34,32,2025-10-30T02:11:16Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
