actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
93,PT04M43.00S,2026-02-07T01:24:24.0Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,16,15,2026-02-07T01:24:25Z,930000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,92.0,1.0,1.0,0.0,,
94,PT04M33.00S,2026-02-07T01:24:34.5Z,1,REGULAR,3pt,Jump Shot,[],1630530,68.01905387647832,40.931372549019606,1610612740,16,18,2026-02-07T01:24:38Z,940000,False,-45.0,248.0,1,right,T. Murphy III 25' 3PT pullup (3 PTS) (K. Matković 1 AST),"[1630530, 1631255]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,25.22,Made,3.0,K. Matković,1631255.0,1.0,,,,,,,,,,,
96,PT04M18.00S,2026-02-07T01:24:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,28.728646517739815,26.715686274509803,1610612750,19,18,2026-02-07T01:24:54Z,960000,False,116.0,218.0,1,left,A. Edwards 24' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,24.67,Made,5.0,,,,,,,,,,,,,,
97,PT04M04.00S,2026-02-07T01:25:02.5Z,1,REGULAR,2pt,Jump Shot,[],1642852,79.188567674113,27.450980392156865,1610612740,19,20,2026-02-07T01:25:09Z,970000,False,-113.0,143.0,1,right,D. Queen 18' step back Jump Shot (6 PTS) (T. Murphy III 2 AST),"[1642852, 1630530]",1610612740.0,NOP,step back,,,Queen,D. Queen,,,,,Mid-Range,16-24 Left Center,,,,18.22,Made,6.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,,
99,PT03M51.00S,2026-02-07T01:25:16.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,8.935611038107753,60.56219362745098,1610612750,21,20,2026-02-07T01:25:21Z,990000,False,-53.0,31.0,1,left,N. Reid 6' driving floating Jump Shot (2 PTS),[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,6.15,Made,2.0,,,,,,,,,,,,,,
100,PT03M42.00S,2026-02-07T01:25:25.5Z,1,REGULAR,turnover,bad pass,[],1642847,,,1610612740,21,20,2026-02-07T01:25:30Z,1000000,False,,,0,,J. Fears bad pass TURNOVER (2 TO),"[1642847, 1630538]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,2.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,
101,PT03M42.00S,2026-02-07T01:25:25.5Z,1,REGULAR,steal,,[],1630538,,,1610612750,21,20,2026-02-07T01:25:26Z,1010000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
102,PT03M38.00S,2026-02-07T01:25:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,6.258212877792378,50.0,1610612750,23,20,2026-02-07T01:25:35Z,1020000,False,0.0,6.0,1,left,B. Hyland running Layup (5 PTS),[1630538],1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,0.63,Made,5.0,,,,,,,,,,,,,,
103,PT03M38.00S,2026-02-07T01:25:33.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,23,20,2026-02-07T01:25:33Z,1030000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612740,23,20,2026-02-07T01:28:31Z,1040000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,out,[],203497,,,1610612740,23,20,2026-02-07T01:28:31Z,1050000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,out,[],1631255,,,1610612740,23,20,2026-02-07T01:28:31Z,1060000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,out,[],1642852,,,1610612740,23,20,2026-02-07T01:28:31Z,1070000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,in,[],1641740,,,1610612740,23,20,2026-02-07T01:28:31Z,1080000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,in,[],203944,,,1610612740,23,20,2026-02-07T01:28:31Z,1090000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,23,20,2026-02-07T01:28:31Z,1100000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M38.00S,2026-02-07T01:27:58.8Z,1,REGULAR,substitution,in,[],1642274,,,1610612740,23,20,2026-02-07T01:28:31Z,1110000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2026-02-07T01:28:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.72339027595268,48.28431372549019,1610612740,23,22,2026-02-07T01:29:02Z,1120000,False,-9.0,16.0,1,right,Z. Williamson driving finger roll Layup (4 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.81,Made,4.0,,,,,,,,,,,,,,
113,PT02M59.00S,2026-02-07T01:29:17.8Z,1,REGULAR,3pt,Jump Shot,[],1630538,18.610381077529567,90.93137254901961,1610612750,23,22,2026-02-07T01:29:23Z,1130000,False,-205.0,122.0,1,left,MISS B. Hyland 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,23.85,Missed,,,,,,,,,,,,,,,
114,PT02M57.00S,2026-02-07T01:29:19.8Z,1,REGULAR,rebound,offensive,[],1641740,,,1610612750,23,22,2026-02-07T01:29:23Z,1140000,False,,,0,,J. Clark REBOUND (Off:1 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,113.0,1.0,0.0,1.0,,
115,PT02M54.00S,2026-02-07T01:29:23.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,9.543363994743759,41.66666666666667,1610612750,23,22,2026-02-07T01:29:27Z,1150000,False,42.0,37.0,1,left,MISS N. Reid driving Hook,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,5.59,Missed,,,,,,,,,,,,,,,
116,PT02M53.00S,2026-02-07T01:29:24.2Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,23,22,2026-02-07T01:29:27Z,1160000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,115.0,2.0,2.0,0.0,,
117,PT02M45.00S,2026-02-07T01:29:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,88.38699080157687,47.794117647058826,1610612740,23,22,2026-02-07T01:29:38Z,1170000,False,-11.0,57.0,1,right,MISS Z. Williamson turnaround Shot - blocked,"[1629627, 203944]",1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.78,Missed,,,,,,,,,,,,,,Randle,203944.0
118,PT02M45.00S,2026-02-07T01:29:32.8Z,1,REGULAR,block,,[],203944,,,1610612740,23,22,2026-02-07T01:29:34Z,1180000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M42.00S,2026-02-07T01:29:35.8Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,23,22,2026-02-07T01:29:38Z,1190000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,117.0,3.0,2.0,1.0,,
120,PT02M36.00S,2026-02-07T01:29:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,93.51182654402102,51.9607843137255,1610612740,23,24,2026-02-07T01:29:46Z,1200000,False,10.0,8.0,1,right,T. Murphy III driving Layup (5 PTS) (B. McGowens 1 AST),"[1630530, 1631121]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,1.3,Made,5.0,B. McGowens,1631121.0,1.0,,,,,,,,,,,
122,PT02M24.00S,2026-02-07T01:29:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,11.038107752956636,47.7328431372549,1610612750,25,24,2026-02-07T01:29:57Z,1220000,False,11.0,51.0,1,left,A. Edwards driving floating Jump Shot (7 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,5.25,Made,7.0,,,,,,,,,,,,,,
123,PT02M17.00S,2026-02-07T01:30:00.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,93.11760840998686,50.49019607843137,1610612740,25,26,2026-02-07T01:30:07Z,1230000,False,2.0,12.0,1,right,T. Murphy III alley-oop DUNK (7 PTS) (J. Fears 1 AST),"[1630530, 1642847]",1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,1.25,Made,7.0,J. Fears,1642847.0,1.0,,,,,,,,,,,
125,PT01M59.00S,2026-02-07T01:30:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,9.411957950065702,59.55882352941176,1610612750,25,26,2026-02-07T01:30:51Z,1250000,False,-48.0,36.0,1,left,MISS J. Randle driving bank Shot,[203944],1610612750.0,MIN,driving bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,5.98,Missed,,,,,,,,,,,,,,,
126,PT01M57.00S,2026-02-07T01:30:19.4Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,25,26,2026-02-07T01:30:22Z,1260000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,125.0,4.0,3.0,1.0,,
127,PT01M54.00S,2026-02-07T01:30:23.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,74.85216819973719,11.029411764705882,1610612740,25,26,2026-02-07T01:30:29Z,1270000,False,-195.0,184.0,1,right,MISS T. Murphy III 26' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,26.8,Missed,,,,,,,,,,,,,,,
128,PT01M53.00S,2026-02-07T01:30:24.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,25,26,2026-02-07T01:30:29Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,127.0,,,,,
129,PT01M53.00S,2026-02-07T01:30:28.6Z,1,REGULAR,foul,personal,[],1641740,,,1610612740,25,26,2026-02-07T01:30:43Z,1290000,False,,,0,,J. Clark loose ball personal FOUL (1 PF),"[1641740, 1642274]",1610612750.0,MIN,loose ball,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Missi,1642274.0,,,,,,
131,PT01M53.00S,2026-02-07T01:30:36.3Z,1,REGULAR,substitution,out,[],1641740,,,1610612740,25,26,2026-02-07T01:30:46Z,1310000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M53.00S,2026-02-07T01:30:36.3Z,1,REGULAR,substitution,in,[],1642866,,,1610612740,25,26,2026-02-07T01:30:46Z,1330000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M53.00S,2026-02-07T01:30:36.3Z,1,REGULAR,substitution,in,[],1630180,,,1610612740,25,26,2026-02-07T01:30:46Z,1340000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M53.00S,2026-02-07T01:30:36.3Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,25,26,2026-02-07T01:31:10Z,1345000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M46.00S,2026-02-07T01:31:02.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,92.59198423127464,48.28431372549019,1610612740,25,28,2026-02-07T01:31:28Z,1350000,False,-9.0,17.0,1,right,Z. Williamson driving Layup (6 PTS) (Y. Missi 1 AST),"[1629627, 1642274]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.91,Made,6.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,
137,PT01M33.00S,2026-02-07T01:31:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.64216491458607,56.885723039215684,1610612750,28,28,2026-02-07T01:31:45Z,1360000,False,-34.0,245.0,1,left,A. Edwards 24' 3PT pullup (10 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,24.73,Made,10.0,,,,,,,,,,,,,,
139,PT01M22.00S,2026-02-07T01:31:28.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642866,,,1610612740,28,28,2026-02-07T01:31:37Z,1370000,False,,,0,,J. Beringer shooting personal FOUL (1 PF) (Williamson 2 FT),"[1642866, 1629627]",1610612750.0,MIN,shooting,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Williamson,1629627.0,,,,,,
141,PT01M22.00S,2026-02-07T01:31:54.3Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,28,29,2026-02-07T01:31:54Z,1390000,False,,,0,,Z. Williamson Free Throw 1 of 2 (7 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
142,PT01M22.00S,2026-02-07T01:32:15.9Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,28,30,2026-02-07T01:32:15Z,1400000,False,,,0,,Z. Williamson Free Throw 2 of 2 (8 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
143,PT01M09.00S,2026-02-07T01:32:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,18.74178712220762,52.69607843137255,1610612750,28,30,2026-02-07T01:32:37Z,1410000,False,-13.0,124.0,1,left,MISS J. Randle 12' turnaround fadeaway Shot,[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,12.44,Missed,,,,,,,,,,,,,,,
144,PT01M05.00S,2026-02-07T01:32:34.7Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,28,30,2026-02-07T01:32:37Z,1420000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,
145,PT00M59.00S,2026-02-07T01:32:43.7Z,1,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,28,30,2026-02-07T01:32:47Z,1430000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (1 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,1.0,,,,,,,,,1630886.0,,,,,,,,,,
146,PT00M50.00S,2026-02-07T01:32:59.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612750,28,30,2026-02-07T01:33:08Z,1440000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Edwards 2 FT),"[1631121, 1630162]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Edwards,1630162.0,,,,,,
148,PT00M50.00S,2026-02-07T01:33:22.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,29,30,2026-02-07T01:33:22Z,1460000,False,,,0,,A. Edwards Free Throw 1 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
149,PT00M50.00S,2026-02-07T01:33:36.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,30,30,2026-02-07T01:33:36Z,1470000,False,,,0,,A. Edwards Free Throw 2 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
150,PT00M31.10S,2026-02-07T01:33:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.59198423127464,48.28431372549019,1610612740,30,32,2026-02-07T01:34:01Z,1480000,False,-9.0,17.0,1,right,S. Bey driving finger roll Layup (9 PTS),[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,1.91,Made,9.0,,,,,,,,,,,,,,
151,PT00M20.50S,2026-02-07T01:34:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.703679369250986,54.65686274509803,1610612750,32,32,2026-02-07T01:34:16Z,1490000,False,-23.0,20.0,1,left,J. Randle driving Layup (4 PTS) (N. Reid 1 AST),"[203944, 1629675]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,3.06,Made,4.0,N. Reid,1629675.0,1.0,,,,,,,,,,,
153,PT00M00.80S,2026-02-07T01:34:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.48948751642575,48.77450980392157,1610612740,32,34,2026-02-07T01:34:38Z,1510000,False,-6.0,37.0,1,right,Z. Williamson driving finger roll Layup (10 PTS) (J. Fears 2 AST),"[1629627, 1642847]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,3.74,Made,10.0,J. Fears,1642847.0,2.0,,,,,,,,,,,
155,PT00M00.20S,2026-02-07T01:34:36.9Z,1,REGULAR,heave,,[],0,,,1610612750,32,34,2026-02-07T01:35:32Z,1530000,False,,,0,,MIN Heave,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,79.64,,,,,,,,,,,,,,,,
156,PT00M00.10S,2026-02-07T01:34:37.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,32,34,2026-02-07T01:34:58Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,155.0,,,,,
157,PT00M00.00S,2026-02-07T01:34:42.3Z,1,REGULAR,period,end,[],0,,,1610612750,32,34,2026-02-07T01:34:42Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-02-07T01:36:46.6Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,32,34,2026-02-07T01:37:18Z,1560000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-02-07T01:36:46.6Z,2,REGULAR,substitution,out,['startperiod'],1642866,,,1610612750,32,34,2026-02-07T01:37:18Z,1570000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-02-07T01:36:46.6Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,32,34,2026-02-07T01:37:18Z,1580000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-02-07T01:36:46.6Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,32,34,2026-02-07T01:37:18Z,1590000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-02-07T01:36:46.6Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,32,34,2026-02-07T01:37:33Z,1595000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-02-07T01:36:46.6Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,32,34,2026-02-07T01:37:33Z,1597500,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-02-07T01:37:20.9Z,2,REGULAR,period,start,[],0,,,1610612750,32,34,2026-02-07T01:37:20Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M44.00S,2026-02-07T01:37:35.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,24.129434954007884,88.72549019607843,1610612750,32,34,2026-02-07T01:37:38Z,1610000,False,-194.0,174.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,26.05,Missed,,,,,,,,,,,,,,,
166,PT11M42.00S,2026-02-07T01:37:37.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,32,34,2026-02-07T01:37:38Z,1620000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,
167,PT11M26.00S,2026-02-07T01:37:53.8Z,2,REGULAR,3pt,Jump Shot,[],1631121,93.38042049934296,95.83333333333334,1610612740,32,37,2026-02-07T01:37:58Z,1630000,False,229.0,10.0,1,right,B. McGowens 3PT  (3 PTS) (J. Fears 3 AST),"[1631121, 1642847]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,,22.94,Made,3.0,J. Fears,1642847.0,3.0,,,,,,,,,,,
169,PT11M17.00S,2026-02-07T01:38:03.3Z,2,REGULAR,3pt,Jump Shot,[],1630183,22.28975032851511,88.72549019607843,1610612750,32,37,2026-02-07T01:38:08Z,1650000,False,-194.0,157.0,1,left,MISS J. McDaniels 24' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,24.93,Missed,,,,,,,,,,,,,,,
170,PT11M14.00S,2026-02-07T01:38:06.3Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,32,37,2026-02-07T01:38:08Z,1660000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,
171,PT11M03.00S,2026-02-07T01:38:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,87.20433639947439,36.27450980392157,1610612740,32,37,2026-02-07T01:38:21Z,1670000,False,-69.0,68.0,1,right,MISS S. Bey 9' fadeaway Shot,[1630180],1610612740.0,NOP,fadeaway,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,,,,9.65,Missed,,,,,,,,,,,,,,,
172,PT11M02.00S,2026-02-07T01:38:18.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,32,37,2026-02-07T01:38:40Z,1680000,False,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,171.0,4.0,4.0,0.0,,
173,PT10M56.00S,2026-02-07T01:38:23.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,4.812746386333772,3.6764705882352944,1610612750,35,37,2026-02-07T01:38:29Z,1690000,False,232.0,-7.0,1,left,N. Reid 3PT running (5 PTS) (J. McDaniels 2 AST),"[1629675, 1630183]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,23.17,Made,5.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,
175,PT10M36.00S,2026-02-07T01:38:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,84.05059132720105,42.8921568627451,1610612740,35,37,2026-02-07T01:39:24Z,1710000,False,-36.0,97.0,1,right,MISS Y. Missi 10' floating Shot,[1642274],1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,10.37,Missed,,,,,,,,,,,,,,,
