actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
30,PT09M33.00S,2025-10-28T01:47:10.6Z,1,REGULAR,turnover,bad pass,[],1629661,,,1610612743,4,9,2025-10-28T01:47:30Z,300000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1628978]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,
31,PT09M33.00S,2025-10-28T01:47:10.6Z,1,REGULAR,steal,,[],1628978,,,1610612750,4,9,2025-10-28T01:47:17Z,310000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M28.00S,2025-10-28T01:47:18.9Z,1,REGULAR,foul,personal,[],203999,,,1610612750,4,9,2025-10-28T01:47:25Z,320000,False,,,0,,N. Jokić personal FOUL (1 PF),"[203999, 203944]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,1162.0,1.0,0.0,Randle,203944.0,,,,,,,,
34,PT09M21.00S,2025-10-28T01:47:46.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,18.74178712220762,92.8921568627451,1610612750,4,9,2025-10-28T01:47:50Z,340000,False,-214.0,124.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
35,PT09M18.00S,2025-10-28T01:47:49.2Z,1,REGULAR,rebound,offensive,[],201144,,,1610612750,4,9,2025-10-28T01:47:50Z,350000,False,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT09M13.00S,2025-10-28T01:47:57.3Z,1,REGULAR,foul,offensive,[],1628978,,,1610612750,4,9,2025-10-28T01:48:06Z,360000,False,,,0,,D. DiVincenzo offensive FOUL (2 PF),"[1628978, 1629661]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,1162.0,2.0,0.0,Johnson,1629661.0,,,,,,,,
38,PT09M13.00S,2025-10-28T01:47:57.3Z,1,REGULAR,turnover,offensive foul,[],1628978,,,1610612750,4,9,2025-10-28T01:47:57Z,380000,False,,,0,,D. DiVincenzo offensive foul TURNOVER (1 TO),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,1162.0,,,,,1.0,,,,,,,
39,PT09M05.00S,2025-10-28T01:48:15.8Z,1,REGULAR,foul,personal,[],203497,,,1610612743,4,9,2025-10-28T01:48:21Z,390000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 203999]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,1628159.0,1.0,0.0,Jokić,203999.0,,,,,,,,
41,PT09M05.00S,2025-10-28T01:48:24.1Z,1,REGULAR,substitution,out,[],1628978,,,1610612743,4,9,2025-10-28T01:48:28Z,410000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT09M05.00S,2025-10-28T01:48:24.1Z,1,REGULAR,substitution,in,[],1630545,,,1610612743,4,9,2025-10-28T01:48:28Z,420000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT09M00.00S,2025-10-28T01:48:41.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,92.46057818659659,5.147058823529411,1610612743,4,12,2025-10-28T01:48:47Z,430000,False,-224.0,18.0,1,right,C. Braun 3PT  (3 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,22.51,Made,,,,,3.0,,,,,,,,,N. Jokić,203999.0,2.0,,
45,PT08M42.00S,2025-10-28T01:48:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630545,7.178055190538765,3.431372549019608,1610612750,4,12,2025-10-28T01:49:04Z,450000,False,233.0,15.0,1,left,MISS T. Shannon Jr. 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
46,PT08M39.00S,2025-10-28T01:49:01.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,12,2025-10-28T01:49:04Z,460000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M32.00S,2025-10-28T01:49:08.4Z,1,REGULAR,2pt,Jump Shot,[],203932,82.86793692509855,25.735294117647058,1610612743,4,14,2025-10-28T01:49:13Z,470000,False,-121.0,109.0,1,right,A. Gordon 16' turnaround fadeaway Jump Shot (7 PTS) (C. Braun 1 AST),"[203932, 1631128]",1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,16.27,Made,,,,,7.0,,,,,,,,,C. Braun,1631128.0,1.0,,
49,PT08M15.00S,2025-10-28T01:49:28.0Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612750,4,14,2025-10-28T01:49:36Z,490000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Conley 2 FT),"[203932, 201144]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628159.0,1.0,0.0,Conley,201144.0,,,,,,,,
51,PT08M15.00S,2025-10-28T01:49:59.7Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,5,14,2025-10-28T01:49:59Z,510000,False,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
52,PT08M15.00S,2025-10-28T01:50:21.3Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,6,14,2025-10-28T01:50:21Z,520000,False,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
53,PT07M56.00S,2025-10-28T01:50:43.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.17542706964521,53.67647058823529,1610612743,6,16,2025-10-28T01:50:48Z,530000,False,18.0,49.0,1,right,N. Jokić Hook (4 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.26,Made,,,,,4.0,,,,,,,,,,,,,
54,PT07M41.00S,2025-10-28T01:50:58.7Z,1,REGULAR,2pt,Jump Shot,[],1630183,22.421156373193167,43.627450980392155,1610612750,6,16,2025-10-28T01:51:03Z,540000,False,32.0,158.0,1,left,MISS J. McDaniels 16' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,16.15,Missed,,,,,,,,,,,,,,,,,,
55,PT07M38.00S,2025-10-28T01:51:01.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,6,16,2025-10-28T01:51:03Z,550000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT07M28.00S,2025-10-28T01:51:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.01511169513797,48.77450980392157,1610612743,6,16,2025-10-28T01:51:51Z,560000,False,-6.0,32.0,1,right,MISS A. Gordon driving Layup - blocked,"[203932, 201144]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,Conley,201144.0
57,PT07M28.00S,2025-10-28T01:51:16.3Z,1,REGULAR,block,,[],201144,,,1610612743,6,16,2025-10-28T01:51:19Z,570000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M26.00S,2025-10-28T01:51:18.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,6,16,2025-10-28T01:51:51Z,580000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,56.0,,,,,,,,,,,,,,,,,
58,PT07M26.00S,2025-10-28T01:51:50.7Z,1,REGULAR,jumpball,recovered,[],1629661,,,1610612743,6,16,2025-10-28T01:51:50Z,590000,False,,,0,,Jump Ball A. Gordon vs. M. Conley: Tip to C. Johnson,"[1629661, 203932, 201144]",1610612743.0,DEN,heldball,C. Johnson,1629661.0,Johnson,C. Johnson,Gordon,203932.0,Conley,201144.0,,,,,,,,,,,,,,,,,,,,,,
62,PT07M18.00S,2025-10-28T01:51:59.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,85.49605781865965,48.28431372549019,1610612743,6,18,2025-10-28T01:52:04Z,620000,False,-9.0,84.0,1,right,N. Jokić 8' turnaround fadeaway Jump Shot (6 PTS) (C. Braun 2 AST),"[203999, 1631128]",1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,6.0,,,,,,,,,C. Braun,1631128.0,2.0,,
64,PT07M03.00S,2025-10-28T01:52:14.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.178055190538765,50.245098039215684,1610612750,8,18,2025-10-28T01:53:50Z,640000,False,-1.0,15.0,1,left,R. Gobert alley-oop DUNK (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,,,,,,,,,M. Conley,201144.0,1.0,,
66,PT06M50.00S,2025-10-28T01:52:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.51182654402102,49.754901960784316,1610612743,8,18,2025-10-28T01:52:31Z,660000,False,-1.0,8.0,1,right,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
67,PT06M47.00S,2025-10-28T01:52:29.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,8,18,2025-10-28T01:52:29Z,670000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M41.00S,2025-10-28T01:52:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,9.280551905387648,48.77450980392157,1610612750,10,18,2025-10-28T01:52:40Z,680000,False,6.0,35.0,1,left,M. Conley driving finger roll Layup (4 PTS) (J. Randle 1 AST),"[201144, 203944]",1610612750.0,MIN,driving finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,4.0,,,,,,,,,J. Randle,203944.0,1.0,,
70,PT06M32.00S,2025-10-28T01:52:44.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,95.6143232588699,96.32352941176471,1610612743,10,18,2025-10-28T01:52:51Z,700000,False,232.0,-11.0,1,right,MISS J. Murray 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
71,PT06M27.00S,2025-10-28T01:52:49.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,18,2025-10-28T01:53:14Z,710000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT06M15.00S,2025-10-28T01:53:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,7.046649145860711,50.245098039215684,1610612750,12,18,2025-10-28T01:53:05Z,720000,False,-1.0,14.0,1,left,J. McDaniels driving Layup (6 PTS) (M. Conley 2 AST),"[1630183, 201144]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,6.0,,,,,,,,,M. Conley,201144.0,2.0,,
74,PT06M05.00S,2025-10-28T01:53:11.8Z,1,REGULAR,3pt,Jump Shot,[],1629661,66.5735873850197,36.51960784313725,1610612743,12,18,2025-10-28T01:53:17Z,740000,False,-67.0,262.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2025-10-28T01:53:11.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,12,18,2025-10-28T01:53:17Z,750000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT05M56.00S,2025-10-28T01:53:21.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630545,7.046649145860711,49.26470588235294,1610612750,12,18,2025-10-28T01:57:22Z,760000,False,4.0,14.0,1,left,MISS T. Shannon Jr. running Layup,[1630545],1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
77,PT05M54.00S,2025-10-28T01:53:23.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,18,2025-10-28T01:53:26Z,770000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT05M52.00S,2025-10-28T01:53:25.0Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,12,18,2025-10-28T01:53:30Z,780000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 201144]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Conley,201144.0,,,,,
79,PT05M52.00S,2025-10-28T01:53:25.0Z,1,REGULAR,steal,,[],201144,,,1610612750,12,18,2025-10-28T01:53:30Z,790000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
80,PT05M33.00S,2025-10-28T01:53:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,8.360709592641262,48.77450980392157,1610612750,14,18,2025-10-28T01:53:51Z,800000,False,6.0,26.0,1,left,M. Conley driving finger roll Layup (6 PTS),[201144],1610612750.0,MIN,driving finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,6.0,,,,,,,,,,,,,
81,PT05M27.00S,2025-10-28T01:53:49.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,90.22667542706965,48.28431372549019,1610612743,14,18,2025-10-28T03:52:37Z,810000,False,-9.0,39.0,1,right,MISS A. Gordon alley-oop DUNK,[203932],1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
82,PT05M27.00S,2025-10-28T01:53:49.9Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,14,18,2025-10-28T01:53:59Z,820000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,
83,PT05M23.00S,2025-10-28T01:53:54.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,72.22404730617609,21.568627450980394,1610612743,14,18,2025-10-28T02:00:05Z,830000,False,-142.0,209.0,1,right,MISS C. Braun 25' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
84,PT05M22.00S,2025-10-28T01:53:57.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,14,18,2025-10-28T01:53:57Z,840000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT05M22.00S,2025-10-28T01:54:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,14,18,2025-10-28T01:54:02Z,850000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2025-10-28T01:56:53.3Z,1,REGULAR,substitution,out,[],203944,,,1610612750,14,18,2025-10-28T01:57:16Z,860000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M22.00S,2025-10-28T01:56:53.3Z,1,REGULAR,substitution,out,[],1627750,,,1610612750,14,18,2025-10-28T01:57:16Z,870000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
