actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
424,PT04M03.00S,2025-12-28T02:35:34.0Z,3,REGULAR,foul,personal,['1freethrow'],1642856,,,1610612750,78,82,2025-12-28T02:35:48Z,4150000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (Edwards 1 FT),"[1642856, 1630162]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,1.0,0.0,Edwards,1630162.0,,,,,,,
426,PT04M03.00S,2025-12-28T02:35:48.9Z,3,REGULAR,substitution,out,[],1641740,,,1610612750,78,82,2025-12-28T02:35:59Z,4170000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M03.00S,2025-12-28T02:35:48.9Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,78,82,2025-12-28T02:35:59Z,4180000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M03.00S,2025-12-28T02:36:01.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612750,78,82,2025-12-28T02:36:05Z,4190000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M03.00S,2025-12-28T02:36:01.9Z,3,REGULAR,substitution,in,[],1642849,,,1610612750,78,82,2025-12-28T02:36:05Z,4200000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M03.00S,2025-12-28T02:36:01.9Z,3,REGULAR,substitution,out,[],1642856,,,1610612750,78,82,2025-12-28T02:37:40Z,4205000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M03.00S,2025-12-28T02:36:01.9Z,3,REGULAR,substitution,in,[],1630549,,,1610612750,78,82,2025-12-28T02:37:40Z,4207500,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M03.00S,2025-12-28T02:36:07.0Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,78,82,2025-12-28T02:36:09Z,4210000,False,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
433,PT04M02.00S,2025-12-28T02:36:08.0Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,78,82,2025-12-28T02:39:53Z,4220000,False,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,432.0,3.0,3.0,0.0,,,,,,,,,,,,,,
434,PT03M49.00S,2025-12-28T02:36:19.7Z,3,REGULAR,3pt,Jump Shot,[],1630560,16.770696452036795,93.38235294117648,1610612751,78,85,2025-12-28T02:36:23Z,4230000,False,-217.0,105.0,1,left,C. Thomas 24' 3PT step back (20 PTS) (D. Sharpe 4 AST),"[1630560, 1630549]",1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,24.1,Made,,,,,20.0,,,,,,,D. Sharpe,1630549.0,4.0,,,,
435,PT03M27.00S,2025-12-28T02:36:40.8Z,3,REGULAR,3pt,Jump Shot,[],203944,67.88764783180025,57.107843137254896,1610612750,78,85,2025-12-28T02:36:44Z,4240000,False,36.0,249.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
436,PT03M25.00S,2025-12-28T02:36:42.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,78,85,2025-12-28T02:36:44Z,4250000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:5),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,435.0,7.0,5.0,2.0,,,,,,,,,,,,,,
444,PT03M15.00S,2025-12-28T02:40:28.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,31.750985545335087,36.76470588235294,1610612751,78,85,2025-12-28T02:41:34Z,4265000,False,66.0,246.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
445,PT03M15.00S,2025-12-28T02:40:28.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,78,85,2025-12-28T02:41:28Z,4272500,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,444.0,,,,,,,,,,,,,,,,,
439,PT03M15.00S,2025-12-28T02:40:29.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,78,85,2025-12-28T02:51:25Z,4280000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M15.00S,2025-12-28T02:41:38.0Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,78,85,2025-12-28T02:42:24Z,4293750,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M15.00S,2025-12-28T02:41:38.0Z,3,REGULAR,substitution,in,[],1642874,,,1610612751,78,85,2025-12-28T02:42:24Z,4295625,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M15.00S,2025-12-28T02:41:38.0Z,3,REGULAR,substitution,out,[],203944,,,1610612751,78,85,2025-12-28T02:42:42Z,4296562,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M15.00S,2025-12-28T02:41:38.0Z,3,REGULAR,substitution,in,[],203497,,,1610612751,78,85,2025-12-28T02:42:42Z,4297031,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M15.00S,2025-12-28T02:41:39.4Z,3,REGULAR,jumpball,recovered,[],1630560,,,1610612751,78,85,2025-12-28T02:46:44Z,4297500,False,,,0,,Jump Ball D. Sharpe vs. N. Reid: Tip to C. Thomas,"[1630560, 1630549, 1629675]",1610612751.0,BKN,heldball,C. Thomas,1630560.0,Thomas,C. Thomas,Sharpe,1630549.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,
451,PT02M52.00S,2025-12-28T02:41:41.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642874,30.436925098554536,63.725490196078425,1610612751,78,85,2025-12-28T02:46:56Z,4370000,False,-69.0,234.0,1,left,MISS D. Wolf 24' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,24.35,Missed,,,,,,,,,,,,,,,,,,
452,PT02M48.00S,2025-12-28T02:41:45.7Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,78,85,2025-12-28T02:46:56Z,4380000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,451.0,4.0,4.0,0.0,,,,,,,,,,,,,,
455,PT02M36.00S,2025-12-28T02:41:47.2Z,3,REGULAR,2pt,Jump Shot,[],1630162,77.08607095926413,29.411764705882355,1610612750,80,85,2025-12-28T02:42:48Z,4410000,False,-103.0,163.0,1,right,A. Edwards 19' bank Jump Shot (21 PTS),[1630162],1610612750.0,MIN,bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,19.27,Made,,,,,21.0,,,,,,,,,,,,,
456,PT02M31.00S,2025-12-28T02:41:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612751,80,85,2025-12-28T02:42:03Z,4420000,False,,,0,,D. DiVincenzo personal FOUL (3 PF) (Thomas 2 FT),"[1628978, 1630560]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,1148.0,,3.0,0.0,Thomas,1630560.0,,,,,,,
458,PT02M31.00S,2025-12-28T02:42:25.6Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,80,86,2025-12-28T02:42:25Z,4440000,False,,,0,,C. Thomas Free Throw 1 of 2 (21 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
459,PT02M31.00S,2025-12-28T02:42:26.2Z,3,REGULAR,substitution,out,[],1629008,,,1610612751,80,86,2025-12-28T02:42:30Z,4450000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M31.00S,2025-12-28T02:42:26.2Z,3,REGULAR,substitution,in,[],1642962,,,1610612751,80,86,2025-12-28T02:42:30Z,4480000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M31.00S,2025-12-28T02:42:46.1Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,80,87,2025-12-28T02:42:46Z,4490000,False,,,0,,C. Thomas Free Throw 2 of 2 (22 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
466,PT02M15.00S,2025-12-28T02:43:04.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.85479632063075,50.49019607843137,1610612750,82,87,2025-12-28T02:44:21Z,4500000,False,2.0,15.0,1,right,R. Gobert cutting DUNK (6 PTS) (D. DiVincenzo 3 AST),"[203497, 1628978]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,6.0,,,,,,,D. DiVincenzo,1628978.0,3.0,,,,
468,PT02M09.00S,2025-12-28T02:43:13.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612751,82,87,2025-12-28T02:43:20Z,4520000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630162, 1630560]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,1.0,0.0,Thomas,1630560.0,,,,,,,
470,PT02M09.00S,2025-12-28T02:43:37.2Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,82,88,2025-12-28T02:43:37Z,4540000,False,,,0,,C. Thomas Free Throw 1 of 2 (23 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
471,PT02M09.00S,2025-12-28T02:43:50.1Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,82,89,2025-12-28T02:43:50Z,4550000,False,,,0,,C. Thomas Free Throw 2 of 2 (24 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
472,PT01M59.00S,2025-12-28T02:44:02.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,71.56701708278581,77.20588235294117,1610612750,82,89,2025-12-28T02:44:08Z,4560000,False,136.0,215.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
473,PT01M55.00S,2025-12-28T02:44:06.7Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,82,89,2025-12-28T02:44:08Z,4570000,False,,,0,,D. Wolf REBOUND (Off:1 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,,,
474,PT01M46.00S,2025-12-28T02:44:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,6.1268068331143235,48.77450980392157,1610612751,82,91,2025-12-28T02:44:20Z,4580000,False,6.0,5.0,1,left,D. Sharpe Layup (6 PTS) (C. Thomas 3 AST),"[1630549, 1630560]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,6.0,,,,,,,C. Thomas,1630560.0,3.0,,,,
476,PT01M36.00S,2025-12-28T02:44:29.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612750,82,91,2025-12-28T02:44:50Z,4600000,False,,,0,,D. Sharpe personal FOUL (2 PF) (Gobert 2 FT),"[1630549, 203497]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,1629183.0,,2.0,0.0,Gobert,203497.0,,,,,,,
478,PT01M36.00S,2025-12-28T02:45:05.5Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,82,91,2025-12-28T02:45:05Z,4620000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
479,PT01M36.00S,2025-12-28T02:45:05.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,82,91,2025-12-28T02:45:05Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,,,,
480,PT01M36.00S,2025-12-28T02:45:06.3Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,82,91,2025-12-28T02:45:11Z,4640000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M36.00S,2025-12-28T02:45:06.3Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,82,91,2025-12-28T02:45:11Z,4650000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M36.00S,2025-12-28T02:45:28.9Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,82,91,2025-12-28T02:45:28Z,4660000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT01M33.00S,2025-12-28T02:45:30.2Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,82,91,2025-12-28T02:45:30Z,4670000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,482.0,1.0,1.0,0.0,,,,,,,,,,,,,,
484,PT01M15.00S,2025-12-28T02:45:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,8.360709592641262,49.01960784313725,1610612751,82,93,2025-12-28T02:45:54Z,4680000,False,5.0,26.0,1,left,D. Sharpe alley-oop Layup (8 PTS) (C. Thomas 4 AST),"[1630549, 1630560]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.66,Made,,,,,8.0,,,,,,,C. Thomas,1630560.0,4.0,,,,
486,PT00M59.80S,2025-12-28T02:46:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,66.83639947437582,48.529411764705884,1610612750,82,93,2025-12-28T02:46:11Z,4700000,False,-7.0,259.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
487,PT00M57.90S,2025-12-28T02:46:05.4Z,3,REGULAR,rebound,defensive,[],1642849,,,1610612751,82,93,2025-12-28T02:46:05Z,4710000,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,,,486.0,1.0,1.0,0.0,,,,,,,,,,,,,,
488,PT00M52.90S,2025-12-28T02:46:12.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642962,19.136005256241788,5.637254901960785,1610612751,82,96,2025-12-28T02:49:20Z,4720000,False,222.0,127.0,1,left,D. Powell 25' 3PT running (5 PTS) (N. Traore 3 AST),"[1642962, 1642849]",1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,5.0,,,,,,,N. Traore,1642849.0,3.0,,,,
490,PT00M39.50S,2025-12-28T02:46:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.59198423127464,48.77450980392157,1610612750,84,96,2025-12-28T02:46:34Z,4740000,False,-6.0,17.0,1,right,A. Edwards driving finger roll Layup (23 PTS) (B. Hyland 1 AST),"[1630162, 1630538]",1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,23.0,,,,,,,B. Hyland,1630538.0,1.0,,,,
492,PT00M29.00S,2025-12-28T02:46:40.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,6.521024967148489,47.30392156862745,1610612751,84,98,2025-12-28T02:46:46Z,4760000,False,13.0,9.0,1,left,D. Sharpe cutting DUNK (10 PTS) (N. Traore 4 AST),"[1630549, 1642849]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,10.0,,,,,,,N. Traore,1642849.0,4.0,,,,
494,PT00M17.10S,2025-12-28T02:47:01.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612750,84,98,2025-12-28T02:47:07Z,4780000,False,,,0,,D. Sharpe personal FOUL (3 PF) (Edwards 2 FT),"[1630549, 1630162]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,,3.0,0.0,Edwards,1630162.0,,,,,,,
496,PT00M17.10S,2025-12-28T02:47:31.8Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,85,98,2025-12-28T02:47:31Z,4800000,False,,,0,,A. Edwards Free Throw 1 of 2 (24 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
497,PT00M17.10S,2025-12-28T02:47:46.5Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,86,98,2025-12-28T02:47:46Z,4810000,False,,,0,,A. Edwards Free Throw 2 of 2 (25 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
498,PT00M03.30S,2025-12-28T02:48:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630560,31.488173455978973,37.745098039215684,1610612751,86,98,2025-12-28T02:50:58Z,4820000,False,61.0,243.0,1,left,MISS C. Thomas 25' pullup 3PT - blocked,"[1630560, 203497]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
499,PT00M03.30S,2025-12-28T02:48:05.5Z,3,REGULAR,block,,[],203497,,,1610612751,86,98,2025-12-28T02:48:08Z,4830000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
500,PT00M02.50S,2025-12-28T02:48:06.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,86,98,2025-12-28T02:51:20Z,4840000,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,498.0,6.0,3.0,3.0,,,,,,,,,,,,,,
501,PT00M00.00S,2025-12-28T02:48:15.8Z,3,REGULAR,period,end,[],0,,,1610612750,86,98,2025-12-28T02:48:15Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,86,98,2025-12-28T02:50:47Z,4860000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,out,['startperiod'],1630538,,,1610612750,86,98,2025-12-28T02:50:47Z,4870000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,86,98,2025-12-28T02:50:47Z,4880000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,86,98,2025-12-28T02:50:47Z,4890000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,in,['startperiod'],1642265,,,1610612750,86,98,2025-12-28T02:50:47Z,4900000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,86,98,2025-12-28T02:50:47Z,4910000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612750,86,98,2025-12-28T02:51:25Z,4920000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-12-28T02:50:25.6Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,86,98,2025-12-28T02:51:25Z,4930000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-12-28T02:51:26.2Z,4,REGULAR,period,start,[],0,,,1610612750,86,98,2025-12-28T02:51:26Z,4940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M43.00S,2025-12-28T02:51:42.8Z,4,REGULAR,3pt,Jump Shot,[],1629675,66.3107752956636,37.00980392156863,1610612750,86,98,2025-12-28T02:51:46Z,4950000,False,-65.0,264.0,1,right,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
512,PT11M42.00S,2025-12-28T02:51:43.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,86,98,2025-12-28T02:51:46Z,4960000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,511.0,,,,,,,,,,,,,,,,,
514,PT11M22.00S,2025-12-28T02:52:12.7Z,4,REGULAR,2pt,Jump Shot,[],1630560,19.136005256241788,31.862745098039213,1610612751,86,100,2025-12-28T02:52:16Z,4980000,False,91.0,127.0,1,left,C. Thomas 15' pullup Jump Shot (26 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,15.64,Made,,,,,26.0,,,,,,,,,,,,,
516,PT11M05.00S,2025-12-28T02:52:40.7Z,4,REGULAR,turnover,lost ball,[],1630183,,,1610612750,86,100,2025-12-28T02:52:44Z,5000000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1642849]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,,,,Traore,1642849.0
517,PT11M05.00S,2025-12-28T02:52:40.7Z,4,REGULAR,steal,,[],1642849,,,1610612751,86,100,2025-12-28T02:52:42Z,5010000,False,,,0,,N. Traore STEAL (1 STL),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
518,PT10M57.00S,2025-12-28T02:52:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642874,6.389618922470433,50.0,1610612751,86,102,2025-12-28T02:52:53Z,5020000,False,0.0,8.0,1,left,D. Wolf reverse Layup (9 PTS) (D. Powell 2 AST),"[1642874, 1642962]",1610612751.0,BKN,reverse,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,9.0,,,,,,,D. Powell,1642962.0,2.0,,,,
520,PT10M38.00S,2025-12-28T02:53:06.5Z,4,REGULAR,turnover,bad pass,[],1642265,,,1610612750,86,102,2025-12-28T02:53:12Z,5040000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1630549]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Sharpe,1630549.0
521,PT10M38.00S,2025-12-28T02:53:06.5Z,4,REGULAR,steal,,[],1630549,,,1610612751,86,102,2025-12-28T02:53:09Z,5050000,False,,,0,,D. Sharpe STEAL (3 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
