actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
187,PT00M00.00S,2025-11-18T01:43:24.6Z,1,REGULAR,period,end,[],0,,,1610612750,34,21,2025-11-18T01:43:24Z,1860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,34,21,2025-11-18T01:45:18Z,1870000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612750,34,21,2025-11-18T01:45:18Z,1880000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612750,34,21,2025-11-18T01:45:18Z,1890000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612750,34,21,2025-11-18T01:45:18Z,1900000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,34,21,2025-11-18T01:45:18Z,1910000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612750,34,21,2025-11-18T01:45:18Z,1920000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612750,34,21,2025-11-18T01:45:18Z,1930000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-11-18T01:45:05.9Z,2,REGULAR,substitution,in,['startperiod'],1630619,,,1610612750,34,21,2025-11-18T01:45:18Z,1940000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-11-18T01:45:32.9Z,2,REGULAR,period,start,[],0,,,1610612750,34,21,2025-11-18T01:45:32Z,1950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M36.00S,2025-11-18T01:45:57.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,3.630091984231275,96.32352941176471,1610612750,34,21,2025-11-18T01:46:09Z,1960000,False,-232.0,-18.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,23.23,Missed,,,,,,,,,,,,,
198,PT11M34.00S,2025-11-18T01:45:59.8Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,34,21,2025-11-18T01:46:09Z,1970000,False,,,0,,B. Williams REBOUND (Off:0 Def:2),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,
199,PT11M24.00S,2025-11-18T01:46:07.4Z,2,REGULAR,2pt,Jump Shot,[],202691,82.7365308804205,30.637254901960787,1610612742,34,21,2025-11-18T01:46:11Z,1980000,False,-97.0,110.0,1,right,MISS K. Thompson 14' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,14.64,Missed,,,,,,,,,,,,,
200,PT11M24.00S,2025-11-18T01:46:07.4Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,34,21,2025-11-18T01:46:11Z,1990000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,,199.0,4.0,4.0,0.0,,,,,,,,,
201,PT11M15.00S,2025-11-18T01:46:16.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,31.225361366622867,33.088235294117645,1610612750,34,21,2025-11-18T01:46:53Z,2000000,False,85.0,241.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,25.54,Missed,,,,,,,,,,,,,
202,PT11M12.00S,2025-11-18T01:46:19.7Z,2,REGULAR,rebound,defensive,[],1630619,,,1610612742,34,21,2025-11-18T01:46:21Z,2010000,False,,,0,,M. Cisse REBOUND (Off:1 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Right Center,,,,,,,,201.0,3.0,2.0,1.0,,,,,,,,,
203,PT11M03.00S,2025-11-18T01:46:30.4Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612742,34,21,2025-11-18T01:46:35Z,2020000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Williams 2 FT),"[201144, 1630314]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,201246.0,2.0,0.0,Williams,1630314.0,,,,,,,,,,,,,,,
205,PT11M03.00S,2025-11-18T01:47:15.4Z,2,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,34,22,2025-11-18T01:47:15Z,2040000,False,,,0,,B. Williams Free Throw 1 of 2 (6 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
206,PT11M03.00S,2025-11-18T01:47:16.8Z,2,REGULAR,substitution,out,[],203944,,,1610612742,34,22,2025-11-18T01:47:19Z,2050000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT11M03.00S,2025-11-18T01:47:16.8Z,2,REGULAR,substitution,in,[],203497,,,1610612742,34,22,2025-11-18T01:47:19Z,2060000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT11M03.00S,2025-11-18T01:47:31.7Z,2,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,34,23,2025-11-18T01:47:31Z,2070000,False,,,0,,B. Williams Free Throw 2 of 2 (7 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,Made,,,,,,,,7.0,,,,,
209,PT10M41.00S,2025-11-18T01:47:54.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,6.258212877792378,49.26470588235294,1610612750,36,23,2025-11-18T01:47:58Z,2080000,False,4.0,6.0,1,left,N. Reid driving DUNK (12 PTS) (A. Edwards 3 AST),"[1629675, 1630162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,0.73,Made,,,,,,,,12.0,A. Edwards,1630162.0,3.0,,
211,PT10M32.00S,2025-11-18T01:48:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.38042049934296,49.26470588235294,1610612742,36,25,2025-11-18T01:48:17Z,2100000,False,-4.0,10.0,1,right,P. Washington driving reverse Layup (7 PTS),[1629023],1610612742.0,DAL,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,1.04,Made,,,,,,,,7.0,,,,,
212,PT10M12.00S,2025-11-18T01:48:23.0Z,2,REGULAR,3pt,Jump Shot,[],1629675,3.630091984231275,95.34313725490196,1610612750,39,25,2025-11-18T01:48:28Z,2110000,False,-227.0,-18.0,1,left,N. Reid 3PT  (15 PTS) (R. Gobert 3 AST),"[1629675, 203497]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,22.74,Made,,,,,,,,15.0,R. Gobert,203497.0,3.0,,
214,PT09M59.00S,2025-11-18T01:48:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,93.64323258869908,50.73529411764706,1610612742,39,25,2025-11-18T01:48:49Z,2130000,False,4.0,7.0,1,right,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,0.82,Missed,,,,,,,,,,,,,
215,PT09M57.00S,2025-11-18T01:48:40.0Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,39,25,2025-11-18T01:48:49Z,2140000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,
216,PT09M48.00S,2025-11-18T01:48:49.2Z,2,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,39,25,2025-11-18T01:48:53Z,2150000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (2 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,202901.0,,,,,,,,,,,2.0,,,,,,,,
217,PT09M48.00S,2025-11-18T01:48:52.4Z,2,REGULAR,substitution,out,[],201144,,,1610612742,39,25,2025-11-18T01:48:55Z,2160000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M48.00S,2025-11-18T01:48:52.4Z,2,REGULAR,substitution,in,[],1642265,,,1610612742,39,25,2025-11-18T01:48:55Z,2170000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M29.00S,2025-11-18T01:49:22.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642843,73.9323258869908,16.42156862745098,1610612742,39,28,2025-11-18T01:49:26Z,2180000,False,-168.0,193.0,1,right,C. Flagg 25' 3PT pullup (5 PTS) (P. Washington 1 AST),"[1642843, 1629023]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,,,25.54,Made,,,,,,,,5.0,P. Washington,1629023.0,1.0,,
221,PT09M12.00S,2025-11-18T01:49:39.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.828515111695138,37.745098039215684,1610612750,41,28,2025-11-18T01:49:45Z,2200000,False,61.0,68.0,1,left,N. Reid 9' turnaround Hook (17 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.16,Made,,,,,,,,17.0,,,,,
222,PT08M58.00S,2025-11-18T01:49:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.19776609724047,48.77450980392157,1610612742,41,30,2025-11-18T01:49:55Z,2210000,False,-6.0,21.0,1,right,P. Washington driving Layup (9 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,2.17,Made,,,,,,,,9.0,,,,,
223,PT08M45.00S,2025-11-18T01:50:06.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.863994743758213,49.01960784313725,1610612750,43,30,2025-11-18T01:50:09Z,2220000,False,5.0,3.0,1,left,R. Gobert cutting DUNK (6 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,0.55,Made,,,,,,,,6.0,J. McDaniels,1630183.0,1.0,,
225,PT08M31.00S,2025-11-18T01:50:20.0Z,2,REGULAR,2pt,Jump Shot,[],1642843,79.05716162943496,32.59803921568628,1610612742,43,30,2025-11-18T01:50:24Z,2240000,False,-87.0,144.0,1,right,MISS C. Flagg 16' turnaround Shot,[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,,,16.86,Missed,,,,,,,,,,,,,
226,PT08M28.00S,2025-11-18T01:50:23.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,43,30,2025-11-18T01:50:24Z,2250000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,225.0,5.0,3.0,2.0,,,,,,,,,
227,PT08M16.00S,2025-11-18T01:50:35.0Z,2,REGULAR,3pt,Jump Shot,[],1642265,31.61957950065703,51.225490196078425,1610612750,43,30,2025-11-18T01:50:40Z,2260000,False,-6.0,245.0,1,left,MISS R. Dillingham 24' 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,,24.48,Missed,,,,,,,,,,,,,
228,PT08M12.00S,2025-11-18T01:50:39.0Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,43,30,2025-11-18T01:50:40Z,2270000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,
230,PT08M10.00S,2025-11-18T01:50:40.8Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612742,43,30,2025-11-18T01:50:46Z,2290000,False,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1642265]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Dillingham,1642265.0,,,,,,
231,PT08M10.00S,2025-11-18T01:50:40.8Z,2,REGULAR,steal,,[],1642265,,,1610612750,43,30,2025-11-18T01:50:44Z,2300000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
232,PT08M07.00S,2025-11-18T01:50:50.1Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612750,43,30,2025-11-18T01:51:33Z,2310000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1629023, 1630183]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,201246.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
234,PT08M07.00S,2025-11-18T01:51:07.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630183,,,1610612750,44,30,2025-11-18T01:51:07Z,2330000,False,,,0,,J. McDaniels Free Throw 1 of 2 (5 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
235,PT08M07.00S,2025-11-18T01:51:11.5Z,2,REGULAR,substitution,out,[],202691,,,1610612750,44,30,2025-11-18T01:51:16Z,2340000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M07.00S,2025-11-18T01:51:11.5Z,2,REGULAR,substitution,in,[],1631108,,,1610612750,44,30,2025-11-18T01:51:16Z,2350000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M07.00S,2025-11-18T01:51:11.5Z,2,REGULAR,substitution,out,[],1642843,,,1610612750,44,30,2025-11-18T01:51:27Z,2360000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M07.00S,2025-11-18T01:51:11.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612750,44,30,2025-11-18T01:51:27Z,2370000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M07.00S,2025-11-18T01:51:29.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630183,,,1610612750,45,30,2025-11-18T01:51:29Z,2380000,False,,,0,,J. McDaniels Free Throw 2 of 2 (6 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
240,PT07M53.00S,2025-11-18T01:51:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,86.28449408672799,40.68627450980392,1610612742,45,32,2025-11-18T01:51:46Z,2390000,False,-47.0,76.0,1,right,B. Williams 8' pullup Jump Shot (9 PTS),[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.95,Made,,,,,,,,9.0,,,,,
241,PT07M41.00S,2025-11-18T01:51:57.8Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,45,32,2025-11-18T01:52:03Z,2400000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,1146.0,,,,,,,,,,,1.0,,,,,,,,
242,PT07M26.00S,2025-11-18T01:52:17.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,82.86793692509855,49.754901960784316,1610612742,45,32,2025-11-18T01:52:20Z,2410000,False,-1.0,109.0,1,right,MISS N. Marshall 10' pullup Shot - blocked,"[1630230, 1630183]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.85,Missed,,,,,,,,,,,,McDaniels,1630183.0
243,PT07M26.00S,2025-11-18T01:52:17.3Z,2,REGULAR,block,,[],1630183,,,1610612742,45,32,2025-11-18T01:52:20Z,2420000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
244,PT07M22.00S,2025-11-18T01:52:21.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,45,32,2025-11-18T01:52:20Z,2430000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,242.0,5.0,5.0,0.0,,,,,,,,,
245,PT07M19.00S,2025-11-18T01:52:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,6.389618922470433,48.77450980392157,1610612750,47,32,2025-11-18T01:52:28Z,2440000,False,6.0,8.0,1,left,N. Reid running alley-oop Layup (19 PTS) (J. McDaniels 2 AST),"[1629675, 1630183]",1610612750.0,MIN,running alley-oop,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,0.97,Made,,,,,,,,19.0,J. McDaniels,1630183.0,2.0,,
247,PT07M06.00S,2025-11-18T01:52:36.9Z,2,REGULAR,2pt,Jump Shot,[],1630314,92.9862023653088,68.62745098039215,1610612742,47,32,2025-11-18T01:56:40Z,2460000,False,93.0,13.0,1,right,MISS B. Williams 9' fadeaway Shot,[1630314],1610612742.0,DAL,fadeaway,,,Williams,B. Williams,,,,,Mid-Range,8-16 Right,,,,,,9.41,Missed,,,,,,,,,,,,,
248,PT07M04.00S,2025-11-18T01:52:38.9Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,47,32,2025-11-18T01:52:40Z,2470000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,247.0,4.0,4.0,0.0,,,,,,,,,
249,PT07M01.00S,2025-11-18T01:52:44.1Z,2,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,47,32,2025-11-18T01:53:35Z,2480000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,2.0,,,,,,,,
250,PT07M01.00S,2025-11-18T01:52:49.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,47,32,2025-11-18T01:52:49Z,2490000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M01.00S,2025-11-18T01:55:11.4Z,2,REGULAR,substitution,out,[],1630619,,,1610612742,47,32,2025-11-18T01:55:23Z,2500000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M01.00S,2025-11-18T01:55:11.4Z,2,REGULAR,substitution,in,[],203939,,,1610612742,47,32,2025-11-18T01:55:23Z,2510000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M46.00S,2025-11-18T01:55:56.5Z,2,REGULAR,turnover,bad pass,[],1630230,,,1610612742,47,32,2025-11-18T01:56:04Z,2520000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1642265]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,Dillingham,1642265.0,,,,,,
254,PT06M46.00S,2025-11-18T01:55:56.5Z,2,REGULAR,steal,,[],1642265,,,1610612750,47,32,2025-11-18T01:55:58Z,2530000,False,,,0,,R. Dillingham STEAL (2 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
255,PT06M42.00S,2025-11-18T01:55:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642265,7.046649145860711,51.71568627450981,1610612750,47,32,2025-11-18T01:56:07Z,2540000,False,-9.0,14.0,1,left,MISS R. Dillingham running Layup - blocked,"[1642265, 1630314]",1610612750.0,MIN,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,1.62,Missed,,,,,,,,,,,,Williams,1630314.0
256,PT06M42.00S,2025-11-18T01:55:59.9Z,2,REGULAR,block,,[],1630314,,,1610612750,47,32,2025-11-18T01:56:02Z,2550000,False,,,0,,B. Williams BLOCK (1 BLK),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT06M40.00S,2025-11-18T01:56:01.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,47,32,2025-11-18T01:56:07Z,2560000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,255.0,2.0,2.0,0.0,,,,,,,,,
258,PT06M33.00S,2025-11-18T01:56:09.4Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612742,47,32,2025-11-18T01:56:13Z,2570000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 203497]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,
259,PT06M33.00S,2025-11-18T01:56:09.4Z,2,REGULAR,steal,,[],203497,,,1610612750,47,32,2025-11-18T01:56:10Z,2580000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
260,PT06M25.00S,2025-11-18T01:56:16.2Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,47,32,2025-11-18T01:56:19Z,2590000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1630230]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Marshall,1630230.0,,,,,,
261,PT06M25.00S,2025-11-18T01:56:16.2Z,2,REGULAR,steal,,[],1630230,,,1610612742,47,32,2025-11-18T01:56:17Z,2600000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
262,PT06M13.00S,2025-11-18T01:56:31.7Z,2,REGULAR,foul,personal,[],1642265,,,1610612742,47,32,2025-11-18T01:56:39Z,2610000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 1630314]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Right,202901.0,1.0,0.0,Williams,1630314.0,,,,,,,,,,,,,,,
264,PT06M13.00S,2025-11-18T01:56:38.4Z,2,REGULAR,substitution,out,[],1630183,,,1610612742,47,32,2025-11-18T01:56:41Z,2630000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M13.00S,2025-11-18T01:56:38.4Z,2,REGULAR,substitution,in,[],1641740,,,1610612742,47,32,2025-11-18T01:56:41Z,2640000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M06.00S,2025-11-18T01:57:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1642265,,,1610612742,47,32,2025-11-18T01:57:18Z,2660000,False,,,0,,R. Dillingham shooting personal FOUL (2 PF) (Williams 2 FT),"[1642265, 1630314]",1610612750.0,MIN,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,202901.0,2.0,0.0,Williams,1630314.0,,,,,,,,,,,,,,,
269,PT06M06.00S,2025-11-18T01:57:42.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630314,,,1610612742,47,33,2025-11-18T01:57:42Z,2680000,False,,,0,,B. Williams Free Throw 1 of 2 (10 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,Made,,,,,,,,10.0,,,,,
