actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
165,PT00M00.00S,2026-01-27T03:07:33.8Z,1,REGULAR,period,end,[],0,,,1610612744,21,20,2026-01-27T03:07:33Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,out,['startperiod'],1630183,,,1610612744,21,20,2026-01-27T03:11:01Z,1630000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612744,21,20,2026-01-27T03:11:01Z,1640000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,out,['startperiod'],1631218,,,1610612744,21,20,2026-01-27T03:11:01Z,1650000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,21,20,2026-01-27T03:11:01Z,1660000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612744,21,20,2026-01-27T03:11:01Z,1670000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,in,['startperiod'],1641740,,,1610612744,21,20,2026-01-27T03:11:01Z,1680000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,21,20,2026-01-27T03:11:01Z,1690000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-01-27T03:09:52.3Z,2,REGULAR,substitution,in,['startperiod'],1642954,,,1610612744,21,20,2026-01-27T03:11:01Z,1700000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-27T03:11:16.3Z,2,REGULAR,period,start,[],0,,,1610612744,21,20,2026-01-27T03:11:16Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M47.00S,2026-01-27T03:11:28.5Z,2,REGULAR,3pt,Jump Shot,[],1642366,34.11629434954008,44.11764705882353,1610612744,21,23,2026-01-27T03:11:32Z,1720000,False,29.0,268.0,1,left,Q. Post 26' 3PT  (6 PTS) (W. Richard 2 AST),"[1642366, 1642954]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,,,,,26.98,W. Richard,1642954.0,2.0,,,,,
177,PT11M28.00S,2026-01-27T03:11:47.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,92.32917214191852,5.392156862745098,1610612750,21,23,2026-01-27T03:11:52Z,1740000,False,-223.0,20.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.39,,,,,,,,
178,PT11M24.00S,2026-01-27T03:11:51.3Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,21,23,2026-01-27T03:11:52Z,1750000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,
179,PT11M06.00S,2026-01-27T03:12:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630541,30.699737187910642,35.53921568627451,1610612744,21,23,2026-01-27T03:12:13Z,1760000,False,72.0,236.0,1,left,MISS M. Moody 24' pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,24.69,,,,,,,,
180,PT11M04.00S,2026-01-27T03:12:10.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,21,23,2026-01-27T03:12:13Z,1770000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,179.0,5.0,4.0,1.0,,,,,,,,,
181,PT10M59.00S,2026-01-27T03:12:16.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203497,94.43166885676742,48.529411764705884,1610612750,23,23,2026-01-27T03:12:21Z,1780000,False,-7.0,0.0,1,right,R. Gobert running alley-oop DUNK (9 PTS) (D. DiVincenzo 4 AST),"[203497, 1628978]",1610612750.0,MIN,running alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,0.74,D. DiVincenzo,1628978.0,4.0,,,,,
183,PT10M43.00S,2026-01-27T03:12:31.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,5.995400788436268,5.392156862745098,1610612744,23,26,2026-01-27T03:12:35Z,1800000,False,223.0,4.0,1,left,M. Moody 3PT  (7 PTS) (B. Podziemski 2 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,,Made,7.0,,,,,22.3,B. Podziemski,1641764.0,2.0,,,,,
185,PT10M30.00S,2026-01-27T03:12:46.0Z,2,REGULAR,2pt,Jump Shot,[],1629675,89.35611038107753,27.24034926470588,1610612750,23,26,2026-01-27T03:13:08Z,1820000,False,-114.0,48.0,1,right,MISS N. Reid 12' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,12.34,,,,,,,,
186,PT10M27.00S,2026-01-27T03:12:49.0Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,23,26,2026-01-27T03:13:08Z,1830000,False,,,0,,G. Santos REBOUND (Off:0 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Left,,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,
188,PT10M15.00S,2026-01-27T03:13:19.0Z,2,REGULAR,2pt,Jump Shot,[],1630541,6.1268068331143235,18.137254901960784,1610612744,23,26,2026-01-27T03:13:23Z,1850000,False,159.0,5.0,1,left,MISS M. Moody 15' Jump Shot,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,15.94,,,,,,,,
189,PT10M11.00S,2026-01-27T03:13:23.0Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612750,23,26,2026-01-27T03:13:23Z,1860000,False,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,188.0,4.0,4.0,0.0,,,,,,,,,
190,PT10M00.00S,2026-01-27T03:13:33.3Z,2,REGULAR,2pt,Jump Shot,[],1629675,90.14454664914587,69.63082107843137,1610612750,25,26,2026-01-27T03:14:18Z,1870000,False,98.0,40.0,1,right,N. Reid 10' turnaround bank Jump Shot (5 PTS) (B. Hyland 2 AST),"[1629675, 1630538]",1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,Made,5.0,,,,,10.61,B. Hyland,1630538.0,2.0,,,,,
192,PT09M48.00S,2026-01-27T03:13:48.3Z,2,REGULAR,foul,personal,[],1629675,,,1610612744,25,26,2026-01-27T03:13:56Z,1890000,False,,,0,,N. Reid personal FOUL (2 PF),"[1629675, 1630611]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,202007.0,2.0,0.0,Santos,1630611.0,,,,,,,,,,,,,,,
194,PT09M41.00S,2026-01-27T03:14:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.440867279894875,59.80392156862745,1610612744,25,28,2026-01-27T03:14:15Z,1910000,False,-49.0,17.0,1,left,B. Podziemski driving Layup (8 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,,5.2,,,,,,,,
195,PT09M28.00S,2026-01-27T03:14:24.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,70.38436268068331,72.54901960784314,1610612750,28,28,2026-01-27T03:14:27Z,1920000,False,113.0,226.0,1,right,B. Hyland 25' 3PT pullup (9 PTS) (R. Gobert 1 AST),"[1630538, 203497]",1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,,,,,25.25,R. Gobert,203497.0,1.0,,,,,
197,PT09M01.00S,2026-01-27T03:14:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,16.90210249671485,63.48039215686274,1610612744,28,28,2026-01-27T03:14:56Z,1940000,False,-67.0,106.0,1,left,MISS B. Podziemski 12' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,12.6,,,,,,,,
198,PT08M58.00S,2026-01-27T03:14:54.6Z,2,REGULAR,rebound,defensive,[],1641740,,,1610612750,28,28,2026-01-27T03:14:56Z,1950000,False,,,0,,J. Clark REBOUND (Off:0 Def:1),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,
199,PT08M52.00S,2026-01-27T03:15:00.9Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612750,28,28,2026-01-27T03:15:03Z,1960000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1642954]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
200,PT08M52.00S,2026-01-27T03:15:00.9Z,2,REGULAR,steal,,[],1642954,,,1610612744,28,28,2026-01-27T03:15:02Z,1970000,False,,,0,,W. Richard STEAL (3 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
201,PT08M44.00S,2026-01-27T03:15:26.3Z,2,REGULAR,substitution,out,[],1641740,,,1610612744,28,28,2026-01-27T03:15:30Z,1980000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M44.00S,2026-01-27T03:15:26.3Z,2,REGULAR,substitution,in,[],201144,,,1610612744,28,28,2026-01-27T03:15:30Z,1990000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M42.00S,2026-01-27T03:15:54.1Z,2,REGULAR,jumpball,recovered,[],203497,,,1610612744,28,28,2026-01-27T03:15:54Z,2000000,False,,,0,,Jump Ball N. Reid vs. M. Moody: Tip to R. Gobert,"[203497, 1629675, 1630541]",1610612750.0,MIN,heldball,R. Gobert,203497.0,Gobert,R. Gobert,Reid,1629675.0,Moody,1630541.0,,,,,,,,,,,,,,,,,,,,,,
206,PT08M42.00S,2026-01-27T03:15:54.1Z,2,REGULAR,turnover,lost ball,[],1630541,,,1610612744,28,28,2026-01-27T03:15:54Z,2030000,False,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 1629675]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
207,PT08M42.00S,2026-01-27T03:15:54.1Z,2,REGULAR,steal,,[],1629675,,,1610612750,28,28,2026-01-27T03:15:54Z,2040000,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M32.00S,2026-01-27T03:16:04.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,92.85479632063075,50.73529411764706,1610612750,30,28,2026-01-27T03:16:09Z,2050000,False,4.0,15.0,1,right,R. Gobert cutting DUNK (11 PTS) (B. Hyland 3 AST),"[203497, 1630538]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,1.52,B. Hyland,1630538.0,3.0,,,,,
210,PT08M10.00S,2026-01-27T03:16:25.8Z,2,REGULAR,2pt,Jump Shot,[],1642366,6.258212877792378,71.56862745098039,1610612744,30,28,2026-01-27T03:16:51Z,2070000,False,-108.0,6.0,1,left,MISS Q. Post 10' floating Shot,[1642366],1610612744.0,GSW,floating,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,10.8,,,,,,,,
211,PT08M07.00S,2026-01-27T03:16:28.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,30,28,2026-01-27T03:16:29Z,2080000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,210.0,6.0,5.0,1.0,,,,,,,,,
212,PT08M02.00S,2026-01-27T03:16:34.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629675,92.32917214191852,50.49019607843137,1610612750,32,28,2026-01-27T03:16:41Z,2090000,False,2.0,20.0,1,right,N. Reid running DUNK (7 PTS) (D. DiVincenzo 5 AST),"[1629675, 1628978]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,1.98,D. DiVincenzo,1628978.0,5.0,,,,,
214,PT07M46.00S,2026-01-27T03:16:50.0Z,2,REGULAR,2pt,Jump Shot,[],1641764,12.171484888304862,31.127450980392158,1610612744,32,28,2026-01-27T03:16:54Z,2110000,False,94.0,62.0,1,left,MISS B. Podziemski 11' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,11.29,,,,,,,,
215,PT07M44.00S,2026-01-27T03:16:52.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,32,28,2026-01-27T03:16:54Z,2120000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,214.0,7.0,6.0,1.0,,,,,,,,,
216,PT07M40.00S,2026-01-27T03:16:57.6Z,2,REGULAR,turnover,traveling,[],1629675,,,1610612750,32,28,2026-01-27T03:17:02Z,2130000,False,,,0,,N. Reid traveling TURNOVER (2 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,202007.0,,,,,,,,,,,,,,,,,2.0,,
217,PT07M40.00S,2026-01-27T03:16:59.8Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,32,28,2026-01-27T03:17:06Z,2140000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M40.00S,2026-01-27T03:16:59.8Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,32,28,2026-01-27T03:17:06Z,2150000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M26.00S,2026-01-27T03:17:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,29.25427069645204,28.921568627450984,1610612744,32,28,2026-01-27T03:17:38Z,2160000,False,105.0,222.0,1,left,MISS B. Hield 24' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.62,,,,,,,,
220,PT07M21.00S,2026-01-27T03:17:37.9Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612750,32,28,2026-01-27T03:17:38Z,2170000,False,,,0,,B. Hyland REBOUND (Off:0 Def:5),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,219.0,5.0,5.0,0.0,,,,,,,,,
221,PT07M16.00S,2026-01-27T03:17:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203497,93.64323258869908,47.794117647058826,1610612750,32,28,2026-01-27T03:17:57Z,2180000,False,-11.0,7.0,1,right,MISS R. Gobert running alley-oop Layup,[203497],1610612750.0,MIN,running alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.32,,,,,,,,
222,PT07M13.00S,2026-01-27T03:17:46.9Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,32,28,2026-01-27T03:17:57Z,2190000,False,,,0,,W. Richard REBOUND (Off:0 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,,221.0,2.0,2.0,0.0,,,,,,,,,
223,PT07M08.00S,2026-01-27T03:17:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642366,8.623521681997373,40.44117647058824,1610612744,32,30,2026-01-27T03:18:03Z,2200000,False,48.0,29.0,1,left,Q. Post running Layup (8 PTS) (B. Podziemski 3 AST),"[1642366, 1641764]",1610612744.0,GSW,running,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,,5.57,B. Podziemski,1641764.0,3.0,,,,,
225,PT06M53.00S,2026-01-27T03:18:06.0Z,2,REGULAR,turnover,bad pass,[],203497,,,1610612750,32,30,2026-01-27T03:18:10Z,2220000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1642954]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
226,PT06M53.00S,2026-01-27T03:18:06.0Z,2,REGULAR,steal,,[],1642954,,,1610612744,32,30,2026-01-27T03:18:07Z,2230000,False,,,0,,W. Richard STEAL (4 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
227,PT06M50.00S,2026-01-27T03:18:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,7.046649145860711,44.85294117647059,1610612744,32,32,2026-01-27T03:18:14Z,2240000,False,26.0,14.0,1,left,W. Richard running Layup (2 PTS),[1642954],1610612744.0,GSW,running,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.91,,,,,,,,
228,PT06M50.00S,2026-01-27T03:18:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,32,32,2026-01-27T03:18:13Z,2250000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2026-01-27T03:20:14.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,32,32,2026-01-27T03:21:35Z,2260000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M50.00S,2026-01-27T03:20:14.4Z,2,REGULAR,substitution,out,[],1641764,,,1610612750,32,32,2026-01-27T03:21:35Z,2270000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2026-01-27T03:20:14.4Z,2,REGULAR,substitution,out,[],1630611,,,1610612750,32,32,2026-01-27T03:21:35Z,2280000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M50.00S,2026-01-27T03:20:14.4Z,2,REGULAR,substitution,in,[],203944,,,1610612750,32,32,2026-01-27T03:21:35Z,2290000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2026-01-27T03:20:14.4Z,2,REGULAR,substitution,in,[],1627780,,,1610612750,32,32,2026-01-27T03:21:35Z,2300000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M50.00S,2026-01-27T03:20:14.4Z,2,REGULAR,substitution,in,[],1630311,,,1610612750,32,32,2026-01-27T03:21:35Z,2310000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M39.00S,2026-01-27T03:21:52.7Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,32,32,2026-01-27T03:21:58Z,2320000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,2882.0,,,,,,,,,,,,,,,,,3.0,,
236,PT06M30.00S,2026-01-27T03:22:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,5.863994743758213,47.549019607843135,1610612744,32,34,2026-01-27T03:22:11Z,2330000,False,12.0,3.0,1,left,G. Payton II cutting Layup (2 PTS) (P. Spencer 2 AST),"[1627780, 1630311]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,1.26,P. Spencer,1630311.0,2.0,,,,,
238,PT06M12.00S,2026-01-27T03:22:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,87.33574244415243,62.99019607843137,1610612750,34,34,2026-01-27T03:22:29Z,2350000,False,65.0,67.0,1,right,J. Randle 9' fadeaway Jump Shot (5 PTS),[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,5.0,,,,,9.3,,,,,,,,
239,PT05M46.00S,2026-01-27T03:22:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,8.623521681997373,46.32352941176471,1610612744,34,34,2026-01-27T03:22:58Z,2360000,False,18.0,29.0,1,left,MISS W. Richard cutting Layup - blocked,"[1642954, 1628978]",1610612744.0,GSW,cutting,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.4,,,,DiVincenzo,1628978.0,,,
240,PT05M46.00S,2026-01-27T03:22:51.6Z,2,REGULAR,block,,[],1628978,,,1610612744,34,34,2026-01-27T03:22:53Z,2370000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT05M43.00S,2026-01-27T03:22:54.6Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,34,34,2026-01-27T03:22:55Z,2380000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,,,
242,PT05M40.00S,2026-01-27T03:22:57.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,73.01248357424441,18.38235294117647,1610612750,37,34,2026-01-27T03:23:03Z,2390000,False,-158.0,201.0,1,right,B. Hyland 25' 3PT running (12 PTS) (D. DiVincenzo 6 AST),"[1630538, 1628978]",1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,,,,,25.59,D. DiVincenzo,1628978.0,6.0,,,,,
244,PT05M31.00S,2026-01-27T03:23:12.7Z,2,REGULAR,foul,offensive,[],1627780,,,1610612744,37,34,2026-01-27T03:23:21Z,2410000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 201144]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,2882.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
246,PT05M31.00S,2026-01-27T03:23:12.7Z,2,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,37,34,2026-01-27T03:23:12Z,2430000,False,,,0,,G. Payton II offensive foul TURNOVER (2 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,,,,,,,,,,,2.0,,
247,PT05M31.00S,2026-01-27T03:23:19.6Z,2,REGULAR,substitution,out,[],1630538,,,1610612750,37,34,2026-01-27T03:23:28Z,2440000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M31.00S,2026-01-27T03:23:19.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,37,34,2026-01-27T03:23:28Z,2450000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M09.00S,2026-01-27T03:23:53.1Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612750,37,34,2026-01-27T03:24:03Z,2460000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Randle 2 FT),"[1627780, 203944]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,2002.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
251,PT05M09.00S,2026-01-27T03:24:20.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612750,38,34,2026-01-27T03:24:20Z,2480000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
