actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
174,PT00M12.70S,2025-11-16T01:38:24.1Z,1,REGULAR,2pt,Jump Shot,[],203932,77.21747700394218,30.88235294117647,1610612743,28,29,2025-11-16T01:38:31Z,1690000,False,-96.0,162.0,1,right,MISS A. Gordon 18' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,18.78,Missed,,,,,,,,,,,,,,,,,,
175,PT00M10.60S,2025-11-16T01:38:26.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,28,29,2025-11-16T01:38:31Z,1700000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,174.0,,,,,,,,,,,,,,,,
177,PT00M00.70S,2025-11-16T01:38:49.7Z,1,REGULAR,3pt,Jump Shot,[],1629675,6.521024967148489,94.85294117647058,1610612750,31,29,2025-11-16T01:38:53Z,1720000,False,-224.0,9.0,1,left,N. Reid 3PT  (7 PTS) (A. Edwards 3 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,22.45,Made,7.0,,,,,,,,,,,,A. Edwards,1630162.0,3.0,,,
179,PT00M00.00S,2025-11-16T01:38:59.0Z,1,REGULAR,period,end,[],0,,,1610612743,31,29,2025-11-16T01:38:59Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612743,31,29,2025-11-16T01:41:22Z,1750000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612743,31,29,2025-11-16T01:41:22Z,1760000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,out,['startperiod'],1631124,,,1610612743,31,29,2025-11-16T01:41:22Z,1770000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,out,['startperiod'],1642461,,,1610612743,31,29,2025-11-16T01:41:22Z,1780000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612743,31,29,2025-11-16T01:41:22Z,1790000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612743,31,29,2025-11-16T01:41:22Z,1800000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,in,['startperiod'],203501,,,1610612743,31,29,2025-11-16T01:41:22Z,1810000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-11-16T01:41:06.7Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612743,31,29,2025-11-16T01:41:22Z,1820000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-11-16T01:41:37.1Z,2,REGULAR,period,start,[],0,,,1610612750,31,29,2025-11-16T01:41:37Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M43.00S,2025-11-16T01:41:54.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,27.151773981603156,78.92156862745098,1610612750,31,29,2025-11-16T01:42:00Z,1840000,False,-145.0,203.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
190,PT11M38.00S,2025-11-16T01:41:59.0Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,31,29,2025-11-16T01:42:00Z,1850000,False,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,189.0,4.0,4.0,0.0,,,,,,,,,,,,,
191,PT11M24.00S,2025-11-16T01:42:12.3Z,2,REGULAR,3pt,Jump Shot,[],1627750,67.88764783180025,52.20588235294118,1610612743,31,32,2025-11-16T01:43:25Z,1860000,False,11.0,249.0,1,right,J. Murray 24' 3PT  (6 PTS) (J. Valančiūnas 1 AST),"[1627750, 202685]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,24.96,Made,6.0,,,,,,,,,,,,J. Valančiūnas,202685.0,1.0,,,
193,PT11M10.00S,2025-11-16T01:42:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,11.251642575558476,47.794117647058826,1610612750,31,32,2025-11-16T01:42:38Z,1880000,False,11.0,53.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
194,PT11M08.00S,2025-11-16T01:42:28.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,31,32,2025-11-16T01:43:51Z,1890000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,
196,PT10M50.00S,2025-11-16T01:43:04.5Z,2,REGULAR,2pt,Jump Shot,[],1627750,77.87450722733246,48.28431372549019,1610612743,31,34,2025-11-16T01:43:10Z,1910000,False,-9.0,155.0,1,right,J. Murray 15' turnaround Jump Shot (8 PTS),[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.57,Made,8.0,,,,,,,,,,,,,,,,,
197,PT10M34.00S,2025-11-16T01:43:23.2Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,31,34,2025-11-16T01:43:32Z,1920000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Reid 2 FT),"[202685, 1629675]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628480.0,1.0,0.0,Reid,1629675.0,,,,,,
199,PT10M34.00S,2025-11-16T01:43:58.7Z,2,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,31,34,2025-11-16T01:43:58Z,1940000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT10M34.00S,2025-11-16T01:43:58.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,31,34,2025-11-16T01:43:58Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,
201,PT10M34.00S,2025-11-16T01:43:59.7Z,2,REGULAR,substitution,out,[],1641740,,,1610612750,31,34,2025-11-16T01:44:04Z,1960000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M34.00S,2025-11-16T01:43:59.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,31,34,2025-11-16T01:44:04Z,1970000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M34.00S,2025-11-16T01:44:19.8Z,2,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,32,34,2025-11-16T01:44:19Z,1980000,False,,,0,,N. Reid Free Throw 2 of 2 (8 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
204,PT10M17.00S,2025-11-16T01:44:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,87.59855453350855,41.66666666666667,1610612743,32,34,2025-11-16T01:44:42Z,1990000,False,-42.0,64.0,1,right,MISS T. Hardaway Jr. 7' driving floating Shot,[203501],1610612743.0,DEN,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
205,PT10M15.00S,2025-11-16T01:44:39.5Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,32,34,2025-11-16T01:45:21Z,2000000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,
206,PT10M10.00S,2025-11-16T01:44:45.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,6.389618922470433,3.1862745098039214,1610612750,35,34,2025-11-16T01:45:49Z,2010000,False,234.0,8.0,1,left,N. Reid 3PT running pullup (11 PTS) (J. McDaniels 2 AST),"[1629675, 1630183]",1610612750.0,MIN,running pullup,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,23.42,Made,11.0,,,,,,,,,,,,J. McDaniels,1630183.0,2.0,,,
208,PT09M46.00S,2025-11-16T01:45:08.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,91.80354796320631,48.77450980392157,1610612743,35,36,2025-11-16T01:45:15Z,2030000,False,-6.0,25.0,1,right,A. Gordon reverse DUNK (10 PTS) (J. Murray 2 AST),"[203932, 1627750]",1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.52,Made,10.0,,,,,,,,,,,,J. Murray,1627750.0,2.0,,,
210,PT09M33.00S,2025-11-16T01:45:24.5Z,2,REGULAR,foul,personal,[],202685,,,1610612750,35,36,2025-11-16T01:45:31Z,2050000,False,,,0,,J. Valančiūnas personal FOUL (2 PF),"[202685, 203497]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Gobert,203497.0,,,,,,
212,PT09M28.00S,2025-11-16T01:45:47.0Z,2,REGULAR,3pt,Jump Shot,[],201144,30.831143232588698,70.34313725490196,1610612750,35,36,2025-11-16T01:45:50Z,2070000,False,-102.0,237.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
213,PT09M26.00S,2025-11-16T01:45:49.0Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,35,36,2025-11-16T01:45:50Z,2080000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,
214,PT09M21.00S,2025-11-16T01:45:55.6Z,2,REGULAR,foul,personal,[],1630183,,,1610612743,35,36,2025-11-16T01:46:13Z,2090000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 202685]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,1.0,0.0,Valančiūnas,202685.0,,,,,,
216,PT09M21.00S,2025-11-16T01:46:29.4Z,2,REGULAR,substitution,out,[],201144,,,1610612743,35,36,2025-11-16T01:46:32Z,2110000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M21.00S,2025-11-16T01:46:29.4Z,2,REGULAR,substitution,in,[],1642265,,,1610612743,35,36,2025-11-16T01:46:32Z,2120000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M14.00S,2025-11-16T01:46:48.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,92.85479632063075,53.67647058823529,1610612743,35,38,2025-11-16T01:46:53Z,2130000,False,18.0,15.0,1,right,J. Murray driving floating bank Jump Shot (10 PTS) (J. Valančiūnas 2 AST),"[1627750, 202685]",1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.36,Made,10.0,,,,,,,,,,,,J. Valančiūnas,202685.0,2.0,,,
220,PT08M56.00S,2025-11-16T01:47:06.3Z,2,REGULAR,2pt,Jump Shot,[],1630183,8.623521681997373,67.15686274509804,1610612750,35,38,2025-11-16T01:47:27Z,2150000,False,-86.0,29.0,1,left,MISS J. McDaniels 9' turnaround Shot,[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,9.04,Missed,,,,,,,,,,,,,,,,,,
221,PT08M53.00S,2025-11-16T01:47:09.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,35,38,2025-11-16T01:47:12Z,2160000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,
222,PT08M42.00S,2025-11-16T01:47:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612743,35,38,2025-11-16T01:47:55Z,2170000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630183, 203932]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Gordon,203932.0,,,,,,
224,PT08M42.00S,2025-11-16T01:47:56.9Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,35,38,2025-11-16T01:47:56Z,2190000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT08M42.00S,2025-11-16T01:47:56.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,35,38,2025-11-16T01:47:56Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,
227,PT08M42.00S,2025-11-16T01:47:58.6Z,2,REGULAR,substitution,in,[],203944,,,1610612743,35,38,2025-11-16T01:48:01Z,2220000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M42.00S,2025-11-16T01:47:58.6Z,2,REGULAR,substitution,out,[],203497,,,1610612743,35,38,2025-11-16T01:48:16Z,2230000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M42.00S,2025-11-16T01:48:31.8Z,2,REGULAR,violation,lane,[],203944,,,1610612743,35,38,2025-11-16T01:48:31Z,2240000,False,,,0,,J. Randle lane VIOLATION,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M42.00S,2025-11-16T01:48:46.5Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,35,39,2025-11-16T01:48:46Z,2250000,False,,,0,,A. Gordon Free Throw 2 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
231,PT08M28.00S,2025-11-16T01:49:01.8Z,2,REGULAR,3pt,Jump Shot,[],203944,32.40801576872536,48.28431372549019,1610612750,38,39,2025-11-16T01:49:05Z,2260000,False,9.0,252.0,1,left,J. Randle 25' 3PT  (10 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.22,Made,10.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,1.0,,,
233,PT08M15.00S,2025-11-16T01:49:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.93495400788436,49.26470588235294,1610612743,38,41,2025-11-16T01:49:21Z,2280000,False,-4.0,23.0,1,right,J. Murray driving Layup (12 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.36,Made,12.0,,,,,,,,,,,,,,,,,
234,PT07M55.00S,2025-11-16T01:49:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.258212877792378,49.50980392156863,1610612750,38,41,2025-11-16T01:50:11Z,2290000,False,2.0,6.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 202685]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,Valančiūnas,202685.0,,,,,,,,,,,
235,PT07M55.00S,2025-11-16T01:49:36.9Z,2,REGULAR,block,,[],202685,,,1610612750,38,41,2025-11-16T01:49:39Z,2300000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT07M54.00S,2025-11-16T01:49:37.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,38,41,2025-11-16T01:50:11Z,2310000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,
237,PT07M42.00S,2025-11-16T01:49:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,89.17542706964521,47.794117647058826,1610612743,38,41,2025-11-16T01:49:50Z,2320000,False,-11.0,49.0,1,right,MISS B. Brown driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
238,PT07M40.00S,2025-11-16T01:49:49.1Z,2,REGULAR,rebound,defensive,[],1642265,,,1610612750,38,41,2025-11-16T01:49:50Z,2330000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,
239,PT07M37.00S,2025-11-16T01:49:52.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,9.806176084099869,94.85294117647058,1610612750,38,41,2025-11-16T01:50:05Z,2340000,False,-224.0,40.0,1,left,MISS J. McDaniels running 3PT,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2025-11-16T01:49:55.5Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,38,41,2025-11-16T01:49:55Z,2350000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,239.0,2.0,1.0,1.0,,,,,,,,,,,,,
241,PT07M33.00S,2025-11-16T01:49:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,5.338370565045992,48.28431372549019,1610612750,40,41,2025-11-16T01:50:21Z,2360000,False,9.0,-2.0,1,left,J. McDaniels putback Layup (7 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.89,Made,7.0,,,,,,,,,,,,,,,,,
242,PT07M12.00S,2025-11-16T01:50:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.59198423127464,50.49019607843137,1610612743,40,41,2025-11-16T01:51:58Z,2370000,False,2.0,17.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
243,PT07M11.00S,2025-11-16T01:50:21.0Z,2,REGULAR,rebound,offensive,[],202685,,,1610612743,40,41,2025-11-16T01:51:58Z,2380000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,242.0,4.0,3.0,1.0,,,,,,,,,,,,,
244,PT07M10.00S,2025-11-16T01:50:27.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612743,40,43,2025-11-16T01:52:04Z,2390000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (2 PTS),[202685],1610612743.0,DEN,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
245,PT06M55.00S,2025-11-16T01:50:53.8Z,2,REGULAR,foul,technical,['1freethrow'],202685,,,1610612750,40,43,2025-11-16T01:53:56Z,2400000,False,,,0,,J. Valančiūnas defensive-3-second technical FOUL (1 Tech),[202685],1610612743.0,DEN,defensive-3-second,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,200832.0,2.0,1.0,,,,,,,,
246,PT06M55.00S,2025-11-16T01:51:02.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,40,43,2025-11-16T01:51:02Z,2410000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M55.00S,2025-11-16T01:53:30.5Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,40,43,2025-11-16T01:53:48Z,2420000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M55.00S,2025-11-16T01:53:30.5Z,2,REGULAR,substitution,out,[],1628971,,,1610612750,40,43,2025-11-16T01:53:48Z,2430000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M55.00S,2025-11-16T01:53:30.5Z,2,REGULAR,substitution,out,[],203932,,,1610612750,40,43,2025-11-16T01:53:48Z,2440000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M55.00S,2025-11-16T01:53:30.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,40,43,2025-11-16T01:53:48Z,2450000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M55.00S,2025-11-16T01:53:30.5Z,2,REGULAR,substitution,in,[],1631212,,,1610612750,40,43,2025-11-16T01:53:48Z,2460000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M55.00S,2025-11-16T01:53:30.5Z,2,REGULAR,substitution,in,[],203999,,,1610612750,40,43,2025-11-16T01:53:48Z,2470000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M55.00S,2025-11-16T01:53:59.0Z,2,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,41,43,2025-11-16T01:53:59Z,2480000,False,,,0,,J. Randle technical Free Throw 1 of 1 (11 PTS),[203944],1610612750.0,MIN,technical,,,Randle,J. Randle,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
254,PT06M46.00S,2025-11-16T01:54:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,7.30946123521682,95.58823529411765,1610612750,44,43,2025-11-16T01:54:21Z,2490000,False,-228.0,16.0,1,left,N. Reid 3PT  (14 PTS) (J. Randle 2 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,22.85,Made,14.0,,,,,,,,,,,,J. Randle,203944.0,2.0,,,
256,PT06M25.00S,2025-11-16T01:54:37.2Z,2,REGULAR,3pt,Jump Shot,[],1627750,66.96780551905388,50.49019607843137,1610612743,44,43,2025-11-16T01:54:47Z,2510000,False,2.0,258.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
257,PT06M23.00S,2025-11-16T01:54:39.2Z,2,REGULAR,rebound,offensive,[],202685,,,1610612743,44,43,2025-11-16T01:54:47Z,2520000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,256.0,5.0,3.0,2.0,,,,,,,,,,,,,
258,PT06M23.00S,2025-11-16T01:54:41.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612743,44,43,2025-11-16T01:55:36Z,2530000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Valančiūnas 2 FT),"[1629675, 202685]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,2.0,0.0,Valančiūnas,202685.0,,,,,,
260,PT06M23.00S,2025-11-16T01:55:39.8Z,2,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612743,44,43,2025-11-16T01:56:39Z,2550000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,201245.0,2.0,1.0,,,,,,,,
