actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
171,PT12M00.00S,2026-02-23T00:37:57.5Z,2,REGULAR,substitution,in,['startperiod'],1642845,,,1610612750,26,35,2026-02-23T00:38:37Z,1690000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-02-23T00:38:36.9Z,2,REGULAR,period,start,[],0,,,1610612750,26,35,2026-02-23T00:38:38Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M48.00S,2026-02-23T00:38:47.9Z,2,REGULAR,3pt,Jump Shot,[],203944,13.61695137976347,4.166666666666666,1610612750,29,35,2026-02-23T00:38:52Z,1710000,False,229.0,75.0,1,left,J. Randle 24' 3PT  (3 PTS) (D. DiVincenzo 2 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,,,,,3.0,24.13,,,D. DiVincenzo,1628978.0,2.0
175,PT11M35.00S,2026-02-23T00:39:00.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,91.5407358738502,50.245098039215684,1610612755,29,37,2026-02-23T00:39:05Z,1730000,False,1.0,27.0,1,right,A. Bona cutting DUNK (4 PTS) (Q. Grimes 3 AST),"[1641737, 1629656]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,4.0,2.7,,,Q. Grimes,1629656.0,3.0
177,PT11M18.00S,2026-02-23T00:39:17.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,12.828515111695138,4.411764705882353,1610612750,29,37,2026-02-23T00:39:21Z,1750000,False,228.0,68.0,1,left,MISS D. DiVincenzo step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.79,,,,,
178,PT11M16.00S,2026-02-23T00:39:19.8Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,29,37,2026-02-23T00:39:21Z,1760000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:4),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,,,,,177.0,4.0,4.0,0.0,,,,,,,
179,PT11M00.00S,2026-02-23T00:39:37.1Z,2,REGULAR,foul,personal,['2freethrow'],1642866,,,1610612755,29,37,2026-02-23T00:39:43Z,1770000,False,,,0,,J. Beringer shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1642866, 1626162]",1610612750.0,MIN,shooting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,1628168.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
181,PT11M00.00S,2026-02-23T00:40:01.9Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,29,38,2026-02-23T00:40:01Z,1790000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
182,PT11M00.00S,2026-02-23T00:40:02.4Z,2,REGULAR,substitution,out,[],1642866,,,1610612755,29,38,2026-02-23T00:40:13Z,1800000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M00.00S,2026-02-23T00:40:02.4Z,2,REGULAR,substitution,in,[],201144,,,1610612755,29,38,2026-02-23T00:40:13Z,1810000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M00.00S,2026-02-23T00:40:29.3Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,29,39,2026-02-23T00:40:29Z,1820000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
185,PT10M52.00S,2026-02-23T00:40:42.2Z,2,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612750,29,39,2026-02-23T00:40:47Z,1830000,False,,,0,,A. Bona shooting personal FOUL (1 PF) (Randle 2 FT),"[1641737, 203944]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,,1628168.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,
187,PT10M52.00S,2026-02-23T00:41:09.2Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,30,39,2026-02-23T00:41:42Z,1850000,False,,,0,,J. Randle Free Throw 1 of 2 (4 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
188,PT10M52.00S,2026-02-23T00:41:09.8Z,2,REGULAR,substitution,out,[],1631133,,,1610612750,30,39,2026-02-23T00:41:16Z,1860000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M52.00S,2026-02-23T00:41:09.8Z,2,REGULAR,substitution,in,[],1626166,,,1610612750,30,39,2026-02-23T00:41:16Z,1870000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M52.00S,2026-02-23T00:41:09.2Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,30,39,2026-02-23T00:41:42Z,1880000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
191,PT10M51.00S,2026-02-23T00:41:10.2Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,30,39,2026-02-23T00:41:42Z,1890000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,
192,PT10M33.00S,2026-02-23T00:41:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,92.59198423127464,51.71568627450981,1610612755,30,41,2026-02-23T00:41:59Z,1900000,False,9.0,17.0,1,right,Q. Grimes cutting Layup (8 PTS) (K. Oubre Jr. 1 AST),"[1629656, 1626162]",1610612755.0,PHI,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,8.0,1.91,,,K. Oubre Jr.,1626162.0,1.0
194,PT10M23.00S,2026-02-23T00:42:03.2Z,2,REGULAR,3pt,Jump Shot,[],203944,29.38567674113009,31.61764705882353,1610612750,30,41,2026-02-23T00:42:07Z,1920000,False,92.0,224.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,24.18,,,,,
195,PT10M22.00S,2026-02-23T00:42:04.2Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,30,41,2026-02-23T00:42:07Z,1930000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:5),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,194.0,5.0,5.0,0.0,,,,,,,
196,PT10M07.00S,2026-02-23T00:42:20.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,92.19776609724047,48.28431372549019,1610612755,30,43,2026-02-23T00:42:23Z,1940000,False,-9.0,21.0,1,right,A. Bona cutting DUNK (6 PTS) (Q. Grimes 4 AST),"[1641737, 1629656]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,6.0,2.25,,,Q. Grimes,1629656.0,4.0
198,PT09M53.00S,2026-02-23T00:42:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612750,30,43,2026-02-23T00:42:39Z,1960000,False,,,0,,A. Bona shooting personal FOUL (2 PF) (Randle 2 FT),"[1641737, 203944]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,200834.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,
200,PT09M53.00S,2026-02-23T00:43:07.7Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,31,43,2026-02-23T00:43:07Z,1980000,False,,,0,,J. Randle Free Throw 1 of 2 (5 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
201,PT09M53.00S,2026-02-23T00:43:25.8Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,32,43,2026-02-23T00:43:25Z,1990000,False,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
203,PT09M36.00S,2026-02-23T00:43:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,91.67214191852825,63.725490196078425,1610612755,32,45,2026-02-23T00:44:03Z,2010000,False,69.0,26.0,1,right,Q. Grimes 7' driving floating bank Jump Shot (10 PTS) (C. Payne 1 AST),"[1629656, 1626166]",1610612755.0,PHI,driving floating bank,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,10.0,7.33,,,C. Payne,1626166.0,1.0
204,PT09M32.00S,2026-02-23T00:44:02.1Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612750,32,45,2026-02-23T00:44:36Z,2020000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1626166]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,1.0,Payne,1626166.0,,,,,,,,,,,,,,,,,
205,PT09M32.00S,2026-02-23T00:44:02.1Z,2,REGULAR,steal,,[],1626166,,,1610612755,32,45,2026-02-23T00:44:04Z,2030000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
206,PT09M29.00S,2026-02-23T00:44:05.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,75.64060446780552,14.215686274509803,1610612755,32,48,2026-02-23T00:44:09Z,2040000,False,-179.0,176.0,1,right,C. Payne 25' 3PT pullup (3 PTS),[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,3.0,25.13,,,,,
207,PT09M29.00S,2026-02-23T00:44:09.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,32,48,2026-02-23T00:44:09Z,2050000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M15.00S,2026-02-23T00:47:21.8Z,2,REGULAR,turnover,traveling,[],1630538,,,1610612750,32,48,2026-02-23T00:47:29Z,2060000,False,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,1.0,,,200834.0,,,,,,,,,,,,,,,,
210,PT08M59.00S,2026-02-23T00:47:44.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,90.48948751642575,95.34313725490196,1610612755,32,48,2026-02-23T00:47:49Z,2070000,False,227.0,37.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,22.97,,,,,
211,PT08M56.00S,2026-02-23T00:47:47.4Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612750,32,48,2026-02-23T00:47:49Z,2080000,False,,,0,,B. Hyland REBOUND (Off:1 Def:2),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,,,,,,,,,,210.0,3.0,2.0,1.0,,,,,,,
213,PT08M51.00S,2026-02-23T00:47:55.0Z,2,REGULAR,substitution,out,[],1630245,,,1610612750,32,48,2026-02-23T00:48:01Z,2100000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M51.00S,2026-02-23T00:47:55.0Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,32,48,2026-02-23T00:48:01Z,2110000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M50.00S,2026-02-23T00:48:10.9Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612750,32,48,2026-02-23T00:48:16Z,2120000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1626162]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,2.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
216,PT08M50.00S,2026-02-23T00:48:10.9Z,2,REGULAR,steal,,[],1626162,,,1610612755,32,48,2026-02-23T00:48:13Z,2130000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
217,PT08M45.00S,2026-02-23T00:48:15.0Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,32,48,2026-02-23T00:48:18Z,2140000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1630538]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,1.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,
218,PT08M45.00S,2026-02-23T00:48:15.0Z,2,REGULAR,steal,,[],1630538,,,1610612750,32,48,2026-02-23T00:48:16Z,2150000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
219,PT08M41.00S,2026-02-23T00:48:18.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641740,8.754927726675426,3.9215686274509802,1610612750,32,48,2026-02-23T00:48:26Z,2160000,False,230.0,30.0,1,left,MISS J. Clark running 3PT,[1641740],1610612750.0,MIN,running,,,Clark,J. Clark,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.23,,,,,
220,PT08M38.00S,2026-02-23T00:48:21.7Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,32,48,2026-02-23T00:48:26Z,2170000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:6),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,,,,,219.0,6.0,6.0,0.0,,,,,,,
221,PT08M28.00S,2026-02-23T00:48:32.0Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,32,48,2026-02-23T00:48:35Z,2180000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 203944]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.0,Randle,203944.0,,,,,,,,,,,,,,,,,
222,PT08M28.00S,2026-02-23T00:48:32.0Z,2,REGULAR,steal,,[],203944,,,1610612750,32,48,2026-02-23T00:48:33Z,2190000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT08M24.00S,2026-02-23T00:48:41.3Z,2,REGULAR,substitution,out,[],1630538,,,1610612750,32,48,2026-02-23T00:48:59Z,2210000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M24.00S,2026-02-23T00:48:41.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,32,48,2026-02-23T00:48:59Z,2220000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M20.00S,2026-02-23T00:49:14.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,12.302890932982917,55.88235294117647,1610612750,32,48,2026-02-23T00:49:27Z,2230000,False,-29.0,63.0,1,left,MISS J. Randle 6' driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.96,,,,,
227,PT08M15.00S,2026-02-23T00:49:19.8Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,32,48,2026-02-23T00:49:27Z,2240000,False,,,0,,A. Bona REBOUND (Off:1 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,226.0,3.0,2.0,1.0,,,,,,,
228,PT08M04.00S,2026-02-23T00:49:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,80.6340341655716,49.50980392156863,1610612755,32,48,2026-02-23T00:49:34Z,2250000,False,-2.0,130.0,1,right,MISS V. Edgecombe 12' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,12.95,,,,,
229,PT08M00.00S,2026-02-23T00:49:34.4Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,32,48,2026-02-23T00:49:34Z,2260000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,228.0,4.0,4.0,0.0,,,,,,,
230,PT07M56.00S,2026-02-23T00:49:39.7Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,32,48,2026-02-23T00:49:44Z,2270000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,2.0,,,200834.0,,,,,,,,,,,,,,,,
231,PT07M43.00S,2026-02-23T00:49:57.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,89.96386333771353,32.1078431372549,1610612755,32,48,2026-02-23T00:50:02Z,2280000,False,-89.0,42.0,1,right,MISS C. Payne 9' driving floating Shot - blocked,"[1626166, 201144]",1610612755.0,PHI,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,9.88,Conley,201144.0,,,
245,PT07M43.00S,2026-02-23T00:49:57.5Z,2,REGULAR,block,,[],201144,,,1610612755,32,48,2026-02-23T00:51:36Z,2285000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
232,PT07M42.00S,2026-02-23T00:49:58.5Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,32,48,2026-02-23T00:51:36Z,2290000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,,,,,,,,231.0,4.0,2.0,2.0,,,,,,,
233,PT07M35.00S,2026-02-23T00:50:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629656,92.59198423127464,48.28431372549019,1610612755,32,48,2026-02-23T00:50:10Z,2300000,False,-9.0,17.0,1,right,MISS Q. Grimes driving Layup,[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,1.91,,,,,
234,PT07M32.00S,2026-02-23T00:50:09.8Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,32,48,2026-02-23T00:50:10Z,2310000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,233.0,1.0,1.0,0.0,,,,,,,
235,PT07M21.00S,2026-02-23T00:50:20.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,29.25427069645204,25.0,1610612750,35,48,2026-02-23T00:50:25Z,2320000,False,125.0,222.0,1,left,A. Edwards 25' 3PT step back (14 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,,,,14.0,25.52,,,,,
237,PT07M04.00S,2026-02-23T00:50:36.5Z,2,REGULAR,3pt,Jump Shot,[],1626162,92.72339027595268,95.09803921568627,1610612755,35,51,2026-02-23T00:50:40Z,2340000,False,225.0,16.0,1,right,K. Oubre Jr. 3PT  (9 PTS) (C. Payne 2 AST),"[1626162, 1626166]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,,,,,9.0,22.61,,,C. Payne,1626166.0,2.0
239,PT06M53.00S,2026-02-23T00:50:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.650459921156373,42.79258578431372,1610612750,37,51,2026-02-23T00:50:52Z,2360000,False,36.0,1.0,1,left,D. DiVincenzo driving Layup (5 PTS),[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,5.0,3.6,,,,,
240,PT06M35.00S,2026-02-23T00:51:05.9Z,2,REGULAR,3pt,Jump Shot,[],1626166,80.1084099868594,6.862745098039216,1610612755,37,51,2026-02-23T00:51:09Z,2370000,False,-216.0,134.0,1,right,MISS C. Payne 25' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,25.42,,,,,
241,PT06M34.00S,2026-02-23T00:51:06.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,37,51,2026-02-23T00:51:09Z,2380000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,240.0,1.0,1.0,0.0,,,,,,,
242,PT06M28.00S,2026-02-23T00:51:13.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,30.642247043363994,63.99356617647059,1610612750,40,51,2026-02-23T00:51:20Z,2390000,False,-70.0,236.0,1,left,A. Edwards 24' 3PT running (17 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,17.0,24.57,,,M. Conley,201144.0,1.0
244,PT06M26.00S,2026-02-23T00:51:19.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,40,51,2026-02-23T00:51:19Z,2410000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,out,[],1641740,,,1610612755,40,51,2026-02-23T00:54:08Z,2420000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,out,[],1629656,,,1610612755,40,51,2026-02-23T00:54:08Z,2430000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,40,51,2026-02-23T00:54:08Z,2440000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,out,[],1641737,,,1610612755,40,51,2026-02-23T00:54:08Z,2450000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,in,[],1630183,,,1610612755,40,51,2026-02-23T00:54:08Z,2460000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,40,51,2026-02-23T00:54:08Z,2470000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,in,[],203083,,,1610612755,40,51,2026-02-23T00:54:08Z,2480000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M26.00S,2026-02-23T00:53:48.8Z,2,REGULAR,substitution,in,[],1631230,,,1610612755,40,51,2026-02-23T00:54:08Z,2490000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M12.00S,2026-02-23T00:54:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.59198423127464,51.71568627450981,1610612755,40,53,2026-02-23T00:54:36Z,2500000,False,9.0,17.0,1,right,T. Maxey driving reverse Layup (10 PTS),[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,10.0,1.91,,,,,
255,PT05M54.00S,2026-02-23T00:54:49.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,29.517082785808146,71.56862745098039,1610612750,40,53,2026-02-23T00:54:55Z,2510000,False,-108.0,225.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,24.95,,,,,
