actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
170,PT11M21.00S,2026-02-10T01:39:45.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,6.258212877792378,51.9607843137255,1610612750,43,34,2026-02-10T01:40:23Z,1670000,False,-10.0,6.0,1,left,R. Gobert driving Layup (4 PTS) (D. DiVincenzo 4 AST),"[203497, 1628978]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.17,Made,4.0,,,,,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,
172,PT10M58.00S,2026-02-10T01:40:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612737,43,34,2026-02-10T01:40:17Z,1690000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Kispert 2 FT),"[1630245, 1630557]",1610612750.0,MIN,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,1146.0,,,,,,,,1.0,0.0,Kispert,1630557.0,,,,,
174,PT10M58.00S,2026-02-10T01:40:33.2Z,2,REGULAR,freethrow,1 of 2,[],1630557,,,1610612737,43,35,2026-02-10T01:40:33Z,1710000,False,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
175,PT10M58.00S,2026-02-10T01:40:48.8Z,2,REGULAR,freethrow,2 of 2,[],1630557,,,1610612737,43,36,2026-02-10T01:40:48Z,1720000,False,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
176,PT10M46.00S,2026-02-10T01:41:03.7Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612750,43,36,2026-02-10T01:41:07Z,1730000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 203468]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,McCollum,203468.0,,,,,,,,,,,,,
177,PT10M46.00S,2026-02-10T01:41:03.7Z,2,REGULAR,steal,,[],203468,,,1610612737,43,36,2026-02-10T01:41:05Z,1740000,False,,,0,,C. McCollum STEAL (2 STL),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
178,PT10M40.00S,2026-02-10T01:41:10.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,77.21747700394218,89.70588235294117,1610612737,43,36,2026-02-10T01:41:21Z,1750000,False,199.0,162.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
179,PT10M38.00S,2026-02-10T01:41:12.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,43,36,2026-02-10T01:41:21Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,178.0,,,,,,,,,
180,PT10M38.00S,2026-02-10T01:41:18.1Z,2,REGULAR,foul,personal,[],1629675,,,1610612737,43,36,2026-02-10T01:41:23Z,1770000,False,,,0,,N. Reid loose ball personal FOUL (1 PF),"[1629675, 1629111]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,201638.0,,,,,,,,1.0,0.0,Landale,1629111.0,,,,,
182,PT10M32.00S,2026-02-10T01:41:45.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612737,43,36,2026-02-10T01:41:54Z,1790000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (McCollum 2 FT),"[203497, 203468]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,201638.0,,,,,,,,1.0,0.0,McCollum,203468.0,,,,,
184,PT10M32.00S,2026-02-10T01:42:15.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203468,,,1610612737,43,37,2026-02-10T01:42:15Z,1810000,False,,,0,,C. McCollum Free Throw 1 of 2 (19 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
185,PT10M32.00S,2026-02-10T01:42:29.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203468,,,1610612737,43,38,2026-02-10T01:42:29Z,1820000,False,,,0,,C. McCollum Free Throw 2 of 2 (20 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
186,PT10M19.00S,2026-02-10T01:42:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,11.908672798948752,42.15686274509804,1610612750,45,38,2026-02-10T01:42:48Z,1830000,False,39.0,59.0,1,left,N. Reid 7' driving floating Jump Shot (4 PTS) (B. Hyland 3 AST),"[1629675, 1630538]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,4.0,,,,,B. Hyland,1630538.0,3.0,,,,,,,,,,
188,PT10M06.00S,2026-02-10T01:42:58.8Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612737,45,38,2026-02-10T01:43:04Z,1850000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (McCollum 2 FT),"[203497, 203468]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1629178.0,,,,,,,,2.0,0.0,McCollum,203468.0,,,,,
190,PT10M06.00S,2026-02-10T01:43:19.9Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,45,39,2026-02-10T01:43:44Z,1870000,False,,,0,,C. McCollum Free Throw 1 of 2 (21 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
191,PT10M06.00S,2026-02-10T01:43:20.5Z,2,REGULAR,substitution,out,[],1630245,,,1610612737,45,39,2026-02-10T01:43:23Z,1880000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M06.00S,2026-02-10T01:43:20.5Z,2,REGULAR,substitution,in,[],1641740,,,1610612737,45,39,2026-02-10T01:43:23Z,1890000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M06.00S,2026-02-10T01:43:19.9Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612737,45,39,2026-02-10T01:43:44Z,1900000,False,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT10M06.00S,2026-02-10T01:43:19.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,45,39,2026-02-10T01:43:44Z,1910000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,193.0,,,,,,,,,
196,PT09M55.00S,2026-02-10T01:43:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.915243101182654,51.225490196078425,1610612750,47,39,2026-02-10T01:44:03Z,1930000,False,-6.0,13.0,1,left,B. Hyland driving finger roll Layup (5 PTS),[1630538],1610612750.0,MIN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,1.39,Made,5.0,,,,,,,,,,,,,,,,,
198,PT09M32.00S,2026-02-10T01:44:34.7Z,2,REGULAR,3pt,Jump Shot,[],203468,69.99014454664915,70.58823529411765,1610612737,47,39,2026-02-10T01:45:46Z,1950000,False,103.0,230.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
199,PT09M27.00S,2026-02-10T01:44:39.7Z,2,REGULAR,rebound,offensive,[],1631243,,,1610612737,47,39,2026-02-10T01:44:50Z,1960000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,198.0,,,,,1.0,0.0,1.0,,
200,PT09M25.00S,2026-02-10T01:44:41.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,73.27529566360053,17.15686274509804,1610612737,47,39,2026-02-10T01:44:44Z,1970000,False,-164.0,199.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612737.0,ATL,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
201,PT09M23.00S,2026-02-10T01:44:43.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,47,39,2026-02-10T01:44:44Z,1980000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200.0,,,,,2.0,2.0,0.0,,
202,PT09M16.00S,2026-02-10T01:44:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,18.74178712220762,52.450980392156865,1610612750,49,39,2026-02-10T01:44:54Z,1990000,False,-12.0,124.0,1,left,D. DiVincenzo 12' pullup Jump Shot (5 PTS) (B. Hyland 4 AST),"[1628978, 1630538]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,5.0,,,,,B. Hyland,1630538.0,4.0,,,,,,,,,,
204,PT09M00.00S,2026-02-10T01:45:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631243,91.40932982917214,48.28431372549019,1610612737,49,41,2026-02-10T01:45:12Z,2010000,False,-9.0,28.0,1,right,M. Gueye driving finger roll Layup (5 PTS) (C. McCollum 1 AST),"[1631243, 203468]",1610612737.0,ATL,driving finger roll,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,2.96,Made,5.0,,,,,C. McCollum,203468.0,1.0,,,,,,,,,,
206,PT08M48.00S,2026-02-10T01:45:18.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,31.488173455978973,45.34313725490196,1610612750,49,41,2026-02-10T01:45:22Z,2030000,False,23.0,243.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,24.46,Missed,,,,,,,,,,,,,,,,,,
207,PT08M45.00S,2026-02-10T01:45:21.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612737,49,41,2026-02-10T01:45:22Z,2040000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,206.0,,,,,2.0,2.0,0.0,,
208,PT08M41.00S,2026-02-10T01:45:26.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630557,90.75229960578186,44.85294117647059,1610612737,49,43,2026-02-10T01:45:35Z,2050000,False,-26.0,34.0,1,right,C. Kispert running Layup (4 PTS),[1630557],1610612737.0,ATL,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,4.29,Made,4.0,,,,,,,,,,,,,,,,,
209,PT08M32.00S,2026-02-10T01:45:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,35.29894875164258,24.019607843137255,1610612750,52,43,2026-02-10T01:45:38Z,2060000,False,130.0,279.0,1,left,B. Hyland 30' 3PT  (8 PTS) (D. DiVincenzo 5 AST),"[1630538, 1628978]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,30.8,Made,8.0,,,,,D. DiVincenzo,1628978.0,5.0,,,,,,,,,,
211,PT08M15.00S,2026-02-10T01:45:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,81.553876478318,36.27450980392157,1610612737,52,43,2026-02-10T01:45:58Z,2080000,False,-69.0,121.0,1,right,MISS C. McCollum 13' pullup Shot,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,13.9,Missed,,,,,,,,,,,,,,,,,,
213,PT08M11.00S,2026-02-10T01:45:55.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,52,43,2026-02-10T01:45:58Z,2100000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,211.0,,,,,2.0,2.0,0.0,,
214,PT08M03.00S,2026-02-10T01:46:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630538,28.991458607095925,71.81372549019608,1610612750,52,43,2026-02-10T01:46:08Z,2110000,False,-109.0,220.0,1,left,MISS B. Hyland 24' pullup 3PT,[1630538],1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
215,PT08M00.00S,2026-02-10T01:46:06.8Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,52,43,2026-02-10T01:46:13Z,2120000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,214.0,,,,,2.0,1.0,1.0,,
216,PT07M46.00S,2026-02-10T01:46:22.4Z,2,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612737,52,43,2026-02-10T01:46:31Z,2130000,False,,,0,,B. Hield bad pass out-of-bounds TURNOVER (1 TO),[1627741],1610612737.0,ATL,bad pass,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,1146.0,1.0,,,,,,,,,,,,,,,
217,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,52,43,2026-02-10T01:46:54Z,2140000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,out,[],1630538,,,1610612750,52,43,2026-02-10T01:46:54Z,2150000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,52,43,2026-02-10T01:46:54Z,2160000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,out,[],203468,,,1610612750,52,43,2026-02-10T01:46:54Z,2170000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,out,[],1629111,,,1610612750,52,43,2026-02-10T01:46:54Z,2180000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,52,43,2026-02-10T01:46:54Z,2190000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,52,43,2026-02-10T01:46:54Z,2200000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,in,[],203944,,,1610612750,52,43,2026-02-10T01:46:54Z,2210000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,52,43,2026-02-10T01:46:54Z,2220000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M46.00S,2026-02-10T01:46:27.4Z,2,REGULAR,substitution,in,[],1630168,,,1610612750,52,43,2026-02-10T01:46:54Z,2230000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M26.00S,2026-02-10T01:47:11.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203944,22.28975032851511,62.00980392156863,1610612750,54,43,2026-02-10T01:47:17Z,2240000,False,-60.0,157.0,1,left,J. Randle 16' step back Jump Shot (11 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,16.81,Made,11.0,,,,,,,,,,,,,,,,,
228,PT07M25.00S,2026-02-10T01:47:16.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,54,43,2026-02-10T01:47:16Z,2250000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M25.00S,2026-02-10T01:49:44.8Z,2,REGULAR,substitution,out,[],1627741,,,1610612737,54,43,2026-02-10T01:50:10Z,2260000,False,,,0,,SUB out: B. Hield,[1627741],1610612737.0,ATL,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M25.00S,2026-02-10T01:49:44.8Z,2,REGULAR,substitution,in,[],1642258,,,1610612737,54,43,2026-02-10T01:50:10Z,2270000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M13.00S,2026-02-10T01:50:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.32917214191852,49.01960784313725,1610612737,54,45,2026-02-10T01:50:32Z,2280000,False,-5.0,20.0,1,right,O. Okongwu driving Layup (5 PTS) (C. Kispert 3 AST),"[1630168, 1630557]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.02,Made,5.0,,,,,C. Kispert,1630557.0,3.0,,,,,,,,,,
233,PT07M13.00S,2026-02-10T01:50:28.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630162,,,1610612737,54,45,2026-02-10T01:50:51Z,2300000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Okongwu 1 FT),"[1630162, 1630168]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,1146.0,,,,,,,,2.0,0.0,Okongwu,1630168.0,,,,,
235,PT07M13.00S,2026-02-10T01:50:48.9Z,2,REGULAR,freethrow,1 of 1,[],1630168,,,1610612737,54,45,2026-02-10T01:50:57Z,2320000,False,,,0,,MISS O. Okongwu Free Throw 1 of 1,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT07M11.00S,2026-02-10T01:50:50.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,54,45,2026-02-10T01:50:57Z,2330000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,235.0,,,,,1.0,1.0,0.0,,
237,PT06M55.00S,2026-02-10T01:51:06.3Z,2,REGULAR,3pt,Jump Shot,[],203944,31.225361366622867,61.029411764705884,1610612750,54,45,2026-02-10T01:51:10Z,2340000,False,-55.0,241.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
238,PT06M51.00S,2026-02-10T01:51:10.3Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,54,45,2026-02-10T01:51:10Z,2350000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,237.0,,,,,3.0,3.0,0.0,,
239,PT06M49.00S,2026-02-10T01:51:13.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642258,92.72339027595268,48.77450980392157,1610612737,54,47,2026-02-10T01:51:35Z,2360000,False,-6.0,16.0,1,right,Z. Risacher running DUNK (2 PTS) (N. Alexander-Walker 4 AST),"[1642258, 1629638]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,,,,,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,
241,PT06M49.00S,2026-02-10T01:51:16.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612737,54,47,2026-02-10T01:51:28Z,2380000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Risacher 1 FT),"[1630183, 1642258]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,1629178.0,,,,,,,,1.0,0.0,Risacher,1642258.0,,,,,
243,PT06M49.00S,2026-02-10T01:51:41.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1642258,,,1610612737,54,48,2026-02-10T01:51:41Z,2400000,False,,,0,,Z. Risacher Free Throw 1 of 1 (3 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
244,PT06M38.00S,2026-02-10T01:51:55.5Z,2,REGULAR,3pt,Jump Shot,[],1641740,16.63929040735874,4.6568627450980395,1610612750,57,48,2026-02-10T01:51:59Z,2410000,False,227.0,104.0,1,left,J. Clark 24' 3PT  (3 PTS) (J. McDaniels 2 AST),"[1641740, 1630183]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,24.94,Made,3.0,,,,,J. McDaniels,1630183.0,2.0,,,,,,,,,,
246,PT06M18.00S,2026-02-10T01:52:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.59198423127464,49.01960784313725,1610612737,57,48,2026-02-10T01:52:20Z,2430000,False,-5.0,17.0,1,right,MISS C. Kispert driving Layup - blocked,"[1630557, 1630183]",1610612737.0,ATL,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
247,PT06M18.00S,2026-02-10T01:52:15.0Z,2,REGULAR,block,,[],1630183,,,1610612737,57,48,2026-02-10T01:52:17Z,2440000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT06M15.00S,2026-02-10T01:52:18.0Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612737,57,48,2026-02-10T01:52:20Z,2450000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,246.0,,,,,3.0,2.0,1.0,,
249,PT06M14.00S,2026-02-10T01:52:19.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642258,69.46452036793693,65.68627450980392,1610612737,57,48,2026-02-10T01:52:22Z,2460000,False,78.0,235.0,1,right,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
250,PT06M12.00S,2026-02-10T01:52:21.7Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,57,48,2026-02-10T01:52:22Z,2470000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,249.0,,,,,4.0,3.0,1.0,,
251,PT06M08.00S,2026-02-10T01:52:26.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203944,23.866622864651774,86.51960784313727,1610612750,60,48,2026-02-10T03:34:05Z,2480000,False,-183.0,172.0,1,left,J. Randle 25' 3PT running (14 PTS) (A. Edwards 2 AST),"[203944, 1630162]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.07,Made,14.0,,,,,A. Edwards,1630162.0,2.0,,,,,,,,,,
253,PT05M51.00S,2026-02-10T01:52:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,91.01511169513797,47.30392156862745,1610612737,60,48,2026-02-10T01:52:47Z,2500000,False,-13.0,32.0,1,right,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
254,PT05M50.00S,2026-02-10T01:52:43.0Z,2,REGULAR,rebound,offensive,[],1631243,,,1610612737,60,48,2026-02-10T01:52:47Z,2510000,False,,,0,,M. Gueye REBOUND (Off:2 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,253.0,,,,,3.0,1.0,2.0,,
255,PT05M49.00S,2026-02-10T01:52:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631243,92.19776609724047,51.470588235294116,1610612737,60,48,2026-02-10T01:52:49Z,2520000,False,7.0,21.0,1,right,MISS M. Gueye putback Layup,[1631243],1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
256,PT05M47.00S,2026-02-10T01:52:46.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,60,48,2026-02-10T01:52:46Z,2530000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,255.0,,,,,2.0,2.0,0.0,,
