actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
90,PT04M49.00S,2024-11-10T00:53:56.8Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,25,18,2024-11-10T00:53:59Z,900000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,
91,PT04M42.00S,2024-11-10T00:54:03.9Z,1,REGULAR,3pt,Jump Shot,[],1630811,31.09395532194481,32.84313725490196,1610612737,25,18,2024-11-10T00:54:10Z,910000,False,86.0,240.0,1,left,MISS K. Wallace 25' bank 3PT,[1630811],1610612737.0,ATL,bank,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.47,Missed,,,,,,,,,,
92,PT04M38.00S,2024-11-10T00:54:07.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,25,18,2024-11-10T00:54:10Z,920000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,
93,PT04M33.00S,2024-11-10T00:54:12.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,92.59198423127464,50.98039215686274,1610612741,25,18,2024-11-10T00:54:27Z,930000,False,5.0,17.0,1,right,MISS A. Dosunmu running Layup - blocked,"[1630245, 1630811]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,1.78,Missed,,,,,,,,,Wallace,1630811.0
94,PT04M33.00S,2024-11-10T00:54:12.1Z,1,REGULAR,block,,[],1630811,,,1610612741,25,18,2024-11-10T00:54:15Z,940000,False,,,0,,K. Wallace BLOCK (1 BLK),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M30.00S,2024-11-10T00:54:15.1Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,25,18,2024-11-10T00:54:18Z,950000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,93.0,3.0,3.0,0.0,,,,,,
96,PT04M26.00S,2024-11-10T00:54:21.2Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612737,25,18,2024-11-10T00:54:50Z,960000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1641824, 1630168]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,
98,PT04M26.00S,2024-11-10T00:54:51.2Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,26,18,2024-11-10T00:54:51Z,980000,False,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
99,PT04M26.00S,2024-11-10T00:54:53.1Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,26,18,2024-11-10T00:54:58Z,990000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M26.00S,2024-11-10T00:54:53.1Z,1,REGULAR,substitution,out,[],203897,,,1610612737,26,18,2024-11-10T00:54:58Z,1000000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M26.00S,2024-11-10T00:54:53.1Z,1,REGULAR,substitution,in,[],1626204,,,1610612737,26,18,2024-11-10T00:54:58Z,1010000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M26.00S,2024-11-10T00:54:53.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612737,26,18,2024-11-10T00:54:58Z,1020000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M26.00S,2024-11-10T00:55:11.6Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,27,18,2024-11-10T00:55:11Z,1030000,False,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
104,PT04M13.00S,2024-11-10T00:55:29.1Z,1,REGULAR,turnover,backcourt,[],1641824,,,1610612741,27,18,2024-11-10T00:55:42Z,1040000,False,,,0,,M. Buzelis backcourt TURNOVER (1 TO),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,1.0,,,1830.0,,,,,,,,,,,,,,,,
105,PT04M03.00S,2024-11-10T00:55:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,33.459264126149804,47.794117647058826,1610612737,27,18,2024-11-10T00:55:56Z,1050000,False,11.0,262.0,1,left,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,26.22,Missed,,,,,,,,,,
106,PT04M00.00S,2024-11-10T00:55:53.6Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,27,18,2024-11-10T00:55:56Z,1060000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,
107,PT03M47.00S,2024-11-10T00:56:06.5Z,1,REGULAR,2pt,Jump Shot,[],1629632,77.4802890932983,69.11764705882352,1610612741,27,20,2024-11-10T00:56:16Z,1070000,False,96.0,159.0,1,right,C. White 18' step back Jump Shot (2 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,18.57,Made,,,,,2.0,,,,,
109,PT03M38.00S,2024-11-10T00:56:20.1Z,1,REGULAR,substitution,out,[],202696,,,1610612737,27,20,2024-11-10T00:56:24Z,1090000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M38.00S,2024-11-10T00:56:20.1Z,1,REGULAR,substitution,in,[],1630188,,,1610612737,27,20,2024-11-10T00:56:24Z,1100000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M30.00S,2024-11-10T00:56:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,15.193823915900131,46.81372549019608,1610612737,27,20,2024-11-10T00:56:44Z,1110000,False,16.0,90.0,1,left,MISS D. Daniels 9' turnaround Shot,[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.17,Missed,,,,,,,,,,
112,PT03M27.00S,2024-11-10T00:56:41.1Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,27,20,2024-11-10T00:56:44Z,1120000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,111.0,1.0,0.0,1.0,,,,,,
113,PT03M25.00S,2024-11-10T00:56:42.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,6.783837056504599,4.166666666666666,1610612737,30,20,2024-11-10T00:56:49Z,1130000,False,229.0,11.0,1,left,G. Mathews 3PT  (3 PTS) (L. Nance Jr. 1 AST),"[1629726, 1626204]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,,,,,,,,,22.95,Made,,,,,3.0,L. Nance Jr.,1626204.0,1.0,,
115,PT03M10.00S,2024-11-10T00:56:59.7Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612741,30,20,2024-11-10T00:57:29Z,1150000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1629726, 1641824]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,1830.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,
117,PT03M10.00S,2024-11-10T00:57:30.3Z,1,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,30,20,2024-11-10T01:00:56Z,1170000,False,,,0,,MISS M. Buzelis Free Throw 1 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
118,PT03M10.00S,2024-11-10T00:57:30.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,30,20,2024-11-10T01:00:56Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,,
120,PT03M10.00S,2024-11-10T00:57:30.3Z,1,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,30,20,2024-11-10T01:00:56Z,1200000,False,,,0,,MISS M. Buzelis Free Throw 2 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
121,PT03M10.00S,2024-11-10T00:57:30.3Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612737,30,20,2024-11-10T01:06:47Z,1210000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,
126,PT03M10.00S,2024-11-10T01:01:07.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,30,20,2024-11-10T01:08:09Z,1215000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M46.00S,2024-11-10T01:01:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,9.937582128777924,47.05882352941176,1610612737,30,20,2024-11-10T01:07:24Z,1220000,False,15.0,41.0,1,left,MISS G. Mathews driving finger roll Layup,[1629726],1610612737.0,ATL,driving finger roll,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,4.35,Missed,,,,,,,,,,
123,PT02M44.00S,2024-11-10T01:01:10.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,30,20,2024-11-10T01:07:24Z,1230000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,
124,PT02M43.00S,2024-11-10T01:01:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612741,30,20,2024-11-10T01:01:27Z,1240000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Terry 2 FT),"[1630168, 1631207]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1627534.0,1.0,0.0,Terry,1631207.0,,,,,,,,,,,,
127,PT02M43.00S,2024-11-10T01:01:32.6Z,1,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,30,21,2024-11-10T01:01:32Z,1270000,False,,,0,,D. Terry Free Throw 1 of 2 (1 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
128,PT02M43.00S,2024-11-10T01:01:34.5Z,1,REGULAR,substitution,out,[],1630700,,,1610612741,30,21,2024-11-10T01:01:40Z,1280000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2024-11-10T01:01:34.5Z,1,REGULAR,substitution,in,[],1629027,,,1610612741,30,21,2024-11-10T01:01:40Z,1290000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M43.00S,2024-11-10T01:02:04.2Z,1,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,30,22,2024-11-10T01:02:04Z,1300000,False,,,0,,D. Terry Free Throw 2 of 2 (2 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
131,PT02M24.00S,2024-11-10T01:02:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,7.30946123521682,45.83333333333333,1610612737,32,22,2024-11-10T01:02:28Z,1310000,False,21.0,16.0,1,left,G. Mathews reverse Layup (5 PTS) (K. Wallace 1 AST),"[1629726, 1630811]",1610612737.0,ATL,reverse,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,2.64,Made,,,,,5.0,K. Wallace,1630811.0,1.0,,
133,PT02M15.00S,2024-11-10T01:02:23.7Z,1,REGULAR,3pt,Jump Shot,[],1630188,68.28186596583443,66.17647058823529,1610612741,32,22,2024-11-10T01:02:30Z,1330000,False,81.0,246.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.87,Missed,,,,,,,,,,
134,PT02M15.00S,2024-11-10T01:02:23.7Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612737,32,22,2024-11-10T01:02:30Z,1340000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,
135,PT02M06.00S,2024-11-10T01:02:35.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631207,,,1610612737,32,22,2024-11-10T01:02:46Z,1350000,False,,,0,,D. Terry personal FOUL (1 PF) (Nance Jr. 2 FT),"[1631207, 1626204]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,1627534.0,1.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,
137,PT02M06.00S,2024-11-10T01:03:07.6Z,1,REGULAR,freethrow,1 of 2,[],1626204,,,1610612737,32,22,2024-11-10T01:03:07Z,1370000,False,,,0,,MISS L. Nance Jr. Free Throw 1 of 2,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
138,PT02M06.00S,2024-11-10T01:03:07.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,32,22,2024-11-10T01:03:07Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,
139,PT02M06.00S,2024-11-10T01:03:20.4Z,1,REGULAR,freethrow,2 of 2,[],1626204,,,1610612737,33,22,2024-11-10T01:03:20Z,1390000,False,,,0,,L. Nance Jr. Free Throw 2 of 2 (1 PTS),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
140,PT01M45.00S,2024-11-10T01:03:44.2Z,1,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,33,22,2024-11-10T01:03:51Z,1400000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (2 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,2.0,,,1628171.0,,,,,,,,,,,,,,,,
141,PT01M23.00S,2024-11-10T01:04:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626204,6.783837056504599,51.71568627450981,1610612737,35,22,2024-11-10T01:04:23Z,1410000,False,-9.0,11.0,1,left,L. Nance Jr. driving reverse Layup (3 PTS) (T. Young 7 AST),"[1626204, 1629027]",1610612737.0,ATL,driving reverse,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1.42,Made,,,,,3.0,T. Young,1629027.0,7.0,,
143,PT01M10.00S,2024-11-10T01:04:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.32917214191852,51.225490196078425,1610612741,35,22,2024-11-10T01:04:39Z,1430000,False,6.0,20.0,1,right,MISS J. Smith cutting Layup,[1630188],1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,2.05,Missed,,,,,,,,,,
144,PT01M09.00S,2024-11-10T01:04:29.3Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,35,22,2024-11-10T01:17:12Z,1440000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,,
228,PT01M09.00S,2024-11-10T01:04:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,93.5611038107753,52.67310049019608,1610612741,35,22,2024-11-10T01:17:22Z,1445000,False,13.0,8.0,1,right,MISS J. Smith tip Layup,[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,1.56,Missed,,,,,,,,,,
229,PT01M08.00S,2024-11-10T01:04:32.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,35,22,2024-11-10T01:17:22Z,1447500,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,228.0,,,,,,,,,
146,PT01M02.00S,2024-11-10T01:04:56.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,71.56701708278581,20.34313725490196,1610612741,35,22,2024-11-10T01:16:51Z,1460000,False,-148.0,215.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.1,Missed,,,,,,,,,,
147,PT00M59.00S,2024-11-10T01:04:59.6Z,1,REGULAR,rebound,defensive,[],1630811,,,1610612737,35,22,2024-11-10T01:05:03Z,1470000,False,,,0,,K. Wallace REBOUND (Off:0 Def:1),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,
148,PT00M53.90S,2024-11-10T01:05:06.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630168,6.389618922470433,49.754901960784316,1610612737,37,22,2024-11-10T01:05:18Z,1480000,False,1.0,8.0,1,left,O. Okongwu running alley-oop DUNK (4 PTS) (T. Young 8 AST),"[1630168, 1629027]",1610612737.0,ATL,running alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,0.77,Made,,,,,4.0,T. Young,1629027.0,8.0,,
150,PT00M45.90S,2024-11-10T01:05:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.64323258869908,49.50980392156863,1610612741,37,24,2024-11-10T01:05:33Z,1500000,False,-2.0,7.0,1,right,J. Smith driving Layup (2 PTS) (A. Dosunmu 1 AST),"[1630188, 1630245]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,0.77,Made,,,,,2.0,A. Dosunmu,1630245.0,1.0,,
152,PT00M31.20S,2024-11-10T01:05:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,10.068988173455978,41.17647058823529,1610612737,37,24,2024-11-10T01:05:40Z,1520000,False,44.0,42.0,1,left,MISS T. Young 6' driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.1,Missed,,,,,,,,,,
153,PT00M27.80S,2024-11-10T01:05:38.3Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,37,24,2024-11-10T01:05:38Z,1530000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,
154,PT00M23.30S,2024-11-10T01:05:42.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,87.46714848883047,2.941176470588235,1610612741,37,24,2024-11-10T01:05:54Z,1540000,False,-235.0,65.0,1,right,MISS C. White 24' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,24.42,Missed,,,,,,,,,,
155,PT00M20.10S,2024-11-10T01:05:46.1Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,37,24,2024-11-10T01:05:46Z,1550000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,154.0,2.0,1.0,1.0,,,,,,
156,PT00M00.00S,2024-11-10T01:06:09.3Z,1,REGULAR,period,end,[],0,,,1610612737,37,24,2024-11-10T01:06:09Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-11-10T01:08:15.9Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612737,37,24,2024-11-10T01:08:47Z,1570000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-11-10T01:08:15.9Z,2,REGULAR,substitution,out,['startperiod'],1641824,,,1610612737,37,24,2024-11-10T01:08:47Z,1580000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-11-10T01:08:15.9Z,2,REGULAR,substitution,out,['startperiod'],1631207,,,1610612737,37,24,2024-11-10T01:08:47Z,1590000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-11-10T01:08:15.9Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612737,37,24,2024-11-10T01:08:47Z,1600000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-11-10T01:08:15.9Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612737,37,24,2024-11-10T01:08:47Z,1610000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-11-10T01:08:15.9Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612737,37,24,2024-11-10T01:08:47Z,1620000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-11-10T01:08:49.5Z,2,REGULAR,period,start,[],0,,,1610612741,37,24,2024-11-10T01:08:49Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M50.00S,2024-11-10T01:08:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.59198423127464,50.0,1610612741,37,26,2024-11-10T01:09:03Z,1640000,False,0.0,17.0,1,right,A. Dosunmu driving Layup (4 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,1.71,Made,,,,,4.0,,,,,
165,PT11M35.00S,2024-11-10T01:09:15.6Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612737,37,26,2024-11-10T01:09:38Z,1650000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Mathews 2 FT),"[1630245, 1629726]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,1830.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,,,,
167,PT11M35.00S,2024-11-10T01:09:39.7Z,2,REGULAR,freethrow,1 of 2,[],1629726,,,1610612737,38,26,2024-11-10T01:09:39Z,1670000,False,,,0,,G. Mathews Free Throw 1 of 2 (6 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,
168,PT11M35.00S,2024-11-10T01:09:40.9Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,38,26,2024-11-10T01:09:46Z,1680000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M35.00S,2024-11-10T01:09:40.9Z,2,REGULAR,substitution,in,[],1642258,,,1610612737,38,26,2024-11-10T01:09:46Z,1690000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M35.00S,2024-11-10T01:09:58.2Z,2,REGULAR,freethrow,2 of 2,[],1629726,,,1610612737,39,26,2024-11-10T01:09:58Z,1700000,False,,,0,,G. Mathews Free Throw 2 of 2 (7 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
171,PT11M22.00S,2024-11-10T01:10:11.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,92.06636005256242,46.568627450980394,1610612741,39,26,2024-11-10T01:11:01Z,1710000,False,-17.0,22.0,1,right,MISS J. Smith driving Hook,[1630188],1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,2.8,Missed,,,,,,,,,,
172,PT11M19.00S,2024-11-10T01:10:14.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,39,26,2024-11-10T01:10:17Z,1720000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,171.0,3.0,2.0,1.0,,,,,,
