actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT10M31.00S,2025-01-29T01:11:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.40932982917214,48.28431372549019,1610612745,31,26,2025-01-29T01:11:37Z,1690000,False,-9.0,28.0,1,right,J. Green driving Layup (4 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,4.0,,,,,,,,,,,,,
172,PT10M13.00S,2025-01-29T01:11:48.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,8.886333771353483,41.66666666666667,1610612737,31,26,2025-01-29T01:12:33Z,1700000,False,42.0,31.0,1,left,MISS L. Nance Jr. turnaround bank Hook,[1626204],1610612737.0,ATL,turnaround bank,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
173,PT10M10.00S,2025-01-29T01:11:51.5Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,31,26,2025-01-29T01:11:54Z,1710000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
174,PT10M05.00S,2025-01-29T01:11:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.83639947437582,46.32352941176471,1610612745,31,29,2025-01-29T01:12:03Z,1720000,False,-18.0,259.0,1,right,J. Green 25' 3PT pullup (7 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.99,Made,,,,,7.0,,,,,,,,,,,,,
175,PT09M48.00S,2025-01-29T01:12:13.1Z,2,REGULAR,3pt,Jump Shot,[],1626204,30.905059132720105,68.65042892156863,1610612737,31,29,2025-01-29T01:12:41Z,1730000,False,-93.0,238.0,1,left,MISS L. Nance Jr. 25' 3PT,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
176,PT09M46.00S,2025-01-29T01:12:15.1Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,31,29,2025-01-29T01:12:23Z,1740000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT09M43.00S,2025-01-29T01:12:22.4Z,2,REGULAR,foul,personal,[],1630811,,,1610612745,31,29,2025-01-29T01:12:33Z,1750000,False,,,0,,K. Wallace personal FOUL (1 PF),"[1630811, 1630256]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Tate,1630256.0,,
179,PT09M43.00S,2025-01-29T01:12:34.2Z,2,REGULAR,substitution,out,[],1629027,,,1610612745,31,29,2025-01-29T01:12:38Z,1770000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M43.00S,2025-01-29T01:12:34.2Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,31,29,2025-01-29T01:12:38Z,1780000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M43.00S,2025-01-29T01:12:34.2Z,2,REGULAR,substitution,in,[],1630700,,,1610612745,31,29,2025-01-29T01:12:38Z,1790000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M43.00S,2025-01-29T01:12:34.2Z,2,REGULAR,substitution,in,[],1630249,,,1610612745,31,29,2025-01-29T01:12:38Z,1800000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M38.00S,2025-01-29T01:12:49.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,70.77858081471747,25.49019607843137,1610612745,31,29,2025-01-29T01:12:54Z,1810000,False,-123.0,222.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
184,PT09M35.00S,2025-01-29T01:12:52.3Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,31,29,2025-01-29T01:12:54Z,1820000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:2),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT09M21.00S,2025-01-29T01:13:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,7.046649145860711,61.274509803921575,1610612737,31,29,2025-01-29T01:13:10Z,1830000,False,-56.0,14.0,1,left,MISS D. Daniels driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
186,PT09M18.00S,2025-01-29T01:13:08.6Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,31,29,2025-01-29T01:13:10Z,1840000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
187,PT09M06.00S,2025-01-29T01:13:20.4Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,31,29,2025-01-29T01:13:27Z,1850000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1626204]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,3.0,Nance Jr.,1626204.0,,,,,,
188,PT09M06.00S,2025-01-29T01:13:20.4Z,2,REGULAR,steal,,[],1626204,,,1610612737,31,29,2025-01-29T01:13:22Z,1860000,False,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
192,PT08M56.00S,2025-01-29T01:13:52.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,31,29,2025-01-29T01:16:44Z,1900000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M56.00S,2025-01-29T01:16:13.4Z,2,REGULAR,foul,personal,[],1641715,,,1610612737,31,29,2025-01-29T01:17:13Z,1920000,False,,,0,,C. Whitmore loose ball personal FOUL (1 PF),"[1641715, 1631243]",1610612745.0,HOU,loose ball,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,1.0,0.0,Gueye,1631243.0,,
197,PT08M56.00S,2025-01-29T01:16:28.7Z,2,REGULAR,substitution,out,[],1641715,,,1610612737,31,29,2025-01-29T01:16:40Z,1950000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M56.00S,2025-01-29T01:16:28.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612737,31,29,2025-01-29T01:16:40Z,1960000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT08M51.00S,2025-01-29T01:17:05.4Z,2,REGULAR,turnover,out-of-bounds,[],1630811,,,1610612737,31,29,2025-01-29T01:32:21Z,1995000,False,,,0,,K. Wallace bad pass out-of-bounds TURNOVER (1 TO),[1630811],1610612737.0,ATL,bad pass,,,Wallace,K. Wallace,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627964.0,,,,1.0,,,,,,,,
202,PT08M34.00S,2025-01-29T01:17:15.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,72.48685939553219,37.99019607843137,1610612745,31,31,2025-01-29T01:32:21Z,2000000,False,-60.0,206.0,1,right,J. Green 21' step back Jump Shot (9 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,21.47,Made,,,,,9.0,,,,,,,,,,,,,
203,PT08M26.00S,2025-01-29T01:17:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631243,11.383048620236531,60.5392156862745,1610612737,33,31,2025-01-29T01:17:31Z,2010000,False,-53.0,55.0,1,left,M. Gueye 7' fadeaway Jump Shot (6 PTS),[1631243],1610612737.0,ATL,fadeaway,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,,,,,6.0,,,,,,,,,,,,,
204,PT08M12.00S,2025-01-29T01:17:41.1Z,2,REGULAR,foul,personal,[],1626204,,,1610612745,33,31,2025-01-29T01:17:46Z,2020000,False,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 1630224]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628951.0,,,,,,,1.0,0.0,Green,1630224.0,,
206,PT08M01.00S,2025-01-29T01:18:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,82.9993429697766,49.50980392156863,1610612745,33,33,2025-01-29T01:18:14Z,2040000,False,-2.0,107.0,1,right,J. Tate 10' driving floating Jump Shot (2 PTS),[1630256],1610612745.0,HOU,driving floating,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,10.73,Made,,,,,2.0,,,,,,,,,,,,,
207,PT07M38.00S,2025-01-29T01:18:30.2Z,2,REGULAR,3pt,Jump Shot,[],1626204,32.40801576872536,48.77450980392157,1610612737,33,33,2025-01-29T01:18:36Z,2050000,False,6.0,252.0,1,left,MISS L. Nance Jr. 25' 3PT,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
208,PT07M36.00S,2025-01-29T01:18:32.2Z,2,REGULAR,rebound,offensive,[],1631243,,,1610612737,33,33,2025-01-29T01:18:36Z,2060000,False,,,0,,M. Gueye REBOUND (Off:2 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,207.0,3.0,1.0,2.0,,,,,,,,,,,,,,
209,PT07M31.00S,2025-01-29T01:18:38.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630811,33.722076215505915,27.450980392156865,1610612737,33,33,2025-01-29T01:18:43Z,2070000,False,113.0,264.0,1,left,MISS K. Wallace 28' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,28.75,Missed,,,,,,,,,,,,,,,,,,
210,PT07M28.00S,2025-01-29T01:18:41.0Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,33,33,2025-01-29T01:18:43Z,2080000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT07M10.00S,2025-01-29T01:18:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.83639947437582,64.4607843137255,1610612745,33,33,2025-01-29T01:19:05Z,2090000,False,72.0,259.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
212,PT07M07.00S,2025-01-29T01:19:01.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612737,33,33,2025-01-29T01:19:05Z,2100000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,
213,PT06M56.00S,2025-01-29T01:19:12.8Z,2,REGULAR,turnover,lost ball,[],1630249,,,1610612737,33,33,2025-01-29T01:19:18Z,2110000,False,,,0,,V. Krejčí lost ball TURNOVER (1 TO),"[1630249, 1627832]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,
214,PT06M56.00S,2025-01-29T01:19:12.8Z,2,REGULAR,steal,,[],1627832,,,1610612745,33,33,2025-01-29T01:19:16Z,2120000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
215,PT06M52.00S,2025-01-29T01:19:17.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,93.9060446780552,49.26470588235294,1610612745,33,35,2025-01-29T01:19:26Z,2130000,False,-4.0,5.0,1,right,A. Thompson running DUNK (4 PTS) (J. Landale 1 AST),"[1641708, 1629111]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,4.0,,J. Landale,1629111.0,1.0,,,,,,,,,
216,PT06M51.00S,2025-01-29T01:19:22.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,33,35,2025-01-29T01:22:55Z,2140000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,out,[],1630811,,,1610612737,33,35,2025-01-29T01:20:47Z,2150000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,out,[],1626204,,,1610612737,33,35,2025-01-29T01:20:47Z,2160000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,out,[],1641708,,,1610612737,33,35,2025-01-29T01:20:47Z,2170000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,out,[],1629111,,,1610612737,33,35,2025-01-29T01:20:47Z,2180000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,out,[],1630224,,,1610612737,33,35,2025-01-29T01:20:47Z,2190000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,33,35,2025-01-29T01:20:47Z,2200000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,33,35,2025-01-29T01:20:47Z,2210000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,in,[],1628988,,,1610612737,33,35,2025-01-29T01:20:47Z,2220000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612737,33,35,2025-01-29T01:20:47Z,2230000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M51.00S,2025-01-29T01:20:28.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612737,33,35,2025-01-29T01:20:47Z,2240000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M35.00S,2025-01-29T01:21:06.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,30.305519053876477,31.372549019607842,1610612737,33,35,2025-01-29T01:21:11Z,2250000,False,93.0,232.0,1,left,MISS V. Krejčí 25' step back 3PT,[1630249],1610612737.0,ATL,step back,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2025-01-29T01:21:10.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,33,35,2025-01-29T01:21:11Z,2260000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,,
229,PT06M25.00S,2025-01-29T01:21:47.4Z,2,REGULAR,jumpball,recovered,[],1630168,,,1610612745,33,35,2025-01-29T01:22:13Z,2270000,False,,,0,,Jump Ball V. Krejčí vs. J. Tate: Tip to O. Okongwu,"[1630168, 1630249, 1630256]",1610612737.0,ATL,heldball,O. Okongwu,1630168.0,Okongwu,O. Okongwu,Krejčí,1630249.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,,,,,
232,PT06M22.00S,2025-01-29T01:21:47.4Z,2,REGULAR,turnover,lost ball,[],1628988,,,1610612745,33,35,2025-01-29T01:21:47Z,2300000,False,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1630249]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,1.0,Krejčí,1630249.0,,,,,,
233,PT06M22.00S,2025-01-29T01:21:47.4Z,2,REGULAR,steal,,[],1630249,,,1610612737,33,35,2025-01-29T01:21:47Z,2310000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M11.00S,2025-01-29T01:21:58.8Z,2,REGULAR,turnover,lost ball,[],1630700,,,1610612737,33,35,2025-01-29T01:22:03Z,2320000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 1630256]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Tate,1630256.0,,,,,,
235,PT06M11.00S,2025-01-29T01:21:58.8Z,2,REGULAR,steal,,[],1630256,,,1610612745,33,35,2025-01-29T01:22:01Z,2330000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT05M58.00S,2025-01-29T01:22:12.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,92.06636005256242,52.20588235294118,1610612745,33,37,2025-01-29T01:22:17Z,2340000,False,11.0,22.0,1,right,A. Sengun Hook (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,8.0,,,,,,,,,,,,,
237,PT05M38.00S,2025-01-29T01:22:31.8Z,2,REGULAR,3pt,Jump Shot,[],1630249,23.340998685939553,84.80392156862744,1610612737,36,37,2025-01-29T01:22:37Z,2350000,False,-174.0,167.0,1,left,V. Krejčí 24' 3PT  (3 PTS) (D. Daniels 3 AST),"[1630249, 1630700]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,24.11,Made,,,,,3.0,,D. Daniels,1630700.0,3.0,,,,,,,,,
239,PT05M36.00S,2025-01-29T01:22:38.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,36,37,2025-01-29T01:22:46Z,2370000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M36.00S,2025-01-29T01:23:39.0Z,2,REGULAR,substitution,out,[],1631243,,,1610612745,36,37,2025-01-29T01:23:59Z,2380000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M36.00S,2025-01-29T01:23:39.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612745,36,37,2025-01-29T01:23:59Z,2390000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M17.00S,2025-01-29T01:24:19.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,91.01511169513797,51.71568627450981,1610612745,36,39,2025-01-29T01:24:24Z,2400000,False,9.0,32.0,1,right,J. Tate Hook (4 PTS) (A. Holiday 1 AST),"[1630256, 1628988]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,4.0,,A. Holiday,1628988.0,1.0,,,,,,,,,
245,PT04M59.00S,2025-01-29T01:24:38.6Z,2,REGULAR,3pt,Jump Shot,[],1630249,28.597240473061763,23.774509803921568,1610612737,36,39,2025-01-29T01:24:44Z,2420000,False,131.0,216.0,1,left,MISS V. Krejčí 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
246,PT04M55.00S,2025-01-29T01:24:42.6Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,36,39,2025-01-29T01:24:44Z,2430000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,,,
247,PT04M50.00S,2025-01-29T01:24:46.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628988,84.70762155059133,59.31372549019608,1610612745,36,39,2025-01-29T01:24:52Z,2440000,False,47.0,91.0,1,right,MISS A. Holiday 10' driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,,,,,,
248,PT04M47.00S,2025-01-29T01:24:49.6Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,36,39,2025-01-29T01:24:52Z,2450000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,247.0,6.0,5.0,1.0,,,,,,,,,,,,,,
249,PT04M41.00S,2025-01-29T01:24:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,46.81372549019608,1610612737,36,39,2025-01-29T01:25:01Z,2460000,False,16.0,3.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
250,PT04M37.00S,2025-01-29T01:25:00.4Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,36,39,2025-01-29T01:25:01Z,2470000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,249.0,3.0,1.0,2.0,,,,,,,,,,,,,,
251,PT04M37.00S,2025-01-29T01:25:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,38,39,2025-01-29T01:25:00Z,2480000,False,0.0,0.0,1,left,O. Okongwu tip Layup (7 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
252,PT04M25.00S,2025-01-29T01:25:12.6Z,2,REGULAR,3pt,Jump Shot,[],1628988,90.75229960578186,5.637254901960785,1610612745,38,42,2025-01-29T01:25:18Z,2490000,False,-222.0,34.0,1,right,A. Holiday 3PT  (5 PTS) (F. VanVleet 2 AST),"[1628988, 1627832]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,22.45,Made,,,,,5.0,,F. VanVleet,1627832.0,2.0,,,,,,,,,
254,PT04M19.00S,2025-01-29T01:25:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,29.77989487516426,30.88235294117647,1610612737,38,42,2025-01-29T01:25:23Z,2510000,False,96.0,227.0,1,left,MISS V. Krejčí 24' step back 3PT,[1630249],1610612737.0,ATL,step back,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,,
255,PT04M17.00S,2025-01-29T01:25:20.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,38,42,2025-01-29T01:25:23Z,2520000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,254.0,3.0,3.0,0.0,,,,,,,,,,,,,,
257,PT04M09.00S,2025-01-29T01:25:33.8Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,38,42,2025-01-29T01:25:37Z,2540000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M09.00S,2025-01-29T01:25:33.8Z,2,REGULAR,substitution,in,[],1641715,,,1610612745,38,42,2025-01-29T01:25:37Z,2550000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
