actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT11M00.00S,2025-04-06T22:39:12.4Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,41,31,2025-04-06T22:39:14Z,1710000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left,,,,176.0,3.0,2.0,1.0,,,,,,,,,,,,,
178,PT10M46.00S,2025-04-06T22:39:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,92.85479632063075,48.77450980392157,1610612762,41,33,2025-04-06T22:39:33Z,1720000,False,-6.0,15.0,1,right,J. Springer driving Layup (4 PTS),[1630531],1610612762.0,UTA,driving,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,,,,,,,,,,,,,,,,,
179,PT10M36.00S,2025-04-06T22:39:37.0Z,2,REGULAR,3pt,Jump Shot,[],1629611,28.597240473061763,21.813725490196077,1610612737,44,33,2025-04-06T22:39:41Z,1730000,False,141.0,216.0,1,left,T. Mann 25' 3PT  (3 PTS) (G. Niang 2 AST),"[1629611, 1627777]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.81,Made,3.0,,,,,,,,G. Niang,1627777.0,2.0,,,,,,,
181,PT10M13.00S,2025-04-06T22:39:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,84.44480946123521,46.32352941176471,1610612762,44,35,2025-04-06T22:40:06Z,1750000,False,-18.0,94.0,1,right,K. Filipowski 9' turnaround fadeaway Jump Shot (4 PTS),[1642271],1610612762.0,UTA,turnaround fadeaway,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,9.55,Made,4.0,,,,,,,,,,,,,,,,,
182,PT10M05.00S,2025-04-06T22:40:08.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,39.24113009198423,48.03921568627451,1610612737,44,35,2025-04-06T22:40:14Z,1760000,False,10.0,316.0,1,left,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,31.66,Missed,,,,,,,,,,,,,,,,,,
183,PT10M03.00S,2025-04-06T22:40:10.4Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612737,44,35,2025-04-06T22:43:36Z,1770000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,182.0,1.0,0.0,1.0,,,,,,,,,,,,,
184,PT09M55.00S,2025-04-06T22:40:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631243,32.14520367936925,47.30392156862745,1610612737,47,35,2025-04-06T22:40:22Z,1780000,False,13.0,250.0,1,left,M. Gueye 25' 3PT  (5 PTS) (Z. Risacher 1 AST),"[1631243, 1642258]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,25.01,Made,5.0,,,,,,,,Z. Risacher,1642258.0,1.0,,,,,,,
186,PT09M32.00S,2025-04-06T22:40:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,92.19776609724047,49.26470588235294,1610612762,47,37,2025-04-06T22:44:07Z,1800000,False,-4.0,21.0,1,right,J. Springer driving finger roll Layup (6 PTS),[1630531],1610612762.0,UTA,driving finger roll,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,2.11,Made,6.0,,,,,,,,,,,,,,,,,
187,PT09M25.00S,2025-04-06T22:40:47.6Z,2,REGULAR,3pt,Jump Shot,[],1642258,13.091327201051248,95.09803921568627,1610612737,47,37,2025-04-06T22:41:01Z,1810000,False,-225.0,71.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
188,PT09M22.00S,2025-04-06T22:40:50.6Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,47,37,2025-04-06T22:41:01Z,1820000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,
189,PT09M22.00S,2025-04-06T22:40:53.3Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612762,47,37,2025-04-06T22:41:18Z,1830000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (George 2 FT),"[1627777, 1641718]",1610612737.0,ATL,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629178.0,1.0,0.0,George,1641718.0,,
191,PT09M22.00S,2025-04-06T22:41:22.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641718,,,1610612762,47,38,2025-04-06T22:41:22Z,1850000,False,,,0,,K. George Free Throw 1 of 2 (15 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2025-04-06T22:41:40.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641718,,,1610612762,47,39,2025-04-06T22:41:40Z,1860000,False,,,0,,K. George Free Throw 2 of 2 (16 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
193,PT09M06.00S,2025-04-06T22:41:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,5.469776609724048,46.81372549019608,1610612737,47,39,2025-04-06T22:42:05Z,1870000,False,16.0,-1.0,1,left,MISS Z. Risacher cutting Layup,[1642258],1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
194,PT09M04.00S,2025-04-06T22:42:00.0Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,47,39,2025-04-06T22:45:52Z,1880000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,193.0,4.0,3.0,1.0,,,,,,,,,,,,,
195,PT09M00.00S,2025-04-06T22:42:03.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,73.14388961892247,82.84313725490196,1610612762,47,42,2025-04-06T22:42:11Z,1890000,False,164.0,200.0,1,right,K. George 25' 3PT running pullup (19 PTS) (K. Filipowski 2 AST),"[1641718, 1642271]",1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.87,Made,19.0,,,,,,,,K. Filipowski,1642271.0,2.0,,,,,,,
197,PT08M59.00S,2025-04-06T22:42:08.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,47,42,2025-04-06T22:42:08Z,1910000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M59.00S,2025-04-06T22:44:15.2Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,47,42,2025-04-06T22:45:14Z,1920000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M59.00S,2025-04-06T22:44:15.2Z,2,REGULAR,substitution,out,[],1627777,,,1610612737,47,42,2025-04-06T22:45:14Z,1930000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M59.00S,2025-04-06T22:44:15.2Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,47,42,2025-04-06T22:45:14Z,1940000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M59.00S,2025-04-06T22:44:15.2Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,47,42,2025-04-06T22:45:14Z,1950000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M40.00S,2025-04-06T22:45:30.7Z,2,REGULAR,3pt,Jump Shot,[],1630249,5.206964520367937,3.9215686274509802,1610612737,50,42,2025-04-06T22:45:37Z,1960000,False,230.0,-4.0,1,left,V. Krejčí 3PT  (5 PTS) (T. Young 5 AST),"[1630249, 1629027]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,23.04,Made,5.0,,,,,,,,T. Young,1629027.0,5.0,,,,,,,
205,PT08M28.00S,2025-04-06T22:45:48.5Z,2,REGULAR,foul,personal,[],1629611,,,1610612762,50,42,2025-04-06T22:47:26Z,1980000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1641718]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,George,1641718.0,,
207,PT08M18.00S,2025-04-06T22:46:13.2Z,2,REGULAR,3pt,Jump Shot,[],1642271,68.01905387647832,64.95098039215686,1610612762,50,42,2025-04-06T22:46:18Z,2000000,False,75.0,248.0,1,right,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
208,PT08M15.00S,2025-04-06T22:46:16.2Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612737,50,42,2025-04-06T22:46:18Z,2010000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,207.0,2.0,1.0,1.0,,,,,,,,,,,,,
209,PT08M10.00S,2025-04-06T22:46:24.8Z,2,REGULAR,foul,personal,[],1630531,,,1610612737,50,42,2025-04-06T22:46:36Z,2020000,False,,,0,,J. Springer personal FOUL (2 PF),"[1630531, 1629611]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1830.0,2.0,0.0,Mann,1629611.0,,
211,PT08M10.00S,2025-04-06T22:46:35.7Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,50,42,2025-04-06T22:46:51Z,2040000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M10.00S,2025-04-06T22:46:35.7Z,2,REGULAR,substitution,out,[],1629012,,,1610612737,50,42,2025-04-06T22:46:51Z,2050000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M10.00S,2025-04-06T22:46:35.7Z,2,REGULAR,substitution,out,[],1630531,,,1610612737,50,42,2025-04-06T22:46:51Z,2060000,False,,,0,,SUB out: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M10.00S,2025-04-06T22:46:35.7Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,50,42,2025-04-06T22:46:51Z,2070000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M10.00S,2025-04-06T22:46:35.7Z,2,REGULAR,substitution,in,[],1642268,,,1610612737,50,42,2025-04-06T22:46:51Z,2080000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M10.00S,2025-04-06T22:46:35.7Z,2,REGULAR,substitution,in,[],1641729,,,1610612737,50,42,2025-04-06T22:46:51Z,2090000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M54.00S,2025-04-06T22:47:13.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,12.565703022339028,96.32352941176471,1610612737,53,42,2025-04-06T22:47:17Z,2100000,False,-232.0,66.0,1,left,V. Krejčí 24' 3PT  (8 PTS) (D. Daniels 3 AST),"[1630249, 1630700]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Left Corner 3,24+ Left,24.07,Made,8.0,,,,,,,,D. Daniels,1630700.0,3.0,,,,,,,
219,PT07M33.00S,2025-04-06T22:47:33.3Z,2,REGULAR,3pt,Jump Shot,[],1641729,93.11760840998686,95.58823529411765,1610612762,53,42,2025-04-06T22:47:38Z,2120000,False,228.0,12.0,1,right,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
220,PT07M30.00S,2025-04-06T22:47:36.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,53,42,2025-04-06T22:47:38Z,2130000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,219.0,6.0,3.0,3.0,,,,,,,,,,,,,
221,PT07M27.00S,2025-04-06T22:47:40.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,27.151773981603156,18.872549019607842,1610612737,56,42,2025-04-07T01:30:19Z,2140000,False,156.0,203.0,1,left,V. Krejčí 25' 3PT running pullup (11 PTS) (Z. Risacher 2 AST),"[1630249, 1642258]",1610612737.0,ATL,running pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.55,Made,11.0,,,,,,,,Z. Risacher,1642258.0,2.0,,,,,,,
223,PT07M25.00S,2025-04-06T22:47:46.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,56,42,2025-04-06T22:47:46Z,2160000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2025-04-06T22:50:05.7Z,2,REGULAR,substitution,out,[],1629004,,,1610612762,56,42,2025-04-06T22:50:27Z,2170000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M25.00S,2025-04-06T22:50:05.7Z,2,REGULAR,substitution,in,[],1630548,,,1610612762,56,42,2025-04-06T22:50:27Z,2180000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M13.00S,2025-04-06T22:50:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,83.78777923784494,50.98039215686274,1610612762,56,42,2025-04-06T23:10:13Z,2208750,False,5.0,100.0,1,right,MISS K. George 10' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,10.0,Missed,,,,,,,,,,,,,,,,,,
227,PT07M13.00S,2025-04-06T22:50:52.9Z,2,REGULAR,rebound,offensive,[],1642271,,,1610612762,56,42,2025-04-06T23:09:01Z,2209375,False,,,0,,K. Filipowski REBOUND (Off:2 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,226.0,5.0,3.0,2.0,,,,,,,,,,,,,
321,PT07M12.00S,2025-04-06T22:50:57.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,90.48948751642575,51.470588235294116,1610612762,56,42,2025-04-06T23:10:13Z,2209687,False,7.0,37.0,1,right,MISS K. Filipowski tip Layup,[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
322,PT07M11.00S,2025-04-06T22:50:58.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,56,42,2025-04-06T23:10:13Z,2209843,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,321.0,7.0,4.0,3.0,,,,,,,,,,,,,
228,PT07M05.00S,2025-04-06T22:51:01.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,27.151773981603156,77.45098039215686,1610612737,56,42,2025-04-06T22:51:10Z,2210000,False,-137.0,203.0,1,left,MISS T. Mann 24' running pullup 3PT,[1629611],1610612737.0,ATL,running pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,24.48,Missed,,,,,,,,,,,,,,,,,,
229,PT07M05.00S,2025-04-06T22:51:01.1Z,2,REGULAR,rebound,offensive,[],1630249,,,1610612737,56,42,2025-04-06T22:51:10Z,2220000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:0),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,228.0,1.0,0.0,1.0,,,,,,,,,,,,,
230,PT06M54.00S,2025-04-06T22:51:12.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642258,25.443495400788436,81.12745098039215,1610612737,56,42,2025-04-06T22:51:17Z,2230000,False,-156.0,187.0,1,left,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,24.3,Missed,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2025-04-06T22:51:16.9Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,56,42,2025-04-06T22:51:17Z,2240000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,230.0,6.0,4.0,2.0,,,,,,,,,,,,,
232,PT06M44.00S,2025-04-06T22:51:21.9Z,2,REGULAR,3pt,Jump Shot,[],1641718,85.49605781865965,96.07843137254902,1610612762,56,42,2025-04-06T22:51:26Z,2250000,False,230.0,84.0,1,right,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
233,PT06M41.00S,2025-04-06T22:51:25.1Z,2,REGULAR,rebound,offensive,[],1641729,,,1610612762,56,42,2025-04-06T22:51:25Z,2260000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,
234,PT06M39.00S,2025-04-06T22:51:28.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642268,89.17542706964521,67.15686274509804,1610612762,56,44,2025-04-06T22:53:40Z,2270000,False,86.0,49.0,1,right,I. Collier 9' driving floating Jump Shot (4 PTS) (B. Sensabaugh 1 AST),"[1642268, 1641729]",1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,9.9,Made,4.0,,,,,,,,B. Sensabaugh,1641729.0,1.0,,,,,,,
236,PT06M39.00S,2025-04-06T22:51:35.3Z,2,REGULAR,foul,personal,['1freethrow'],1642258,,,1610612762,56,44,2025-04-06T22:52:03Z,2290000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Collier 1 FT),"[1642258, 1642268]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1830.0,1.0,0.0,Collier,1642268.0,,
238,PT06M39.00S,2025-04-06T22:51:50.2Z,2,REGULAR,substitution,out,[],1641718,,,1610612762,56,44,2025-04-06T22:51:54Z,2310000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M39.00S,2025-04-06T22:51:50.2Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,56,44,2025-04-06T22:51:54Z,2320000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M39.00S,2025-04-06T22:52:04.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1642268,,,1610612762,56,45,2025-04-06T22:52:04Z,2330000,False,,,0,,I. Collier Free Throw 1 of 1 (5 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
241,PT06M21.00S,2025-04-06T22:52:23.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,10.5946123521682,45.83333333333333,1610612737,58,45,2025-04-06T22:52:30Z,2340000,False,21.0,47.0,1,left,D. Daniels driving floating Jump Shot (5 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,5.0,,,,,,,,,,,,,,,,,
242,PT06M13.00S,2025-04-06T22:52:34.5Z,2,REGULAR,turnover,traveling,[],1642271,,,1610612762,58,45,2025-04-06T22:52:42Z,2350000,False,,,0,,K. Filipowski traveling TURNOVER (1 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,1629178.0,,,,,,
243,PT06M13.00S,2025-04-06T22:52:38.0Z,2,REGULAR,substitution,out,[],1642258,,,1610612737,58,45,2025-04-06T22:52:45Z,2360000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2025-04-06T22:52:38.0Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,58,45,2025-04-06T22:52:45Z,2370000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M08.00S,2025-04-06T22:52:56.9Z,2,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612737,58,45,2025-04-06T22:53:21Z,2380000,False,,,0,,B. Sensabaugh shooting personal FOUL (3 PF) (Daniels 2 FT),"[1641729, 1630700]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629178.0,3.0,0.0,Daniels,1630700.0,,
247,PT06M08.00S,2025-04-06T22:53:22.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630700,,,1610612737,58,45,2025-04-06T22:53:22Z,2400000,False,,,0,,MISS D. Daniels Free Throw 1 of 2,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
248,PT06M08.00S,2025-04-06T22:53:22.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,58,45,2025-04-06T22:53:22Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,
249,PT06M08.00S,2025-04-06T22:53:35.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630700,,,1610612737,59,45,2025-04-06T22:53:35Z,2420000,False,,,0,,D. Daniels Free Throw 2 of 2 (6 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
250,PT05M54.00S,2025-04-06T22:53:51.6Z,2,REGULAR,3pt,Jump Shot,[],1641729,74.85216819973719,15.686274509803921,1610612762,59,45,2025-04-06T22:53:57Z,2430000,False,-172.0,184.0,1,right,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
251,PT05M49.00S,2025-04-06T22:53:56.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,59,45,2025-04-06T22:53:57Z,2440000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,250.0,8.0,5.0,3.0,,,,,,,,,,,,,
252,PT05M31.00S,2025-04-06T22:54:13.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,11.777266754270697,51.9607843137255,1610612737,61,45,2025-04-06T22:54:21Z,2450000,False,-10.0,58.0,1,left,D. Daniels driving floating Jump Shot (8 PTS) (C. LeVert 2 AST),"[1630700, 1627747]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,8.0,,,,,,,,C. LeVert,1627747.0,2.0,,,,,,,
254,PT05M13.00S,2025-04-06T22:54:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,91.5407358738502,56.372549019607845,1610612762,61,45,2025-04-06T22:54:37Z,2470000,False,32.0,27.0,1,right,MISS C. Sexton driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
255,PT05M11.00S,2025-04-06T22:54:33.4Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612737,61,45,2025-04-06T22:56:25Z,2480000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,
256,PT05M07.00S,2025-04-06T22:54:38.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,28.991458607095925,25.0,1610612737,64,45,2025-04-06T22:54:50Z,2490000,False,125.0,220.0,1,left,V. Krejčí 25' 3PT running (14 PTS) (C. LeVert 3 AST),"[1630249, 1627747]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.3,Made,14.0,,,,,,,,C. LeVert,1627747.0,3.0,,,,,,,
258,PT04M45.00S,2025-04-06T22:54:59.3Z,2,REGULAR,3pt,Jump Shot,[],1629012,92.06636005256242,95.58823529411765,1610612762,64,48,2025-04-06T22:55:04Z,2510000,False,228.0,22.0,1,right,C. Sexton 3PT  (11 PTS) (I. Collier 2 AST),"[1629012, 1642268]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,22.9,Made,11.0,,,,,,,,I. Collier,1642268.0,2.0,,,,,,,
