actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M55.00S,2025-03-01T00:52:25.4Z,1,REGULAR,substitution,in,[],1627747,,,1610612737,11,19,2025-03-01T00:52:29Z,860000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M46.00S,2025-03-01T00:52:48.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627777,86.81011826544021,52.20588235294118,1610612737,11,19,2025-03-01T00:52:55Z,870000,False,11.0,71.0,1,right,MISS G. Niang 7' driving floating Shot,[1627777],1610612737.0,ATL,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
88,PT05M42.00S,2025-03-01T00:52:52.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,11,19,2025-03-01T00:52:55Z,880000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,,,
89,PT05M36.00S,2025-03-01T00:52:57.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,29.517082785808146,28.921568627450984,1610612760,11,22,2025-03-01T01:00:27Z,890000,False,105.0,225.0,1,left,L. Dort 24' 3PT  (6 PTS) (C. Holmgren 2 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,,,6.0,C. Holmgren,1631096.0,2.0,,,,,,,,
91,PT05M24.00S,2025-03-01T00:53:10.8Z,1,REGULAR,3pt,Jump Shot,[],1627747,67.7562417871222,32.35294117647059,1610612737,11,22,2025-03-01T00:53:15Z,910000,False,-88.0,251.0,1,right,MISS C. LeVert 26' pullup 3PT,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
92,PT05M22.00S,2025-03-01T00:53:12.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,11,22,2025-03-01T00:53:15Z,920000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT05M15.00S,2025-03-01T00:53:19.5Z,1,REGULAR,3pt,Jump Shot,[],1630198,31.35676741130092,37.745098039215684,1610612760,11,25,2025-03-01T00:53:25Z,930000,False,61.0,242.0,1,left,I. Joe 24' 3PT step back (3 PTS) (J. Williams 3 AST),"[1630198, 1631114]",1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,24.99,Made,,,,,,,3.0,J. Williams,1631114.0,3.0,,,,,,,,
94,PT04M59.00S,2025-03-01T00:53:38.8Z,1,REGULAR,foul,personal,[],1630198,,,1610612737,11,25,2025-03-01T00:53:46Z,940000,False,,,0,,I. Joe personal FOUL (1 PF),"[1630198, 1630700]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Daniels,1630700.0
96,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,11,25,2025-03-01T00:53:55Z,960000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,11,25,2025-03-01T00:53:55Z,970000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,out,[],1631096,,,1610612737,11,25,2025-03-01T00:53:55Z,980000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,out,[],1631114,,,1610612737,11,25,2025-03-01T00:53:55Z,990000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,in,[],1629611,,,1610612737,11,25,2025-03-01T00:53:55Z,1000000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,in,[],203991,,,1610612737,11,25,2025-03-01T00:53:55Z,1010000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,in,[],1628392,,,1610612737,11,25,2025-03-01T00:53:55Z,1020000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M59.00S,2025-03-01T00:53:45.9Z,1,REGULAR,substitution,in,[],1629026,,,1610612737,11,25,2025-03-01T00:53:55Z,1030000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M43.00S,2025-03-01T00:54:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,82.21090670170827,50.245098039215684,1610612737,13,25,2025-03-01T00:54:22Z,1040000,False,1.0,115.0,1,right,D. Daniels 11' driving floating Jump Shot (2 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,11.47,Made,,,,,,,2.0,,,,,,,,,,,
105,PT04M24.00S,2025-03-01T00:54:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630198,31.750985545335087,50.73529411764706,1610612760,13,25,2025-03-01T00:54:39Z,1050000,False,-4.0,246.0,1,left,MISS I. Joe 24' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
106,PT04M22.00S,2025-03-01T00:54:36.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,25,2025-03-01T00:54:39Z,1060000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT04M18.00S,2025-03-01T00:54:43.6Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612737,13,25,2025-03-01T00:54:54Z,1070000,False,,,0,,C. LeVert step out-of-bounds TURNOVER (1 TO),[1627747],1610612737.0,ATL,step,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,1146.0,,,,
108,PT04M03.00S,2025-03-01T00:55:10.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,5.601182654402102,50.73529411764706,1610612760,13,27,2025-03-01T00:55:16Z,1080000,False,-4.0,0.0,1,left,K. Williams cutting Layup (2 PTS) (I. Hartenstein 1 AST),"[1629026, 1628392]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,,
111,PT03M42.00S,2025-03-01T00:55:31.3Z,1,REGULAR,3pt,Jump Shot,[],1629611,76.69185282522996,89.2156862745098,1610612737,16,27,2025-03-01T00:55:37Z,1100000,False,196.0,167.0,1,right,T. Mann 25' 3PT step back (3 PTS),[1629611],1610612737.0,ATL,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.73,Made,,,,,,,3.0,,,,,,,,,,,
112,PT03M26.00S,2025-03-01T00:55:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,7.30946123521682,3.6764705882352944,1610612760,16,27,2025-03-01T00:55:52Z,1110000,False,232.0,16.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
113,PT03M23.00S,2025-03-01T00:55:50.4Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,16,27,2025-03-01T00:55:50Z,1120000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT03M18.00S,2025-03-01T00:55:54.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,6.652431011826544,95.34313725490196,1610612760,16,27,2025-03-01T00:56:01Z,1130000,False,-227.0,10.0,1,left,MISS I. Joe step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2025-03-01T00:55:56.9Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,16,27,2025-03-01T00:58:28Z,1140000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT03M16.00S,2025-03-01T00:56:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,27,2025-03-01T00:58:28Z,1160000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M16.00S,2025-03-01T00:58:33.1Z,1,REGULAR,turnover,out-of-bounds,[],1630700,,,1610612737,16,27,2025-03-01T00:58:54Z,1180000,False,,,0,,D. Daniels step out-of-bounds TURNOVER (1 TO),[1630700],1610612737.0,ATL,step,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,1146.0,,,,
120,PT03M16.00S,2025-03-01T00:58:56.4Z,1,REGULAR,substitution,out,[],1630700,,,1610612760,16,27,2025-03-01T00:59:08Z,1190000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M16.00S,2025-03-01T00:58:56.4Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,16,27,2025-03-01T00:59:08Z,1200000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M16.00S,2025-03-01T00:58:56.4Z,1,REGULAR,substitution,in,[],1629027,,,1610612760,16,27,2025-03-01T00:59:08Z,1210000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M16.00S,2025-03-01T00:58:56.4Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,16,27,2025-03-01T00:59:08Z,1220000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M04.00S,2025-03-01T00:59:27.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,11.908672798948752,75.0,1610612760,16,27,2025-03-01T01:05:05Z,1230000,False,-125.0,59.0,1,left,MISS S. Gilgeous-Alexander 13' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,13.84,Missed,,,,,,,,,,,,,,,,,,
125,PT03M00.00S,2025-03-01T00:59:31.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612737,16,27,2025-03-01T01:07:22Z,1240000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,,
126,PT02M50.00S,2025-03-01T00:59:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,84.44480946123521,45.83333333333333,1610612737,18,27,2025-03-01T01:05:48Z,1250000,False,-21.0,94.0,1,right,G. Niang 9' driving floating Jump Shot (5 PTS) (T. Young 2 AST),"[1627777, 1629027]",1610612737.0,ATL,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,9.6,Made,,,,,,,5.0,T. Young,1629027.0,2.0,,,,,,,,
128,PT02M34.00S,2025-03-01T00:59:56.9Z,1,REGULAR,3pt,Jump Shot,[],1630198,25.57490144546649,15.931372549019606,1610612760,18,30,2025-03-01T01:00:02Z,1270000,False,170.0,188.0,1,left,I. Joe 25' 3PT  (6 PTS) (S. Gilgeous-Alexander 2 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.36,Made,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,
130,PT02M27.00S,2025-03-01T01:00:06.2Z,1,REGULAR,foul,personal,[],1629026,,,1610612737,18,30,2025-03-01T01:00:12Z,1290000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1627777]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Niang,1627777.0
132,PT02M27.00S,2025-03-01T01:00:13.6Z,1,REGULAR,substitution,out,[],1630198,,,1610612737,18,30,2025-03-01T01:00:18Z,1310000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M27.00S,2025-03-01T01:00:13.6Z,1,REGULAR,substitution,in,[],1641717,,,1610612737,18,30,2025-03-01T01:00:18Z,1320000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M20.00S,2025-03-01T01:00:35.1Z,1,REGULAR,3pt,Jump Shot,[],1627777,91.67214191852825,3.1862745098039214,1610612737,18,30,2025-03-01T01:00:40Z,1330000,False,-234.0,26.0,1,right,MISS G. Niang 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
135,PT02M17.00S,2025-03-01T01:00:38.1Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,18,30,2025-03-01T01:00:40Z,1340000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,134.0,2.0,1.0,1.0,,,,,,,,,,,,,,
136,PT02M11.00S,2025-03-01T01:00:45.9Z,1,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,18,30,2025-03-01T01:00:52Z,1350000,False,,,0,,C. Capela bad pass out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,bad pass,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,1146.0,,,,
137,PT01M54.00S,2025-03-01T01:01:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,5.601182654402102,52.450980392156865,1610612760,18,32,2025-03-01T01:01:14Z,1360000,False,-12.0,0.0,1,left,S. Gilgeous-Alexander driving Layup (8 PTS) (I. Hartenstein 2 AST),"[1628983, 1628392]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,8.0,I. Hartenstein,1628392.0,2.0,,,,,,,,
138,PT01M46.00S,2025-03-01T01:01:16.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627747,92.85479632063075,48.77450980392157,1610612737,20,32,2025-03-01T01:01:23Z,1370000,False,-6.0,15.0,1,right,C. LeVert cutting DUNK (2 PTS) (T. Young 3 AST),"[1627747, 1629027]",1610612737.0,ATL,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,2.0,T. Young,1629027.0,3.0,,,,,,,,
140,PT01M30.00S,2025-03-01T01:01:31.8Z,1,REGULAR,3pt,Jump Shot,[],1629026,32.14520367936925,42.15686274509804,1610612760,20,35,2025-03-01T01:01:37Z,1390000,False,39.0,250.0,1,left,K. Williams 25' 3PT  (5 PTS) (S. Gilgeous-Alexander 3 AST),"[1629026, 1628983]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,25.28,Made,,,,,,,5.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,
143,PT01M14.00S,2025-03-01T01:02:05.5Z,1,REGULAR,foul,personal,[],1641717,,,1610612737,20,35,2025-03-01T01:02:21Z,1420000,False,,,0,,C. Wallace personal FOUL (1 PF),"[1641717, 1629027]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Young,1629027.0
147,PT00M59.40S,2025-03-01T01:03:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.02168199737189,43.13725490196079,1610612737,20,35,2025-03-01T01:03:18Z,1450000,False,-34.0,79.0,1,right,MISS T. Young 8' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.6,Missed,,,,,,,,,,,,,,,,,,
148,PT00M56.70S,2025-03-01T01:03:13.5Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,20,35,2025-03-01T01:03:13Z,1460000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT00M50.10S,2025-03-01T01:03:21.8Z,1,REGULAR,turnover,traveling,[],1628983,,,1610612760,20,35,2025-03-01T01:03:29Z,1470000,False,,,0,,S. Gilgeous-Alexander traveling TURNOVER (1 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,1628954.0,,,,
150,PT00M41.50S,2025-03-01T01:03:41.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203991,89.70105124835742,56.86274509803921,1610612737,20,35,2025-03-01T01:03:49Z,1480000,False,34.0,44.0,1,right,MISS C. Capela turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
151,PT00M38.60S,2025-03-01T01:03:44.8Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,20,35,2025-03-01T01:03:49Z,1490000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT00M31.30S,2025-03-01T01:03:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,13.485545335085414,54.65686274509803,1610612760,20,37,2025-03-01T01:03:59Z,1500000,False,-23.0,74.0,1,left,I. Hartenstein 7' driving floating Jump Shot (2 PTS) (K. Williams 1 AST),"[1628392, 1629026]",1610612760.0,OKC,driving floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,,,,,,2.0,K. Williams,1629026.0,1.0,,,,,,,,
155,PT00M23.70S,2025-03-01T01:04:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.9862023653088,49.01960784313725,1610612737,22,37,2025-03-01T01:10:02Z,1530000,False,-5.0,13.0,1,right,C. LeVert cutting Layup (4 PTS) (T. Young 4 AST),"[1627747, 1629027]",1610612737.0,ATL,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,4.0,T. Young,1629027.0,4.0,,,,,,,,
157,PT00M23.70S,2025-03-01T01:04:18.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628392,,,1610612737,22,37,2025-03-01T01:04:46Z,1550000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (LeVert 1 FT),"[1628392, 1627747]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,LeVert,1627747.0
159,PT00M23.70S,2025-03-01T01:04:27.6Z,1,REGULAR,substitution,out,[],1629026,,,1610612737,22,37,2025-03-01T01:05:05Z,1570000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M23.70S,2025-03-01T01:04:27.6Z,1,REGULAR,substitution,in,[],1630198,,,1610612737,22,37,2025-03-01T01:05:05Z,1580000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M23.70S,2025-03-01T01:04:46.8Z,1,REGULAR,freethrow,1 of 1,[],1627747,,,1610612737,23,37,2025-03-01T01:04:46Z,1590000,False,,,0,,C. LeVert Free Throw 1 of 1 (5 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
162,PT00M04.50S,2025-03-01T01:05:09.2Z,1,REGULAR,foul,personal,[],1629027,,,1610612760,23,37,2025-03-01T01:05:15Z,1600000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1628983]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Gilgeous-Alexander,1628983.0
164,PT00M02.00S,2025-03-01T01:05:31.0Z,1,REGULAR,3pt,Jump Shot,[],1630198,27.414586070959263,77.45098039215686,1610612760,23,40,2025-03-01T01:05:36Z,1620000,False,-137.0,205.0,1,left,I. Joe 24' 3PT  (9 PTS) (A. Wiggins 1 AST),"[1630198, 1630598]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,,,9.0,A. Wiggins,1630598.0,1.0,,,,,,,,
166,PT00M00.00S,2025-03-01T01:05:38.4Z,1,REGULAR,period,end,[],0,,,1610612737,23,40,2025-03-01T01:05:38Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-01T01:07:41.2Z,2,REGULAR,substitution,out,['startperiod'],1627777,,,1610612737,23,40,2025-03-01T01:08:15Z,1650000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-01T01:07:41.2Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612737,23,40,2025-03-01T01:08:15Z,1660000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-03-01T01:07:41.2Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,23,40,2025-03-01T01:08:15Z,1670000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-01T01:07:41.2Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612737,23,40,2025-03-01T01:08:15Z,1680000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-03-01T01:08:26.4Z,2,REGULAR,period,start,[],0,,,1610612737,23,40,2025-03-01T01:08:26Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M44.00S,2025-03-01T01:08:42.0Z,2,REGULAR,3pt,Jump Shot,[],1642258,96.00854139290408,95.09803921568627,1610612737,23,40,2025-03-01T01:08:49Z,1700000,False,225.0,-15.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
173,PT11M39.00S,2025-03-01T01:08:47.0Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612737,23,40,2025-03-01T01:08:49Z,1710000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,172.0,1.0,0.0,1.0,,,,,,,,,,,,,,
174,PT11M39.00S,2025-03-01T01:08:46.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629611,94.40999984741211,50.0,1610612737,25,40,2025-03-01T01:08:46Z,1720000,False,0.0,0.0,1,right,T. Mann tip DUNK (5 PTS),[1629611],1610612737.0,ATL,tip,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,5.0,,,,,,,,,,,
175,PT11M22.00S,2025-03-01T01:09:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,14.14257555847569,56.61764705882353,1610612760,25,40,2025-03-01T01:09:10Z,1730000,False,-33.0,80.0,1,left,MISS J. Williams 8' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.69,Missed,,,,,,,,,,,,,,,,,,
176,PT11M20.00S,2025-03-01T01:09:04.5Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612737,25,40,2025-03-01T01:09:10Z,1740000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
