actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M55.00S,2025-03-14T23:53:38.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,24.392247043363994,82.84313725490196,1610612737,15,13,2025-03-14T23:53:44Z,850000,False,-164.0,177.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.13,Missed,,,,,,,,,,,,,,,,,,
86,PT04M52.00S,2025-03-14T23:53:41.4Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,15,13,2025-03-14T23:54:00Z,860000,False,,,0,,D. Daniels REBOUND (Off:2 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,85.0,4.0,2.0,2.0,,,,,,,,,,,,,,
87,PT04M52.00S,2025-03-14T23:53:43.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,6.652431011826544,59.31372549019608,1610612737,15,13,2025-03-15T00:00:19Z,870000,False,-47.0,10.0,1,left,MISS D. Daniels putback Layup - blocked,"[1630700, 201935]",1610612737.0,ATL,putback,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
88,PT04M52.00S,2025-03-14T23:53:43.1Z,1,REGULAR,block,,[],201935,,,1610612737,15,13,2025-03-14T23:53:45Z,880000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT04M51.00S,2025-03-14T23:53:44.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,15,13,2025-03-14T23:54:18Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,87.0,,,,,,,,,,,,,,,,,
91,PT04M51.00S,2025-03-14T23:53:49.7Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,15,13,2025-03-14T23:53:53Z,910000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M51.00S,2025-03-14T23:53:49.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612737,15,13,2025-03-14T23:53:53Z,920000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M47.00S,2025-03-14T23:54:05.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,9.017739816031538,96.07843137254902,1610612737,15,13,2025-03-14T23:54:10Z,930000,False,-230.0,32.0,1,left,MISS C. LeVert step back 3PT,[1627747],1610612737.0,ATL,step back,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
94,PT04M43.00S,2025-03-14T23:54:09.7Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,15,13,2025-03-14T23:54:10Z,940000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT04M41.00S,2025-03-14T23:54:11.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201587,94.1688567674113,50.245098039215684,1610612746,15,15,2025-03-15T00:00:55Z,950000,False,1.0,2.0,1,right,N. Batum running DUNK (2 PTS) (K. Dunn 1 AST),"[201587, 1627739]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,,,K. Dunn,1627739.0,1.0,,,,,,,,
97,PT04M21.00S,2025-03-14T23:54:32.7Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612737,15,15,2025-03-14T23:54:58Z,970000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (LeVert 2 FT),"[1627739, 1627747]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,1627539.0,,,,,,,2.0,0.0,LeVert,1627747.0,,
99,PT04M21.00S,2025-03-14T23:55:02.7Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612737,16,15,2025-03-14T23:55:02Z,990000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
100,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,out,[],202695,,,1610612737,16,15,2025-03-14T23:55:20Z,1000000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,out,[],1627739,,,1610612737,16,15,2025-03-14T23:55:20Z,1010000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,out,[],201587,,,1610612737,16,15,2025-03-14T23:55:20Z,1020000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612737,16,15,2025-03-14T23:55:20Z,1030000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612737,16,15,2025-03-14T23:55:20Z,1040000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,in,[],1629599,,,1610612737,16,15,2025-03-14T23:55:20Z,1050000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,in,[],203992,,,1610612737,16,15,2025-03-14T23:55:20Z,1060000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M21.00S,2025-03-14T23:55:03.4Z,1,REGULAR,substitution,in,[],1627732,,,1610612737,16,15,2025-03-14T23:55:20Z,1070000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M21.00S,2025-03-14T23:55:33.4Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612737,17,15,2025-03-14T23:55:33Z,1080000,False,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
109,PT04M06.00S,2025-03-14T23:55:49.9Z,1,REGULAR,2pt,Jump Shot,[],201935,82.34231274638634,25.49019607843137,1610612746,17,15,2025-03-15T00:01:32Z,1090000,False,-123.0,113.0,1,right,MISS J. Harden 16' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,16.7,Missed,,,,,,,,,,,,,,,,,,
110,PT04M03.00S,2025-03-14T23:55:52.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,17,15,2025-03-14T23:55:56Z,1100000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT03M57.00S,2025-03-14T23:55:59.5Z,1,REGULAR,3pt,Jump Shot,[],1629611,10.068988173455978,4.166666666666666,1610612737,20,15,2025-03-14T23:56:04Z,1110000,False,229.0,42.0,1,left,T. Mann 3PT  (3 PTS) (C. LeVert 1 AST),"[1629611, 1627747]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.3,Made,,,,,3.0,,,C. LeVert,1627747.0,1.0,,,,,,,,
113,PT03M41.00S,2025-03-14T23:56:15.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,94.03745072273325,96.07843137254902,1610612746,20,15,2025-03-14T23:56:20Z,1130000,False,230.0,4.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
114,PT03M37.00S,2025-03-14T23:56:19.7Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,20,15,2025-03-14T23:56:20Z,1140000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,113.0,5.0,3.0,2.0,,,,,,,,,,,,,,
115,PT03M28.00S,2025-03-14T23:56:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.863994743758213,50.49019607843137,1610612737,22,15,2025-03-14T23:56:32Z,1150000,False,-2.0,3.0,1,left,C. LeVert driving Layup (4 PTS) (G. Niang 1 AST),"[1627747, 1627777]",1610612737.0,ATL,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,4.0,,,G. Niang,1627777.0,1.0,,,,,,,,
197,PT03M06.00S,2025-03-14T23:56:39.7Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,22,15,2025-03-15T00:13:38Z,1165000,False,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 1627747]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,,,,LeVert,1627747.0,,,,,,
198,PT03M06.00S,2025-03-14T23:56:39.7Z,1,REGULAR,steal,,[],1627747,,,1610612737,22,15,2025-03-15T00:13:38Z,1167500,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT03M01.00S,2025-03-14T23:56:55.8Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,22,15,2025-03-14T23:56:59Z,1200000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1627884]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,Jones Jr.,1627884.0,,,,,,
121,PT03M01.00S,2025-03-14T23:56:55.8Z,1,REGULAR,steal,,[],1627884,,,1610612746,22,15,2025-03-14T23:56:58Z,1210000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M58.00S,2025-03-14T23:57:02.5Z,1,REGULAR,foul,personal,[],1629611,,,1610612746,22,15,2025-03-14T23:57:07Z,1220000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 203992]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627534.0,,,,,,,1.0,0.0,Bogdanović,203992.0,,
124,PT02M58.00S,2025-03-14T23:57:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,22,15,2025-03-14T23:57:11Z,1240000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M58.00S,2025-03-14T23:59:35.9Z,1,REGULAR,substitution,out,[],1630700,,,1610612746,22,15,2025-03-15T00:00:12Z,1250000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M58.00S,2025-03-14T23:59:35.9Z,1,REGULAR,substitution,in,[],1629027,,,1610612746,22,15,2025-03-15T00:00:12Z,1260000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M50.00S,2025-03-15T00:00:29.5Z,1,REGULAR,foul,personal,[],1627777,,,1610612746,22,15,2025-03-15T00:00:39Z,1270000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1627884]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,1627539.0,,,,,,,1.0,0.0,Jones Jr.,1627884.0,,
129,PT02M39.00S,2025-03-15T00:00:51.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627732,84.70762155059133,48.28431372549019,1610612746,22,15,2025-03-15T00:00:57Z,1290000,False,-9.0,91.0,1,right,MISS B. Simmons 9' floating Shot,[1627732],1610612746.0,LAC,floating,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,9.16,Missed,,,,,,,,,,,,,,,,,,
130,PT02M38.00S,2025-03-15T00:00:52.7Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612746,22,15,2025-03-15T00:00:57Z,1300000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,129.0,1.0,0.0,1.0,,,,,,,,,,,,,,
131,PT02M38.00S,2025-03-15T00:00:56.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627884,94.40999984741211,50.0,1610612746,22,17,2025-03-15T00:00:56Z,1310000,False,0.0,0.0,1,right,D. Jones Jr. tip DUNK (2 PTS),[1627884],1610612746.0,LAC,tip,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
132,PT02M23.00S,2025-03-15T00:01:16.5Z,1,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612737,22,17,2025-03-15T00:01:29Z,1320000,False,,,0,,G. Niang bad pass out-of-bounds TURNOVER (2 TO),[1627777],1610612737.0,ATL,bad pass,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627534.0,2.0,,,,,,,,,,,
133,PT02M08.00S,2025-03-15T00:01:38.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203992,93.51182654402102,25.0,1610612746,22,17,2025-03-15T00:01:43Z,1330000,False,-125.0,8.0,1,right,MISS B. Bogdanović 12' fadeaway Shot,[203992],1610612746.0,LAC,fadeaway,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,12.53,Missed,,,,,,,,,,,,,,,,,,
134,PT02M04.00S,2025-03-15T00:01:42.1Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,22,17,2025-03-15T00:01:43Z,1340000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
135,PT02M00.00S,2025-03-15T00:01:46.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627747,17.296320630749015,67.8921568627451,1610612737,22,17,2025-03-15T00:05:14Z,1350000,False,-89.0,110.0,1,left,MISS C. LeVert 14' running pullup Shot,[1627747],1610612737.0,ATL,running pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,14.19,Missed,,,,,,,,,,,,,,,,,,
136,PT01M56.00S,2025-03-15T00:01:50.6Z,1,REGULAR,rebound,defensive,[],203992,,,1610612746,22,17,2025-03-15T00:01:56Z,1360000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M51.00S,2025-03-15T00:01:57.2Z,1,REGULAR,foul,personal,[],1631230,,,1610612746,22,17,2025-03-15T00:02:06Z,1370000,False,,,0,,D. Barlow personal FOUL (1 PF),"[1631230, 201935]",1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Center,,,,,,,,1627539.0,,,,,,,1.0,1.0,Harden,201935.0,,
139,PT01M39.00S,2025-03-15T00:02:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,82.34231274638634,62.99019607843137,1610612746,22,19,2025-03-15T00:05:49Z,1390000,False,65.0,113.0,1,right,B. Bogdanović 13' fadeaway Jump Shot (2 PTS),[203992],1610612746.0,LAC,fadeaway,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,13.08,Made,,,,,2.0,,,,,,,,,,,,,
140,PT01M19.00S,2025-03-15T00:02:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,6.258212877792378,49.50980392156863,1610612737,24,19,2025-03-15T00:02:47Z,1400000,False,2.0,6.0,1,left,D. Barlow cutting Layup (2 PTS) (C. LeVert 2 AST),"[1631230, 1627747]",1610612737.0,ATL,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,2.0,,,C. LeVert,1627747.0,2.0,,,,,,,,
142,PT01M04.00S,2025-03-15T00:02:57.3Z,1,REGULAR,3pt,Jump Shot,[],1627884,95.74572930354796,95.83333333333334,1610612746,24,19,2025-03-15T00:03:02Z,1420000,False,229.0,-13.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
143,PT01M00.00S,2025-03-15T00:03:01.3Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612737,24,19,2025-03-15T00:03:02Z,1430000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT00M52.60S,2025-03-15T00:03:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,4.681340341655716,52.20588235294118,1610612737,26,19,2025-03-15T00:03:21Z,1440000,False,-11.0,-8.0,1,left,D. Barlow reverse Layup (4 PTS) (T. Young 2 AST),"[1631230, 1629027]",1610612737.0,ATL,reverse,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,4.0,,,T. Young,1629027.0,2.0,,,,,,,,
146,PT00M52.60S,2025-03-15T00:03:19.5Z,1,REGULAR,foul,personal,['1freethrow'],203992,,,1610612737,26,19,2025-03-15T00:03:35Z,1460000,False,,,0,,B. Bogdanović shooting personal FOUL (1 PF) (Barlow 1 FT),"[203992, 1631230]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,,,,,,,1.0,0.0,Barlow,1631230.0,,
148,PT00M52.60S,2025-03-15T00:03:38.0Z,1,REGULAR,freethrow,1 of 1,[],1631230,,,1610612737,26,19,2025-03-15T00:03:38Z,1480000,False,,,0,,MISS D. Barlow Free Throw 1 of 1,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT00M48.60S,2025-03-15T00:03:41.4Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612746,26,19,2025-03-15T00:03:41Z,1490000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M39.90S,2025-03-15T00:03:50.1Z,1,REGULAR,3pt,Jump Shot,[],203992,92.32917214191852,4.166666666666666,1610612746,26,22,2025-03-15T00:03:55Z,1500000,False,-229.0,20.0,1,right,B. Bogdanović 3PT  (5 PTS) (A. Coffey 1 AST),"[203992, 1629599]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Left Corner 3,24+ Left,23.0,Made,,,,,5.0,,,A. Coffey,1629599.0,1.0,,,,,,,,
152,PT00M29.60S,2025-03-15T00:04:03.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,27.94021024967148,39.46078431372549,1610612737,26,22,2025-03-15T00:04:10Z,1520000,False,53.0,210.0,1,left,MISS T. Young 21' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,21.66,Missed,,,,,,,,,,,,,,,,,,
153,PT00M26.50S,2025-03-15T00:04:06.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,26,22,2025-03-15T00:04:10Z,1530000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,152.0,3.0,3.0,0.0,,,,,,,,,,,,,,
154,PT00M06.80S,2025-03-15T00:04:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.38042049934296,49.754901960784316,1610612746,26,24,2025-03-15T00:04:37Z,1540000,False,-1.0,10.0,1,right,J. Harden driving reverse Layup (9 PTS),[201935],1610612746.0,LAC,driving reverse,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,9.0,,,,,,,,,,,,,
155,PT00M00.00S,2025-03-15T00:04:38.2Z,1,REGULAR,period,end,[],0,,,1610612737,26,24,2025-03-15T00:04:38Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-15T00:06:48.5Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612737,26,24,2025-03-15T00:07:14Z,1560000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-15T00:06:48.5Z,2,REGULAR,substitution,out,['startperiod'],1627777,,,1610612737,26,24,2025-03-15T00:07:14Z,1570000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-15T00:06:48.5Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612737,26,24,2025-03-15T00:07:14Z,1580000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-15T00:06:48.5Z,2,REGULAR,substitution,in,['startperiod'],1630249,,,1610612737,26,24,2025-03-15T00:07:14Z,1590000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-15T00:06:48.5Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,26,24,2025-03-15T00:07:14Z,1600000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-15T00:06:48.5Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612737,26,24,2025-03-15T00:07:14Z,1610000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-15T00:07:22.2Z,2,REGULAR,period,start,[],0,,,1610612737,26,24,2025-03-15T00:07:22Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M35.00S,2025-03-15T00:07:46.2Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,26,24,2025-03-15T00:07:51Z,1630000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 202695]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,3.0,,,,Leonard,202695.0,,,,,,
164,PT11M35.00S,2025-03-15T00:07:46.2Z,2,REGULAR,steal,,[],202695,,,1610612746,26,24,2025-03-15T00:07:48Z,1640000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
165,PT11M30.00S,2025-03-15T00:07:50.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,93.64323258869908,49.26470588235294,1610612746,26,26,2025-03-15T00:08:00Z,1650000,False,-4.0,7.0,1,right,K. Leonard running Layup (4 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,4.0,,,,,,,,,,,,,
166,PT11M18.00S,2025-03-15T00:08:03.0Z,2,REGULAR,3pt,Jump Shot,[],1642258,8.492115637319317,96.56862745098039,1610612737,29,26,2025-03-15T00:08:08Z,1660000,False,-233.0,27.0,1,left,Z. Risacher 3PT  (5 PTS) (T. Mann 1 AST),"[1642258, 1629611]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,23.44,Made,,,,,5.0,,,T. Mann,1629611.0,1.0,,,,,,,,
168,PT10M53.00S,2025-03-15T00:08:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,93.38042049934296,50.0,1610612746,29,26,2025-03-15T00:10:47Z,1680000,False,0.0,10.0,1,right,MISS B. Simmons cutting Layup,[1627732],1610612746.0,LAC,cutting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
169,PT10M50.00S,2025-03-15T00:08:30.3Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,29,26,2025-03-15T00:08:32Z,1690000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
