actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
81,PT05M45.00S,2025-02-21T00:54:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,90.88370565045992,44.11764705882353,1610612737,19,9,2025-02-21T00:55:06Z,800000,False,-29.0,33.0,1,right,MISS Z. Risacher driving floating bank Shot,[1642258],1610612737.0,ATL,driving floating bank,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
82,PT05M43.00S,2025-02-21T00:54:12.3Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,19,9,2025-02-21T00:55:18Z,810000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,
83,PT05M43.00S,2025-02-21T00:54:14.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642258,94.40999984741211,50.0,1610612737,19,9,2025-02-21T00:55:24Z,820000,False,0.0,0.0,1,right,MISS Z. Risacher putback Layup,[1642258],1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
84,PT05M42.00S,2025-02-21T00:54:15.5Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,19,9,2025-02-21T00:55:24Z,830000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,83.0,3.0,1.0,2.0,,,,,,,,,,,,,
85,PT05M42.00S,2025-02-21T00:54:17.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642258,94.40999984741211,50.0,1610612737,19,9,2025-02-21T00:56:25Z,840000,False,0.0,0.0,1,right,MISS Z. Risacher tip Layup,[1642258],1610612737.0,ATL,tip,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
89,PT05M41.00S,2025-02-21T00:54:18.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,19,9,2025-02-21T00:55:28Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,85.0,,,,,,,,,,,,,,,,
86,PT05M41.00S,2025-02-21T00:54:52.2Z,1,REGULAR,jumpball,recovered,[],1630175,,,1610612753,19,9,2025-02-21T00:56:51Z,860000,False,,,0,,Jump Ball P. Banchero vs. Z. Risacher: Tip to C. Anthony,"[1630175, 1631094, 1642258]",1610612753.0,ORL,heldball,C. Anthony,1630175.0,Anthony,C. Anthony,Banchero,1631094.0,Risacher,1642258.0,,,,,,,,,,,,,,,,,,,,,,
90,PT05M31.00S,2025-02-21T00:55:03.5Z,1,REGULAR,foul,personal,[],1630168,,,1610612753,19,9,2025-02-21T00:55:09Z,890000,False,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 1628976]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627541.0,1.0,0.0,Carter Jr.,1628976.0,,,,,
92,PT05M28.00S,2025-02-21T00:55:32.1Z,1,REGULAR,foul,personal,[],1627747,,,1610612753,19,9,2025-02-21T00:55:38Z,910000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 203484]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202041.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,
94,PT05M23.00S,2025-02-21T00:55:52.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,31.882391590013142,40.68627450980392,1610612753,19,9,2025-02-21T00:55:57Z,930000,False,47.0,247.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
95,PT05M20.00S,2025-02-21T00:55:55.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,19,9,2025-02-21T00:55:57Z,940000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,
96,PT04M58.00S,2025-02-21T00:56:17.5Z,1,REGULAR,3pt,Jump Shot,[],1630168,66.70499342969777,57.35294117647059,1610612737,19,9,2025-02-21T01:56:24Z,950000,False,37.0,260.0,1,right,MISS O. Okongwu 26' bank 3PT,[1630168],1610612737.0,ATL,bank,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
97,PT04M54.00S,2025-02-21T00:56:21.5Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,19,9,2025-02-21T00:56:23Z,960000,False,,,0,,Z. Risacher REBOUND (Off:3 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,96.0,4.0,1.0,3.0,,,,,,,,,,,,,
98,PT04M54.00S,2025-02-21T00:56:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,94.40999984741211,50.0,1610612737,19,9,2025-02-21T00:56:21Z,970000,False,0.0,0.0,1,right,MISS Z. Risacher tip Layup,[1642258],1610612737.0,ATL,tip,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
99,PT04M53.00S,2025-02-21T00:56:23.1Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,19,9,2025-02-21T00:56:23Z,980000,False,,,0,,Z. Risacher REBOUND (Off:4 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,98.0,5.0,1.0,4.0,,,,,,,,,,,,,
100,PT04M53.00S,2025-02-21T00:56:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,94.40999984741211,50.0,1610612737,21,9,2025-02-21T00:56:23Z,990000,False,0.0,0.0,1,right,Z. Risacher putback Layup (5 PTS),[1642258],1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
101,PT04M43.00S,2025-02-21T00:56:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.915243101182654,45.09803921568628,1610612753,21,9,2025-02-21T00:56:38Z,1000000,False,25.0,13.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
102,PT04M40.00S,2025-02-21T00:56:36.2Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,21,9,2025-02-21T00:56:38Z,1010000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,
103,PT04M31.00S,2025-02-21T00:56:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.85479632063075,50.98039215686274,1610612737,21,9,2025-02-21T00:59:01Z,1020000,False,5.0,15.0,1,right,MISS D. Daniels cutting Layup,[1630700],1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
104,PT04M29.00S,2025-02-21T00:56:46.9Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,21,9,2025-02-21T00:56:46Z,1030000,False,,,0,,D. Daniels REBOUND (Off:2 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,103.0,2.0,0.0,2.0,,,,,,,,,,,,,
105,PT04M28.00S,2025-02-21T00:56:48.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,67.09921156373193,46.32352941176471,1610612737,21,9,2025-02-21T00:56:52Z,1040000,False,-18.0,257.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
106,PT04M25.00S,2025-02-21T00:56:51.1Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,21,9,2025-02-21T00:56:52Z,1050000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,
107,PT04M17.00S,2025-02-21T00:56:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,6.1268068331143235,52.20588235294118,1610612753,21,9,2025-02-21T00:59:52Z,1060000,False,-11.0,5.0,1,left,MISS C. Anthony driving floating bank Shot,[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
108,PT04M13.00S,2025-02-21T00:57:02.9Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612753,21,9,2025-02-21T00:57:03Z,1070000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,,
109,PT04M13.00S,2025-02-21T00:57:02.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630175,5.590000152587891,50.0,1610612753,21,9,2025-02-21T01:04:26Z,1080000,False,0.0,0.0,1,left,MISS C. Anthony tip Layup,[1630175],1610612753.0,ORL,tip,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
110,PT04M12.00S,2025-02-21T00:57:03.4Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,21,9,2025-02-21T01:04:26Z,1090000,False,,,0,,Z. Risacher REBOUND (Off:4 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,109.0,6.0,2.0,4.0,,,,,,,,,,,,,
111,PT04M10.00S,2025-02-21T00:57:05.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,92.9862023653088,47.549019607843135,1610612737,21,9,2025-02-21T01:01:39Z,1100000,False,-12.0,13.0,1,right,MISS D. Daniels running finger roll Layup,[1630700],1610612737.0,ATL,running finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
112,PT04M06.00S,2025-02-21T00:57:09.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,21,9,2025-02-21T00:57:12Z,1110000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,
113,PT04M00.00S,2025-02-21T00:57:15.0Z,1,REGULAR,2pt,Jump Shot,[],1631094,22.815374507227332,57.107843137254896,1610612753,21,9,2025-02-21T00:57:20Z,1120000,False,-36.0,162.0,1,left,MISS P. Banchero 16' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,16.58,Missed,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2025-02-21T00:57:18.0Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612737,21,9,2025-02-21T00:57:20Z,1130000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,
115,PT03M51.00S,2025-02-21T00:57:26.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612737,21,9,2025-02-21T00:57:51Z,1140000,False,,,0,,G. Harris personal FOUL (1 PF) (Okongwu 2 FT),"[203914, 1630168]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Okongwu,1630168.0,,,,,
117,PT03M51.00S,2025-02-21T00:58:00.7Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,21,9,2025-02-21T00:58:00Z,1160000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT03M51.00S,2025-02-21T00:58:00.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,21,9,2025-02-21T00:58:00Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,
119,PT03M51.00S,2025-02-21T00:58:01.9Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,21,9,2025-02-21T00:58:25Z,1180000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M51.00S,2025-02-21T00:58:01.9Z,1,REGULAR,substitution,out,[],1631094,,,1610612737,21,9,2025-02-21T00:58:25Z,1190000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M51.00S,2025-02-21T00:58:01.9Z,1,REGULAR,substitution,out,[],1630175,,,1610612737,21,9,2025-02-21T00:58:25Z,1200000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M51.00S,2025-02-21T00:58:01.9Z,1,REGULAR,substitution,in,[],1629611,,,1610612737,21,9,2025-02-21T00:58:25Z,1210000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M51.00S,2025-02-21T00:58:01.9Z,1,REGULAR,substitution,in,[],1628371,,,1610612737,21,9,2025-02-21T00:58:25Z,1220000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M51.00S,2025-02-21T00:58:01.9Z,1,REGULAR,substitution,in,[],1641710,,,1610612737,21,9,2025-02-21T00:58:25Z,1230000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M51.00S,2025-02-21T00:58:32.3Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,22,9,2025-02-21T00:58:32Z,1240000,False,,,0,,O. Okongwu Free Throw 2 of 2 (6 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
126,PT03M28.00S,2025-02-21T00:58:58.1Z,1,REGULAR,turnover,lost ball,[],203484,,,1610612753,22,9,2025-02-21T00:59:04Z,1250000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1630700]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Daniels,1630700.0
127,PT03M28.00S,2025-02-21T00:58:58.1Z,1,REGULAR,steal,,[],1630700,,,1610612737,22,9,2025-02-21T00:59:01Z,1260000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
128,PT03M24.00S,2025-02-21T00:59:02.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630700,93.64323258869908,50.245098039215684,1610612737,24,9,2025-02-21T00:59:10Z,1270000,False,1.0,7.0,1,right,D. Daniels running DUNK (7 PTS),[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.74,Made,7.0,,,,,,,,,,,,,,,,,
129,PT03M24.00S,2025-02-21T00:59:06.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,24,9,2025-02-21T00:59:06Z,1280000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,out,[],1630700,,,1610612753,24,9,2025-02-21T01:01:56Z,1290000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,out,[],1630168,,,1610612753,24,9,2025-02-21T01:01:56Z,1300000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,out,[],203484,,,1610612753,24,9,2025-02-21T01:01:56Z,1310000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,out,[],203914,,,1610612753,24,9,2025-02-21T01:01:56Z,1320000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,24,9,2025-02-21T01:01:56Z,1330000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,in,[],203991,,,1610612753,24,9,2025-02-21T01:01:56Z,1340000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,in,[],1629027,,,1610612753,24,9,2025-02-21T01:01:56Z,1350000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,24,9,2025-02-21T01:01:56Z,1360000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,24,9,2025-02-21T01:01:56Z,1370000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M24.00S,2025-02-21T01:01:34.4Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,24,9,2025-02-21T01:01:56Z,1380000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M11.00S,2025-02-21T01:02:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.601182654402102,50.98039215686274,1610612753,24,11,2025-02-21T01:02:28Z,1390000,False,-5.0,0.0,1,left,F. Wagner cutting Layup (4 PTS) (G. Bitadze 1 AST),"[1630532, 1629048]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.49,Made,4.0,,,,,G. Bitadze,1629048.0,1.0,,,,,,,,,,
142,PT02M56.00S,2025-02-21T01:02:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,88.38699080157687,52.450980392156865,1610612737,26,11,2025-02-21T01:03:15Z,1410000,False,12.0,57.0,1,right,T. Young driving finger roll Layup (6 PTS) (G. Niang 1 AST),"[1629027, 1627777]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,6.0,,,,,G. Niang,1627777.0,1.0,,,,,,,,,,
144,PT02M56.00S,2025-02-21T01:02:40.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641710,,,1610612737,26,11,2025-02-21T01:03:03Z,1430000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Young 1 FT),"[1641710, 1629027]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627519.0,1.0,0.0,Young,1629027.0,,,,,
146,PT02M56.00S,2025-02-21T01:03:06.8Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,27,11,2025-02-21T01:03:06Z,1450000,False,,,0,,T. Young Free Throw 1 of 1 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
147,PT02M43.00S,2025-02-21T01:03:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,5.995400788436268,51.225490196078425,1610612753,27,11,2025-02-21T01:03:29Z,1460000,False,-6.0,4.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.72,Missed,,,,,,,,,,,,,,,,,,
148,PT02M39.00S,2025-02-21T01:03:26.8Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612737,27,11,2025-02-21T01:03:29Z,1470000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,147.0,3.0,3.0,0.0,,,,,,,,,,,,,
149,PT02M25.00S,2025-02-21T01:03:40.7Z,1,REGULAR,2pt,Jump Shot,[],1627777,96.5341655716163,14.215686274509803,1610612737,27,11,2025-02-21T01:03:46Z,1480000,False,-179.0,-20.0,1,right,MISS G. Niang 18' step back Shot,[1627777],1610612737.0,ATL,step back,,,Niang,G. Niang,,,,,Mid-Range,16-24 Left,18.0,Missed,,,,,,,,,,,,,,,,,,
150,PT02M22.00S,2025-02-21T01:03:43.7Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,27,11,2025-02-21T01:03:46Z,1490000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,
151,PT02M15.00S,2025-02-21T01:03:50.8Z,1,REGULAR,3pt,Jump Shot,[],1628371,8.229303547963205,3.6764705882352944,1610612753,27,11,2025-02-21T01:03:55Z,1500000,False,232.0,25.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
152,PT02M11.00S,2025-02-21T01:03:54.8Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612737,27,11,2025-02-21T01:03:55Z,1510000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,,151.0,4.0,4.0,0.0,,,,,,,,,,,,,
154,PT01M55.00S,2025-02-21T01:04:26.0Z,1,REGULAR,turnover,traveling,[],1629027,,,1610612737,27,11,2025-02-21T01:04:32Z,1530000,False,,,0,,T. Young traveling TURNOVER (1 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627519.0,,,,,,,1.0,,
155,PT01M40.00S,2025-02-21T01:04:55.4Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612753,27,11,2025-02-21T01:05:15Z,1540000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Wagner 2 FT),"[1627747, 1630532]",1610612737.0,ATL,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627519.0,2.0,0.0,Wagner,1630532.0,,,,,
157,PT01M40.00S,2025-02-21T01:05:22.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,27,12,2025-02-21T01:05:22Z,1560000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
158,PT01M40.00S,2025-02-21T01:05:39.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,27,13,2025-02-21T01:05:39Z,1570000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
159,PT01M30.00S,2025-02-21T01:05:51.0Z,1,REGULAR,3pt,Jump Shot,[],1627777,73.66951379763469,18.137254901960784,1610612737,30,13,2025-02-21T01:05:55Z,1580000,False,-159.0,195.0,1,right,G. Niang 25' 3PT  (3 PTS) (T. Young 1 AST),"[1627777, 1629027]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.18,Made,3.0,,,,,T. Young,1629027.0,1.0,,,,,,,,,,
161,PT01M18.00S,2025-02-21T01:06:05.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612753,30,13,2025-02-21T01:06:29Z,1600000,False,,,0,,T. Mann personal FOUL (1 PF) (Wagner 2 FT),"[1629611, 1630532]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627519.0,1.0,0.0,Wagner,1630532.0,,,,,
163,PT01M18.00S,2025-02-21T01:06:37.2Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,30,14,2025-02-21T01:06:37Z,1620000,False,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
