actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
43,PT07M57.00S,2025-03-10T23:44:45.6Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,11,11,2025-03-10T23:47:56Z,430000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT07M38.00S,2025-03-10T23:45:05.2Z,1,REGULAR,3pt,Jump Shot,[],1630811,81.15965834428384,95.34313725490196,1610612737,11,11,2025-03-10T23:48:22Z,440000,False,227.0,125.0,1,right,MISS K. Wallace 25' pullup 3PT,[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,,25.87,Missed,,,,,,,,,,,,,,,
45,PT07M35.00S,2025-03-10T23:45:08.2Z,1,REGULAR,rebound,defensive,[],1630215,,,1610612755,11,11,2025-03-10T23:48:22Z,450000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M31.00S,2025-03-10T23:45:12.2Z,1,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612755,11,11,2025-03-10T23:48:31Z,460000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Edwards 2 FT),"[1642258, 1642348]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Edwards,1642348.0,,
48,PT07M31.00S,2025-03-10T23:45:43.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642348,,,1610612755,11,11,2025-03-10T23:45:43Z,480000,False,,,0,,MISS J. Edwards Free Throw 1 of 2,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
49,PT07M31.00S,2025-03-10T23:45:43.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,11,11,2025-03-10T23:45:43Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,
50,PT07M31.00S,2025-03-10T23:45:58.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642348,,,1610612755,11,12,2025-03-10T23:45:58Z,500000,False,,,0,,J. Edwards Free Throw 2 of 2 (4 PTS),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
51,PT07M09.00S,2025-03-10T23:46:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,92.3784494086728,42.25643382352941,1610612737,13,12,2025-03-10T23:48:47Z,510000,False,-39.0,19.0,1,right,Z. Risacher driving Layup (2 PTS) (K. Wallace 2 AST),"[1642258, 1630811]",1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,4.32,Made,2.0,,,,,K. Wallace,1630811.0,2.0,,,,,,,
53,PT06M58.00S,2025-03-10T23:46:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,12.483574244415237,57.43336397058824,1610612755,13,14,2025-03-10T23:48:59Z,530000,False,-37.0,65.0,1,left,Q. Grimes 7' driving reverse Layup (4 PTS) (G. Yabusele 1 AST),"[1629656, 1627824]",1610612755.0,PHI,driving reverse,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Made,4.0,,,,,G. Yabusele,1627824.0,1.0,,,,,,,
55,PT06M57.00S,2025-03-10T23:46:38.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,13,14,2025-03-10T23:46:38Z,550000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,out,[],1631243,,,1610612737,13,14,2025-03-10T23:49:30Z,560000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,out,[],1630811,,,1610612737,13,14,2025-03-10T23:49:30Z,570000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,out,[],1642348,,,1610612737,13,14,2025-03-10T23:49:30Z,580000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,out,[],1627824,,,1610612737,13,14,2025-03-10T23:49:30Z,590000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,13,14,2025-03-10T23:49:30Z,600000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,in,[],1629611,,,1610612737,13,14,2025-03-10T23:49:30Z,610000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,in,[],1641741,,,1610612737,13,14,2025-03-10T23:49:30Z,620000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M57.00S,2025-03-10T23:48:29.6Z,1,REGULAR,substitution,in,[],1641737,,,1610612737,13,14,2025-03-10T23:49:30Z,630000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M45.00S,2025-03-10T23:49:47.1Z,1,REGULAR,3pt,Jump Shot,[],1627777,67.01502956636006,66.30667892156863,1610612737,13,14,2025-03-10T23:50:11Z,640000,False,82.0,258.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,27.02,Missed,,,,,,,,,,,,,,,
66,PT06M43.00S,2025-03-10T23:49:49.1Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,13,14,2025-03-10T23:50:11Z,650000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,
67,PT06M31.00S,2025-03-10T23:50:01.4Z,1,REGULAR,2pt,Jump Shot,[],1629656,16.29434954007884,73.01623774509804,1610612755,13,14,2025-03-10T23:50:28Z,660000,False,-115.0,101.0,1,left,MISS Q. Grimes 15' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,15.29,Missed,,,,,,,,,,,,,,,
68,PT06M29.00S,2025-03-10T23:50:03.4Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,13,14,2025-03-10T23:50:28Z,670000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,
69,PT06M09.00S,2025-03-10T23:50:22.3Z,1,REGULAR,3pt,Jump Shot,[],1642258,96.40275952693824,3.1862745098039214,1610612737,16,14,2025-03-10T23:50:53Z,680000,False,-234.0,-19.0,1,right,Z. Risacher 3PT  (5 PTS) (O. Okongwu 2 AST),"[1642258, 1630168]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,,23.48,Made,5.0,,,,,O. Okongwu,1630168.0,2.0,,,,,,,
71,PT05M55.00S,2025-03-10T23:50:37.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,6.176084099868589,42.03431372549019,1610612755,16,16,2025-03-10T23:51:05Z,700000,False,40.0,6.0,1,left,A. Bona alley-oop DUNK (2 PTS) (J. Butler 2 AST),"[1641737, 1630215]",1610612755.0,PHI,alley-oop,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,4.02,Made,2.0,,,,,J. Butler,1630215.0,2.0,,,,,,,
73,PT05M43.00S,2025-03-10T23:50:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,87.25361366622865,37.01363357843137,1610612737,16,16,2025-03-10T23:51:27Z,720000,False,-65.0,67.0,1,right,MISS G. Niang 9' driving floating Shot,[1627777],1610612737.0,ATL,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Left,,,,9.35,Missed,,,,,,,,,,,,,,,
74,PT05M41.00S,2025-03-10T23:50:50.7Z,1,REGULAR,rebound,offensive,[],1627777,,,1610612737,16,16,2025-03-10T23:51:27Z,730000,False,,,0,,G. Niang REBOUND (Off:1 Def:0),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,
75,PT05M40.00S,2025-03-10T23:50:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,91.06438896189225,47.40349264705882,1610612737,16,16,2025-03-10T23:51:52Z,740000,False,-13.0,31.0,1,right,MISS G. Niang putback Layup - blocked,"[1627777, 1629656]",1610612737.0,ATL,putback,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,3.41,Missed,,,,,,,,,,,,,,Grimes,1629656.0
76,PT05M40.00S,2025-03-10T23:50:52.7Z,1,REGULAR,block,,[],1629656,,,1610612737,16,16,2025-03-11T00:01:45Z,750000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M39.00S,2025-03-10T23:50:53.7Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,16,16,2025-03-10T23:51:52Z,760000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,75.0,4.0,1.0,3.0,,,,,,,,,,
78,PT05M38.00S,2025-03-10T23:50:57.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,91.06438896189225,53.040747549019606,1610612737,18,16,2025-03-10T23:52:04Z,770000,False,15.0,31.0,1,right,O. Okongwu putback Layup (5 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,3.5,Made,5.0,,,,,,,,,,,,,,
79,PT05M28.00S,2025-03-10T23:51:04.6Z,1,REGULAR,3pt,Jump Shot,[],1641741,32.11235216819975,70.34313725490196,1610612755,18,16,2025-03-10T23:52:25Z,780000,False,-102.0,249.0,1,left,MISS R. Council IV 26' step back 3PT,[1641741],1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,26.93,Missed,,,,,,,,,,,,,,,
80,PT05M25.00S,2025-03-10T23:51:07.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,18,16,2025-03-10T23:52:25Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,79.0,,,,,,,,,,,,,
81,PT05M25.00S,2025-03-10T23:51:10.9Z,1,REGULAR,foul,personal,[],1627777,,,1610612755,18,16,2025-03-10T23:52:35Z,800000,False,,,0,,G. Niang loose ball personal FOUL (1 PF),"[1627777, 1641737]",1610612737.0,ATL,loose ball,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Bona,1641737.0,,
83,PT05M25.00S,2025-03-10T23:51:19.6Z,1,REGULAR,substitution,out,[],1630168,,,1610612755,18,16,2025-03-10T23:51:33Z,820000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M25.00S,2025-03-10T23:51:19.6Z,1,REGULAR,substitution,out,[],1630215,,,1610612755,18,16,2025-03-10T23:51:33Z,830000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
