actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
442,PT02M56.00S,2024-12-27T02:08:41.2Z,3,REGULAR,3pt,Jump Shot,[],1630249,72.09264126149803,78.92156862745098,1610612737,87,98,2024-12-27T02:08:46Z,4360000,False,145.0,210.0,1,right,MISS V. Krejčí 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
443,PT02M54.00S,2024-12-27T02:08:43.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,87,98,2024-12-27T02:08:46Z,4370000,False,,,0,,N. Vučević REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,442.0,6.0,6.0,0.0,,,,,,,,,,,,,,
444,PT02M48.00S,2024-12-27T02:08:51.7Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612741,87,98,2024-12-27T02:09:21Z,4380000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629631, 203897]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,1627964.0,,1.0,0.0,LaVine,203897.0,,,,,,,,
446,PT02M48.00S,2024-12-27T02:09:22.7Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,87,99,2024-12-27T02:09:22Z,4400000,False,,,0,,Z. LaVine Free Throw 1 of 2 (25 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,,,,,25.0,,,
447,PT02M48.00S,2024-12-27T02:09:23.6Z,3,REGULAR,substitution,out,[],1630249,,,1610612741,87,99,2024-12-27T02:09:28Z,4410000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M48.00S,2024-12-27T02:09:23.6Z,3,REGULAR,substitution,in,[],1629027,,,1610612741,87,99,2024-12-27T02:09:28Z,4420000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M48.00S,2024-12-27T02:09:45.4Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,87,100,2024-12-27T02:09:45Z,4430000,False,,,0,,Z. LaVine Free Throw 2 of 2 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,,,,,26.0,,,
450,PT02M26.00S,2024-12-27T02:10:08.8Z,3,REGULAR,3pt,Jump Shot,[],1630552,68.54467805519053,33.82352941176471,1610612737,87,100,2024-12-27T02:10:14Z,4440000,False,-81.0,243.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
451,PT02M23.00S,2024-12-27T02:10:11.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,87,100,2024-12-27T02:10:14Z,4450000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,450.0,5.0,4.0,1.0,,,,,,,,,,,,,,
452,PT02M17.00S,2024-12-27T02:10:17.7Z,3,REGULAR,3pt,Jump Shot,[],203897,30.436925098554536,27.205882352941174,1610612741,87,103,2024-12-27T02:10:24Z,4460000,False,114.0,234.0,1,left,Z. LaVine 25' 3PT pullup (29 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,,,,,,,,,,,29.0,,,
453,PT02M16.00S,2024-12-27T02:10:23.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,87,103,2024-12-27T02:10:26Z,4470000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M04.00S,2024-12-27T02:12:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,69.33311432325887,33.82352941176471,1610612737,87,103,2024-12-27T02:12:18Z,4480000,False,-81.0,236.0,1,right,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
455,PT02M01.00S,2024-12-27T02:12:15.1Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612741,87,103,2024-12-27T02:12:18Z,4490000,False,,,0,,J. Carter REBOUND (Off:0 Def:4),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,454.0,4.0,4.0,0.0,,,,,,,,,,,,,,
456,PT01M47.00S,2024-12-27T02:12:29.1Z,3,REGULAR,3pt,Jump Shot,[],203897,28.07161629434954,75.49019607843137,1610612741,87,106,2024-12-27T02:12:34Z,4500000,False,-127.0,211.0,1,left,Z. LaVine 24' 3PT pullup (32 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,,,,,,,,,,,32.0,,,
457,PT01M34.00S,2024-12-27T02:12:41.6Z,3,REGULAR,2pt,Jump Shot,[],1629027,90.62089356110381,81.61764705882352,1610612737,87,106,2024-12-27T02:12:46Z,4510000,False,158.0,36.0,1,right,MISS T. Young 16' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right,16.21,Missed,,,,,,,,,,,,,,,,,,
458,PT01M31.00S,2024-12-27T02:12:44.6Z,3,REGULAR,rebound,defensive,[],1641763,,,1610612741,87,106,2024-12-27T02:12:46Z,4520000,False,,,0,,J. Phillips REBOUND (Off:2 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Right,,,457.0,3.0,1.0,2.0,,,,,,,,,,,,,,
459,PT01M18.00S,2024-12-27T02:12:57.7Z,3,REGULAR,3pt,Jump Shot,[],1628975,31.35676741130092,45.83333333333333,1610612741,87,106,2024-12-27T02:13:04Z,4530000,False,21.0,242.0,1,left,MISS J. Carter 24' pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,24.32,Missed,,,,,,,,,,,,,,,,,,
460,PT01M14.00S,2024-12-27T02:13:01.7Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,87,106,2024-12-27T02:13:04Z,4540000,False,,,0,,N. Vučević REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,459.0,7.0,6.0,1.0,,,,,,,,,,,,,,
461,PT01M14.00S,2024-12-27T02:13:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,87,106,2024-12-27T02:13:02Z,4550000,False,0.0,0.0,1,left,MISS N. Vučević tip Layup,[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
462,PT01M12.00S,2024-12-27T02:13:03.8Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,87,106,2024-12-27T02:13:03Z,4560000,False,,,0,,N. Vučević REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,461.0,8.0,6.0,2.0,,,,,,,,,,,,,,
463,PT01M12.00S,2024-12-27T02:13:03.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,87,108,2024-12-27T02:13:03Z,4570000,False,0.0,0.0,1,left,N. Vučević tip Layup (16 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,16.0,,,
464,PT01M00.00S,2024-12-27T02:13:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612737,87,108,2024-12-27T02:13:39Z,4580000,False,,,0,,J. Phillips shooting personal FOUL (2 PF) (Hunter 2 FT),"[1641763, 1629631]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,2.0,0.0,Hunter,1629631.0,,,,,,,,
467,PT01M00.00S,2024-12-27T02:13:46.0Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,88,108,2024-12-27T02:13:46Z,4600000,False,,,0,,D. Hunter Free Throw 1 of 2 (16 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
468,PT01M00.00S,2024-12-27T02:14:02.4Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,89,108,2024-12-27T02:14:02Z,4610000,False,,,0,,D. Hunter Free Throw 2 of 2 (17 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
469,PT00M45.80S,2024-12-27T02:14:19.2Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,89,108,2024-12-27T02:14:27Z,4620000,False,,,0,,Z. LaVine lost ball TURNOVER (4 TO),"[203897, 1626204]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,,,,,Nance Jr.,1626204.0,,,,,,
470,PT00M45.80S,2024-12-27T02:14:19.2Z,3,REGULAR,steal,,[],1626204,,,1610612737,89,108,2024-12-27T02:14:21Z,4630000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
471,PT00M43.60S,2024-12-27T02:14:22.8Z,3,REGULAR,turnover,out-of-bounds,[],1629726,,,1610612737,89,108,2024-12-27T02:14:34Z,4640000,False,,,0,,G. Mathews bad pass out-of-bounds TURNOVER (1 TO),[1629726],1610612737.0,ATL,bad pass,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,1.0,,,,,,,,,,,,
472,PT00M34.10S,2024-12-27T02:14:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641763,25.443495400788436,16.666666666666664,1610612741,89,108,2024-12-27T02:14:51Z,4650000,False,167.0,187.0,1,left,MISS J. Phillips 25' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
473,PT00M31.20S,2024-12-27T02:14:47.9Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612737,89,108,2024-12-27T02:14:51Z,4660000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,472.0,1.0,1.0,0.0,,,,,,,,,,,,,,
474,PT00M20.40S,2024-12-27T02:14:58.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,78.9257555847569,90.19607843137256,1610612737,89,108,2024-12-27T02:15:07Z,4670000,False,201.0,146.0,1,right,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
475,PT00M17.40S,2024-12-27T02:15:01.7Z,3,REGULAR,rebound,offensive,[],1629726,,,1610612737,89,108,2024-12-27T02:15:07Z,4680000,False,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,474.0,1.0,0.0,1.0,,,,,,,,,,,,,,
476,PT00M17.40S,2024-12-27T02:15:05.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612737,89,108,2024-12-27T02:15:26Z,4690000,False,,,0,,Z. LaVine personal FOUL (2 PF) (Mathews 2 FT),"[203897, 1629726]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,2.0,0.0,Mathews,1629726.0,,,,,,,,
478,PT00M17.40S,2024-12-27T02:15:27.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629726,,,1610612737,90,108,2024-12-27T02:15:27Z,4710000,False,,,0,,G. Mathews Free Throw 1 of 2 (4 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
479,PT00M17.40S,2024-12-27T02:15:40.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629726,,,1610612737,91,108,2024-12-27T02:15:40Z,4720000,False,,,0,,G. Mathews Free Throw 2 of 2 (5 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
480,PT00M01.40S,2024-12-27T02:15:59.7Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,91,108,2024-12-27T02:16:07Z,4730000,False,,,0,,Z. LaVine bad pass TURNOVER (5 TO),"[203897, 1629027]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,5.0,,,,,Young,1629027.0,,,,,,
481,PT00M01.40S,2024-12-27T02:15:59.7Z,3,REGULAR,steal,,[],1629027,,,1610612737,91,108,2024-12-27T02:16:01Z,4740000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
482,PT00M00.40S,2024-12-27T02:16:03.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629631,93.11760840998686,48.77450980392157,1610612737,91,108,2024-12-27T02:16:19Z,4750000,False,-6.0,12.0,1,right,MISS D. Hunter running DUNK,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
483,PT00M00.10S,2024-12-27T02:16:03.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,108,2024-12-27T02:16:19Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,482.0,,,,,,,,,,,,,,,,,
484,PT00M00.00S,2024-12-27T02:16:07.7Z,3,REGULAR,period,end,[],0,,,1610612737,91,108,2024-12-27T02:16:07Z,4770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,91,108,2024-12-27T02:19:26Z,4780000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612737,91,108,2024-12-27T02:19:26Z,4790000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612737,91,108,2024-12-27T02:19:26Z,4800000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,out,['startperiod'],1641763,,,1610612737,91,108,2024-12-27T02:19:26Z,4810000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,91,108,2024-12-27T02:19:26Z,4820000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,in,['startperiod'],1629632,,,1610612737,91,108,2024-12-27T02:19:26Z,4830000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,in,['startperiod'],1628470,,,1610612737,91,108,2024-12-27T02:19:26Z,4840000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-12-27T02:16:32.1Z,4,REGULAR,substitution,in,['startperiod'],1630188,,,1610612737,91,108,2024-12-27T02:19:26Z,4850000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-12-27T02:19:31.2Z,4,REGULAR,period,start,[],0,,,1610612737,91,108,2024-12-27T02:19:31Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M40.00S,2024-12-27T02:19:50.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,82.7365308804205,45.588235294117645,1610612737,93,108,2024-12-27T02:20:03Z,4870000,False,-22.0,110.0,1,right,L. Nance Jr. 11' turnaround Hook (12 PTS) (Z. Risacher 3 AST),"[1626204, 1642258]",1610612737.0,ATL,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.2,Made,,,,,,,,,,,,,,,12.0,Z. Risacher,1642258.0,3.0
496,PT11M28.00S,2024-12-27T02:20:03.5Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,93,108,2024-12-27T02:20:11Z,4890000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,3.0,,,,,,,,,,,,
497,PT11M22.00S,2024-12-27T02:20:14.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,87.72996057818659,3.431372549019608,1610612737,93,108,2024-12-27T02:21:26Z,4900000,False,-233.0,63.0,1,right,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,24.11,Missed,,,,,,,,,,,,,,,,,,
498,PT11M19.00S,2024-12-27T02:20:17.1Z,4,REGULAR,rebound,offensive,[],1629726,,,1610612737,93,108,2024-12-27T02:21:26Z,4910000,False,,,0,,G. Mathews REBOUND (Off:2 Def:0),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,,,497.0,2.0,0.0,2.0,,,,,,,,,,,,,,
499,PT11M17.00S,2024-12-27T02:20:23.5Z,4,REGULAR,foul,personal,[],1628470,,,1610612737,93,108,2024-12-27T02:20:29Z,4920000,False,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1630552]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,2.0,0.0,Johnson,1630552.0,,,,,,,,
501,PT11M06.00S,2024-12-27T02:20:51.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,67.49342969776609,63.970588235294116,1610612737,93,108,2024-12-27T02:20:58Z,4940000,False,70.0,253.0,1,right,MISS G. Mathews 26' pullup 3PT,[1629726],1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
502,PT11M03.00S,2024-12-27T02:20:54.0Z,4,REGULAR,rebound,offensive,[],1642258,,,1610612737,93,108,2024-12-27T02:20:58Z,4950000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,501.0,5.0,4.0,1.0,,,,,,,,,,,,,,
503,PT11M01.00S,2024-12-27T02:20:56.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642258,93.11760840998686,50.245098039215684,1610612737,95,108,2024-12-27T02:21:02Z,4960000,False,1.0,12.0,1,right,Z. Risacher putback Layup (10 PTS),[1642258],1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,,,,,,10.0,,,
504,PT10M43.00S,2024-12-27T02:21:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.30946123521682,50.0,1610612741,95,108,2024-12-27T02:21:22Z,4970000,False,0.0,16.0,1,left,MISS T. Horton-Tucker driving Layup - blocked,"[1629659, 1629726]",1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,Mathews,1629726.0,,,,
505,PT10M43.00S,2024-12-27T02:21:15.0Z,4,REGULAR,block,,[],1629726,,,1610612741,95,108,2024-12-27T02:21:17Z,4980000,False,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT10M43.00S,2024-12-27T02:21:15.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,95,108,2024-12-27T02:21:23Z,4990000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,504.0,,,,,,,,,,,,,,,,,
507,PT10M36.00S,2024-12-27T02:21:43.8Z,4,REGULAR,turnover,bad pass,[],1629659,,,1610612741,95,108,2024-12-27T02:21:48Z,5000000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1629726]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,Mathews,1629726.0,,,,,,
508,PT10M36.00S,2024-12-27T02:21:43.8Z,4,REGULAR,steal,,[],1629726,,,1610612737,95,108,2024-12-27T02:21:45Z,5010000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
509,PT10M30.00S,2024-12-27T02:21:49.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,66.5735873850197,47.549019607843135,1610612737,95,108,2024-12-27T02:23:13Z,5020000,False,-12.0,262.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
510,PT10M27.00S,2024-12-27T02:21:52.9Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,95,108,2024-12-27T02:23:13Z,5030000,False,,,0,,J. Johnson REBOUND (Off:3 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,509.0,12.0,9.0,3.0,,,,,,,,,,,,,,
511,PT10M22.00S,2024-12-27T02:21:58.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,67.23061760840999,49.50980392156863,1610612737,95,108,2024-12-27T02:22:05Z,5040000,False,-2.0,256.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
512,PT10M19.00S,2024-12-27T02:22:01.8Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,95,108,2024-12-27T02:22:05Z,5050000,False,,,0,,J. Johnson REBOUND (Off:4 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,511.0,13.0,9.0,4.0,,,,,,,,,,,,,,
513,PT10M16.00S,2024-12-27T02:22:04.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630552,87.59855453350855,48.28431372549019,1610612737,95,108,2024-12-27T02:22:13Z,5060000,False,-9.0,64.0,1,right,MISS J. Johnson 6' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
514,PT10M13.00S,2024-12-27T02:22:07.0Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,95,108,2024-12-27T02:22:13Z,5070000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,513.0,3.0,2.0,1.0,,,,,,,,,,,,,,
515,PT10M12.00S,2024-12-27T02:22:15.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,95,108,2024-12-27T02:22:15Z,5080000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M01.00S,2024-12-27T02:25:18.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,6.915243101182654,41.66666666666667,1610612741,95,110,2024-12-27T02:25:27Z,5090000,False,42.0,13.0,1,left,C. White driving floating bank Jump Shot (18 PTS) (T. Horton-Tucker 4 AST),"[1629632, 1629659]",1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,,,,,,,,,,,,,,,18.0,T. Horton-Tucker,1629659.0,4.0
518,PT09M50.00S,2024-12-27T02:25:29.9Z,4,REGULAR,3pt,Jump Shot,[],1642258,68.67608409986859,68.87254901960785,1610612737,98,110,2024-12-27T02:25:35Z,5110000,False,94.0,242.0,1,right,Z. Risacher 25' 3PT  (13 PTS) (L. Nance Jr. 1 AST),"[1642258, 1626204]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,,,,,,,,,,,13.0,L. Nance Jr.,1626204.0,1.0
520,PT09M40.00S,2024-12-27T02:25:41.4Z,4,REGULAR,foul,personal,[],1642258,,,1610612741,98,110,2024-12-27T02:29:56Z,5130000,False,,,0,,Z. Risacher personal FOUL (5 PF),"[1642258, 1629632]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,5.0,0.0,White,1629632.0,,,,,,,,
