actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT10M30.00S,2025-03-28T00:11:40.9Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,28,34,2025-03-28T00:11:52Z,1680000,False,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,1628171.0,2.0,,,,,,,,,,,,,,,,,,
172,PT10M14.00S,2025-03-28T00:11:59.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,95.87713534822602,69.85294117647058,1610612737,28,34,2025-03-28T00:12:06Z,1690000,False,99.0,-14.0,1,right,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,10.02,Missed,,,,,,,,,,,,,,,,
173,PT10M09.00S,2025-03-28T00:12:04.1Z,2,REGULAR,rebound,defensive,[],203937,,,1610612748,28,34,2025-03-28T00:12:06Z,1700000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,
174,PT10M05.00S,2025-03-28T00:12:07.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,3.4986859395532193,95.34313725490196,1610612748,31,34,2025-03-28T00:12:25Z,1710000,False,-227.0,-20.0,1,left,D. Mitchell 3PT running (5 PTS) (H. Highsmith 1 AST),"[1630558, 1629312]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,22.75,Made,5.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,
176,PT09M52.00S,2025-03-28T00:12:21.2Z,2,REGULAR,turnover,bad pass,[],1630249,,,1610612737,31,34,2025-03-28T00:13:10Z,1730000,False,,,0,,V. Krejčí bad pass TURNOVER (1 TO),"[1630249, 1629312]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Highsmith,1629312.0
177,PT09M52.00S,2025-03-28T00:12:21.2Z,2,REGULAR,steal,,[],1629312,,,1610612748,31,34,2025-03-28T00:13:04Z,1740000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT09M46.00S,2025-03-28T00:12:27.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630558,5.732588699080158,50.73529411764706,1610612748,31,34,2025-03-28T00:16:06Z,1750000,False,-4.0,1.0,1,left,MISS D. Mitchell running reverse Layup,[1630558],1610612748.0,MIA,running reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,0.4,Missed,,,,,,,,,,,,,,,,
179,PT09M43.00S,2025-03-28T00:12:30.3Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,31,34,2025-03-28T00:16:06Z,1760000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:4),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,178.0,4.0,4.0,0.0,,,,
180,PT09M39.00S,2025-03-28T00:12:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,71.30420499342969,23.52941176470588,1610612737,31,37,2025-03-28T00:16:25Z,1770000,False,-132.0,217.0,1,right,T. Mann 25' 3PT running (5 PTS) (V. Krejčí 1 AST),"[1629611, 1630249]",1610612737.0,ATL,running,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,25.44,Made,5.0,V. Krejčí,1630249.0,1.0,,,,,,,,,,,,
182,PT09M23.00S,2025-03-28T00:12:51.7Z,2,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612748,31,37,2025-03-28T00:13:17Z,1790000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631230, 1628389]",1610612737.0,ATL,shooting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,1628171.0,,,,,,,,1.0,1.0,Adebayo,1628389.0,,,,,,,,
184,PT09M23.00S,2025-03-28T00:13:38.9Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,31,37,2025-03-28T00:13:38Z,1810000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
185,PT09M23.00S,2025-03-28T00:13:38.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,31,37,2025-03-28T00:13:38Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,,,
186,PT09M23.00S,2025-03-28T00:13:40.6Z,2,REGULAR,substitution,out,[],1631230,,,1610612748,31,37,2025-03-28T00:13:47Z,1830000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M23.00S,2025-03-28T00:13:40.6Z,2,REGULAR,substitution,in,[],1630168,,,1610612748,31,37,2025-03-28T00:13:47Z,1840000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M23.00S,2025-03-28T00:14:01.6Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,32,37,2025-03-28T00:14:01Z,1850000,False,,,0,,B. Adebayo Free Throw 2 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
189,PT09M10.00S,2025-03-28T00:14:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,91.67214191852825,56.61764705882353,1610612737,32,39,2025-03-28T00:14:21Z,1860000,False,33.0,26.0,1,right,V. Krejčí cutting finger roll Layup (8 PTS) (T. Young 5 AST),"[1630249, 1629027]",1610612737.0,ATL,cutting finger roll,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,4.2,Made,8.0,T. Young,1629027.0,5.0,,,,,,,,,,,,
191,PT08M56.00S,2025-03-28T00:14:29.2Z,2,REGULAR,3pt,Jump Shot,[],203952,19.136005256241788,7.8431372549019605,1610612748,35,39,2025-03-28T00:14:34Z,1880000,False,211.0,127.0,1,left,A. Wiggins 24' 3PT  (7 PTS) (H. Highsmith 2 AST),"[203952, 1629312]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,24.63,Made,7.0,H. Highsmith,1629312.0,2.0,,,,,,,,,,,,
193,PT08M43.00S,2025-03-28T00:14:43.7Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612737,35,39,2025-03-28T00:15:04Z,1900000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Young 2 FT),"[203952, 1629027]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,1.0,0.0,Young,1629027.0,,,,,,,,
195,PT08M43.00S,2025-03-28T00:15:24.1Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,35,40,2025-03-28T00:15:24Z,1920000,False,,,0,,T. Young Free Throw 1 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
196,PT08M43.00S,2025-03-28T00:15:25.3Z,2,REGULAR,substitution,out,[],1642258,,,1610612737,35,40,2025-03-28T00:15:32Z,1930000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M43.00S,2025-03-28T00:15:25.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612737,35,40,2025-03-28T00:15:32Z,1940000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M43.00S,2025-03-28T00:15:44.2Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,35,41,2025-03-28T00:15:44Z,1950000,False,,,0,,T. Young Free Throw 2 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
199,PT08M29.00S,2025-03-28T00:16:03.2Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612748,35,41,2025-03-28T00:16:33Z,1960000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Anderson 2 FT),"[1627777, 203937]",1610612737.0,ATL,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,1.0,0.0,Anderson,203937.0,,,,,,,,
201,PT08M29.00S,2025-03-28T00:16:34.0Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612748,36,41,2025-03-28T00:16:34Z,1980000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
202,PT08M29.00S,2025-03-28T00:16:38.5Z,2,REGULAR,substitution,out,[],1629027,,,1610612748,36,41,2025-03-28T00:16:44Z,1990000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M29.00S,2025-03-28T00:16:38.5Z,2,REGULAR,substitution,in,[],1630700,,,1610612748,36,41,2025-03-28T00:16:44Z,2000000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M29.00S,2025-03-28T00:16:52.0Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612748,37,41,2025-03-28T00:16:52Z,2010000,False,,,0,,K. Anderson Free Throw 2 of 2 (2 PTS),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
205,PT08M04.00S,2025-03-28T00:17:18.2Z,2,REGULAR,3pt,Jump Shot,[],1629611,94.1688567674113,95.34313725490196,1610612737,37,41,2025-03-28T00:17:29Z,2020000,False,227.0,2.0,1,right,MISS T. Mann 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,22.67,Missed,,,,,,,,,,,,,,,,
206,PT08M03.00S,2025-03-28T00:17:19.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,37,41,2025-03-28T00:17:29Z,2030000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,205.0,,,,,,,
208,PT07M53.00S,2025-03-28T00:17:39.4Z,2,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612748,37,41,2025-03-28T00:17:50Z,2050000,False,,,0,,G. Niang defensive-3-second technical FOUL (1 Tech),[1627777],1610612737.0,ATL,defensive-3-second,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,1.0,1.0,,,,,,,,,,
209,PT07M53.00S,2025-03-28T00:17:59.3Z,2,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,38,41,2025-03-28T00:17:59Z,2060000,False,,,0,,B. Adebayo technical Free Throw 1 of 1 (10 PTS),[1628389],1610612748.0,MIA,technical,,,Adebayo,B. Adebayo,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
211,PT07M43.00S,2025-03-28T00:18:41.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629312,13.485545335085414,45.83333333333333,1610612748,38,41,2025-03-28T00:18:53Z,2080000,False,21.0,74.0,1,left,MISS H. Highsmith 7' driving Hook,[1629312],1610612748.0,MIA,driving,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,7.72,Missed,,,,,,,,,,,,,,,,
212,PT07M37.00S,2025-03-28T00:18:47.4Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,38,41,2025-03-28T00:21:03Z,2090000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:5),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,211.0,5.0,5.0,0.0,,,,
214,PT07M20.00S,2025-03-28T00:19:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,82.7365308804205,44.6078431372549,1610612737,38,41,2025-03-28T00:19:33Z,2110000,False,-27.0,110.0,1,right,MISS O. Okongwu 11' driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,11.31,Missed,,,,,,,,,,,,,,,,
215,PT07M18.00S,2025-03-28T00:19:20.0Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,38,41,2025-03-28T00:23:11Z,2120000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,214.0,4.0,3.0,1.0,,,,
216,PT07M17.00S,2025-03-28T00:19:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.59198423127464,50.0,1610612737,38,41,2025-03-28T00:23:25Z,2130000,False,0.0,17.0,1,right,MISS O. Okongwu putback Layup,[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,1.71,Missed,,,,,,,,,,,,,,,,
217,PT07M14.00S,2025-03-28T00:19:26.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,41,2025-03-28T00:23:25Z,2140000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,216.0,6.0,6.0,0.0,,,,
218,PT07M03.00S,2025-03-28T00:19:34.5Z,2,REGULAR,3pt,Jump Shot,[],203952,23.47240473061761,14.950980392156863,1610612748,41,41,2025-03-28T00:19:39Z,2150000,False,175.0,168.0,1,left,A. Wiggins 24' 3PT  (10 PTS) (D. Mitchell 2 AST),"[203952, 1630558]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,24.28,Made,10.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,
220,PT07M02.00S,2025-03-28T00:19:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,41,41,2025-03-28T00:19:45Z,2170000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M02.00S,2025-03-28T00:20:58.4Z,2,REGULAR,substitution,out,[],1629611,,,1610612737,41,41,2025-03-28T00:22:49Z,2180000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M02.00S,2025-03-28T00:20:58.4Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,41,41,2025-03-28T00:22:49Z,2190000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M43.00S,2025-03-28T00:23:04.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.24901445466492,49.26470588235294,1610612737,41,43,2025-03-28T00:23:13Z,2200000,False,-4.0,11.0,1,right,O. Okongwu driving DUNK (6 PTS) (V. Krejčí 2 AST),"[1630168, 1630249]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,1.16,Made,6.0,V. Krejčí,1630249.0,2.0,,,,,,,,,,,,
225,PT06M23.00S,2025-03-28T00:23:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.915243101182654,46.32352941176471,1610612748,43,43,2025-03-28T00:23:30Z,2220000,False,18.0,13.0,1,left,K. Anderson driving Layup (4 PTS) (B. Adebayo 1 AST),"[203937, 1628389]",1610612748.0,MIA,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,2.22,Made,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,
227,PT06M08.00S,2025-03-28T00:23:38.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,71.17279894875165,74.75490196078431,1610612737,43,43,2025-03-28T00:25:05Z,2240000,False,124.0,218.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,25.11,Missed,,,,,,,,,,,,,,,,
228,PT06M07.00S,2025-03-28T00:23:39.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,43,43,2025-03-28T00:23:46Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,227.0,,,,,,,
230,PT06M07.00S,2025-03-28T00:23:45.9Z,2,REGULAR,substitution,out,[],1628389,,,1610612737,43,43,2025-03-28T00:23:58Z,2270000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M07.00S,2025-03-28T00:23:45.9Z,2,REGULAR,substitution,out,[],203952,,,1610612737,43,43,2025-03-28T00:23:58Z,2280000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M07.00S,2025-03-28T00:23:45.9Z,2,REGULAR,substitution,out,[],1629312,,,1610612737,43,43,2025-03-28T00:23:58Z,2290000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M07.00S,2025-03-28T00:23:45.9Z,2,REGULAR,substitution,in,[],1629639,,,1610612737,43,43,2025-03-28T00:23:58Z,2300000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M07.00S,2025-03-28T00:23:45.9Z,2,REGULAR,substitution,in,[],1641796,,,1610612737,43,43,2025-03-28T00:23:58Z,2310000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M07.00S,2025-03-28T00:23:45.9Z,2,REGULAR,substitution,in,[],1642276,,,1610612737,43,43,2025-03-28T00:23:58Z,2320000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M59.00S,2025-03-28T00:24:11.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,73.27529566360053,79.65686274509804,1610612737,43,46,2025-03-28T00:25:39Z,2330000,False,148.0,199.0,1,right,V. Krejčí 24' 3PT  (11 PTS) (C. LeVert 3 AST),"[1630249, 1627747]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,24.79,Made,11.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,
238,PT05M39.00S,2025-03-28T00:24:31.5Z,2,REGULAR,3pt,Jump Shot,[],203937,5.863994743758213,95.34313725490196,1610612748,43,46,2025-03-28T00:24:37Z,2350000,False,-227.0,3.0,1,left,MISS K. Anderson 3PT,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,,,22.67,Missed,,,,,,,,,,,,,,,,
239,PT05M36.00S,2025-03-28T00:24:34.5Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,43,46,2025-03-28T00:24:37Z,2360000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,
240,PT05M23.00S,2025-03-28T00:24:47.8Z,2,REGULAR,3pt,Jump Shot,[],1630700,80.6340341655716,92.8921568627451,1610612737,43,49,2025-03-28T00:24:53Z,2370000,False,214.0,130.0,1,right,D. Daniels 25' 3PT  (7 PTS) (V. Krejčí 3 AST),"[1630700, 1630249]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,25.06,Made,7.0,V. Krejčí,1630249.0,3.0,,,,,,,,,,,,
242,PT05M04.00S,2025-03-28T00:25:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,16.770696452036795,57.107843137254896,1610612748,43,49,2025-03-28T00:25:11Z,2390000,False,-36.0,105.0,1,left,MISS T. Herro 11' driving floating Shot - blocked,"[1629639, 1630700]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,11.09,Missed,,,,,,,,,,,,,Daniels,1630700.0,,
243,PT05M04.00S,2025-03-28T00:25:06.5Z,2,REGULAR,block,,[],1630700,,,1610612748,43,49,2025-03-28T00:25:08Z,2400000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
244,PT05M01.00S,2025-03-28T00:25:09.5Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612737,43,49,2025-03-28T00:25:11Z,2410000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,
245,PT04M46.00S,2025-03-28T00:25:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,93.51182654402102,54.166666666666664,1610612737,43,51,2025-03-28T00:25:38Z,2420000,False,21.0,8.0,1,right,G. Niang cutting Layup (2 PTS) (V. Krejčí 4 AST),"[1627777, 1630249]",1610612737.0,ATL,cutting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,2.25,Made,2.0,V. Krejčí,1630249.0,4.0,,,,,,,,,,,,
247,PT04M46.00S,2025-03-28T00:25:31.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,43,51,2025-03-28T00:25:31Z,2440000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M46.00S,2025-03-28T00:26:30.7Z,2,REGULAR,substitution,out,[],1627777,,,1610612748,43,51,2025-03-28T00:28:05Z,2450000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M46.00S,2025-03-28T00:26:30.7Z,2,REGULAR,substitution,in,[],1642258,,,1610612748,43,51,2025-03-28T00:28:05Z,2460000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M24.00S,2025-03-28T00:28:41.4Z,2,REGULAR,3pt,Jump Shot,[],1630558,3.630091984231275,95.58823529411765,1610612748,46,51,2025-03-28T00:28:48Z,2470000,False,-228.0,-18.0,1,left,D. Mitchell 3PT  (8 PTS) (K. Anderson 1 AST),"[1630558, 203937]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,22.86,Made,8.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,
252,PT04M11.00S,2025-03-28T00:28:54.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,80.23981603153744,49.26470588235294,1610612737,46,51,2025-03-28T00:29:01Z,2490000,False,-4.0,133.0,1,right,MISS V. Krejčí 13' driving floating Shot,[1630249],1610612737.0,ATL,driving floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,13.33,Missed,,,,,,,,,,,,,,,,
253,PT04M07.00S,2025-03-28T00:28:58.0Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,46,51,2025-03-28T00:29:01Z,2500000,False,,,0,,K. Ware REBOUND (Off:3 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,252.0,7.0,4.0,3.0,,,,
254,PT04M01.00S,2025-03-28T00:29:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.075558475689881,48.28431372549019,1610612748,48,51,2025-03-28T00:29:10Z,2510000,False,9.0,-5.0,1,left,T. Herro cutting Layup (9 PTS) (K. Anderson 2 AST),"[1629639, 203937]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,0.98,Made,9.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,
256,PT03M47.00S,2025-03-28T00:29:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.64323258869908,47.794117647058826,1610612737,48,53,2025-03-28T00:29:25Z,2530000,False,-11.0,7.0,1,right,D. Daniels reverse Layup (9 PTS) (Z. Risacher 2 AST),"[1630700, 1642258]",1610612737.0,ATL,reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.32,Made,9.0,Z. Risacher,1642258.0,2.0,,,,,,,,,,,,
258,PT03M37.00S,2025-03-28T00:29:28.1Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,48,53,2025-03-28T00:29:33Z,2550000,False,,,0,,T. Herro bad pass TURNOVER (3 TO),"[1629639, 1630700]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,Daniels,1630700.0
259,PT03M37.00S,2025-03-28T00:29:28.1Z,2,REGULAR,steal,,[],1630700,,,1610612737,48,53,2025-03-28T00:29:29Z,2560000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
263,PT03M35.00S,2025-03-28T00:29:37.0Z,2,REGULAR,substitution,out,[],203937,,,1610612737,48,53,2025-03-28T00:29:55Z,2580000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
