actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
89,PT05M16.00S,2025-03-22T00:24:46.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,11,13,2025-03-22T00:24:49Z,890000,False,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
90,PT05M14.00S,2025-03-22T00:24:48.4Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,11,13,2025-03-22T00:24:49Z,900000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,89.0,3.0,2.0,1.0,,,,,,,
91,PT05M01.00S,2025-03-22T00:25:02.2Z,1,REGULAR,foul,offensive,[],1628415,,,1610612745,11,13,2025-03-22T00:25:11Z,910000,False,,,0,,D. Brooks offensive FOUL (1 PF),"[1628415, 1630558]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Mitchell,1630558.0
93,PT05M01.00S,2025-03-22T00:25:02.2Z,1,REGULAR,turnover,offensive foul,[],1628415,,,1610612745,11,13,2025-03-22T00:25:02Z,930000,False,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,202056.0,,,,,,
94,PT05M01.00S,2025-03-22T00:25:10.2Z,1,REGULAR,substitution,out,[],1631170,,,1610612748,11,13,2025-03-22T00:25:17Z,940000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M01.00S,2025-03-22T00:25:10.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,11,13,2025-03-22T00:25:17Z,950000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M01.00S,2025-03-22T00:25:10.2Z,1,REGULAR,substitution,out,[],203952,,,1610612748,11,13,2025-03-22T00:25:17Z,960000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M01.00S,2025-03-22T00:25:10.2Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,11,13,2025-03-22T00:25:17Z,970000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M01.00S,2025-03-22T00:25:10.2Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,11,13,2025-03-22T00:25:17Z,980000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M01.00S,2025-03-22T00:25:10.2Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,11,13,2025-03-22T00:25:17Z,990000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M50.00S,2025-03-22T00:25:30.9Z,1,REGULAR,2pt,Layup,['fromturnover'],1629639,91.01511169513797,67.8921568627451,1610612748,13,13,2025-03-22T00:25:37Z,1000000,False,89.0,32.0,1,right,T. Herro 9' driving finger roll Layup (4 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,9.5,Made,4.0,,,,,,,,,,,,,,
101,PT04M26.00S,2025-03-22T00:25:54.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631106,12.959921156373195,53.431372549019606,1610612745,13,13,2025-03-22T00:34:25Z,1010000,False,-17.0,69.0,1,left,MISS T. Eason 7' driving Hook,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,7.14,Missed,,,,,,,,,,,,,,,
102,PT04M25.00S,2025-03-22T00:25:55.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,13,13,2025-03-22T00:25:59Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101.0,,,,,,,,,,
104,PT04M11.00S,2025-03-22T00:26:16.2Z,1,REGULAR,turnover,bad pass,[],1629130,,,1610612748,13,13,2025-03-22T00:26:20Z,1040000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1630224]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,1.0,Green,1630224.0,,,,,,,,,,,,,,,,,
105,PT04M11.00S,2025-03-22T00:26:16.2Z,1,REGULAR,steal,,[],1630224,,,1610612745,13,13,2025-03-22T00:26:18Z,1050000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
106,PT04M06.00S,2025-03-22T00:26:21.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,6.783837056504599,45.34313725490196,1610612745,13,13,2025-03-22T00:26:30Z,1060000,False,23.0,11.0,1,left,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,2.59,Missed,,,,,,,,,,,,,,,
107,PT04M03.00S,2025-03-22T00:26:24.2Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,13,13,2025-03-22T00:26:30Z,1070000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,
108,PT03M58.00S,2025-03-22T00:26:29.1Z,1,REGULAR,3pt,Jump Shot,[],1642276,77.4802890932983,11.27450980392157,1610612748,16,13,2025-03-22T00:26:36Z,1080000,False,-194.0,159.0,1,right,K. Ware 25' 3PT  (5 PTS) (H. Highsmith 1 AST),"[1642276, 1629312]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,25.07,Made,5.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,
110,PT03M44.00S,2025-03-22T00:26:43.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,33.327858081471746,38.48039215686275,1610612745,16,13,2025-03-22T00:26:51Z,1100000,False,58.0,261.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,26.71,Missed,,,,,,,,,,,,,,,
111,PT03M43.00S,2025-03-22T00:26:44.1Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,16,13,2025-03-22T00:37:03Z,1110000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,
112,PT03M42.00S,2025-03-22T00:26:49.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612745,16,15,2025-03-22T00:37:11Z,1120000,False,0.0,0.0,1,left,S. Adams tip DUNK (2 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,0.0,Made,2.0,,,,,,,,,,,,,,
113,PT03M24.00S,2025-03-22T00:27:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.46057818659659,59.31372549019608,1610612748,16,15,2025-03-22T00:27:07Z,1130000,False,47.0,18.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,5.01,Missed,,,,,,,,,,,,,,,
114,PT03M22.00S,2025-03-22T00:27:04.5Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,16,15,2025-03-22T00:27:07Z,1140000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,113.0,2.0,1.0,1.0,,,,,,,
115,PT03M12.00S,2025-03-22T00:27:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,31.225361366622867,25.49019607843137,1610612745,16,15,2025-03-22T00:27:21Z,1150000,False,123.0,241.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,27.03,Missed,,,,,,,,,,,,,,,
116,PT03M09.00S,2025-03-22T00:27:17.5Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,16,15,2025-03-22T00:27:21Z,1160000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,
117,PT03M00.00S,2025-03-22T00:27:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,94.1688567674113,46.568627450980394,1610612748,18,15,2025-03-22T00:38:41Z,1170000,False,-17.0,2.0,1,right,D. Robinson cutting Layup (2 PTS) (K. Ware 1 AST),"[1629130, 1642276]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,1.74,Made,2.0,K. Ware,1642276.0,1.0,,,,,,,,,,,
119,PT02M45.00S,2025-03-22T00:27:41.4Z,1,REGULAR,3pt,Jump Shot,[],1631106,30.305519053876477,32.59803921568628,1610612745,18,18,2025-03-22T00:27:47Z,1190000,False,87.0,232.0,1,left,T. Eason 24' 3PT  (3 PTS) (F. VanVleet 2 AST),"[1631106, 1627832]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,24.82,Made,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,
121,PT02M23.00S,2025-03-22T00:28:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.38042049934296,52.94117647058824,1610612748,20,18,2025-03-22T00:28:10Z,1210000,False,15.0,10.0,1,right,D. Mitchell driving Layup (2 PTS),[1630558],1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1.76,Made,2.0,,,,,,,,,,,,,,
122,PT02M04.00S,2025-03-22T00:28:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612745,20,18,2025-03-22T00:31:36Z,1220000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Adams 2 FT),"[1642276, 203500]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,,,1.0,0.0,Adams,203500.0
124,PT02M04.00S,2025-03-22T00:28:41.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,20,18,2025-03-22T00:28:41Z,1240000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,out,[],1629639,,,1610612745,20,18,2025-03-22T00:31:34Z,1250000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,out,[],1642276,,,1610612745,20,18,2025-03-22T00:31:34Z,1260000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,20,18,2025-03-22T00:31:34Z,1270000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,20,18,2025-03-22T00:31:34Z,1280000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,20,18,2025-03-22T00:31:34Z,1290000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,in,[],1628389,,,1610612745,20,18,2025-03-22T00:31:34Z,1300000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,20,18,2025-03-22T00:31:34Z,1320000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,20,18,2025-03-22T00:31:34Z,1330000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,20,18,2025-03-22T00:31:34Z,1340000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M04.00S,2025-03-22T00:31:04.1Z,1,REGULAR,substitution,in,[],201567,,,1610612745,20,18,2025-03-22T00:32:12Z,1345000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2025-03-22T00:32:02.5Z,1,REGULAR,freethrow,1 of 2,[],203500,,,1610612745,20,18,2025-03-22T00:32:18Z,1350000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
138,PT02M04.00S,2025-03-22T00:32:02.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,20,18,2025-03-22T00:32:18Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,
140,PT02M04.00S,2025-03-22T00:32:02.5Z,1,REGULAR,freethrow,2 of 2,[],203500,,,1610612745,20,18,2025-03-22T00:32:18Z,1370000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
141,PT02M02.00S,2025-03-22T00:32:04.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,18,2025-03-22T00:32:18Z,1380000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,140.0,2.0,1.0,1.0,,,,,,,
142,PT01M46.00S,2025-03-22T00:32:32.1Z,1,REGULAR,2pt,Jump Shot,[],1628389,77.39816031537451,45.71078431372549,1610612748,22,18,2025-03-22T00:32:44Z,1390000,False,-21.0,160.0,1,right,B. Adebayo 16' pullup Jump Shot (7 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,16.14,Made,7.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
144,PT01M31.00S,2025-03-22T00:32:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,11.514454664914586,49.26470588235294,1610612745,22,20,2025-03-22T00:32:52Z,1410000,False,4.0,56.0,1,left,A. Thompson driving Layup (2 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.58,Made,2.0,,,,,,,,,,,,,,
145,PT01M21.00S,2025-03-22T00:32:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,92.72339027595268,45.588235294117645,1610612748,24,20,2025-03-22T00:33:02Z,1420000,False,-22.0,16.0,1,right,H. Highsmith cutting Layup (2 PTS) (B. Adebayo 2 AST),"[1629312, 1628389]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,2.72,Made,2.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
147,PT01M06.00S,2025-03-22T00:33:11.7Z,1,REGULAR,turnover,bad pass,[],1631095,,,1610612745,24,20,2025-03-22T00:33:21Z,1440000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1629312]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,1.0,Highsmith,1629312.0,,,,,,,,,,,,,,,,,
148,PT01M06.00S,2025-03-22T00:33:11.7Z,1,REGULAR,steal,,[],1629312,,,1610612748,24,20,2025-03-22T00:33:13Z,1450000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
149,PT01M00.00S,2025-03-22T00:33:19.6Z,1,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,24,20,2025-03-22T00:33:27Z,1460000,False,,,0,,H. Highsmith bad pass out-of-bounds TURNOVER (1 TO),[1629312],1610612748.0,MIA,bad pass,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,202056.0,,,,,,
150,PT00M37.00S,2025-03-22T00:33:52.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631106,4.944152431011826,78.18627450980392,1610612745,24,20,2025-03-22T00:36:32Z,1470000,False,-141.0,-6.0,1,left,MISS T. Eason 14' turnaround fadeaway Shot,[1631106],1610612745.0,HOU,turnaround fadeaway,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,14.1,Missed,,,,,,,,,,,,,,,
151,PT00M36.00S,2025-03-22T00:33:53.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,20,2025-03-22T00:36:32Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,150.0,,,,,,,,,,
152,PT00M36.00S,2025-03-22T00:33:58.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,24,20,2025-03-22T00:34:05Z,1490000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627529.0,,,,,,
153,PT00M24.60S,2025-03-22T00:34:19.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,91.14651773981603,4.6568627450980395,1610612748,27,20,2025-03-22T00:34:24Z,1500000,False,-227.0,31.0,1,right,H. Highsmith 3PT  (5 PTS) (D. Robinson 2 AST),"[1629312, 1629130]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,22.88,Made,5.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,
155,PT00M06.50S,2025-03-22T00:34:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,6.521024967148489,44.6078431372549,1610612745,27,22,2025-03-22T00:41:55Z,1520000,False,27.0,9.0,1,left,A. Thompson driving floating bank Jump Shot (4 PTS),[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.84,Made,4.0,,,,,,,,,,,,,,
156,PT00M06.50S,2025-03-22T00:34:47.2Z,1,REGULAR,foul,personal,['1freethrow'],201567,,,1610612745,27,22,2025-03-22T00:35:23Z,1530000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Thompson 1 FT),"[201567, 1641708]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Thompson,1641708.0
158,PT00M06.50S,2025-03-22T00:34:57.2Z,1,REGULAR,substitution,out,[],203500,,,1610612745,27,22,2025-03-22T00:35:21Z,1550000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M06.50S,2025-03-22T00:34:57.2Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,27,22,2025-03-22T00:35:21Z,1560000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M06.50S,2025-03-22T00:34:57.2Z,1,REGULAR,substitution,in,[],1627832,,,1610612745,27,22,2025-03-22T00:35:21Z,1570000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M06.50S,2025-03-22T00:34:57.2Z,1,REGULAR,substitution,in,[],1628415,,,1610612745,27,22,2025-03-22T00:35:21Z,1580000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M06.50S,2025-03-22T00:35:24.1Z,1,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,27,23,2025-03-22T00:35:24Z,1590000,False,,,0,,A. Thompson Free Throw 1 of 1 (5 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
163,PT00M01.50S,2025-03-22T00:35:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,92.59198423127464,53.92156862745098,1610612748,27,23,2025-03-22T00:42:34Z,1600000,False,20.0,17.0,1,right,MISS D. Mitchell driving floating bank Shot,[1630558],1610612748.0,MIA,driving floating bank,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.6,Missed,,,,,,,,,,,,,,,
164,PT00M00.40S,2025-03-22T00:35:33.0Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,27,23,2025-03-22T00:36:09Z,1610000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,163.0,2.0,2.0,0.0,,,,,,,
165,PT00M00.00S,2025-03-22T00:35:38.4Z,1,REGULAR,period,end,[],0,,,1610612745,27,23,2025-03-22T00:35:38Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-22T00:37:51.4Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,27,23,2025-03-22T00:38:16Z,1630000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-22T00:37:51.4Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,27,23,2025-03-22T00:38:16Z,1640000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-22T00:38:25.4Z,2,REGULAR,period,start,[],0,,,1610612745,27,23,2025-03-22T00:38:25Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M47.00S,2025-03-22T00:38:40.5Z,2,REGULAR,violation,kicked ball,[],1629130,,,1610612745,27,23,2025-03-22T00:44:07Z,1660000,False,,,0,,D. Robinson kicked ball VIOLATION,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,202056.0,,,,,,
170,PT11M39.00S,2025-03-22T00:38:58.5Z,2,REGULAR,3pt,Jump Shot,[],1631095,6.783837056504599,4.411764705882353,1610612745,27,26,2025-03-22T00:39:16Z,1670000,False,228.0,11.0,1,left,J. Smith Jr. 3PT  (3 PTS) (F. VanVleet 3 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,22.82,Made,3.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,
172,PT11M14.00S,2025-03-22T00:39:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.26215505913272,50.73529411764706,1610612748,27,26,2025-03-22T00:39:35Z,1690000,False,4.0,105.0,1,right,MISS B. Adebayo 10' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,10.49,Missed,,,,,,,,,,,,,,,
173,PT11M10.00S,2025-03-22T00:39:28.2Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,27,26,2025-03-22T01:11:15Z,1700000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,
174,PT10M54.00S,2025-03-22T00:39:48.6Z,2,REGULAR,foul,personal,[],1629130,,,1610612745,27,26,2025-03-22T00:40:03Z,1710000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1631106]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,,,1.0,0.0,Eason,1631106.0
176,PT10M44.00S,2025-03-22T00:40:17.2Z,2,REGULAR,2pt,Jump Shot,[],1641708,11.908672798948752,70.83333333333334,1610612745,27,26,2025-03-22T00:40:46Z,1730000,False,-104.0,59.0,1,left,MISS A. Thompson 11' Jump Shot,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,11.99,Missed,,,,,,,,,,,,,,,
