actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
334,PT10M06.00S,2025-04-08T00:54:35.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629022,6.1268068331143235,52.20588235294118,1610612755,66,57,2025-04-08T00:54:41Z,3330000,False,-11.0,5.0,1,left,L. Walker IV running DUNK (18 PTS) (Q. Grimes 3 AST),"[1629022, 1629656]",1610612755.0,PHI,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,18.0,,,,Q. Grimes,1629656.0,3.0,,
336,PT09M58.00S,2025-04-08T00:54:44.0Z,3,REGULAR,3pt,Jump Shot,[],202692,70.51576872536137,74.01960784313727,1610612748,66,57,2025-04-08T00:54:51Z,3350000,False,120.0,225.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
337,PT09M55.00S,2025-04-08T00:54:47.0Z,3,REGULAR,rebound,defensive,[],1630542,,,1610612755,66,57,2025-04-08T00:54:51Z,3360000,False,,,0,,M. Bagley REBOUND (Off:1 Def:3),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Right Center,,,336.0,,,,,,,,,,4.0,3.0,1.0,,,,,
338,PT09M55.00S,2025-04-08T00:54:51.6Z,3,REGULAR,foul,personal,['1freethrow'],202692,,,1610612755,66,57,2025-04-08T00:55:10Z,3370000,False,,,0,,A. Burks transition take personal FOUL (2 PF) (Bagley 1 FT),"[202692, 1630542]",1610612748.0,MIA,transition take,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,1199.0,2.0,0.0,Bagley,1630542.0,,,,,,,,,,,,
340,PT09M55.00S,2025-04-08T00:55:16.4Z,3,REGULAR,freethrow,1 of 1,[],1629656,,,1610612755,66,58,2025-04-08T01:01:43Z,3390000,False,,,0,,Q. Grimes transition take Free Throw 1 of 1 (11 PTS),[1629656],1610612755.0,PHI,transition take,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
341,PT09M43.00S,2025-04-08T00:55:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612755,66,58,2025-04-08T00:56:02Z,3400000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Butler 2 FT),"[1629312, 1630215]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,1627541.0,2.0,0.0,Butler,1630215.0,,,,,,,,,,,,
343,PT09M43.00S,2025-04-08T00:56:04.4Z,3,REGULAR,freethrow,1 of 2,[],1630215,,,1610612755,66,59,2025-04-08T00:56:04Z,3420000,False,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
344,PT09M43.00S,2025-04-08T00:56:18.1Z,3,REGULAR,freethrow,2 of 2,[],1630215,,,1610612755,66,60,2025-04-08T00:56:18Z,3430000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
345,PT09M31.00S,2025-04-08T00:56:32.1Z,3,REGULAR,3pt,Jump Shot,[],202692,92.9862023653088,2.941176470588235,1610612748,69,60,2025-04-08T00:56:36Z,3440000,False,-235.0,13.0,1,right,A. Burks 3PT  (11 PTS) (K. Ware 1 AST),"[202692, 1642276]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.57,Made,,,,,,,,,,11.0,,,,K. Ware,1642276.0,1.0,,
347,PT09M17.00S,2025-04-08T00:56:45.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,32.670827858081466,48.77450980392157,1610612755,69,63,2025-04-08T00:56:49Z,3460000,False,6.0,255.0,1,left,Q. Grimes 25' 3PT pullup (14 PTS),[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,,,,,,14.0,,,,,,,,
348,PT09M00.00S,2025-04-08T00:57:03.0Z,3,REGULAR,3pt,Jump Shot,[],202692,94.82588699080158,94.36274509803921,1610612748,69,63,2025-04-08T00:57:06Z,3470000,False,222.0,-4.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,22.18,Missed,,,,,,,,,,,,,,,,,,
349,PT08M57.00S,2025-04-08T00:57:06.0Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,69,63,2025-04-08T00:57:06Z,3480000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,348.0,,,,,,,,,,4.0,4.0,0.0,,,,,
350,PT08M51.00S,2025-04-08T00:57:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630542,8.09789750328515,47.549019607843135,1610612755,69,63,2025-04-08T00:57:16Z,3490000,False,12.0,24.0,1,left,MISS M. Bagley driving finger roll Layup,[1630542],1610612755.0,PHI,driving finger roll,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,,
351,PT08M48.00S,2025-04-08T00:57:15.0Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,69,63,2025-04-08T00:57:16Z,3500000,False,,,0,,K. Ware REBOUND (Off:3 Def:9),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,350.0,,,,,,,,,,12.0,9.0,3.0,,,,,
352,PT08M45.00S,2025-04-08T00:57:17.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,90.62089356110381,54.90196078431373,1610612748,71,63,2025-04-08T00:58:40Z,3510000,False,25.0,36.0,1,right,T. Herro running Layup (10 PTS) (A. Burks 2 AST),"[1629639, 202692]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,,,,,,10.0,,,,A. Burks,202692.0,2.0,,
354,PT08M21.00S,2025-04-08T00:57:42.7Z,3,REGULAR,turnover,lost ball,[],1629022,,,1610612755,71,63,2025-04-08T00:57:46Z,3530000,False,,,0,,L. Walker IV lost ball TURNOVER (1 TO),"[1629022, 1629639]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Herro,1629639.0,,,,,,,,,
355,PT08M21.00S,2025-04-08T00:57:42.7Z,3,REGULAR,steal,,[],1629639,,,1610612748,71,63,2025-04-08T00:57:45Z,3540000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
356,PT08M10.00S,2025-04-08T00:57:53.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642276,80.6340341655716,51.71568627450981,1610612748,71,63,2025-04-08T01:00:11Z,3550000,False,9.0,130.0,1,right,MISS K. Ware 12' driving floating Shot,[1642276],1610612748.0,MIA,driving floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
357,PT08M06.00S,2025-04-08T00:57:57.6Z,3,REGULAR,rebound,defensive,[],1630542,,,1610612755,71,63,2025-04-08T00:57:58Z,3560000,False,,,0,,M. Bagley REBOUND (Off:1 Def:4),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Center,,,356.0,,,,,,,,,,5.0,4.0,1.0,,,,,
358,PT07M50.00S,2025-04-08T00:58:12.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,13.222733245729303,95.58823529411765,1610612755,71,66,2025-04-08T00:58:17Z,3570000,False,-228.0,72.0,1,left,Q. Grimes 3PT  (17 PTS) (J. Butler 4 AST),"[1629656, 1630215]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.89,Made,,,,,,,,,,17.0,,,,J. Butler,1630215.0,4.0,,
360,PT07M31.00S,2025-04-08T00:58:34.0Z,3,REGULAR,turnover,out-of-bounds,[],202692,,,1610612748,71,66,2025-04-08T00:58:39Z,3590000,False,,,0,,A. Burks bad pass out-of-bounds TURNOVER (3 TO),[202692],1610612748.0,MIA,bad pass,,,Burks,A. Burks,,,,,Mid-Range,16-24 Center,,,,1627541.0,,,,,3.0,,,,,,,,,,,
361,PT07M11.00S,2025-04-08T00:59:13.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630542,14.14257555847569,53.67647058823529,1610612755,71,66,2025-04-08T00:59:45Z,3600000,False,-18.0,80.0,1,left,MISS M. Bagley 8' floating Shot,[1630542],1610612755.0,PHI,floating,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
362,PT07M09.00S,2025-04-08T00:59:15.1Z,3,REGULAR,rebound,offensive,[],1630542,,,1610612755,71,66,2025-04-08T00:59:45Z,3610000,False,,,0,,M. Bagley REBOUND (Off:2 Def:4),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Center,,,361.0,,,,,,,,,,6.0,4.0,2.0,,,,,
363,PT07M09.00S,2025-04-08T00:59:16.6Z,3,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612755,71,66,2025-04-08T00:59:40Z,3620000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Bagley 2 FT),"[1642276, 1630542]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,1199.0,2.0,0.0,Bagley,1630542.0,,,,,,,,,,,,
365,PT07M09.00S,2025-04-08T00:59:41.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630542,,,1610612755,71,67,2025-04-08T00:59:41Z,3640000,False,,,0,,M. Bagley Free Throw 1 of 2 (5 PTS),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
366,PT07M09.00S,2025-04-08T00:59:57.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630542,,,1610612755,71,68,2025-04-08T00:59:57Z,3650000,False,,,0,,M. Bagley Free Throw 2 of 2 (6 PTS),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
367,PT07M02.00S,2025-04-08T01:00:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,71,68,2025-04-08T01:00:09Z,3660000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M55.00S,2025-04-08T01:03:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,93.38042049934296,63.23529411764706,1610612748,71,68,2025-04-08T01:03:13Z,3670000,False,66.0,10.0,1,right,MISS A. Burks 6' driving Layup - blocked,"[202692, 1641737]",1610612748.0,MIA,driving,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,Bona,1641737.0
369,PT06M55.00S,2025-04-08T01:03:09.9Z,3,REGULAR,block,,[],1641737,,,1610612748,71,68,2025-04-08T01:03:12Z,3680000,False,,,0,,A. Bona BLOCK (3 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT06M52.00S,2025-04-08T01:03:12.9Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,71,68,2025-04-08T01:03:13Z,3690000,False,,,0,,A. Bona REBOUND (Off:0 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,368.0,,,,,,,,,,5.0,5.0,0.0,,,,,
371,PT06M51.00S,2025-04-08T01:03:14.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,29.25427069645204,73.52941176470588,1610612755,71,71,2025-04-08T01:03:21Z,3700000,False,-118.0,222.0,1,left,Q. Grimes 25' 3PT running pullup (20 PTS),[1629656],1610612755.0,PHI,running pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,,,,,,20.0,,,,,,,,
372,PT06M32.00S,2025-04-08T01:03:35.0Z,3,REGULAR,turnover,traveling,[],1629639,,,1610612748,71,71,2025-04-08T01:03:40Z,3710000,False,,,0,,T. Herro traveling TURNOVER (6 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,200832.0,,,,,6.0,,,,,,,,,,,
373,PT06M32.00S,2025-04-08T01:03:42.3Z,3,REGULAR,substitution,out,[],1629312,,,1610612755,71,71,2025-04-08T01:03:46Z,3720000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M32.00S,2025-04-08T01:03:42.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612755,71,71,2025-04-08T01:03:46Z,3730000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M20.00S,2025-04-08T01:04:03.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,16.90210249671485,94.36274509803921,1610612755,71,71,2025-04-08T01:05:10Z,3740000,False,-222.0,106.0,1,left,MISS Q. Grimes 24' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
376,PT06M17.00S,2025-04-08T01:04:06.3Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,71,71,2025-04-08T01:05:10Z,3750000,False,,,0,,A. Bona REBOUND (Off:1 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,375.0,,,,,,,,,,6.0,5.0,1.0,,,,,
377,PT06M15.00S,2025-04-08T01:04:08.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641737,6.1268068331143235,55.14705882352941,1610612755,71,71,2025-04-08T01:05:57Z,3760000,False,-26.0,5.0,1,left,MISS A. Bona driving Layup,[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
378,PT06M13.00S,2025-04-08T01:04:10.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,71,71,2025-04-08T01:07:29Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,377.0,,,,,,,,,,,,,,,,,
379,PT06M13.00S,2025-04-08T01:04:47.8Z,3,REGULAR,jumpball,recovered,[],1629022,,,1610612755,71,71,2025-04-08T01:07:36Z,3780000,False,,,0,,Jump Ball A. Bona vs. A. Burks: Tip to L. Walker IV,"[1629022, 1641737, 202692]",1610612755.0,PHI,heldball,L. Walker IV,1629022.0,Walker IV,L. Walker IV,Bona,1641737.0,Burks,202692.0,,,,,,,,,,,,,,,,,,,,,,
382,PT06M02.00S,2025-04-08T01:04:53.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629022,32.670827858081466,60.29411764705882,1610612755,71,74,2025-04-08T01:04:59Z,3810000,False,-51.0,255.0,1,left,L. Walker IV 25' 3PT step back (21 PTS),[1629022],1610612755.0,PHI,step back,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,25.98,Made,,,,,,,,,,21.0,,,,,,,,
383,PT05M45.00S,2025-04-08T01:05:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,80.1084099868594,50.73529411764706,1610612748,73,74,2025-04-08T01:05:12Z,3820000,False,4.0,134.0,1,right,K. Ware 13' floating Jump Shot (10 PTS) (D. Mitchell 6 AST),"[1642276, 1630558]",1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,13.46,Made,,,,,,,,,,10.0,,,,D. Mitchell,1630558.0,6.0,,
386,PT05M30.00S,2025-04-08T01:05:30.2Z,3,REGULAR,substitution,out,[],202692,,,1610612755,73,74,2025-04-08T01:05:34Z,3850000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M30.00S,2025-04-08T01:05:30.2Z,3,REGULAR,substitution,in,[],203937,,,1610612755,73,74,2025-04-08T01:05:34Z,3860000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M21.00S,2025-04-08T01:05:57.2Z,3,REGULAR,2pt,Jump Shot,[],1629656,14.536793692509855,76.7156862745098,1610612755,73,74,2025-04-08T01:06:03Z,3870000,False,-134.0,84.0,1,left,MISS Q. Grimes 15' step back Shot,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,15.79,Missed,,,,,,,,,,,,,,,,,,
389,PT05M17.00S,2025-04-08T01:06:01.2Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,73,74,2025-04-08T01:06:03Z,3880000,False,,,0,,A. Bona REBOUND (Off:2 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,388.0,,,,,,,,,,7.0,5.0,2.0,,,,,
390,PT05M17.00S,2025-04-08T01:06:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,21.632720105124836,89.2156862745098,1610612755,73,77,2025-04-08T01:06:06Z,3890000,False,-196.0,151.0,1,left,Q. Grimes 24' 3PT  (23 PTS) (A. Bona 1 AST),"[1629656, 1641737]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,,,,23.0,,,,A. Bona,1641737.0,1.0,,
392,PT05M00.00S,2025-04-08T01:06:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,80.50262812089356,40.931372549019606,1610612748,73,77,2025-04-08T01:06:21Z,3910000,False,-45.0,131.0,1,right,MISS K. Ware 13' floating Shot,[1642276],1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,13.84,Missed,,,,,,,,,,,,,,,,,,
393,PT04M58.00S,2025-04-08T01:06:19.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,73,77,2025-04-08T01:06:21Z,3920000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:5),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,392.0,,,,,,,,,,5.0,5.0,0.0,,,,,
394,PT04M53.00S,2025-04-08T01:06:25.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629656,19.004599211563733,41.66666666666667,1610612755,73,77,2025-04-08T01:09:52Z,3930000,False,42.0,126.0,1,left,MISS Q. Grimes 13' running pullup Shot - blocked,"[1629656, 203937]",1610612755.0,PHI,running pullup,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,13.28,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0
395,PT04M53.00S,2025-04-08T01:06:25.1Z,3,REGULAR,block,,[],203937,,,1610612755,73,77,2025-04-08T01:06:28Z,3940000,False,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
396,PT04M49.00S,2025-04-08T01:06:29.1Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,73,77,2025-04-08T01:06:30Z,3950000,False,,,0,,K. Anderson REBOUND (Off:1 Def:6),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,394.0,,,,,,,,,,7.0,6.0,1.0,,,,,
397,PT04M47.00S,2025-04-08T01:06:31.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,93.11760840998686,47.549019607843135,1610612748,75,77,2025-04-08T01:06:37Z,3960000,False,-12.0,12.0,1,right,T. Herro running Layup (12 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,12.0,,,,,,,,
398,PT04M36.00S,2025-04-08T01:06:41.4Z,3,REGULAR,2pt,Jump Shot,[],1629022,22.158344283837057,56.127450980392155,1610612755,75,77,2025-04-08T01:06:45Z,3970000,False,-31.0,156.0,1,left,MISS L. Walker IV 15' pullup Shot,[1629022],1610612755.0,PHI,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Center,15.88,Missed,,,,,,,,,,,,,,,,,,
399,PT04M34.00S,2025-04-08T01:06:44.5Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,75,77,2025-04-08T01:06:44Z,3980000,False,,,0,,A. Bona REBOUND (Off:3 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Center,,,398.0,,,,,,,,,,8.0,5.0,3.0,,,,,
400,PT04M34.00S,2025-04-08T01:06:45.9Z,3,REGULAR,foul,personal,['2freethrow'],1641796,,,1610612755,75,77,2025-04-08T01:07:17Z,3990000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Bona 2 FT),"[1641796, 1641737]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,1627541.0,1.0,0.0,Bona,1641737.0,,,,,,,,,,,,
402,PT04M34.00S,2025-04-08T01:07:31.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641737,,,1610612755,75,77,2025-04-08T01:07:31Z,4010000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT04M34.00S,2025-04-08T01:07:31.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,75,77,2025-04-08T01:07:31Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT04M34.00S,2025-04-08T01:07:54.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641737,,,1610612755,75,78,2025-04-08T01:07:54Z,4030000,False,,,0,,A. Bona Free Throw 2 of 2 (10 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
405,PT04M23.00S,2025-04-08T01:08:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,91.93495400788436,55.88235294117647,1610612748,75,78,2025-04-08T01:08:15Z,4040000,False,29.0,23.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 1630542]",1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,Bagley,1630542.0
406,PT04M23.00S,2025-04-08T01:08:08.5Z,3,REGULAR,block,,[],1630542,,,1610612748,75,78,2025-04-08T01:08:13Z,4050000,False,,,0,,M. Bagley BLOCK (1 BLK),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT04M23.00S,2025-04-08T01:08:08.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,75,78,2025-04-08T01:08:15Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,405.0,,,,,,,,,,,,,,,,,
409,PT04M20.00S,2025-04-08T01:08:34.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,79.45137976346912,90.19607843137256,1610612748,75,78,2025-04-08T01:08:39Z,4080000,False,201.0,141.0,1,right,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
410,PT04M15.00S,2025-04-08T01:08:39.6Z,3,REGULAR,rebound,defensive,[],1630215,,,1610612755,75,78,2025-04-08T01:08:39Z,4090000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,409.0,,,,,,,,,,3.0,3.0,0.0,,,,,
483,PT04M06.00S,2025-04-08T01:08:43.8Z,3,REGULAR,turnover,lost ball,[],1641737,,,1610612755,75,78,2025-04-08T01:22:10Z,4110000,False,,,0,,A. Bona lost ball TURNOVER (3 TO),"[1641737, 1641796]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,Larsson,1641796.0,,,,,,,,,
484,PT04M06.00S,2025-04-08T01:08:43.8Z,3,REGULAR,steal,,[],1641796,,,1610612748,75,78,2025-04-08T01:22:10Z,4120000,False,,,0,,P. Larsson STEAL (2 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT04M02.00S,2025-04-08T01:08:53.1Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,75,78,2025-04-08T01:08:58Z,4130000,False,,,0,,T. Herro bad pass TURNOVER (7 TO),"[1629639, 1630215]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,7.0,Butler,1630215.0,,,,,,,,,
415,PT04M02.00S,2025-04-08T01:08:53.1Z,3,REGULAR,steal,,[],1630215,,,1610612755,75,78,2025-04-08T01:08:55Z,4140000,False,,,0,,J. Butler STEAL (4 STL),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
416,PT03M54.00S,2025-04-08T01:09:00.8Z,3,REGULAR,turnover,bad pass,[],1629656,,,1610612755,75,78,2025-04-08T01:13:32Z,4150000,False,,,0,,Q. Grimes bad pass TURNOVER (3 TO),"[1629656, 1630558]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left,,,,,,,,,3.0,Mitchell,1630558.0,,,,,,,,,
