actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
257,PT04M25.00S,2025-04-06T00:57:39.1Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,43,47,2025-04-06T00:57:41Z,2520000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,256.0,6.0,4.0,2.0,,,,,,,,,,
258,PT04M14.00S,2025-04-06T00:57:50.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,8.360709592641262,62.5,1610612748,45,47,2025-04-06T00:57:55Z,2530000,False,-62.0,26.0,1,left,K. Ware 6' turnaround Hook (2 PTS) (H. Highsmith 2 AST),"[1642276, 1629312]",1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,6.77,Made,2.0,,,,,,,,,,H. Highsmith,1629312.0,2.0,,
259,PT03M58.00S,2025-04-06T00:58:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,79.97700394218134,55.88235294117647,1610612749,45,49,2025-04-06T01:01:49Z,2540000,False,29.0,136.0,1,right,B. Lopez 13' floating Jump Shot (5 PTS) (K. Porter Jr. 1 AST),"[201572, 1629645]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,13.88,Made,5.0,,,,,,,,,,K. Porter Jr.,1629645.0,1.0,,
261,PT03M43.00S,2025-04-06T00:58:21.3Z,2,REGULAR,2pt,Jump Shot,[],1630558,13.091327201051248,68.13725490196079,1610612748,47,49,2025-04-06T00:58:25Z,2560000,False,-91.0,71.0,1,left,D. Mitchell 11' driving floating Jump Shot (10 PTS),[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,11.49,Made,10.0,,,,,,,,,,,,,,
262,PT03M26.00S,2025-04-06T00:58:37.9Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629312,,,1610612749,47,49,2025-04-06T00:58:53Z,2570000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Prince 3 FT),"[1629312, 1627752]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,2.0,0.0,Prince,1627752.0,,,,,
264,PT03M26.00S,2025-04-06T00:59:13.0Z,2,REGULAR,freethrow,1 of 3,[],1627752,,,1610612749,47,50,2025-04-06T00:59:13Z,2590000,False,,,0,,T. Prince Free Throw 1 of 3 (1 PTS),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
265,PT03M26.00S,2025-04-06T00:59:37.5Z,2,REGULAR,freethrow,2 of 3,[],1627752,,,1610612749,47,51,2025-04-06T00:59:37Z,2600000,False,,,0,,T. Prince Free Throw 2 of 3 (2 PTS),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
266,PT03M26.00S,2025-04-06T00:59:38.4Z,2,REGULAR,substitution,out,[],1629312,,,1610612749,47,51,2025-04-06T00:59:44Z,2610000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M26.00S,2025-04-06T00:59:38.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612749,47,51,2025-04-06T00:59:44Z,2620000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M26.00S,2025-04-06T01:00:04.6Z,2,REGULAR,freethrow,3 of 3,[],1627752,,,1610612749,47,52,2025-04-06T01:00:04Z,2630000,False,,,0,,T. Prince Free Throw 3 of 3 (3 PTS),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
269,PT03M17.00S,2025-04-06T01:00:16.7Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612748,47,52,2025-04-06T01:00:38Z,2640000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Ware 2 FT),"[201572, 1642276]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,3.0,0.0,Ware,1642276.0,,,,,
271,PT03M17.00S,2025-04-06T01:00:48.6Z,2,REGULAR,freethrow,1 of 2,[],1642276,,,1610612748,47,52,2025-04-06T01:00:48Z,2660000,False,,,0,,MISS K. Ware Free Throw 1 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
272,PT03M17.00S,2025-04-06T01:00:48.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,47,52,2025-04-06T01:00:48Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,
273,PT03M17.00S,2025-04-06T01:00:49.2Z,2,REGULAR,substitution,out,[],201572,,,1610612748,47,52,2025-04-06T01:00:56Z,2680000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M17.00S,2025-04-06T01:00:49.2Z,2,REGULAR,substitution,out,[],1631260,,,1610612748,47,52,2025-04-06T01:00:56Z,2690000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M17.00S,2025-04-06T01:00:49.2Z,2,REGULAR,substitution,in,[],203507,,,1610612748,47,52,2025-04-06T01:00:56Z,2700000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M17.00S,2025-04-06T01:00:49.2Z,2,REGULAR,substitution,in,[],1631157,,,1610612748,47,52,2025-04-06T01:00:56Z,2710000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M17.00S,2025-04-06T01:01:14.0Z,2,REGULAR,freethrow,2 of 2,[],1642276,,,1610612748,48,52,2025-04-06T01:01:14Z,2720000,False,,,0,,K. Ware Free Throw 2 of 2 (3 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
278,PT03M04.00S,2025-04-06T01:01:28.5Z,2,REGULAR,3pt,Jump Shot,[],1628398,93.51182654402102,3.431372549019608,1610612749,48,52,2025-04-06T01:01:34Z,2730000,False,-233.0,8.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,23.3,Missed,,,,,,,,,,,,,,,
279,PT03M02.00S,2025-04-06T01:01:30.5Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,48,52,2025-04-06T01:01:34Z,2740000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,,,,,,,278.0,1.0,1.0,0.0,,,,,,,,,,
280,PT02M55.00S,2025-04-06T01:01:38.2Z,2,REGULAR,2pt,Jump Shot,[],1628389,6.258212877792378,67.64705882352942,1610612748,48,52,2025-04-06T01:01:46Z,2750000,False,-88.0,6.0,1,left,MISS B. Adebayo 8' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,8.84,Missed,,,,,,,,,,,,,,,
281,PT02M52.00S,2025-04-06T01:01:41.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,48,52,2025-04-06T01:01:46Z,2760000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,280.0,4.0,4.0,0.0,,,,,,,,,,
282,PT02M45.00S,2025-04-06T01:01:47.2Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,48,52,2025-04-06T01:01:52Z,2770000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),"[203507, 1630558]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,1.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,,
283,PT02M45.00S,2025-04-06T01:01:47.2Z,2,REGULAR,steal,,[],1630558,,,1610612748,48,52,2025-04-06T01:01:49Z,2780000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT02M40.00S,2025-04-06T01:01:52.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,6.258212877792378,48.77450980392157,1610612748,50,52,2025-04-06T01:02:01Z,2790000,False,6.0,6.0,1,left,D. Mitchell running finger roll Layup (12 PTS),[1630558],1610612748.0,MIA,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.88,Made,12.0,,,,,,,,,,,,,,
285,PT02M30.00S,2025-04-06T01:02:06.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,50,52,2025-04-06T01:02:06Z,2800000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M30.00S,2025-04-06T01:02:34.2Z,2,REGULAR,substitution,out,[],1629645,,,1610612749,50,52,2025-04-06T01:04:53Z,2810000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M30.00S,2025-04-06T01:02:34.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612749,50,52,2025-04-06T01:04:53Z,2820000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M13.00S,2025-04-06T01:05:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629018,65.91655716162943,52.94117647058824,1610612749,50,52,2025-04-06T01:05:45Z,2830000,False,15.0,268.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,26.83,Missed,,,,,,,,,,,,,,,
290,PT02M11.00S,2025-04-06T01:05:22.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,50,52,2025-04-06T01:05:45Z,2840000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,289.0,5.0,4.0,1.0,,,,,,,,,,
291,PT02M05.00S,2025-04-06T01:05:27.8Z,2,REGULAR,2pt,Jump Shot,[],1642276,10.726018396846255,32.1078431372549,1610612748,52,52,2025-04-06T01:05:37Z,2850000,False,89.0,48.0,1,left,K. Ware 10' floating Jump Shot (5 PTS) (D. Mitchell 3 AST),"[1642276, 1630558]",1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,10.17,Made,5.0,,,,,,,,,,D. Mitchell,1630558.0,3.0,,
293,PT01M37.00S,2025-04-06T01:05:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629018,86.5473061760841,94.85294117647058,1610612749,52,52,2025-04-06T01:07:18Z,2870000,False,224.0,74.0,1,right,MISS G. Trent Jr. pullup 3PT,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,23.62,Missed,,,,,,,,,,,,,,,
294,PT01M36.00S,2025-04-06T01:05:56.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,52,52,2025-04-06T01:07:57Z,2880000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,293.0,6.0,5.0,1.0,,,,,,,,,,
295,PT01M35.00S,2025-04-06T01:06:01.2Z,2,REGULAR,foul,personal,[],1631157,,,1610612748,52,52,2025-04-06T01:06:14Z,2890000,False,,,0,,R. Rollins personal FOUL (3 PF),"[1631157, 1628389]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,,,,,,,,,,,202026.0,3.0,0.0,Adebayo,1628389.0,,,,,
297,PT01M35.00S,2025-04-06T01:06:12.0Z,2,REGULAR,substitution,out,[],1631157,,,1610612748,52,52,2025-04-06T01:06:17Z,2910000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M35.00S,2025-04-06T01:06:12.0Z,2,REGULAR,substitution,in,[],1629645,,,1610612748,52,52,2025-04-06T01:06:17Z,2920000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M17.00S,2025-04-06T01:06:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.982260183968464,50.98039215686274,1610612748,52,52,2025-04-06T01:08:30Z,2930000,False,-5.0,98.0,1,left,MISS B. Adebayo 9' driving floating bank Shot,[1628389],1610612748.0,MIA,driving floating bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,9.78,Missed,,,,,,,,,,,,,,,
300,PT01M13.00S,2025-04-06T01:06:47.7Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,52,52,2025-04-06T01:06:48Z,2940000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,,
301,PT00M59.70S,2025-04-06T01:07:03.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,89.04402102496715,55.392156862745104,1610612749,52,54,2025-04-06T01:07:26Z,2950000,False,27.0,50.0,1,right,G. Antetokounmpo turnaround Hook (12 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,5.73,Made,12.0,,,,,,,,,,,,,,
303,PT00M55.50S,2025-04-06T01:07:32.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612748,52,54,2025-04-06T01:07:40Z,2970000,False,,,0,,K. Kuzma personal FOUL (1 PF) (Adebayo 2 FT),"[1628398, 1628389]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Adebayo,1628389.0,,,,,
305,PT00M55.50S,2025-04-06T01:07:58.5Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,53,54,2025-04-06T01:07:58Z,2990000,False,,,0,,B. Adebayo Free Throw 1 of 2 (22 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
306,PT00M55.50S,2025-04-06T01:08:16.6Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,54,54,2025-04-06T01:08:16Z,3000000,False,,,0,,B. Adebayo Free Throw 2 of 2 (23 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
307,PT00M38.20S,2025-04-06T01:08:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,68.80749014454665,33.57843137254902,1610612749,54,54,2025-04-06T01:08:43Z,3010000,False,-82.0,241.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.43,Missed,,,,,,,,,,,,,,,
308,PT00M34.60S,2025-04-06T01:08:41.2Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,54,54,2025-04-06T01:08:43Z,3020000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,307.0,4.0,3.0,1.0,,,,,,,,,,
309,PT00M23.00S,2025-04-06T01:08:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,11.908672798948752,45.83333333333333,1610612748,54,54,2025-04-06T01:08:58Z,3030000,False,21.0,59.0,1,left,MISS D. Mitchell 6' driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,6.29,Missed,,,,,,,,,,,,,,,
310,PT00M19.90S,2025-04-06T01:08:55.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,54,2025-04-06T01:09:59Z,3040000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,309.0,5.0,5.0,0.0,,,,,,,,,,
311,PT00M06.60S,2025-04-06T01:09:09.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,82.7365308804205,6.61764705882353,1610612749,54,57,2025-04-06T01:10:22Z,3050000,False,-217.0,110.0,1,right,K. Kuzma 24' 3PT  (7 PTS) (K. Porter Jr. 2 AST),"[1628398, 1629645]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,24.31,Made,7.0,,,,,,,,,,K. Porter Jr.,1629645.0,2.0,,
313,PT00M02.60S,2025-04-06T01:09:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,25.443495400788436,17.892156862745097,1610612748,57,57,2025-04-06T01:10:35Z,3062500,False,161.0,187.0,1,left,D. Robinson 24' 3PT pullup (9 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,24.62,Made,9.0,,,,,,,,,,,,,,
314,PT00M00.20S,2025-04-06T01:09:27.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,31.35676741130092,48.77450980392157,1610612749,57,57,2025-04-06T01:11:35Z,3065000,False,-6.0,593.0,1,right,MISS K. Kuzma 59' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,59.27,Missed,,,,,,,,,,,,,,,
315,PT00M00.10S,2025-04-06T01:09:27.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,57,57,2025-04-06T01:11:35Z,3067500,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,314.0,,,,,,,,,,,,,
316,PT00M00.00S,2025-04-06T01:09:32.4Z,2,REGULAR,period,end,[],0,,,1610612749,57,57,2025-04-06T01:09:32Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-04-06T01:23:48.4Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612749,57,57,2025-04-06T01:24:42Z,3110000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-04-06T01:23:48.4Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612749,57,57,2025-04-06T01:24:42Z,3120000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-04-06T01:23:48.4Z,3,REGULAR,substitution,out,['startperiod'],1629645,,,1610612749,57,57,2025-04-06T01:24:42Z,3130000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-04-06T01:23:48.4Z,3,REGULAR,substitution,in,['startperiod'],202692,,,1610612749,57,57,2025-04-06T01:24:42Z,3140000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-04-06T01:23:48.4Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,57,57,2025-04-06T01:24:42Z,3150000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-04-06T01:23:48.4Z,3,REGULAR,substitution,in,['startperiod'],1631157,,,1610612749,57,57,2025-04-06T01:24:42Z,3160000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-04-06T01:24:48.8Z,3,REGULAR,period,start,[],0,,,1610612749,57,57,2025-04-06T01:24:48Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M39.00S,2025-04-06T01:25:09.3Z,3,REGULAR,2pt,Jump Shot,[],203507,23.73521681997372,32.35294117647059,1610612749,57,59,2025-04-06T01:25:15Z,3180000,False,88.0,171.0,1,left,G. Antetokounmpo 19' pullup Jump Shot (14 PTS) (R. Rollins 1 AST),"[203507, 1631157]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,19.21,Made,14.0,,,,,,,,,,R. Rollins,1631157.0,1.0,,
326,PT11M16.00S,2025-04-06T01:25:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628389,67.36202365308804,40.68627450980392,1610612748,57,59,2025-04-06T01:25:49Z,3200000,False,-47.0,254.0,1,right,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,25.85,Missed,,,,,,,,,,,,,,,
327,PT11M14.00S,2025-04-06T01:25:35.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,57,59,2025-04-06T01:25:49Z,3210000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,326.0,6.0,6.0,0.0,,,,,,,,,,
328,PT11M00.00S,2025-04-06T01:25:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.703679369250986,50.245098039215684,1610612749,57,61,2025-04-06T01:26:47Z,3220000,False,-1.0,20.0,1,left,G. Antetokounmpo cutting finger roll Layup (16 PTS) (R. Rollins 2 AST),"[203507, 1631157]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.99,Made,16.0,,,,,,,,,,R. Rollins,1631157.0,2.0,,
330,PT10M51.00S,2025-04-06T01:25:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,93.9060446780552,47.794117647058826,1610612748,59,61,2025-04-06T01:28:56Z,3240000,False,-11.0,5.0,1,right,B. Adebayo driving floating bank Jump Shot (25 PTS) (P. Larsson 3 AST),"[1628389, 1641796]",1610612748.0,MIA,driving floating bank,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.2,Made,25.0,,,,,,,,,,P. Larsson,1641796.0,3.0,,
331,PT10M39.00S,2025-04-06T01:26:08.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.258212877792378,50.245098039215684,1610612749,59,63,2025-04-06T01:26:23Z,3250000,False,-1.0,6.0,1,left,G. Antetokounmpo driving DUNK (18 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.64,Made,18.0,,,,,,,,,,,,,,
332,PT10M14.00S,2025-04-06T01:26:33.1Z,3,REGULAR,3pt,Jump Shot,[],202692,93.77463863337714,96.32352941176471,1610612748,59,63,2025-04-06T01:26:39Z,3260000,False,232.0,6.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,23.17,Missed,,,,,,,,,,,,,,,
333,PT10M13.00S,2025-04-06T01:26:34.1Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,59,63,2025-04-06T01:29:49Z,3270000,False,,,0,,K. Ware REBOUND (Off:2 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,,,,,332.0,5.0,3.0,2.0,,,,,,,,,,
334,PT10M11.00S,2025-04-06T01:26:39.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642276,88.78120893561103,49.50980392156863,1610612748,61,63,2025-04-06T01:29:55Z,3280000,False,-2.0,53.0,1,right,K. Ware floating Jump Shot (7 PTS),[1642276],1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Made,7.0,,,,,,,,,,,,,,
335,PT09M52.00S,2025-04-06T01:26:59.7Z,3,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612749,61,63,2025-04-06T01:27:11Z,3290000,False,,,0,,K. Ware shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1642276, 203507]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1630886.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
337,PT09M52.00S,2025-04-06T01:27:41.3Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,61,64,2025-04-06T01:28:10Z,3310000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
338,PT09M52.00S,2025-04-06T01:27:41.3Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,61,64,2025-04-06T01:28:10Z,3320000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
