actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT10M03.00S,2025-01-19T20:42:57.9Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,26,32,2025-01-19T20:43:04Z,1700000,False,,,0,,S. Castle bad pass TURNOVER (3 TO),"[1642264, 1631170]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,,,,,,,,,,,Jaquez Jr.,1631170.0
172,PT10M03.00S,2025-01-19T20:42:57.9Z,2,REGULAR,steal,,[],1631170,,,1610612748,26,32,2025-01-19T20:43:02Z,1710000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
174,PT09M53.00S,2025-01-19T20:43:08.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,90.09526938239159,59.31372549019608,1610612748,26,32,2025-01-19T20:43:16Z,1730000,False,47.0,41.0,1,right,MISS T. Rozier 6' driving floating bank Shot,[1626179],1610612748.0,MIA,driving floating bank,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
175,PT09M47.00S,2025-01-19T20:43:13.5Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,26,32,2025-01-19T20:43:13Z,1740000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,
176,PT09M41.00S,2025-01-19T20:43:19.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,12.697109067017081,58.57843137254902,1610612759,26,34,2025-01-19T20:43:23Z,1750000,False,-43.0,67.0,1,left,K. Johnson 7' driving floating Jump Shot (2 PTS) (T. Jones 1 AST),"[1629640, 1630200]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
178,PT09M34.00S,2025-01-19T20:43:27.0Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612748,26,34,2025-01-19T20:43:30Z,1770000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1629646]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Bassey,1629646.0
179,PT09M34.00S,2025-01-19T20:43:27.0Z,2,REGULAR,steal,,[],1629646,,,1610612759,26,34,2025-01-19T20:43:29Z,1780000,False,,,0,,C. Bassey STEAL (2 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
180,PT09M30.00S,2025-01-19T20:43:32.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629640,8.623521681997373,44.6078431372549,1610612759,26,36,2025-01-19T20:43:53Z,1790000,False,27.0,29.0,1,left,K. Johnson running Layup (4 PTS),[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.93,Made,4.0,,,,,,,,,,,,,,,,,
181,PT09M29.00S,2025-01-19T20:43:38.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,36,2025-01-19T20:43:38Z,1800000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M10.00S,2025-01-19T20:46:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.40932982917214,56.372549019607845,1610612748,26,36,2025-01-19T20:47:02Z,1810000,False,32.0,28.0,1,right,MISS J. Jaquez Jr. driving Layup - blocked,"[1631170, 1629640]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,Johnson,1629640.0,,
183,PT09M10.00S,2025-01-19T20:46:55.1Z,2,REGULAR,block,,[],1629640,,,1610612748,26,36,2025-01-19T20:46:57Z,1820000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
184,PT09M07.00S,2025-01-19T20:46:58.1Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,26,36,2025-01-19T20:47:02Z,1830000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,
185,PT09M06.00S,2025-01-19T20:47:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,5.338370565045992,54.166666666666664,1610612759,26,36,2025-01-19T20:47:07Z,1840000,False,-21.0,-2.0,1,left,MISS K. Johnson running Layup - blocked,"[1629640, 1642276]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,Ware,1642276.0,,
186,PT09M06.00S,2025-01-19T20:47:00.0Z,2,REGULAR,block,,[],1642276,,,1610612759,26,36,2025-01-19T20:47:03Z,1850000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT09M06.00S,2025-01-19T20:47:00.0Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,26,36,2025-01-19T20:47:07Z,1860000,False,,,0,,S. Castle REBOUND (Off:2 Def:0),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,185.0,2.0,0.0,2.0,,,,,,,,
188,PT09M00.00S,2025-01-19T20:47:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642264,7.440867279894875,47.05882352941176,1610612759,26,36,2025-01-19T20:47:15Z,1870000,False,15.0,17.0,1,left,MISS S. Castle Layup - blocked,"[1642264, 1631170]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,Jaquez Jr.,1631170.0,,
189,PT09M00.00S,2025-01-19T20:47:05.6Z,2,REGULAR,block,,[],1631170,,,1610612759,26,36,2025-01-19T20:47:08Z,1880000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT08M57.00S,2025-01-19T20:47:08.6Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,26,36,2025-01-19T20:50:04Z,1890000,False,,,0,,S. Castle REBOUND (Off:3 Def:0),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,188.0,3.0,0.0,3.0,,,,,,,,
191,PT08M56.00S,2025-01-19T20:47:11.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,32.53942181340342,45.09803921568628,1610612759,26,39,2025-01-19T20:49:49Z,1900000,False,25.0,253.0,1,left,T. Jones 25' 3PT  (3 PTS) (J. Champagnie 1 AST),"[1630200, 1630577]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.46,Made,3.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
193,PT08M45.00S,2025-01-19T20:47:20.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,92.46057818659659,48.28431372549019,1610612748,28,39,2025-01-19T20:47:25Z,1920000,False,-9.0,18.0,1,right,K. Ware alley-oop DUNK (6 PTS) (T. Rozier 1 AST),"[1642276, 1626179]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.03,Made,6.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,
195,PT08M29.00S,2025-01-19T20:47:35.7Z,2,REGULAR,2pt,Jump Shot,[],1642264,11.777266754270697,31.61764705882353,1610612759,28,39,2025-01-19T20:47:44Z,1940000,False,92.0,58.0,1,left,MISS S. Castle 10' pullup bank Shot,[1642264],1610612759.0,SAS,pullup bank,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,10.88,Missed,,,,,,,,,,,,,,,,,,
196,PT08M27.00S,2025-01-19T20:47:37.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,28,39,2025-01-19T20:47:44Z,1950000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,
197,PT08M23.00S,2025-01-19T20:47:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631170,89.83245729303549,40.19607843137255,1610612748,30,39,2025-01-19T20:47:50Z,1960000,False,-49.0,43.0,1,right,J. Jaquez Jr. 6' running Layup (4 PTS),[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,4.0,,,,,,,,,,,,,,,,,
198,PT08M09.00S,2025-01-19T20:47:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629646,16.507884362680684,49.754901960784316,1610612759,30,39,2025-01-19T20:48:03Z,1970000,False,1.0,103.0,1,left,MISS C. Bassey 10' floating Shot,[1629646],1610612759.0,SAS,floating,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,10.27,Missed,,,,,,,,,,,,,,,,,,
199,PT08M06.00S,2025-01-19T20:47:59.8Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612759,30,39,2025-01-19T20:47:59Z,1980000,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,198.0,3.0,2.0,1.0,,,,,,,,
200,PT08M03.00S,2025-01-19T20:48:03.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,32.933639947437584,44.36274509803921,1610612759,30,39,2025-01-19T20:48:09Z,1990000,False,28.0,257.0,1,left,MISS J. Champagnie 25' pullup 3PT,[1630577],1610612759.0,SAS,pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
201,PT07M59.00S,2025-01-19T20:48:07.0Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,30,39,2025-01-19T20:48:09Z,2000000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,
202,PT07M51.00S,2025-01-19T20:48:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629639,68.15045992115637,33.088235294117645,1610612748,30,39,2025-01-19T20:52:49Z,2010000,False,-85.0,247.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
203,PT07M46.00S,2025-01-19T20:48:19.7Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,30,39,2025-01-19T20:48:21Z,2020000,False,,,0,,C. Bassey REBOUND (Off:1 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202.0,4.0,3.0,1.0,,,,,,,,
204,PT07M26.00S,2025-01-19T20:48:39.3Z,2,REGULAR,2pt,Jump Shot,[],1630200,10.726018396846255,32.1078431372549,1610612759,30,39,2025-01-19T20:48:51Z,2030000,False,89.0,48.0,1,left,MISS T. Jones 10' driving bank Shot,[1630200],1610612759.0,SAS,driving bank,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,10.17,Missed,,,,,,,,,,,,,,,,,,
205,PT07M24.00S,2025-01-19T20:48:41.3Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,30,39,2025-01-19T20:48:51Z,2040000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,
206,PT07M20.00S,2025-01-19T20:49:00.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,93.11760840998686,52.69607843137255,1610612748,32,39,2025-01-19T20:49:18Z,2050000,False,13.0,12.0,1,right,T. Rozier running finger roll Layup (4 PTS),[1626179],1610612748.0,MIA,running finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.82,Made,4.0,,,,,,,,,,,,,,,,,
207,PT07M19.00S,2025-01-19T20:49:11.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,32,39,2025-01-19T20:49:11Z,2060000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M19.00S,2025-01-19T20:51:33.4Z,2,REGULAR,substitution,out,[],1631107,,,1610612759,32,39,2025-01-19T20:51:50Z,2070000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M19.00S,2025-01-19T20:51:33.4Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,32,39,2025-01-19T20:51:50Z,2080000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M19.00S,2025-01-19T20:51:33.4Z,2,REGULAR,substitution,out,[],1629646,,,1610612759,32,39,2025-01-19T20:51:50Z,2090000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M19.00S,2025-01-19T20:51:33.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612759,32,39,2025-01-19T20:51:50Z,2100000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M19.00S,2025-01-19T20:51:33.4Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,32,39,2025-01-19T20:51:50Z,2110000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M19.00S,2025-01-19T20:51:33.4Z,2,REGULAR,substitution,in,[],203084,,,1610612759,32,39,2025-01-19T20:51:50Z,2120000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M55.00S,2025-01-19T20:52:13.6Z,2,REGULAR,2pt,Jump Shot,[],1630577,4.944152431011826,67.40196078431373,1610612759,32,39,2025-01-19T20:54:43Z,2130000,False,-87.0,-6.0,1,left,MISS J. Champagnie 8' floating Shot,[1630577],1610612759.0,SAS,floating,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,8.72,Missed,,,,,,,,,,,,,,,,,,
215,PT06M52.00S,2025-01-19T20:52:16.6Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,32,39,2025-01-19T20:52:19Z,2140000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,214.0,4.0,4.0,0.0,,,,,,,,
216,PT06M41.00S,2025-01-19T20:52:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,93.11760840998686,45.588235294117645,1610612748,32,39,2025-01-19T20:52:33Z,2150000,False,-22.0,12.0,1,right,MISS K. Ware Layup,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
217,PT06M38.00S,2025-01-19T20:52:30.7Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,32,39,2025-01-19T20:52:33Z,2160000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,
218,PT06M37.00S,2025-01-19T20:52:31.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,93.64323258869908,47.30392156862745,1610612748,32,39,2025-01-19T20:52:38Z,2170000,False,-13.0,7.0,1,right,MISS K. Ware Layup - blocked,"[1642276, 1641705]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
219,PT06M37.00S,2025-01-19T20:52:31.7Z,2,REGULAR,block,,[],1641705,,,1610612748,32,39,2025-01-19T20:52:36Z,2180000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT06M33.00S,2025-01-19T20:52:35.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,32,39,2025-01-19T20:52:38Z,2190000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,218.0,4.0,4.0,0.0,,,,,,,,
221,PT06M33.00S,2025-01-19T20:52:39.0Z,2,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,32,39,2025-01-19T20:52:45Z,2200000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (1 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,202058.0,1.0,,,,,,,,,,,,
223,PT06M21.00S,2025-01-19T20:53:01.9Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,32,39,2025-01-19T20:53:13Z,2220000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M21.00S,2025-01-19T20:53:01.9Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,32,39,2025-01-19T20:53:13Z,2230000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M21.00S,2025-01-19T20:53:01.9Z,2,REGULAR,substitution,out,[],1642264,,,1610612748,32,39,2025-01-19T20:53:13Z,2240000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M21.00S,2025-01-19T20:53:01.9Z,2,REGULAR,substitution,in,[],202710,,,1610612748,32,39,2025-01-19T20:53:13Z,2250000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M21.00S,2025-01-19T20:53:01.9Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,32,39,2025-01-19T20:53:13Z,2260000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M21.00S,2025-01-19T20:53:01.9Z,2,REGULAR,substitution,in,[],1630170,,,1610612748,32,39,2025-01-19T20:53:13Z,2270000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M16.00S,2025-01-19T20:53:30.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642276,76.82325886990802,86.02941176470588,1610612748,32,39,2025-01-19T20:53:36Z,2280000,False,180.0,165.0,1,right,MISS K. Ware 24' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
230,PT06M12.00S,2025-01-19T20:53:34.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,32,39,2025-01-19T20:53:36Z,2290000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,229.0,5.0,5.0,0.0,,,,,,,,
231,PT06M03.00S,2025-01-19T20:53:43.4Z,2,REGULAR,turnover,bad pass,[],1630200,,,1610612759,32,39,2025-01-19T20:53:49Z,2300000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1628389]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Adebayo,1628389.0
232,PT06M03.00S,2025-01-19T20:53:43.4Z,2,REGULAR,steal,,[],1628389,,,1610612748,32,39,2025-01-19T20:53:47Z,2310000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT05M45.00S,2025-01-19T20:54:01.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,69.72733245729303,71.81372549019608,1610612748,32,39,2025-01-19T20:57:50Z,2320000,False,109.0,232.0,1,right,MISS T. Rozier 25' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
234,PT05M41.00S,2025-01-19T20:54:05.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,32,39,2025-01-19T20:56:44Z,2330000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,233.0,2.0,1.0,1.0,,,,,,,,
235,PT05M34.00S,2025-01-19T20:54:12.8Z,2,REGULAR,2pt,Jump Shot,[],1641705,8.754927726675426,75.73529411764706,1610612759,32,39,2025-01-19T20:54:20Z,2340000,False,-129.0,30.0,1,left,MISS V. Wembanyama 13' step back Shot,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,13.21,Missed,,,,,,,,,,,,,,,,,,
236,PT05M32.00S,2025-01-19T20:54:14.8Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,32,39,2025-01-19T20:54:33Z,2350000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,
237,PT05M26.00S,2025-01-19T20:54:20.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,75.64060446780552,84.80392156862744,1610612748,35,39,2025-01-19T20:54:28Z,2360000,False,174.0,176.0,1,right,D. Robinson 24' 3PT pullup (7 PTS) (T. Rozier 2 AST),"[1629130, 1626179]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,24.78,Made,7.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
239,PT05M07.00S,2025-01-19T20:54:38.5Z,2,REGULAR,2pt,Jump Shot,[],1630170,23.47240473061761,40.931372549019606,1610612759,35,41,2025-01-19T20:54:44Z,2380000,False,45.0,168.0,1,left,D. Vassell 17' pullup bank Jump Shot (9 PTS) (V. Wembanyama 2 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup bank,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,17.41,Made,9.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,,,,,
241,PT04M44.00S,2025-01-19T20:55:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.51182654402102,51.71568627450981,1610612748,35,41,2025-01-19T20:55:06Z,2400000,False,9.0,8.0,1,right,MISS B. Adebayo alley-oop Layup,[1628389],1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
242,PT04M42.00S,2025-01-19T20:55:04.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,35,41,2025-01-19T20:56:27Z,2410000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,241.0,6.0,6.0,0.0,,,,,,,,
243,PT04M34.00S,2025-01-19T20:55:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.30946123521682,48.77450980392157,1610612759,35,41,2025-01-19T20:55:22Z,2420000,False,6.0,16.0,1,left,MISS H. Barnes driving Layup - blocked,"[203084, 1628389]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,Adebayo,1628389.0,,
244,PT04M34.00S,2025-01-19T20:55:12.9Z,2,REGULAR,block,,[],1628389,,,1610612759,35,41,2025-01-19T20:55:15Z,2430000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT04M30.00S,2025-01-19T20:55:16.9Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,35,41,2025-01-19T20:55:22Z,2440000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,
246,PT04M20.00S,2025-01-19T20:55:26.7Z,2,REGULAR,3pt,Jump Shot,[],1642276,69.33311432325887,33.82352941176471,1610612748,38,41,2025-01-19T20:55:31Z,2450000,False,-81.0,236.0,1,right,K. Ware 24' 3PT  (9 PTS) (B. Adebayo 3 AST),"[1642276, 1628389]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,24.93,Made,9.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,
