actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
176,PT10M14.00S,2025-03-08T01:44:39.9Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,27,36,2025-03-08T01:44:39Z,1740000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,175.0,2.0,1.0,1.0,,,
177,PT10M09.00S,2025-03-08T01:44:44.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,3.235873850197109,96.07843137254902,1610612750,27,36,2025-03-08T01:44:49Z,1750000,False,-230.0,-22.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
178,PT10M06.00S,2025-03-08T01:44:47.5Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,27,36,2025-03-08T01:44:49Z,1760000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,177.0,2.0,2.0,0.0,,,
179,PT09M54.00S,2025-03-08T01:44:59.9Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612748,27,36,2025-03-08T01:45:04Z,1770000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 201144]",1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Conley,201144.0
180,PT09M54.00S,2025-03-08T01:44:59.9Z,2,REGULAR,steal,,[],201144,,,1610612750,27,36,2025-03-08T01:45:02Z,1780000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
181,PT09M40.00S,2025-03-08T01:45:12.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,24.26084099868594,87.5,1610612750,27,36,2025-03-08T01:45:17Z,1790000,False,-188.0,176.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
182,PT09M38.00S,2025-03-08T01:45:14.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,27,36,2025-03-08T01:45:17Z,1800000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,181.0,1.0,1.0,0.0,,,
183,PT09M33.00S,2025-03-08T01:45:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,92.59198423127464,57.107843137254896,1610612748,27,36,2025-03-08T01:45:33Z,1810000,False,36.0,17.0,1,right,MISS J. Jaquez Jr. driving Layup - blocked,"[1631170, 1629638]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,Alexander-Walker,1629638.0,,,,,,,
184,PT09M33.00S,2025-03-08T01:45:22.4Z,2,REGULAR,block,,[],1629638,,,1610612748,27,36,2025-03-08T01:45:24Z,1820000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT09M33.00S,2025-03-08T01:45:22.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,27,36,2025-03-08T01:45:33Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,183.0,,,,,,
187,PT09M33.00S,2025-03-08T01:45:28.1Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,27,36,2025-03-08T01:45:36Z,1850000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M33.00S,2025-03-08T01:45:28.1Z,2,REGULAR,substitution,out,[],1630162,,,1610612748,27,36,2025-03-08T01:45:36Z,1860000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M33.00S,2025-03-08T01:45:28.1Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,27,36,2025-03-08T01:45:36Z,1870000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M33.00S,2025-03-08T01:45:28.1Z,2,REGULAR,substitution,in,[],1641740,,,1610612748,27,36,2025-03-08T01:45:36Z,1880000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M33.00S,2025-03-08T01:45:46.8Z,2,REGULAR,foul,personal,[],1641740,,,1610612748,27,36,2025-03-08T01:45:53Z,1890000,False,,,0,,J. Clark personal FOUL (1 PF),"[1641740, 1629639]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
193,PT09M25.00S,2025-03-08T01:46:10.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,92.06636005256242,51.470588235294116,1610612748,29,36,2025-03-08T01:46:16Z,1910000,False,7.0,22.0,1,right,B. Adebayo driving DUNK (10 PTS) (K. Anderson 1 AST),"[1628389, 203937]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.33,Made,10.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
195,PT09M06.00S,2025-03-08T01:46:28.5Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612750,29,36,2025-03-08T01:46:32Z,1930000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 203937]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0
196,PT09M06.00S,2025-03-08T01:46:28.5Z,2,REGULAR,steal,,[],203937,,,1610612748,29,36,2025-03-08T01:46:30Z,1940000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
197,PT08M55.00S,2025-03-08T01:46:39.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,72.88107752956637,16.176470588235293,1610612748,29,36,2025-03-08T01:46:45Z,1950000,False,-169.0,202.0,1,right,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
198,PT08M54.00S,2025-03-08T01:46:44.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,29,36,2025-03-08T01:46:44Z,1960000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,197.0,,,,,,
200,PT08M54.00S,2025-03-08T01:46:46.8Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,29,36,2025-03-08T01:46:54Z,1980000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M54.00S,2025-03-08T01:46:46.8Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,29,36,2025-03-08T01:46:54Z,1990000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M41.00S,2025-03-08T01:47:14.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,24.917871222076215,13.725490196078432,1610612750,29,36,2025-03-08T01:47:19Z,2000000,False,181.0,182.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
203,PT08M38.00S,2025-03-08T01:47:17.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,36,2025-03-08T01:47:19Z,2010000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202.0,5.0,4.0,1.0,,,
204,PT08M30.00S,2025-03-08T01:47:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.11760840998686,47.794117647058826,1610612748,29,36,2025-03-08T01:47:32Z,2020000,False,-11.0,12.0,1,right,MISS T. Rozier driving finger roll Layup,[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
205,PT08M27.00S,2025-03-08T01:47:28.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,29,36,2025-03-08T01:47:32Z,2030000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204.0,1.0,1.0,0.0,,,
206,PT08M22.00S,2025-03-08T01:47:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,10.068988173455978,51.470588235294116,1610612750,29,38,2025-03-08T01:47:43Z,2040000,False,-7.0,42.0,1,left,N. Alexander-Walker pullup Jump Shot (5 PTS) (J. McDaniels 2 AST),"[1629638, 1630183]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,4.27,Made,5.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
207,PT08M10.00S,2025-03-08T01:47:45.5Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,29,38,2025-03-08T01:47:49Z,2050000,False,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1641740]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Clark,1641740.0
208,PT08M10.00S,2025-03-08T01:47:45.5Z,2,REGULAR,steal,,[],1641740,,,1610612750,29,38,2025-03-08T01:47:47Z,2060000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
209,PT08M08.00S,2025-03-08T01:47:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641740,6.1268068331143235,48.529411764705884,1610612750,29,40,2025-03-08T01:47:58Z,2070000,False,7.0,5.0,1,left,J. Clark running finger roll Layup (2 PTS),[1641740],1610612750.0,MIN,running finger roll,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,,,,,,,,,,,,,,,,,
210,PT08M08.00S,2025-03-08T01:47:55.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,29,40,2025-03-08T01:47:55Z,2080000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,out,[],1626179,,,1610612748,29,40,2025-03-08T01:50:38Z,2090000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,29,40,2025-03-08T01:50:38Z,2100000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,out,[],203937,,,1610612748,29,40,2025-03-08T01:50:38Z,2110000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612748,29,40,2025-03-08T01:50:38Z,2120000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,29,40,2025-03-08T01:50:38Z,2130000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,in,[],1629312,,,1610612748,29,40,2025-03-08T01:50:38Z,2140000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,29,40,2025-03-08T01:50:38Z,2150000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M08.00S,2025-03-08T01:47:59.4Z,2,REGULAR,substitution,in,[],203944,,,1610612748,29,40,2025-03-08T01:50:38Z,2160000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M44.00S,2025-03-08T01:51:10.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.38699080157687,60.049019607843135,1610612748,29,40,2025-03-08T01:52:07Z,2170000,False,50.0,57.0,1,right,MISS T. Herro 7' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
221,PT07M42.00S,2025-03-08T01:51:12.8Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,29,40,2025-03-08T01:51:16Z,2180000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,220.0,2.0,2.0,0.0,,,
222,PT07M33.00S,2025-03-08T01:51:25.0Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,29,40,2025-03-08T01:51:31Z,2190000,False,,,0,,J. Randle lost ball out-of-bounds TURNOVER (1 TO),[203944],1610612750.0,MIN,lost ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,201246.0,,,,,,,,,,,1.0,,
223,PT07M26.00S,2025-03-08T01:51:36.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,66.5735873850197,41.42156862745098,1610612748,32,40,2025-03-08T01:51:42Z,2200000,False,-43.0,262.0,1,right,D. Robinson 26' 3PT pullup (6 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.52,Made,6.0,,,,,,,,,,,,,,,,,
224,PT07M13.00S,2025-03-08T01:51:48.3Z,2,REGULAR,3pt,Jump Shot,[],201144,31.61957950065703,26.96078431372549,1610612750,32,43,2025-03-08T01:52:04Z,2210000,False,115.0,245.0,1,left,M. Conley 27' 3PT pullup (8 PTS),[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,27.05,Made,8.0,,,,,,,,,,,,,,,,,
225,PT06M52.00S,2025-03-08T01:52:10.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.25558475689881,44.85294117647059,1610612748,32,43,2025-03-08T01:52:16Z,2220000,False,-26.0,58.0,1,right,MISS B. Adebayo 6' Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,,,,,,,,,,,,,,,,,
226,PT06M50.00S,2025-03-08T01:52:12.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,32,43,2025-03-08T01:52:16Z,2230000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,225.0,3.0,3.0,0.0,,,
227,PT06M30.00S,2025-03-08T01:52:32.7Z,2,REGULAR,3pt,Jump Shot,[],201144,33.98488830486202,42.15686274509804,1610612750,32,43,2025-03-08T01:54:39Z,2240000,False,39.0,267.0,1,left,MISS M. Conley 26' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
228,PT06M24.00S,2025-03-08T01:52:38.7Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,32,43,2025-03-08T01:52:40Z,2250000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,227.0,2.0,2.0,0.0,,,
229,PT06M19.00S,2025-03-08T01:52:42.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,67.88764783180025,26.96078431372549,1610612748,35,43,2025-03-08T01:55:56Z,2260000,False,-115.0,249.0,1,right,T. Herro 27' 3PT running (5 PTS) (H. Highsmith 2 AST),"[1629639, 1629312]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.47,Made,5.0,H. Highsmith,1629312.0,2.0,,,,,,,,,,,,,,
231,PT06M02.00S,2025-03-08T01:53:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630183,5.601182654402102,96.32352941176471,1610612750,35,43,2025-03-08T01:53:05Z,2280000,False,-232.0,0.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
232,PT05M58.00S,2025-03-08T01:53:04.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,35,43,2025-03-08T01:53:05Z,2290000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,231.0,6.0,5.0,1.0,,,
233,PT05M48.00S,2025-03-08T01:53:13.9Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,35,43,2025-03-08T01:53:18Z,2300000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 1641740]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Clark,1641740.0
234,PT05M48.00S,2025-03-08T01:53:13.9Z,2,REGULAR,steal,,[],1641740,,,1610612750,35,43,2025-03-08T01:53:15Z,2310000,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
235,PT05M43.00S,2025-03-08T01:53:19.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,5.338370565045992,53.18627450980392,1610612750,35,43,2025-03-08T01:53:28Z,2320000,False,-16.0,-2.0,1,left,MISS N. Alexander-Walker running finger roll Layup,[1629638],1610612750.0,MIN,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
236,PT05M38.00S,2025-03-08T01:53:24.9Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,35,43,2025-03-08T01:53:24Z,2330000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,235.0,3.0,2.0,1.0,,,
237,PT05M35.00S,2025-03-08T01:53:27.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629638,3.630091984231275,94.6078431372549,1610612750,35,43,2025-03-08T01:53:33Z,2340000,False,-223.0,-18.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.38,Missed,,,,,,,,,,,,,,,,,,
238,PT05M31.00S,2025-03-08T01:53:31.8Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,35,43,2025-03-08T01:53:33Z,2350000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,237.0,3.0,3.0,0.0,,,
239,PT05M26.00S,2025-03-08T01:53:36.6Z,2,REGULAR,3pt,Jump Shot,[],1629312,95.0886990801577,96.81372549019608,1610612748,38,43,2025-03-08T01:55:15Z,2360000,False,234.0,-6.0,1,right,H. Highsmith 3PT  (3 PTS) (T. Herro 2 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.42,Made,3.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
241,PT05M24.00S,2025-03-08T01:53:47.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,38,43,2025-03-08T01:53:47Z,2380000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M24.00S,2025-03-08T01:53:54.3Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,38,43,2025-03-08T01:55:23Z,2390000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M24.00S,2025-03-08T01:53:54.3Z,2,REGULAR,substitution,out,[],201144,,,1610612750,38,43,2025-03-08T01:55:23Z,2400000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M24.00S,2025-03-08T01:53:54.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,38,43,2025-03-08T01:55:23Z,2410000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M24.00S,2025-03-08T01:53:54.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,38,43,2025-03-08T01:55:23Z,2420000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M12.00S,2025-03-08T01:55:31.9Z,2,REGULAR,3pt,Jump Shot,[],203944,5.075558475689881,4.901960784313726,1610612750,38,43,2025-03-08T01:55:39Z,2430000,False,225.0,-5.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
247,PT05M05.00S,2025-03-08T01:55:38.9Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,38,43,2025-03-08T01:55:39Z,2440000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,246.0,4.0,2.0,2.0,,,
248,PT04M56.00S,2025-03-08T01:55:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,93.9060446780552,53.18627450980392,1610612748,38,43,2025-03-08T01:55:53Z,2450000,False,16.0,5.0,1,right,MISS T. Herro driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
249,PT04M53.00S,2025-03-08T01:55:50.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,38,43,2025-03-08T01:55:50Z,2460000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,248.0,4.0,4.0,0.0,,,
250,PT04M42.00S,2025-03-08T01:56:01.3Z,2,REGULAR,2pt,Jump Shot,[],1630183,4.28712220762155,31.61764705882353,1610612750,38,43,2025-03-08T01:56:09Z,2470000,False,92.0,-12.0,1,left,MISS J. McDaniels 9' fadeaway Shot,[1630183],1610612750.0,MIN,fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,9.27,Missed,,,,,,,,,,,,,,,,,,
251,PT04M40.00S,2025-03-08T01:56:03.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,43,2025-03-08T01:56:09Z,2480000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,250.0,7.0,6.0,1.0,,,
252,PT04M38.00S,2025-03-08T01:56:10.0Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,38,43,2025-03-08T01:56:25Z,2490000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,202041.0,,,,,,,,,,,1.0,,
253,PT04M26.00S,2025-03-08T01:56:29.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,29.6484888304862,75.24509803921569,1610612750,38,46,2025-03-08T01:56:35Z,2500000,False,-126.0,226.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (J. Randle 3 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.9,Made,8.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
