actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
167,PT12M00.00S,2024-12-13T01:08:37.9Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612748,23,27,2024-12-13T01:09:30Z,1650000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-12-13T01:08:37.9Z,2,REGULAR,substitution,in,['startperiod'],1642347,,,1610612748,23,27,2024-12-13T01:09:30Z,1660000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2024-12-13T01:08:37.9Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612748,23,27,2024-12-13T01:13:14Z,1665000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2024-12-13T01:08:37.9Z,2,REGULAR,substitution,in,['startperiod'],1629130,,,1610612748,23,27,2024-12-13T01:13:14Z,1667500,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-12-13T01:09:25.5Z,2,REGULAR,period,start,[],0,,,1610612761,23,27,2024-12-13T01:09:31Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M36.00S,2024-12-13T01:09:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,5.469776609724048,50.0,1610612761,23,29,2024-12-13T01:09:53Z,1680000,False,0.0,-1.0,1,left,J. Poeltl Layup (8 PTS) (R. Barrett 4 AST),"[1627751, 1629628]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.11,Made,8.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,
172,PT11M22.00S,2024-12-13T01:10:06.7Z,2,REGULAR,foul,personal,[],1627751,,,1610612748,23,29,2024-12-13T01:10:26Z,1700000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 1628389]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Adebayo,1628389.0
174,PT11M16.00S,2024-12-13T01:10:34.5Z,2,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612748,23,29,2024-12-13T01:10:44Z,1720000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629628, 1628389]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Adebayo,1628389.0
176,PT11M16.00S,2024-12-13T01:11:05.3Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,29,2024-12-13T01:11:05Z,1740000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT11M16.00S,2024-12-13T01:11:05.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,23,29,2024-12-13T01:11:05Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,,,,
178,PT11M16.00S,2024-12-13T01:11:23.3Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,23,29,2024-12-13T01:11:23Z,1760000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT11M13.00S,2024-12-13T01:11:25.1Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,23,29,2024-12-13T01:11:25Z,1770000,False,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,178.0,6.0,6.0,0.0,,,,,,,,
181,PT11M00.00S,2024-12-13T01:11:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,19.398817345597898,41.42156862745098,1610612761,23,29,2024-12-13T01:11:57Z,1780000,False,43.0,130.0,1,left,MISS J. Poeltl 13' driving floating Shot,[1627751],1610612761.0,TOR,driving floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,13.67,Missed,,,,,,,,,,,,,,,,,,
182,PT10M59.00S,2024-12-13T01:11:39.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,23,29,2024-12-13T01:11:57Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,181.0,,,,,,,,,,,
185,PT10M53.00S,2024-12-13T01:12:01.5Z,2,REGULAR,turnover,out-of-bounds,[],1642347,,,1610612761,23,29,2024-12-13T01:12:09Z,1820000,False,,,0,,J. Shead bad pass out-of-bounds TURNOVER (1 TO),[1642347],1610612761.0,TOR,bad pass,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,2882.0,,,,
188,PT10M37.00S,2024-12-13T01:12:26.0Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,23,29,2024-12-13T01:13:53Z,1850000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1642347]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Shead,1642347.0,,,,,
189,PT10M37.00S,2024-12-13T01:12:26.0Z,2,REGULAR,steal,,[],1642347,,,1610612761,23,29,2024-12-13T01:12:32Z,1860000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT10M36.00S,2024-12-13T01:12:34.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642347,6.1268068331143235,51.225490196078425,1610612761,23,31,2024-12-13T01:13:03Z,1870000,False,-6.0,5.0,1,left,J. Shead running Layup (2 PTS),[1642347],1610612761.0,TOR,running,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,,,,,,,,,,,,,,,,,
191,PT10M17.00S,2024-12-13T01:12:45.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,74.45795006570303,13.23529411764706,1610612748,23,31,2024-12-13T01:14:05Z,1880000,False,-184.0,188.0,1,right,MISS T. Rozier 26' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
192,PT10M14.00S,2024-12-13T01:12:48.8Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,23,31,2024-12-13T01:12:54Z,1890000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,
193,PT10M04.00S,2024-12-13T01:12:59.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642419,11.777266754270697,39.950980392156865,1610612761,23,33,2024-12-13T01:13:05Z,1900000,False,50.0,58.0,1,left,J. Battle 7' turnaround Hook (2 PTS) (J. Poeltl 1 AST),"[1642419, 1627751]",1610612761.0,TOR,turnaround,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
197,PT09M50.00S,2024-12-13T01:13:15.4Z,2,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,23,33,2024-12-13T01:13:22Z,1920000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (2 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,1626301.0,,,,
198,PT09M30.00S,2024-12-13T01:13:49.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642266,13.485545335085414,43.13725490196079,1610612761,23,35,2024-12-13T01:13:57Z,1930000,False,34.0,74.0,1,left,J. Walter 8' driving floating bank Jump Shot (5 PTS),[1642266],1610612761.0,TOR,driving floating bank,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Center,8.18,Made,5.0,,,,,,,,,,,,,,,,,
200,PT09M30.00S,2024-12-13T01:13:55.0Z,2,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612761,23,35,2024-12-13T01:14:14Z,1950000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Walter 1 FT),"[1626179, 1642266]",1610612748.0,MIA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Walter,1642266.0
202,PT09M30.00S,2024-12-13T01:14:15.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642266,,,1610612761,23,36,2024-12-13T01:14:15Z,1970000,False,,,0,,J. Walter Free Throw 1 of 1 (6 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
203,PT09M17.00S,2024-12-13T01:14:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.24901445466492,51.225490196078425,1610612748,25,36,2024-12-13T01:14:38Z,1980000,False,6.0,11.0,1,right,D. Robinson driving Layup (8 PTS),[1629130],1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.26,Made,8.0,,,,,,,,,,,,,,,,,
205,PT09M08.00S,2024-12-13T01:14:48.3Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612761,25,36,2024-12-13T01:14:53Z,2000000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1631170, 1627751]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Poeltl,1627751.0
207,PT09M08.00S,2024-12-13T01:15:06.4Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,25,37,2024-12-13T01:15:06Z,2020000,False,,,0,,J. Poeltl Free Throw 1 of 2 (9 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
208,PT09M08.00S,2024-12-13T01:15:08.4Z,2,REGULAR,substitution,out,[],1629628,,,1610612761,25,37,2024-12-13T01:15:13Z,2030000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M08.00S,2024-12-13T01:15:08.4Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,25,37,2024-12-13T01:15:13Z,2040000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M08.00S,2024-12-13T01:15:28.2Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,25,38,2024-12-13T01:15:28Z,2050000,False,,,0,,J. Poeltl Free Throw 2 of 2 (10 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
211,PT08M55.00S,2024-12-13T01:15:45.5Z,2,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,25,38,2024-12-13T01:15:56Z,2060000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (3 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,1626301.0,,,,
212,PT08M38.00S,2024-12-13T01:16:08.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642347,27.54599211563732,80.63725490196079,1610612761,25,41,2024-12-13T01:16:14Z,2070000,False,-153.0,206.0,1,left,J. Shead 25' 3PT  (5 PTS) (J. Battle 1 AST),"[1642347, 1642419]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,25.7,Made,5.0,J. Battle,1642419.0,1.0,,,,,,,,,,,,,,
214,PT08M37.00S,2024-12-13T01:16:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,41,2024-12-13T01:16:14Z,2090000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M37.00S,2024-12-13T01:17:55.6Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,25,41,2024-12-13T01:19:05Z,2100000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M37.00S,2024-12-13T01:17:55.6Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,25,41,2024-12-13T01:19:05Z,2110000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M37.00S,2024-12-13T01:17:55.6Z,2,REGULAR,substitution,in,[],1631107,,,1610612748,25,41,2024-12-13T01:19:05Z,2120000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M37.00S,2024-12-13T01:17:55.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,25,41,2024-12-13T01:19:05Z,2130000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M20.00S,2024-12-13T01:19:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.62746386333771,53.431372549019606,1610612748,27,41,2024-12-13T01:19:34Z,2140000,False,17.0,83.0,1,right,B. Adebayo 8' turnaround fadeaway Jump Shot (4 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.44,Made,4.0,,,,,,,,,,,,,,,,,
220,PT07M59.00S,2024-12-13T01:19:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,8.09789750328515,47.794117647058826,1610612761,27,41,2024-12-13T01:19:53Z,2150000,False,11.0,24.0,1,left,MISS J. Shead driving Layup,[1642347],1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
221,PT07M57.00S,2024-12-13T01:19:50.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,27,41,2024-12-13T01:19:53Z,2160000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,220.0,5.0,5.0,0.0,,,,,,,,
222,PT07M51.00S,2024-12-13T01:19:59.8Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612748,27,41,2024-12-13T01:20:07Z,2170000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1627751, 1628389]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Adebayo,1628389.0
224,PT07M51.00S,2024-12-13T01:20:24.9Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,28,41,2024-12-13T01:20:24Z,2190000,False,,,0,,B. Adebayo Free Throw 1 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
225,PT07M51.00S,2024-12-13T01:20:39.9Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,29,41,2024-12-13T01:20:39Z,2200000,False,,,0,,B. Adebayo Free Throw 2 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
226,PT07M37.00S,2024-12-13T01:20:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,5.206964520367937,50.0,1610612761,29,43,2024-12-13T01:21:05Z,2210000,False,0.0,-4.0,1,left,J. Poeltl cutting Layup (12 PTS) (J. Shead 1 AST),"[1627751, 1642347]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.36,Made,12.0,J. Shead,1642347.0,1.0,,,,,,,,,,,,,,
228,PT07M26.00S,2024-12-13T01:21:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,94.30026281208936,48.77450980392157,1610612748,31,43,2024-12-13T01:21:13Z,2230000,False,-6.0,1.0,1,right,D. Smith driving Layup (2 PTS),[1630696],1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,0.62,Made,2.0,,,,,,,,,,,,,,,,,
231,PT07M11.00S,2024-12-13T01:21:36.9Z,2,REGULAR,foul,personal,[],1630696,,,1610612761,31,43,2024-12-13T01:21:45Z,2260000,False,,,0,,D. Smith personal FOUL (1 PF),"[1630696, 1641711]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Dick,1641711.0
233,PT07M02.00S,2024-12-13T01:22:00.9Z,2,REGULAR,3pt,Jump Shot,[],1641711,5.469776609724048,95.34313725490196,1610612761,31,43,2024-12-13T01:22:07Z,2280000,False,-227.0,-1.0,1,left,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
234,PT06M58.00S,2024-12-13T01:22:04.9Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,31,43,2024-12-13T01:22:07Z,2290000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,
235,PT06M56.00S,2024-12-13T01:22:11.0Z,2,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612748,31,43,2024-12-13T01:22:18Z,2300000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Jović 2 FT),"[1642347, 1631107]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Jović,1631107.0
237,PT06M56.00S,2024-12-13T01:22:43.5Z,2,REGULAR,freethrow,1 of 2,[],1631107,,,1610612748,32,43,2024-12-13T01:24:20Z,2320000,False,,,0,,N. Jović Free Throw 1 of 2 (1 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
239,PT06M56.00S,2024-12-13T01:22:43.5Z,2,REGULAR,freethrow,2 of 2,[],1631107,,,1610612748,32,43,2024-12-13T01:24:20Z,2340000,False,,,0,,MISS N. Jović Free Throw 2 of 2,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
240,PT06M53.00S,2024-12-13T01:22:46.5Z,2,REGULAR,rebound,defensive,[],1642266,,,1610612761,32,43,2024-12-13T01:24:20Z,2350000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,,
241,PT06M47.00S,2024-12-13T01:24:27.3Z,2,REGULAR,turnover,backcourt,[],1642266,,,1610612761,32,43,2024-12-13T01:33:17Z,2360000,False,,,0,,J. Walter backcourt TURNOVER (1 TO),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,1628480.0,,,,
242,PT06M31.00S,2024-12-13T01:24:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,93.24901445466492,50.73529411764706,1610612748,34,43,2024-12-13T01:25:00Z,2370000,False,4.0,11.0,1,right,T. Herro driving finger roll Layup (9 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.16,Made,9.0,,,,,,,,,,,,,,,,,
243,PT06M14.00S,2024-12-13T01:25:17.9Z,2,REGULAR,violation,kicked ball,[],1631107,,,1610612761,34,43,2024-12-13T01:25:40Z,2380000,False,,,0,,N. Jović kicked ball VIOLATION,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,1628480.0,,,,
244,PT06M14.00S,2024-12-13T01:25:30.0Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,34,43,2024-12-13T01:25:35Z,2390000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M14.00S,2024-12-13T01:25:30.0Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,34,43,2024-12-13T01:25:35Z,2400000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M14.00S,2024-12-13T01:25:30.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612761,34,43,2024-12-13T01:25:35Z,2410000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M14.00S,2024-12-13T01:25:30.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,34,43,2024-12-13T01:25:35Z,2420000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M08.00S,2024-12-13T01:25:52.4Z,2,REGULAR,3pt,Jump Shot,[],1642266,11.251642575558476,96.07843137254902,1610612761,34,43,2024-12-13T01:25:57Z,2430000,False,-230.0,53.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
249,PT06M04.00S,2024-12-13T01:25:56.4Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,34,43,2024-12-13T01:25:57Z,2440000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,,,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,
250,PT05M47.00S,2024-12-13T01:26:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.9862023653088,50.49019607843137,1610612748,34,43,2024-12-13T01:26:38Z,2450000,False,2.0,13.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
251,PT05M43.00S,2024-12-13T01:26:17.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,34,43,2024-12-13T01:26:17Z,2460000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,250.0,6.0,5.0,1.0,,,,,,,,
252,PT05M43.00S,2024-12-13T01:26:17.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,34,43,2024-12-13T01:26:22Z,2470000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
253,PT05M43.00S,2024-12-13T01:26:17.1Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,34,43,2024-12-13T01:26:22Z,2480000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,
254,PT05M31.00S,2024-12-13T01:26:29.7Z,2,REGULAR,2pt,Jump Shot,[],1642266,19.004599211563733,73.2843137254902,1610612761,34,43,2024-12-13T01:26:34Z,2490000,False,-116.0,126.0,1,left,MISS J. Walter 17' fadeaway Shot,[1642266],1610612761.0,TOR,fadeaway,,,Walter,J. Walter,,,,,Mid-Range,16-24 Left Center,17.16,Missed,,,,,,,,,,,,,,,,,,
255,PT05M29.00S,2024-12-13T01:26:31.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,34,43,2024-12-13T01:26:34Z,2500000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,254.0,7.0,6.0,1.0,,,,,,,,
256,PT05M26.00S,2024-12-13T01:26:36.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641711,,,1610612748,34,43,2024-12-13T01:26:54Z,2510000,False,,,0,,G. Dick personal FOUL (3 PF) (Jović 2 FT),"[1641711, 1631107]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Jović,1631107.0
258,PT05M26.00S,2024-12-13T01:27:31.1Z,2,REGULAR,freethrow,1 of 2,[],1631107,,,1610612748,35,43,2024-12-13T01:27:31Z,2530000,False,,,0,,N. Jović Free Throw 1 of 2 (2 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
259,PT05M26.00S,2024-12-13T01:27:39.8Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,35,43,2024-12-13T01:27:54Z,2540000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
