actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
93,PT04M21.00S,2024-10-28T23:58:47.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612748,21,24,2024-10-28T23:58:59Z,910000,False,,,0,,T. Harris personal FOUL (1 PF) (Adebayo 2 FT),"[202699, 1628389]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,201246.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
95,PT04M21.00S,2024-10-28T23:59:20.3Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,22,24,2024-10-28T23:59:20Z,930000,False,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
96,PT04M21.00S,2024-10-28T23:59:36.1Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,23,24,2024-10-28T23:59:36Z,940000,False,,,0,,B. Adebayo Free Throw 2 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
98,PT04M11.00S,2024-10-28T23:59:51.0Z,1,REGULAR,substitution,out,[],202699,,,1610612765,23,24,2024-10-28T23:59:59Z,960000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M11.00S,2024-10-28T23:59:51.0Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,23,24,2024-10-28T23:59:59Z,970000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M03.00S,2024-10-29T00:00:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,91.14651773981603,48.529411764705884,1610612765,23,24,2024-10-29T00:03:07Z,980000,False,-7.0,31.0,1,right,MISS R. Holland II driving Layup - blocked,"[1641842, 1628389]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,Adebayo,1628389.0,,
101,PT04M03.00S,2024-10-29T00:00:17.2Z,1,REGULAR,block,,[],1628389,,,1610612765,23,24,2024-10-29T00:00:25Z,990000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M01.00S,2024-10-29T00:00:19.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,23,24,2024-10-29T00:03:07Z,1000000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M57.00S,2024-10-29T00:00:25.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,30.17411300919842,20.098039215686274,1610612748,23,24,2024-10-29T00:03:38Z,1010000,False,150.0,231.0,1,left,MISS T. Herro 27' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
104,PT03M55.00S,2024-10-29T00:00:27.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,23,24,2024-10-29T00:03:38Z,1020000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M37.00S,2024-10-29T00:00:45.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,91.27792378449409,55.392156862745104,1610612765,23,24,2024-10-29T00:04:24Z,1030000,False,27.0,29.0,1,right,MISS M. Beasley driving floating Shot,[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2024-10-29T00:00:47.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,23,24,2024-10-29T00:04:24Z,1040000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,105.0,3.0,2.0,1.0,,,,,,,,,,,,,,
107,PT03M10.00S,2024-10-29T00:01:08.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,7.5722733245729295,95.34313725490196,1610612748,23,24,2024-10-29T00:01:11Z,1050000,False,-227.0,19.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,22.75,Missed,,,,,,,,,,,,,,,,,,
108,PT03M08.00S,2024-10-29T00:01:10.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,23,24,2024-10-29T00:01:10Z,1060000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,,
109,PT03M06.00S,2024-10-29T00:01:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641842,94.03745072273325,50.0,1610612765,23,26,2024-10-29T00:01:26Z,1070000,False,0.0,4.0,1,right,R. Holland II running Layup (2 PTS),[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,2.0,,,,,,,,,,,,,
110,PT03M05.00S,2024-10-29T00:01:19.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,23,26,2024-10-29T00:01:19Z,1080000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,23,26,2024-10-29T00:03:47Z,1090000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,23,26,2024-10-29T00:03:47Z,1100000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,23,26,2024-10-29T00:03:47Z,1110000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,out,[],1630595,,,1610612748,23,26,2024-10-29T00:03:47Z,1120000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,in,[],202692,,,1610612748,23,26,2024-10-29T00:03:47Z,1130000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,in,[],202710,,,1610612748,23,26,2024-10-29T00:03:47Z,1140000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,in,[],1628418,,,1610612748,23,26,2024-10-29T00:03:47Z,1150000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2024-10-29T00:03:27.0Z,1,REGULAR,substitution,in,[],1631093,,,1610612748,23,26,2024-10-29T00:03:47Z,1160000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2024-10-29T00:04:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,11.432325886990801,36.53492647058824,1610612748,23,26,2024-10-29T00:05:18Z,1170000,False,67.0,55.0,1,left,MISS J. Jaquez Jr. 8' driving floating bank Shot,[1631170],1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.69,Missed,,,,,,,,,,,,,,,,,,
120,PT02M44.00S,2024-10-29T00:04:48.7Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,23,26,2024-10-29T00:04:51Z,1180000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,119.0,3.0,3.0,0.0,,,,,,,,,,,,,,
121,PT02M28.00S,2024-10-29T00:05:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,85.3646517739816,51.9607843137255,1610612765,23,26,2024-10-29T00:05:12Z,1190000,False,10.0,85.0,1,right,MISS M. Beasley 8' fadeaway Shot,[1627736],1610612765.0,DET,fadeaway,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,8.57,Missed,,,,,,,,,,,,,,,,,,
122,PT02M25.00S,2024-10-29T00:05:07.7Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612765,23,26,2024-10-29T00:05:12Z,1200000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT02M16.00S,2024-10-29T00:05:19.2Z,1,REGULAR,turnover,traveling,[],1630191,,,1610612765,23,26,2024-10-29T00:05:29Z,1210000,False,,,0,,I. Stewart traveling TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,,,,,,,,1.0,,,,
124,PT02M03.00S,2024-10-29T00:05:45.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,31.61957950065703,62.5,1610612748,23,26,2024-10-29T00:05:49Z,1220000,False,-62.0,245.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
125,PT01M59.00S,2024-10-29T00:05:49.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,23,26,2024-10-29T00:05:49Z,1230000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,124.0,4.0,4.0,0.0,,,,,,,,,,,,,,
126,PT01M54.00S,2024-10-29T00:05:54.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,93.77463863337714,48.77450980392157,1610612765,23,26,2024-10-29T00:07:32Z,1240000,False,-6.0,6.0,1,right,MISS J. Ivey running Layup,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
127,PT01M52.00S,2024-10-29T00:05:56.9Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,23,26,2024-10-29T00:07:32Z,1250000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,126.0,5.0,4.0,1.0,,,,,,,,,,,,,,
128,PT01M47.00S,2024-10-29T00:06:00.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627736,84.05059132720105,42.40196078431372,1610612765,23,26,2024-10-29T00:07:56Z,1260000,False,-38.0,97.0,1,right,MISS M. Beasley 10' driving floating Shot,[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,10.46,Missed,,,,,,,,,,,,,,,,,,
129,PT01M43.00S,2024-10-29T00:06:04.9Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,23,26,2024-10-29T00:08:44Z,1270000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT01M41.00S,2024-10-29T00:06:08.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629130,5.863994743758213,50.0,1610612748,23,26,2024-10-29T00:09:53Z,1280000,False,0.0,3.0,1,left,MISS D. Robinson running Layup - blocked,"[1629130, 1631323]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,Fontecchio,1631323.0,,
131,PT01M41.00S,2024-10-29T00:06:08.0Z,1,REGULAR,block,,[],1631323,,,1610612748,23,26,2024-10-29T00:06:10Z,1290000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M39.00S,2024-10-29T00:06:10.0Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,23,26,2024-10-29T00:09:53Z,1300000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M35.00S,2024-10-29T00:06:13.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,77.7431011826544,90.93137254901961,1610612765,23,26,2024-10-29T00:10:16Z,1310000,False,205.0,157.0,1,right,MISS S. Fontecchio 25' running 3PT,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
134,PT01M32.00S,2024-10-29T00:06:16.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,23,26,2024-10-29T00:06:20Z,1320000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,133.0,,,,,,,,,,,,,,,,,
136,PT01M16.00S,2024-10-29T00:06:41.6Z,1,REGULAR,3pt,Jump Shot,[],1628418,10.5946123521682,3.9215686274509802,1610612748,23,26,2024-10-29T00:06:47Z,1340000,False,230.0,47.0,1,left,MISS T. Bryant 3PT,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
137,PT01M14.00S,2024-10-29T00:06:43.6Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,23,26,2024-10-29T00:10:40Z,1350000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
138,PT01M05.00S,2024-10-29T00:06:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,93.24901445466492,53.18627450980392,1610612765,23,26,2024-10-29T00:12:41Z,1360000,False,16.0,11.0,1,right,MISS J. Ivey driving floating bank Shot,[1631093],1610612765.0,DET,driving floating bank,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
139,PT01M04.00S,2024-10-29T00:06:52.7Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,23,26,2024-10-29T00:13:10Z,1370000,False,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,138.0,6.0,4.0,2.0,,,,,,,,,,,,,,
140,PT01M04.00S,2024-10-29T00:06:57.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,94.40999984741211,50.0,1610612765,23,26,2024-10-29T00:13:16Z,1380000,False,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
141,PT01M02.00S,2024-10-29T00:06:59.7Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,23,26,2024-10-29T00:13:16Z,1390000,False,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,140.0,7.0,4.0,3.0,,,,,,,,,,,,,,
144,PT01M01.00S,2024-10-29T00:07:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.03745072273325,50.49019607843137,1610612765,23,26,2024-10-29T00:13:25Z,1420000,False,2.0,4.0,1,right,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.43,Missed,,,,,,,,,,,,,,,,,,
145,PT00M59.20S,2024-10-29T00:07:05.9Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,23,26,2024-10-29T00:19:07Z,1430000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M58.20S,2024-10-29T00:07:08.3Z,1,REGULAR,turnover,lost ball,[],1631170,,,1610612748,23,26,2024-10-29T00:19:13Z,1440000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 1631093]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Ivey,1631093.0
147,PT00M58.20S,2024-10-29T00:07:08.3Z,1,REGULAR,steal,,[],1631093,,,1610612765,23,26,2024-10-29T00:07:11Z,1450000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M57.20S,2024-10-29T00:07:12.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628418,,,1610612765,23,26,2024-10-29T00:07:28Z,1470000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Ivey 2 FT),"[1628418, 1631093]",1610612748.0,MIA,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,1.0,0.0,Ivey,1631093.0,,,,,,,,
151,PT00M57.20S,2024-10-29T00:07:34.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631093,,,1610612765,23,26,2024-10-29T00:07:34Z,1490000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT00M57.20S,2024-10-29T00:07:34.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,23,26,2024-10-29T00:07:34Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,
153,PT00M57.20S,2024-10-29T00:08:00.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631093,,,1610612765,23,27,2024-10-29T00:08:00Z,1510000,False,,,0,,J. Ivey Free Throw 2 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
154,PT00M50.00S,2024-10-29T00:08:14.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612748,23,27,2024-10-29T00:08:20Z,1520000,False,,,0,,R. Holland II personal FOUL (1 PF) (Butler 2 FT),"[1641842, 202710]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,,,,201246.0,1.0,0.0,Butler,202710.0,,,,,,,,
156,PT00M50.00S,2024-10-29T00:08:41.4Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,24,27,2024-10-29T00:08:41Z,1540000,False,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
157,PT00M50.00S,2024-10-29T00:08:59.4Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,25,27,2024-10-29T00:08:59Z,1550000,False,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
158,PT00M36.70S,2024-10-29T00:09:14.3Z,1,REGULAR,3pt,Jump Shot,[],1631093,91.93495400788436,96.81372549019608,1610612765,25,30,2024-10-29T00:09:22Z,1560000,False,234.0,23.0,1,right,J. Ivey 3PT fadeaway (6 PTS) (I. Stewart 1 AST),"[1631093, 1630191]",1610612765.0,DET,fadeaway,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,6.0,,,,,,I. Stewart,1630191.0,1.0,,,,,
160,PT00M25.40S,2024-10-29T00:09:28.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,7.440867279894875,95.83333333333334,1610612748,28,30,2024-10-29T00:12:21Z,1580000,False,-229.0,17.0,1,left,D. Robinson 3PT  (3 PTS) (J. Butler 3 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,22.99,Made,,,,,3.0,,,,,,J. Butler,202710.0,3.0,,,,,
162,PT00M01.20S,2024-10-29T00:09:56.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,28,30,2024-10-29T00:15:58Z,1600000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2024-10-29T00:10:45.9Z,1,REGULAR,period,end,[],0,,,1610612748,28,30,2024-10-29T00:10:45Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-10-29T00:10:51.1Z,2,REGULAR,substitution,out,['startperiod'],1631093,,,1610612748,28,30,2024-10-29T00:13:22Z,1620000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-10-29T00:10:51.1Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612748,28,30,2024-10-29T00:13:22Z,1630000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-10-29T00:13:30.1Z,2,REGULAR,period,start,[],0,,,1610612765,28,30,2024-10-29T00:13:30Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M49.00S,2024-10-29T00:13:40.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,68.67608409986859,27.696078431372552,1610612765,28,30,2024-10-29T00:16:30Z,1650000,False,-112.0,242.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
168,PT11M47.00S,2024-10-29T00:13:42.8Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,28,30,2024-10-29T00:16:30Z,1660000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT11M38.00S,2024-10-29T00:13:52.9Z,2,REGULAR,foul,personal,[],1641842,,,1610612748,28,30,2024-10-29T00:14:06Z,1670000,False,,,0,,R. Holland II personal FOUL (2 PF),"[1641842, 202710]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,201245.0,2.0,0.0,Butler,202710.0,,,,,,,,
172,PT11M28.00S,2024-10-29T00:14:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,18.610381077529567,38.72549019607843,1610612748,30,30,2024-10-29T00:14:58Z,1700000,False,56.0,122.0,1,left,J. Butler 13' pullup Jump Shot (6 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,,,,,6.0,,,,,,,,,,,,,
173,PT11M10.00S,2024-10-29T00:15:11.6Z,2,REGULAR,2pt,Jump Shot,[],1630595,94.1688567674113,21.813725490196077,1610612765,30,32,2024-10-29T00:15:18Z,1710000,False,-141.0,2.0,1,right,C. Cunningham 14' fadeaway Jump Shot (15 PTS),[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.09,Made,,,,,15.0,,,,,,,,,,,,,
175,PT10M57.00S,2024-10-29T00:15:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628418,28.991458607095925,76.22549019607843,1610612748,33,32,2024-10-29T00:15:29Z,1730000,False,-131.0,220.0,1,left,T. Bryant 25' 3PT  (3 PTS) (J. Butler 4 AST),"[1628418, 202710]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,25.61,Made,,,,,3.0,,,,,,J. Butler,202710.0,4.0,,,,,
177,PT10M30.00S,2024-10-29T00:15:52.1Z,2,REGULAR,2pt,Jump Shot,[],1627736,82.47371879106439,22.794117647058822,1610612765,33,32,2024-10-29T00:15:57Z,1750000,False,-136.0,112.0,1,right,MISS M. Beasley 17' pullup Shot,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,17.63,Missed,,,,,,,,,,,,,,,,,,
