actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
176,PT11M48.00S,2022-03-07T01:15:49.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,30,29,2022-03-07T01:15:49Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,
177,PT11M48.00S,2022-03-07T01:16:04.2Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,30,30,2022-03-07T01:16:04Z,1710000,,,0,,S. Barnes Free Throw 2 of 2 (6 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,Made,,,,,,6.0,,,,,,,,,,
178,PT11M24.00S,2022-03-07T01:16:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629164,89.70105124835742,95.83333333333334,1610612739,30,30,2022-03-07T01:16:45Z,1720000,229.0,44.0,1,right,MISS B. Goodwin 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,23.34,Missed,,,,,,,,,,,,,,,,
179,PT11M21.00S,2022-03-07T01:16:33.3Z,2,REGULAR,rebound,offensive,[],1629164,,,1610612739,30,30,2022-03-07T01:16:45Z,1730000,,,0,,B. Goodwin REBOUND (Off:1 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,
180,PT11M18.00S,2022-03-07T01:16:36.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201567,94.03745072273325,3.431372549019608,1610612739,30,30,2022-03-07T01:16:48Z,1740000,-233.0,4.0,1,right,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,23.28,Missed,,,,,,,,,,,,,,,,
181,PT11M15.00S,2022-03-07T01:16:38.7Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,30,30,2022-03-07T01:16:38Z,1750000,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,180.0,1.0,0.0,1.0,,,,,,,,,,,,
182,PT11M12.00S,2022-03-07T01:16:41.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,63.288436268068324,43.38235294117647,1610612739,33,30,2022-03-07T01:16:50Z,1760000,-33.0,293.0,1,right,C. Osman 29' 3PT  (5 PTS) (B. Goodwin 2 AST),"[1626224, 1629164]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,29.45,Made,,,,,,5.0,B. Goodwin,1629164.0,2.0,,,,,,,
184,PT10M58.00S,2022-03-07T01:16:55.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201152,5.601182654402102,61.274509803921575,1610612761,33,30,2022-03-07T01:16:59Z,1780000,-56.0,0.0,1,left,MISS T. Young turnaround Hook,[201152],1610612761.0,TOR,turnaround,,,Young,T. Young,,,,,,,,5.64,Missed,,,,,,,,,,,,,,,,
185,PT10M56.00S,2022-03-07T01:16:57.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,33,30,2022-03-07T01:16:59Z,1790000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,
186,PT10M52.00S,2022-03-07T01:17:01.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,79.188567674113,3.9215686274509802,1610612739,36,30,2022-03-07T01:17:08Z,1800000,-230.0,143.0,1,right,C. Osman 27' 3PT  (8 PTS) (K. Love 1 AST),"[1626224, 201567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,27.12,Made,,,,,,8.0,K. Love,201567.0,1.0,,,,,,,
188,PT10M24.00S,2022-03-07T01:17:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,5.601182654402102,55.392156862745104,1610612761,36,30,2022-03-07T01:17:33Z,1820000,-27.0,0.0,1,left,MISS P. Achiuwa driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,,,,2.7,Missed,,,,,,,,,,,,,,,,
189,PT10M22.00S,2022-03-07T01:17:31.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,36,30,2022-03-07T01:17:33Z,1830000,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,188.0,8.0,5.0,3.0,,,,,,,,,,,,
190,PT10M13.00S,2022-03-07T01:17:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,92.19776609724047,54.41176470588235,1610612739,36,30,2022-03-07T01:17:45Z,1840000,22.0,21.0,1,right,MISS C. Osman driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,,,,3.03,Missed,,,,,,,,,,,,,,,,
192,PT10M10.00S,2022-03-07T01:17:43.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,36,30,2022-03-07T01:17:45Z,1860000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,190.0,4.0,3.0,1.0,,,,,,,,,,,,
193,PT10M07.00S,2022-03-07T01:17:47.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201152,5.206964520367937,50.0,1610612761,36,30,2022-03-07T01:17:54Z,1870000,0.0,-4.0,1,left,MISS T. Young cutting Layup,[201152],1610612761.0,TOR,cutting,,,Young,T. Young,,,,,,,,0.36,Missed,,,,,,,,,,,,,,,,
194,PT10M05.00S,2022-03-07T01:17:49.0Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,36,30,2022-03-07T01:17:54Z,1880000,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,193.0,2.0,1.0,1.0,,,,,,,,,,,,
195,PT09M54.00S,2022-03-07T01:17:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.15308804204993,52.450980392156865,1610612739,36,30,2022-03-07T01:18:09Z,1890000,12.0,78.0,1,right,MISS E. Mobley 7' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,,,,7.87,Missed,,,,,,,,,,,,,,,,
196,PT09M52.00S,2022-03-07T01:18:01.2Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,36,30,2022-03-07T01:18:05Z,1900000,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,
197,PT09M47.00S,2022-03-07T01:18:10.0Z,2,REGULAR,foul,personal,[],1629731,,,1610612761,36,30,2022-03-07T01:18:26Z,1910000,,,0,,D. Wade personal FOUL (2 PF),"[1629731, 1630567]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Barnes,1630567.0,,,
199,PT09M47.00S,2022-03-07T01:18:26.0Z,2,REGULAR,substitution,out,[],1629139,,,1610612761,36,30,2022-03-07T01:18:37Z,1930000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M47.00S,2022-03-07T01:18:26.0Z,2,REGULAR,substitution,out,[],1630625,,,1610612761,36,30,2022-03-07T01:18:37Z,1940000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M47.00S,2022-03-07T01:18:26.0Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,36,30,2022-03-07T01:18:37Z,1950000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M47.00S,2022-03-07T01:18:26.0Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,36,30,2022-03-07T01:18:37Z,1960000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M37.00S,2022-03-07T01:18:43.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,33.98488830486202,26.715686274509803,1610612761,36,30,2022-03-07T01:18:48Z,1970000,116.0,267.0,1,left,MISS G. Trent Jr. 29' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,29.13,Missed,,,,,,,,,,,,,,,,
204,PT09M32.00S,2022-03-07T01:18:48.3Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,36,30,2022-03-07T01:18:48Z,1980000,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,203.0,2.0,1.0,1.0,,,,,,,,,,,,
205,PT09M30.00S,2022-03-07T01:18:50.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,4.812746386333772,95.83333333333334,1610612761,36,30,2022-03-07T01:18:58Z,1990000,-229.0,-7.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,,
206,PT09M25.00S,2022-03-07T01:18:55.6Z,2,REGULAR,rebound,defensive,[],1629164,,,1610612739,36,30,2022-03-07T01:18:58Z,2000000,,,0,,B. Goodwin REBOUND (Off:1 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,205.0,3.0,2.0,1.0,,,,,,,,,,,,
207,PT09M23.00S,2022-03-07T01:18:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201567,93.9060446780552,50.73529411764706,1610612739,38,30,2022-03-07T01:19:06Z,2010000,4.0,5.0,1,right,K. Love running Layup (8 PTS) (B. Goodwin 3 AST),"[201567, 1629164]",1610612739.0,CLE,running,,,Love,K. Love,,,,,,,,0.61,Made,,,,,,8.0,B. Goodwin,1629164.0,3.0,,,,,,,
209,PT09M06.00S,2022-03-07T01:19:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,8.360709592641262,42.64705882352941,1610612761,38,30,2022-03-07T01:19:20Z,2030000,37.0,26.0,1,left,MISS S. Barnes cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,,,,4.51,Missed,,,,,,,,,,,,,,,,
210,PT09M05.00S,2022-03-07T01:19:15.0Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,38,30,2022-03-07T01:19:51Z,2040000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,209.0,5.0,3.0,2.0,,,,,,,,,,,,
211,PT09M04.00S,2022-03-07T01:19:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.863994743758213,48.77450980392157,1610612761,38,32,2022-03-07T01:19:31Z,2050000,6.0,3.0,1,left,S. Barnes putback Layup (8 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,,,,0.66,Made,,,,,,8.0,,,,,,,,,,
212,PT08M53.00S,2022-03-07T01:19:27.2Z,2,REGULAR,3pt,Jump Shot,[],1626224,70.38436268068331,19.607843137254903,1610612739,38,32,2022-03-07T01:19:40Z,2060000,-152.0,226.0,1,right,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,27.23,Missed,,,,,,,,,,,,,,,,
213,PT08M53.00S,2022-03-07T01:19:27.2Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,38,32,2022-03-07T01:19:40Z,2070000,,,0,,E. Mobley REBOUND (Off:4 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,212.0,9.0,5.0,4.0,,,,,,,,,,,,
214,PT08M46.00S,2022-03-07T01:19:33.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,94.40999984741211,50.0,1610612739,40,32,2022-03-07T01:19:33Z,2080000,0.0,0.0,1,right,E. Mobley putback DUNK (4 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,,,,0.0,Made,,,,,,4.0,,,,,,,,,,
215,PT08M44.00S,2022-03-07T01:19:39.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,40,32,2022-03-07T01:19:39Z,2090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M44.00S,2022-03-07T01:19:41.5Z,2,REGULAR,substitution,out,[],1629731,,,1610612761,40,32,2022-03-07T01:19:54Z,2100000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M44.00S,2022-03-07T01:19:41.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,40,32,2022-03-07T01:19:54Z,2110000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M44.00S,2022-03-07T01:19:41.5Z,2,REGULAR,substitution,out,[],201152,,,1610612761,40,32,2022-03-07T01:19:54Z,2120000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M44.00S,2022-03-07T01:19:41.5Z,2,REGULAR,substitution,in,[],1628374,,,1610612761,40,32,2022-03-07T01:19:54Z,2130000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M44.00S,2022-03-07T01:19:41.5Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,40,32,2022-03-07T01:19:54Z,2140000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M44.00S,2022-03-07T01:19:41.5Z,2,REGULAR,substitution,in,[],203920,,,1610612761,40,32,2022-03-07T01:19:54Z,2150000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M38.00S,2022-03-07T01:20:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,7.835085413929041,61.274509803921575,1610612761,40,32,2022-03-07T01:23:00Z,2160000,-56.0,21.0,1,left,MISS P. Siakam 6' driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,,,,6.02,Missed,,,,,,,,,,,,,,,,
223,PT08M36.00S,2022-03-07T01:20:05.5Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,40,32,2022-03-07T01:23:00Z,2170000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,
224,PT08M32.00S,2022-03-07T01:20:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,91.80354796320631,53.18627450980392,1610612739,40,32,2022-03-07T01:20:36Z,2180000,16.0,25.0,1,right,MISS C. Osman running finger roll Layup - blocked,"[1626224, 203920]",1610612739.0,CLE,running finger roll,,,Osman,C. Osman,,,,,,,,2.92,Missed,,,,,,,,,,,,,,Birch,203920.0,
225,PT08M32.00S,2022-03-07T01:20:20.2Z,2,REGULAR,block,,[],203920,,,1610612739,40,32,2022-03-07T01:21:54Z,2190000,,,0,,K. Birch BLOCK (1 BLK),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M32.00S,2022-03-07T01:20:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,40,32,2022-03-07T01:20:36Z,2200000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,
230,PT08M32.00S,2022-03-07T01:20:30.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,40,32,2022-03-07T01:22:19Z,2205000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M24.00S,2022-03-07T01:20:40.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,94.1688567674113,97.30392156862744,1610612739,43,32,2022-03-07T01:20:44Z,2210000,237.0,2.0,1,right,C. Osman 3PT  (11 PTS) (E. Mobley 2 AST),"[1626224, 1630596]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,23.65,Made,,,,,,11.0,E. Mobley,1630596.0,2.0,,,,,,,
229,PT08M17.00S,2022-03-07T01:20:56.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,43,32,2022-03-07T01:20:56Z,2230000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M09.00S,2022-03-07T01:24:21.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,19.398817345597898,60.29411764705882,1610612761,43,34,2022-03-07T01:24:26Z,2240000,-51.0,130.0,1,left,G. Trent Jr. 13' pullup Jump Shot (9 PTS) (S. Barnes 1 AST),"[1629018, 1630567]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,,,,13.96,Made,,,,,,9.0,S. Barnes,1630567.0,1.0,,,,,,,
233,PT07M51.00S,2022-03-07T01:24:38.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,68.9388961892247,20.588235294117645,1610612739,46,34,2022-03-07T01:24:43Z,2260000,-147.0,239.0,1,right,L. Markkanen 28' 3PT  (13 PTS) (C. Osman 1 AST),"[1628374, 1626224]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,28.11,Made,,,,,,13.0,C. Osman,1626224.0,1.0,,,,,,,
235,PT07M32.00S,2022-03-07T01:24:57.4Z,2,REGULAR,2pt,Jump Shot,[],1627783,23.209592641261498,60.29411764705882,1610612761,46,34,2022-03-07T01:25:04Z,2280000,-51.0,166.0,1,left,MISS P. Siakam 17' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,,,,17.35,Missed,,,,,,,,,,,,,,,,
236,PT07M27.00S,2022-03-07T01:25:02.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,46,34,2022-03-07T01:25:04Z,2290000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,
237,PT07M13.00S,2022-03-07T01:25:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,89.70105124835742,55.392156862745104,1610612739,46,34,2022-03-07T01:25:22Z,2300000,27.0,44.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,,,,5.19,Missed,,,,,,,,,,,,,,,,
238,PT07M11.00S,2022-03-07T01:25:18.1Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,46,34,2022-03-07T01:25:22Z,2310000,,,0,,C. Boucher REBOUND (Off:3 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,237.0,5.0,2.0,3.0,,,,,,,,,,,,
239,PT07M06.00S,2022-03-07T01:25:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,7.835085413929041,48.28431372549019,1610612761,46,34,2022-03-07T01:25:43Z,2320000,9.0,21.0,1,left,MISS P. Siakam driving floating Shot - blocked,"[1627783, 1630596]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,,,,2.28,Missed,,,,,,,,,,,,,,Mobley,1630596.0,
240,PT07M06.00S,2022-03-07T01:25:23.2Z,2,REGULAR,block,,[],1630596,,,1610612761,46,34,2022-03-07T01:25:26Z,2330000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M03.00S,2022-03-07T01:25:26.2Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,46,34,2022-03-07T01:25:43Z,2340000,,,0,,E. Mobley REBOUND (Off:4 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,239.0,10.0,6.0,4.0,,,,,,,,,,,,
242,PT06M57.00S,2022-03-07T01:25:32.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,94.03745072273325,49.754901960784316,1610612739,48,34,2022-03-07T01:25:50Z,2350000,-1.0,4.0,1,right,E. Mobley running DUNK (6 PTS),[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,,,,0.37,Made,,,,,,6.0,,,,,,,,,,
243,PT06M40.00S,2022-03-07T01:25:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.863994743758213,50.73529411764706,1610612761,48,36,2022-03-07T01:25:54Z,2360000,-4.0,3.0,1,left,P. Siakam driving Layup (5 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,0.45,Made,,,,,,5.0,,,,,,,,,,
244,PT06M22.00S,2022-03-07T01:26:07.3Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,48,36,2022-03-07T01:26:11Z,2370000,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1627783]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,1.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,,
245,PT06M22.00S,2022-03-07T01:26:07.3Z,2,REGULAR,steal,,[],1627783,,,1610612761,48,36,2022-03-07T01:26:09Z,2380000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M14.00S,2022-03-07T01:26:15.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,30.56833114323259,22.54901960784314,1610612761,48,36,2022-03-07T01:26:22Z,2390000,137.0,235.0,1,left,MISS G. Trent Jr. 27' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,27.2,Missed,,,,,,,,,,,,,,,,
247,PT06M11.00S,2022-03-07T01:26:18.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,48,36,2022-03-07T01:26:22Z,2400000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,,,
248,PT06M10.00S,2022-03-07T01:26:20.6Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612739,48,36,2022-03-07T01:26:24Z,2410000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1629018]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,
249,PT06M10.00S,2022-03-07T01:26:20.6Z,2,REGULAR,steal,,[],1629018,,,1610612761,48,36,2022-03-07T01:26:22Z,2420000,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M52.00S,2022-03-07T01:26:38.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,5.732588699080158,95.09803921568627,1610612761,48,36,2022-03-07T01:26:43Z,2430000,-225.0,1.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,22.55,Missed,,,,,,,,,,,,,,,,
251,PT05M49.00S,2022-03-07T01:26:41.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,48,36,2022-03-07T01:26:51Z,2440000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,250.0,4.0,4.0,0.0,,,,,,,,,,,,
252,PT05M42.00S,2022-03-07T01:26:47.0Z,2,REGULAR,2pt,Jump Shot,[],201567,94.08672798948751,91.68964460784314,1610612739,48,36,2022-03-07T01:28:36Z,2450000,208.0,3.0,1,right,MISS K. Love 20' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,20.84,Missed,,,,,,,,,,,,,,,,
253,PT05M40.00S,2022-03-07T01:26:49.0Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,48,36,2022-03-07T01:26:55Z,2460000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,,
254,PT05M36.00S,2022-03-07T01:26:56.6Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612761,48,36,2022-03-07T01:27:04Z,2470000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Boucher 2 FT),"[1630596, 1628449]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Boucher,1628449.0,,,
256,PT05M36.00S,2022-03-07T01:27:25.3Z,2,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,48,37,2022-03-07T01:27:25Z,2490000,,,0,,C. Boucher Free Throw 1 of 2 (7 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,
257,PT05M36.00S,2022-03-07T01:27:26.3Z,2,REGULAR,substitution,out,[],201567,,,1610612761,48,37,2022-03-07T01:27:34Z,2500000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M36.00S,2022-03-07T01:27:26.3Z,2,REGULAR,substitution,out,[],1629164,,,1610612761,48,37,2022-03-07T01:27:34Z,2510000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M36.00S,2022-03-07T01:27:26.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612761,48,37,2022-03-07T01:27:34Z,2520000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
