actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
91,PT04M16.00S,2021-11-19T00:54:31.0Z,1,REGULAR,foul,personal,['2freethrow'],201567,,,1610612744,22,13,2021-11-19T00:54:41Z,910000,,,0,,K. Love shooting personal FOUL (1 PF) (Payton II 2 FT),"[201567, 1627780]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Payton II,1627780.0,
93,PT04M16.00S,2021-11-19T00:54:59.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627780,,,1610612744,22,14,2021-11-19T00:54:59Z,930000,,,0,,G. Payton II Free Throw 1 of 2 (1 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
94,PT04M16.00S,2021-11-19T00:55:01.6Z,1,REGULAR,substitution,out,[],1630171,,,1610612744,22,14,2021-11-19T00:55:15Z,940000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2021-11-19T00:55:01.6Z,1,REGULAR,substitution,in,[],1627756,,,1610612744,22,14,2021-11-19T00:55:15Z,950000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2021-11-19T00:55:24.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627780,,,1610612744,22,15,2021-11-19T00:55:24Z,960000,,,0,,G. Payton II Free Throw 2 of 2 (2 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
99,PT04M01.00S,2021-11-19T00:55:43.6Z,1,REGULAR,2pt,Jump Shot,[],201567,85.62746386333771,21.07843137254902,1610612739,22,15,2021-11-19T00:55:48Z,970000,-145.0,83.0,1,right,MISS K. Love 16' bank Shot,[201567],1610612739.0,CLE,bank,,,Love,K. Love,,,,,16.65,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2021-11-19T00:55:45.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,22,15,2021-11-19T00:55:48Z,980000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,
101,PT03M57.00S,2021-11-19T00:55:50.1Z,1,REGULAR,foul,personal,['2freethrow'],1629685,,,1610612744,22,15,2021-11-19T00:56:07Z,990000,,,0,,D. Windler shooting personal FOUL (1 PF) (Payton II 2 FT),"[1629685, 1627780]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Payton II,1627780.0,
103,PT03M57.00S,2021-11-19T00:56:19.1Z,1,REGULAR,freethrow,1 of 2,[],1627780,,,1610612744,22,16,2021-11-19T00:56:19Z,1010000,,,0,,G. Payton II Free Throw 1 of 2 (3 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2021-11-19T00:56:20.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612744,22,16,2021-11-19T00:56:31Z,1020000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2021-11-19T00:56:20.0Z,1,REGULAR,substitution,out,[],203952,,,1610612744,22,16,2021-11-19T00:56:31Z,1030000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2021-11-19T00:56:20.0Z,1,REGULAR,substitution,in,[],201937,,,1610612744,22,16,2021-11-19T00:56:31Z,1040000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2021-11-19T00:56:20.0Z,1,REGULAR,substitution,in,[],203490,,,1610612744,22,16,2021-11-19T00:56:31Z,1050000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2021-11-19T00:56:19.1Z,1,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,22,16,2021-11-19T00:56:47Z,1060000,,,0,,MISS G. Payton II Free Throw 2 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2021-11-19T00:56:22.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,22,16,2021-11-19T00:56:47Z,1070000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,
110,PT03M41.00S,2021-11-19T00:56:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627756,93.9060446780552,50.73529411764706,1610612739,24,16,2021-11-19T00:57:05Z,1080000,4.0,5.0,1,right,D. Valentine floating Jump Shot (2 PTS) (K. Love 1 AST),"[1627756, 201567]",1610612739.0,CLE,floating,,,Valentine,D. Valentine,,,,,0.61,Made,2.0,,,,,,,,K. Love,201567.0,1.0,,,,,,,,
112,PT03M30.00S,2021-11-19T00:57:09.9Z,1,REGULAR,3pt,Jump Shot,[],202357,35.43035479632063,36.029411764705884,1610612744,24,19,2021-11-19T00:57:14Z,1100000,70.0,281.0,1,left,N. Bjelica 28' 3PT  (5 PTS) (D. Green 5 AST),"[202357, 203110]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,28.91,Made,5.0,,,,,,,,D. Green,203110.0,5.0,,,,,,,,
114,PT03M19.00S,2021-11-19T00:57:23.8Z,1,REGULAR,foul,personal,[],1629673,,,1610612739,24,19,2021-11-19T00:57:41Z,1120000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1627756]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Valentine,1627756.0,
116,PT03M09.00S,2021-11-19T00:57:47.0Z,1,REGULAR,3pt,Jump Shot,[],201567,69.33311432325887,25.245098039215684,1610612739,24,19,2021-11-19T00:57:54Z,1140000,-124.0,236.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
117,PT03M04.00S,2021-11-19T00:57:52.0Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,24,19,2021-11-19T00:57:54Z,1150000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,116.0,3.0,2.0,1.0,,,,,,,,,,,
118,PT02M57.00S,2021-11-19T00:57:58.4Z,1,REGULAR,3pt,Jump Shot,[],202357,30.042706964520367,78.67647058823529,1610612744,24,19,2021-11-19T00:58:04Z,1160000,-143.0,230.0,1,left,MISS N. Bjelica 27' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M54.00S,2021-11-19T00:58:01.4Z,1,REGULAR,rebound,defensive,[],1627756,,,1610612739,24,19,2021-11-19T00:58:04Z,1170000,,,0,,D. Valentine REBOUND (Off:0 Def:1),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,
120,PT02M43.00S,2021-11-19T00:58:12.4Z,1,REGULAR,3pt,Jump Shot,[],1627756,62.89421813403416,25.49019607843137,1610612739,24,19,2021-11-19T00:58:19Z,1180000,-123.0,296.0,1,right,MISS D. Valentine 32' 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,32.06,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2021-11-19T00:58:15.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,24,19,2021-11-19T00:58:19Z,1190000,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,120.0,4.0,3.0,1.0,,,,,,,,,,,
122,PT02M22.00S,2021-11-19T00:58:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202357,6.389618922470433,39.950980392156865,1610612744,24,21,2021-11-19T01:05:40Z,1200000,50.0,8.0,1,left,N. Bjelica turnaround Jump Shot (7 PTS) (J. Poole 1 AST),"[202357, 1629673]",1610612744.0,GSW,turnaround,,,Bjelica,N. Bjelica,,,,,5.08,Made,7.0,,,,,,,,J. Poole,1629673.0,1.0,,,,,,,,
124,PT02M21.00S,2021-11-19T00:58:42.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,24,21,2021-11-19T00:58:42Z,1220000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M21.00S,2021-11-19T01:00:43.5Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,24,21,2021-11-19T01:01:27Z,1230000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M21.00S,2021-11-19T01:00:43.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612739,24,21,2021-11-19T01:01:27Z,1240000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M21.00S,2021-11-19T01:00:43.5Z,1,REGULAR,substitution,out,[],203110,,,1610612739,24,21,2021-11-19T01:01:27Z,1250000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M21.00S,2021-11-19T01:00:43.5Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,24,21,2021-11-19T01:01:27Z,1260000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2021-11-19T01:00:43.5Z,1,REGULAR,substitution,in,[],201939,,,1610612739,24,21,2021-11-19T01:01:27Z,1270000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M21.00S,2021-11-19T01:00:43.5Z,1,REGULAR,substitution,in,[],1630228,,,1610612739,24,21,2021-11-19T01:01:27Z,1280000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2021-11-19T01:01:52.0Z,1,REGULAR,turnover,bad pass,[],201937,,,1610612739,24,21,2021-11-19T01:01:58Z,1290000,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 202357]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,2.0,Bjelica,202357.0,,,,,,,,,,,,,,,
132,PT02M03.00S,2021-11-19T01:01:52.0Z,1,REGULAR,steal,,[],202357,,,1610612744,24,21,2021-11-19T01:08:17Z,1300000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M43.00S,2021-11-19T01:02:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,6.1268068331143235,50.98039215686274,1610612744,24,21,2021-11-19T01:02:22Z,1310000,-5.0,5.0,1,left,MISS N. Bjelica driving Layup,[202357],1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,0.71,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M38.00S,2021-11-19T01:02:16.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,24,21,2021-11-19T01:02:22Z,1320000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,133.0,3.0,3.0,0.0,,,,,,,,,,,
135,PT01M24.00S,2021-11-19T01:02:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,89.96386333771353,40.19607843137255,1610612739,24,21,2021-11-19T01:02:49Z,1330000,-49.0,42.0,1,right,MISS I. Okoro 6' driving floating bank Shot,[1630171],1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M22.00S,2021-11-19T01:02:32.8Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,24,21,2021-11-19T01:02:49Z,1340000,,,0,,G. Payton II REBOUND (Off:1 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,135.0,5.0,4.0,1.0,,,,,,,,,,,
137,PT01M15.00S,2021-11-19T01:02:47.1Z,1,REGULAR,foul,technical,['1freethrow'],1627756,,,1610612744,24,21,2021-11-19T01:03:31Z,1350000,,,0,,D. Valentine defensive-3-second technical FOUL (1 Tech),[1627756],1610612739.0,CLE,defensive-3-second,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,2530.0,0.0,1.0,,,
138,PT01M15.00S,2021-11-19T01:03:05.0Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,24,22,2021-11-19T01:03:05Z,1360000,,,0,,S. Curry technical Free Throw 1 of 1 (6 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
139,PT01M05.00S,2021-11-19T01:03:30.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202357,7.5722733245729295,39.21568627450981,1610612744,24,24,2021-11-19T01:03:38Z,1370000,54.0,19.0,1,left,N. Bjelica driving Hook (9 PTS) (S. Curry 1 AST),"[202357, 201939]",1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,5.71,Made,9.0,,,,,,,,S. Curry,201939.0,1.0,,,,,,,,
141,PT00M50.40S,2021-11-19T01:03:46.0Z,1,REGULAR,turnover,bad pass,[],201937,,,1610612739,24,24,2021-11-19T01:03:56Z,1390000,,,0,,R. Rubio bad pass TURNOVER (3 TO),"[201937, 203490]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,3.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,
142,PT00M50.40S,2021-11-19T01:03:46.0Z,1,REGULAR,steal,,[],203490,,,1610612744,24,24,2021-11-19T01:03:48Z,1400000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M45.50S,2021-11-19T01:03:54.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,24,24,2021-11-19T01:03:54Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M42.70S,2021-11-19T01:04:12.4Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,24,24,2021-11-19T01:04:20Z,1420000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 201937]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,2.0,Rubio,201937.0,,,,,,,,,,,,,,,
145,PT00M42.70S,2021-11-19T01:04:12.4Z,1,REGULAR,steal,,[],201937,,,1610612739,24,24,2021-11-19T01:04:15Z,1430000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M38.00S,2021-11-19T01:04:17.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201937,94.03745072273325,50.0,1610612739,26,24,2021-11-19T01:04:30Z,1440000,0.0,4.0,1,right,R. Rubio running finger roll Layup (3 PTS),[201937],1610612739.0,CLE,running finger roll,,,Rubio,R. Rubio,,,,,0.35,Made,3.0,,,,,,,,,,,,,,,,,,
147,PT00M29.70S,2021-11-19T01:04:27.7Z,1,REGULAR,3pt,Jump Shot,[],201939,27.020367936925098,78.67647058823529,1610612744,26,27,2021-11-19T01:04:34Z,1450000,-143.0,201.0,1,left,S. Curry 24' 3PT  (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,24.73,Made,9.0,,,,,,,,,,,,,,,,,,
148,PT00M09.90S,2021-11-19T01:04:57.1Z,1,REGULAR,3pt,Jump Shot,[],201567,66.5735873850197,50.49019607843137,1610612739,29,27,2021-11-19T01:05:02Z,1460000,2.0,262.0,1,right,K. Love 26' 3PT  (3 PTS) (R. Rubio 2 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.17,Made,3.0,,,,,,,,R. Rubio,201937.0,2.0,,,,,,,,
150,PT00M00.00S,2021-11-19T01:05:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,11.251642575558476,48.77450980392157,1610612744,29,27,2021-11-19T01:09:39Z,1480000,6.0,53.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,5.36,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2021-11-19T01:05:12.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,29,27,2021-11-19T01:05:19Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,
152,PT00M00.00S,2021-11-19T01:05:17.0Z,1,REGULAR,period,end,[],0,,,1610612744,29,27,2021-11-19T01:05:17Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-11-19T01:05:35.5Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612744,29,27,2021-11-19T01:07:59Z,1510000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-19T01:05:35.5Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,29,27,2021-11-19T01:07:59Z,1520000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-19T01:05:35.5Z,2,REGULAR,substitution,in,['startperiod'],202334,,,1610612744,29,27,2021-11-19T01:07:59Z,1530000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-19T01:05:35.5Z,2,REGULAR,substitution,in,['startperiod'],1627814,,,1610612744,29,27,2021-11-19T01:07:59Z,1540000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-19T01:08:07.7Z,2,REGULAR,period,start,[],0,,,1610612744,29,27,2021-11-19T01:08:07Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M43.00S,2021-11-19T01:08:23.6Z,2,REGULAR,3pt,Jump Shot,[],202357,8.360709592641262,2.450980392156863,1610612744,29,30,2021-11-19T01:08:29Z,1560000,238.0,26.0,1,left,N. Bjelica 3PT  (12 PTS) (S. Curry 2 AST),"[202357, 201939]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,23.91,Made,12.0,,,,,,,,S. Curry,201939.0,2.0,,,,,,,,
160,PT11M20.00S,2021-11-19T01:08:50.8Z,2,REGULAR,turnover,traveling,[],1629685,,,1610612739,29,30,2021-11-19T01:08:59Z,1580000,,,0,,D. Windler traveling TURNOVER (1 TO),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,1.0,,,,,,,,,,,,203177.0,,,,,
161,PT11M01.00S,2021-11-19T01:09:19.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630228,18.347568988173457,92.40196078431373,1610612744,29,30,2021-11-19T01:09:25Z,1590000,-212.0,120.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M59.00S,2021-11-19T01:09:21.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,29,30,2021-11-19T01:09:25Z,1600000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,161.0,3.0,2.0,1.0,,,,,,,,,,,
163,PT10M45.00S,2021-11-19T01:09:36.1Z,2,REGULAR,turnover,bad pass,[],1629685,,,1610612739,29,30,2021-11-19T01:09:45Z,1610000,,,0,,D. Windler bad pass TURNOVER (2 TO),"[1629685, 1627814]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,2.0,Lee,1627814.0,,,,,,,,,,,,,,,
164,PT10M45.00S,2021-11-19T01:09:36.1Z,2,REGULAR,steal,,[],1627814,,,1610612744,29,30,2021-11-19T01:09:38Z,1620000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M39.00S,2021-11-19T01:09:41.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630228,5.995400788436268,51.71568627450981,1610612744,29,30,2021-11-19T01:09:51Z,1630000,-9.0,4.0,1,left,MISS J. Kuminga running Layup,[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,0.94,Missed,,,,,,,,,,,,,,,,,,,
166,PT10M36.00S,2021-11-19T01:09:44.3Z,2,REGULAR,rebound,defensive,[],202334,,,1610612739,29,30,2021-11-19T01:09:44Z,1640000,,,0,,E. Davis REBOUND (Off:0 Def:7),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,165.0,7.0,7.0,0.0,,,,,,,,,,,
167,PT10M30.00S,2021-11-19T01:09:50.0Z,2,REGULAR,3pt,Jump Shot,[],201937,93.9060446780552,96.81372549019608,1610612739,29,30,2021-11-19T01:09:55Z,1650000,234.0,5.0,1,right,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M28.00S,2021-11-19T01:09:52.0Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,29,30,2021-11-19T01:09:55Z,1660000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,
169,PT10M23.00S,2021-11-19T01:09:57.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,27.54599211563732,89.70588235294117,1610612744,29,33,2021-11-19T01:11:46Z,1670000,-199.0,206.0,1,left,S. Curry 28' 3PT pullup (12 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.64,Made,12.0,,,,,,,,,,,,,,,,,,
170,PT10M03.00S,2021-11-19T01:10:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,92.59198423127464,50.73529411764706,1610612739,31,33,2021-11-19T01:10:23Z,1680000,4.0,17.0,1,right,R. Rubio driving finger roll Layup (5 PTS),[201937],1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,1.75,Made,5.0,,,,,,,,,,,,,,,,,,
171,PT09M50.00S,2021-11-19T01:10:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202357,10.85742444152431,50.245098039215684,1610612744,31,35,2021-11-19T01:10:37Z,1690000,-1.0,50.0,1,left,N. Bjelica driving floating Jump Shot (14 PTS) (S. Curry 3 AST),"[202357, 201939]",1610612744.0,GSW,driving floating,,,Bjelica,N. Bjelica,,,,,4.96,Made,14.0,,,,,,,,S. Curry,201939.0,3.0,,,,,,,,
173,PT09M38.00S,2021-11-19T01:10:42.7Z,2,REGULAR,2pt,Jump Shot,[],201937,84.1819973718791,21.568627450980394,1610612739,31,35,2021-11-19T01:10:49Z,1710000,-142.0,96.0,1,right,MISS R. Rubio 17' pullup bank Shot,[201937],1610612739.0,CLE,pullup bank,,,Rubio,R. Rubio,,,,,17.17,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M35.00S,2021-11-19T01:10:45.7Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,31,35,2021-11-19T01:10:49Z,1720000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,
175,PT09M25.00S,2021-11-19T01:10:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630228,19.004599211563733,5.637254901960785,1610612744,31,35,2021-11-19T01:11:01Z,1730000,222.0,126.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M22.00S,2021-11-19T01:10:58.8Z,2,REGULAR,rebound,defensive,[],1627756,,,1610612739,31,35,2021-11-19T01:10:58Z,1740000,,,0,,D. Valentine REBOUND (Off:0 Def:2),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,
177,PT09M12.00S,2021-11-19T01:11:09.0Z,2,REGULAR,3pt,Jump Shot,[],1627756,91.5407358738502,96.32352941176471,1610612739,31,35,2021-11-19T01:11:14Z,1750000,232.0,27.0,1,right,MISS D. Valentine step back 3PT,[1627756],1610612739.0,CLE,step back,,,Valentine,D. Valentine,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,,
178,PT09M10.00S,2021-11-19T01:11:11.0Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,31,35,2021-11-19T01:11:14Z,1760000,,,0,,N. Bjelica REBOUND (Off:0 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,
179,PT09M05.00S,2021-11-19T01:11:16.4Z,2,REGULAR,3pt,Jump Shot,[],203490,22.552562417871222,86.02941176470588,1610612744,31,35,2021-11-19T01:11:28Z,1770000,-180.0,159.0,1,left,MISS O. Porter Jr. 24' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
