actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
90,PT05M32.00S,2021-11-11T00:24:42.5Z,1,REGULAR,substitution,in,[],1626149,,,1610612739,6,10,2021-11-11T00:24:53Z,890000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M18.00S,2021-11-11T00:25:39.2Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612739,6,10,2021-11-11T00:25:39Z,900000,,,0,,Jump Ball R. Neto vs. J. Allen: Tip to D. Avdija,"[1630166, 203526, 1628386]",1610612764.0,WAS,heldball,D. Avdija,1630166.0,Avdija,D. Avdija,Neto,203526.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,
94,PT05M18.00S,2021-11-11T00:25:39.2Z,1,REGULAR,turnover,bad pass,[],201937,,,1610612739,6,10,2021-11-11T00:41:50Z,930000,,,0,,R. Rubio bad pass TURNOVER (1 TO),"[201937, 1630166]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,
95,PT05M18.00S,2021-11-11T00:25:39.2Z,1,REGULAR,steal,,[],1630166,,,1610612764,6,10,2021-11-11T00:41:50Z,940000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M05.00S,2021-11-11T00:25:52.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,27.54599211563732,20.588235294117645,1610612764,6,13,2021-11-11T00:25:56Z,950000,147.0,206.0,1,left,K. Kuzma 25' 3PT  (5 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,25.35,Made,5.0,R. Neto,203526.0,1.0,,,,,,,,,,
98,PT04M53.00S,2021-11-11T00:26:07.6Z,1,REGULAR,3pt,Jump Shot,[],1626224,86.94152431011827,96.56862745098039,1610612739,6,13,2021-11-11T00:44:26Z,970000,233.0,70.0,1,right,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,24.32,Missed,,,,,,,,,,,,,,
99,PT04M50.00S,2021-11-11T00:26:10.6Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,6,13,2021-11-11T00:45:42Z,980000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,98.0,3.0,2.0,1.0,,,,,,
198,PT04M47.00S,2021-11-11T00:26:13.5Z,1,REGULAR,turnover,lost ball,[],1628386,,,1610612739,6,13,2021-11-11T00:45:07Z,985000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 1626149]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,1.0,Harrell,1626149.0,
199,PT04M47.00S,2021-11-11T00:26:13.5Z,1,REGULAR,steal,,[],1626149,,,1610612764,6,13,2021-11-11T00:45:07Z,987500,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2021-11-11T00:26:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626149,7.5722733245729295,43.38235294117647,1610612764,6,13,2021-11-11T01:00:41Z,990000,33.0,19.0,1,left,MISS M. Harrell driving Layup,[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,,,,,,3.8,Missed,,,,,,,,,,,,,,
101,PT04M36.00S,2021-11-11T00:26:21.4Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,6,13,2021-11-11T00:26:25Z,1000000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,
102,PT04M32.00S,2021-11-11T00:26:29.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612739,6,13,2021-11-11T00:26:48Z,1010000,,,0,,M. Harrell personal FOUL (1 PF) (Rubio 2 FT),"[1626149, 201937]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1627961.0,1.0,0.0,Rubio,201937.0,,,,,,,,,,,,,,,,
104,PT04M32.00S,2021-11-11T00:27:01.3Z,1,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,7,13,2021-11-11T00:27:01Z,1030000,,,0,,R. Rubio Free Throw 1 of 2 (1 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
105,PT04M32.00S,2021-11-11T00:27:18.7Z,1,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,8,13,2021-11-11T00:27:18Z,1040000,,,0,,R. Rubio Free Throw 2 of 2 (2 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
106,PT04M18.00S,2021-11-11T00:27:35.5Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,8,13,2021-11-11T00:27:39Z,1050000,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 201937]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,1.0,Rubio,201937.0,
107,PT04M18.00S,2021-11-11T00:27:35.5Z,1,REGULAR,steal,,[],201937,,,1610612739,8,13,2021-11-11T00:27:37Z,1060000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M10.00S,2021-11-11T00:27:43.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201937,91.27792378449409,19.852941176470587,1610612739,10,13,2021-11-11T00:47:38Z,1070000,-151.0,29.0,1,right,R. Rubio 15' step back Jump Shot (4 PTS),[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,,,,15.36,Made,4.0,,,,,,,,,,,,,
109,PT04M01.00S,2021-11-11T00:27:52.3Z,1,REGULAR,turnover,bad pass,[],203526,,,1610612764,10,13,2021-11-11T00:27:56Z,1080000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1626224]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,1.0,Osman,1626224.0,
110,PT04M01.00S,2021-11-11T00:27:52.3Z,1,REGULAR,steal,,[],1626224,,,1610612739,10,13,2021-11-11T00:27:54Z,1090000,,,0,,C. Osman STEAL (2 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M49.00S,2021-11-11T00:28:04.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201937,67.23061760840999,65.68627450980392,1610612739,10,13,2021-11-11T00:48:06Z,1100000,78.0,256.0,1,right,MISS R. Rubio 26' pullup 3PT,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,,,,26.73,Missed,,,,,,,,,,,,,,
112,PT03M48.00S,2021-11-11T00:28:05.0Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,10,13,2021-11-11T00:28:07Z,1110000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,111.0,4.0,2.0,2.0,,,,,,
113,PT03M48.00S,2021-11-11T00:28:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,92.59198423127464,51.225490196078425,1610612739,12,13,2021-11-11T00:28:13Z,1120000,6.0,17.0,1,right,J. Allen putback Layup (2 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,,,,,,1.82,Made,2.0,,,,,,,,,,,,,
114,PT03M48.00S,2021-11-11T00:28:16.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,13,2021-11-11T00:28:16Z,1130000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M48.00S,2021-11-11T00:29:15.1Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,12,13,2021-11-11T00:30:50Z,1140000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M48.00S,2021-11-11T00:29:15.1Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,12,13,2021-11-11T00:30:50Z,1150000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M26.00S,2021-11-11T00:31:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,5.995400788436268,50.0,1610612764,12,13,2021-11-11T00:31:34Z,1160000,0.0,4.0,1,left,MISS R. Neto driving Layup,[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,,,,,,0.39,Missed,,,,,,,,,,,,,,
118,PT03M23.00S,2021-11-11T00:31:27.1Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,12,13,2021-11-11T00:31:34Z,1170000,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,117.0,1.0,0.0,1.0,,,,,,
119,PT03M22.00S,2021-11-11T00:31:28.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,5.338370565045992,50.73529411764706,1610612764,12,15,2021-11-11T00:49:06Z,1180000,-4.0,-2.0,1,left,M. Harrell putback DUNK (2 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,,,,,,0.44,Made,2.0,,,,,,,,,,,,,
120,PT03M09.00S,2021-11-11T00:31:45.6Z,1,REGULAR,violation,kicked ball,[],203526,,,1610612739,12,15,2021-11-11T00:31:50Z,1190000,,,0,,R. Neto kicked ball VIOLATION,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,1627524.0,,,,,,,,,,,,,,,,,,,,
121,PT03M09.00S,2021-11-11T00:31:49.0Z,1,REGULAR,substitution,out,[],1629685,,,1610612739,12,15,2021-11-11T00:31:58Z,1200000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2021-11-11T00:31:49.0Z,1,REGULAR,substitution,out,[],203078,,,1610612739,12,15,2021-11-11T00:31:58Z,1210000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M09.00S,2021-11-11T00:31:49.0Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,12,15,2021-11-11T00:31:58Z,1220000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M09.00S,2021-11-11T00:31:49.0Z,1,REGULAR,substitution,in,[],1628988,,,1610612739,12,15,2021-11-11T00:31:58Z,1230000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M01.00S,2021-11-11T00:32:13.7Z,1,REGULAR,2pt,Jump Shot,[],201937,78.66294349540078,25.735294117647058,1610612739,12,15,2021-11-11T00:32:17Z,1240000,-121.0,148.0,1,right,MISS R. Rubio 19' pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,,,,19.14,Missed,,,,,,,,,,,,,,
126,PT02M58.00S,2021-11-11T00:32:16.7Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612764,12,15,2021-11-11T00:32:17Z,1250000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,
127,PT02M48.00S,2021-11-11T00:32:27.4Z,1,REGULAR,2pt,Jump Shot,[],1628988,15.325229960578188,29.901960784313726,1610612764,12,15,2021-11-11T00:32:34Z,1260000,100.0,92.0,1,left,MISS A. Holiday 13' driving floating Shot,[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,,,,,,13.6,Missed,,,,,,,,,,,,,,
128,PT02M45.00S,2021-11-11T00:32:30.5Z,1,REGULAR,rebound,offensive,[],1628988,,,1610612764,12,15,2021-11-11T00:32:30Z,1270000,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,
129,PT02M41.00S,2021-11-11T00:32:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,6.521024967148489,50.98039215686274,1610612764,12,15,2021-11-11T00:32:38Z,1280000,-5.0,9.0,1,left,MISS A. Holiday driving Layup,[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,,,,,,1.01,Missed,,,,,,,,,,,,,,
130,PT02M40.00S,2021-11-11T00:32:36.1Z,1,REGULAR,rebound,offensive,[],1630557,,,1610612764,12,15,2021-11-11T00:32:36Z,1290000,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,129.0,1.0,0.0,1.0,,,,,,
131,PT02M40.00S,2021-11-11T00:32:36.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,5.732588699080158,49.754901960784316,1610612764,12,15,2021-11-11T00:32:44Z,1300000,1.0,1.0,1,left,MISS C. Kispert putback Layup - blocked,"[1630557, 1630205]",1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,,,,,,0.18,Missed,,,,,,,,,Stevens,1630205.0,,,,
132,PT02M40.00S,2021-11-11T00:32:36.8Z,1,REGULAR,block,,[],1630205,,,1610612764,12,15,2021-11-11T00:32:41Z,1310000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M40.00S,2021-11-11T00:32:36.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,12,15,2021-11-11T00:32:44Z,1320000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,
134,PT02M40.00S,2021-11-11T00:32:44.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,12,15,2021-11-11T00:32:44Z,1330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M36.00S,2021-11-11T00:32:56.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203526,25.969119579500656,81.12745098039215,1610612764,12,18,2021-11-11T00:33:02Z,1340000,-156.0,192.0,1,left,R. Neto 24' 3PT  (3 PTS) (M. Harrell 1 AST),"[203526, 1626149]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,24.68,Made,3.0,M. Harrell,1626149.0,1.0,,,,,,,,,,
137,PT02M10.00S,2021-11-11T00:33:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,92.46057818659659,55.63725490196079,1610612739,12,18,2021-11-11T00:33:26Z,1360000,28.0,18.0,1,right,MISS L. Stevens driving Layup,[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,,,,,,3.37,Missed,,,,,,,,,,,,,,
138,PT02M08.00S,2021-11-11T00:33:23.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,12,18,2021-11-11T00:33:23Z,1370000,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,137.0,5.0,2.0,3.0,,,,,,
139,PT02M07.00S,2021-11-11T00:33:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,93.64323258869908,50.73529411764706,1610612739,14,18,2021-11-11T00:33:31Z,1380000,4.0,7.0,1,right,J. Allen putback Layup (4 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,,,,,,0.82,Made,4.0,,,,,,,,,,,,,
140,PT01M52.00S,2021-11-11T00:33:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,16.376478318002626,43.13725490196079,1610612764,14,18,2021-11-11T00:33:44Z,1390000,34.0,101.0,1,left,MISS R. Neto 10' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,,,,,,10.7,Missed,,,,,,,,,,,,,,
141,PT01M50.00S,2021-11-11T00:33:42.0Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,14,18,2021-11-11T00:33:42Z,1400000,,,0,,R. Rubio REBOUND (Off:0 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,
142,PT01M47.00S,2021-11-11T00:33:44.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630205,92.59198423127464,3.6764705882352944,1610612739,17,18,2021-11-11T00:33:49Z,1410000,-232.0,17.0,1,right,L. Stevens 3PT  (3 PTS) (C. Osman 1 AST),"[1630205, 1626224]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,23.22,Made,3.0,C. Osman,1626224.0,1.0,,,,,,,,,,
144,PT01M33.00S,2021-11-11T00:33:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,5.732588699080158,50.98039215686274,1610612764,17,20,2021-11-11T00:34:19Z,1430000,-5.0,1.0,1,left,R. Neto driving reverse Layup (5 PTS) (M. Harrell 2 AST),"[203526, 1626149]",1610612764.0,WAS,driving reverse,,,Neto,R. Neto,,,,,,,,,,0.51,Made,5.0,M. Harrell,1626149.0,2.0,,,,,,,,,,
146,PT01M12.00S,2021-11-11T00:34:19.2Z,1,REGULAR,3pt,Jump Shot,[],1626224,66.5735873850197,38.72549019607843,1610612739,17,20,2021-11-11T00:53:34Z,1450000,-56.0,262.0,1,right,MISS C. Osman 26' pullup 3PT,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,,,,26.77,Missed,,,,,,,,,,,,,,
147,PT01M10.00S,2021-11-11T00:34:21.2Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,17,20,2021-11-11T00:34:31Z,1460000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,
148,PT00M55.20S,2021-11-11T00:34:37.6Z,1,REGULAR,turnover,bad pass,[],203526,,,1610612764,17,20,2021-11-11T00:34:42Z,1470000,,,0,,R. Neto bad pass TURNOVER (2 TO),"[203526, 1628386]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,2.0,Allen,1628386.0,
149,PT00M55.20S,2021-11-11T00:34:37.6Z,1,REGULAR,steal,,[],1628386,,,1610612739,17,20,2021-11-11T00:34:40Z,1480000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M52.30S,2021-11-11T00:34:45.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612739,17,20,2021-11-11T00:57:17Z,1490000,,,0,,C. Kispert personal FOUL (1 PF) (Osman 2 FT),"[1630557, 1626224]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,1627524.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
152,PT00M52.30S,2021-11-11T00:35:26.3Z,1,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1626224,,,1610612739,18,20,2021-11-11T00:57:17Z,1510000,,,0,,C. Osman Free Throw 1 of 2 (3 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
155,PT00M52.30S,2021-11-11T00:35:26.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626224,,,1610612739,19,20,2021-11-11T00:57:17Z,1515000,,,0,,C. Osman Free Throw 2 of 2 (4 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
153,PT00M52.30S,2021-11-11T00:35:27.2Z,1,REGULAR,substitution,out,[],203526,,,1610612764,19,20,2021-11-11T00:57:02Z,1520000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M52.30S,2021-11-11T00:35:27.2Z,1,REGULAR,substitution,in,[],203915,,,1610612764,19,20,2021-11-11T00:57:02Z,1530000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M38.90S,2021-11-11T00:36:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,12.302890932982917,58.08823529411765,1610612764,19,22,2021-11-11T00:38:54Z,1537500,-40.0,63.0,1,left,M. Harrell 7' floating Jump Shot (4 PTS) (S. Dinwiddie 1 AST),"[1626149, 203915]",1610612764.0,WAS,floating,,,Harrell,M. Harrell,,,,,,,,,,7.49,Made,4.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
294,PT00M38.90S,2021-11-11T00:36:29.4Z,1,REGULAR,stoppage,other,[],0,,,1610612739,19,22,2021-11-11T00:59:16Z,1559375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M27.00S,2021-11-11T00:36:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630205,96.27135348226018,97.05882352941177,1610612739,19,22,2021-11-11T00:36:50Z,1580000,235.0,-17.0,1,right,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,23.59,Missed,,,,,,,,,,,,,,
160,PT00M24.10S,2021-11-11T00:36:47.5Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,19,22,2021-11-11T00:36:50Z,1590000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:6),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,159.0,6.0,6.0,0.0,,,,,,
161,PT00M07.70S,2021-11-11T00:37:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612764,19,22,2021-11-11T00:37:17Z,1600000,,,0,,D. Garland shooting personal FOUL (1 PF) (Harrell 2 FT),"[1629636, 1626149]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,1627524.0,1.0,0.0,Harrell,1626149.0,,,,,,,,,,,,,,,,
163,PT00M07.70S,2021-11-11T00:37:44.8Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,19,23,2021-11-11T00:37:44Z,1620000,,,0,,M. Harrell Free Throw 1 of 2 (5 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
164,PT00M07.70S,2021-11-11T00:37:46.0Z,1,REGULAR,substitution,out,[],1630205,,,1610612764,19,23,2021-11-11T00:38:01Z,1630000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M07.70S,2021-11-11T00:37:46.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612764,19,23,2021-11-11T00:38:01Z,1640000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M07.70S,2021-11-11T00:37:46.0Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,19,23,2021-11-11T00:38:01Z,1650000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M07.70S,2021-11-11T00:37:46.0Z,1,REGULAR,substitution,in,[],203484,,,1610612764,19,23,2021-11-11T00:38:01Z,1680000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M07.70S,2021-11-11T00:37:46.0Z,1,REGULAR,substitution,in,[],1629731,,,1610612764,19,23,2021-11-11T00:39:10Z,1685000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M07.70S,2021-11-11T00:37:46.0Z,1,REGULAR,substitution,in,[],1629685,,,1610612764,19,23,2021-11-11T00:39:32Z,1687500,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M07.70S,2021-11-11T00:38:13.7Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,19,24,2021-11-11T00:38:13Z,1690000,,,0,,M. Harrell Free Throw 2 of 2 (6 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
171,PT00M00.00S,2021-11-11T00:38:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,63.288436268068324,47.30392156862745,1610612739,22,24,2021-11-11T01:00:32Z,1700000,-13.0,293.0,1,right,D. Garland 29' 3PT pullup (5 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,,,29.29,Made,5.0,,,,,,,,,,,,,
174,PT00M00.00S,2021-11-11T00:40:17.5Z,1,REGULAR,period,end,[],0,,,1610612764,22,24,2021-11-11T00:40:17Z,1710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-11T00:40:44.8Z,2,REGULAR,substitution,out,['startperiod'],201937,,,1610612764,22,24,2021-11-11T00:41:09Z,1720000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-11T00:40:44.8Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612764,22,24,2021-11-11T00:41:09Z,1730000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
