actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
94,PT03M53.00S,2021-12-09T00:25:04.8Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612739,18,19,2021-12-09T00:25:08Z,940000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1628366]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,1.0,Ball,1628366.0,
95,PT03M53.00S,2021-12-09T00:25:04.8Z,1,REGULAR,steal,,[],1628366,,,1610612741,18,19,2021-12-09T00:25:07Z,950000,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M42.00S,2021-12-09T00:25:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628396,93.9060446780552,50.49019607843137,1610612741,18,19,2021-12-09T00:25:20Z,960000,2.0,5.0,1,right,MISS T. Bradley cutting Layup - blocked,"[1628396, 1628386]",1610612741.0,CHI,cutting,,,Bradley,T. Bradley,,,,,0.54,Missed,,,,,,,,,,,Allen,1628386.0,,,,,,,
97,PT03M42.00S,2021-12-09T00:25:15.3Z,1,REGULAR,block,,[],1628386,,,1610612741,18,19,2021-12-09T00:25:18Z,970000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M38.00S,2021-12-09T00:25:19.3Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,18,19,2021-12-09T00:25:20Z,980000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
99,PT03M36.00S,2021-12-09T00:25:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,5.995400788436268,49.26470588235294,1610612739,18,19,2021-12-09T00:27:50Z,990000,4.0,4.0,1,left,MISS C. Osman running Layup,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,0.54,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M34.00S,2021-12-09T00:25:23.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,18,19,2021-12-09T00:25:32Z,1000000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
101,PT03M34.00S,2021-12-09T00:25:32.6Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,18,19,2021-12-09T00:25:39Z,1010000,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,,,,,,,1627964.0,,,,,,,,,,,1.0,,,
102,PT03M34.00S,2021-12-09T00:25:43.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,18,19,2021-12-09T00:25:43Z,1020000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M34.00S,2021-12-09T00:28:03.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,18,19,2021-12-09T00:28:32Z,1030000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M34.00S,2021-12-09T00:28:03.3Z,1,REGULAR,substitution,out,[],1628366,,,1610612739,18,19,2021-12-09T00:28:32Z,1040000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2021-12-09T00:28:03.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,18,19,2021-12-09T00:28:32Z,1050000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M34.00S,2021-12-09T00:28:03.3Z,1,REGULAR,substitution,in,[],1629653,,,1610612739,18,19,2021-12-09T00:28:32Z,1060000,,,0,,SUB in: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M19.00S,2021-12-09T00:28:38.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,28.07161629434954,77.69607843137256,1610612739,18,19,2021-12-09T00:28:42Z,1070000,-138.0,211.0,1,left,MISS C. Osman 25' turnaround 3PT,[1626224],1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M16.00S,2021-12-09T00:28:41.1Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,18,19,2021-12-09T00:28:41Z,1080000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
109,PT03M09.00S,2021-12-09T00:28:48.4Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,18,19,2021-12-09T00:28:51Z,1090000,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 201937]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,2.0,Rubio,201937.0,
110,PT03M09.00S,2021-12-09T00:28:48.4Z,1,REGULAR,steal,,[],201937,,,1610612739,18,19,2021-12-09T00:28:50Z,1100000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M02.00S,2021-12-09T00:28:55.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201937,6.783837056504599,66.42156862745098,1610612739,20,19,2021-12-09T00:29:01Z,1110000,-82.0,11.0,1,left,R. Rubio 8' driving floating bank Jump Shot (2 PTS),[201937],1610612739.0,CLE,driving floating bank,,,Rubio,R. Rubio,,,,,8.29,Made,,,,,,,,,,2.0,,,,,,,,,
112,PT02M47.00S,2021-12-09T00:29:10.5Z,1,REGULAR,2pt,Jump Shot,[],203897,78.53153745072274,26.715686274509803,1610612741,20,21,2021-12-09T00:29:15Z,1120000,-116.0,149.0,1,right,Z. LaVine 18' fadeaway Jump Shot (11 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,18.93,Made,,,,,,,,,,11.0,,,,,,,,,
113,PT02M34.00S,2021-12-09T00:29:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,5.732588699080158,49.01960784313725,1610612739,20,21,2021-12-09T00:34:05Z,1130000,5.0,1.0,1,left,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M32.00S,2021-12-09T00:29:26.0Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,20,21,2021-12-09T00:29:29Z,1140000,,,0,,T. Bradley REBOUND (Off:0 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
115,PT02M28.00S,2021-12-09T00:29:29.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203897,69.59592641261499,68.38235294117648,1610612741,20,21,2021-12-09T00:29:34Z,1150000,92.0,233.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M25.00S,2021-12-09T00:29:32.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,21,2021-12-09T00:29:34Z,1160000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,115.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
117,PT02M25.00S,2021-12-09T00:29:36.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612739,20,21,2021-12-09T00:36:35Z,1170000,,,0,,T. Brown Jr. take personal FOUL (1 PF) (Rubio 2 FT),"[1628972, 201937]",1610612741.0,CHI,take,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,1627964.0,1.0,0.0,Rubio,201937.0,,,,,,,,,,
119,PT02M25.00S,2021-12-09T00:30:04.4Z,1,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,21,21,2021-12-09T00:30:04Z,1190000,,,0,,R. Rubio Free Throw 1 of 2 (3 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
120,PT02M25.00S,2021-12-09T00:30:05.0Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,21,21,2021-12-09T00:30:33Z,1200000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M25.00S,2021-12-09T00:30:05.0Z,1,REGULAR,substitution,out,[],1627884,,,1610612739,21,21,2021-12-09T00:30:33Z,1210000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M25.00S,2021-12-09T00:30:05.0Z,1,REGULAR,substitution,out,[],203897,,,1610612739,21,21,2021-12-09T00:30:33Z,1220000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M25.00S,2021-12-09T00:30:05.0Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,21,21,2021-12-09T00:30:33Z,1230000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M25.00S,2021-12-09T00:30:05.0Z,1,REGULAR,substitution,in,[],1628993,,,1610612739,21,21,2021-12-09T00:30:33Z,1240000,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M25.00S,2021-12-09T00:30:05.0Z,1,REGULAR,substitution,in,[],1628366,,,1610612739,21,21,2021-12-09T00:30:33Z,1250000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M25.00S,2021-12-09T00:30:34.4Z,1,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,22,21,2021-12-09T00:30:34Z,1260000,,,0,,R. Rubio Free Throw 2 of 2 (4 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
127,PT02M04.00S,2021-12-09T00:30:48.2Z,1,REGULAR,3pt,Jump Shot,[],1628993,91.40932982917214,97.79411764705883,1610612741,22,21,2021-12-09T00:30:52Z,1270000,239.0,28.0,1,right,MISS A. Johnson 24' 3PT,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,24.07,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M02.00S,2021-12-09T00:30:50.2Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612741,22,21,2021-12-09T00:30:52Z,1280000,,,0,,T. Bradley REBOUND (Off:1 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,127.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
129,PT02M01.00S,2021-12-09T00:30:52.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,69.46452036793693,20.588235294117645,1610612741,22,21,2021-12-09T00:30:56Z,1290000,-147.0,235.0,1,right,MISS L. Ball 27' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M57.00S,2021-12-09T00:30:56.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,22,21,2021-12-09T00:30:56Z,1300000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M50.00S,2021-12-09T00:31:02.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201937,5.338370565045992,67.15686274509804,1610612739,24,21,2021-12-09T00:31:10Z,1310000,-86.0,-2.0,1,left,R. Rubio 8' driving floating bank Jump Shot (6 PTS),[201937],1610612739.0,CLE,driving floating bank,,,Rubio,R. Rubio,,,,,8.58,Made,,,,,,,,,,6.0,,,,,,,,,
132,PT01M38.00S,2021-12-09T00:31:14.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628396,92.59198423127464,59.80392156862745,1610612741,24,21,2021-12-09T00:31:20Z,1320000,49.0,17.0,1,right,MISS T. Bradley turnaround Hook - blocked,"[1628396, 1630596]",1610612741.0,CHI,turnaround,,,Bradley,T. Bradley,,,,,5.19,Missed,,,,,,,,,,,Mobley,1630596.0,,,,,,,
133,PT01M38.00S,2021-12-09T00:31:14.9Z,1,REGULAR,block,,[],1630596,,,1610612741,24,21,2021-12-09T00:31:17Z,1330000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M35.00S,2021-12-09T00:31:17.9Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,24,21,2021-12-09T00:31:20Z,1340000,,,0,,R. Rubio REBOUND (Off:0 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
135,PT01M20.00S,2021-12-09T00:31:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,15.850854139290407,53.92156862745098,1610612739,24,21,2021-12-09T00:31:36Z,1350000,-20.0,96.0,1,left,MISS K. Love 9' turnaround Shot,[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,9.85,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M18.00S,2021-12-09T00:31:34.3Z,1,REGULAR,rebound,defensive,[],1628993,,,1610612741,24,21,2021-12-09T00:31:36Z,1360000,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
137,PT01M15.00S,2021-12-09T00:31:37.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,69.33311432325887,72.30392156862744,1610612741,24,24,2021-12-09T00:31:46Z,1370000,112.0,236.0,1,right,L. Ball 26' 3PT pullup (6 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,26.08,Made,,,,,,,,,,6.0,,,,,,,,,
139,PT00M50.10S,2021-12-09T00:32:02.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,32.013797634691194,58.57843137254902,1610612739,27,24,2021-12-09T00:32:07Z,1390000,-43.0,248.0,1,left,D. Garland 25' 3PT  (5 PTS) (R. Rubio 3 AST),"[1629636, 201937]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,25.21,Made,,,,,,,,,,5.0,,,R. Rubio,201937.0,3.0,,,,
141,PT00M39.10S,2021-12-09T00:32:17.0Z,1,REGULAR,turnover,lost ball,[],1628396,,,1610612741,27,24,2021-12-09T00:32:22Z,1410000,,,0,,T. Bradley lost ball TURNOVER (1 TO),"[1628396, 1630596]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0,
142,PT00M39.10S,2021-12-09T00:32:17.0Z,1,REGULAR,steal,,[],1630596,,,1610612739,27,24,2021-12-09T00:32:19Z,1420000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M30.70S,2021-12-09T00:32:27.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629653,,,1610612739,27,24,2021-12-09T00:32:39Z,1430000,,,0,,D. Dotson shooting personal FOUL (1 PF) (Rubio 2 FT),"[1629653, 201937]",1610612741.0,CHI,shooting,,,Dotson,D. Dotson,,,,,,,,,,,1627964.0,1.0,0.0,Rubio,201937.0,,,,,,,,,,
145,PT00M30.70S,2021-12-09T00:32:46.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201937,,,1610612739,28,24,2021-12-09T00:32:46Z,1450000,,,0,,R. Rubio Free Throw 1 of 2 (7 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
146,PT00M30.70S,2021-12-09T00:33:00.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201937,,,1610612739,29,24,2021-12-09T00:33:00Z,1460000,,,0,,R. Rubio Free Throw 2 of 2 (8 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
147,PT00M16.70S,2021-12-09T00:33:17.0Z,1,REGULAR,2pt,Jump Shot,[],1628366,86.15308804204993,24.509803921568626,1610612741,29,24,2021-12-09T00:33:32Z,1470000,-127.0,78.0,1,right,MISS L. Ball 14' step back Shot,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,14.93,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M16.30S,2021-12-09T00:33:17.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,29,24,2021-12-09T00:33:21Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,
149,PT00M16.30S,2021-12-09T00:33:22.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,29,24,2021-12-09T00:33:22Z,1490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M16.30S,2021-12-09T00:33:32.9Z,1,REGULAR,substitution,out,[],201567,,,1610612741,29,24,2021-12-09T00:33:37Z,1500000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M16.30S,2021-12-09T00:33:32.9Z,1,REGULAR,substitution,in,[],1630171,,,1610612741,29,24,2021-12-09T00:33:37Z,1510000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M10.40S,2021-12-09T00:33:48.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,78.26872536136662,93.62745098039215,1610612741,29,24,2021-12-09T00:33:52Z,1520000,218.0,152.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M07.70S,2021-12-09T00:33:50.7Z,1,REGULAR,rebound,offensive,[],1628993,,,1610612741,29,24,2021-12-09T00:33:50Z,1530000,,,0,,A. Johnson REBOUND (Off:1 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
154,PT00M02.00S,2021-12-09T00:33:57.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629653,86.5473061760841,64.4607843137255,1610612741,29,24,2021-12-09T00:42:14Z,1586250,72.0,74.0,1,right,MISS D. Dotson 10' driving floating Shot,[1629653],1610612741.0,CHI,driving floating,,,Dotson,D. Dotson,,,,,10.35,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M01.90S,2021-12-09T00:33:57.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,29,24,2021-12-09T00:41:47Z,1586875,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,
157,PT00M01.50S,2021-12-09T00:34:08.1Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,29,24,2021-12-09T00:41:47Z,1587500,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M01.50S,2021-12-09T00:34:08.1Z,1,REGULAR,substitution,in,[],201567,,,1610612741,29,24,2021-12-09T00:41:47Z,1588750,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M01.50S,2021-12-09T00:34:08.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,29,24,2021-12-09T01:08:35Z,1589375,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,
159,PT00M00.00S,2021-12-09T00:34:29.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,37.79566360052563,88.23529411764706,1610612739,29,24,2021-12-09T00:42:14Z,1590000,-191.0,303.0,1,left,MISS D. Garland 35' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,35.81,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2021-12-09T00:34:33.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,29,24,2021-12-09T00:34:33Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-12-09T00:34:33.9Z,1,REGULAR,period,end,[],0,,,1610612739,29,24,2021-12-09T00:34:33Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-12-09T00:36:52.1Z,2,REGULAR,substitution,out,['startperiod'],1628396,,,1610612739,29,24,2021-12-09T00:37:12Z,1620000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-12-09T00:36:52.1Z,2,REGULAR,substitution,in,['startperiod'],203897,,,1610612739,29,24,2021-12-09T00:37:12Z,1630000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-09T00:37:16.9Z,2,REGULAR,period,start,[],0,,,1610612741,29,24,2021-12-09T00:37:16Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M46.00S,2021-12-09T00:37:30.7Z,2,REGULAR,foul,offensive,[],1628993,,,1610612741,29,24,2021-12-09T00:37:39Z,1650000,,,0,,A. Johnson offensive FOUL (1 PF),"[1628993, 1626224]",1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,2004.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,
167,PT11M46.00S,2021-12-09T00:37:30.7Z,2,REGULAR,turnover,offensive foul,[],1628993,,,1610612741,29,24,2021-12-09T00:37:30Z,1670000,,,0,,A. Johnson offensive foul TURNOVER (1 TO),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,2004.0,,,,,,,,,,,1.0,,,
168,PT11M24.00S,2021-12-09T00:38:06.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,28.33442838370565,15.441176470588236,1610612739,32,24,2021-12-09T00:38:10Z,1680000,173.0,214.0,1,left,C. Osman 27' 3PT  (3 PTS) (D. Garland 2 AST),"[1626224, 1629636]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.49,Made,,,,,,,,,,3.0,,,D. Garland,1629636.0,2.0,,,,
170,PT11M10.00S,2021-12-09T00:38:20.8Z,2,REGULAR,3pt,Jump Shot,[],1628366,73.80091984231275,16.176470588235293,1610612741,32,24,2021-12-09T00:38:26Z,1700000,-169.0,194.0,1,right,MISS L. Ball 25' step back 3PT,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M07.00S,2021-12-09T00:38:23.8Z,2,REGULAR,rebound,offensive,[],1628993,,,1610612741,32,24,2021-12-09T00:38:26Z,1710000,,,0,,A. Johnson REBOUND (Off:2 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,170.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
172,PT11M05.00S,2021-12-09T00:38:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628993,94.95729303547962,51.9607843137255,1610612741,32,24,2021-12-09T00:38:30Z,1720000,10.0,-5.0,1,right,MISS A. Johnson putback Layup - blocked,"[1628993, 1630596]",1610612741.0,CHI,putback,,,Johnson,A. Johnson,,,,,1.1,Missed,,,,,,,,,,,Mobley,1630596.0,,,,,,,
173,PT11M05.00S,2021-12-09T00:38:25.8Z,2,REGULAR,block,,[],1630596,,,1610612741,32,24,2021-12-09T00:38:28Z,1730000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M02.00S,2021-12-09T00:38:28.8Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,32,24,2021-12-09T00:38:30Z,1740000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,172.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
175,PT10M51.00S,2021-12-09T00:38:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,10.726018396846255,59.31372549019608,1610612739,34,24,2021-12-09T00:45:30Z,1750000,-47.0,48.0,1,left,E. Mobley 6' floating Jump Shot (10 PTS) (R. Rubio 4 AST),"[1630596, 201937]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,6.71,Made,,,,,,,,,,10.0,,,R. Rubio,201937.0,4.0,,,,
177,PT10M50.00S,2021-12-09T00:38:47.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,34,24,2021-12-09T00:38:47Z,1770000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M50.00S,2021-12-09T00:41:11.5Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,34,24,2021-12-09T00:41:26Z,1780000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
