actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
176,PT11M05.00S,2021-12-12T01:38:14.3Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,36,25,2021-12-12T01:38:26Z,1750000,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,174.0,3.0,3.0,0.0,,,,,,,,,
177,PT10M58.00S,2021-12-12T01:38:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,5.601182654402102,49.26470588235294,1610612758,36,27,2021-12-12T01:38:33Z,1760000,4.0,0.0,1,left,T. Haliburton driving Layup (2 PTS),[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,,,0.37,Made,2.0,,,,,,,,,,,,,,,,
178,PT10M41.00S,2021-12-12T01:38:38.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,64.73390275952694,22.54901960784314,1610612739,39,27,2021-12-12T01:39:54Z,1770000,-137.0,279.0,1,right,D. Garland 31' 3PT pullup (7 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,31.1,Made,7.0,,,,,,,,,,,,,,,,
179,PT10M34.00S,2021-12-12T01:38:50.7Z,2,REGULAR,foul,personal,[],201937,,,1610612758,39,27,2021-12-12T01:39:03Z,1780000,,,0,,R. Rubio personal FOUL (1 PF),"[201937, 1630169]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,2715.0,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0,,,
181,PT10M17.00S,2021-12-12T01:39:20.8Z,2,REGULAR,2pt,Jump Shot,[],1630558,11.251642575558476,32.84313725490196,1610612758,39,27,2021-12-12T01:39:28Z,1800000,86.0,53.0,1,left,MISS D. Mitchell 10' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,,,10.1,Missed,,,,,,,,,,,,,,,,,
182,PT10M12.00S,2021-12-12T01:39:25.8Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612758,39,27,2021-12-12T01:40:38Z,1810000,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,181.0,3.0,1.0,2.0,,,,,,,,,
183,PT10M12.00S,2021-12-12T01:39:26.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612758,39,27,2021-12-12T01:39:41Z,1820000,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612758.0,SAC,tip,,,Bagley III,M. Bagley III,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
184,PT10M11.00S,2021-12-12T01:39:27.4Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,39,27,2021-12-12T01:39:41Z,1830000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,
185,PT10M00.00S,2021-12-12T01:39:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,82.86793692509855,45.34313725490196,1610612739,41,27,2021-12-12T01:39:47Z,1840000,-23.0,109.0,1,right,E. Mobley 11' Jump Shot (8 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,11.1,Made,8.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,
187,PT09M49.00S,2021-12-12T01:39:49.1Z,2,REGULAR,2pt,Jump Shot,[],1630169,22.683968462549277,28.921568627450984,1610612758,41,29,2021-12-12T01:39:55Z,1860000,105.0,161.0,1,left,T. Haliburton 19' pullup Jump Shot (4 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,,,19.22,Made,4.0,,,,,,,,,,,,,,,,
188,PT09M37.00S,2021-12-12T01:40:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.24901445466492,50.245098039215684,1610612739,43,29,2021-12-12T01:40:07Z,1870000,1.0,11.0,1,right,E. Mobley Layup (10 PTS) (R. Rubio 2 AST),"[1630596, 201937]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,1.11,Made,10.0,R. Rubio,201937.0,2.0,,,,,,,,,,,,,
190,PT09M22.00S,2021-12-12T01:40:15.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,30.436925098554536,67.8921568627451,1610612758,43,29,2021-12-12T01:42:23Z,1890000,-89.0,234.0,1,left,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,25.02,Missed,,,,,,,,,,,,,,,,,
191,PT09M22.00S,2021-12-12T01:40:15.8Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612758,43,29,2021-12-12T01:40:25Z,1900000,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,190.0,4.0,1.0,3.0,,,,,,,,,
192,PT09M17.00S,2021-12-12T01:40:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.783837056504599,49.50980392156863,1610612758,43,31,2021-12-12T01:42:54Z,1910000,2.0,11.0,1,left,M. Bagley III driving Layup (5 PTS),[1628963],1610612758.0,SAC,driving,,,Bagley III,M. Bagley III,,,,,,,1.16,Made,5.0,,,,,,,,,,,,,,,,
193,PT08M57.00S,2021-12-12T01:40:41.4Z,2,REGULAR,2pt,Jump Shot,[],201937,74.85216819973719,53.431372549019606,1610612739,43,31,2021-12-12T01:43:14Z,1920000,17.0,184.0,1,right,MISS R. Rubio 18' pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,18.47,Missed,,,,,,,,,,,,,,,,,
194,PT08M55.00S,2021-12-12T01:40:43.4Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612758,43,31,2021-12-12T01:40:47Z,1930000,,,0,,M. Bagley III REBOUND (Off:3 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,193.0,5.0,2.0,3.0,,,,,,,,,
196,PT08M48.00S,2021-12-12T01:40:58.6Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612758,43,31,2021-12-12T01:41:09Z,1950000,,,0,,K. Love shooting personal FOUL (2 PF) (Len 2 FT),"[201567, 203458]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,200834.0,,,,,,,,,,,,,,2.0,0.0,Len,203458.0,,,
198,PT08M48.00S,2021-12-12T01:41:18.8Z,2,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,43,31,2021-12-12T01:41:18Z,1970000,,,0,,MISS A. Len Free Throw 1 of 2,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,Missed,,,,,,,,,,,,,,,,,
199,PT08M48.00S,2021-12-12T01:41:18.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,43,31,2021-12-12T01:41:18Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,
200,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,out,[],201567,,,1610612758,43,31,2021-12-12T01:41:43Z,1990000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,out,[],201937,,,1610612758,43,31,2021-12-12T01:41:43Z,2000000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,out,[],1630596,,,1610612758,43,31,2021-12-12T01:41:43Z,2010000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,43,31,2021-12-12T01:41:43Z,2020000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,43,31,2021-12-12T01:41:43Z,2030000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,out,[],1628963,,,1610612758,43,31,2021-12-12T01:41:43Z,2040000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,in,[],1628386,,,1610612758,43,31,2021-12-12T01:41:43Z,2050000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,in,[],1628374,,,1610612758,43,31,2021-12-12T01:41:43Z,2060000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612758,43,31,2021-12-12T01:41:43Z,2070000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,in,[],1629056,,,1610612758,43,31,2021-12-12T01:41:43Z,2080000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,in,[],203090,,,1610612758,43,31,2021-12-12T01:41:43Z,2090000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M48.00S,2021-12-12T01:41:19.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,43,31,2021-12-12T01:41:43Z,2100000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M48.00S,2021-12-12T01:41:52.5Z,2,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,43,32,2021-12-12T01:41:52Z,2110000,,,0,,A. Len Free Throw 2 of 2 (3 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
213,PT08M34.00S,2021-12-12T01:42:07.2Z,2,REGULAR,2pt,Jump Shot,[],1628374,85.89027595269383,74.01960784313727,1610612739,43,32,2021-12-12T01:42:14Z,2120000,120.0,80.0,1,right,MISS L. Markkanen 14' Jump Shot,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,14.44,Missed,,,,,,,,,,,,,,,,,
214,PT08M32.00S,2021-12-12T01:42:09.2Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,43,32,2021-12-12T01:42:14Z,2130000,,,0,,A. Len REBOUND (Off:0 Def:4),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,213.0,4.0,4.0,0.0,,,,,,,,,
215,PT08M24.00S,2021-12-12T01:42:16.9Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612758,43,32,2021-12-12T01:42:21Z,2140000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1628374]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,1.0,,,,,,,,,,,,,,,,,Markkanen,1628374.0,
216,PT08M24.00S,2021-12-12T01:42:16.9Z,2,REGULAR,steal,,[],1628374,,,1610612739,43,32,2021-12-12T01:42:18Z,2150000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M11.00S,2021-12-12T01:42:34.5Z,2,REGULAR,foul,offensive,[],1628374,,,1610612739,43,32,2021-12-12T01:43:11Z,2160000,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 1628368]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1363.0,,,,,,,,,,,,,,1.0,0.0,Fox,1628368.0,,,
219,PT08M11.00S,2021-12-12T01:42:34.5Z,2,REGULAR,turnover,offensive foul,[],1628374,,,1610612739,43,32,2021-12-12T01:42:34Z,2180000,,,0,,L. Markkanen offensive foul TURNOVER (2 TO),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1363.0,2.0,,,,,,,,,,,,,,,,,,,
220,PT08M03.00S,2021-12-12T01:42:52.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,16.63929040735874,64.70588235294117,1610612758,43,34,2021-12-12T01:42:59Z,2190000,-74.0,104.0,1,left,D. Fox 12' step back Jump Shot (2 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,,,12.73,Made,2.0,,,,,,,,,,,,,,,,
221,PT08M01.00S,2021-12-12T01:43:01.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,43,34,2021-12-12T01:43:01Z,2200000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M42.00S,2021-12-12T01:46:08.3Z,2,REGULAR,foul,personal,['3freethrow'],1630169,,,1610612739,43,34,2021-12-12T01:46:20Z,2210000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Osman 3 FT),"[1630169, 1626224]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Osman,1626224.0,,,
224,PT07M42.00S,2021-12-12T01:46:37.7Z,2,REGULAR,freethrow,1 of 3,[],1626224,,,1610612739,44,34,2021-12-12T01:46:37Z,2230000,,,0,,C. Osman Free Throw 1 of 3 (6 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
225,PT07M42.00S,2021-12-12T01:46:54.7Z,2,REGULAR,freethrow,2 of 3,[],1626224,,,1610612739,44,34,2021-12-12T01:46:54Z,2240000,,,0,,MISS C. Osman Free Throw 2 of 3,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,
226,PT07M42.00S,2021-12-12T01:46:54.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,44,34,2021-12-12T01:46:54Z,2250000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,
227,PT07M42.00S,2021-12-12T01:47:12.7Z,2,REGULAR,freethrow,3 of 3,[],1626224,,,1610612739,45,34,2021-12-12T01:47:12Z,2260000,,,0,,C. Osman Free Throw 3 of 3 (7 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
228,PT07M36.00S,2021-12-12T01:47:30.9Z,2,REGULAR,foul,offensive,[],203090,,,1610612758,45,34,2021-12-12T01:47:45Z,2270000,,,0,,M. Harkless offensive FOUL (1 PF),"[203090, 1629636]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,200834.0,,,,,,,,,,,,,,1.0,0.0,Garland,1629636.0,,,
230,PT07M36.00S,2021-12-12T01:47:30.9Z,2,REGULAR,turnover,offensive foul,[],203090,,,1610612758,45,34,2021-12-12T01:47:30Z,2290000,,,0,,M. Harkless offensive foul TURNOVER (1 TO),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,200834.0,1.0,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2021-12-12T01:47:40.5Z,2,REGULAR,substitution,out,[],1630169,,,1610612739,45,34,2021-12-12T01:47:44Z,2300000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2021-12-12T01:47:40.5Z,2,REGULAR,substitution,in,[],203084,,,1610612739,45,34,2021-12-12T01:47:44Z,2310000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M26.00S,2021-12-12T01:47:54.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,91.40932982917214,62.5,1610612739,47,34,2021-12-12T01:48:02Z,2320000,62.0,28.0,1,right,D. Garland 6' driving floating bank Jump Shot (9 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,,,6.86,Made,9.0,,,,,,,,,,,,,,,,
234,PT07M26.00S,2021-12-12T01:47:58.1Z,2,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612739,47,34,2021-12-12T01:48:08Z,2330000,,,0,,D. Fox shooting personal FOUL (2 PF) (Garland 1 FT),"[1628368, 1629636]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,2715.0,,,,,,,,,,,,,,2.0,0.0,Garland,1629636.0,,,
236,PT07M26.00S,2021-12-12T01:48:22.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629636,,,1610612739,48,34,2021-12-12T01:48:22Z,2350000,,,0,,D. Garland Free Throw 1 of 1 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
237,PT07M14.00S,2021-12-12T01:48:36.2Z,2,REGULAR,3pt,Jump Shot,[],1629056,18.2161629434954,92.40196078431373,1610612758,48,37,2021-12-12T01:48:46Z,2360000,-212.0,119.0,1,left,T. Davis 24' 3PT step back (3 PTS) (H. Barnes 1 AST),"[1629056, 203084]",1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,,,24.3,Made,3.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,
239,PT06M59.00S,2021-12-12T01:48:51.3Z,2,REGULAR,2pt,Jump Shot,[],1629636,91.40932982917214,21.323529411764707,1610612739,50,37,2021-12-12T01:49:33Z,2380000,-143.0,28.0,1,right,D. Garland 14' fadeaway Jump Shot (12 PTS),[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,,,14.62,Made,12.0,,,,,,,,,,,,,,,,
240,PT06M54.00S,2021-12-12T01:48:59.6Z,2,REGULAR,foul,personal,[],1630171,,,1610612758,50,37,2021-12-12T01:49:07Z,2390000,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1628368]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,2715.0,,,,,,,,,,,,,,1.0,0.0,Fox,1628368.0,,,
242,PT06M47.00S,2021-12-12T01:49:24.8Z,2,REGULAR,3pt,Jump Shot,[],1629056,30.56833114323259,67.8921568627451,1610612758,50,37,2021-12-12T01:49:29Z,2410000,-89.0,235.0,1,left,MISS T. Davis 25' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,,,25.13,Missed,,,,,,,,,,,,,,,,,
243,PT06M44.00S,2021-12-12T01:49:27.8Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,50,37,2021-12-12T01:49:29Z,2420000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,,
244,PT06M29.00S,2021-12-12T01:49:42.6Z,2,REGULAR,3pt,Jump Shot,[],1626224,73.66951379763469,13.23529411764706,1610612739,53,37,2021-12-12T01:49:47Z,2430000,-184.0,195.0,1,right,C. Osman 26' 3PT  (10 PTS) (I. Okoro 2 AST),"[1626224, 1630171]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,26.8,Made,10.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,,,
256,PT06M20.00S,2021-12-12T01:49:51.7Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612758,53,37,2021-12-12T01:53:51Z,2460000,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1629636]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,1.0,,,,,,,,,,,,,,,,,Garland,1629636.0,
257,PT06M20.00S,2021-12-12T01:49:51.7Z,2,REGULAR,steal,,[],1629636,,,1610612739,53,37,2021-12-12T01:53:51Z,2470000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M14.00S,2021-12-12T01:50:00.8Z,2,REGULAR,foul,personal,['2freethrow'],203090,,,1610612739,53,37,2021-12-12T01:50:12Z,2480000,,,0,,M. Harkless shooting personal FOUL (2 PF) (Okoro 2 FT),"[203090, 1630171]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Okoro,1630171.0,,,
251,PT06M14.00S,2021-12-12T01:50:26.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,53,37,2021-12-12T01:50:26Z,2500000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M14.00S,2021-12-12T01:52:48.5Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,53,37,2021-12-12T01:53:24Z,2510000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M14.00S,2021-12-12T01:52:48.5Z,2,REGULAR,substitution,in,[],201937,,,1610612739,53,37,2021-12-12T01:53:24Z,2520000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M14.00S,2021-12-12T01:53:28.6Z,2,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1630171,,,1610612739,54,37,2021-12-12T01:53:58Z,2530000,,,0,,I. Okoro Free Throw 1 of 2 (12 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
255,PT06M14.00S,2021-12-12T01:53:28.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630171,,,1610612739,55,37,2021-12-12T01:53:58Z,2540000,,,0,,I. Okoro Free Throw 2 of 2 (13 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
258,PT06M07.00S,2021-12-12T01:53:55.2Z,2,REGULAR,foul,personal,[],201937,,,1610612758,55,37,2021-12-12T01:54:02Z,2550000,,,0,,R. Rubio personal FOUL (2 PF),"[201937, 1628368]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,200834.0,,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0,,,
260,PT05M59.00S,2021-12-12T01:54:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,5.601182654402102,50.0,1610612758,55,39,2021-12-12T01:54:30Z,2570000,0.0,0.0,1,left,T. Davis driving Layup (5 PTS) (D. Fox 1 AST),"[1629056, 1628368]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,,,0.02,Made,5.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,
262,PT05M34.00S,2021-12-12T01:54:52.9Z,2,REGULAR,foul,personal,['2freethrow'],203458,,,1610612739,55,39,2021-12-12T01:55:01Z,2590000,,,0,,A. Len shooting personal FOUL (1 PF) (Allen 2 FT),"[203458, 1628386]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,2715.0,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,
264,PT05M34.00S,2021-12-12T01:55:16.1Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,56,39,2021-12-12T01:55:16Z,2610000,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
265,PT05M34.00S,2021-12-12T01:55:16.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,56,39,2021-12-12T01:55:19Z,2620000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M34.00S,2021-12-12T01:55:16.9Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,56,39,2021-12-12T01:55:19Z,2630000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M34.00S,2021-12-12T01:55:34.6Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,57,39,2021-12-12T01:55:34Z,2640000,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
268,PT05M18.00S,2021-12-12T01:55:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.514454664914586,56.127450980392155,1610612758,57,41,2021-12-12T01:56:02Z,2650000,-31.0,56.0,1,left,D. Fox 6' driving floating Jump Shot (4 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,,,6.36,Made,4.0,,,,,,,,,,,,,,,,
269,PT05M05.00S,2021-12-12T01:56:07.4Z,2,REGULAR,3pt,Jump Shot,[],1628386,68.15045992115637,66.91176470588235,1610612739,57,41,2021-12-12T01:56:13Z,2660000,85.0,247.0,1,right,MISS J. Allen 26' 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,26.1,Missed,,,,,,,,,,,,,,,,,
270,PT05M02.00S,2021-12-12T01:56:10.4Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,57,41,2021-12-12T01:56:13Z,2670000,,,0,,A. Len REBOUND (Off:0 Def:5),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,269.0,5.0,5.0,0.0,,,,,,,,,
