actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
28,PT09M31.00S,2022-03-27T00:13:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,95.0886990801577,48.03921568627451,1610612741,5,10,2022-03-27T00:14:00Z,280000,-10.0,-6.0,1,right,N. Vucevic driving reverse Layup (4 PTS) (A. Dosunmu 4 AST),"[202696, 1630245]",1610612741.0,CHI,driving reverse,,,Vucevic,N. Vucevic,,,,,1.17,Made,,,,,,,,,,4.0,A. Dosunmu,1630245.0,4.0,,,,,,
30,PT09M16.00S,2022-03-27T00:14:05.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,32.013797634691194,52.450980392156865,1610612739,5,10,2022-03-27T00:14:08Z,300000,-12.0,248.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2022-03-27T00:14:07.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,5,10,2022-03-27T00:14:08Z,310000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT08M59.00S,2022-03-27T00:14:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.59198423127464,49.50980392156863,1610612741,5,12,2022-03-27T00:14:27Z,320000,-2.0,17.0,1,right,Z. LaVine driving Layup (5 PTS) (A. Caruso 1 AST),"[203897, 1627936]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.73,Made,,,,,,,,,,5.0,A. Caruso,1627936.0,1.0,,,,,,
34,PT08M37.00S,2022-03-27T00:14:44.5Z,1,REGULAR,3pt,Jump Shot,[],1627747,29.77989487516426,69.85294117647058,1610612739,5,12,2022-03-27T00:14:48Z,340000,-99.0,227.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M34.00S,2022-03-27T00:14:47.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,5,12,2022-03-27T00:14:48Z,350000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT08M25.00S,2022-03-27T00:14:56.9Z,1,REGULAR,3pt,Jump Shot,[],202696,69.99014454664915,75.98039215686273,1610612741,5,12,2022-03-27T00:15:00Z,360000,130.0,230.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M21.00S,2022-03-27T00:15:00.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,5,12,2022-03-27T00:15:00Z,370000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M13.00S,2022-03-27T00:15:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,7.966491458607096,54.65686274509803,1610612739,7,12,2022-03-27T00:15:13Z,380000,-23.0,22.0,1,left,C. LeVert turnaround Jump Shot (2 PTS),[1627747],1610612739.0,CLE,turnaround,,,LeVert,C. LeVert,,,,,3.23,Made,,,,,,,,,,2.0,,,,,,,,,
39,PT07M57.00S,2022-03-27T00:15:25.0Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,7,12,2022-03-27T00:15:29Z,390000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1628374]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0,,,
40,PT07M57.00S,2022-03-27T00:15:25.0Z,1,REGULAR,steal,,[],1628374,,,1610612739,7,12,2022-03-27T00:15:27Z,400000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M50.00S,2022-03-27T00:15:35.9Z,1,REGULAR,foul,offensive,[],1630171,,,1610612739,7,12,2022-03-27T00:15:48Z,410000,,,0,,I. Okoro offensive FOUL (1 PF),"[1630171, 1627936]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,1627962.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,,
43,PT07M50.00S,2022-03-27T00:15:35.9Z,1,REGULAR,turnover,offensive foul,[],1630171,,,1610612739,7,12,2022-03-27T00:15:35Z,430000,,,0,,I. Okoro offensive foul TURNOVER (1 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,1627962.0,,,,,,,,,1.0,,,,,
44,PT07M36.00S,2022-03-27T00:16:02.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,90.62089356110381,31.372549019607842,1610612741,7,14,2022-03-27T00:16:06Z,440000,-93.0,36.0,1,right,D. DeRozan 9' fadeaway Jump Shot (2 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,9.97,Made,,,,,,,,,,2.0,,,,,,,,,
45,PT07M22.00S,2022-03-27T00:16:16.0Z,1,REGULAR,3pt,Jump Shot,[],1627747,23.47240473061761,87.99019607843137,1610612739,7,14,2022-03-27T00:16:24Z,450000,-190.0,168.0,1,left,MISS C. LeVert 25' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M20.00S,2022-03-27T00:16:18.0Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612739,7,14,2022-03-27T00:16:24Z,460000,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
47,PT07M16.00S,2022-03-27T00:16:25.6Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,7,14,2022-03-27T00:16:41Z,470000,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,bad pass,,,LeVert,C. LeVert,,,,,,,,,,,1628954.0,,,,,,,,,1.0,,,,,
48,PT06M58.00S,2022-03-27T00:16:53.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,90.48948751642575,4.166666666666666,1610612741,7,14,2022-03-27T00:17:02Z,480000,-229.0,37.0,1,right,MISS Z. LaVine step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M57.00S,2022-03-27T00:16:54.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,7,14,2022-03-27T00:17:02Z,490000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,
50,PT06M57.00S,2022-03-27T00:17:04.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,7,14,2022-03-27T00:17:04Z,500000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2022-03-27T00:20:13.4Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,7,14,2022-03-27T00:20:18Z,510000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1627936]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,
52,PT06M41.00S,2022-03-27T00:20:13.4Z,1,REGULAR,steal,,[],1627936,,,1610612741,7,14,2022-03-27T00:20:16Z,520000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M39.00S,2022-03-27T00:20:19.8Z,1,REGULAR,foul,personal,[],1627747,,,1610612741,7,14,2022-03-27T00:20:25Z,530000,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 203897]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,1628954.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
55,PT06M32.00S,2022-03-27T00:20:45.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,84.05059132720105,16.176470588235293,1610612741,7,14,2022-03-27T00:20:52Z,550000,-169.0,97.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,19.51,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M28.00S,2022-03-27T00:20:49.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,7,14,2022-03-27T00:21:11Z,560000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT06M22.00S,2022-03-27T00:20:55.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,14.799605781865965,2.2058823529411766,1610612739,10,14,2022-03-27T00:21:01Z,570000,239.0,87.0,1,left,L. Markkanen 25' 3PT  (5 PTS) (D. Garland 1 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.42,Made,,,,,,,,,,5.0,D. Garland,1629636.0,1.0,,,,,,
59,PT05M55.00S,2022-03-27T00:21:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,89.70105124835742,39.950980392156865,1610612741,10,14,2022-03-27T00:21:32Z,590000,-50.0,44.0,1,right,MISS N. Vucevic 6' Layup - blocked,"[202696, 1628374]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,6.7,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0,
60,PT05M55.00S,2022-03-27T00:21:22.3Z,1,REGULAR,block,,[],1628374,,,1610612741,10,14,2022-03-27T00:21:25Z,600000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M54.00S,2022-03-27T00:21:23.3Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,10,14,2022-03-27T00:21:32Z,610000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
62,PT05M54.00S,2022-03-27T00:21:31.9Z,1,REGULAR,foul,personal,[],1630245,,,1610612739,10,14,2022-03-27T00:22:27Z,620000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1629636]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,1627962.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,
64,PT05M54.00S,2022-03-27T00:21:39.9Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,10,14,2022-03-27T00:21:54Z,640000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M54.00S,2022-03-27T00:21:39.9Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,10,14,2022-03-27T00:21:54Z,650000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M35.00S,2022-03-27T00:22:03.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,4.418528252299605,96.81372549019608,1610612739,10,14,2022-03-27T00:22:10Z,660000,-234.0,-11.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M32.00S,2022-03-27T00:22:06.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,14,2022-03-27T00:22:10Z,670000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
68,PT05M24.00S,2022-03-27T00:22:14.5Z,1,REGULAR,3pt,Jump Shot,[],202696,69.99014454664915,74.75490196078431,1610612741,10,17,2022-03-27T00:22:18Z,680000,124.0,230.0,1,right,N. Vucevic 26' 3PT  (7 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.08,Made,,,,,,,,,,7.0,Z. LaVine,203897.0,1.0,,,,,,
70,PT05M08.00S,2022-03-27T00:22:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.732588699080158,48.529411764705884,1610612739,12,17,2022-03-27T00:22:35Z,700000,7.0,1.0,1,left,C. LeVert cutting Layup (4 PTS) (E. Mobley 2 AST),"[1627747, 1630596]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,0.75,Made,,,,,,,,,,4.0,E. Mobley,1630596.0,2.0,,,,,,
72,PT05M01.00S,2022-03-27T00:22:37.8Z,1,REGULAR,2pt,Jump Shot,[],203897,93.24901445466492,22.30392156862745,1610612741,12,19,2022-03-27T00:23:04Z,720000,-138.0,11.0,1,right,Z. LaVine 13' fadeaway Jump Shot (7 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,13.89,Made,,,,,,,,,,7.0,,,,,,,,,
73,PT04M34.00S,2022-03-27T00:23:05.2Z,1,REGULAR,3pt,Jump Shot,[],1628374,30.962549277266753,35.049019607843135,1610612739,12,19,2022-03-27T00:23:17Z,730000,75.0,239.0,1,left,MISS L. Markkanen 25' step back 3PT,[1628374],1610612739.0,CLE,step back,,,Markkanen,L. Markkanen,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
74,PT04M31.00S,2022-03-27T00:23:08.2Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,12,19,2022-03-27T00:23:10Z,740000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
75,PT04M18.00S,2022-03-27T00:23:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.19776609724047,49.26470588235294,1610612741,12,21,2022-03-27T00:23:30Z,750000,-4.0,21.0,1,right,N. Vucevic Layup (9 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.11,Made,,,,,,,,,,9.0,A. Caruso,1627936.0,2.0,,,,,,
77,PT04M18.00S,2022-03-27T00:23:31.8Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612741,12,21,2022-03-27T00:24:16Z,770000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Vucevic 1 FT),"[1630596, 202696]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,1627962.0,1.0,0.0,Vucevic,202696.0,,,,,,,,,,
79,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,out,[],1630596,,,1610612741,12,21,2022-03-27T00:24:15Z,790000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,12,21,2022-03-27T00:24:15Z,800000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,12,21,2022-03-27T00:24:15Z,810000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,out,[],201942,,,1610612741,12,21,2022-03-27T00:24:15Z,820000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,in,[],1630205,,,1610612741,12,21,2022-03-27T00:24:15Z,830000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,in,[],201567,,,1610612741,12,21,2022-03-27T00:24:15Z,840000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,12,21,2022-03-27T00:24:15Z,850000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M18.00S,2022-03-27T00:23:53.4Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,12,21,2022-03-27T00:24:15Z,860000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M18.00S,2022-03-27T00:24:17.5Z,1,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,12,22,2022-03-27T00:24:17Z,870000,,,0,,N. Vucevic Free Throw 1 of 1 (10 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
88,PT04M03.00S,2022-03-27T00:24:24.6Z,1,REGULAR,3pt,Jump Shot,[],201567,31.09395532194481,63.725490196078425,1610612739,12,22,2022-03-27T00:24:28Z,880000,-69.0,240.0,1,left,MISS K. Love 24' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M00.00S,2022-03-27T00:24:27.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,12,22,2022-03-27T00:24:28Z,890000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
90,PT03M52.00S,2022-03-27T00:24:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,92.32917214191852,36.76470588235294,1610612741,12,22,2022-03-27T00:24:40Z,900000,-66.0,20.0,1,right,MISS Z. LaVine 6' driving floating Shot,[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
91,PT03M49.00S,2022-03-27T00:24:37.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,12,22,2022-03-27T00:24:40Z,910000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
92,PT03M42.00S,2022-03-27T00:24:44.8Z,1,REGULAR,3pt,Jump Shot,[],201567,28.991458607095925,69.85294117647058,1610612739,12,22,2022-03-27T00:24:48Z,920000,-99.0,220.0,1,left,MISS K. Love 24' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
