actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT03M53.00S,2021-11-03T23:25:20.9Z,1,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,14,18,2021-11-03T23:25:30Z,910000,,,0,,J. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,,,,,,,1.0,,,,,,,1628487.0,,,,,,
92,PT03M53.00S,2021-11-03T23:25:32.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,14,18,2021-11-03T23:25:32Z,920000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,out,[],1629012,,,1610612757,14,18,2021-11-03T23:28:13Z,930000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,out,[],1628386,,,1610612757,14,18,2021-11-03T23:28:13Z,940000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,out,[],1629731,,,1610612757,14,18,2021-11-03T23:28:13Z,950000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,out,[],203468,,,1610612757,14,18,2021-11-03T23:28:13Z,960000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,out,[],1626181,,,1610612757,14,18,2021-11-03T23:28:13Z,970000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,in,[],1629685,,,1610612757,14,18,2021-11-03T23:28:13Z,980000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,in,[],1629636,,,1610612757,14,18,2021-11-03T23:28:13Z,990000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,in,[],1626224,,,1610612757,14,18,2021-11-03T23:28:13Z,1000000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,in,[],1629642,,,1610612757,14,18,2021-11-03T23:28:13Z,1010000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M53.00S,2021-11-03T23:27:09.2Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,14,18,2021-11-03T23:28:13Z,1020000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M36.00S,2021-11-03T23:28:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.732588699080158,49.26470588235294,1610612757,14,20,2021-11-03T23:28:36Z,1030000,4.0,1.0,1,left,D. Lillard driving Layup (7 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.4,Made,,,,,,,,7.0,,,,,,,,,,
104,PT03M19.00S,2021-11-03T23:28:48.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,91.80354796320631,50.49019607843137,1610612739,16,20,2021-11-03T23:28:55Z,1040000,2.0,25.0,1,right,E. Mobley cutting DUNK (4 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,2.46,Made,,,,,,,,4.0,D. Garland,1629636.0,2.0,,,,,,,
106,PT02M55.00S,2021-11-03T23:29:11.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,24.392247043363994,85.7843137254902,1610612757,16,20,2021-11-03T23:29:14Z,1060000,-179.0,177.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
107,PT02M53.00S,2021-11-03T23:29:13.2Z,1,REGULAR,rebound,offensive,[],203469,,,1610612757,16,20,2021-11-03T23:29:14Z,1070000,,,0,,C. Zeller REBOUND (Off:2 Def:0),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,106.0,2.0,0.0,2.0,,,,,,,,,,,,,,
108,PT02M41.00S,2021-11-03T23:29:25.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,9.806176084099869,59.80392156862745,1610612757,16,20,2021-11-03T23:29:30Z,1080000,-49.0,40.0,1,left,MISS A. Simons 6' floating Shot,[1629014],1610612757.0,POR,floating,,,Simons,A. Simons,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,
109,PT02M39.00S,2021-11-03T23:29:27.2Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,16,20,2021-11-03T23:29:30Z,1090000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT02M21.00S,2021-11-03T23:29:45.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629685,89.83245729303549,40.931372549019606,1610612739,18,20,2021-11-03T23:29:50Z,1100000,-45.0,43.0,1,right,D. Windler 6' driving floating bank Jump Shot (2 PTS) (C. Osman 1 AST),"[1629685, 1626224]",1610612739.0,CLE,driving floating bank,,,Windler,D. Windler,,,,,6.25,Made,,,,,,,,2.0,C. Osman,1626224.0,1.0,,,,,,,
112,PT02M03.00S,2021-11-03T23:30:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.338370565045992,50.245098039215684,1610612757,18,22,2021-11-03T23:30:07Z,1120000,-1.0,-2.0,1,left,D. Lillard driving Layup (9 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.26,Made,,,,,,,,9.0,,,,,,,,,,
113,PT01M54.00S,2021-11-03T23:30:13.0Z,1,REGULAR,3pt,Jump Shot,[],1626224,78.13731931668858,92.8921568627451,1610612739,18,22,2021-11-03T23:30:16Z,1130000,214.0,153.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
114,PT01M52.00S,2021-11-03T23:30:15.0Z,1,REGULAR,rebound,defensive,[],203469,,,1610612757,18,22,2021-11-03T23:30:16Z,1140000,,,0,,C. Zeller REBOUND (Off:2 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,113.0,3.0,1.0,2.0,,,,,,,,,,,,,,
115,PT01M43.00S,2021-11-03T23:30:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203469,5.338370565045992,49.50980392156863,1610612757,18,24,2021-11-03T23:30:37Z,1150000,2.0,-2.0,1,left,C. Zeller driving reverse Layup (4 PTS) (D. Lillard 2 AST),"[203469, 203081]",1610612757.0,POR,driving reverse,,,Zeller,C. Zeller,,,,,0.34,Made,,,,,,,,4.0,D. Lillard,203081.0,2.0,,,,,,,
117,PT01M17.00S,2021-11-03T23:30:54.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612739,18,24,2021-11-03T23:31:02Z,1170000,,,0,,A. Simons personal FOUL (1 PF) (Garland 2 FT),"[1629014, 1629636]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Garland,1629636.0,,
119,PT01M17.00S,2021-11-03T23:31:15.0Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,19,24,2021-11-03T23:31:15Z,1190000,,,0,,D. Garland Free Throw 1 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
120,PT01M17.00S,2021-11-03T23:31:15.8Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,19,24,2021-11-03T23:31:25Z,1200000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M17.00S,2021-11-03T23:31:15.8Z,1,REGULAR,substitution,out,[],203081,,,1610612739,19,24,2021-11-03T23:31:25Z,1210000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M17.00S,2021-11-03T23:31:15.8Z,1,REGULAR,substitution,in,[],1628386,,,1610612739,19,24,2021-11-03T23:31:25Z,1220000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M17.00S,2021-11-03T23:31:15.8Z,1,REGULAR,substitution,in,[],203468,,,1610612739,19,24,2021-11-03T23:31:25Z,1230000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M17.00S,2021-11-03T23:31:33.0Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,20,24,2021-11-03T23:31:33Z,1240000,,,0,,D. Garland Free Throw 2 of 2 (5 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
125,PT00M57.80S,2021-11-03T23:31:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.469776609724048,51.9607843137255,1610612757,20,26,2021-11-03T23:32:06Z,1250000,-10.0,-1.0,1,left,A. Simons driving Layup (2 PTS) (C. McCollum 4 AST),"[1629014, 203468]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,0.99,Made,,,,,,,,2.0,C. McCollum,203468.0,4.0,,,,,,,
127,PT00M45.40S,2021-11-03T23:32:10.5Z,1,REGULAR,3pt,Jump Shot,[],1626224,93.24901445466492,2.2058823529411766,1610612739,20,26,2021-11-03T23:32:14Z,1270000,-239.0,11.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,
128,PT00M42.70S,2021-11-03T23:32:13.3Z,1,REGULAR,rebound,defensive,[],203468,,,1610612757,20,26,2021-11-03T23:32:13Z,1280000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,,
129,PT00M31.40S,2021-11-03T23:32:24.6Z,1,REGULAR,3pt,Jump Shot,[],203468,28.465834428383708,74.50980392156863,1610612757,20,26,2021-11-03T23:32:30Z,1290000,-123.0,215.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
130,PT00M28.80S,2021-11-03T23:32:27.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,20,26,2021-11-03T23:32:30Z,1300000,,,0,,J. Allen REBOUND (Off:0 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,129.0,6.0,6.0,0.0,,,,,,,,,,,,,,
131,PT00M08.50S,2021-11-03T23:32:48.6Z,1,REGULAR,3pt,Jump Shot,[],1626224,64.99671484888306,54.41176470588235,1610612739,23,26,2021-11-03T23:32:52Z,1310000,22.0,277.0,1,right,C. Osman 27' 3PT  (3 PTS) (R. Rubio 1 AST),"[1626224, 201937]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.74,Made,,,,,,,,3.0,R. Rubio,201937.0,1.0,,,,,,,
133,PT00M03.90S,2021-11-03T23:32:58.6Z,1,REGULAR,foul,personal,[],1629636,,,1610612757,23,26,2021-11-03T23:33:08Z,1330000,,,0,,D. Garland take personal FOUL (1 PF),"[1629636, 1629014]",1610612739.0,CLE,take,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Simons,1629014.0,,
135,PT00M03.90S,2021-11-03T23:33:08.7Z,1,REGULAR,substitution,out,[],201937,,,1610612757,23,26,2021-11-03T23:33:24Z,1350000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M03.90S,2021-11-03T23:33:08.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612757,23,26,2021-11-03T23:33:24Z,1360000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M03.90S,2021-11-03T23:33:08.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612757,23,26,2021-11-03T23:33:24Z,1370000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M03.90S,2021-11-03T23:33:08.7Z,1,REGULAR,substitution,in,[],1629731,,,1610612757,23,26,2021-11-03T23:33:24Z,1380000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2021-11-03T23:34:04.6Z,1,REGULAR,period,end,[],0,,,1610612757,23,26,2021-11-03T23:34:04Z,1390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2021-11-03T23:34:59.7Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612757,23,26,2021-11-03T23:36:19Z,1400000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2021-11-03T23:34:59.7Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612757,23,26,2021-11-03T23:36:19Z,1410000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-11-03T23:34:59.7Z,2,REGULAR,substitution,in,['startperiod'],201937,,,1610612757,23,26,2021-11-03T23:36:19Z,1420000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-11-03T23:34:59.7Z,2,REGULAR,substitution,in,['startperiod'],1629636,,,1610612757,23,26,2021-11-03T23:36:19Z,1430000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-11-03T23:36:14.5Z,2,REGULAR,period,start,[],0,,,1610612739,23,26,2021-11-03T23:36:19Z,1440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M47.00S,2021-11-03T23:36:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629685,93.9060446780552,50.73529411764706,1610612739,23,26,2021-11-03T23:36:31Z,1450000,4.0,5.0,1,right,MISS D. Windler cutting Layup,[1629685],1610612739.0,CLE,cutting,,,Windler,D. Windler,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,
146,PT11M43.00S,2021-11-03T23:36:29.7Z,2,REGULAR,rebound,defensive,[],203469,,,1610612757,23,26,2021-11-03T23:36:29Z,1460000,,,0,,C. Zeller REBOUND (Off:2 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,145.0,4.0,2.0,2.0,,,,,,,,,,,,,,
147,PT11M36.00S,2021-11-03T23:36:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,6.783837056504599,39.46078431372549,1610612757,23,26,2021-11-03T23:43:18Z,1470000,53.0,11.0,1,left,MISS C. McCollum driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,
148,PT11M28.00S,2021-11-03T23:36:45.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,23,26,2021-11-04T00:47:31Z,1480000,,,0,,J. Allen REBOUND (Off:0 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,147.0,7.0,7.0,0.0,,,,,,,,,,,,,,
149,PT11M23.00S,2021-11-03T23:36:50.5Z,2,REGULAR,3pt,Jump Shot,[],1629685,93.24901445466492,3.6764705882352944,1610612739,26,26,2021-11-03T23:36:56Z,1490000,-232.0,11.0,1,right,D. Windler 3PT  (5 PTS) (D. Garland 3 AST),"[1629685, 1629636]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,23.19,Made,,,,,,,,5.0,D. Garland,1629636.0,3.0,,,,,,,
151,PT11M10.00S,2021-11-03T23:37:03.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,32.167789093298296,66.19944852941177,1610612757,26,26,2021-11-03T23:46:59Z,1510000,-81.0,250.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
152,PT11M08.00S,2021-11-03T23:37:05.2Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,26,26,2021-11-03T23:37:07Z,1520000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT10M51.00S,2021-11-03T23:37:22.4Z,2,REGULAR,3pt,Jump Shot,[],1629685,74.19513797634691,12.990196078431374,1610612739,29,26,2021-11-03T23:37:28Z,1530000,-185.0,190.0,1,right,D. Windler 26' 3PT  (8 PTS) (J. Allen 2 AST),"[1629685, 1628386]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,26.53,Made,,,,,,,,8.0,J. Allen,1628386.0,2.0,,,,,,,
155,PT10M36.00S,2021-11-03T23:37:39.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203469,6.258212877792378,51.470588235294116,1610612757,29,26,2021-11-03T23:38:06Z,1550000,-7.0,6.0,1,left,MISS C. Zeller DUNK,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,
158,PT10M36.00S,2021-11-03T23:37:39.1Z,2,REGULAR,rebound,offensive,[],203468,,,1610612757,29,26,2021-11-03T23:56:36Z,1555000,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,155.0,3.0,2.0,1.0,,,,,,,,,,,,,,
156,PT10M36.00S,2021-11-03T23:37:49.0Z,2,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612757,29,26,2021-11-03T23:37:57Z,1560000,,,0,,J. Allen shooting personal FOUL (1 PF) (Zeller 2 FT),"[1628386, 203469]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Zeller,203469.0,,
159,PT10M36.00S,2021-11-03T23:38:13.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203469,,,1610612757,29,27,2021-11-03T23:38:13Z,1580000,,,0,,C. Zeller Free Throw 1 of 2 (5 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
160,PT10M36.00S,2021-11-03T23:38:13.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203469,,,1610612757,29,27,2021-11-03T23:38:34Z,1590000,,,0,,MISS C. Zeller Free Throw 2 of 2,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT10M31.00S,2021-11-03T23:38:18.8Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,29,27,2021-11-04T00:52:04Z,1600000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT10M24.00S,2021-11-03T23:38:43.8Z,2,REGULAR,foul,personal,[],1626204,,,1610612739,29,27,2021-11-03T23:38:50Z,1610000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 1626224]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Osman,1626224.0,,
164,PT10M14.00S,2021-11-03T23:39:17.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.85479632063075,50.98039215686274,1610612739,31,27,2021-11-03T23:54:43Z,1630000,5.0,15.0,1,right,J. Allen alley-oop DUNK (5 PTS) (R. Rubio 2 AST),"[1628386, 201937]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,1.55,Made,,,,,,,,5.0,R. Rubio,201937.0,2.0,,,,,,,
166,PT09M54.00S,2021-11-03T23:39:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.062417871222076,54.166666666666664,1610612757,31,27,2021-11-03T23:43:25Z,1650000,-21.0,89.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,9.15,Missed,,,,,,,,,,,,,,,,,,
167,PT09M53.00S,2021-11-03T23:39:40.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,31,27,2021-11-03T23:43:25Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,
168,PT09M53.00S,2021-11-03T23:39:45.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,31,27,2021-11-03T23:39:45Z,1670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M43.00S,2021-11-03T23:40:09.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629014,10.988830486202366,39.705882352941174,1610612757,31,29,2021-11-03T23:40:30Z,1680000,51.0,51.0,1,left,A. Simons 7' driving Hook (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,7.23,Made,,,,,,,,4.0,,,,,,,,,,
170,PT09M28.00S,2021-11-03T23:40:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.32917214191852,51.71568627450981,1610612739,33,29,2021-11-03T23:40:36Z,1690000,9.0,20.0,1,right,J. Allen Layup (7 PTS) (R. Rubio 3 AST),"[1628386, 201937]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.14,Made,,,,,,,,7.0,R. Rubio,201937.0,3.0,,,,,,,
172,PT09M13.00S,2021-11-03T23:40:39.7Z,2,REGULAR,turnover,lost ball,[],1629642,,,1610612757,33,29,2021-11-03T23:40:46Z,1710000,,,0,,N. Little lost ball TURNOVER (1 TO),"[1629642, 1629636]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,1.0,Garland,1629636.0,,,,,,,,,,,
173,PT09M13.00S,2021-11-03T23:40:39.7Z,2,REGULAR,steal,,[],1629636,,,1610612739,33,29,2021-11-03T23:40:43Z,1720000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M08.00S,2021-11-03T23:40:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,93.11760840998686,50.245098039215684,1610612739,33,29,2021-11-03T23:40:52Z,1730000,1.0,12.0,1,right,MISS D. Garland driving Layup - blocked,"[1629636, 1629642]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.23,Missed,,,,,,,,,,,,,,,,,Little,1629642.0
175,PT09M08.00S,2021-11-03T23:40:45.3Z,2,REGULAR,block,,[],1629642,,,1610612739,33,29,2021-11-03T23:40:49Z,1740000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M07.00S,2021-11-03T23:40:46.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,33,29,2021-11-03T23:42:01Z,1750000,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,174.0,4.0,3.0,1.0,,,,,,,,,,,,,,
177,PT09M07.00S,2021-11-03T23:40:55.0Z,2,REGULAR,foul,personal,[],201937,,,1610612757,33,29,2021-11-03T23:57:25Z,1760000,,,0,,R. Rubio take personal FOUL (1 PF),"[201937, 203468]",1610612739.0,CLE,take,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,McCollum,203468.0,,
179,PT08M54.00S,2021-11-03T23:41:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.258212877792378,51.9607843137255,1610612757,33,29,2021-11-03T23:41:26Z,1780000,-10.0,6.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,
180,PT08M54.00S,2021-11-03T23:41:19.2Z,2,REGULAR,rebound,offensive,[],203469,,,1610612757,33,29,2021-11-03T23:44:48Z,1790000,,,0,,C. Zeller REBOUND (Off:3 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,179.0,5.0,2.0,3.0,,,,,,,,,,,,,,
181,PT08M50.00S,2021-11-03T23:41:25.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203469,5.590000152587891,50.0,1610612757,33,31,2021-11-03T23:43:59Z,1800000,0.0,0.0,1,left,C. Zeller tip DUNK (7 PTS),[203469],1610612757.0,POR,tip,,,Zeller,C. Zeller,,,,,0.0,Made,,,,,,,,7.0,,,,,,,,,,
182,PT08M49.00S,2021-11-03T23:41:32.3Z,2,REGULAR,foul,personal,[],1629642,,,1610612739,33,31,2021-11-03T23:43:49Z,1810000,,,0,,N. Little personal FOUL (1 PF),"[1629642, 201937]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Rubio,201937.0,,
