actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
182,PT10M05.00S,2022-03-19T00:12:10.5Z,2,REGULAR,freethrow,1 of 2,[],202326,,,1610612743,31,40,2022-03-19T00:12:10Z,1780000,,,0,,D. Cousins Free Throw 1 of 2 (1 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
183,PT10M05.00S,2022-03-19T00:12:11.3Z,2,REGULAR,substitution,out,[],1629164,,,1610612743,31,40,2022-03-19T00:12:16Z,1790000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M05.00S,2022-03-19T00:12:11.3Z,2,REGULAR,substitution,in,[],1628374,,,1610612743,31,40,2022-03-19T00:12:16Z,1800000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M05.00S,2022-03-19T00:12:32.5Z,2,REGULAR,freethrow,2 of 2,[],202326,,,1610612743,31,41,2022-03-19T00:12:32Z,1810000,,,0,,D. Cousins Free Throw 2 of 2 (2 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
186,PT09M46.00S,2022-03-19T00:12:54.3Z,2,REGULAR,2pt,Jump Shot,[],1629636,83.26215505913272,17.15686274509804,1610612739,31,41,2022-03-19T00:13:00Z,1820000,-164.0,105.0,1,right,MISS D. Garland 19' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,19.48,Missed,,,,,,,,,,,,,,,,,,,
187,PT09M41.00S,2022-03-19T00:12:59.3Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,31,41,2022-03-19T00:13:00Z,1830000,,,0,,D. Cousins REBOUND (Off:0 Def:3),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,,
188,PT09M33.00S,2022-03-19T00:13:07.2Z,2,REGULAR,3pt,Jump Shot,[],1627854,23.209592641261498,87.00980392156863,1610612743,31,41,2022-03-19T00:13:12Z,1840000,-185.0,166.0,1,left,MISS B. Forbes 24' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M29.00S,2022-03-19T00:13:11.2Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,31,41,2022-03-19T00:13:12Z,1850000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,
190,PT09M26.00S,2022-03-19T00:13:16.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,31,41,2022-03-19T00:13:16Z,1860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M23.00S,2022-03-19T00:13:39.9Z,2,REGULAR,3pt,Jump Shot,[],201567,71.04139290407359,76.9607843137255,1610612739,34,41,2022-03-19T00:13:46Z,1870000,135.0,220.0,1,right,K. Love 25' 3PT  (3 PTS) (D. Garland 5 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,25.78,Made,3.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,,,
193,PT09M03.00S,2022-03-19T00:13:59.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202326,8.229303547963205,47.05882352941176,1610612743,34,41,2022-03-19T00:14:05Z,1890000,15.0,25.0,1,left,MISS D. Cousins turnaround Hook,[202326],1610612743.0,DEN,turnaround,,,Cousins,D. Cousins,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M01.00S,2022-03-19T00:14:01.6Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,34,41,2022-03-19T00:14:05Z,1900000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,
195,PT08M51.00S,2022-03-19T00:14:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,70.77858081471747,80.3921568627451,1610612739,37,41,2022-03-19T00:14:17Z,1910000,152.0,222.0,1,right,L. Markkanen 26' 3PT  (13 PTS) (D. Garland 6 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.92,Made,13.0,D. Garland,1629636.0,6.0,,,,,,,,,,,,,,,
197,PT08M30.00S,2022-03-19T00:14:32.7Z,2,REGULAR,3pt,Jump Shot,[],203210,6.389618922470433,1.715686274509804,1610612743,37,41,2022-03-19T00:14:39Z,1930000,241.0,8.0,1,left,MISS J. Green 24' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M27.00S,2022-03-19T00:14:35.7Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,37,41,2022-03-19T00:14:39Z,1940000,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,197.0,6.0,6.0,0.0,,,,,,,,,,,
199,PT08M22.00S,2022-03-19T00:14:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612739,37,41,2022-03-19T00:15:22Z,1950000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Garland 2 FT),"[1630538, 1629636]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Garland,1629636.0,
201,PT08M22.00S,2022-03-19T00:15:17.1Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,38,41,2022-03-19T00:15:17Z,1970000,,,0,,D. Garland Free Throw 1 of 2 (9 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
202,PT08M22.00S,2022-03-19T00:15:19.5Z,2,REGULAR,substitution,out,[],1627854,,,1610612739,38,41,2022-03-19T00:15:23Z,1980000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M22.00S,2022-03-19T00:15:19.5Z,2,REGULAR,substitution,in,[],203932,,,1610612739,38,41,2022-03-19T00:15:23Z,1990000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M22.00S,2022-03-19T00:15:38.4Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,39,41,2022-03-19T00:15:38Z,2000000,,,0,,D. Garland Free Throw 2 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
205,PT08M11.00S,2022-03-19T00:15:52.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,37.92706964520368,48.03921568627451,1610612743,39,41,2022-03-19T00:15:57Z,2010000,10.0,304.0,1,left,MISS B. Hyland 30' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,30.42,Missed,,,,,,,,,,,,,,,,,,,
206,PT08M07.00S,2022-03-19T00:15:56.6Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612739,39,41,2022-03-19T00:15:57Z,2020000,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,,
207,PT08M03.00S,2022-03-19T00:16:02.2Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,39,41,2022-03-19T00:16:09Z,2030000,,,0,,D. Garland bad pass out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,,,,,,,,,,,1.0,,,,,1201.0,,,,,
208,PT07M54.00S,2022-03-19T00:16:14.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202326,31.43068331143233,75.02297794117648,1610612743,39,44,2022-03-19T00:16:40Z,2040000,-125.0,243.0,1,left,D. Cousins 27' 3PT  (5 PTS) (A. Rivers 3 AST),"[202326, 203085]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,27.32,Made,5.0,A. Rivers,203085.0,3.0,,,,,,,,,,,,,,,
210,PT07M39.00S,2022-03-19T00:16:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,90.3580814717477,39.950980392156865,1610612739,39,44,2022-03-19T00:16:48Z,2060000,-50.0,38.0,1,right,MISS D. Garland 6' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,6.3,Missed,,,,,,,,,,,,,,,,,,,
211,PT07M39.00S,2022-03-19T00:16:30.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,39,44,2022-03-19T00:16:48Z,2070000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,
216,PT07M39.00S,2022-03-19T00:16:33.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,39,44,2022-03-19T00:17:08Z,2075000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M39.00S,2022-03-19T00:16:37.1Z,2,REGULAR,substitution,out,[],1629650,,,1610612743,39,44,2022-03-19T00:16:52Z,2080000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M39.00S,2022-03-19T00:16:37.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612743,39,44,2022-03-19T00:16:52Z,2090000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M26.00S,2022-03-19T00:17:01.2Z,2,REGULAR,3pt,Jump Shot,[],202326,32.670827858081466,23.52941176470588,1610612743,39,47,2022-03-19T00:17:08Z,2100000,132.0,255.0,1,left,D. Cousins 28' 3PT  (8 PTS) (B. Hyland 3 AST),"[202326, 1630538]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,28.7,Made,8.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,,,
217,PT07M08.00S,2022-03-19T00:17:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629685,95.6143232588699,95.58823529411765,1610612739,39,47,2022-03-19T00:17:23Z,2120000,228.0,-11.0,1,right,MISS D. Windler 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
218,PT07M06.00S,2022-03-19T00:17:20.3Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,39,47,2022-03-19T00:17:23Z,2130000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,217.0,4.0,4.0,0.0,,,,,,,,,,,
219,PT07M02.00S,2022-03-19T00:17:25.1Z,2,REGULAR,turnover,lost ball,[],202326,,,1610612743,39,47,2022-03-19T00:17:30Z,2140000,,,0,,D. Cousins lost ball TURNOVER (1 TO),"[202326, 1630596]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,1.0,Mobley,1630596.0,,,,,,,,
220,PT07M02.00S,2022-03-19T00:17:25.1Z,2,REGULAR,steal,,[],1630596,,,1610612739,39,47,2022-03-19T00:17:27Z,2150000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M00.00S,2022-03-19T00:17:29.4Z,2,REGULAR,foul,personal,[],203932,,,1610612739,39,47,2022-03-19T00:17:41Z,2160000,,,0,,A. Gordon take personal FOUL (1 PF),"[203932, 1630596]",1610612743.0,DEN,take,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Mobley,1630596.0,
223,PT07M00.00S,2022-03-19T00:17:38.3Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,39,47,2022-03-19T00:17:45Z,2180000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M00.00S,2022-03-19T00:17:38.3Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,39,47,2022-03-19T00:17:45Z,2190000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M42.00S,2022-03-19T00:18:02.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,87.20433639947439,46.07843137254902,1610612739,39,47,2022-03-19T00:18:38Z,2200000,-20.0,68.0,1,right,MISS E. Mobley 7' floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,,
226,PT06M40.00S,2022-03-19T00:18:04.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,39,47,2022-03-19T00:18:08Z,2210000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,225.0,5.0,4.0,1.0,,,,,,,,,,,
227,PT06M35.00S,2022-03-19T00:18:14.0Z,2,REGULAR,foul,offensive,[],203932,,,1610612743,39,47,2022-03-19T00:18:22Z,2220000,,,0,,A. Gordon charge offensive FOUL (2 PF),"[203932, 201567]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Love,201567.0,
229,PT06M35.00S,2022-03-19T00:18:14.0Z,2,REGULAR,turnover,offensive foul,[],203932,,,1610612743,39,47,2022-03-19T00:18:14Z,2240000,,,0,,A. Gordon offensive foul TURNOVER (3 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,3.0,,,,,1162.0,,,,,
230,PT06M35.00S,2022-03-19T00:18:26.1Z,2,REGULAR,substitution,out,[],203210,,,1610612739,39,47,2022-03-19T00:18:44Z,2250000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M35.00S,2022-03-19T00:18:26.1Z,2,REGULAR,substitution,out,[],203085,,,1610612739,39,47,2022-03-19T00:18:44Z,2260000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M35.00S,2022-03-19T00:18:26.1Z,2,REGULAR,substitution,in,[],203115,,,1610612739,39,47,2022-03-19T00:18:44Z,2270000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M35.00S,2022-03-19T00:18:26.1Z,2,REGULAR,substitution,in,[],201145,,,1610612739,39,47,2022-03-19T00:18:44Z,2280000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M20.00S,2022-03-19T00:19:06.1Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612739,39,47,2022-03-19T00:19:11Z,2290000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1630538]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,1.0,Hyland,1630538.0,,,,,,,,
235,PT06M20.00S,2022-03-19T00:19:06.1Z,2,REGULAR,steal,,[],1630538,,,1610612743,39,47,2022-03-19T00:21:15Z,2300000,,,0,,B. Hyland STEAL (3 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M04.00S,2022-03-19T00:19:22.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,5.732588699080158,50.0,1610612743,39,49,2022-03-19T00:19:28Z,2310000,0.0,1.0,1,left,A. Gordon cutting DUNK (12 PTS) (B. Hyland 4 AST),"[203932, 1630538]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,0.14,Made,12.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,,,
238,PT05M55.00S,2022-03-19T00:19:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.03745072273325,49.754901960784316,1610612739,41,49,2022-03-19T00:19:37Z,2330000,-1.0,4.0,1,right,D. Garland driving Layup (12 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.37,Made,12.0,,,,,,,,,,,,,,,,,,
239,PT05M48.00S,2022-03-19T00:19:39.7Z,2,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,41,49,2022-03-19T00:19:47Z,2340000,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,lost ball,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1.0,,,,,1162.0,,,,,
240,PT05M48.00S,2022-03-19T00:19:43.8Z,2,REGULAR,substitution,out,[],201567,,,1610612739,41,49,2022-03-19T00:19:56Z,2350000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M48.00S,2022-03-19T00:19:43.8Z,2,REGULAR,substitution,out,[],1630538,,,1610612739,41,49,2022-03-19T00:19:56Z,2360000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M48.00S,2022-03-19T00:19:43.8Z,2,REGULAR,substitution,out,[],202326,,,1610612739,41,49,2022-03-19T00:19:56Z,2370000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M48.00S,2022-03-19T00:19:43.8Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,41,49,2022-03-19T00:19:56Z,2380000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M48.00S,2022-03-19T00:19:43.8Z,2,REGULAR,substitution,in,[],1628420,,,1610612739,41,49,2022-03-19T00:19:56Z,2390000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M48.00S,2022-03-19T00:19:43.8Z,2,REGULAR,substitution,in,[],203999,,,1610612739,41,49,2022-03-19T00:19:56Z,2400000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M38.00S,2022-03-19T00:20:13.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628374,93.24901445466492,49.50980392156863,1610612739,43,49,2022-03-19T00:20:19Z,2410000,-2.0,11.0,1,right,L. Markkanen cutting DUNK (15 PTS) (L. Stevens 3 AST),"[1628374, 1630205]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,1.13,Made,15.0,L. Stevens,1630205.0,3.0,,,,,,,,,,,,,,,
248,PT05M37.00S,2022-03-19T00:20:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,43,49,2022-03-19T00:20:22Z,2430000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M18.00S,2022-03-19T00:23:27.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,6.1268068331143235,47.794117647058826,1610612743,43,51,2022-03-19T00:23:33Z,2440000,11.0,5.0,1,left,J. Green cutting DUNK (6 PTS) (N. Jokic 6 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.21,Made,6.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,,
251,PT04M59.00S,2022-03-19T00:23:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,84.05059132720105,35.78431372549019,1610612739,45,51,2022-03-19T00:23:53Z,2460000,-71.0,97.0,1,right,D. Garland 12' driving floating Jump Shot (14 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,12.06,Made,14.0,,,,,,,,,,,,,,,,,,
252,PT04M46.00S,2022-03-19T00:23:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,5.338370565045992,49.50980392156863,1610612743,45,53,2022-03-19T00:24:11Z,2470000,2.0,-2.0,1,left,N. Jokic driving floating Jump Shot (6 PTS) (J. Green 1 AST),"[203999, 201145]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,0.34,Made,6.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,,
253,PT04M37.00S,2022-03-19T00:24:08.4Z,2,REGULAR,3pt,Jump Shot,[],1628374,71.69842312746385,12.254901960784313,1610612739,45,53,2022-03-19T00:24:16Z,2480000,-189.0,214.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.49,Missed,,,,,,,,,,,,,,,,,,,
254,PT04M37.00S,2022-03-19T00:24:08.4Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,45,53,2022-03-19T00:24:16Z,2490000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,,
255,PT04M14.00S,2022-03-19T00:24:31.4Z,2,REGULAR,3pt,Jump Shot,[],203115,34.37910643889619,53.67647058823529,1610612743,45,53,2022-03-19T00:24:37Z,2500000,-18.0,271.0,1,left,MISS W. Barton 27' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
256,PT04M11.00S,2022-03-19T00:24:34.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,45,53,2022-03-19T00:24:37Z,2510000,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,255.0,7.0,7.0,0.0,,,,,,,,,,,
257,PT04M02.00S,2022-03-19T00:24:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,84.31340341655716,43.872549019607845,1610612739,45,53,2022-03-19T00:24:49Z,2520000,-31.0,95.0,1,right,MISS L. Stevens 9' turnaround fadeaway Shot,[1630205],1610612739.0,CLE,turnaround fadeaway,,,Stevens,L. Stevens,,,,,9.98,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M00.00S,2022-03-19T00:24:45.8Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,45,53,2022-03-19T00:24:49Z,2530000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,,,
259,PT03M46.00S,2022-03-19T00:24:59.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.937582128777924,51.470588235294116,1610612743,45,55,2022-03-19T00:25:19Z,2540000,-7.0,41.0,1,left,N. Jokic floating Jump Shot (8 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.16,Made,8.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,,
261,PT03M26.00S,2022-03-19T00:25:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.11760840998686,50.245098039215684,1610612739,47,55,2022-03-19T00:25:25Z,2560000,1.0,12.0,1,right,L. Stevens driving Layup (2 PTS),[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,1.23,Made,2.0,,,,,,,,,,,,,,,,,,
262,PT03M07.00S,2022-03-19T00:25:40.2Z,2,REGULAR,2pt,Jump Shot,[],203115,15.193823915900131,16.666666666666664,1610612743,47,55,2022-03-19T00:26:30Z,2570000,167.0,90.0,1,left,MISS W. Barton 18' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,18.96,Missed,,,,,,,,,,,,,,,,,,,
263,PT03M06.00S,2022-03-19T00:25:41.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,47,55,2022-03-19T00:26:30Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,
264,PT03M06.00S,2022-03-19T00:25:45.7Z,2,REGULAR,foul,personal,[],1628374,,,1610612743,47,55,2022-03-19T00:26:24Z,2590000,,,0,,L. Markkanen loose ball personal FOUL (1 PF),"[1628374, 203999]",1610612739.0,CLE,loose ball,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Jokic,203999.0,
266,PT03M06.00S,2022-03-19T00:26:01.4Z,2,REGULAR,substitution,out,[],1630205,,,1610612743,47,55,2022-03-19T00:26:07Z,2610000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M06.00S,2022-03-19T00:26:01.4Z,2,REGULAR,substitution,in,[],1627747,,,1610612743,47,55,2022-03-19T00:26:07Z,2620000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M03.00S,2022-03-19T00:26:11.4Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,47,55,2022-03-19T00:26:31Z,2630000,,,0,,A. Gordon bad pass TURNOVER (4 TO),"[203932, 1628374]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,4.0,Markkanen,1628374.0,,,,,,,,
269,PT03M03.00S,2022-03-19T00:26:11.4Z,2,REGULAR,steal,,[],1628374,,,1610612739,47,55,2022-03-19T00:26:16Z,2640000,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M55.00S,2022-03-19T00:26:22.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,92.9862023653088,51.9607843137255,1610612739,49,55,2022-03-19T00:26:38Z,2650000,10.0,13.0,1,right,L. Markkanen driving Layup (17 PTS),[1628374],1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,1.66,Made,17.0,,,,,,,,,,,,,,,,,,
