actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
87,PT04M38.00S,2022-03-30T23:24:39.9Z,1,REGULAR,3pt,Jump Shot,[],203493,29.517082785808146,22.30392156862745,1610612742,17,18,2022-03-30T23:24:43Z,870000,138.0,225.0,1,left,R. Bullock 26' 3PT  (6 PTS) (L. Doncic 4 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.42,Made,,,,,6.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,
89,PT04M20.00S,2022-03-30T23:24:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,90.09526938239159,49.01960784313725,1610612739,17,18,2022-03-30T23:25:02Z,890000,-5.0,41.0,1,right,MISS L. Markkanen cutting Layup,[1628374],1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M18.00S,2022-03-30T23:24:59.7Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,17,18,2022-03-30T23:25:02Z,900000,,,0,,D. Powell REBOUND (Off:0 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,89.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
91,PT04M05.00S,2022-03-30T23:25:12.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,32.276609724047304,55.63725490196079,1610612742,17,21,2022-03-30T23:25:16Z,910000,-28.0,251.0,1,left,D. Finney-Smith 25' 3PT  (6 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.25,Made,,,,,6.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,
93,PT03M55.00S,2022-03-30T23:25:23.1Z,1,REGULAR,3pt,Jump Shot,[],201567,69.33311432325887,72.30392156862744,1610612739,17,21,2022-03-30T23:26:48Z,930000,112.0,236.0,1,right,MISS K. Love 26' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
94,PT03M51.00S,2022-03-30T23:25:26.5Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,17,21,2022-03-30T23:25:26Z,940000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
95,PT03M44.00S,2022-03-30T23:25:34.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629164,75.24638633377135,88.48039215686273,1610612739,20,21,2022-03-30T23:25:38Z,950000,192.0,180.0,1,right,B. Goodwin 26' 3PT  (3 PTS) (I. Okoro 1 AST),"[1629164, 1630171]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,26.36,Made,,,,,3.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,
97,PT03M21.00S,2022-03-30T23:25:57.0Z,1,REGULAR,3pt,Jump Shot,[],1628467,5.732588699080158,2.2058823529411766,1610612742,20,24,2022-03-30T23:26:01Z,970000,239.0,1.0,1,left,M. Kleber 3PT  (3 PTS) (D. Finney-Smith 2 AST),"[1628467, 1627827]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.9,Made,,,,,3.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,
99,PT03M03.00S,2022-03-30T23:26:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.68528252299606,46.32352941176471,1610612739,22,24,2022-03-30T23:26:23Z,990000,-18.0,120.0,1,right,C. LeVert 12' fadeaway Jump Shot (9 PTS),[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,12.11,Made,,,,,9.0,,,,,,,,,,,,,,
100,PT02M47.00S,2022-03-30T23:26:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.995400788436268,49.01960784313725,1610612742,22,26,2022-03-30T23:26:34Z,1000000,5.0,4.0,1,left,L. Doncic driving Layup (6 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,0.63,Made,,,,,6.0,,,,,,,,,,,,,,
101,PT02M41.00S,2022-03-30T23:26:40.5Z,1,REGULAR,foul,personal,['2freethrow'],203493,,,1610612739,22,26,2022-03-30T23:27:07Z,1010000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Goodwin 2 FT),"[203493, 1629164]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Goodwin,1629164.0,,,
103,PT02M41.00S,2022-03-30T23:26:58.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,22,26,2022-03-30T23:26:58Z,1030000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,22,26,2022-03-30T23:29:26Z,1040000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,22,26,2022-03-30T23:29:26Z,1050000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,out,[],203939,,,1610612739,22,26,2022-03-30T23:29:26Z,1060000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,out,[],1627827,,,1610612739,22,26,2022-03-30T23:29:26Z,1070000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,in,[],1630205,,,1610612739,22,26,2022-03-30T23:29:26Z,1080000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,in,[],1629650,,,1610612739,22,26,2022-03-30T23:29:26Z,1090000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,in,[],202722,,,1610612739,22,26,2022-03-30T23:29:26Z,1100000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M41.00S,2022-03-30T23:27:17.9Z,1,REGULAR,substitution,in,[],1630182,,,1610612739,22,26,2022-03-30T23:29:26Z,1110000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M41.00S,2022-03-30T23:29:46.4Z,1,REGULAR,freethrow,1 of 2,[],1629164,,,1610612739,23,26,2022-03-30T23:30:10Z,1120000,,,0,,B. Goodwin Free Throw 1 of 2 (4 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
113,PT02M41.00S,2022-03-30T23:29:46.4Z,1,REGULAR,freethrow,2 of 2,[],1629164,,,1610612739,23,26,2022-03-30T23:30:10Z,1130000,,,0,,MISS B. Goodwin Free Throw 2 of 2,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M39.00S,2022-03-30T23:29:48.4Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612739,23,26,2022-03-30T23:31:31Z,1140000,,,0,,M. Brown REBOUND (Off:1 Def:3),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,113.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
115,PT02M39.00S,2022-03-30T23:30:08.5Z,1,REGULAR,foul,personal,[],1628467,,,1610612739,23,26,2022-03-30T23:31:50Z,1150000,,,0,,M. Kleber personal FOUL (1 PF),"[1628467, 1629650]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,200833.0,,,,1.0,0.0,Brown,1629650.0,,,
117,PT02M27.00S,2022-03-30T23:30:29.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201567,68.80749014454665,25.735294117647058,1610612739,26,26,2022-03-30T23:31:02Z,1170000,-121.0,241.0,1,right,K. Love 26' 3PT pullup (3 PTS) (C. LeVert 2 AST),"[201567, 1627747]",1610612739.0,CLE,pullup,,,Love,K. Love,,,,,26.95,Made,,,,,3.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,
119,PT02M07.00S,2022-03-30T23:30:48.8Z,1,REGULAR,2pt,Jump Shot,[],1630182,10.33180026281209,74.50980392156863,1610612742,26,28,2022-03-30T23:31:22Z,1190000,-123.0,45.0,1,left,J. Green 13' pullup Jump Shot (2 PTS) (L. Doncic 6 AST),"[1630182, 1629029]",1610612742.0,DAL,pullup,,,Green,J. Green,,,,,13.04,Made,,,,,2.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,
121,PT01M51.00S,2022-03-30T23:31:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.86136662286465,63.970588235294116,1610612739,26,28,2022-03-30T23:31:19Z,1210000,70.0,62.0,1,right,MISS C. LeVert 9' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M51.00S,2022-03-30T23:31:05.6Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,26,28,2022-03-30T23:31:13Z,1220000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
123,PT01M38.00S,2022-03-30T23:31:19.4Z,1,REGULAR,3pt,Jump Shot,[],1628467,29.38567674113009,71.56862745098039,1610612742,26,31,2022-03-30T23:31:25Z,1230000,-108.0,224.0,1,left,M. Kleber 24' 3PT  (6 PTS) (L. Doncic 7 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.83,Made,,,,,6.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,
125,PT01M31.00S,2022-03-30T23:31:28.3Z,1,REGULAR,turnover,out-of-bounds,[],1629164,,,1610612739,26,31,2022-03-30T23:31:41Z,1250000,,,0,,B. Goodwin bad pass out-of-bounds TURNOVER (1 TO),[1629164],1610612739.0,CLE,bad pass,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,200833.0,1.0,,,,,,,,,
126,PT01M31.00S,2022-03-30T23:31:32.0Z,1,REGULAR,substitution,out,[],203493,,,1610612742,26,31,2022-03-30T23:31:52Z,1260000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M31.00S,2022-03-30T23:31:32.0Z,1,REGULAR,substitution,in,[],202688,,,1610612742,26,31,2022-03-30T23:31:52Z,1270000,,,0,,SUB in: B. Knight,[202688],1610612742.0,DAL,,,,Knight,B. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M31.00S,2022-03-30T23:31:55.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612742,26,31,2022-03-30T23:31:58Z,1280000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2022-03-30T23:31:55.1Z,1,REGULAR,substitution,in,[],1629636,,,1610612742,26,31,2022-03-30T23:31:58Z,1290000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M19.00S,2022-03-30T23:32:17.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202688,9.411957950065702,2.696078431372549,1610612742,26,31,2022-03-30T23:32:21Z,1300000,237.0,36.0,1,left,MISS B. Knight 3PT,[202688],1610612742.0,DAL,,,,Knight,B. Knight,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
131,PT01M16.00S,2022-03-30T23:32:20.0Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612739,26,31,2022-03-30T23:34:55Z,1310000,,,0,,M. Brown REBOUND (Off:1 Def:4),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,130.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
132,PT00M54.80S,2022-03-30T23:32:42.5Z,1,REGULAR,3pt,Jump Shot,[],201567,66.17936925098554,67.64705882352942,1610612739,26,31,2022-03-30T23:32:50Z,1320000,88.0,265.0,1,right,MISS K. Love 27' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,27.97,Missed,,,,,,,,,,,,,,,,,,,
133,PT00M52.60S,2022-03-30T23:32:44.7Z,1,REGULAR,rebound,offensive,[],1630205,,,1610612739,26,31,2022-03-30T23:32:57Z,1330000,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
134,PT00M51.30S,2022-03-30T23:32:49.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630205,94.40999984741211,50.0,1610612739,28,31,2022-03-30T23:33:04Z,1340000,0.0,0.0,1,right,L. Stevens tip Layup (2 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
135,PT00M34.40S,2022-03-30T23:33:05.6Z,1,REGULAR,3pt,Jump Shot,[],202722,28.465834428383708,73.77450980392157,1610612742,28,34,2022-03-30T23:33:09Z,1350000,-119.0,215.0,1,left,D. Bertans 24' 3PT  (3 PTS) (L. Doncic 8 AST),"[202722, 1629029]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,24.58,Made,,,,,3.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,
137,PT00M24.60S,2022-03-30T23:33:19.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,93.64323258869908,49.26470588235294,1610612739,30,34,2022-03-30T23:33:25Z,1370000,-4.0,7.0,1,right,M. Brown alley-oop DUNK (4 PTS) (D. Garland 2 AST),"[1629650, 1629636]",1610612739.0,CLE,alley-oop,,,Brown,M. Brown,,,,,0.82,Made,,,,,4.0,D. Garland,1629636.0,2.0,,,,,,,,,,,
139,PT00M02.90S,2022-03-30T23:33:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.863994743758213,47.05882352941176,1610612742,30,34,2022-03-30T23:34:26Z,1390000,15.0,3.0,1,left,MISS L. Doncic driving reverse Layup,[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M02.00S,2022-03-30T23:33:47.1Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612739,30,34,2022-03-30T23:34:26Z,1400000,,,0,,M. Brown REBOUND (Off:1 Def:5),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,139.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
141,PT00M00.00S,2022-03-30T23:34:00.1Z,1,REGULAR,3pt,Jump Shot,[],1629164,30.831143232588698,20.833333333333336,1610612739,30,34,2022-03-30T23:34:49Z,1410000,-146.0,598.0,1,right,MISS B. Goodwin 61' 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,61.52,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M00.00S,2022-03-30T23:34:00.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,30,34,2022-03-30T23:34:49Z,1420000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2022-03-30T23:34:05.3Z,1,REGULAR,period,end,[],0,,,1610612739,30,34,2022-03-30T23:34:05Z,1430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-30T23:34:16.0Z,2,REGULAR,substitution,out,['startperiod'],1629164,,,1610612739,30,34,2022-03-30T23:36:39Z,1440000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-30T23:34:16.0Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612739,30,34,2022-03-30T23:36:39Z,1450000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-30T23:34:16.0Z,2,REGULAR,substitution,in,['startperiod'],1629685,,,1610612739,30,34,2022-03-30T23:36:39Z,1460000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-30T23:34:16.0Z,2,REGULAR,substitution,in,['startperiod'],1628973,,,1610612739,30,34,2022-03-30T23:36:39Z,1470000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-30T23:36:41.6Z,2,REGULAR,period,start,[],0,,,1610612742,30,34,2022-03-30T23:36:41Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M46.00S,2022-03-30T23:36:57.8Z,2,REGULAR,turnover,traveling,[],1628467,,,1610612742,30,34,2022-03-30T23:37:11Z,1490000,,,0,,M. Kleber traveling TURNOVER (1 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,200833.0,1.0,,,,,,,,,
150,PT11M26.00S,2022-03-30T23:37:26.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201567,88.51839684625493,47.549019607843135,1610612739,30,34,2022-03-30T23:37:31Z,1500000,-12.0,55.0,1,right,MISS K. Love driving Hook - blocked,"[201567, 202722]",1610612739.0,CLE,driving,,,Love,K. Love,,,,,5.67,Missed,,,,,,,,,,,Bertans,202722.0,,,,,,,
162,PT11M26.00S,2022-03-30T23:37:26.6Z,2,REGULAR,block,,[],202722,,,1610612739,30,34,2022-03-30T23:38:55Z,1505000,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M25.00S,2022-03-30T23:37:27.6Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,30,34,2022-03-30T23:37:31Z,1510000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
152,PT11M17.00S,2022-03-30T23:37:36.0Z,2,REGULAR,3pt,Jump Shot,[],202722,33.590670170827856,64.70588235294117,1610612742,30,34,2022-03-30T23:37:40Z,1520000,-74.0,263.0,1,left,MISS D. Bertans 27' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,,
153,PT11M14.00S,2022-03-30T23:37:39.0Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612739,30,34,2022-03-30T23:37:40Z,1530000,,,0,,M. Brown REBOUND (Off:1 Def:6),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,152.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
154,PT11M07.00S,2022-03-30T23:37:46.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,94.82588699080158,48.28431372549019,1610612739,32,34,2022-03-30T23:37:51Z,1540000,-9.0,-4.0,1,right,M. Brown alley-oop DUNK (6 PTS) (D. Garland 3 AST),"[1629650, 1629636]",1610612739.0,CLE,alley-oop,,,Brown,M. Brown,,,,,0.94,Made,,,,,6.0,D. Garland,1629636.0,3.0,,,,,,,,,,,
156,PT10M42.00S,2022-03-30T23:38:10.5Z,2,REGULAR,3pt,Jump Shot,[],1628467,32.53942181340342,64.70588235294117,1610612742,32,34,2022-03-30T23:38:14Z,1560000,-74.0,253.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
157,PT10M40.00S,2022-03-30T23:38:12.5Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,32,34,2022-03-30T23:38:14Z,1570000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
158,PT10M31.00S,2022-03-30T23:38:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,86.5473061760841,45.34313725490196,1610612739,34,34,2022-03-30T23:38:29Z,1580000,-23.0,74.0,1,right,D. Garland 7' floating Jump Shot (6 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,7.76,Made,,,,,6.0,,,,,,,,,,,,,,
159,PT10M17.00S,2022-03-30T23:38:35.8Z,2,REGULAR,3pt,Jump Shot,[],1628973,21.369908015768726,6.372549019607843,1610612742,34,34,2022-03-30T23:38:39Z,1590000,218.0,148.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M15.00S,2022-03-30T23:38:37.8Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612739,34,34,2022-03-30T23:38:39Z,1600000,,,0,,M. Brown REBOUND (Off:1 Def:7),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,159.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
161,PT10M00.00S,2022-03-30T23:38:53.2Z,2,REGULAR,3pt,Jump Shot,[],201567,64.20827858081472,29.411764705882355,1610612739,37,34,2022-03-30T23:39:06Z,1610000,-103.0,284.0,1,right,K. Love 30' 3PT  (6 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,30.2,Made,,,,,6.0,,,,,,,,,,,,,,
163,PT09M38.00S,2022-03-30T23:39:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202688,6.915243101182654,49.50980392156863,1610612742,37,36,2022-03-30T23:39:28Z,1620000,2.0,13.0,1,left,B. Knight driving Layup (2 PTS),[202688],1610612742.0,DAL,driving,,,Knight,B. Knight,,,,,1.27,Made,,,,,2.0,,,,,,,,,,,,,,
164,PT09M22.00S,2022-03-30T23:39:31.1Z,2,REGULAR,3pt,Jump Shot,[],201567,67.62483574244416,18.872549019607842,1610612739,37,36,2022-03-30T23:39:35Z,1630000,-156.0,252.0,1,right,MISS K. Love 29' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,29.6,Missed,,,,,,,,,,,,,,,,,,,
165,PT09M19.00S,2022-03-30T23:39:34.1Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,37,36,2022-03-30T23:39:35Z,1640000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
166,PT09M12.00S,2022-03-30T23:39:40.7Z,2,REGULAR,3pt,Jump Shot,[],202722,29.911300919842315,75.24509803921569,1610612742,37,36,2022-03-30T23:39:45Z,1650000,-126.0,229.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
167,PT09M09.00S,2022-03-30T23:39:43.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,37,36,2022-03-30T23:39:45Z,1660000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
168,PT09M02.00S,2022-03-30T23:39:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.11760840998686,49.50980392156863,1610612739,39,36,2022-03-30T23:39:57Z,1670000,-2.0,12.0,1,right,L. Stevens driving Layup (4 PTS) (K. Love 2 AST),"[1630205, 201567]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,1.25,Made,,,,,4.0,K. Love,201567.0,2.0,,,,,,,,,,,
170,PT08M52.00S,2022-03-30T23:40:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,4.812746386333772,50.245098039215684,1610612742,39,38,2022-03-30T23:40:04Z,1690000,-1.0,-7.0,1,left,J. Brunson driving Layup (5 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,0.74,Made,,,,,5.0,,,,,,,,,,,,,,
171,PT08M36.00S,2022-03-30T23:40:19.8Z,2,REGULAR,turnover,out-of-bounds,[],201567,,,1610612739,39,38,2022-03-30T23:40:28Z,1700000,,,0,,K. Love bad pass out-of-bounds TURNOVER (1 TO),[201567],1610612739.0,CLE,bad pass,,,Love,K. Love,,,,,,,,,,,,,,,200833.0,1.0,,,,,,,,,
172,PT08M36.00S,2022-03-30T23:40:24.5Z,2,REGULAR,substitution,out,[],1629650,,,1610612742,39,38,2022-03-30T23:40:32Z,1710000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT08M36.00S,2022-03-30T23:40:24.5Z,2,REGULAR,substitution,out,[],202722,,,1610612742,39,38,2022-03-30T23:40:32Z,1720000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M36.00S,2022-03-30T23:40:24.5Z,2,REGULAR,substitution,in,[],1628374,,,1610612742,39,38,2022-03-30T23:40:32Z,1730000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
