actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT03M56.00S,2021-12-05T20:54:59.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,24,26,2021-12-05T20:56:41Z,890000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M56.00S,2021-12-05T20:54:59.0Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,24,26,2021-12-05T20:56:41Z,900000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M56.00S,2021-12-05T20:54:59.0Z,1,REGULAR,substitution,in,[],203903,,,1610612739,24,26,2021-12-05T20:56:41Z,910000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M44.00S,2021-12-05T20:56:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,18.2161629434954,56.372549019607845,1610612739,24,26,2021-12-05T20:57:04Z,920000,-32.0,119.0,1,left,MISS K. Love 12' fadeaway Shot,[201567],1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,12.29,Missed,,,,,,,,,,,,,,,,,,
93,PT03M41.00S,2021-12-05T20:57:00.5Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,24,26,2021-12-05T20:57:04Z,930000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT03M36.00S,2021-12-05T20:57:05.1Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612762,24,26,2021-12-05T20:57:09Z,940000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1630596]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0
95,PT03M36.00S,2021-12-05T20:57:05.1Z,1,REGULAR,steal,,[],1630596,,,1610612739,24,26,2021-12-05T20:57:31Z,950000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M28.00S,2021-12-05T20:57:13.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,5.995400788436268,48.03921568627451,1610612739,26,26,2021-12-05T20:57:27Z,960000,10.0,4.0,1,left,E. Mobley cutting DUNK (2 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,1.05,Made,,,,,2.0,D. Garland,1629636.0,4.0,,,,,,,,,,
98,PT03M08.00S,2021-12-05T20:57:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.59198423127464,50.49019607843137,1610612762,26,28,2021-12-05T20:57:38Z,980000,2.0,17.0,1,right,J. Clarkson driving Layup (2 PTS) (J. Ingles 1 AST),"[203903, 204060]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,1.73,Made,,,,,2.0,J. Ingles,204060.0,1.0,,,,,,,,,,
99,PT03M02.00S,2021-12-05T20:57:42.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,7.966491458607096,49.754901960784316,1610612739,26,28,2021-12-05T21:05:53Z,990000,1.0,22.0,1,left,MISS R. Rubio driving reverse Layup,[201937],1610612739.0,CLE,driving reverse,,,Rubio,R. Rubio,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,
100,PT03M01.00S,2021-12-05T20:57:43.7Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,26,28,2021-12-05T21:05:53Z,1000000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,99.0,2.0,1.0,1.0,,,,,,,,,,,,,,
101,PT03M01.00S,2021-12-05T20:57:49.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,26,28,2021-12-05T21:06:10Z,1010000,0.0,0.0,1,left,MISS E. Mobley tip Layup - blocked,"[1630596, 200752]",1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,0.0,Missed,,,,,,,,,,,,,,Gay,200752.0,,,
169,PT03M01.00S,2021-12-05T20:57:49.0Z,1,REGULAR,block,,[],200752,,,1610612739,26,28,2021-12-05T21:08:12Z,1015000,,,0,,R. Gay BLOCK (1 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M59.00S,2021-12-05T20:57:51.0Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,26,28,2021-12-05T21:06:10Z,1020000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT02M53.00S,2021-12-05T20:57:51.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,87.99277266754271,96.56862745098039,1610612762,26,28,2021-12-05T21:39:18Z,1022500,233.0,60.0,1,right,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,
104,PT02M52.00S,2021-12-05T20:57:52.9Z,1,REGULAR,rebound,offensive,[],200752,,,1610612762,26,28,2021-12-05T21:39:00Z,1023750,,,0,,R. Gay REBOUND (Off:1 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,103.0,2.0,1.0,1.0,,,,,,,,,,,,,,
105,PT02M51.00S,2021-12-05T20:57:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200752,94.43166885676742,50.73529411764706,1610612762,26,30,2021-12-05T21:39:00Z,1025000,4.0,0.0,1,right,R. Gay putback Layup (2 PTS),[200752],1610612762.0,UTA,putback,,,Gay,R. Gay,,,,,0.37,Made,,,,,2.0,,,,,,,,,,,,,
106,PT02M33.00S,2021-12-05T20:58:08.3Z,1,REGULAR,3pt,Jump Shot,[],201567,5.995400788436268,95.09803921568627,1610612739,26,30,2021-12-05T20:58:14Z,1060000,-225.0,4.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
107,PT02M31.00S,2021-12-05T20:58:10.3Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,26,30,2021-12-05T20:58:14Z,1070000,,,0,,R. Gay REBOUND (Off:1 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,106.0,3.0,2.0,1.0,,,,,,,,,,,,,,
109,PT02M10.00S,2021-12-05T20:58:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,85.23324572930355,57.84313725490197,1610612762,26,30,2021-12-05T20:58:34Z,1080000,39.0,86.0,1,right,MISS D. Mitchell 9' turnaround Shot,[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,9.48,Missed,,,,,,,,,,,,,,,,,,
110,PT02M08.00S,2021-12-05T20:58:32.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,30,2021-12-05T20:58:34Z,1090000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,109.0,3.0,2.0,1.0,,,,,,,,,,,,,,
111,PT01M59.00S,2021-12-05T20:58:44.0Z,1,REGULAR,foul,personal,[],1626220,,,1610612739,26,30,2021-12-05T20:58:52Z,1100000,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1629636]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,200832.0,1.0,0.0,Garland,1629636.0,,,,,
113,PT01M59.00S,2021-12-05T20:58:50.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612739,26,30,2021-12-05T20:58:58Z,1120000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M59.00S,2021-12-05T20:58:50.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,26,30,2021-12-05T20:58:58Z,1130000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M59.00S,2021-12-05T20:58:50.5Z,1,REGULAR,substitution,in,[],203497,,,1610612739,26,30,2021-12-05T20:58:58Z,1140000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M59.00S,2021-12-05T20:58:50.5Z,1,REGULAR,substitution,in,[],201144,,,1610612739,26,30,2021-12-05T20:58:58Z,1150000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M49.00S,2021-12-05T20:59:16.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,17.559132720105126,56.61764705882353,1610612739,26,30,2021-12-05T20:59:21Z,1160000,-33.0,113.0,1,left,MISS E. Mobley 11' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,11.74,Missed,,,,,,,,,,,,,,,,,,
118,PT01M47.00S,2021-12-05T20:59:18.6Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,26,30,2021-12-05T20:59:21Z,1170000,,,0,,R. Gay REBOUND (Off:1 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,117.0,4.0,3.0,1.0,,,,,,,,,,,,,,
119,PT01M29.00S,2021-12-05T20:59:38.2Z,1,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,26,30,2021-12-05T20:59:52Z,1180000,,,0,,J. Clarkson step out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,step,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,2003.0,,,,,,,1.0,,
120,PT01M29.00S,2021-12-05T20:59:50.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,26,30,2021-12-05T20:59:56Z,1190000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M29.00S,2021-12-05T20:59:50.1Z,1,REGULAR,substitution,in,[],1630205,,,1610612739,26,30,2021-12-05T20:59:56Z,1200000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M12.00S,2021-12-05T21:00:20.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630205,25.18068331143233,85.29411764705883,1610612739,26,30,2021-12-05T21:00:23Z,1210000,-176.0,184.0,1,left,MISS L. Stevens 25' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
123,PT01M09.00S,2021-12-05T21:00:22.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,26,30,2021-12-05T21:00:22Z,1220000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,122.0,4.0,2.0,2.0,,,,,,,,,,,,,,
124,PT00M58.40S,2021-12-05T21:00:37.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,26,30,2021-12-05T21:00:46Z,1230000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M47.30S,2021-12-05T21:01:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204060,92.9862023653088,52.20588235294118,1610612762,26,32,2021-12-05T21:01:07Z,1240000,11.0,13.0,1,right,J. Ingles driving Layup (2 PTS) (R. Gay 1 AST),"[204060, 200752]",1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,1.73,Made,,,,,2.0,R. Gay,200752.0,1.0,,,,,,,,,,
127,PT00M41.40S,2021-12-05T21:01:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,6.1268068331143235,51.9607843137255,1610612739,28,32,2021-12-05T21:01:15Z,1260000,-10.0,5.0,1,left,L. Stevens driving Layup (2 PTS) (R. Rubio 1 AST),"[1630205, 201937]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,1.1,Made,,,,,2.0,R. Rubio,201937.0,1.0,,,,,,,,,,
129,PT00M30.70S,2021-12-05T21:01:24.6Z,1,REGULAR,2pt,Jump Shot,[],203903,81.8166885676741,31.61764705882353,1610612762,28,32,2021-12-05T21:01:34Z,1280000,-92.0,118.0,1,right,MISS J. Clarkson 14' step back Shot,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,14.99,Missed,,,,,,,,,,,,,,,,,,
130,PT00M28.40S,2021-12-05T21:01:26.9Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,28,32,2021-12-05T21:01:34Z,1290000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT00M27.10S,2021-12-05T21:01:30.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612739,28,32,2021-12-05T21:01:44Z,1300000,,,0,,R. Gay shooting personal FOUL (1 PF) (Osman 2 FT),"[200752, 1626224]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,2003.0,1.0,0.0,Osman,1626224.0,,,,,
133,PT00M27.10S,2021-12-05T21:02:05.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626224,,,1610612739,28,32,2021-12-05T21:02:05Z,1320000,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT00M27.10S,2021-12-05T21:02:05.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,28,32,2021-12-05T21:02:05Z,1330000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,
135,PT00M27.10S,2021-12-05T21:02:06.4Z,1,REGULAR,substitution,out,[],201567,,,1610612739,28,32,2021-12-05T21:02:19Z,1340000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M27.10S,2021-12-05T21:02:06.4Z,1,REGULAR,substitution,out,[],201937,,,1610612739,28,32,2021-12-05T21:02:19Z,1350000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M27.10S,2021-12-05T21:02:06.4Z,1,REGULAR,substitution,in,[],1628386,,,1610612739,28,32,2021-12-05T21:02:19Z,1360000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M27.10S,2021-12-05T21:02:06.4Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,28,32,2021-12-05T21:02:19Z,1370000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M27.10S,2021-12-05T21:02:33.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626224,,,1610612739,29,32,2021-12-05T21:02:33Z,1380000,,,0,,C. Osman Free Throw 2 of 2 (1 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
140,PT00M02.10S,2021-12-05T21:03:00.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,90.22667542706965,46.32352941176471,1610612762,29,32,2021-12-05T21:03:08Z,1390000,-18.0,39.0,1,right,MISS R. Gobert Hook,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,
141,PT00M02.10S,2021-12-05T21:03:00.8Z,1,REGULAR,rebound,offensive,[],200752,,,1610612762,29,32,2021-12-05T21:03:08Z,1400000,,,0,,R. Gay REBOUND (Off:2 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,140.0,5.0,3.0,2.0,,,,,,,,,,,,,,
142,PT00M00.00S,2021-12-05T21:03:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200752,92.46057818659659,51.470588235294116,1610612762,29,32,2021-12-05T21:03:13Z,1410000,7.0,18.0,1,right,MISS R. Gay putback Layup,[200752],1610612762.0,UTA,putback,,,Gay,R. Gay,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2021-12-05T21:03:05.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,29,32,2021-12-05T21:03:13Z,1420000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,142.0,3.0,2.0,1.0,,,,,,,,,,,,,,
144,PT00M00.00S,2021-12-05T21:03:11.1Z,1,REGULAR,period,end,[],0,,,1610612739,29,32,2021-12-05T21:03:11Z,1430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-12-05T21:04:11.4Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,29,32,2021-12-05T21:05:35Z,1440000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-12-05T21:04:11.4Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,29,32,2021-12-05T21:05:35Z,1450000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-12-05T21:04:11.4Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,29,32,2021-12-05T21:05:35Z,1460000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-12-05T21:04:11.4Z,2,REGULAR,substitution,in,['startperiod'],201937,,,1610612739,29,32,2021-12-05T21:05:35Z,1470000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-12-05T21:05:47.9Z,2,REGULAR,period,start,[],0,,,1610612739,29,32,2021-12-05T21:05:47Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M37.00S,2021-12-05T21:06:09.6Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,29,32,2021-12-05T21:06:15Z,1490000,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 200752]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0
151,PT11M37.00S,2021-12-05T21:06:09.6Z,2,REGULAR,steal,,[],200752,,,1610612762,29,32,2021-12-05T21:06:11Z,1500000,,,0,,R. Gay STEAL (1 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M33.00S,2021-12-05T21:06:14.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,91.14651773981603,3.1862745098039214,1610612762,29,32,2021-12-05T21:06:20Z,1510000,-234.0,31.0,1,right,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,
153,PT11M28.00S,2021-12-05T21:06:19.1Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,29,32,2021-12-05T21:06:19Z,1520000,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,152.0,5.0,3.0,2.0,,,,,,,,,,,,,,
154,PT11M28.00S,2021-12-05T21:06:19.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203497,94.40999984741211,50.0,1610612762,29,32,2021-12-05T21:12:01Z,1530000,0.0,0.0,1,right,MISS R. Gobert putback Layup,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
155,PT11M28.00S,2021-12-05T21:06:19.1Z,2,REGULAR,rebound,offensive,[],200752,,,1610612762,29,32,2021-12-05T21:06:22Z,1540000,,,0,,R. Gay REBOUND (Off:3 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,154.0,6.0,3.0,3.0,,,,,,,,,,,,,,
156,PT11M26.00S,2021-12-05T21:06:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",200752,93.51182654402102,51.470588235294116,1610612762,29,34,2021-12-05T21:06:26Z,1550000,7.0,8.0,1,right,R. Gay putback Layup (4 PTS),[200752],1610612762.0,UTA,putback,,,Gay,R. Gay,,,,,1.13,Made,,,,,4.0,,,,,,,,,,,,,
157,PT11M19.00S,2021-12-05T21:06:30.4Z,2,REGULAR,turnover,out-of-bounds,[],201567,,,1610612739,29,34,2021-12-05T21:13:27Z,1560000,,,0,,K. Love bad pass out-of-bounds TURNOVER (1 TO),[201567],1610612739.0,CLE,bad pass,,,Love,K. Love,,,,,,,,,,,,,,,2003.0,,,,,,,1.0,,
158,PT11M03.00S,2021-12-05T21:06:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204060,94.69448094612353,48.28431372549019,1610612762,29,36,2021-12-05T21:06:57Z,1570000,-9.0,-3.0,1,right,J. Ingles driving finger roll Layup (4 PTS) (R. Gobert 1 AST),"[204060, 203497]",1610612762.0,UTA,driving finger roll,,,Ingles,J. Ingles,,,,,0.9,Made,,,,,4.0,R. Gobert,203497.0,1.0,,,,,,,,,,
160,PT10M48.00S,2021-12-05T21:07:04.6Z,2,REGULAR,3pt,Jump Shot,[],1626224,27.414586070959263,16.911764705882355,1610612739,32,36,2021-12-05T21:07:09Z,1590000,165.0,205.0,1,left,C. Osman 26' 3PT  (4 PTS) (R. Rubio 2 AST),"[1626224, 201937]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,26.36,Made,,,,,4.0,R. Rubio,201937.0,2.0,,,,,,,,,,
161,PT10M33.00S,2021-12-05T21:07:20.2Z,2,REGULAR,3pt,Jump Shot,[],204060,92.06636005256242,2.696078431372549,1610612762,32,36,2021-12-05T21:07:24Z,1600000,-237.0,22.0,1,right,MISS J. Ingles 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,
162,PT10M30.00S,2021-12-05T21:07:22.4Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,32,36,2021-12-05T21:07:22Z,1610000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,161.0,1.0,0.0,1.0,,,,,,,,,,,,,,
163,PT10M25.00S,2021-12-05T21:07:28.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204060,91.27792378449409,1.9607843137254901,1610612762,32,39,2021-12-05T21:07:33Z,1620000,-240.0,29.0,1,right,J. Ingles 24' 3PT  (7 PTS) (M. Conley 2 AST),"[204060, 201144]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.2,Made,,,,,7.0,M. Conley,201144.0,2.0,,,,,,,,,,
166,PT10M10.00S,2021-12-05T21:07:43.2Z,2,REGULAR,3pt,Jump Shot,[],1630596,24.129434954007884,12.009803921568627,1610612739,35,39,2021-12-05T21:07:47Z,1640000,190.0,174.0,1,left,E. Mobley 25' 3PT  (5 PTS) (C. Osman 1 AST),"[1630596, 1626224]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,25.78,Made,,,,,5.0,C. Osman,1626224.0,1.0,,,,,,,,,,
168,PT09M57.00S,2021-12-05T21:07:56.0Z,2,REGULAR,3pt,Jump Shot,[],200752,77.7431011826544,7.598039215686274,1610612762,35,42,2021-12-05T21:08:00Z,1660000,-212.0,157.0,1,right,R. Gay 26' 3PT  (7 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.36,Made,,,,,7.0,,,,,,,,,,,,,
170,PT09M35.00S,2021-12-05T21:08:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,12.959921156373195,54.166666666666664,1610612739,35,42,2021-12-05T21:08:23Z,1670000,-21.0,69.0,1,left,MISS E. Mobley 7' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,7.24,Missed,,,,,,,,,,,,,,,,,,
171,PT09M32.00S,2021-12-05T21:08:20.6Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,35,42,2021-12-05T21:08:20Z,1680000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT09M25.00S,2021-12-05T21:08:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,94.03745072273325,51.225490196078425,1610612762,35,42,2021-12-05T21:08:37Z,1690000,6.0,4.0,1,right,MISS J. Clarkson driving reverse Layup,[203903],1610612762.0,UTA,driving reverse,,,Clarkson,J. Clarkson,,,,,0.7,Missed,,,,,,,,,,,,,,,,,,
173,PT09M23.00S,2021-12-05T21:08:30.8Z,2,REGULAR,rebound,offensive,[],200752,,,1610612762,35,42,2021-12-05T21:08:30Z,1700000,,,0,,R. Gay REBOUND (Off:4 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,172.0,7.0,3.0,4.0,,,,,,,,,,,,,,
174,PT09M19.00S,2021-12-05T21:08:34.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,72.22404730617609,16.911764705882355,1610612762,35,42,2021-12-05T21:08:40Z,1710000,-165.0,209.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
