actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
262,PT04M33.00S,2022-02-10T00:52:10.3Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612739,48,38,2022-02-10T00:52:53Z,2600000,,,0,,Z. Collins shooting personal FOUL (3 PF) (Osman 2 FT),"[1628380, 1626224]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,,,,1627541.0,,3.0,0.0,Osman,1626224.0,,,,,
264,PT04M33.00S,2022-02-10T00:52:41.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626224,,,1610612739,48,38,2022-02-10T00:54:28Z,2620000,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M33.00S,2022-02-10T00:52:41.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,48,38,2022-02-10T00:54:28Z,2635000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,
267,PT04M33.00S,2022-02-10T00:52:41.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626224,,,1610612739,49,38,2022-02-10T00:54:28Z,2650000,,,0,,C. Osman Free Throw 2 of 2 (8 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
268,PT04M33.00S,2022-02-10T00:52:43.4Z,2,REGULAR,substitution,out,[],201567,,,1610612759,49,38,2022-02-10T00:52:52Z,2660000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M33.00S,2022-02-10T00:52:43.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612759,49,38,2022-02-10T00:52:52Z,2670000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M18.00S,2022-02-10T00:53:26.3Z,2,REGULAR,turnover,traveling,[],1629640,,,1610612759,49,38,2022-02-10T00:53:33Z,2680000,,,0,,K. Johnson traveling TURNOVER (2 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1626302.0,2.0,,,,,,,,,
272,PT04M18.00S,2022-02-10T00:53:34.1Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,49,38,2022-02-10T00:53:38Z,2690000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M18.00S,2022-02-10T00:53:34.1Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,49,38,2022-02-10T00:53:38Z,2700000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M03.00S,2022-02-10T00:53:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,94.69448094612353,50.73529411764706,1610612739,51,38,2022-02-10T00:54:03Z,2710000,4.0,-3.0,1,right,D. Garland driving Layup (12 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.45,Made,,,,,12.0,,,,,,,,,,,,,,
275,PT03M54.00S,2022-02-10T00:54:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,6.258212877792378,48.28431372549019,1610612759,51,40,2022-02-10T00:54:08Z,2720000,9.0,6.0,1,left,D. Vassell driving Layup (4 PTS) (D. Murray 3 AST),"[1630170, 1627749]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,1.07,Made,,,,,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,
277,PT03M48.00S,2022-02-10T00:54:10.1Z,2,REGULAR,2pt,Jump Shot,[],1630596,78.13731931668858,42.15686274509804,1610612739,53,40,2022-02-10T00:54:35Z,2740000,-39.0,153.0,1,right,E. Mobley 15' pullup Jump Shot (12 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,15.79,Made,,,,,12.0,D. Garland,1629636.0,4.0,,,,,,,,,,,
279,PT03M33.00S,2022-02-10T00:54:24.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,6.1268068331143235,40.19607843137255,1610612759,53,40,2022-02-10T00:54:39Z,2760000,49.0,5.0,1,left,MISS Z. Collins Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,4.93,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M33.00S,2022-02-10T00:54:24.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,53,40,2022-02-10T00:54:39Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,,,
281,PT03M33.00S,2022-02-10T00:54:30.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,53,40,2022-02-10T00:54:30Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M33.00S,2022-02-10T00:54:31.0Z,2,REGULAR,substitution,out,[],203926,,,1610612759,53,40,2022-02-10T00:54:40Z,2790000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M33.00S,2022-02-10T00:54:31.0Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,53,40,2022-02-10T00:54:40Z,2800000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M33.00S,2022-02-10T00:54:31.0Z,2,REGULAR,substitution,in,[],1630563,,,1610612759,53,40,2022-02-10T00:54:40Z,2810000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M33.00S,2022-02-10T00:54:31.0Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,53,40,2022-02-10T00:54:40Z,2820000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M22.00S,2022-02-10T00:54:59.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,17.821944809461236,38.23529411764706,1610612759,53,40,2022-02-10T00:55:04Z,2830000,59.0,115.0,1,left,MISS D. Murray 12' driving floating Shot,[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,12.92,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M18.00S,2022-02-10T00:55:04.0Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,53,40,2022-02-10T00:55:04Z,2840000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
288,PT03M11.00S,2022-02-10T00:55:11.8Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,53,40,2022-02-10T01:26:52Z,2850000,,,0,,D. Garland bad pass TURNOVER (4 TO),"[1629636, 1627751]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,4.0,,,,,,,Poeltl,1627751.0,
289,PT03M11.00S,2022-02-10T00:55:11.8Z,2,REGULAR,steal,,[],1627751,,,1610612759,53,40,2022-02-10T00:55:15Z,2860000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M05.00S,2022-02-10T00:55:16.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,6.915243101182654,48.77450980392157,1610612759,53,42,2022-02-10T00:55:27Z,2870000,6.0,13.0,1,left,K. Johnson running DUNK (11 PTS) (D. Murray 4 AST),"[1629640, 1627749]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,1.39,Made,,,,,11.0,D. Murray,1627749.0,4.0,,,,,,,,,,,
291,PT02M54.00S,2022-02-10T00:55:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,79.97700394218134,52.69607843137255,1610612739,55,42,2022-02-10T00:55:32Z,2880000,13.0,136.0,1,right,C. LeVert 13' pullup Jump Shot (7 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,13.64,Made,,,,,7.0,,,,,,,,,,,,,,
292,PT02M43.00S,2022-02-10T00:55:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,16.113666228646515,34.068627450980394,1610612759,55,42,2022-02-10T00:58:56Z,2890000,80.0,99.0,1,left,MISS J. Poeltl 12' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M39.00S,2022-02-10T00:55:42.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,55,42,2022-02-10T00:55:44Z,2900000,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,292.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
294,PT02M33.00S,2022-02-10T00:55:48.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,84.57621550591328,38.72549019607843,1610612739,55,42,2022-02-10T01:00:59Z,2910000,-56.0,92.0,1,right,MISS C. LeVert 10' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,10.83,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M31.00S,2022-02-10T00:55:50.3Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,55,42,2022-02-10T00:55:56Z,2920000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,294.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
296,PT02M25.00S,2022-02-10T00:55:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,7.30946123521682,53.431372549019606,1610612759,55,42,2022-02-10T00:56:02Z,2930000,-17.0,16.0,1,left,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
297,PT02M23.00S,2022-02-10T00:55:59.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,55,42,2022-02-10T00:56:02Z,2940000,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,296.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
298,PT02M07.00S,2022-02-10T00:56:15.3Z,2,REGULAR,2pt,Jump Shot,[],1628386,90.22667542706965,68.13725490196079,1610612739,55,42,2022-02-10T00:56:20Z,2950000,91.0,39.0,1,right,MISS J. Allen 9' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,,
299,PT02M04.00S,2022-02-10T00:56:18.3Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,55,42,2022-02-10T00:56:20Z,2960000,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
301,PT01M55.00S,2022-02-10T00:56:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.206964520367937,50.245098039215684,1610612759,55,44,2022-02-10T00:56:31Z,2970000,-1.0,-4.0,1,left,K. Johnson driving Layup (13 PTS) (D. Murray 5 AST),"[1629640, 1627749]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,0.38,Made,,,,,13.0,D. Murray,1627749.0,5.0,,,,,,,,,,,
303,PT01M48.00S,2022-02-10T00:56:33.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,80.3712220762155,4.901960784313726,1610612739,55,44,2022-02-10T00:56:38Z,2990000,-225.0,132.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M45.00S,2022-02-10T00:56:36.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,55,44,2022-02-10T00:56:38Z,3000000,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,303.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
305,PT01M38.00S,2022-02-10T00:56:43.7Z,2,REGULAR,3pt,Jump Shot,[],1630170,19.530223390275953,6.61764705882353,1610612759,55,44,2022-02-10T00:56:47Z,3010000,217.0,131.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M36.00S,2022-02-10T00:56:46.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,55,44,2022-02-10T00:56:46Z,3020000,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,305.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
307,PT01M13.00S,2022-02-10T00:57:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,91.67214191852825,47.30392156862745,1610612739,55,44,2022-02-10T00:57:15Z,3030000,-13.0,26.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,2.91,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M09.00S,2022-02-10T00:57:13.3Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,55,44,2022-02-10T00:57:15Z,3040000,,,0,,J. Poeltl REBOUND (Off:4 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,307.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
309,PT01M03.00S,2022-02-10T00:57:18.8Z,2,REGULAR,3pt,Jump Shot,[],1630563,5.863994743758213,97.30392156862744,1610612759,55,44,2022-02-10T00:57:27Z,3050000,-237.0,3.0,1,left,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M01.00S,2022-02-10T00:57:21.0Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,55,44,2022-02-10T00:57:21Z,3060000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
311,PT00M59.20S,2022-02-10T00:57:22.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,7.046649145860711,3.6764705882352944,1610612759,55,44,2022-02-10T00:57:29Z,3070000,232.0,14.0,1,left,MISS D. Murray 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M57.30S,2022-02-10T00:57:24.8Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,55,44,2022-02-10T00:57:29Z,3080000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
313,PT00M41.10S,2022-02-10T00:57:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.51182654402102,52.450980392156865,1610612739,57,44,2022-02-10T00:57:55Z,3090000,12.0,8.0,1,right,D. Garland driving finger roll Layup (14 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,1.5,Made,,,,,14.0,,,,,,,,,,,,,,
314,PT00M25.30S,2022-02-10T00:58:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629640,30.042706964520367,68.62745098039215,1610612759,57,47,2022-02-10T00:58:07Z,3100000,-93.0,230.0,1,left,K. Johnson 24' 3PT  (16 PTS) (D. Vassell 1 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.8,Made,,,,,16.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
316,PT00M04.00S,2022-02-10T00:58:27.0Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,57,47,2022-02-10T00:58:32Z,3120000,,,0,,D. Garland bad pass TURNOVER (5 TO),"[1629636, 1630170]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,5.0,,,,,,,Vassell,1630170.0,
317,PT00M04.00S,2022-02-10T00:58:27.0Z,2,REGULAR,steal,,[],1630170,,,1610612759,57,47,2022-02-10T00:58:29Z,3130000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M01.90S,2022-02-10T00:58:33.0Z,2,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612759,57,47,2022-02-10T01:01:34Z,3140000,,,0,,D. Garland shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1629636, 1627751]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Poeltl,1627751.0,,,,,
320,PT00M01.90S,2022-02-10T00:58:43.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,57,47,2022-02-10T00:58:43Z,3160000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M01.90S,2022-02-10T00:59:29.4Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,57,47,2022-02-10T01:01:23Z,3170000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M01.90S,2022-02-10T00:59:29.4Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,57,47,2022-02-10T01:01:23Z,3180000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M01.90S,2022-02-10T01:01:53.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627751,,,1610612759,57,48,2022-02-10T01:01:53Z,3190000,,,0,,J. Poeltl Free Throw 1 of 2 (1 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
324,PT00M01.90S,2022-02-10T01:01:56.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612759,57,48,2022-02-10T01:02:00Z,3200000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M01.90S,2022-02-10T01:01:56.8Z,2,REGULAR,substitution,in,[],201567,,,1610612759,57,48,2022-02-10T01:02:00Z,3210000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M01.90S,2022-02-10T01:01:53.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627751,,,1610612759,57,48,2022-02-10T01:02:15Z,3220000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M01.90S,2022-02-10T01:01:53.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,57,48,2022-02-10T01:02:15Z,3230000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,326.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
328,PT00M00.00S,2022-02-10T01:02:16.0Z,2,REGULAR,period,end,[],0,,,1610612739,57,48,2022-02-10T01:02:16Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,57,48,2022-02-10T01:17:28Z,3250000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,57,48,2022-02-10T01:17:28Z,3260000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612739,57,48,2022-02-10T01:17:28Z,3270000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,out,['startperiod'],1630170,,,1610612739,57,48,2022-02-10T01:17:28Z,3280000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,57,48,2022-02-10T01:17:28Z,3290000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,57,48,2022-02-10T01:17:28Z,3300000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,in,['startperiod'],203926,,,1610612739,57,48,2022-02-10T01:17:28Z,3310000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-02-10T01:16:42.4Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612739,57,48,2022-02-10T01:17:28Z,3320000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-02-10T01:17:41.4Z,3,REGULAR,period,start,[],0,,,1610612759,57,48,2022-02-10T01:17:41Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M37.00S,2022-02-10T01:18:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.11760840998686,50.49019607843137,1610612759,57,48,2022-02-10T01:19:45Z,3340000,2.0,12.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,,
339,PT11M34.00S,2022-02-10T01:18:05.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,48,2022-02-10T01:18:07Z,3350000,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,338.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
340,PT11M27.00S,2022-02-10T01:18:12.9Z,3,REGULAR,turnover,lost ball,[],1628386,,,1610612739,57,48,2022-02-10T01:18:19Z,3360000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 1627751]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,1.0,,,,,,,Poeltl,1627751.0,
341,PT11M27.00S,2022-02-10T01:18:12.9Z,3,REGULAR,steal,,[],1627751,,,1610612759,57,48,2022-02-10T01:27:13Z,3370000,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M17.00S,2022-02-10T01:18:23.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,74.72076215505913,84.06862745098039,1610612759,57,48,2022-02-10T01:18:31Z,3380000,170.0,185.0,1,right,MISS D. White 25' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
343,PT11M16.00S,2022-02-10T01:18:24.0Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,57,48,2022-02-10T01:18:46Z,3390000,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,342.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
344,PT11M16.00S,2022-02-10T01:18:28.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629640,94.40999984741211,50.0,1610612759,57,48,2022-02-10T01:18:57Z,3400000,0.0,0.0,1,right,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
345,PT11M14.00S,2022-02-10T01:18:30.4Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,57,48,2022-02-10T01:18:57Z,3410000,,,0,,K. Johnson REBOUND (Off:3 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,344.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
346,PT11M09.00S,2022-02-10T01:18:31.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203926,65.39093298291722,58.57843137254902,1610612759,57,48,2022-02-10T01:18:35Z,3420000,43.0,273.0,1,right,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
347,PT11M06.00S,2022-02-10T01:18:34.7Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,57,48,2022-02-10T01:18:35Z,3430000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,346.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
348,PT10M51.00S,2022-02-10T01:18:49.1Z,3,REGULAR,2pt,Jump Shot,[],1629636,13.61695137976347,32.59803921568628,1610612739,59,48,2022-02-10T01:19:01Z,3440000,87.0,75.0,1,left,D. Garland 11' driving floating Jump Shot (16 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,11.52,Made,,,,,16.0,,,,,,,,,,,,,,
