actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
93,PT05M41.00S,2021-10-23T22:24:13.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,66.83639947437582,52.20588235294118,1610612739,8,10,2021-10-23T22:24:17Z,920000,11.0,259.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M38.00S,2021-10-23T22:24:16.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,8,10,2021-10-23T22:24:17Z,930000,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,
95,PT05M34.00S,2021-10-23T22:24:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,6.258212877792378,50.0,1610612737,8,10,2021-10-23T22:24:27Z,940000,0.0,6.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,,
96,PT05M29.00S,2021-10-23T22:24:25.3Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612737,8,10,2021-10-23T22:24:25Z,950000,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,,,,
97,PT05M29.00S,2021-10-23T22:24:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,5.590000152587891,50.0,1610612737,8,10,2021-10-23T22:24:25Z,960000,0.0,0.0,1,left,MISS D. Hunter tip Layup,[1629631],1610612737.0,ATL,tip,,,Hunter,D. Hunter,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M28.00S,2021-10-23T22:24:26.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,8,10,2021-10-23T22:24:26Z,970000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,97.0,4.0,4.0,0.0,,,,,,,,,,,,,
99,PT05M25.00S,2021-10-23T22:24:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,91.14651773981603,55.392156862745104,1610612739,8,10,2021-10-23T22:24:37Z,980000,27.0,31.0,1,right,MISS I. Okoro driving floating bank Shot,[1630171],1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
100,PT05M23.00S,2021-10-23T22:24:31.8Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,8,10,2021-10-23T22:24:31Z,990000,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,
101,PT05M20.00S,2021-10-23T22:24:33.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,93.51182654402102,50.98039215686274,1610612739,10,10,2021-10-23T22:24:43Z,1000000,5.0,8.0,1,right,I. Okoro putback Layup (2 PTS),[1630171],1610612739.0,CLE,putback,,,Okoro,I. Okoro,,,,,0.98,Made,,,,,,,,,,,,,,,2.0,,,,
102,PT05M11.00S,2021-10-23T22:24:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,9.806176084099869,3.6764705882352944,1610612737,10,13,2021-10-23T22:33:32Z,1010000,232.0,40.0,1,left,D. Hunter 3PT  (3 PTS) (T. Young 1 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,23.5,Made,,,,,,,,,,,,,,,3.0,T. Young,1629027.0,1.0,
104,PT04M54.00S,2021-10-23T22:24:59.8Z,1,REGULAR,3pt,Jump Shot,[],201567,80.50262812089356,4.6568627450980395,1610612739,13,13,2021-10-23T22:25:03Z,1030000,-227.0,131.0,1,right,K. Love 26' 3PT  (3 PTS) (R. Rubio 2 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.17,Made,,,,,,,,,,,,,,,3.0,R. Rubio,201937.0,2.0,
106,PT04M43.00S,2021-10-23T22:25:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.652431011826544,50.49019607843137,1610612737,13,13,2021-10-23T22:25:17Z,1050000,-2.0,10.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.03,Missed,,,,,,,,,,,,,,,,,,,
108,PT04M40.00S,2021-10-23T22:25:14.9Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,13,13,2021-10-23T22:25:17Z,1070000,,,0,,J. Collins REBOUND (Off:3 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,106.0,4.0,1.0,3.0,,,,,,,,,,,,,
109,PT04M37.00S,2021-10-23T22:25:17.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,21.107095926412615,88.72549019607843,1610612737,13,16,2021-10-23T22:25:22Z,1080000,-194.0,146.0,1,left,T. Young 24' 3PT step back (7 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.24,Made,,,,,,,,,,,,,,,7.0,,,,
110,PT04M26.00S,2021-10-23T22:25:29.2Z,1,REGULAR,turnover,bad pass,[],201937,,,1610612739,13,16,2021-10-23T22:25:33Z,1090000,,,0,,R. Rubio bad pass TURNOVER (1 TO),"[201937, 1628989]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,,,,
111,PT04M26.00S,2021-10-23T22:25:29.2Z,1,REGULAR,steal,,[],1628989,,,1610612737,13,16,2021-10-23T22:25:31Z,1100000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M20.00S,2021-10-23T22:25:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,5.863994743758213,49.50980392156863,1610612737,13,18,2021-10-23T22:25:41Z,1110000,2.0,3.0,1,left,T. Young driving finger roll Layup (9 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,0.36,Made,,,,,,,,,,,,,,,9.0,,,,
113,PT04M19.00S,2021-10-23T22:25:44.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,13,18,2021-10-23T22:25:44Z,1120000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,out,[],201937,,,1610612739,13,18,2021-10-23T22:28:24Z,1130000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,13,18,2021-10-23T22:28:24Z,1140000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,13,18,2021-10-23T22:28:24Z,1150000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,out,[],1629631,,,1610612739,13,18,2021-10-23T22:28:24Z,1160000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,out,[],203991,,,1610612739,13,18,2021-10-23T22:28:24Z,1170000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,in,[],1629012,,,1610612739,13,18,2021-10-23T22:28:24Z,1180000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,13,18,2021-10-23T22:28:24Z,1190000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,13,18,2021-10-23T22:28:24Z,1200000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,in,[],203524,,,1610612739,13,18,2021-10-23T22:28:24Z,1210000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M19.00S,2021-10-23T22:26:43.5Z,1,REGULAR,substitution,in,[],1629629,,,1610612739,13,18,2021-10-23T22:28:24Z,1220000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M06.00S,2021-10-23T22:28:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.46714848883047,49.754901960784316,1610612739,15,18,2021-10-23T22:28:51Z,1230000,-1.0,65.0,1,right,C. Sexton 6' driving floating Jump Shot (2 PTS) (I. Okoro 2 AST),"[1629012, 1630171]",1610612739.0,CLE,driving floating,,,Sexton,C. Sexton,,,,,6.53,Made,,,,,,,,,,,,,,,2.0,I. Okoro,1630171.0,2.0,
127,PT03M51.00S,2021-10-23T22:28:59.1Z,1,REGULAR,3pt,Jump Shot,[],203524,6.521024967148489,98.52941176470588,1610612737,15,18,2021-10-23T22:29:03Z,1250000,-243.0,9.0,1,left,MISS S. Hill 24' 3PT,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
128,PT03M48.00S,2021-10-23T22:29:02.0Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612739,15,18,2021-10-23T22:29:02Z,1260000,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
129,PT03M39.00S,2021-10-23T22:29:15.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,15,18,2021-10-23T22:29:15Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M36.00S,2021-10-23T22:29:42.1Z,1,REGULAR,foul,personal,[],1628381,,,1610612739,15,18,2021-10-23T22:29:49Z,1280000,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1629012]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Sexton,1629012.0,,,,,
132,PT03M27.00S,2021-10-23T22:30:06.9Z,1,REGULAR,2pt,Jump Shot,[],1629012,76.82325886990802,64.70588235294117,1610612739,15,18,2021-10-23T22:30:13Z,1300000,74.0,165.0,1,right,MISS C. Sexton 18' pullup Shot,[1629012],1610612739.0,CLE,pullup,,,Sexton,C. Sexton,,,,,18.1,Missed,,,,,,,,,,,,,,,,,,,
133,PT03M24.00S,2021-10-23T22:30:09.9Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,15,18,2021-10-23T22:30:13Z,1310000,,,0,,J. Collins REBOUND (Off:3 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,132.0,5.0,2.0,3.0,,,,,,,,,,,,,
134,PT03M18.00S,2021-10-23T22:30:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.652431011826544,50.0,1610612737,15,18,2021-10-23T22:30:29Z,1320000,0.0,10.0,1,left,MISS J. Collins Layup - blocked,"[1628381, 1630596]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,1.0,Missed,Mobley,1630596.0,,,,,,,,,,,,,,,,,
135,PT03M18.00S,2021-10-23T22:30:16.8Z,1,REGULAR,block,,[],1630596,,,1610612737,15,18,2021-10-23T22:30:19Z,1330000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M18.00S,2021-10-23T22:30:16.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,15,18,2021-10-23T22:30:29Z,1340000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,
137,PT03M18.00S,2021-10-23T22:30:23.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,15,18,2021-10-23T22:30:23Z,1350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M07.00S,2021-10-23T22:30:51.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629629,19.66162943495401,24.509803921568626,1610612737,15,20,2021-10-23T22:31:42Z,1360000,127.0,132.0,1,left,C. Reddish 18' pullup Jump Shot (2 PTS),[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,18.37,Made,,,,,,,,,,,,,,,2.0,,,,
139,PT02M50.00S,2021-10-23T22:31:14.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612739,15,20,2021-10-23T22:31:20Z,1370000,,,0,,K. Huerter personal FOUL (1 PF) (Sexton 2 FT),"[1628989, 1629012]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Sexton,1629012.0,,,,,
141,PT02M50.00S,2021-10-23T22:31:38.5Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612739,16,20,2021-10-23T22:32:07Z,1390000,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Made,,,,,,,,,,,,,,,3.0,,,,
142,PT02M50.00S,2021-10-23T22:31:39.5Z,1,REGULAR,substitution,out,[],1628381,,,1610612739,16,20,2021-10-23T22:31:45Z,1400000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M50.00S,2021-10-23T22:31:39.5Z,1,REGULAR,substitution,in,[],203476,,,1610612739,16,20,2021-10-23T22:31:45Z,1410000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M50.00S,2021-10-23T22:31:38.5Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612739,16,20,2021-10-23T22:32:07Z,1420000,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT02M49.00S,2021-10-23T22:31:39.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,16,20,2021-10-23T22:32:07Z,1430000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,
146,PT02M36.00S,2021-10-23T22:32:21.8Z,1,REGULAR,2pt,Jump Shot,[],1628989,21.23850197109067,49.50980392156863,1610612737,16,22,2021-10-23T22:32:25Z,1440000,2.0,147.0,1,left,K. Huerter 14' pullup Jump Shot (2 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,14.71,Made,,,,,,,,,,,,,,,2.0,,,,
147,PT02M28.00S,2021-10-23T22:32:34.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203524,,,1610612739,16,22,2021-10-23T22:32:42Z,1450000,,,0,,S. Hill personal FOUL (1 PF) (Love 2 FT),"[203524, 201567]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Love,201567.0,,,,,
149,PT02M28.00S,2021-10-23T22:33:03.4Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,16,22,2021-10-23T22:33:03Z,1470000,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
150,PT02M28.00S,2021-10-23T22:33:03.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,16,22,2021-10-23T22:33:03Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,
151,PT02M28.00S,2021-10-23T22:33:05.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612739,16,22,2021-10-23T22:33:13Z,1490000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M28.00S,2021-10-23T22:33:05.5Z,1,REGULAR,substitution,in,[],1626153,,,1610612739,16,22,2021-10-23T22:33:13Z,1500000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M28.00S,2021-10-23T22:33:17.6Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,17,22,2021-10-23T22:33:17Z,1510000,,,0,,K. Love Free Throw 2 of 2 (4 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,,,,,,,4.0,,,,
154,PT02M17.00S,2021-10-23T22:33:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,18.873193166885677,50.98039215686274,1610612737,17,22,2021-10-23T22:33:33Z,1520000,-5.0,125.0,1,left,MISS K. Huerter 12' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,12.5,Missed,,,,,,,,,,,,,,,,,,,
155,PT02M14.00S,2021-10-23T22:33:32.7Z,1,REGULAR,rebound,offensive,[],203476,,,1610612737,17,22,2021-10-23T22:33:32Z,1530000,,,0,,G. Dieng REBOUND (Off:1 Def:0),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,
156,PT02M11.00S,2021-10-23T22:33:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,6.1268068331143235,50.0,1610612737,17,22,2021-10-23T22:33:43Z,1540000,0.0,5.0,1,left,MISS K. Huerter driving reverse Layup,[1628989],1610612737.0,ATL,driving reverse,,,Huerter,K. Huerter,,,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
157,PT02M08.00S,2021-10-23T22:33:38.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,17,22,2021-10-23T22:33:43Z,1550000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,
158,PT02M02.00S,2021-10-23T22:33:44.5Z,1,REGULAR,3pt,Jump Shot,[],1626224,94.30026281208936,97.05882352941177,1610612739,17,22,2021-10-23T22:33:49Z,1560000,235.0,1.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
159,PT01M59.00S,2021-10-23T22:33:47.5Z,1,REGULAR,rebound,defensive,[],203524,,,1610612737,17,22,2021-10-23T22:33:47Z,1570000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,
160,PT01M49.00S,2021-10-23T22:33:57.5Z,1,REGULAR,3pt,Jump Shot,[],1629629,32.276609724047304,23.52941176470588,1610612737,17,25,2021-10-23T22:34:02Z,1580000,132.0,251.0,1,left,C. Reddish 28' 3PT  (5 PTS) (K. Huerter 2 AST),"[1629629, 1628989]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,28.37,Made,,,,,,,,,,,,,,,5.0,K. Huerter,1628989.0,2.0,
162,PT01M30.00S,2021-10-23T22:34:20.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612739,17,25,2021-10-23T22:34:28Z,1600000,,,0,,C. Reddish personal FOUL (1 PF) (Love 2 FT),"[1629629, 201567]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Love,201567.0,,,,,
164,PT01M30.00S,2021-10-23T22:34:44.9Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,18,25,2021-10-23T22:34:45Z,1620000,,,0,,K. Love Free Throw 1 of 2 (5 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,,,,,,,5.0,,,,
165,PT01M30.00S,2021-10-23T22:35:06.0Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,19,25,2021-10-23T22:35:06Z,1630000,,,0,,K. Love Free Throw 2 of 2 (6 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,,,,,,,6.0,,,,
166,PT01M17.00S,2021-10-23T22:35:22.8Z,1,REGULAR,turnover,backcourt,[],203476,,,1610612737,19,25,2021-10-23T22:35:33Z,1640000,,,0,,G. Dieng backcourt TURNOVER (1 TO),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,1.0,,,1627524.0,,,,,,,,,
167,PT00M58.60S,2021-10-23T22:35:55.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203524,,,1610612739,19,25,2021-10-23T22:36:04Z,1650000,,,0,,S. Hill personal FOUL (2 PF) (Sexton 2 FT),"[203524, 1629012]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Sexton,1629012.0,,,,,
169,PT00M58.60S,2021-10-23T22:36:20.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612739,20,25,2021-10-23T22:36:36Z,1670000,,,0,,C. Sexton Free Throw 1 of 2 (4 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Made,,,,,,,,,,,,,,,4.0,,,,
170,PT00M58.60S,2021-10-23T22:36:20.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612739,20,25,2021-10-23T22:36:36Z,1680000,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M56.60S,2021-10-23T22:36:22.0Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,20,25,2021-10-23T22:36:36Z,1690000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,,,,
172,PT00M45.90S,2021-10-23T22:36:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,7.966491458607096,49.01960784313725,1610612737,20,25,2021-10-23T22:36:53Z,1700000,5.0,22.0,1,left,MISS C. Reddish driving finger roll Layup,[1629629],1610612737.0,ATL,driving finger roll,,,Reddish,C. Reddish,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,,
173,PT00M43.40S,2021-10-23T22:36:48.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,20,25,2021-10-23T22:36:48Z,1710000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,
174,PT00M35.00S,2021-10-23T22:36:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.46057818659659,50.0,1610612739,22,25,2021-10-23T22:37:03Z,1720000,0.0,18.0,1,right,E. Mobley Layup (4 PTS) (K. Love 1 AST),"[1630596, 201567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.84,Made,,,,,,,,,,,,,,,4.0,K. Love,201567.0,1.0,
176,PT00M25.10S,2021-10-23T22:37:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626153,6.258212877792378,50.73529411764706,1610612737,22,27,2021-10-23T22:37:25Z,1740000,-4.0,6.0,1,left,D. Wright driving Layup (2 PTS),[1626153],1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,0.73,Made,,,,,,,,,,,,,,,2.0,,,,
177,PT00M25.10S,2021-10-23T22:37:20.8Z,1,REGULAR,violation,defensive goaltending,[],1630596,,,1610612737,22,27,2021-10-23T22:37:25Z,1750000,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,1627524.0,,,,,,,,,
178,PT00M01.40S,2021-10-23T22:37:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,83.52496714848883,43.872549019607845,1610612739,22,27,2021-10-23T22:37:53Z,1760000,-31.0,102.0,1,right,MISS C. Sexton 10' pullup Shot,[1629012],1610612739.0,CLE,pullup,,,Sexton,C. Sexton,,,,,10.69,Missed,,,,,,,,,,,,,,,,,,,
179,PT00M01.40S,2021-10-23T22:37:47.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,22,27,2021-10-23T22:37:53Z,1770000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,
180,PT00M00.00S,2021-10-23T22:37:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,94.40999984741211,50.0,1610612739,24,27,2021-10-23T22:37:52Z,1780000,0.0,0.0,1,right,E. Mobley tip Layup (6 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,0.0,Made,,,,,,,,,,,,,,,6.0,,,,
181,PT00M00.00S,2021-10-23T22:37:57.8Z,1,REGULAR,period,end,[],0,,,1610612737,24,27,2021-10-23T22:37:57Z,1790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
