actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
360,PT06M29.00S,2021-11-16T01:23:36.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612739,52,52,2021-11-16T01:25:25Z,3530000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M13.00S,2021-11-16T01:25:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,80.6340341655716,52.69607843137255,1610612739,54,52,2021-11-16T01:26:10Z,3540000,13.0,130.0,1,right,D. Garland 13' pullup Jump Shot (11 PTS) (I. Okoro 2 AST),"[1629636, 1630171]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,13.02,Made,,,,,11.0,I. Okoro,1630171.0,2.0,,,,,,,,,
364,PT06M01.00S,2021-11-16T01:26:07.9Z,3,REGULAR,turnover,lost ball,[],203935,,,1610612738,54,52,2021-11-16T01:26:17Z,3560000,,,0,,M. Smart lost ball TURNOVER (2 TO),"[203935, 1626224]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,2.0,,,,,,,,,,,Osman,1626224.0,,,,,,,
365,PT06M01.00S,2021-11-16T01:26:07.9Z,3,REGULAR,steal,,[],1626224,,,1610612739,54,52,2021-11-16T01:26:11Z,3570000,,,0,,C. Osman STEAL (2 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M53.00S,2021-11-16T01:26:16.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627756,82.60512483574244,57.107843137254896,1610612739,54,52,2021-11-16T01:26:22Z,3580000,36.0,111.0,1,right,MISS D. Valentine 11' pullup Shot,[1627756],1610612739.0,CLE,pullup,,,Valentine,D. Valentine,,,,,,,11.65,Missed,,,,,,,,,,,,,,,,,
367,PT05M50.00S,2021-11-16T01:26:19.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,54,52,2021-11-16T01:26:22Z,3590000,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,366.0,6.0,6.0,0.0,,,,,,,,,,,,,
368,PT05M44.00S,2021-11-16T01:26:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1627756,,,1610612738,54,52,2021-11-16T01:26:37Z,3600000,,,0,,D. Valentine shooting personal FOUL (1 PF) (Tatum 2 FT),"[1627756, 1628369]",1610612739.0,CLE,shooting,,,Valentine,D. Valentine,,,,,201245.0,,,,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,,
370,PT05M44.00S,2021-11-16T01:26:55.2Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,54,53,2021-11-16T01:26:55Z,3620000,,,0,,J. Tatum Free Throw 1 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,
371,PT05M44.00S,2021-11-16T01:27:11.5Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,54,54,2021-11-16T01:27:11Z,3630000,,,0,,J. Tatum Free Throw 2 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
372,PT05M17.00S,2021-11-16T01:27:41.6Z,3,REGULAR,3pt,Jump Shot,[],1630171,68.80749014454665,68.87254901960785,1610612739,54,54,2021-11-16T01:27:46Z,3640000,94.0,241.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,25.85,Missed,,,,,,,,,,,,,,,,,
373,PT05M14.00S,2021-11-16T01:27:44.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,54,54,2021-11-16T01:27:46Z,3650000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,
375,PT05M08.00S,2021-11-16T01:27:50.4Z,3,REGULAR,3pt,Jump Shot,[],201143,6.389618922470433,2.696078431372549,1610612738,54,57,2021-11-16T01:27:58Z,3670000,237.0,8.0,1,left,A. Horford 3PT  (12 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,23.66,Made,,,,,12.0,J. Tatum,1628369.0,3.0,,,,,,,,,
377,PT04M53.00S,2021-11-16T01:28:05.1Z,3,REGULAR,3pt,Jump Shot,[],1627756,92.46057818659659,3.431372549019608,1610612739,54,57,2021-11-16T01:28:10Z,3690000,-233.0,18.0,1,right,MISS D. Valentine 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,23.35,Missed,,,,,,,,,,,,,,,,,
378,PT04M50.00S,2021-11-16T01:28:08.1Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,54,57,2021-11-16T01:28:10Z,3700000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,377.0,3.0,3.0,0.0,,,,,,,,,,,,,
379,PT04M39.00S,2021-11-16T01:28:25.7Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612738,54,57,2021-11-16T01:30:59Z,3710000,,,0,,D. Wade personal FOUL (3 PF) (Langford 2 FT),"[1629731, 1629641]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,1146.0,,,,,,,,,,,,,,3.0,0.0,Langford,1629641.0,,,
381,PT04M39.00S,2021-11-16T01:28:40.0Z,3,REGULAR,substitution,out,[],1629731,,,1610612738,54,57,2021-11-16T01:28:44Z,3730000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M39.00S,2021-11-16T01:28:40.0Z,3,REGULAR,substitution,in,[],1630596,,,1610612738,54,57,2021-11-16T01:28:44Z,3740000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M29.00S,2021-11-16T01:28:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.732588699080158,49.754901960784316,1610612738,54,57,2021-11-16T01:29:25Z,3750000,1.0,1.0,1,left,MISS J. Tatum Layup - blocked,"[1628369, 1630596]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,0.18,Missed,,,,,,,,,,,,,,,Mobley,1630596.0,
384,PT04M29.00S,2021-11-16T01:28:54.0Z,3,REGULAR,block,,[],1630596,,,1610612738,54,57,2021-11-16T01:28:58Z,3760000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M24.00S,2021-11-16T01:28:59.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,54,57,2021-11-16T01:29:25Z,3770000,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,383.0,7.0,5.0,2.0,,,,,,,,,,,,,
386,PT04M19.00S,2021-11-16T01:29:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,81.15965834428384,51.225490196078425,1610612739,54,57,2021-11-16T01:29:31Z,3780000,6.0,125.0,1,right,MISS D. Garland 12' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,12.47,Missed,,,,,,,,,,,,,,,,,
387,PT04M16.00S,2021-11-16T01:29:06.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,54,57,2021-11-16T01:29:31Z,3790000,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,386.0,7.0,7.0,0.0,,,,,,,,,,,,,
388,PT04M03.00S,2021-11-16T01:29:19.1Z,3,REGULAR,3pt,Jump Shot,[],201143,26.62614980289093,14.460784313725492,1610612738,54,57,2021-11-16T01:29:36Z,3800000,178.0,198.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,26.59,Missed,,,,,,,,,,,,,,,,,
389,PT04M03.00S,2021-11-16T01:29:19.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,54,57,2021-11-16T01:29:36Z,3810000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,,,
390,PT04M03.00S,2021-11-16T01:29:27.0Z,3,REGULAR,substitution,out,[],1628369,,,1610612739,54,57,2021-11-16T01:29:44Z,3820000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M03.00S,2021-11-16T01:29:27.0Z,3,REGULAR,substitution,out,[],201143,,,1610612739,54,57,2021-11-16T01:29:44Z,3830000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M03.00S,2021-11-16T01:29:27.0Z,3,REGULAR,substitution,in,[],1626196,,,1610612739,54,57,2021-11-16T01:29:44Z,3840000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M03.00S,2021-11-16T01:29:27.0Z,3,REGULAR,substitution,in,[],202683,,,1610612739,54,57,2021-11-16T01:29:44Z,3850000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M42.00S,2021-11-16T01:30:03.0Z,3,REGULAR,3pt,Jump Shot,[],1629636,62.10578186596584,75.73529411764706,1610612739,54,57,2021-11-16T01:30:09Z,3860000,129.0,304.0,1,right,MISS D. Garland 32' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,32.98,Missed,,,,,,,,,,,,,,,,,
395,PT03M38.00S,2021-11-16T01:30:07.0Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,54,57,2021-11-16T01:30:09Z,3870000,,,0,,I. Okoro REBOUND (Off:1 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,394.0,5.0,4.0,1.0,,,,,,,,,,,,,
396,PT03M36.00S,2021-11-16T01:30:09.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,73.66951379763469,13.23529411764706,1610612739,57,57,2021-11-16T01:30:13Z,3880000,-184.0,195.0,1,right,C. Osman 26' 3PT  (12 PTS) (I. Okoro 3 AST),"[1626224, 1630171]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,26.8,Made,,,,,12.0,I. Okoro,1630171.0,3.0,,,,,,,,,
398,PT03M25.00S,2021-11-16T01:30:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.863994743758213,49.50980392156863,1610612738,57,59,2021-11-16T01:30:27Z,3900000,2.0,3.0,1,left,M. Smart driving Layup (9 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,0.36,Made,,,,,9.0,,,,,,,,,,,,
399,PT03M12.00S,2021-11-16T01:30:33.0Z,3,REGULAR,3pt,Jump Shot,[],1630596,66.83639947437582,50.0,1610612739,57,59,2021-11-16T01:30:37Z,3910000,0.0,259.0,1,right,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,,
400,PT03M09.00S,2021-11-16T01:30:36.0Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,57,59,2021-11-16T01:30:37Z,3920000,,,0,,R. Langford REBOUND (Off:1 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,399.0,2.0,1.0,1.0,,,,,,,,,,,,,
401,PT03M01.00S,2021-11-16T01:30:49.3Z,3,REGULAR,turnover,out-of-bounds,[],202683,,,1610612738,57,59,2021-11-16T01:30:56Z,3930000,,,0,,E. Kanter lost ball out-of-bounds TURNOVER (1 TO),[202683],1610612738.0,BOS,lost ball,,,Kanter,E. Kanter,,,,,1627963.0,1.0,,,,,,,,,,,,,,,,,,,
402,PT03M01.00S,2021-11-16T01:30:58.0Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,57,59,2021-11-16T01:31:13Z,3940000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M01.00S,2021-11-16T01:30:58.0Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,57,59,2021-11-16T01:31:13Z,3950000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M01.00S,2021-11-16T01:30:58.0Z,3,REGULAR,substitution,in,[],201937,,,1610612739,57,59,2021-11-16T01:31:13Z,3960000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M01.00S,2021-11-16T01:30:58.0Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,57,59,2021-11-16T01:31:13Z,3970000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M01.00S,2021-11-16T01:31:10.8Z,3,REGULAR,substitution,out,[],203935,,,1610612739,57,59,2021-11-16T01:32:00Z,3975000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M01.00S,2021-11-16T01:31:10.8Z,3,REGULAR,substitution,in,[],203471,,,1610612739,57,59,2021-11-16T01:32:00Z,3977500,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M47.00S,2021-11-16T01:31:23.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201937,79.05716162943496,24.019607843137255,1610612739,57,59,2021-11-16T01:31:31Z,3980000,-130.0,144.0,1,right,MISS R. Rubio 19' pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,19.42,Missed,,,,,,,,,,,,,,,,,
407,PT02M44.00S,2021-11-16T01:31:26.7Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,57,59,2021-11-16T01:31:26Z,3990000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,406.0,4.0,4.0,0.0,,,,,,,,,,,,,
408,PT02M36.00S,2021-11-16T01:31:40.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629685,,,1610612738,57,59,2021-11-16T01:34:19Z,4000000,,,0,,D. Windler personal FOUL (2 PF) (Langford 2 FT),"[1629685, 1629641]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,1627963.0,,,,,,,,,,,,,,2.0,0.0,Langford,1629641.0,,,
410,PT02M36.00S,2021-11-16T01:31:58.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,57,59,2021-11-16T01:31:58Z,4020000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M36.00S,2021-11-16T01:34:41.1Z,3,REGULAR,freethrow,1 of 2,[],1629641,,,1610612738,57,59,2021-11-16T01:34:58Z,4030000,,,0,,MISS R. Langford Free Throw 1 of 2,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,Missed,,,,,,,,,,,,,,,,,
414,PT02M36.00S,2021-11-16T01:34:41.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,57,59,2021-11-16T01:34:58Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,,
415,PT02M36.00S,2021-11-16T01:34:41.1Z,3,REGULAR,freethrow,2 of 2,[],1629641,,,1610612738,57,59,2021-11-16T01:34:58Z,4050000,,,0,,MISS R. Langford Free Throw 2 of 2,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,Missed,,,,,,,,,,,,,,,,,
416,PT02M33.00S,2021-11-16T01:34:44.1Z,3,REGULAR,rebound,defensive,[],1627756,,,1610612739,57,59,2021-11-16T01:34:58Z,4060000,,,0,,D. Valentine REBOUND (Off:1 Def:4),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,,,,,,
417,PT02M19.00S,2021-11-16T01:35:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,89.43823915900131,56.86274509803921,1610612739,57,59,2021-11-16T01:35:17Z,4070000,34.0,47.0,1,right,MISS E. Mobley pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,5.8,Missed,,,,,,,,,,,,,,,,,
418,PT02M17.00S,2021-11-16T01:35:13.3Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,57,59,2021-11-16T01:35:17Z,4080000,,,0,,R. Langford REBOUND (Off:1 Def:2),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,417.0,3.0,2.0,1.0,,,,,,,,,,,,,
419,PT02M03.00S,2021-11-16T01:35:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.075558475689881,49.01960784313725,1610612738,57,61,2021-11-16T01:35:35Z,4090000,5.0,-5.0,1,left,D. Schroder driving Layup (6 PTS) (R. Langford 2 AST),"[203471, 1629641]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,0.69,Made,,,,,6.0,R. Langford,1629641.0,2.0,,,,,,,,,
421,PT01M58.00S,2021-11-16T01:35:35.3Z,3,REGULAR,turnover,out-of-bounds,[],1627756,,,1610612739,57,61,2021-11-16T01:36:54Z,4110000,,,0,,D. Valentine step out-of-bounds TURNOVER (2 TO),[1627756],1610612739.0,CLE,step,,,Valentine,D. Valentine,,,,,1627963.0,2.0,,,,,,,,,,,,,,,,,,,
422,PT01M46.00S,2021-11-16T01:35:53.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203471,15.325229960578188,38.23529411764706,1610612738,57,61,2021-11-16T01:35:59Z,4120000,59.0,92.0,1,left,MISS D. Schroder 10' driving floating Shot,[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,,,10.88,Missed,,,,,,,,,,,,,,,,,
423,PT01M43.00S,2021-11-16T01:35:56.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,61,2021-11-16T01:35:59Z,4130000,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,422.0,8.0,6.0,2.0,,,,,,,,,,,,,
424,PT01M35.00S,2021-11-16T01:36:05.2Z,3,REGULAR,3pt,Jump Shot,[],1627756,92.85479632063075,3.1862745098039214,1610612739,57,61,2021-11-16T01:36:09Z,4140000,-234.0,15.0,1,right,MISS D. Valentine 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,23.46,Missed,,,,,,,,,,,,,,,,,
425,PT01M33.00S,2021-11-16T01:36:07.2Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,57,61,2021-11-16T01:36:09Z,4150000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,424.0,2.0,2.0,0.0,,,,,,,,,,,,,
426,PT01M28.00S,2021-11-16T01:36:16.3Z,3,REGULAR,turnover,traveling,[],202683,,,1610612738,57,61,2021-11-16T01:36:22Z,4160000,,,0,,E. Kanter traveling TURNOVER (2 TO),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,201245.0,2.0,,,,,,,,,,,,,,,,,,,
427,PT01M28.00S,2021-11-16T01:36:20.6Z,3,REGULAR,substitution,out,[],1627756,,,1610612739,57,61,2021-11-16T01:36:23Z,4170000,,,0,,SUB out: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M28.00S,2021-11-16T01:36:20.6Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,57,61,2021-11-16T01:36:23Z,4180000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M15.00S,2021-11-16T01:36:45.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201937,72.7496714848883,17.647058823529413,1610612739,60,61,2021-11-16T01:36:57Z,4190000,-162.0,204.0,1,right,R. Rubio 26' 3PT  (16 PTS) (C. Osman 4 AST),"[201937, 1626224]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,26.01,Made,,,,,16.0,C. Osman,1626224.0,4.0,,,,,,,,,
431,PT00M48.70S,2021-11-16T01:37:12.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,18.478975032851512,47.549019607843135,1610612738,60,61,2021-11-16T01:37:17Z,4210000,12.0,121.0,1,left,MISS J. Richardson 12' pullup Shot,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,,,12.18,Missed,,,,,,,,,,,,,,,,,
432,PT00M46.30S,2021-11-16T01:37:14.9Z,3,REGULAR,rebound,offensive,[],1626196,,,1610612738,60,61,2021-11-16T01:37:14Z,4220000,,,0,,J. Richardson REBOUND (Off:1 Def:0),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,431.0,1.0,0.0,1.0,,,,,,,,,,,,,
433,PT00M34.50S,2021-11-16T01:37:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,5.075558475689881,50.98039215686274,1610612738,60,63,2021-11-16T01:37:34Z,4230000,-5.0,-5.0,1,left,J. Richardson driving Layup (4 PTS),[1626196],1610612738.0,BOS,driving,,,Richardson,J. Richardson,,,,,,,0.69,Made,,,,,4.0,,,,,,,,,,,,
434,PT00M15.60S,2021-11-16T01:37:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.59198423127464,50.245098039215684,1610612739,62,63,2021-11-16T01:37:55Z,4240000,1.0,17.0,1,right,C. Osman cutting Layup (14 PTS) (R. Rubio 2 AST),"[1626224, 201937]",1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,,,1.71,Made,,,,,14.0,R. Rubio,201937.0,2.0,,,,,,,,,
436,PT00M06.30S,2021-11-16T01:38:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201937,,,1610612738,62,63,2021-11-16T01:38:15Z,4260000,,,0,,R. Rubio personal FOUL (1 PF) (Schroder 2 FT),"[201937, 203471]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,201245.0,,,,,,,,,,,,,,1.0,0.0,Schroder,203471.0,,,
438,PT00M06.30S,2021-11-16T01:38:34.0Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,62,64,2021-11-16T01:38:34Z,4280000,,,0,,D. Schroder Free Throw 1 of 2 (7 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
439,PT00M06.30S,2021-11-16T01:38:35.0Z,3,REGULAR,substitution,out,[],202683,,,1610612738,62,64,2021-11-16T01:38:39Z,4290000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M06.30S,2021-11-16T01:38:35.0Z,3,REGULAR,substitution,in,[],203935,,,1610612738,62,64,2021-11-16T01:38:39Z,4300000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M06.30S,2021-11-16T01:38:55.3Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,62,65,2021-11-16T01:38:55Z,4310000,,,0,,D. Schroder Free Throw 2 of 2 (8 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
442,PT00M04.70S,2021-11-16T01:39:03.4Z,3,REGULAR,foul,personal,[],203471,,,1610612739,62,65,2021-11-16T01:40:19Z,4320000,,,0,,D. Schroder take personal FOUL (3 PF),"[203471, 1629636]",1610612738.0,BOS,take,,,Schroder,D. Schroder,,,,,1146.0,,,,,,,,,,,,,,3.0,0.0,Garland,1629636.0,,,
444,PT00M01.40S,2021-11-16T01:39:36.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612739,62,65,2021-11-16T01:39:44Z,4340000,,,0,,D. Schroder personal FOUL (4 PF) (Garland 2 FT),"[203471, 1629636]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,1146.0,,,,,,,,,,,,,,4.0,0.0,Garland,1629636.0,,,
446,PT00M01.40S,2021-11-16T01:40:06.0Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,63,65,2021-11-16T01:40:06Z,4360000,,,0,,D. Garland Free Throw 1 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
447,PT00M01.40S,2021-11-16T01:40:06.9Z,3,REGULAR,substitution,out,[],201937,,,1610612739,63,65,2021-11-16T01:40:15Z,4370000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT00M01.40S,2021-11-16T01:40:06.9Z,3,REGULAR,substitution,out,[],1629685,,,1610612739,63,65,2021-11-16T01:40:15Z,4380000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT00M01.40S,2021-11-16T01:40:06.9Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,63,65,2021-11-16T01:40:15Z,4390000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT00M01.40S,2021-11-16T01:40:06.9Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,63,65,2021-11-16T01:40:15Z,4400000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
